,dates,usa_CA_0267-0000,usa_CA_0267-0001,usa_CA_0267-0002,usa_CA_0267-0003,usa_CA_0267-0004,usa_CA_0267-0005,usa_CA_0267-0006,usa_CA_0267-0007,usa_CA_0267-0008,usa_CA_0267-0009,usa_CA_0267-0010,usa_CA_0267-0011,usa_CA_0267-0012,usa_CA_0267-0013,usa_CA_0267-0014
0,1984-04-14 18:24:49+00:00,228.13593443274934,,164.60331024873116,199.50489782122867,190.24604194201754,201.45889916494048,198.30254979285104,185.27055876650536,172.81161106477606,204.12253332932283,188.41878810833754,177.17315424377102,193.63598305307124,191.69488966830468,196.63258705090456
1,1984-06-10 18:20:05+00:00,228.75942493052338,208.93689819415866,188.43523749829853,198.16465115354004,203.9845966446611,222.61607150346362,205.43020341112143,196.8883028509283,197.92578903699768,204.64603727025462,199.95468963349165,186.10385638010735,201.08600795422132,219.97472451580674,207.60780012663636
2,1984-06-17 18:25:59+00:00,242.70370563713738,221.52028550692515,195.62322521675668,213.41180199390558,213.06928476482472,224.15105364593245,223.2714066840444,216.19368836327214,216.76951121080222,227.91920443209446,232.5882163780035,201.70549642406547,218.4897188299384,226.7028180274362,220.83490671206295
3,1984-06-26 18:20:19+00:00,236.65493685499527,198.0853714507977,185.17496141741094,212.46411423176582,206.69131869482072,218.12175917285634,210.1384872233613,201.59730208923506,206.05042243027611,225.12751303988807,204.58624952106143,189.39127753199026,199.6488495666768,208.54289918913463,201.73442494746078
4,1984-08-04 18:27:04+00:00,257.94958170880375,233.68190216474915,223.4522995618542,232.61123931622183,228.6235276738398,237.51994221252414,219.06425453938652,212.08771459083965,223.8038989555675,241.06409083679745,234.90168557536984,206.01632506867827,224.25065128108506,225.60347976022598,221.47773564502447
5,1984-09-21 18:27:45+00:00,242.65769816159354,220.1875053632271,215.28070781933394,229.15641320225876,198.55029821227632,208.22048335430065,195.89112213959362,183.8006161765084,192.66043371703412,218.4966724039498,196.37967582883266,183.2747662703816,195.62858849888966,200.37126230123602,193.3458103887731
6,1984-10-23 18:27:40+00:00,,,161.9807406459763,181.11210188806254,173.54884303566743,198.61585733340553,186.98977980304818,168.21785266847064,179.7146919555485,186.26318286068033,172.38343790663504,153.675808974661,182.55127393040027,183.21619373874609,203.39790726961837
7,1985-04-01 18:28:00+00:00,228.78853240217143,196.80854976514058,196.1351477624392,209.5313527922503,207.75848829144837,225.39440303533826,214.57474066705214,184.75807151159398,186.81373667224756,220.33186128343215,205.94494012581842,182.68758550540915,191.9594224001369,192.74001609705982,213.47955808910876
8,1985-05-03 18:27:48+00:00,227.59528351639443,193.08034242775253,175.2675203439132,204.9804429895179,208.86248479863923,231.5515019217575,204.04839516625606,180.00999642562113,182.50726627852123,195.28962970884982,189.84703919158397,169.45452855528748,178.14193233329792,186.7759152792393,204.88358745601778
9,1985-05-12 18:21:57+00:00,260.0959077693236,233.33886076915968,212.68051189412017,234.01034838461075,235.85263361969155,262.7788000001748,232.91964285890802,225.4187336308258,232.79633657934812,241.39447364110111,,217.5958971701238,216.88245513928035,228.66389166093006,236.38873372350196
10,1985-06-29 18:21:53+00:00,229.56280859468333,234.43273072141523,214.47868695660424,215.96304778964614,216.00739702421387,236.07761366129662,222.42892750991027,201.83918751433916,207.1005865158639,220.17586053895621,200.25015017760455,184.40816554856178,198.23936143650383,203.21706173576902,205.10015956073275
11,1985-08-07 18:27:22+00:00,253.55851050211567,259.4295061384663,246.65045121748977,248.41400030575292,231.97755262357828,247.06349161257097,237.72159779823232,225.43893814835891,224.27491741282148,249.2960942711859,239.08623455854277,203.72301560266274,230.46589329029965,226.29881818550808,217.57138310603548
