,dates,usa_CA_0267-0000,usa_CA_0267-0001,usa_CA_0267-0002,usa_CA_0267-0003,usa_CA_0267-0004,usa_CA_0267-0005,usa_CA_0267-0006,usa_CA_0267-0007,usa_CA_0267-0008,usa_CA_0267-0009,usa_CA_0267-0010,usa_CA_0267-0011,usa_CA_0267-0012,usa_CA_0267-0013,usa_CA_0267-0014
0,1984-04-14 18:24:49+00:00,234.9990532528778,,183.47688700408443,216.28141049265378,209.1196186973708,218.23541183636559,215.07906246427615,202.04707143793047,189.58812373620117,220.89904600074794,201.00117261190638,189.75553874733987,206.2183675566401,205.4211273085616,211.73144845518718
1,1984-06-10 18:20:05+00:00,231.0801088907477,215.31877908477557,194.81711838891545,203.83743416742175,210.36647753527802,228.28885451734533,211.10298642500314,202.56108586481002,203.5985720508794,210.31882028413634,204.20927689390294,190.35844364051863,205.3405952146326,224.61609243625543,212.7133048391299
2,1984-06-17 18:25:59+00:00,237.07069490944954,206.02950600578362,180.13244571561515,199.6422202151131,197.57850526368318,210.38147186713996,209.5018249052519,202.42410658447966,202.99992943200974,214.14962265330198,222.26103004390913,191.3783100899711,208.16253249584403,215.43679657206053,208.44228311114972
3,1984-06-26 18:20:19+00:00,239.39943080722148,205.63272981941975,192.72231978603298,219.17287722609652,214.23867706344276,224.83052216718704,216.847250217692,208.30606508356576,212.7591854246068,231.83627603421877,209.61782176680944,194.42284977773826,204.6804218124248,214.03188709358702,207.7723116423584
4,1984-08-04 18:27:04+00:00,254.48286975205207,224.14844428368204,213.9188416807871,224.13705453305104,219.09006979277268,229.04575742935336,210.59006975621574,203.61352980766887,215.3297141723967,232.58990605362666,228.54604698799176,199.6606864813002,217.89501269370697,218.67005584672262,213.85096934017076
5,1984-09-21 18:27:45+00:00,245.22656641428088,227.25189305811728,222.3450955142241,235.43586893105004,205.6146859071665,214.49993908309193,202.1705778683849,190.0800719052997,198.9398894458254,224.77612813274106,201.08926762542612,187.98435806697506,200.3381802954831,205.5089988066107,198.99732054468524
6,1984-10-23 18:27:40+00:00,,,184.92121611076897,201.5036356345449,196.4893185004601,219.0073910798879,207.38131354953055,188.609386414953,200.10622570203086,206.6547166071627,187.67708821649683,168.9694592845228,197.84492424026206,199.90017589495892,221.7502876414525
7,1985-04-01 18:28:00+00:00,228.28055889459935,195.4116226193174,194.73822061661602,208.2896397737408,206.3615611456252,224.15269001682876,213.33302764854264,183.51635849308448,185.57202365373806,219.09014826492265,205.0136553619363,181.756300741527,191.02813763625477,191.72406908191567,212.3620163724502
8,1985-05-03 18:27:48+00:00,233.21570354967403,208.53649751927142,190.72367543543209,218.71924751531247,224.31863989015812,245.29030644755207,217.78719969205062,193.7488009514157,196.2460708043158,209.02843423464438,200.1511425859299,179.7586319496334,188.44603572764385,198.01675534579852,217.2485115292329
9,1985-05-12 18:21:57+00:00,254.14288274441702,216.96804195066656,196.30969307562705,219.45850943483907,219.48181480119842,248.2269610504031,218.36780390913634,210.86689468105413,218.24449762957644,226.84263469132944,,206.68201795779507,205.96857592695162,216.75784161111687,223.29207866870746
10,1985-06-29 18:21:53+00:00,231.77581426640947,240.5184963186621,220.5644525538511,221.37261720942115,222.09316262146075,241.48718308107163,227.83849692968528,207.24875693411417,212.51015593563892,225.58542995873123,204.3073272424358,188.46534261339303,202.29653850133508,207.6430730792213,209.96877203853026
11,1985-08-07 18:27:22+00:00,250.95335910021902,252.2653397832505,239.48628486227398,242.04585243444998,224.81338626836248,240.69534374126803,231.3534499269294,219.07079027705598,217.90676954151854,242.92794639988296,234.31012365506558,198.94690469918555,225.68978238682246,221.08851538171479,211.84005002186285
12,1985-10-03 18:20:56+00:00,253.6620663229341,241.30538049455598,246.3869252496051,252.8215332296631,237.71449037322816,245.64564196597377,233.48081710498604,216.93610250372316,209.85632409211593,230.22192368569875,197.24919957311158,183.8901244692875,201.43536238770946,211.774248369753,213.58398622836103
13,1985-10-10 18:26:39+00:00,261.62110637483335,253.49134704176174,249.15009995565552,249.17693186404642,240.79070017564374,253.3098672536332,237.64692860961048,224.42163995533622,223.75184296958722,242.0285955974051,209.44655847229905,198.32292277920203,208.6502973476169,211.07330807133465,212.2164234000063
14,1985-11-11 18:26:13+00:00,,,,,,,,181.30241182307702,177.75980148663058,185.3968526080687,175.68342126908195,161.90405646163302,179.93980372380545,183.2518844179834,
15,1986-02-08 18:18:42+00:00,,,,,,,,163.02347993159134,160.17061450481134,172.7488145784431,164.86709642273493,144.054189868084,153.3959506777875,,
16,1986-03-12 18:17:59+00:00,,,,,,,,176.03290527530885,178.54376624341717,177.67051944866697,165.15846420948196,159.9789138088953,164.11602414104442,169.3874248437317,184.27398701829532
17,1986-03-19 18:23:38+00:00,205.47445012039503,176.0260327170484,159.09986948217,185.91914789663034,,200.08481648540226,194.17131072924812,189.76609763892668,199.35544145945005,209.89972060114877,214.32436117154862,182.6773734104836,218.01178758306168,220.00444284559933,209.29542631861443
18,1986-04-04 18:23:18+00:00,212.55346626915943,178.50119720291963,172.90451708545473,182.45848630185327,,191.20116152923788,180.65668507811455,184.92171652348364,194.0637744408424,213.1708411053998,205.64342986116242,185.77133706562827,214.3381576115054,203.7525892999435,201.9958306256496
19,1986-04-13 18:17:19+00:00,223.65810601882353,182.30183052541796,181.982158287942,208.91683257092583,199.11474524815642,205.47570387759114,192.67480252513587,191.81038219275896,211.23822517648324,214.65574524711442,214.77215928432136,212.1711986774181,217.05196351072644,206.07758559949136,209.85007045685387
