dates,satname,nzd0433-0000,nzd0433-0001,nzd0433-0002,nzd0433-0003,nzd0433-0004,nzd0433-0005,nzd0433-0006,nzd0433-0007,nzd0433-0008,nzd0433-0009,nzd0433-0010,nzd0433-0011,nzd0433-0012,nzd0433-0013,nzd0433-0014,nzd0433-0015,nzd0433-0016,nzd0433-0017,nzd0433-0018,nzd0433-0019,nzd0433-0020,nzd0433-0021,nzd0433-0022,nzd0433-0023,nzd0433-0024,nzd0433-0025,nzd0433-0026,nzd0433-0027,nzd0433-0028,nzd0433-0029,nzd0433-0030,nzd0433-0031,nzd0433-0032,nzd0433-0033,nzd0433-0034,nzd0433-0035,nzd0433-0036,nzd0433-0037,nzd0433-0038,nzd0433-0039,nzd0433-0040,nzd0433-0041,nzd0433-0042,nzd0433-0043,nzd0433-0044,nzd0433-0045,nzd0433-0046,nzd0433-0047,nzd0433-0048,nzd0433-0049,nzd0433-0050,nzd0433-0051,nzd0433-0052,nzd0433-0053,nzd0433-0054,nzd0433-0055,nzd0433-0056,nzd0433-0057,nzd0433-0058,nzd0433-0059,nzd0433-0060,nzd0433-0061,nzd0433-0062,nzd0433-0063,nzd0433-0064,nzd0433-0065,nzd0433-0066,nzd0433-0067
2000-04-20 22:18:27+00:00,L7,465.65,477.06,464.63,442.49,421.43,405.27,410.82,412.76,394.69,391.78,404.93,416.61,420.30,428.34,431.56,425.06,421.57,428.89,430.75,435.88,440.14,433.43,434.03,428.77,432.01,423.70,416.34,407.60,399.27,399.63,395.79,395.76,388.08,384.33,384.05,385.93,387.02,380.31,381.54,371.84,373.91,368.87,365.20,361.27,363.07,367.20,368.56,368.11,365.97,360.73,356.61,353.59,348.68,348.93,349.88,349.55,355.14,349.98,351.47,355.16,356.87,356.63,352.21,359.33,360.78,362.92,363.38,365.71
2000-05-31 22:11:54+00:00,L7,329.05,328.23,355.86,433.66,,423.84,395.29,385.79,388.46,393.97,399.88,400.33,408.78,399.64,404.80,414.35,413.51,410.83,411.87,413.59,408.43,409.10,406.90,406.97,404.93,393.80,393.42,395.45,391.51,384.28,378.05,378.66,374.23,357.39,363.12,364.50,355.51,,,,,,,,,,,,,,,,,,,,,,,,,,,324.45,320.10,324.68,332.58,331.23
2000-08-19 22:11:01+00:00,L7,400.36,410.49,455.85,477.95,485.68,483.84,497.25,510.51,496.68,484.93,488.93,483.66,461.41,440.08,440.22,451.09,454.51,456.83,452.37,452.93,458.48,451.06,451.57,443.83,440.02,437.33,431.08,425.92,416.68,407.86,405.40,399.28,404.82,397.02,404.89,400.85,403.89,406.33,403.78,401.45,397.92,396.27,387.84,386.37,383.18,386.70,384.71,384.91,388.25,385.15,381.86,378.73,376.00,367.89,372.14,371.00,370.11,375.29,370.30,376.25,376.01,374.10,372.62,372.88,368.84,364.08,372.96,373.49
2000-09-20 22:10:27+00:00,L7,337.32,363.08,396.13,455.68,457.81,455.34,463.03,475.62,478.23,479.80,492.90,498.59,480.57,471.10,450.26,444.97,439.98,438.30,441.47,442.51,445.28,444.39,442.16,436.87,439.13,436.89,427.63,420.25,412.81,397.85,393.31,390.97,382.15,379.44,375.37,375.28,378.51,376.65,379.87,386.78,390.92,383.23,389.96,379.20,369.37,374.72,369.46,374.05,376.46,385.25,382.91,375.11,364.92,362.08,361.50,363.05,365.08,368.83,364.32,361.74,364.67,362.42,360.37,357.42,343.85,343.97,348.94,356.08
2000-09-27 22:16:36+00:00,L7,326.11,345.48,377.40,425.03,443.70,445.21,458.62,475.17,475.74,477.93,480.48,483.14,477.92,463.88,449.15,451.81,438.59,437.43,440.01,445.28,445.45,440.37,438.16,437.04,435.88,432.48,421.55,416.88,411.25,397.09,392.04,392.83,393.97,392.35,388.44,389.71,394.94,393.65,394.07,390.86,391.24,382.69,384.72,375.83,374.60,372.39,362.77,365.58,368.90,370.15,378.81,370.63,364.58,361.29,356.54,363.18,364.26,367.34,369.27,364.93,369.74,369.82,367.69,357.82,357.11,349.74,348.42,355.75
2000-11-14 22:16:30+00:00,L7,333.20,325.57,332.00,366.02,393.56,404.95,420.46,432.19,439.81,456.33,467.82,466.53,468.94,467.48,453.64,447.58,438.82,432.72,429.93,430.52,429.39,431.33,428.86,418.51,423.92,425.01,411.11,405.78,396.76,390.81,388.64,382.17,382.41,375.19,367.62,369.38,372.11,375.84,376.59,376.77,371.99,366.95,366.12,366.97,366.35,363.42,359.85,364.14,364.75,371.73,373.96,369.26,368.77,360.53,359.67,351.98,341.07,336.38,331.89,335.04,341.02,346.54,354.65,349.59,354.25,345.43,341.29,351.99
2000-12-16 22:16:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.47,89.68,109.52,,,,,,91.53,96.12,,,60.16,,135.08,115.79,96.97
2001-01-01 22:16:33+00:00,L7,426.67,414.04,350.01,365.38,385.74,398.15,408.31,432.21,435.61,447.29,468.97,484.13,492.89,487.19,471.93,458.08,449.02,426.23,432.89,441.68,441.46,441.76,442.32,436.78,440.36,442.43,430.36,422.21,419.73,410.11,403.23,406.13,401.75,401.95,395.11,390.57,394.23,397.37,399.66,401.97,400.40,393.78,387.47,390.40,387.50,384.60,381.60,371.50,370.42,371.50,375.68,372.88,374.39,371.39,375.16,373.47,380.78,378.73,369.01,352.73,348.83,351.73,366.18,366.42,371.69,370.01,376.54,382.94
2001-01-10 22:10:27+00:00,L7,427.83,423.30,338.74,351.96,371.80,374.17,398.71,419.94,428.20,439.53,464.37,473.75,480.06,471.44,463.99,449.06,431.65,423.84,424.54,433.77,440.13,431.99,434.22,430.09,422.88,428.12,421.86,413.34,409.85,399.74,397.41,397.34,394.31,390.41,386.83,389.77,386.00,390.38,391.24,387.70,381.97,384.75,377.75,377.18,372.42,375.17,372.73,371.46,369.05,367.60,369.18,370.12,367.56,367.99,368.75,371.99,366.50,363.06,355.15,353.34,351.66,357.91,363.97,364.77,362.13,370.68,374.18,368.40
2001-01-26 22:10:30+00:00,L7,448.84,411.17,394.49,344.80,357.40,362.64,378.66,391.71,400.67,417.26,438.63,454.33,457.30,447.53,439.49,432.84,423.10,413.84,413.68,409.13,411.97,418.02,419.61,420.18,418.06,419.67,409.74,403.17,396.99,388.27,383.96,380.88,377.07,379.24,375.62,371.21,376.42,380.70,386.99,376.07,376.02,373.71,367.77,361.84,364.38,361.14,361.03,358.68,355.05,351.03,349.00,343.20,342.93,339.65,341.73,345.30,348.61,352.19,357.85,353.59,352.67,348.10,348.26,352.19,353.63,354.87,351.28,352.73
2001-02-18 22:16:35+00:00,L7,535.66,468.98,457.53,450.84,379.94,382.05,400.95,421.95,431.89,451.90,472.12,474.96,481.63,475.35,479.52,473.68,464.85,466.59,462.36,464.98,461.01,454.70,456.85,447.34,452.41,460.47,441.03,438.31,432.58,419.30,421.07,411.85,409.08,417.37,414.50,418.47,423.16,429.14,428.05,424.92,420.43,417.55,421.90,417.87,414.98,413.05,404.43,396.15,388.31,391.70,387.85,376.83,369.76,378.22,377.33,373.87,373.11,369.19,373.76,387.76,395.44,399.23,385.44,390.77,,395.97,392.19,401.22
2001-02-27 22:10:18+00:00,L7,,,,459.91,,378.89,393.20,411.09,417.18,430.46,453.23,464.37,465.17,460.63,461.05,460.23,455.70,447.00,444.01,442.47,442.69,440.85,443.19,440.67,441.25,442.35,437.58,426.21,418.72,415.63,407.31,408.92,404.10,400.17,403.06,402.20,404.04,403.27,409.59,405.16,405.26,405.23,406.68,400.30,400.39,400.10,397.84,396.10,392.19,388.74,388.19,383.06,374.48,370.66,367.79,373.38,372.11,371.54,376.67,376.82,385.64,386.25,378.20,381.93,376.16,385.66,386.10,389.38
2001-03-15 22:10:15+00:00,L7,522.58,538.10,548.44,570.12,,,397.17,,,436.34,451.59,465.08,477.83,474.53,467.76,466.03,459.24,459.44,459.41,454.05,455.65,453.50,454.32,446.84,451.66,452.38,446.48,439.43,429.00,423.03,418.37,417.69,411.62,409.83,409.74,411.76,415.39,422.01,427.91,422.39,422.37,415.91,417.09,420.96,414.58,410.85,410.73,412.66,408.79,405.20,408.23,406.29,393.14,393.95,,,,392.95,396.11,396.93,,,400.11,400.16,,396.56,395.53,401.08
2001-03-31 22:10:07+00:00,L7,478.73,506.54,554.74,578.89,,,522.96,,417.10,434.32,453.06,469.77,482.03,476.48,470.90,472.98,469.17,467.17,464.54,462.66,462.56,459.30,450.60,454.46,456.22,453.50,449.12,443.82,435.94,430.99,425.55,424.25,421.40,411.50,411.57,410.54,409.18,415.46,419.77,418.18,420.42,416.75,419.87,419.63,422.77,424.37,422.26,415.12,410.98,403.29,403.30,399.37,392.46,390.23,391.73,392.24,392.38,393.41,393.63,395.40,394.69,395.17,400.38,398.44,400.42,396.19,392.20,392.69
2001-04-07 22:16:13+00:00,L7,,,391.10,378.85,384.26,,,399.51,398.79,400.80,407.96,422.07,432.00,427.73,422.90,420.30,421.22,426.50,432.21,431.60,427.27,420.66,419.16,419.10,421.42,416.53,412.53,413.20,404.02,394.79,388.88,382.56,374.36,370.22,367.86,365.75,370.62,379.55,377.15,377.96,379.41,382.50,384.77,375.71,376.10,376.10,370.22,371.60,371.65,369.84,366.70,362.30,358.62,350.95,352.28,364.14,355.48,359.91,358.85,358.22,362.61,366.12,364.96,361.96,360.34,360.07,357.05,358.52
2001-05-02 22:10:03+00:00,L7,,,474.93,481.63,,,,,,443.65,428.25,432.31,430.59,434.60,429.37,426.71,424.53,420.30,417.88,427.00,430.02,426.36,423.74,415.52,416.70,417.81,406.69,407.13,403.71,398.38,395.88,387.70,387.05,379.38,378.94,377.96,380.49,379.58,381.35,381.51,382.42,376.04,374.74,378.01,372.91,379.56,372.57,377.63,380.24,375.76,372.09,368.72,365.60,357.61,355.96,364.35,358.97,363.55,364.37,364.21,363.12,363.46,370.08,365.62,362.42,366.96,364.75,360.65
2001-06-10 22:15:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.25,404.64,404.90,401.53,406.14,406.90,410.50,404.36,398.50,395.56,386.67,389.54,394.77,397.71,398.84,402.88,406.70,404.05,402.24,412.20,398.41,,,,395.35,399.26,402.04,392.23,397.80,400.67,399.14,396.32,400.72,401.68,397.86,398.10
2001-07-05 22:09:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.62,379.48,378.46,380.63,372.65,373.19,,,382.78,378.80,380.87,380.52,388.55,381.55,380.95,379.44,384.57,376.88,384.90,390.56
2001-07-12 22:15:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.35,402.80,405.60,401.69,405.63,409.59,409.42,405.00,406.07,401.16,404.93,405.07
2001-08-29 22:14:52+00:00,L7,,329.87,378.71,428.06,437.55,445.61,462.35,465.83,471.13,472.87,471.84,469.82,461.64,443.22,435.54,434.21,426.15,427.22,426.91,430.15,434.22,432.65,425.32,426.24,419.90,425.46,419.49,417.63,412.09,409.47,402.39,399.74,398.41,399.12,389.00,386.23,387.21,384.48,386.13,382.04,378.53,378.47,382.66,368.74,368.41,368.90,367.52,373.52,373.72,375.91,373.50,372.63,372.89,369.98,372.08,367.17,373.80,372.88,377.19,377.82,377.55,376.42,372.46,367.77,365.52,359.88,362.53,362.70
2001-09-07 22:08:34+00:00,L7,344.25,369.63,412.57,446.93,453.77,447.44,466.72,484.23,474.11,485.94,490.51,486.65,475.74,467.89,456.20,446.85,440.70,440.66,435.97,438.76,442.26,438.93,433.08,431.25,426.20,425.43,420.85,412.58,409.50,407.22,401.83,399.80,395.98,390.05,387.68,382.78,381.40,381.74,381.81,380.55,376.98,380.79,374.24,361.60,361.81,363.32,366.91,365.00,371.14,368.64,369.14,370.87,373.74,370.83,367.24,368.50,372.80,381.54,378.37,376.02,378.17,374.72,372.18,370.33,368.84,369.43,364.45,364.50
2001-09-23 22:08:26+00:00,L7,338.82,337.36,360.31,400.34,425.63,439.31,448.72,466.06,476.62,482.35,474.09,468.79,467.25,464.91,454.36,454.52,441.91,437.26,436.13,438.03,436.11,439.93,436.46,429.91,427.37,428.27,424.60,412.97,413.03,410.16,404.03,400.49,396.57,391.65,391.51,391.81,391.29,391.07,386.66,380.91,380.57,378.22,367.58,375.11,364.81,370.00,375.28,371.37,378.98,376.73,382.00,377.95,382.43,377.13,381.43,379.78,380.02,379.31,381.95,378.89,375.64,378.01,375.21,368.58,368.44,372.44,374.70,379.60
2001-12-12 22:08:38+00:00,L7,299.57,295.23,311.18,338.13,363.45,367.75,381.58,402.82,397.59,422.87,434.28,446.85,448.98,437.58,425.02,427.95,419.30,416.43,414.53,418.71,416.11,409.15,408.87,397.45,392.07,402.86,390.76,386.52,385.05,379.58,376.13,374.92,374.05,370.39,371.37,366.05,362.90,364.95,363.93,357.72,353.03,346.10,343.53,341.01,339.70,344.20,342.25,345.78,347.74,348.27,343.95,341.92,331.33,331.77,338.14,345.21,346.05,342.50,340.69,338.94,344.32,338.65,336.63,327.85,318.59,313.52,313.60,316.89
2002-01-20 22:15:01+00:00,L7,325.83,325.18,332.50,369.87,390.11,400.51,420.46,446.82,453.29,464.41,476.38,485.24,485.69,476.94,472.84,474.24,474.53,461.84,458.97,459.72,459.97,452.61,455.17,448.93,445.13,444.04,434.14,429.05,426.34,418.17,418.13,422.32,418.74,414.08,420.31,415.89,414.61,414.52,413.39,401.98,402.29,394.38,395.57,392.27,387.92,392.43,390.84,386.04,389.39,392.05,392.74,389.71,389.43,390.09,391.61,395.39,392.43,392.13,393.09,391.47,387.88,386.73,382.06,376.76,375.96,366.50,372.90,381.85
2002-01-29 22:08:45+00:00,L7,315.31,309.30,314.99,369.54,381.63,380.44,395.88,418.33,430.01,437.26,449.84,463.50,464.07,458.30,452.87,451.62,448.61,445.57,440.92,437.09,437.83,431.37,428.26,424.93,424.53,421.87,413.81,411.96,408.19,401.50,400.49,401.80,394.14,397.64,397.75,390.86,393.02,394.04,391.72,385.48,380.07,377.00,375.02,375.17,370.34,377.05,373.41,373.89,377.59,377.11,374.40,366.85,368.77,368.01,370.58,372.42,374.54,373.24,370.97,369.55,363.14,367.81,364.81,350.02,346.94,350.45,358.60,363.83
2002-02-05 22:15:01+00:00,L7,316.59,314.25,321.39,352.15,372.86,382.48,401.68,423.28,435.05,442.14,458.45,472.04,469.33,456.66,458.33,461.71,450.96,445.58,439.49,438.67,439.85,439.40,431.12,427.94,426.71,420.15,418.15,415.01,410.44,406.07,404.28,403.22,399.65,397.01,403.78,390.68,391.74,393.49,394.87,390.58,383.58,377.16,378.96,372.22,365.34,369.63,370.80,368.62,375.67,376.86,378.37,375.16,368.84,367.80,372.10,371.71,371.24,368.76,370.62,369.45,365.39,360.19,357.37,355.07,350.97,352.30,350.06,361.69
2002-02-14 22:08:53+00:00,L7,322.03,317.26,321.12,359.32,383.41,384.79,399.73,422.22,436.31,446.00,457.65,468.65,472.87,467.35,464.88,466.66,458.63,454.04,449.91,447.67,449.75,441.46,435.30,433.34,431.29,430.77,424.30,418.37,417.22,406.84,408.42,406.85,402.44,401.13,398.71,398.21,401.17,403.28,400.53,388.82,385.21,380.46,379.75,377.51,377.18,379.40,377.69,379.31,379.80,380.45,380.22,377.62,377.16,375.89,374.76,380.07,380.92,378.39,375.81,373.97,371.72,371.60,365.12,360.76,359.96,356.83,353.51,359.91
2002-03-09 22:15:05+00:00,L7,324.09,309.66,308.20,337.02,363.27,377.52,397.04,417.48,426.80,445.39,463.55,465.87,468.05,459.30,460.30,459.17,450.93,449.39,451.96,455.58,452.35,448.77,444.67,441.66,442.12,438.29,430.74,424.12,418.55,416.34,412.30,411.26,406.26,405.36,403.73,402.06,400.85,401.51,400.06,394.50,386.95,382.27,376.87,379.03,369.62,374.94,380.07,383.81,387.79,383.22,387.86,385.18,377.21,377.32,379.28,378.22,378.96,377.27,379.89,374.91,376.06,377.64,370.91,371.03,371.74,370.56,378.68,375.80
2002-03-25 22:14:59+00:00,L7,331.74,316.51,316.31,333.10,353.79,370.89,387.52,408.63,426.38,438.78,450.67,466.26,464.59,448.23,443.35,447.57,445.26,444.54,444.48,447.76,439.74,434.84,433.34,431.79,432.09,432.91,427.51,422.28,412.18,408.93,403.49,399.68,397.38,395.56,394.10,396.41,397.75,396.00,393.13,388.45,387.90,378.76,375.41,371.80,367.58,372.19,375.65,376.39,375.88,380.27,376.53,372.78,374.83,370.08,375.12,375.97,376.33,373.86,369.59,376.28,373.11,373.25,372.60,370.84,373.95,372.17,374.21,374.58
2002-04-03 22:08:45+00:00,L7,367.19,340.02,340.10,347.36,362.14,372.55,398.56,421.51,431.72,443.27,463.04,481.90,484.25,480.08,471.75,462.47,458.72,460.58,462.23,463.55,466.87,453.13,450.74,444.37,441.28,440.92,434.83,432.36,431.92,420.78,418.42,413.28,410.07,413.71,404.34,407.74,404.87,407.40,402.87,396.65,395.33,391.01,385.39,377.64,380.25,381.75,386.54,388.84,392.59,386.54,386.33,390.30,385.03,377.07,380.39,378.63,385.63,384.91,382.91,387.10,390.48,387.82,391.75,387.61,386.20,390.61,387.24,398.42
2002-05-12 22:14:55+00:00,L7,395.59,405.32,349.60,343.03,351.39,353.21,376.02,401.12,417.56,435.05,446.81,466.59,468.93,455.24,444.68,451.20,445.43,447.02,439.88,448.15,443.88,443.42,440.66,433.56,425.19,429.44,427.99,420.65,415.82,407.55,411.74,402.60,404.41,403.37,391.52,390.16,389.61,391.35,391.79,379.17,381.04,380.08,374.47,376.73,364.23,371.06,370.83,373.83,379.91,378.08,376.85,379.32,378.83,372.02,368.08,372.63,377.24,378.56,378.50,374.77,377.83,381.63,380.43,377.55,377.57,374.88,380.22,378.96
2002-05-28 22:14:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.95,380.46,382.69,390.59,388.24,382.58,378.60,383.08,376.91,,,380.68,388.80,379.60,381.87,385.37,387.22,386.62,385.35,,376.33,374.80,377.64
2002-06-06 22:08:34+00:00,L7,,,,384.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.03,365.74,369.94,375.92,371.60,368.54,368.49,363.03,369.17,372.51
2002-06-29 22:14:36+00:00,L7,,643.56,,,,,,,,,,,,,,,,,,,567.66,583.19,,,,,,,,,,,,,,78.76,,191.01,,,,,284.52,269.83,294.34,,,,,,,,,,627.22,,,,,465.76,483.56,,,,,211.11,394.95,407.07
2002-07-24 22:08:14+00:00,L7,,,,371.50,381.11,378.06,382.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.18,354.67,360.84,367.19,366.63,366.79,363.27,370.55,375.95,366.96,369.38,371.56,368.80,364.70,362.39,360.25
2002-08-16 22:14:20+00:00,L7,358.83,350.22,359.90,383.29,387.22,383.37,393.19,413.42,414.78,429.96,443.04,451.65,455.50,444.88,441.85,446.34,443.95,437.66,431.60,435.71,440.08,440.21,439.32,436.21,437.56,440.30,439.37,425.05,417.91,414.82,408.63,410.09,405.88,404.99,399.02,397.83,392.31,393.51,396.64,392.66,391.75,386.07,382.53,385.55,382.86,382.42,380.20,382.34,382.11,389.46,383.62,385.68,379.78,377.44,377.06,373.77,381.42,382.40,385.50,384.87,386.22,384.93,385.78,380.91,374.34,373.16,366.20,381.17
2002-08-25 22:08:00+00:00,L7,,,,370.32,383.49,374.89,379.88,405.92,415.15,427.36,439.13,445.79,444.10,431.05,428.01,430.50,429.66,424.03,419.78,429.45,423.15,426.18,421.89,422.70,421.88,421.43,416.41,416.35,413.44,405.47,396.22,392.45,383.61,388.10,388.31,387.20,379.27,379.40,383.21,374.40,369.40,369.84,360.25,367.58,356.15,371.04,368.19,364.55,369.27,365.30,374.27,376.08,371.00,367.44,361.88,363.67,371.49,367.29,369.44,378.38,373.71,376.06,377.87,373.71,367.62,370.41,365.05,366.44
2002-09-10 22:07:55+00:00,L7,345.41,337.73,334.95,357.91,373.44,368.83,384.77,400.37,409.21,414.97,440.41,449.83,451.97,440.41,436.19,432.12,426.29,425.62,419.37,427.63,427.56,423.10,420.35,416.78,415.44,420.48,413.06,400.40,401.88,406.40,399.87,395.36,389.99,383.50,384.62,385.89,384.50,387.35,387.82,382.99,378.25,375.43,379.08,367.02,371.90,377.15,370.77,371.16,372.33,377.65,376.65,371.60,375.69,375.28,379.92,376.14,371.03,366.18,365.17,380.64,377.75,370.70,370.24,365.69,365.80,365.34,365.90,369.90
