dates,nzd0433-0000,nzd0433-0001,nzd0433-0002,nzd0433-0003,nzd0433-0004,nzd0433-0005,nzd0433-0006,nzd0433-0007,nzd0433-0008,nzd0433-0009,nzd0433-0010,nzd0433-0011,nzd0433-0012,nzd0433-0013,nzd0433-0014,nzd0433-0015,nzd0433-0016,nzd0433-0017,nzd0433-0018,nzd0433-0019,nzd0433-0020,nzd0433-0021,nzd0433-0022,nzd0433-0023,nzd0433-0024,nzd0433-0025,nzd0433-0026,nzd0433-0027,nzd0433-0028,nzd0433-0029,nzd0433-0030,nzd0433-0031,nzd0433-0032,nzd0433-0033,nzd0433-0034,nzd0433-0035,nzd0433-0036,nzd0433-0037,nzd0433-0038,nzd0433-0039,nzd0433-0040,nzd0433-0041,nzd0433-0042,nzd0433-0043,nzd0433-0044,nzd0433-0045,nzd0433-0046,nzd0433-0047,nzd0433-0048,nzd0433-0049,nzd0433-0050,nzd0433-0051,nzd0433-0052,nzd0433-0053,nzd0433-0054,nzd0433-0055,nzd0433-0056,nzd0433-0057,nzd0433-0058,nzd0433-0059,nzd0433-0060,nzd0433-0061,nzd0433-0062,nzd0433-0063,nzd0433-0064,nzd0433-0065,nzd0433-0066,nzd0433-0067,satname
2000-04-20 22:18:27+00:00,385.37,326.89,382.18,391.98,389.46,384.70,393.64,407.54,407.93,416.36,427.84,440.46,445.96,448.63,450.48,450.87,447.36,445.50,446.60,450.42,452.34,447.34,442.19,436.83,433.33,431.27,423.49,414.22,406.29,402.03,398.08,396.37,394.06,390.19,387.87,387.03,385.33,386.34,386.37,382.30,377.35,372.35,369.98,365.97,365.15,364.82,363.21,362.82,363.70,361.82,357.57,354.85,351.80,350.33,351.20,351.44,353.20,352.89,354.61,354.61,354.64,353.54,352.73,354.30,357.11,353.73,357.09,363.03,L7
2000-05-31 22:11:54+00:00,421.73,330.95,415.39,421.34,403.36,394.50,397.73,407.19,406.39,410.97,420.25,431.37,437.17,439.15,444.75,448.14,445.50,444.52,445.49,447.61,450.13,446.84,443.72,439.60,435.64,432.82,426.22,417.70,410.36,406.34,402.05,401.16,396.35,390.23,387.42,386.88,386.32,386.39,386.35,381.80,377.51,372.12,369.39,365.55,365.07,365.08,363.75,364.14,364.30,361.56,357.72,355.25,352.09,352.08,352.14,352.31,354.62,355.05,354.89,355.70,356.98,356.52,355.59,353.58,354.12,354.75,359.64,365.13,L7
2000-08-19 22:11:01+00:00,479.43,334.38,462.31,452.31,442.95,435.21,435.06,434.48,423.82,421.86,431.28,435.97,436.00,429.36,432.05,433.70,433.82,436.62,439.38,442.07,445.32,441.60,440.47,436.25,433.94,429.17,423.75,416.90,410.15,404.22,401.35,399.43,395.76,387.46,388.73,387.46,386.75,391.77,391.22,385.60,384.33,380.83,377.11,375.44,375.80,378.99,378.02,378.56,378.60,372.08,368.66,365.39,363.15,361.21,362.13,362.93,364.80,366.25,364.89,367.11,367.20,368.08,368.25,359.75,359.16,360.46,365.71,369.34,L7
2000-09-20 22:10:27+00:00,479.43,346.70,444.75,452.18,444.98,438.28,439.64,441.24,433.16,431.91,441.90,446.88,443.20,436.23,433.99,434.41,433.51,435.48,438.18,440.61,443.60,440.46,439.19,434.58,433.18,428.91,422.50,415.77,408.78,401.24,398.04,395.83,391.24,384.06,384.26,383.32,383.40,385.74,386.13,383.76,383.85,379.30,377.94,374.25,372.06,375.79,374.19,375.05,375.93,373.53,370.72,366.32,362.03,359.98,360.13,361.34,362.94,365.06,363.06,363.84,365.30,365.16,364.44,357.93,354.90,355.87,360.82,364.78,L7
2000-09-27 22:16:36+00:00,479.43,348.38,432.53,448.69,446.80,440.66,444.11,448.79,442.24,441.56,450.52,455.00,451.18,442.73,438.71,439.30,436.34,437.70,440.57,443.38,446.11,442.63,441.10,437.30,435.94,431.82,424.95,418.27,411.64,402.74,399.23,397.78,394.01,387.76,387.27,386.57,387.51,390.10,390.50,387.81,387.96,382.61,382.24,377.20,375.20,377.74,373.99,376.10,377.16,375.13,374.19,369.04,364.47,362.03,361.68,363.71,365.58,367.78,366.39,366.44,367.75,367.95,367.36,359.65,356.81,356.52,360.73,365.73,L7
2000-11-14 22:16:30+00:00,,342.80,390.46,432.99,445.38,444.19,448.58,458.26,458.30,461.10,468.78,469.09,462.30,450.84,442.39,444.47,439.59,437.62,437.77,439.48,440.18,438.03,436.17,431.58,431.71,428.04,420.26,415.79,408.91,398.36,394.27,391.89,390.45,383.21,382.82,382.72,383.77,388.37,388.83,389.20,388.25,382.52,382.43,377.33,373.61,374.54,369.38,372.44,374.83,378.27,379.55,373.60,368.74,363.11,362.67,362.48,360.34,362.17,359.13,367.61,363.00,363.39,364.04,354.63,350.79,347.69,351.35,356.82,L7
2001-01-01 22:16:33+00:00,422.67,345.61,381.69,417.42,432.31,436.80,448.80,464.07,464.09,468.13,478.58,482.03,475.10,464.87,451.80,449.58,443.06,437.23,438.15,441.46,442.77,440.54,439.43,433.29,434.55,433.52,422.87,416.90,410.06,399.50,395.28,392.89,391.71,387.88,384.97,383.91,387.49,388.66,389.48,390.32,389.25,383.34,381.84,378.51,374.96,375.12,370.69,370.65,372.51,375.68,377.77,372.45,368.83,363.79,363.93,363.59,363.13,364.24,359.97,362.27,359.32,360.05,363.23,359.84,358.27,353.70,356.50,362.66,L7
2001-01-10 22:10:27+00:00,427.69,345.61,375.22,407.20,423.38,427.18,441.31,457.97,459.42,464.68,477.66,482.03,477.38,467.23,455.29,450.81,442.47,436.26,437.27,441.49,443.79,440.57,439.95,434.30,434.14,434.15,424.43,417.84,411.65,401.00,397.09,395.26,393.68,389.84,386.82,386.35,388.70,390.48,391.31,391.34,389.49,385.03,382.78,379.74,375.99,376.59,372.19,372.41,373.39,375.59,377.36,373.08,369.68,365.48,365.99,366.10,365.01,365.30,360.32,362.06,358.90,360.72,364.61,361.82,359.94,357.64,360.77,365.25,L7
2001-01-26 22:10:30+00:00,435.11,345.61,375.22,398.42,414.18,418.12,432.53,448.75,451.29,458.16,472.37,478.35,474.80,464.66,453.31,448.50,439.96,433.30,434.17,437.13,439.53,437.63,437.31,432.58,432.15,432.39,422.67,416.05,409.88,399.46,395.50,393.52,391.61,388.62,385.52,384.47,387.23,389.38,391.00,389.45,387.85,383.70,380.96,377.47,374.62,374.67,370.82,370.77,371.06,372.33,373.51,369.02,366.07,361.98,362.77,363.34,362.93,363.68,360.20,360.95,358.18,359.12,362.52,360.67,359.24,357.46,359.67,363.78,L7
2001-02-18 22:16:35+00:00,435.11,345.61,359.55,385.55,400.10,404.30,419.54,437.22,443.20,454.62,471.27,478.33,478.98,470.82,460.22,452.90,442.61,435.81,436.83,440.02,441.18,439.45,439.30,434.45,435.28,437.06,425.63,419.18,413.59,402.39,399.03,396.76,393.58,392.90,388.26,388.28,391.28,394.01,395.83,394.09,392.36,388.03,387.27,383.27,380.45,379.72,374.66,373.82,372.36,374.39,375.28,369.66,366.12,364.34,364.63,364.74,364.53,363.92,361.71,364.23,361.73,363.62,365.47,364.25,358.20,363.00,363.59,369.18,L7
2001-02-27 22:10:18+00:00,435.11,345.61,359.55,385.55,400.10,400.82,415.93,433.49,439.46,451.11,468.47,476.08,476.72,469.08,459.79,453.33,443.76,436.75,437.21,439.84,440.83,439.08,439.27,434.66,435.46,437.15,426.48,419.49,413.63,403.51,399.53,397.68,394.33,393.24,389.54,389.48,392.33,394.60,396.98,394.94,393.44,389.64,389.09,384.86,382.41,381.73,377.13,376.00,374.30,375.71,376.51,370.95,366.77,364.76,364.56,365.41,364.99,364.41,363.16,365.48,364.40,366.06,366.60,366.03,360.33,365.42,365.91,371.11,L7
2001-03-15 22:10:15+00:00,435.11,345.61,359.55,385.55,400.10,400.82,413.32,433.49,439.46,448.66,465.71,474.01,475.95,468.91,459.78,453.93,444.68,438.50,438.83,440.61,441.59,439.80,440.10,435.07,436.32,437.90,427.65,420.77,414.35,404.79,400.73,398.91,395.31,394.14,390.85,391.07,394.01,396.70,399.48,397.10,395.76,391.67,391.21,387.98,385.09,384.08,380.16,379.08,377.24,378.22,379.41,374.25,369.05,367.40,364.56,365.41,364.99,366.81,366.11,368.50,364.40,366.06,369.55,369.12,360.33,368.21,368.40,373.44,L7
2001-03-31 22:10:07+00:00,444.83,326.07,340.67,357.59,379.10,383.91,399.35,418.85,423.85,437.83,457.24,467.70,474.24,468.80,462.05,456.21,447.60,440.82,440.01,441.06,441.62,439.94,439.83,435.29,436.77,438.92,429.14,422.46,415.78,408.25,404.20,401.99,398.65,396.64,393.94,394.00,396.08,400.20,403.41,400.16,398.37,395.34,393.92,392.91,391.43,390.10,387.63,384.07,380.96,380.07,380.88,376.58,371.85,370.57,368.40,368.47,367.29,368.40,368.08,372.12,366.81,368.88,373.37,374.36,368.75,375.79,374.82,378.39,L7
2001-04-07 22:16:13+00:00,444.83,326.07,340.67,363.15,381.78,383.91,399.35,417.79,422.27,435.10,453.29,464.09,471.08,465.56,459.23,453.61,446.05,440.55,440.60,441.40,441.56,439.33,438.99,435.11,436.69,438.05,429.12,423.05,416.19,408.28,404.03,401.55,397.57,395.32,392.66,392.39,394.78,399.52,402.11,399.22,397.80,395.45,394.62,392.53,391.26,390.08,386.91,384.39,381.45,380.25,380.38,376.07,371.50,369.43,367.88,369.24,367.37,368.78,368.27,371.94,367.30,369.75,373.76,374.19,368.93,375.21,374.23,377.90,L7
2001-05-02 22:10:03+00:00,444.83,326.07,340.67,363.15,381.78,383.91,399.35,417.79,422.27,436.08,450.93,461.04,467.17,462.58,456.38,451.04,444.02,438.65,438.46,440.08,440.54,438.17,437.60,433.29,434.83,436.17,427.04,421.60,415.09,407.43,403.36,400.31,396.66,393.87,391.43,391.09,393.49,397.67,400.17,397.59,396.39,393.64,392.78,391.21,389.56,389.16,385.58,383.87,381.47,379.92,379.65,375.43,371.01,368.34,366.68,368.81,366.58,368.37,367.99,371.22,366.93,369.16,373.51,373.44,368.24,374.49,373.41,376.32,L7
2001-06-10 22:15:47+00:00,444.83,,344.75,362.31,379.26,379.58,395.73,415.24,419.63,433.73,448.93,460.32,466.86,461.93,456.57,451.32,444.50,439.20,439.29,441.04,441.66,438.82,438.46,434.81,435.92,437.29,428.67,423.24,417.00,409.16,404.87,402.20,399.24,396.22,394.56,393.73,396.32,400.18,402.97,399.78,398.48,395.94,394.20,392.90,391.84,392.02,389.03,387.11,385.10,382.66,382.07,379.33,373.56,369.13,367.44,370.81,372.04,374.17,374.55,372.90,372.86,374.73,377.46,377.67,373.55,379.68,378.55,380.30,L7
2001-07-05 22:09:21+00:00,452.21,,342.89,362.42,379.06,375.94,394.06,413.08,418.05,432.84,447.32,458.19,464.50,459.55,455.54,451.29,444.74,441.60,440.94,441.77,442.58,439.34,438.82,435.51,436.31,437.59,429.52,424.31,417.66,409.94,405.98,402.71,399.80,396.42,395.34,394.88,397.35,401.33,404.17,400.33,399.06,396.97,395.84,393.98,393.12,393.64,390.49,389.73,386.80,384.82,383.46,381.21,374.54,370.52,367.23,371.21,373.85,375.54,376.99,377.11,378.32,379.28,380.30,380.22,376.55,381.57,380.81,382.83,L7
2001-07-12 22:15:31+00:00,461.96,,,365.57,379.17,374.90,391.61,409.48,414.44,430.76,443.64,454.78,461.03,456.77,453.09,450.48,445.48,443.06,442.10,441.78,441.69,439.15,438.30,434.97,436.91,437.63,429.13,424.56,417.38,410.15,405.95,402.08,399.34,396.02,395.25,394.43,397.68,401.55,404.64,400.82,400.10,397.41,396.88,394.98,394.61,394.86,391.84,390.79,387.80,385.90,384.37,381.76,374.60,370.09,365.71,369.97,376.46,378.14,380.77,380.51,383.27,383.78,383.48,382.98,380.64,383.41,382.45,384.72,L7
2001-08-29 22:14:52+00:00,473.97,332.57,381.41,385.40,418.62,,429.08,441.08,410.33,438.38,443.40,452.63,457.68,452.06,446.16,444.83,440.84,440.87,441.01,441.87,442.81,439.36,435.45,433.34,434.09,434.05,427.89,425.15,417.92,412.19,407.08,403.35,401.13,395.73,393.61,392.24,394.79,397.94,400.41,397.69,396.89,394.15,394.24,392.05,391.54,392.86,390.31,392.18,390.29,388.67,387.19,386.85,379.98,374.12,370.67,374.32,381.63,383.07,384.95,383.51,385.06,385.63,387.31,384.45,383.78,382.53,382.60,383.83,L7
2001-09-07 22:08:34+00:00,407.94,350.10,395.99,385.40,429.22,,440.79,454.25,410.33,445.67,450.55,457.63,459.99,454.09,447.13,444.53,440.18,440.23,439.50,440.72,442.01,438.58,434.39,432.25,432.04,431.87,425.88,422.32,415.73,410.66,405.50,401.97,399.76,394.28,392.13,390.29,392.27,394.99,397.12,394.64,393.44,391.64,390.71,387.09,386.69,388.04,386.50,387.62,387.37,385.71,384.57,384.49,378.81,373.24,369.26,372.51,380.05,382.50,383.85,382.25,383.88,383.90,385.23,382.51,381.55,380.72,380.16,381.16,L7
2001-09-23 22:08:26+00:00,383.45,344.62,382.86,391.02,426.78,,458.02,455.52,410.33,453.37,454.34,458.29,458.26,452.52,444.93,442.64,437.33,436.56,435.66,438.08,438.79,436.36,431.44,429.47,428.03,427.89,422.28,417.94,413.11,408.55,403.14,399.15,397.64,391.72,389.56,387.47,388.86,390.60,391.26,388.74,387.50,386.29,383.67,380.57,379.61,382.23,381.45,381.75,383.67,382.18,381.31,380.96,377.50,370.86,370.17,372.74,379.26,381.00,382.29,380.27,382.45,382.63,382.48,379.02,379.48,378.06,377.87,378.80,L7
2001-12-12 22:08:38+00:00,327.35,333.57,366.24,369.99,421.02,373.87,440.53,455.73,407.49,467.05,468.84,469.13,464.56,454.40,443.94,441.93,433.06,431.39,429.49,432.46,433.33,431.32,427.03,422.44,417.61,421.73,415.30,408.65,406.21,402.76,397.25,395.03,392.48,389.03,386.12,382.88,381.86,381.78,380.86,376.46,373.44,372.05,368.30,362.77,359.84,362.76,363.91,365.21,371.29,372.09,371.28,370.67,368.55,366.38,365.72,366.05,377.55,377.18,378.25,376.56,378.91,377.20,375.35,370.63,369.39,366.33,377.42,379.40,L7
2002-01-20 22:15:01+00:00,326.00,331.23,358.83,368.85,413.74,385.25,435.69,452.75,427.25,465.27,468.96,471.03,467.40,457.71,448.33,447.13,440.10,436.28,434.06,436.65,437.27,434.19,431.34,426.27,421.65,424.73,417.42,411.26,408.68,404.46,400.04,398.94,396.26,392.57,391.49,388.09,387.02,386.87,385.90,380.18,377.82,375.13,372.20,367.28,364.07,367.31,368.19,367.82,371.73,371.92,371.94,370.29,369.62,367.65,369.70,370.86,372.60,373.27,373.89,372.21,372.44,370.58,367.31,361.89,359.14,356.00,365.64,368.45,L7
2002-01-29 22:08:45+00:00,324.83,328.26,352.21,370.04,409.52,385.25,429.91,448.25,430.77,461.90,467.21,471.14,468.28,459.05,450.52,449.18,442.82,439.07,436.57,438.03,438.80,435.16,432.19,427.56,423.65,425.77,418.53,412.90,410.21,405.40,401.55,401.02,397.43,394.94,394.05,389.99,389.46,389.58,388.39,382.50,379.63,376.88,374.28,370.04,366.55,370.37,370.20,370.44,374.14,374.03,373.36,370.73,370.53,368.68,371.09,372.21,374.22,374.51,374.54,373.06,371.74,371.13,368.13,361.05,358.12,356.17,365.80,369.46,L7
2002-02-05 22:15:01+00:00,323.00,325.93,347.48,366.01,403.74,383.88,425.47,444.09,430.75,458.45,465.27,470.61,467.74,458.11,450.95,450.35,443.35,439.40,436.33,437.49,438.26,435.07,431.38,426.89,423.35,424.24,417.65,412.47,409.47,404.81,401.25,400.56,397.02,394.50,394.71,389.40,389.09,389.41,388.58,382.96,379.50,376.23,374.17,369.66,365.69,369.57,369.74,369.41,373.67,373.83,373.59,370.87,369.79,368.09,370.63,371.61,373.17,373.09,373.44,371.92,370.42,369.08,366.00,359.65,356.61,355.09,362.44,367.26,L7
2002-02-14 22:08:53+00:00,322.97,324.92,344.26,364.99,401.32,384.21,422.34,441.49,432.09,457.04,464.47,470.52,468.54,459.40,452.85,452.53,445.41,441.37,438.18,438.91,439.85,436.03,432.02,427.86,424.51,425.22,418.67,413.37,410.62,405.22,402.30,401.52,397.86,395.50,395.38,390.65,390.76,391.31,390.24,383.85,380.37,376.91,375.05,370.80,367.28,370.96,370.86,370.82,374.60,374.80,374.53,371.83,370.82,369.17,371.29,372.79,374.28,373.89,373.86,372.32,370.68,369.51,366.02,359.91,357.14,355.43,361.33,366.41,L7
2002-03-09 22:15:05+00:00,320.86,315.92,324.70,361.37,383.67,383.60,407.01,428.97,432.03,449.50,460.14,468.19,469.00,460.98,456.48,457.42,450.14,445.13,442.62,443.08,442.67,438.49,435.18,430.18,428.05,427.62,420.64,415.02,412.34,406.48,404.36,404.06,399.85,397.77,399.18,394.61,394.62,395.71,394.04,386.67,382.63,377.47,374.97,374.15,368.81,373.48,373.67,373.77,377.67,377.21,377.75,374.16,371.44,370.37,373.39,375.42,375.75,373.92,374.05,371.89,369.73,369.34,365.42,359.34,356.76,355.39,364.11,369.66,L7
2002-03-25 22:14:59+00:00,321.19,314.08,319.56,352.90,375.31,382.51,399.70,422.85,432.39,445.45,459.20,470.12,471.02,460.67,457.31,458.61,452.79,448.25,446.09,446.65,445.60,440.17,437.02,432.99,431.26,430.83,423.92,418.89,414.91,408.71,406.69,406.63,402.51,400.87,402.09,397.68,397.94,398.96,397.50,390.16,386.09,379.96,378.78,376.08,371.61,376.20,375.63,377.17,379.63,379.80,378.66,375.11,372.11,370.99,374.56,376.70,377.40,375.22,374.19,373.70,370.80,370.35,367.12,361.57,359.24,357.18,366.56,371.96,L7
2002-04-03 22:08:45+00:00,326.38,316.85,321.65,351.74,372.88,380.70,398.96,421.82,431.40,444.27,458.68,470.64,471.68,462.24,458.11,458.18,452.63,448.93,447.16,447.85,447.25,440.79,437.78,433.36,431.46,431.03,424.09,419.52,415.91,409.22,407.15,406.34,402.40,401.42,401.32,397.93,397.81,398.96,397.12,389.97,386.24,380.34,378.49,375.28,371.69,375.89,376.20,377.51,380.25,379.78,378.92,376.31,373.00,371.07,374.43,376.18,377.52,375.56,374.49,374.47,372.67,371.83,369.34,364.04,361.91,360.60,368.48,374.47,L7
2002-05-12 22:14:55+00:00,334.61,316.85,325.22,351.23,371.26,378.19,396.99,420.36,430.74,444.13,458.33,471.11,472.34,462.30,457.59,458.29,452.71,449.55,447.27,448.76,447.85,442.05,439.03,434.41,431.79,431.88,425.68,420.67,416.99,410.01,408.63,407.01,403.65,402.66,401.25,398.04,397.87,399.14,397.55,389.74,386.63,381.28,379.13,376.41,371.83,376.33,376.37,378.19,381.19,380.43,379.37,377.33,374.35,371.84,374.56,376.53,378.37,376.74,375.70,375.38,373.82,373.60,371.41,366.31,364.33,362.92,370.94,376.25,L7
2002-05-28 22:14:46+00:00,334.61,316.85,325.22,351.23,371.26,378.19,396.99,420.36,430.74,444.13,458.33,471.11,472.34,462.30,457.59,458.29,452.71,449.55,447.27,448.76,447.85,442.05,439.03,434.41,431.79,431.88,425.68,420.67,416.99,410.01,408.63,407.01,403.65,402.66,401.25,398.04,397.87,399.14,397.55,389.74,386.63,381.28,379.13,376.41,371.83,376.68,376.93,378.85,382.31,381.37,379.83,377.59,375.37,372.47,374.56,376.53,378.77,378.11,376.24,376.20,375.09,375.10,373.09,368.36,364.33,364.41,371.56,376.64,L7
2002-06-06 22:08:34+00:00,334.61,316.85,325.22,354.83,371.26,378.19,396.99,420.36,430.74,444.13,458.33,471.11,472.34,462.30,457.59,458.29,452.71,449.55,447.27,448.76,447.85,442.05,439.03,434.41,431.79,431.88,425.68,420.67,416.99,410.01,408.63,407.01,403.65,402.66,401.25,398.04,397.87,399.14,397.55,389.74,386.63,381.28,379.13,376.41,371.83,376.68,376.93,378.85,382.31,381.37,379.83,377.59,375.37,372.47,374.56,376.53,378.77,378.11,375.86,375.66,374.89,375.50,373.35,368.74,365.10,364.63,371.77,376.79,L7
2002-06-29 22:14:36+00:00,338.23,319.20,326.32,356.11,371.15,378.73,398.10,421.37,433.65,445.55,459.97,472.84,473.89,464.21,460.29,460.84,455.64,452.51,450.07,451.28,450.45,444.80,441.49,437.58,435.31,434.06,428.42,423.49,419.45,412.44,411.33,409.50,405.90,405.25,403.55,400.67,400.87,401.96,400.31,392.37,389.47,384.31,382.05,379.47,374.48,379.07,379.82,381.17,384.94,384.00,382.96,380.69,379.37,376.17,377.93,379.40,381.31,381.01,378.51,378.35,377.30,378.41,376.08,371.96,369.42,368.91,373.35,378.88,L7
