,dates,mex0262-0000,mex0262-0001,mex0262-0002,mex0262-0003,mex0262-0004,mex0262-0005,mex0262-0006,mex0262-0007,mex0262-0008
0,1985-01-04 16:48:49+00:00,227.8207671720885,219.22571120027487,220.47671311110685,223.64341853143338,223.87092868670354,222.182670891825,230.4815042016435,225.9338242099379,222.24207968345013
1,1985-01-20 16:48:54+00:00,224.78451411431598,216.8117022783691,221.5986405552137,210.74716486565742,223.47193107115743,226.6676204786308,234.02846480599715,235.64355351644673,209.46192819519226
2,1985-10-03 16:47:38+00:00,186.1423650144081,169.36966706046292,181.56423275809618,181.2896393919932,195.4548925940328,188.1138468129946,187.649259417157,189.40993305985904,183.0144613399544
3,1986-01-07 16:46:05+00:00,195.60923365279783,192.0691211794003,196.23305592987796,194.9381661150688,205.0542588624357,209.26501299318977,215.4081618159269,204.9600261506009,204.96728379349452
4,1986-03-12 16:44:40+00:00,224.48240853406617,216.25797273876097,210.3604054095151,211.17732018575944,212.61976429299008,216.86199064446433,203.49768576407786,189.06340043233587,179.98554953704286
5,1986-03-28 16:44:21+00:00,192.06932090452918,177.9542178492286,180.60029968029028,184.08456433252994,180.74033909454673,180.12263676141117,169.2615764089569,168.78119991259877,166.34591193205347
6,1987-09-14 16:51:34+00:00,163.9612315834528,163.30689749627345,169.8357196549799,,,173.45132424026744,185.51040435478782,189.22337599494688,205.87682703800607
7,1987-09-23 16:45:35+00:00,173.82085471394464,173.41506634118684,175.29052117065922,161.41876045758556,178.66565202191086,182.29917984304475,177.1981449287217,194.04445178597618,203.0256833199005
8,1990-02-03 16:40:25+00:00,222.73784956320776,230.49760896964952,222.13287897687596,214.01806153028988,,,,,228.2704947631363
9,1990-02-19 16:39:55+00:00,239.34422003220274,245.4043592110824,249.81854739230243,239.1625507581031,,,138.7984946011947,159.00303292647118,207.80931242237168
10,1990-03-07 16:39:20+00:00,221.7826879781564,232.75517847402776,230.80911330666285,229.8022436796437,,,,,222.16081898834761
11,1990-03-23 16:38:48+00:00,194.86064350466063,183.91386242367662,,,,158.57030518080848,155.35381900950742,164.4049519486885,
12,1993-01-10 16:40:08+00:00,187.99704305133855,213.75695484454235,229.2611721749143,,178.22433689305743,160.80774738168432,179.39643316040102,155.04535801703705,
13,1993-01-26 16:40:18+00:00,194.51936599854727,,,,,152.21132439011282,157.25212036468588,163.83614287441304,
14,1993-02-11 16:40:28+00:00,252.59377889269277,243.42770158171456,245.9620334724342,250.1551578447686,250.8452814497914,264.8935139493313,271.2455056530085,241.25470139376134,232.69028458928972
15,1993-02-27 16:40:33+00:00,240.523956510399,238.9745552509088,242.72602391836276,247.21047724174164,242.89889578304738,254.2185335638234,249.8355553462032,239.17131828746332,221.7260815068895
16,1993-03-15 16:40:43+00:00,249.35680494807823,246.8546851341942,257.75334698924246,244.83663531419845,245.93409196201904,249.99912912222777,247.55080732985502,235.38309447904808,222.32193075025197
