,dates,per0147-0000,per0147-0001,per0147-0002,per0147-0003,per0147-0004,per0147-0005,per0147-0006,per0147-0007,per0147-0008,per0147-0009,per0147-0010,per0147-0011,per0147-0012,per0147-0013,per0147-0014,per0147-0015,per0147-0016,per0147-0017,per0147-0018,per0147-0019,per0147-0020,per0147-0021,per0147-0022,per0147-0023,per0147-0024,per0147-0025,per0147-0026,per0147-0027,per0147-0028,per0147-0029,per0147-0030
199,2003-02-12 15:05:48+00:00,,,,,,,,,218.31720938049597,,,276.86049224943775,,,,313.7770127174364,,,,,,,,,,,,,,,
200,2003-02-21 14:59:37+00:00,,,,,,,,,,,,,,,,,,,,,8.846741462851744,19.844880975440386,14.559778422047675,16.41647324367681,18.099417949088142,11.802922215386195,12.751322527541213,14.536380259385897,18.810197940476098,,
201,2003-02-28 15:05:49+00:00,,,,,,,,,,,,,,,,,,,-6.156800174889859,6.5307698354339925,1.841522289396754,-6.3695474800825735,1.3656265374186276,5.398521158940437,0.8630157531147482,,-5.458416389919234,-0.6871134072077982,1.5652783653227882,-0.34397974884346816,-1.857403490036404
202,2003-03-16 15:05:51+00:00,,,,,,,,,,,,,,,,,,,-5.5613585848039335,1.1028093644883379,0.6084704067922857,-7.835994016865769,3.672413463516501,6.116816241641928,-2.9693257012871745,-8.435623994300487,-11.932488826605104,-8.692792289451406,-2.403890726934465,3.2824464574799386,2.105443037389364
203,2003-03-25 14:59:34+00:00,,,,,,,,,,,,,,,,,,6.086700363150669,17.5249263516408,16.771806902840783,8.383382632272045,13.310768700536347,10.777275665768963,6.760690248883948,,,4.878981522376109,11.23278203156848,14.56004325753587,11.085894521609926,4.1996960704940225
204,2003-04-01 15:05:51+00:00,,,,,,,,,,,,,,,,,,,9.613636862752198,13.295026137531305,5.11825638346412,5.179839509330765,9.904552630404535,2.2558084422615208,,,,1.5160844887285787,7.185995997446366,5.713689347491468,9.345525815538647
205,2003-04-10 14:59:42+00:00,,,,,,,,,,,,,,,,,,3.591111876338687,7.784720122550934,15.539193624134073,12.417058562465051,15.41410212717462,13.344714570375132,11.29727655795843,2.183839520634009,,,,14.007518805744605,9.643448414352418,12.325366508164857
206,2003-04-17 15:05:52+00:00,,,,,,,,,,,,,,,,,,2.9063126369315855,11.53766065011801,13.856547318991977,7.6505232174304325,8.125248727136286,10.652744014367684,11.799895094507427,0.7903933182020064,,2.26247184901992,15.010155448496436,13.567061494313156,12.401608507875752,8.924329933133754
207,2003-05-12 14:59:40+00:00,,,,,,388.77851856332245,,,,,,,,,,,,,,,,,,,,,,,,,
208,2003-05-28 14:59:39+00:00,,,,,,,,192.66419163577018,,380.5205497891643,,,,,,,,,,,,,,,,,,,,,
209,2003-07-07 14:47:14+00:00,,,,,,,385.51452138513923,,,,,,,,,280.06569663117193,,,,,29.46089368020644,,,,,,,,,,
210,2003-07-23 14:47:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2003-08-08 14:47:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2003-08-24 14:48:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2003-11-19 14:55:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2003-12-06 14:59:39+00:00,,,,,,,377.9409679234327,,,,,,,,,,,,,,,,,,,,,,,,
215,2003-12-22 14:59:48+00:00,,,,,,,,,,,,,,,,,,,,,,,9.985213945858627,10.434680375509316,1.2069179777379002,7.412248650585504,,,,,
216,2004-01-15 14:49:42+00:00,,,,,,,,,,,,,,,,,,0.05604421785456721,17.48005145378853,17.791840453717324,31.83988943257818,30.045815753641907,30.731210979864745,29.27329243965428,23.722349659319825,22.248527645969233,48.76778430606826,37.41417838060444,30.858384464539558,25.743249369202225,24.795884024989487
217,2004-01-23 14:59:59+00:00,,,,,,,,,,,,,,,,,,,,,3.229172300231125,-4.0264439535588945,9.078547320110502,4.789116777865075,3.652645727989979,,,,,,
218,2004-01-31 14:49:48+00:00,,,,,,,,,,,,,,,,,,,-3.340628541212258,3.4734247753196685,9.683499399960102,1.8626303031622937,10.535579355634002,7.561685756613326,6.099662125942479,,,,,,
219,2004-02-08 15:00:03+00:00,,,267.0741740282506,,,,,,,,,,,,,298.6014386897842,,,,,,,40.70421284518644,22.80565157012873,11.027264071973283,7.50013035821468,4.056377459713136,-4.313821832343992,,,
220,2004-02-23 14:56:06+00:00,,,,,,,,,,,,,,,,,,,-1.6854086397230907,12.891512608453809,19.10059290679657,20.934863613344422,8.796742752157483,-0.9847450507833067,,,,,,,
221,2004-02-24 15:00:02+00:00,,,,,,,,,,,,,,,,,,,,,,34.45416870283824,23.91320336287497,28.111136587936084,17.496962877464306,13.09828535097343,13.459724150416573,,,,
222,2004-03-03 14:49:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2004-03-11 15:00:11+00:00,,,,,,,,,,,,,,201.6213579318697,,,,,,,,56.152046727313966,56.95381693820763,11.935843990686248,,,,,,,
224,2004-03-19 14:50:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2004-03-26 14:56:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2004-04-04 14:50:18+00:00,,,,,,,,,,,,,,,,,,,,-0.8146262486630853,5.679490283239321,-0.9018812050499552,,10.361426320559943,2.4545667641959508,,,,,,
227,2004-04-19 15:06:15+00:00,,,,,,,,,,,,,,,,,,,,2.3966535430156553,6.806989562200327,,,,,,,,,,
228,2004-05-05 15:06:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,23.499997402262323,14.279528486735643,4.020903202088351,12.553148902032186,9.55275840290409,19.562827060813074,,
229,2004-05-06 14:51:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2004-06-07 14:52:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2004-06-15 14:59:57+00:00,,,,,,,,,,,,,,,287.7361630981974,,,,,,,,,,,20.119999602288562,,,,,
232,2004-06-23 14:52:38+00:00,,,311.9482084628754,,283.8910649488422,383.047662356923,395.5818628327626,,,,,,,,,269.31635924626454,,,,,,,,,,,,,,,
233,2004-07-09 14:53:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2004-07-17 14:59:54+00:00,,,,,,,374.31691902344505,,,414.55012022786684,,,,,,,,,,,,,,,,,,,,,
235,2004-08-10 14:53:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2004-09-11 14:54:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2004-10-21 14:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,7.035103656168829,23.098883177540287,22.744544160042114,9.922076864205877,,,,4.015142047271468,3.056658412084648,-0.425954091163705
238,2004-11-05 15:02:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2004-11-14 14:55:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2004-12-07 15:02:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2004-12-08 15:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,-13.051771131021365,8.355824826591366,13.161549264652072,0.8527593824580881,,,,,,
242,2004-12-24 15:00:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2005-01-01 14:56:53+00:00,,,,,,,,,,,,,,,,,,,,,,-3.3528816032449953,20.140615966178395,24.291279176008747,22.165467999529444,15.023763013391589,11.280377462438452,23.239000652762535,15.592247514700986,,0.5337570589772149
244,2005-01-09 15:00:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1.1816672087715148,-17.86204168501508,-6.619329492992346,-12.277744563106209,-11.872812347400096,,
245,2005-01-17 14:57:05+00:00,,,,,,,,,,,,,,,,,,,,,,1.2210113045204931,8.381267075257183,25.494027227531998,,2.068423194715587,2.5386398005653934,15.909233617597964,6.499061717366365,4.802355654385083,
246,2005-02-10 15:00:31+00:00,,,,,,,,,,,,,,,,,,,,,,,7.912347813627729,9.222427720588602,,,,,-5.4339918879920575,-8.738767981473073,
247,2005-02-17 15:06:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,31.429275125336645,32.13921784973548,33.897949199441875,25.434789739097702,32.85782246870973
248,2005-02-18 14:57:34+00:00,,,,,,,,,,,,,,,,,,,,,,-5.078059859262504,10.17600073690922,24.106836890337412,5.76365753949177,1.5122360967385262,-1.3907243952051491,4.657742906147222,-2.648382496692287,1.572303757444132,
249,2005-02-26 15:00:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2005-03-05 15:06:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2005-03-14 15:00:39+00:00,,,,,,,,,248.9051915221995,,,,,,,,,,,,,,,,,,,,,,
252,2005-03-22 14:57:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.222457247447381,-6.484423871235007,2.618857673617212,1.699907902896106,-1.8580571842948963
253,2005-03-29 15:04:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,8.067386883702872,13.835039732814947,16.469519253049796,14.717011795515168,20.38705081737571,16.340382812636562
254,2005-04-07 14:58:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2005-04-14 15:04:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,16.68568182480553,22.907881715500835,18.61011180590257,18.576911167993348,16.059005199288237,10.832506757730613
256,2005-04-15 15:00:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,12.701957766933564,12.970664823496962,10.212299517263993,14.357557485199045,7.657898823642064
257,2005-04-23 14:58:06+00:00,,,336.04917653548904,,,,,,,,,410.4621104977322,,,,,,,,,,,,-0.701687392362514,,,,,,,
258,2005-04-30 15:04:20+00:00,,,,,,,,,,,,,,,,,,,,,,,6.758677511779039,10.696546528491933,12.979122991561432,19.47773882545652,21.9928200455983,25.018635587973606,24.157208383363155,17.991923441763248,13.477055647198824
259,2005-05-01 15:00:32+00:00,,,,,,,,,,,,,,,,,,,,,,,2.1043215585721793,3.6835745891085327,7.4484402091785995,12.389123369292747,16.418007945291198,13.592208427899024,,,
260,2005-05-17 15:00:33+00:00,,,,,,,,,,,,,,189.6623905202229,281.7983056522505,,,,,,,,,,,,,,,,
261,2005-06-18 15:00:23+00:00,,,,,,,,,,,,,,,,,,,,,,,2.6342345521507093,7.667109493474086,4.611490995730469,3.9378763337006406,10.37445724031458,,,,
262,2005-06-26 14:58:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2005-11-25 15:00:30+00:00,,92.73094103760363,,,,,,,,,392.8066619056756,376.19725884044806,,,,,,,,,,,47.35197562248345,,,,,,,,
264,2005-12-02 15:06:43+00:00,,,,,,,,,,,,,,,,,,,,,-3.3843567833409685,-2.2200068302721423,17.490919784633842,14.162080222957927,6.966832828868603,,,,,1.109620184193913,17.589341838124454
265,2005-12-11 15:00:34+00:00,,,,,,,,,,,,,,,,,,,,,,-2.9024814029162727,8.583639674820722,24.226463301179294,4.949351811479221,2.717856244986578,,,,,-3.1799178221070914
266,2006-01-28 15:00:55+00:00,,99.57114780683231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2006-02-12 15:07:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2006-02-13 15:01:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4594133361785122,-4.361259264000233,
269,2006-03-09 15:01:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,-5.587546958367653,1.0186694886836714,0.8022848468295658,-1.7016035175311712,7.916322200622914,5.667648638234491,2.3130510009774126
270,2006-03-17 15:01:03+00:00,,,,,,,,,,,,,,,,,,,,6.280171756352701,8.425067200033935,11.660845624878053,17.00398533533425,23.890575450122952,27.047551944259446,,,,,21.75588481288053,20.872035026329936
271,2006-04-01 15:08:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2006-04-02 15:01:01+00:00,,,,350.51786273185445,,,,,,,,,,,,,177.85057193415687,,,,,,,,,,,,,,
273,2006-04-10 15:02:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2006-04-25 15:07:09+00:00,,,,,,,,,,,,,,,,,,,,,,-6.278735343326225,2.1000464637497918,3.5653901511046873,10.133102146680132,,,,,8.950867015144345,9.866528561042173
275,2006-04-26 15:02:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,-7.739194877151024,6.146877137424881,6.588244646293849,3.141419006932354,-0.8289651698765095,3.3014390061844487,4.418151649829392,-2.798338884225326
276,2006-05-03 15:09:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,11.969693063458717,21.439379281806005,20.332980802075614,22.5919074867333,22.929282845904847,14.494810915677476,11.654569410638821
277,2006-05-04 15:01:00+00:00,,,,,,,393.84653184796537,,,,,,,,,,,,,,,,,,,,,,,,
278,2006-05-12 15:03:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,2.1451275161904775,9.656181841641288,6.301264930860503,8.405718373981205,9.167947487342552,4.530758139528898,2.5709168728734926
279,2006-05-19 15:09:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,16.30425032590726,19.935997739964584,19.915694577706976,16.096937821237038,12.119733040351306
280,2006-05-20 15:01:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,18.273463504292263,27.405489293176466,29.6745139598356,,,,,
281,2006-06-05 15:00:59+00:00,,,,354.4445886786374,,,,,,410.26361837379955,364.2547699077559,374.0799645500847,323.58001658686294,,284.30182563263554,,,,,,,,,,,,,,,,
282,2006-06-13 15:03:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2006-06-29 15:03:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2006-07-07 15:00:48+00:00,,,323.2874927024241,359.1037062056865,,,,,,,,373.0683000751496,399.1075674062227,,,,,,,,,,254.2092106396795,,,,,,,,
285,2006-07-15 15:03:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2006-07-31 15:04:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2006-08-24 15:00:35+00:00,,,,397.34425830797375,,,,,,,,,394.9674851490487,,,,,,,,,,361.7191503500827,35.53792632644063,,,,,,,
288,2006-09-17 15:04:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2006-10-19 15:05:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2006-12-30 15:01:09+00:00,,,,,,,,,,,,,,,,,173.47330008464343,,,,41.89073673760073,,,,,,,,,,
291,2007-01-07 15:05:47+00:00,,,326.3797049119322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2007-01-31 15:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,6.73402669482522,4.216983514263358,-0.39928230830460265,,,
293,2007-02-24 15:05:55+00:00,,,,,,,,207.15807229004952,,,,,,,,,,,,,,,,,,10.383872616265045,24.604000822704368,19.752857678907812,,,38.988339425185146
294,2007-03-04 15:01:27+00:00,,,,,,,401.4928557620651,,,,336.0826605614563,,,,,,,,,,,,,,,,,,,,
295,2007-03-12 15:05:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2007-03-20 15:01:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,8.916696953352027,9.63227907053172,10.550953531501506,14.748617749824396,14.029179953140542,
297,2007-03-28 15:05:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,3.6067484224434327,2.3593575366554695,9.165099458087624,7.390155052738193,2.8110700278744662,6.911642470339945
298,2007-04-05 15:01:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,15.771357680878216,14.548452856830288,28.221351158435724,20.33452466570064,20.69532886684945,29.48156278403221,,
299,2007-04-13 15:05:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2007-04-21 15:01:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.212616544713256,40.56833528657846,23.46985671650096,19.65118190052133
301,2007-05-22 15:11:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2007-05-30 15:07:23+00:00,,,,,,,,,,,,401.62963758674334,357.14459836426204,,,,,,,,,,401.66223880982994,,,,,,,,
303,2007-06-16 15:04:58+00:00,,,,,259.9622206747065,,404.1224584723839,,,,,403.85289446990896,397.1601023452213,,,,,,,,,,381.164861830318,,,,,,,,
304,2007-06-24 15:01:12+00:00,,125.49355251224772,,,,,,,,,346.35552548272557,,387.8107602685463,,,,,,,,,,,,,,,,,,
305,2007-07-18 15:04:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2007-10-14 15:00:43+00:00,,,,,,394.5411974359442,,,,,,,370.2447236256363,,,,,,,,,,,,,,,,,,
307,2007-12-01 15:01:11+00:00,36.82364583135651,,,,,,,,,400.2927994229335,,404.0336045905323,389.217837903606,,,,,,,,29.243605646100416,,401.3637508344897,,,,,,,,
308,2007-12-17 15:01:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,20.153548856258926,22.295945211356816,25.34983384718733,17.388944334297275,23.155708219857406,27.128254017156646,,
309,2008-01-25 15:07:28+00:00,,,,,,,,,,,,,,,,,,4.822928699037897,8.614972171798767,14.325908681861089,12.909256406139251,8.890517230237467,,,,,42.261672859439116,38.524422719133646,42.44015789687168,42.581261605015044,37.16988276689638
310,2008-01-26 15:01:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,9.982583132220077,11.621989861677822,16.026295412734964,11.954368525214074,11.809200626600267
311,2008-02-02 15:07:56+00:00,,,,,,,,,,,,,,,,,,,,,,,-0.12908853798317144,5.410638982619179,9.475414125968207,13.7946055459176,19.503999012544583,16.609006503862147,18.49658709401713,27.37865554171247,30.282564030832873
312,2008-02-10 15:07:25+00:00,,,,,,,,,,,,,,,,,,,,4.460161271475343,6.448797216613722,,,,,,,27.895256571559692,27.188693801475004,33.94209353074021,33.115576422937345
313,2008-03-05 15:07:21+00:00,,,,,,,,,,,,,,,,,,,,,,,0.9147126618462638,2.457434151614075,5.854886788551237,11.867440374289185,14.168538001457465,17.00544051692628,19.358039874256438,20.97146340152056,24.246627797582015
314,2008-03-06 15:01:07+00:00,,,,,,,,,,,,,,,,,,,,,,,7.414827949522665,9.83396184732791,15.309367099701934,14.015039988840412,15.258054110226624,,,,
315,2008-03-14 15:00:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,11.260713402101647,23.19152106122814,22.72514361299088,26.88548340697292,22.32111284141582,24.95579743562547
316,2008-03-21 15:07:01+00:00,,,,,,,,,,,,,,,,,,,,,,,5.654475117098346,8.720893008500546,13.41127332556401,17.556460162109463,24.138482294279207,24.121553868746442,27.37402637575057,20.875889891626542,27.983839511027195
317,2008-03-22 15:01:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918085658635132,12.925368524096621
318,2008-03-30 15:00:38+00:00,,,,,,,,,,,,,,,,,,,,,,,5.803712510960559,3.5870023946300313,13.920248515197848,23.483729551699057,27.730283991457366,30.018458696936623,29.3937732161196,29.48342697313864,29.718297758066505
319,2008-04-06 15:06:39+00:00,,,,,,,,,,,,,,,,,,,-8.534879582087381,0.7594497448616229,3.4891811671545727,-1.297529978809881,9.583883797403507,14.63729526297606,17.71473956938587,23.171151457517553,28.39176016831648,27.09933324345355,30.73035376909793,33.68598227116887,32.13623213244041
320,2008-04-07 15:01:05+00:00,,,,,,,,,,,,,,,,,,,2.0277333122977725,4.804543317886774,6.889928296261006,4.307885852887811,12.199953227010727,15.967565597015179,,,,36.32474382891549,30.643389651060776,27.741681442524992,31.34202758304363
321,2008-04-23 15:01:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,39.28123944058153,42.44264703929021,38.82330877576774,36.684133129645126,36.31567384190142
322,2008-05-17 14:59:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2008-05-25 15:00:52+00:00,,,,,,,,,,,,,,,,,280.26300038040847,207.13305424348792,,,,,,,,,,,,,
324,2008-06-25 15:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2008-07-20 14:57:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2008-08-05 14:57:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2008-08-21 14:56:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2008-10-24 14:54:43+00:00,,,,402.49110675469143,,,399.9627274136141,,,,356.6154082505816,315.77571235435374,,,,409.12064688689236,,,,,,,,,,,55.317442758315174,,,,
329,2008-11-01 14:59:54+00:00,,,,,,,,,215.611953407031,,,311.8688304276295,402.10468939163906,,,,,,,,,,,,,,,,,,
330,2008-11-09 14:54:04+00:00,,,,,,,,,,,,,,,,371.15340889264377,332.4542893424448,,,,,,47.44842682735173,,,,90.51640508748436,19.16447327205882,,,
331,2008-11-17 15:00:08+00:00,,,,,,,,,,381.93581275181515,,334.4072594479942,,,,,338.3477338825196,274.7493948700567,,,,,,,,,,,77.20447425761539,,25.845666695806397
332,2008-12-27 14:55:32+00:00,,,,,,,,222.208669561395,,336.1718216847425,335.9829532302461,349.9509347739266,,,,,,,,,,,4.378036195893467,7.51374280744004,14.440961798639897,18.969324751227425,26.632258011903744,23.992054999461445,27.407128780297036,31.955656989833635,31.432388175225984
333,2009-01-04 15:00:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,7.60727266144659,13.80927591550889,,,,,45.83901032600127,39.15078332337615
334,2009-01-19 15:02:18+00:00,,,,,,,,,,,,,,,,,,,,,,-2.464045108106249,5.426083027494699,8.41970830797831,18.008428959206455,27.324749926089545,30.519076509530485,30.351014560243133,35.3513967768398,33.35433600616541,42.62678018296173
335,2009-01-20 15:00:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.60348632828395,13.995693300040038,,,,34.1714207065711,36.86680710386865,46.05225747724614
336,2009-02-04 15:02:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,23.266839967684405,26.23723296000686,26.290783381966865,,
337,2009-02-05 15:00:45+00:00,,,,,,,,,,,,,,,,,,,,,2.8079989381355963,-3.8043568144782745,6.707102369042451,9.639193824149967,13.344254469604412,19.375454032978556,,,,,47.41112657036901
338,2009-02-21 15:00:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,36.30796227081056,15.782655194561825,37.68142452993752,34.29091990134033,35.7680072075839,,
339,2009-02-28 15:07:10+00:00,,,,,,,,,,,,,,,,,,,,,,11.702470623976712,10.022052801751206,17.486175920431126,22.66094453703259,29.399726382687632,,,,,43.26700778474934
340,2009-03-17 14:57:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2009-03-25 15:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,5.3463150963500485,7.253387135523168,14.609985888330293,16.426392478230937,24.431140727011947,25.403888844429396,,,
342,2009-04-02 14:57:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,0.4976685928154505,14.86466037004354,17.433271784209797,30.2941436432467,41.69788121962979,46.027619004376966,45.34713885550172,44.64324330191435
343,2009-04-10 15:01:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.16757686913756,50.29717024685871,46.279667466221255,45.87717358421302
344,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,15.390248010883619,20.362343344422253,32.506692199308404,36.24241112162185,43.66281158953894,40.58607058649961
345,2009-05-04 14:58:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,1.5441801374026776,9.454125513917559,9.95743281401762,24.338613502178667,21.160378402082387,33.09727531224732,37.91773076694461,44.118788867984065
346,2009-05-20 14:58:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,380.4628145449385,,,,,,,,,,,,,,,,,,
348,2009-06-13 15:01:22+00:00,,,,,,,407.298888829306,,,,340.3091618545806,,,,298.8203108395865,364.61884748687163,,386.3647180922909,,,,,,,,,,,,,
349,2009-07-07 14:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2009-07-23 14:59:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2009-08-08 15:00:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2009-11-19 15:07:30+00:00,,,,,,,,,,,,,,,,,,,,,,-5.953363259325377,11.062933962998278,19.31476707546868,30.46309074207669,41.6886991587662,39.877939154693685,41.33198063411626,50.818745023288315,50.854198342577256,61.06910067847276
353,2009-12-14 15:01:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2010-01-07 15:02:21+00:00,,131.81496258123792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2010-01-23 15:02:35+00:00,,,,,,312.44359623749096,397.0562765131239,,,,359.19696432432767,,,,,355.9435944388156,327.57506839415004,358.7726055837483,,,,,,,,,,,,,
356,2010-01-30 15:08:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,36.263382815554785,38.820889280194436,,,,,
357,2010-01-31 15:01:48+00:00,,,,,,,,,,,,,,,,,,,-11.220306103043988,6.558800910464556,3.080886612993469,-1.195630288335046,15.01064917629169,19.850741013732474,25.675687151626818,30.633015972575304,28.576320772899628,25.927517375758825,31.773514508574564,34.07037321242247,34.872440731732425
358,2010-02-08 15:02:47+00:00,,,,,,,,,,,,,,,,,,,,26.242799093410774,,,,,,,,,,50.664681421800424,50.118387486557836
359,2010-02-16 15:01:51+00:00,,,,,,,,,,,,,,,,,,,,,,2.3170958178894763,6.719752441796952,14.055120119398705,25.550882031732804,31.5468829747949,34.75707376421525,,,,
360,2010-02-24 15:02:57+00:00,,,347.104663162063,373.56577082155997,,317.05848915785776,,223.95218641002074,232.7875356115323,,,,,,,,,332.5370542976224,,,,,,,,,,,,,
361,2010-03-12 15:03:04+00:00,,148.23519393872013,,,,,,,,307.2190136079693,,,,,,,,,,,,,,,,,,,,,
362,2010-03-28 15:03:08+00:00,,,,,,,,,,,,,,,,,,,-8.215355379015296,7.224252352764126,11.683814012903376,6.138472066557634,27.642182623554476,,,,,52.32853148613493,53.080869952486275,61.978445547516934,57.127076805352935
363,2010-04-13 15:03:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,31.866616918587297,37.34766492253332,41.407877225707345,49.81791203762709,52.94740088047912,56.39661548781522,
364,2010-04-29 15:03:08+00:00,,,,,,,,,,,,,,,,,,,0.9646425781187079,7.085260414839277,10.35504998136844,,,,,38.70361637134415,45.68111647282284,47.3801758214443,57.299425832504696,59.32307253909391,60.68838195810265
365,2010-05-14 15:07:55+00:00,,,,,,,,,,,,,,,,,,,-2.2222492562088267,3.5050072472993343,8.13654018755645,17.185221486166284,27.42588506345722,32.074655003932,38.345622103832156,44.94439177029506,45.162140112800145,44.70500582068859,55.60257152745881,54.50808975983677,53.9877984099066
366,2010-05-15 15:03:04+00:00,,,,,,,,,,,,,352.08620063043327,,,,,,,,,,36.93909974260712,,,,,,,,
367,2010-09-04 15:03:14+00:00,,,341.956861431952,,,,,,,,,389.8838186200903,391.33872439405343,,,,,369.0168831169985,,,,,,9.870466141528194,,,,,,,
368,2010-10-30 15:00:45+00:00,,,,,,,,,,,,,,,,,,,-2.947167226877556,5.640195427021562,11.581577070008805,13.809696417897346,18.8054629028344,29.975421278258903,38.70426359985134,47.11899480909021,51.838856296020076,55.877151488331755,63.019374952705554,58.59771036444969,61.46743522882232
