,dates,chi0413-0000,chi0413-0001,chi0413-0002,chi0413-0003,chi0413-0004,chi0413-0005,chi0413-0006,chi0413-0007,chi0413-0008,chi0413-0009,chi0413-0010,chi0413-0011,chi0413-0012,chi0413-0013,chi0413-0014,chi0413-0015,chi0413-0016,chi0413-0017
0,1985-03-05 14:11:29+00:00,197.2398825020605,193.48984305009418,203.68030722161237,193.3821157001746,186.93292854350855,189.69655642256413,191.5711462282121,197.32378352063063,212.00055632806192,215.3138273794579,214.39080477867057,209.4274870809532,203.44537126721465,198.58224598961732,203.45668985068977,210.58655595388853,217.86413024042383,208.86379901897482
1,1986-02-04 14:07:59+00:00,209.17347340219735,204.52340266879108,210.119672395774,200.28722445689988,194.65618558221348,198.811677334298,202.115090873702,204.90627987550647,214.6778905856347,218.88109107622904,222.79931611980993,217.31164584196125,211.27862001305476,209.41782713132002,214.10766678695876,226.20037108083412,226.17356341373736,226.31920652384179
2,1986-08-15 14:02:41+00:00,187.348436023531,177.45994915814123,185.63625661533112,188.5010571592334,178.16193919889864,179.66291907701464,176.31673204718655,185.88942268425038,196.32402740070341,198.6236539211283,196.74472132191383,189.34902470765178,184.87565584131957,177.9023731456798,,,176.79143739397344,160.85102750096488
3,1986-09-16 14:01:33+00:00,191.88312442216417,163.2126408493861,178.81701338543988,167.84998182271818,167.16623201645973,170.53747200968053,173.05339720872428,170.25966962072457,175.18311567371515,182.30691515586727,155.81041531062687,171.20507594988288,172.83327404798686,172.75857613975538,,,166.19494824790507,156.25495599122618
4,1986-10-18 14:00:32+00:00,,190.44941815536257,193.7928342923634,181.33963563283166,175.19770565277736,180.32115605629087,180.2258166042521,152.6412759075511,183.9456363320657,196.79951595153503,185.8822094597971,185.35609887268794,168.3871786580815,,,,173.33258718262655,167.03278184119662
5,1986-12-21 14:00:01+00:00,192.80652280668042,194.29005476372103,199.27713249615627,192.46545527289038,192.80479415488944,193.97969568565853,195.7705754271129,199.6520800063279,208.4155304298891,207.5241757197726,203.61481973426794,201.24163341897722,197.86016369218095,194.05432930874565,195.37628809422023,196.28323881180876,203.30692787210958,192.87595760298075
6,1987-01-06 14:00:30+00:00,204.26255322563847,196.13271672662444,201.58580146362993,192.89959404444562,192.60089950226927,186.47901059143163,186.93577042217237,195.79459290062275,197.74736531218494,205.32729060304752,203.67090879208473,199.33643989199427,188.88372507920513,191.7220585965561,197.19617124982008,197.3265934144195,203.02014665112642,195.22986869417264
7,1987-01-22 14:00:58+00:00,203.13505321079697,200.78344946676145,205.4008979799935,194.5363384140995,194.34756800936685,191.78914080067884,200.67790723057297,205.66676351262424,209.88264830083148,206.30765273716912,205.78419612097292,204.9681683140471,195.53257116504102,194.4284889573191,198.58134471454287,205.86547624058406,204.96982250074262,208.9525566041646
8,1987-02-07 14:01:33+00:00,211.22155248333993,210.99129891218635,215.47524891675764,207.19628475789256,205.80287116256378,201.89251411872675,201.71503019105094,209.1760827322065,219.35842954563643,216.009499587,217.5531534557323,213.8132890427483,205.18168330725752,203.00852226817923,205.47984237876042,212.7557616901746,211.5325279895525,213.99746589264444
9,1998-03-09 14:17:33+00:00,216.91281030579148,214.54380345330677,225.70440350013274,217.02810867249573,209.16830517398304,207.39581022220418,214.4249190537835,221.4966708514354,221.2705213759229,220.34588000599337,221.5283144731776,215.62685843009626,205.42815899894072,205.43526814271902,205.16648442329316,208.2321360562236,204.8982722015544,205.39817228751795
10,1998-03-25 14:17:47+00:00,224.60338824827735,219.7606587929327,227.4088187497193,220.6325088103683,214.39083296228304,214.68008781960816,221.34781703303517,227.6254413922485,234.1265203348134,229.74936955377504,226.62358021968845,221.27483935203207,210.68257611409592,209.2058367228924,214.81294366089477,216.00458520610482,220.30680335110782,225.19887218499093
11,1998-09-17 14:19:50+00:00,214.16644872028704,212.1860354539894,226.04076522666284,209.50109227531888,208.3430949419877,209.9781578115021,208.89689996563442,216.73238859848425,229.45426868399824,241.99038457353657,234.33967214851413,213.68133000588597,224.44724867415664,224.40718343755356,231.57699692240513,230.9166463297037,231.57271197366478,231.84977859442537
12,1998-10-03 14:19:53+00:00,202.94821458728856,204.4906814616028,205.82062466180835,196.1549413542265,192.58451993425766,192.5743546695102,191.73317857980842,200.8035078402046,210.6702490366197,221.18949500445555,221.5809226972219,201.2233349037157,213.43193923439944,216.95301951293507,222.2886069856904,219.17368779061306,221.2403058790799,221.3705721998093
13,1998-12-06 14:20:01+00:00,196.3405828084483,197.0047124488729,207.56269887957552,193.03619103371264,192.47367539535287,199.87509470080786,204.0991206230708,211.3397996114153,221.55744368775152,229.66690809036976,222.2916824053702,221.69569932730622,221.5142642034159,219.82877515762343,232.28182794199355,241.83307357925503,247.28415859565936,
14,1998-12-22 14:20:06+00:00,211.14241519088782,205.93181952519225,207.9840822395089,200.22043540982554,199.20560982679345,194.13524409639322,200.17326845051258,210.8082539818948,219.0060620885813,225.3033022866163,235.42362221992516,226.4983774452254,225.41872179768623,231.78505433682773,237.6111694505124,245.47473953756398,246.60181034854767,
15,1999-07-10 14:33:50+00:00,195.56291499051872,185.6281435852769,195.60149703382518,181.92449857106922,174.12061307872898,176.51631494663673,176.37785581204457,175.60930746870773,190.04224958175453,194.25596480700997,,204.5236965839048,201.73775162737255,195.5867360704536,201.8602609552202,207.89718551889212,211.43683485155174,207.81208506805544
16,1999-09-20 14:17:38+00:00,199.30912141398082,200.36847487185767,208.19831466122278,195.32310514146775,194.7433717136672,188.39672089487806,189.96966050754443,196.00375961224975,212.5879594462818,207.78999528105084,206.4831385127584,206.75176903298777,201.097637622969,201.6396733128119,207.94168129192056,213.46431962154378,221.15403384444522,212.60532864551047
17,1999-10-06 14:17:39+00:00,213.96147781538752,205.4786557382842,214.03443629858856,202.56355003415132,194.76726727285134,184.8141245523666,192.40962501478867,197.09131753085492,209.37394225538824,210.65216241869416,199.9632688332546,206.48391485271847,208.2620214994057,209.78591663486293,217.73839873341635,215.64340591535517,217.56213264690038,219.0098891035464
18,1999-10-14 14:34:02+00:00,199.43578139105682,198.6375321103291,207.61787633786065,198.77019452148792,193.89175788254926,191.33136934404772,185.71122141557828,194.61220096833296,205.2114589824859,212.13807474186487,219.49887104901887,213.5925003155824,205.08509866034487,210.74632755490137,211.58368768408587,216.41581338978105,224.76521061162862,221.33856031628943
19,1999-10-30 14:33:56+00:00,211.3210362350221,211.17773520530474,214.78171330463354,204.34020552919588,199.95590091805767,197.45954803173748,199.65201794351077,205.24748780154414,214.04846506816028,220.88550509461973,222.32846601129242,221.12539481545423,222.12948163373866,226.81262064086036,230.253569291063,231.03176027937914,236.4393017179209,235.8031084461213
20,1999-12-01 14:33:50+00:00,203.73340377450666,207.59496111842228,214.3523285254402,199.2439510502639,197.6859970562897,193.43277867126994,202.73252293687705,208.34444049408725,217.71471218458788,219.20628227264865,215.95945428693216,223.6590680897602,222.8140530659748,224.3401198605316,230.84843038492158,239.93350893330984,245.91219613261643,240.35908414336427
21,1999-12-25 14:16:08+00:00,210.14184084282724,209.52436712970092,215.78087812171262,203.889172418303,196.75545344450526,199.6647110005443,206.39717423717997,213.45965316575536,220.0930846446993,228.22691953906232,229.66804286164577,222.1534198200695,222.3678930289306,226.53043737100802,232.14644572703926,236.25657125559755,248.79348119721595,248.09508171502816
22,2000-01-18 14:33:49+00:00,224.60796234513148,221.11875104285485,231.89163477931936,220.1850725551803,222.59752879207088,211.3280979578606,214.84595477299524,220.4198997930625,233.9568792596425,238.14320567076678,248.31118696281197,247.574449249178,245.27085978422042,246.65930214430804,251.2626557001286,256.4031176426504,263.8686312190146,269.8600141381131
23,2000-02-03 14:33:49+00:00,213.19680109095427,209.04007841630204,219.65084218001337,207.0002785283512,206.38203564240916,204.29533908532193,209.1559074862085,222.3364269258609,232.38385268633328,233.96766140011212,241.88806459150473,236.12818796029387,235.97644846996357,235.59136485767462,245.35028648968057,253.19808441709128,257.64874097413923,264.80391728183207
24,2000-02-19 14:33:42+00:00,210.4133466327172,211.5070733651993,221.69774413229794,210.90969556498783,202.824206666949,201.41960005234802,204.14076225247192,214.20087238401862,218.59702400254199,232.83897540828292,239.264830797091,231.47549720713806,225.92168250616123,232.49487869067673,233.32190420329974,239.32556243807528,242.43967096339222,244.35985678337536
25,2000-03-06 14:33:38+00:00,216.4532459688161,214.21894049892774,219.69323571367053,208.1881076739589,201.8100746174592,201.56241260306447,205.63519669152413,216.9028528064467,224.17324354452805,236.31978907102874,235.91381450996923,231.0858544269793,231.72262935347126,231.6298166166591,233.89162583749018,238.8096784184606,249.11324527237915,247.9225945626255
26,2000-03-22 14:33:39+00:00,223.98468577135966,222.7416551939972,226.85790748245265,219.58957379917155,210.9316866350671,216.71585573928638,218.42316773062075,223.21270625571432,234.4236537954562,237.4043966580403,240.7684296538067,239.6325674113541,237.92708078086812,237.09927572712795,246.27482516494985,258.2499368921487,258.1686453066246,256.41939010384704
27,2000-04-23 14:33:21+00:00,219.4266442739965,215.7897719722831,222.46564176529836,209.41237477967894,204.88802531184416,205.52220474732843,211.8179720236264,218.57794914567472,228.63029757843898,234.23087401446568,233.94846895354922,226.66036767452925,231.21650925239746,225.83158482048998,236.93962818713018,242.36829453588325,250.33502909588643,250.72417227543556
28,2000-05-09 14:33:10+00:00,217.5079308326894,214.12782443961015,220.11921422206154,210.89978725873405,205.40144092829365,203.3710106921164,208.8560801234262,216.54789771344613,229.94039007274216,227.62688019510384,237.6420322666592,230.8827661081349,227.34172269354374,229.05727793186108,234.76652481627133,244.02639724641483,249.28300236050194,250.37601791353325
29,2000-07-12 14:32:32+00:00,,207.78967216135825,211.91276379214233,207.9896827970557,194.43588903354495,196.6233137771507,202.04574178927683,205.4513302219509,215.66463968391452,213.90395191591176,212.39772863147024,214.56125616407897,207.69074758371167,203.42763617212418,202.31747975042396,198.4112345230099,206.74903027984837,208.66595383590865
