,dates,mex0186-0000,mex0186-0001,mex0186-0002,mex0186-0003,mex0186-0004,mex0186-0005,mex0186-0006,mex0186-0007,mex0186-0008,mex0186-0009,mex0186-0010,mex0186-0011,mex0186-0012,mex0186-0013,mex0186-0014,mex0186-0015,mex0186-0016,mex0186-0017,mex0186-0018,mex0186-0019,mex0186-0020,mex0186-0021,mex0186-0022,mex0186-0023,mex0186-0024,mex0186-0025,mex0186-0026,mex0186-0027,mex0186-0028,mex0186-0029,mex0186-0030,mex0186-0031,mex0186-0032,mex0186-0033,mex0186-0034,mex0186-0035,mex0186-0036,mex0186-0037,mex0186-0038,mex0186-0039,mex0186-0040,mex0186-0041,mex0186-0042,mex0186-0043
10,1993-02-04 16:34:38+00:00,,169.4754390757103,167.2985342978815,167.26287727858013,165.60366287793747,166.63650385566925,172.75830375325148,178.28847751462465,178.9197503448135,186.3555176928114,181.83434686335994,188.7885740659176,191.18760483501848,183.9302391628571,183.77271012966048,181.64165477384853,191.57818619073043,183.95929739195628,188.18086446358802,186.60869233984954,184.09210503629754,181.89028156206177,182.21353659993017,174.45513577743566,174.68651776215532,167.3085443111078,168.66440091553926,167.50260687690553,175.45356184353895,180.36998099754868,192.31316566169534,194.02402335253342,197.948174074508,193.62559496108548,194.39156092998053,202.74263597175906,208.90924100247338,218.63519713549616,224.63370847478518,223.7158145318833,226.32820725076448,234.96845135002653,238.14864933994184,239.2260819372573
11,1993-02-20 16:34:20+00:00,,169.82911844367823,168.69258995270027,169.5238481130971,168.37126449748942,163.9071647865028,161.11317742199182,172.1544959120189,169.69845399869502,174.99528941866907,167.7407898163273,177.9423419498398,177.02021599499767,174.7365358831262,175.48494537562036,174.05074125778825,177.63932633187417,179.2021603776546,176.74355869470506,178.3990256779118,175.1168422926474,179.09026653877012,173.7296096269329,166.20336104985319,162.3029752269136,161.25812780370399,161.96083756010242,160.6757136218683,159.390580245842,168.6620201164388,183.90686382231632,180.84557911960277,190.94980793347702,198.05422361278494,201.79314309339628,209.18259322621293,216.4175756189258,222.857571074372,227.07226186917194,227.42678778622755,229.39337300627693,236.15903695671244,240.63972345504965,236.75868780253268
12,1993-03-08 16:34:31+00:00,,164.0558743438816,167.2999726560687,167.35111790866458,163.7111145279768,156.78342666427855,161.18128254605844,163.4471517582694,163.45256296104242,167.4053912546452,166.9924291739302,177.22785432471184,171.82130460893066,172.3974429229838,164.12840865433836,173.56645710998322,173.10794851276952,181.4194981402855,179.93948392023768,178.72174017201073,170.42007492401257,174.42267254247702,171.18099068111582,165.34460553004646,160.71037729975066,158.91214883572465,158.71939391538987,163.14874965603087,163.2354129656658,174.4023770759155,189.66048409608734,190.60896494114013,195.57414789676946,202.980185389066,212.4805054619954,216.68466387537046,215.2149930721192,220.79879882952528,222.2995162737229,219.98788714356297,223.0793194398786,230.39514650313077,237.5466640847651,230.6409719172193
13,1993-03-24 16:34:54+00:00,,168.25027593214585,165.4249440958949,166.76990442422215,167.87078156019544,157.87116434979453,167.3247528087966,173.80808280596543,175.83159863654717,169.8480306042709,165.63236384830878,175.06583512292696,170.24311148927694,169.53190459662852,161.08838993150601,152.73687659569242,156.73332072542829,165.7720143829157,164.40501150713814,162.04783938508,155.22607265977936,153.82789799922315,162.5800304998384,158.74647849413446,152.94693683881096,147.27325669315405,151.84493026038353,159.69123067260233,159.4396668728392,168.73860860425802,187.13990039326882,190.08589163753433,193.37742668407398,199.805720948096,202.9669384945665,209.38222967310537,212.4352720822793,222.5211211314532,222.16386023843057,225.6231099225376,227.87128184602724,232.32216979715088,241.04566759838633,234.17606288470563
14,1993-04-09 16:35:02+00:00,,167.59670466500742,170.0474724172259,172.88340052692948,172.16810985177563,172.5537700523008,173.52389868223077,182.22108178478115,179.3348930146302,181.99569591814048,178.22107085756525,177.94318326804432,180.25406950529873,179.91417356525554,179.05906036717002,182.42153035357222,190.84930892100428,190.1735927806054,192.0092904433186,193.62063025440128,187.4100193715749,181.23744365852872,173.81051447776838,159.5272019704076,153.01212829815296,151.9464326580787,151.9061811025588,150.6908057969161,147.71873775822647,161.1557240332027,182.65193424885788,181.8421594536822,186.67052445287362,192.65194881739524,199.11513834315375,217.51031361907062,222.07506166697556,231.23330013731004,227.45136612755402,227.3499933244829,228.25270437805088,230.16709012512126,239.68960502890533,232.2805516997717
15,1993-05-11 16:34:50+00:00,,154.02087661652558,158.43905041306007,158.10268892731895,155.0258492895638,156.50656551162962,160.88388575361907,157.9949257220476,,165.31532241480417,163.6236936274675,162.84647775189973,161.08438883659366,158.9143325815494,146.976705649225,147.93313735816466,154.2487706385214,162.19436876533086,165.65939817138837,161.3786291559898,166.66978697422638,158.93255723426213,155.02401431584852,150.11076691281113,142.11809129577395,136.75960841761733,136.1644512672832,137.66332210926413,136.77046320499326,148.7562479547958,168.7741718681984,164.13341666130256,173.00813727940675,180.7617196058791,185.44018907357872,194.7773394186011,205.84266064856448,220.43701785161565,218.47677931869856,223.43691995969593,225.21113374729524,225.71395890152408,222.7148145180335,221.2361586020591
16,1993-05-27 16:35:17+00:00,,146.90201131093283,150.62984248622607,158.28500147670502,156.53168866288465,154.22461465320615,150.3572668607928,166.9072584759429,160.9636227552571,160.23383346272507,166.74303364251315,161.53970178180228,166.4132079397393,157.23374026795943,160.57039718544627,168.05086761776542,169.21856386650254,171.98331709810748,173.5713578789909,173.94960372681848,173.95053758000265,174.88629202382532,164.69804239506348,156.153055437476,151.95910373604838,146.20826446682668,147.5443118634591,143.35592185547148,144.3205483286399,150.56984559500518,167.25657708061922,170.9215383375417,177.72210753463526,186.7936434480513,195.23327594481137,211.60520877184646,219.1972934589999,226.1586752355776,229.57630504117756,230.47506885826633,236.67955277272102,219.85151021525095,215.15608527765522,221.17077016058695
17,1993-06-12 16:34:54+00:00,,164.64874752118305,168.36454847610318,172.84625533809538,176.6974515612991,167.84362842356336,166.81449094633405,172.77577411799157,174.08864961458005,170.86148556167052,170.60341648592268,176.75124171381609,172.40023100222484,167.67657496664967,165.65489277574997,174.19512718331336,172.33360222526073,180.8304580165447,180.40381651637495,183.66495735198492,183.0747396846897,182.77697496603395,173.41105197316122,163.89820397730696,162.70139170592435,154.55915017126662,156.30663475080536,155.71692928986388,152.78005807431555,166.10355943946945,176.99538405556686,169.25373092880156,179.17285920022888,189.44283267008825,194.04769762071504,207.16307845939184,220.4538966951118,222.75348109782993,224.83655844973993,233.40356326431868,229.73388053596307,225.3525436168113,223.806937951328,227.6952147157301
18,1993-07-14 16:34:46+00:00,,143.1401812915964,146.72060759147536,144.87318541218448,131.27311981431086,125.83695885573563,121.20440155411453,122.79006943838633,118.62798971940526,107.60597352972763,125.8278032766413,139.6613042470684,139.1127375928775,135.7731032461366,139.1509250706036,140.12681935623192,134.70019796443358,133.3876711273921,134.4098031685371,137.46036518848857,139.26856338430508,132.84396553369567,141.43925558851956,138.7554453315362,150.93559396464386,143.36263059923454,146.99775822445673,147.58970127060283,150.5569562562401,158.73605111217776,175.6847258170961,169.9055976108021,170.88066842341732,176.72844740799314,168.81487232611317,175.7536473461881,188.0477483814436,201.23455009493736,212.2599798936825,217.18232218307364,216.42437574834085,214.15522993569175,210.53499882310976,210.46176986013873
19,1993-07-30 16:35:09+00:00,,148.3947799099227,154.89158095214597,152.25575142481483,141.51013005316722,127.93513030535638,129.24042132083417,128.02967477581575,128.1077745079553,127.22819112390007,140.73678436315151,141.79928341948548,144.41344692105,137.15672233929993,141.07172845370738,142.42729911429916,141.86019827679263,146.59984792399123,141.06867053587223,151.41714955293529,148.35101304342768,144.2539405796642,146.41578578534745,151.40373597218164,150.55143591072385,152.58613687415223,145.36529410974003,142.46615662382908,139.10887845968307,157.81242976998914,173.44764919105816,171.75196790221355,170.96256417463752,178.31188424183966,183.02363502254343,194.2903947346421,198.2868395761983,196.56922514932876,213.79563374487597,218.45351678062727,223.64571940452467,214.4907892922356,214.39650052854566,214.8934317125069
20,1993-09-16 16:34:41+00:00,,140.60684158059047,141.6350370987457,135.8175479916022,130.1097434483903,121.73139632206012,125.291207682645,125.74558191912807,107.08393434924561,91.42632550290756,129.24562912593402,133.09366665645805,134.1197414604185,133.63705578229136,132.6479868895713,129.2210818786855,130.56796542464377,126.58492643037944,127.82228163378262,141.5708870939308,149.59035518274277,137.0614055390239,140.34255027578055,133.36667238942658,131.69517765957752,141.2588232899601,144.58412189242026,149.87164134003868,151.70966075125793,155.99798243092619,174.05253468943064,172.8998580653268,170.16399399592297,176.2536252395004,192.5005405898431,192.04949392018722,195.5121781521571,206.634135664031,213.93037568047126,212.12980934789863,214.64031710325924,211.1301454626772,212.00242073391365,212.90263222062993
21,1993-11-03 16:34:50+00:00,,141.29820164350366,140.18588821317294,138.96536754865355,133.63518040690988,132.212582983498,129.93738695423676,128.61332731903707,122.3901615418934,117.17859410331141,129.07176325510454,136.02576116953125,137.58959939709396,132.5184913968221,137.59958765282582,130.5052624789924,135.90409771330545,130.30380394577173,134.67226897648746,145.59930911013402,147.96018666543478,143.76493729840976,146.5483489739001,146.98235621846126,141.69364791604218,134.63385800862602,141.96287983869433,138.8147197611499,138.26348249919124,150.3281684268872,166.66156474206647,167.7392049336628,171.29986832382698,170.00757822543673,173.78675529572084,181.35844023592034,186.96135823335453,200.86838930018035,207.09406978897528,209.09590760287614,210.42407079238566,207.11540961387178,214.58350892106938,217.6867588507162
22,1993-11-19 16:34:17+00:00,,145.9336919670905,141.61175731364185,138.33699462888504,134.92429109074217,133.51285859641362,138.77039581178337,135.997248533395,133.6269341060644,124.30037976171415,131.6235302644788,141.82558409909254,143.12591182359606,136.4107518271531,140.22212660199637,141.2302304462864,143.94623347703262,145.65028685819013,138.11817472199326,146.08347941546864,150.0860223537805,141.095593953976,146.36607027462037,146.32041207940077,146.54545124343022,146.7631495068487,146.90858121299104,153.67565093826224,150.17711338421284,163.80052760649076,175.40176476693497,178.5947174949155,181.76668392600004,184.25695785531738,189.5067656312535,185.70749618249909,187.35227060694766,198.726168721538,207.3574900641486,209.1030461219567,212.29894432413136,215.2357226025266,218.604665847806,212.73515133572934
23,1993-12-05 16:34:38+00:00,,149.09564995236585,147.62650051695996,145.23728912201497,137.9562720704986,137.29693047700286,140.48079399329893,145.6717351021275,134.3986438655873,136.95982332321074,136.812558659019,149.80020357978344,146.51201828708193,141.32223603107764,140.47292143949835,144.66694590707957,155.98518110494314,134.26918674061733,134.34938378223967,151.12591740177226,143.28708319529596,136.62887484397498,149.17901589863519,146.5978981062196,148.1516592253633,139.38921831596167,141.98295316065833,144.26701941597406,142.82612836608837,154.3179026304586,173.44429552233132,173.0923811852353,177.69790081784984,181.9564276990952,185.48967427540217,187.50822387207933,195.305063874593,201.70771070738166,210.21052085396263,210.7387031298793,212.5237702564681,209.70736400115516,212.07652436470755,213.79132381435923
24,1994-01-06 16:34:17+00:00,,158.49815952766767,150.00293944931025,143.90064639987634,136.06620799272383,147.37089876597656,150.30448704856923,149.36242500929026,147.09270389690005,138.9310545304383,156.28343072731528,153.20781822474262,152.0331565618116,145.4471688336986,149.7484839672416,152.16564512633963,157.52166809106058,159.2001636499935,161.32066526916358,158.5152792918948,149.1489572470973,151.20255269026606,158.68067024257456,153.95123121379012,145.23483964609235,145.3250897968052,144.29475055505233,149.87571430670738,147.52091466001224,160.11095660947706,172.9625418294082,175.05112200645715,178.88880104851916,183.4232464235393,190.72682358706007,192.30112322960258,204.44215286611623,200.69508559720705,206.94208601046893,206.37389639267462,208.70531347738134,213.7418233398234,209.64873584379166,212.60468166202472
25,1994-01-22 16:34:02+00:00,,167.1950609716272,166.4698410200804,160.60518810982487,144.74088817233002,162.01899676856507,162.4321392006963,166.2293552731796,157.4423524524726,150.86534955301693,169.4878035636749,171.85592920364797,161.9513345659524,162.05777309618637,166.52214439350976,161.18499227817153,159.70806593376466,163.74101843620764,168.65000840069354,162.85625023160432,168.24597633129818,164.7417129847607,158.8281817532066,148.2380889124542,153.22690651260345,150.95076414616068,151.7449790414651,154.94346444350853,154.9321127320368,166.6743388461451,182.66711897675847,180.88298563802977,184.93458249252717,183.8614786174896,185.35435527821502,191.48175133885601,206.03394829368517,210.54182796217944,217.50991438004908,216.71939742514832,219.7551872840337,221.4206219993452,227.16514257688738,227.70533126509017
26,1994-02-07 16:33:30+00:00,,164.97132919662988,155.5952899150474,153.67893569510866,146.34753542412486,148.55957025018554,155.2089589854356,153.11470478147723,151.25862215368176,148.75216593603426,161.9855979113945,160.45112189251665,156.36210044940717,154.79477416131428,153.9230207740104,156.3243285444577,160.8626088029664,164.73275297826868,166.60514111621393,168.95718434540422,169.20079354427887,163.0718838286806,164.50537655567956,161.1786330786153,159.74696570489166,153.10135341612428,157.32779166498486,157.61213046412945,160.26713946674204,163.10201244096598,174.93114425931267,177.2719366765955,177.14680533736313,185.49649594247256,187.99688235131313,196.0470447894053,203.8729938324394,208.97089837795042,215.60101307655486,213.10142939708086,219.81463938800727,219.8002690114136,221.61261063588236,215.4123764466902
27,1994-03-27 16:32:47+00:00,,160.7503756926919,154.24132108237438,152.78005489322362,154.43269480969195,147.88474155471556,151.9576891099893,151.30564218060096,141.69951249979175,154.42400135564245,152.59780381528216,148.75878819171206,150.1396827755773,146.10383398895988,149.2520970601472,150.13420280470308,154.41539959487943,156.88980776199637,156.8682345629831,150.75726949747286,149.9232798066953,140.9619350990537,156.61894858163993,151.8618796638122,147.86972759576386,147.66489540569162,147.3697258598114,149.98625510424083,150.1806913206495,164.47768322663984,176.97593539740157,173.89373247810335,173.48956028859482,180.98651897640977,189.32467780310185,191.4061981347268,199.15124862149221,204.86018476960294,211.7331818240738,211.5515117777506,214.45366478495143,219.558764554931,218.112392676411,217.36210318995697
28,1994-05-14 16:31:53+00:00,,153.1882747529431,151.10938259824607,145.31103104763554,146.49012214308624,154.56433675377426,148.6253859402078,150.0699895572795,126.63384761573788,144.51490606999974,146.60837734281634,148.20745468107532,148.70266549190538,146.69817252642463,145.18516422564085,144.84137496446317,148.91825343072415,153.1016864215456,154.47300351761848,157.13714139884573,162.563289757713,151.1971347990734,159.62023463309475,151.6030833151259,145.69325083620345,145.0567076762039,142.11752075592656,146.57273019094941,145.49640723579455,152.0741876228154,170.8379857367257,169.48551161941992,175.8899768346354,182.61732180050592,187.77170984145658,195.97081906638417,201.65765779904237,205.48412007087038,207.21292787327332,209.2949671915244,206.19064899741838,208.26493132882092,214.6174322649017,211.68058387649438
29,1994-05-30 16:31:37+00:00,,142.7679262266128,147.22591588993038,143.60079930684327,138.71451151833543,143.48941755081788,147.33823552269598,146.4072391418406,134.5086068710548,144.73839594594838,145.25832713905965,143.26822695544516,145.6903407974475,143.96463740940743,149.6410353690494,143.24605127524407,149.1094293164421,154.93978094396428,159.46091030763722,156.85941692495246,160.28948402513944,154.5698714568215,160.87589236092842,153.55585861093107,152.77449424960312,150.16308859955313,149.58227119296245,146.6130040163146,145.37749773054972,150.39164141183952,166.63486286719714,169.29628956934073,174.82431283917907,179.75816434570615,186.68359916663653,199.87476526873203,209.04013730213418,212.7796772154822,216.44219899789533,220.19979149398353,216.3488758580703,219.68550352669902,211.8637164961595,213.6604922994731
30,1994-09-19 16:28:47+00:00,,146.26640100829883,142.9128042675709,148.09826092706794,142.33507390168847,145.2908648053259,146.70278701493686,155.88805974833537,153.4954958643968,158.8204902290686,159.70261000492732,163.87459175104513,156.61283283211708,158.36376083557496,157.28646313449417,163.07358158847086,164.22414640909653,166.52794217373,163.4541195214059,164.26962186706072,155.14518055510854,145.40754430326982,141.71806266877974,153.1968800298102,150.9163589976301,149.87400436586492,145.9069850107433,145.0766754172249,144.7638950586822,154.56691590303885,169.39293859775754,169.85333774570842,174.53523875466576,175.68891898036725,181.05408415261996,189.22183080050496,193.22089712663012,201.66534289359066,210.4200525557275,216.94411479324583,220.5759380354141,210.44097470778448,221.65235984042974,211.06200437162602
31,1994-11-22 16:27:05+00:00,,149.1117928646229,150.71172771778112,147.28073124220884,151.84589501703564,154.51828441220388,157.624981619125,165.77374360867995,,163.5287528676497,171.2954784839915,164.65935410675723,166.45148515907331,164.89618348464086,159.50336441998257,166.47730185177141,165.95860764981978,168.49692479501408,162.17594831278814,161.982423221839,164.84719698539493,165.30662964165188,163.92577688079746,160.68181796039747,160.21478008256435,157.63509683282115,152.24463780762173,157.10839931900506,148.6876856000118,151.94183087527213,170.77844187220427,167.80803225853046,168.75886545309106,177.44038027856462,179.0868580099269,183.10280488272855,195.42979602177897,202.3127679262398,211.04713459646462,212.20674081061267,216.63792242254482,220.48046872366646,211.586982558072,206.59224605154867
32,1994-12-08 16:26:37+00:00,,166.81593505381852,171.2328740778039,171.90852185601088,161.93179143328808,160.2404457180047,171.5788542410926,181.97700751937296,172.33134755209775,179.17678408045907,182.7376374615053,175.61422606169583,176.1534877056282,176.17086492953774,165.73044051056348,164.13361769930677,170.08834588265256,174.75616995338987,168.93258266800154,167.74951668046953,165.34813721545706,171.130058836669,169.81913467749962,166.7733960966621,162.9333877109233,158.49680376247932,153.8952667519915,154.5842065650483,160.56590676417284,168.2223586926946,182.13209386969413,184.2578672778528,181.2357902689131,179.01128821879735,177.7733489866307,191.57734551072699,196.2460723660898,207.24652410213122,213.35637845786903,210.47379432161227,213.63007092879704,216.67050143448455,215.62525863485806,213.593573267446
33,1994-12-24 16:26:06+00:00,,177.42929072050453,181.6482106777074,185.93059856424117,169.90532449076252,145.89602015503223,165.40354650510173,189.3125303859843,181.43442361943127,185.36447535471237,184.8884607903124,172.14202751757358,174.51983204588436,178.0950195707815,172.26307732390666,171.3154977818431,171.22411589787177,177.65234679057468,172.04876611639818,170.1730760877774,170.08118774364613,176.10315158097404,177.53775988516753,165.1610322157309,163.39926550285222,159.57657702913448,156.41134855603093,156.00729932037788,159.45029794000064,173.39437181686176,188.50136774171344,185.3946147796766,180.44255954591225,186.0505161895216,192.04273928463996,200.06387673187754,209.7385775345516,213.99629083554558,220.24737811201936,225.650617169188,223.77676117112605,228.6920953848201,226.2816685730171,227.39855308114812
34,1995-01-09 16:25:09+00:00,,180.95921702467368,185.0683696094737,185.00056886829518,178.64408360529683,167.33556743097088,180.9885658140066,194.07197112827595,180.02058675398652,188.63546498572896,197.04742248736636,180.50584375163098,184.1846727620366,185.47128607357584,182.7891209220893,182.08845502270836,180.4349801927294,188.48789411535992,184.2682004223982,181.04676780635035,181.20796159460437,184.74119337823822,183.59887541327504,166.8887657869977,165.4971131152818,157.15024081511282,155.09253855653768,153.66513605865313,154.5032305608866,167.4013335967916,180.9506663291012,185.70003624022291,179.56597522630156,184.74350747008864,196.61669568619186,203.6768421366822,208.85520093521356,221.417342356066,224.56699239489433,225.76596634036667,220.7259128715355,224.7803205333215,228.6988727889354,220.89567052489303
35,1995-02-10 16:24:18+00:00,,186.31917742560262,194.98121931144797,192.4478990898967,193.18342172318552,195.20195189828306,198.28211050251136,203.06922762616136,191.46747703460122,198.69103699023208,201.58294139263307,200.11706733777814,195.58992826662802,191.77116663029085,187.45113656178592,178.7813341989166,182.5003827363927,189.8025724607412,188.51980570300108,188.29627259087877,192.5302205556775,188.83289265816825,182.07340227890765,171.62026212259858,169.03337336526286,163.5217155478908,159.07330717400765,161.8488227783358,168.60925107895144,172.84334192537858,186.52756846882593,188.74776851348295,195.61062907943048,205.08935621083376,207.0802978700207,211.37212787141578,219.5719095983286,222.76929090935738,224.96396210763717,226.7844076130442,226.48350455864983,231.68250613713425,234.70485789166534,230.83814088522539
36,1995-02-26 16:23:16+00:00,,168.50383750438309,165.80938406801758,,169.67895916394693,164.54604564474664,182.86650053585194,178.2439620177109,,182.64332779151937,189.71098718353343,184.04691449921356,175.25232579513974,175.23225404908104,171.1014091311877,172.32798435080838,176.39124789482716,182.1926858795039,175.56628499532474,177.7712673986618,182.54416620156647,174.50416800860177,171.40222197296865,160.00962422987575,158.3877339863182,146.16976085300837,146.06446128889678,158.6689347847611,153.7178207365133,168.4003005131016,181.12740681762153,181.68182471711913,187.35186802899696,192.19782705359867,199.73082610753855,205.99050680217684,212.47335414568803,215.87402959947298,220.720346273748,210.7838009497241,214.85871473044946,215.24919258060922,218.77915251944515,216.7179615286048
