,dates,chi0472-0000,chi0472-0001,chi0472-0002,chi0472-0003,chi0472-0004,chi0472-0005,chi0472-0006,chi0472-0007,chi0472-0008,chi0472-0009,chi0472-0010,chi0472-0011,chi0472-0012,chi0472-0013,chi0472-0014,chi0472-0015,chi0472-0016,chi0472-0017,chi0472-0018,chi0472-0019,chi0472-0020,chi0472-0021,chi0472-0022,chi0472-0023,chi0472-0024,chi0472-0025,chi0472-0026,chi0472-0027
0,1986-09-25 13:55:30+00:00,228.62278717566747,234.20745131098442,,228.47132469308207,218.96215389326647,228.4981989944721,237.59395520640717,234.22070840710015,250.99844666556012,245.3157818019352,,,,,,,,,,,,,,,,230.42064969906693,,225.44508627872764
1,1986-10-11 13:54:59+00:00,257.5779467502882,261.7024038435762,,261.42684862092995,252.79110316715585,252.41794965400638,248.14368564594852,256.97102490931815,257.3860561659388,259.7008184231074,,260.1073514649907,257.3249081345769,,260.53791416011643,269.6013209418246,270.7731465192386,270.9240688701552,272.58402472665176,261.8195629246973,257.3221965756411,261.25247845370575,268.2099245334397,267.92234290104517,,265.12565982204745,,260.17122309894734
2,1986-10-18 14:00:56+00:00,224.8671104684759,230.02666185199593,230.25781062829557,,212.61587900230785,233.2177242766788,216.19481253212993,,242.09168326518233,230.71914625069343,,227.16356046886966,229.43822918759588,212.68682335965792,,,,,,,,,,,209.3974071373876,203.06882867132822,207.82125118826897,
3,1986-11-03 14:00:21+00:00,244.52869029737548,246.78694797686467,247.80840808772038,238.70070826615986,242.75035991603647,244.68184968516795,244.29443364536112,244.005473843445,250.67525809086905,249.71546441482772,253.18141120681727,252.06640805562145,250.83390386188216,240.13316752996744,248.15785811413494,248.0650911212184,242.81724572113632,248.2127387274432,244.02482119244482,234.93400337103412,240.13388861645947,244.88394926692868,246.6256349305248,248.8372258071078,236.6201454312631,238.9111860802045,232.64374484626543,231.80708451449522
4,1986-11-12 13:53:50+00:00,248.39103298142481,241.47935938098743,242.4927064250798,231.7979363175717,228.23559740261226,242.01247370132558,236.47186823803872,242.16526986810428,259.2878612954626,255.43913456441385,251.05379349735648,258.869853573853,255.53275903165897,248.07175955217028,247.5114758332275,242.9787317185893,245.4479066630612,235.68021098121875,248.33235329780237,250.47402279784765,248.1413228110326,246.60460967533496,252.75879426540936,251.9836194877143,245.68756588476094,228.67511036254615,216.41623898105507,223.8477629387643
5,1986-12-21 14:00:25+00:00,229.72231773166314,231.13658336908856,230.6342916253368,230.4205791776164,216.08240886050788,229.81427182810114,226.2349395137511,230.58181536353865,240.95900549319475,226.94586495636582,236.73230745854985,231.755395568506,218.5763203809123,226.47366744613535,231.47770472198508,219.88087278968865,212.01462851621682,218.41740406588616,220.79763737305635,217.17248456095035,228.9636927646882,230.3868136794877,222.21773323427578,218.62664743272154,214.66883353453647,221.71499829822804,217.04933802282466,200.66118709107255
6,1986-12-30 13:54:30+00:00,261.3040518854988,268.5445137759285,271.18234706034974,257.63020878808146,260.6069991240309,264.08952992376146,267.4793997638673,261.3971706489048,262.7137618813818,266.37390463697756,264.0762706256242,260.95198852585037,263.22786336494283,273.6473069463379,273.60727661984276,264.95470195314516,256.538179967232,264.1673089358726,,266.46815280168727,254.23898767959906,249.98113682993545,262.501879568988,,,,253.52887274322885,
7,1987-01-06 14:00:54+00:00,257.95435302560946,263.35090967394285,273.1659793987615,262.5384694482397,248.16449344347578,258.8998904797889,264.81919595093063,252.40837729271092,257.16191941985994,257.0561230022608,265.8722493836006,262.6376980308201,266.99868298721475,268.04497521829245,265.0611294786617,261.3990166665281,255.30442395658093,269.5636559020044,,279.61498970719737,265.1465744598321,264.5181048151391,265.18066984795945,,,,267.11765486298503,
8,1987-01-15 13:54:59+00:00,240.16663598273195,247.788160153079,244.93309527543482,243.5863279684238,231.24658154781994,243.51116655540633,240.43499596941254,244.08576696931954,255.91484485192365,248.6316712289895,248.60622540217247,247.4211125035525,248.68697675147433,246.41091313971472,249.32016262686327,240.25878873124105,232.24514131440725,234.39143637184716,234.09316394371868,250.28132589481896,244.38357110044365,247.11575013676864,242.90551904546382,240.28919812856228,243.06581115856892,239.55526123793223,235.2334107362681,225.6436720112402
9,1987-01-22 14:01:21+00:00,248.2774759628793,250.4055327816108,250.43371204680372,251.11699345071142,250.13129485422678,243.53036681508385,238.6114788798457,237.93795485252468,247.5771955630514,241.07405936213686,253.69202987062135,247.85543382462882,241.56005582414366,240.55603073592735,251.08136077592107,240.73692613582082,236.0513514674211,239.2277937510608,248.06256192716646,249.61559560960626,248.17800592732496,250.0584415870112,245.95538946229718,251.38018113613947,251.6825541187021,244.68812875824128,240.6115833269867,237.4490666089573
10,1987-01-31 13:55:29+00:00,,227.93626923334742,229.06713256788905,226.64441775401147,233.18566255253552,241.77108657853682,223.2943571853968,228.71429250460386,248.55831744819858,240.301785406221,228.17095266265594,,217.42503119304178,,234.91679800657278,220.0831932291115,225.24251240309036,,221.97890748428853,225.99668271438088,230.62977116809645,223.07324239856922,223.03443780895148,,215.21735291218053,219.73570292927005,219.5974944960816,226.48378504294055
11,1987-02-07 14:01:56+00:00,247.93379093539446,240.4723184823036,242.72619562846506,245.58403042957116,240.60518918712586,252.03206409438988,244.21850849103672,245.4344112596689,254.79497429022555,253.5730159701799,246.23737236540512,247.92275482190004,249.61189665767154,248.15163821190276,250.42461184436675,247.33798567173883,246.53199388014764,245.0148040940049,244.99036581384132,255.6858960629539,257.14462893421154,253.97005729267627,254.48548969269612,249.94130373808056,249.1800577765549,248.4835385144518,242.4303326646519,235.2949219716578
12,1998-03-09 14:17:57+00:00,222.52653008370478,230.65701393165347,234.14308174451412,239.1083012865184,233.36425168236468,234.95196355402524,230.75262939157696,218.2488299837426,230.7178659402368,228.36962245455237,226.3583865884858,226.1579675907165,217.89177522456689,223.3917522249752,233.39405955100165,229.27715812532003,232.49983892293696,230.480675613982,237.35652731164436,238.43320386324606,235.4379056347427,239.2568522635524,237.61859659299893,234.0314547268859,243.04554213356644,224.89265656537964,225.47922228722572,224.55603755740654
13,1998-03-25 14:18:11+00:00,238.49561796091496,240.11252928908056,245.90439515061283,246.4343773320028,247.85829260032574,246.98247368242622,243.1786915304292,237.25618439225667,243.38920420871017,240.25226165001146,239.06246687919239,240.81151844897366,234.59015145986214,245.35963474750886,247.49562217827724,250.55958681180874,255.94440573622217,252.13463402459368,256.78654394777465,264.4060661539708,255.44148358927526,256.85997111664614,267.7587284614504,258.49345791203365,255.4063406412519,257.9429593703692,251.7152464177504,246.08008438071548
14,1998-06-13 14:19:18+00:00,223.6182041962018,230.78335425929728,227.59911158709767,233.33204953580358,239.0064466858958,234.22431194409737,231.96957639960266,224.15003916420565,231.55505985124978,229.88943459455302,215.88451768717633,224.8478929119667,220.34204751012288,218.55190597040726,231.31739528719152,233.1865571576175,248.5264699365153,241.19676809750902,238.63901892278872,239.13159395613962,227.62533235399735,232.17182451579373,237.06105053274595,230.02614724688115,235.36394818924086,234.03905191259253,234.7764284743473,234.46878976603378
15,1998-09-17 14:20:13+00:00,235.01660874685606,239.1470064764373,241.3606509602628,245.76590314621782,247.24839645228965,248.8261040840874,247.46855942587862,239.46366680379387,241.67444842207723,241.15195982575293,232.01097325297832,237.19904501482682,243.47632795964856,242.18175955136917,241.543800117277,236.84400215565964,253.42211216781348,260.27435104080644,253.6892721109967,,,258.686909157475,254.19209257161992,252.0533828377835,253.9770160700768,245.49317690962835,255.30444532704087,257.9163586276978
16,1998-10-28 14:14:08+00:00,219.74845097102042,237.75970029847778,240.9153969539605,240.23416491212927,232.8800898993274,,226.8590876800669,231.04747457594266,232.23711128650737,230.73186467687276,220.83325220113898,220.78650477449443,224.6319133170241,220.9269999907894,238.58674248725913,231.42267765692162,232.02777203818604,229.8283013759269,235.54442088961986,244.9521856085956,249.0437191458723,244.59095719467473,240.22933540877082,235.4035128052706,237.98673507192734,230.74975751028933,231.82952623768122,224.4476575188032
17,1998-11-29 14:14:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1998-12-06 14:20:24+00:00,218.54729773643018,220.35117684704835,220.72075368835397,227.4507600041917,221.68240410079036,213.89963806889742,206.76668991196905,198.2010021508065,219.53760418069575,210.81685816090007,198.5900752210199,210.3243865326481,214.41914794153936,204.63388931032353,221.2461774509226,186.70926696119182,219.28198981605092,215.18090258279494,218.03404821463667,226.12764961155239,218.07336602797173,216.25289743089675,231.3054838208173,229.07762265323322,226.6786045898927,215.4873556540101,,209.2007064437778
19,1998-12-22 14:20:29+00:00,225.93609670016835,226.36032273207138,230.62105379296165,236.7902709201919,237.28944669202951,224.82231330087467,232.14132379045625,232.52161961389868,226.91991921089868,225.48710323497033,228.02701019833285,221.20725431409215,223.83506650537402,223.76395439140975,233.09338203602763,218.09040608534443,233.77373457251323,239.0351274487505,233.70501331527797,244.2130264593699,243.20804969262653,242.6190715221052,235.32701373814174,236.12737926125567,231.7998228073835,234.77468488535527,231.22889535903033,230.91620422902682
20,1998-12-31 14:14:22+00:00,219.53089258880794,225.23090656930657,226.63411619834758,225.79360776815147,230.80108757887845,219.62039328448319,219.96953858920597,215.8460914066858,224.8208598741855,227.14151019900928,214.89161604758132,207.5014429261982,211.20159887818926,207.03936440641274,227.42959048045873,222.0124504631725,231.36588766941182,229.7747542336256,227.71892411781238,237.02897868837746,229.21647524191187,229.7009585989512,234.2166160107219,227.356454332564,227.75804702554646,215.05049392288097,215.534510856536,225.4740983054033
21,1999-02-08 14:20:37+00:00,223.3155019682502,230.11003703596384,226.54700049809213,232.99653974200362,233.34714864709792,233.17426452123638,223.5181174864656,223.55013724681575,230.07232532499503,227.7271555859752,223.96970408060406,223.42303521774284,228.3532196103217,220.32702350751788,230.3490823911998,221.24784130326458,232.66918060574375,235.42561897593336,228.3935941688997,238.26893448109945,240.89018094792337,235.13900510665496,237.5893909182472,239.60758774019936,236.84638335132252,220.97761332848154,216.83691969928338,224.61481641338247
