,dates,per0002-0000,per0002-0001,per0002-0002,per0002-0003,per0002-0004,per0002-0005,per0002-0006,per0002-0007,per0002-0008,per0002-0009,per0002-0010,per0002-0011,per0002-0012,per0002-0013,per0002-0014,per0002-0015,per0002-0016,per0002-0017,per0002-0018,per0002-0019,per0002-0020,per0002-0021,per0002-0022,per0002-0023,per0002-0024,per0002-0025,per0002-0026,per0002-0027,per0002-0028,per0002-0029,per0002-0030,per0002-0031,per0002-0032,per0002-0033,per0002-0034,per0002-0035,per0002-0036,per0002-0037,per0002-0038,per0002-0039,per0002-0040,per0002-0041,per0002-0042,per0002-0043,per0002-0044,per0002-0045,per0002-0046,per0002-0047,per0002-0048,per0002-0049,per0002-0050,per0002-0051,per0002-0052,per0002-0053,per0002-0054,per0002-0055,per0002-0056,per0002-0057,per0002-0058,per0002-0059,per0002-0060,per0002-0061,per0002-0062,per0002-0063,per0002-0064,per0002-0065,per0002-0066,per0002-0067,per0002-0068,per0002-0069,per0002-0070,per0002-0071,per0002-0072,per0002-0073,per0002-0074,per0002-0075,per0002-0076,per0002-0077,per0002-0078,per0002-0079,per0002-0080,per0002-0081,per0002-0082,per0002-0083,per0002-0084,per0002-0085,per0002-0086,per0002-0087,per0002-0088,per0002-0089,per0002-0090,per0002-0091,per0002-0092,per0002-0093,per0002-0094,per0002-0095,per0002-0096,per0002-0097,per0002-0098,per0002-0099,per0002-0100
0,1985-03-27 15:03:40+00:00,323.7235325834733,317.330831361601,300.84091322741494,252.7515910469246,,,88.7234865013128,104.95192740832414,105.27625207010468,121.59430454200043,116.86440437322835,111.37482284423763,105.99236252345983,104.57157883690275,104.55272758729004,110.80548019397692,115.78675330361929,116.4919497837734,123.52524528489225,129.4496178327713,131.48417060663576,130.57066094062645,136.02950779509368,140.7599177931142,140.60601507051328,135.73430043851513,136.45595988158928,134.32385045007362,135.68027228505903,132.57611565495577,133.13952891930495,135.60442421364993,134.56481234980572,140.95864922481388,142.94277284388204,139.66730729189416,136.69373528946207,143.36775201489246,148.196571685498,151.79756103361055,156.5008839918121,155.45832610504843,159.27592882250565,156.6573895597824,155.92595951455496,160.08409576827773,159.51975517960216,156.38389172732357,158.3928835288093,156.39842943847998,153.06650189986038,156.89439297917033,158.2883299645082,156.11504880599531,154.11066633350728,155.05068276444976,154.06410410355608,151.58962509428355,146.61835302213177,149.82195097104335,147.60848971445233,145.53968016277537,150.72203968878873,149.614548157812,149.56377551460196,140.89353441189974,140.14852024918224,133.04801959983456,126.33611719565009,124.31117653259635,126.92932881923564,120.12050157637992,122.09637524023503,118.66154142259774,113.68481341173829,116.2864528925508,111.76303495090386,110.66859438819893,106.07670170685245,106.72158012634688,104.24889733067693,106.8562819982214,102.49136636459899,105.11663157726541,108.42474081466747,104.26989501578312,105.44007200398997,108.5072921470749,107.41998140144568,109.14668141700712,108.3689826578194,116.2322685470694,,,,,108.9707015186396,106.61706508839251,108.79584545280032,119.81394196443473,
1,1985-12-08 15:01:45+00:00,,,304.8162478190022,267.33310412925806,,,84.21577084849086,91.94563615801718,97.37904248304135,104.6367187784792,98.78586077473125,90.12627906007349,85.91046585946783,85.05531634547964,87.2414710676556,97.41269363095549,100.3635510720097,107.39281584329946,112.00749178747628,109.07446249644771,106.0656381173075,110.21310456777525,116.85110029047607,118.19279495940657,124.71868234203814,129.00662416991412,125.61987324334797,123.71650940546596,123.34969620625418,118.56994509841846,119.95382015230257,117.04906807441309,113.68953197320536,112.58222063816663,118.15802537267612,,119.2754416793992,124.2726622798111,130.7188008494614,137.29278879086846,139.37977864952097,142.54024650676087,143.8189853216147,144.8951982194295,141.92483936633207,143.92789701690222,145.9335738627668,145.85149021918704,142.48522890600515,143.78364980867252,146.16172259476673,142.51376723249658,144.91288902420106,145.293151288843,142.03796274784887,142.33452500839383,145.31964248482464,148.33440287414854,147.43504056479134,150.16608176186799,149.79777938952333,152.874777369585,144.59108609056176,142.08935516202183,134.10235185460078,130.9998143799055,126.25731180836621,121.51102332347472,118.72319105997582,116.76119653557072,116.86605083353527,114.25250574012105,112.30360113892661,110.42937179646714,111.33342042230281,103.80201920669512,100.90521659401696,97.7397250000619,96.96608649238759,92.56566963907156,91.46786241750866,93.3454822112253,89.27450749780897,80.34490027173514,76.69492017469653,78.53039777407815,78.15347906265843,82.81084032361922,83.88062376425914,,,,,,,,,,,,
2,1986-01-09 15:01:10+00:00,292.33756360270723,313.2891908889495,314.33367752464665,293.08954957055283,,208.46530196841314,123.5934314789501,121.04416573717123,126.46330059675714,140.39399522409377,132.00403507761257,122.93818506776867,115.73290236772011,118.23499141104773,119.43768500910156,121.89579519653799,124.62533821624334,131.4363024852575,138.6926765670568,137.7144478781455,141.70199015803877,149.21885008322204,150.78454317425104,159.16978435289207,161.83058215896236,162.0845487177049,156.0404086887715,154.8991359680769,155.19814887964807,155.02642996089563,153.85392328080684,152.6712746174568,151.23700930999567,149.90904269586025,152.94760485697128,154.44854948419595,162.09854716272673,162.54523906164812,163.7381548434692,167.75393187799486,170.2474490605108,171.67955786910554,170.06123876942726,179.3494367115552,,,,,,,,,,,,,,,,,,,,,183.69817203669018,175.61163434760428,182.2494027878666,181.76771014663865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-03-14 14:59:46+00:00,,,,,216.26880647266626,176.49797737816672,134.83799606081266,115.29589232187436,120.47009448468845,138.3315197904005,125.53006896264914,114.36570799591948,114.70377381537298,113.5538039327737,110.87063504003751,111.50911383158726,113.53790060072708,117.85509194492295,125.23803036947412,130.00105554153373,133.47947262673893,138.06607411790688,140.13598063745488,147.76004151071936,150.62478342877253,145.56679573479425,140.20386138334553,140.81815719544335,141.58023139228382,136.13754962124625,134.01766854912697,136.3190024103409,134.43772673316977,142.1455469617062,142.8589742202647,147.77362341165548,150.26858411175414,147.3767757156456,150.1470310717307,154.50729342230426,156.4869418889197,157.5772974835684,157.02059757378308,160.6860359256446,163.30752119021534,162.0561923055974,165.79579870910334,159.1787661830108,157.76595674094,157.43061220658026,157.75368665302256,157.7472899165485,156.85297074828932,158.0898191529582,157.0306525608354,160.03923625943264,164.28948597410874,163.06084191965633,158.15176838224244,157.8923693601074,157.00927140969583,159.73968615753756,154.22980302427115,156.09232052302838,155.89083557417834,153.2545507987038,147.34953808641362,142.5416644014186,143.3615204811009,135.94659802761038,129.4971476590826,130.47256939191627,123.61130505026578,127.15563122039417,125.70275672818538,126.15558689269871,125.30738579443187,121.47990609413465,122.9902987959327,120.3223166137085,110.26930021340755,110.69445156889188,111.80258378351637,112.38172815220538,114.73919616660064,110.46089254057758,111.93275811186034,115.71674088912826,113.04409957427502,119.85952721409727,118.27520738361906,117.44480973959314,,,,,113.49837623831407,111.94259538246955,112.20128576021715,124.34294773685733,
4,1986-05-17 14:57:53+00:00,212.7736812373151,211.18925870498006,210.90212276452144,207.36873402255577,202.21068911668314,166.92735698160925,129.13817152889592,114.0153668311124,118.40808857871434,143.79778703953508,135.18094494876084,120.33392776828319,111.8408422761336,110.63875611251916,108.37467331528777,113.14718016639907,117.69283278951045,117.97985182697047,124.51916908609239,130.1348408422512,127.16355188802277,130.76093995401067,130.3792305779583,138.0878410530844,144.3187816037246,142.8189377527982,139.9948304571302,138.03724797503597,141.68784501596295,132.58784458256355,130.66870547716132,129.78062566593445,130.18009864981624,130.33942942643432,121.2671573606753,121.63679331198367,133.29535870593918,139.33130525343825,148.08820767323255,152.15276708672337,151.08255723782236,151.58325949422124,150.418327743411,153.1272990902275,149.27223838353558,156.12692783336811,154.1462150366159,145.02735753353994,155.85113167065134,155.00706266336545,154.6540775079784,149.33270828251608,157.89514361697744,156.77190465744187,157.3588779142047,151.80208064750872,153.39105305007251,152.18994737565285,139.4805381428337,145.62995012860083,145.75790502008277,170.9291276959053,147.67866354699206,149.35387420361855,150.8540588631326,144.75448367923244,142.3293244347418,134.57341595196465,131.01090973326552,129.3645053478471,123.85604298197634,124.77024162533837,116.81159007154032,111.79952479832819,113.67021190292704,112.34411277892467,102.3288688963504,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-07-04 14:56:48+00:00,243.18962166661436,240.00385844840108,228.28206255797886,217.45011721122233,209.78592733457657,174.00233658611842,139.10332466136498,117.16711803789184,119.08232840062064,142.11049081103437,135.3403516528835,126.45383041615437,113.1681685835716,113.66325870896787,112.67521565107336,109.2229627509808,120.54465384224525,120.63424410212933,123.88191884644294,127.06347482541561,128.22051215480366,135.0263657973652,137.08083744621453,144.3322407876489,148.9853157407414,148.82965682055624,150.14572671106393,148.53784201224857,151.32920616919188,141.696445069301,143.0655062979583,144.65171070771572,144.95243098248682,144.66631519554332,144.7907469799933,148.07530987104815,150.47555957135793,151.30354564605824,156.43894468006377,163.96484418748204,165.96465975956107,166.05188890762892,166.0247540737617,169.3194779968269,165.1590417545487,169.1038148154605,166.82081292611178,166.6354256080656,167.1624682342664,164.4346762659729,164.81214361864056,158.5597881628653,160.10662499024778,159.13892578319852,162.79206913448107,160.55907710066737,161.8430152149748,159.53376921396813,156.5608166176238,153.72446822576413,153.91242180389247,156.2245413191875,153.6637933327678,151.87998318272514,148.74472847335377,145.19783569755577,140.32299920465687,139.34421020430966,141.72682019114586,135.5506507929359,134.04960310034159,133.08071900502733,130.22872021225606,126.40118409191732,123.18843833033225,126.58291537774251,124.01865090797548,124.11525132798212,121.23680971487593,118.31636336050644,117.93122908202243,117.44365350936373,120.30461198271752,115.65449537984159,114.31781144163935,114.97604092340538,116.6736255830188,117.02464743247091,116.12110221486327,115.31656018884823,118.3209769239313,118.61974214019365,,,,,119.69739490379175,117.25203911925931,122.12749908966633,121.1216534644789,
6,1986-07-20 14:56:15+00:00,242.53356180556565,246.13882229071731,241.06396846455328,232.42167475862865,223.38968627517778,189.6151195898669,143.97322964308077,124.9467633567287,128.37981300248535,140.23530901105877,133.88732281317345,124.51952638160813,115.55304647264225,119.19774241035272,118.71438973690972,115.16546654511355,116.30055720705164,117.13618316843801,133.40618969610182,133.55627994879217,134.2358308233201,139.526688057229,143.34853923699927,147.52088567867835,154.10951421501574,153.82427127416366,151.2406993047508,148.70273489333067,150.59290880373635,151.26043767058914,150.02324463979988,149.7902658918257,151.475693409815,153.35498377468986,155.5363350281466,154.01501654477266,161.16473837780813,163.19641204411755,162.65341381459922,167.17008582723753,174.64101515461965,172.39638376848077,172.0119092453208,171.07179930212737,174.3244496716377,175.47762245661352,176.8699618449038,182.50841622726603,173.75192167330732,169.88155087914032,165.9006286062067,170.05235335490133,165.77162419409774,167.82113810220707,165.8494255086545,168.31944290719318,165.80041860588398,167.37718516264528,167.48509137186113,161.09635517765582,161.66490237813215,161.01581732136236,162.658500217329,160.12188100130055,159.18107281706966,157.19937443101566,151.3545416698665,142.95685173918372,144.23515252282988,142.3926839399893,140.64627945441237,138.26794274965977,134.81589241171093,133.1482177100865,131.37775737364166,134.40092239555275,134.42317657184321,133.0938186620793,133.10678745433577,130.79581816890746,127.83739998177663,123.86692384334066,124.2671756331801,126.65768477125732,124.24318885968077,122.5499741882328,124.7860080396247,124.26846014041173,123.97354614783828,125.92680538623617,128.9557112853301,126.61125487254117,,,,,123.45351979366293,123.08922768756776,126.02108702389194,130.1857402628249,
7,1986-09-06 14:54:05+00:00,252.3247745045015,257.0401891013312,256.8214917473547,256.4161436216682,242.56992164845292,204.4769524129007,155.94728920700618,127.62293122142782,128.89381786616767,140.87656633212802,133.54796540764357,119.66273942150715,114.26555260969124,112.75533697074076,117.02944473182592,118.13602814434199,124.69792969735985,125.30413520831013,130.42370022638687,131.35643182545996,136.0408511993486,140.79948096514843,142.43808825163023,148.85888530944604,153.36946657845763,152.16024961034407,151.275765772827,151.37406988049668,154.22004763952896,151.20335277272164,151.98246020023015,152.76678990394618,145.90200192727937,148.79990683664278,146.11634329989798,155.15722081769917,156.86928812280343,159.4116674244391,162.71154941928017,165.20265616856253,170.00141883411703,171.03942584169988,171.39108746593706,165.50211276276934,165.15191035454444,167.74407226861015,175.887422667176,175.2635867182995,172.28098939915094,170.40964084692328,170.0011609480785,168.56745226797972,172.89267819472946,172.67207265750375,168.98617854353776,167.57090384062798,168.39592491889118,169.72501494093365,164.18754852642076,163.26088567466994,162.83697701258774,163.6620900445405,163.17759144196478,163.89830447401653,160.92411401645103,156.18716749361664,151.56819122839636,147.47285925578623,144.5384222499368,143.16206856037087,142.15515784412327,139.37935814017337,136.98093897649352,133.13731903978805,133.13251424404058,129.9848263769551,128.15802108061663,125.06879859936708,129.7255069586884,123.62530541561645,122.8620052455722,117.55787542314727,119.17640005911879,115.09876636235707,119.74782236283228,119.23556557100672,114.8347931537075,114.23639985632502,117.03058858385197,119.3854523691341,123.90685349353046,125.28687474011093,125.99097349224363,127.53827912982999,,124.05018077394793,122.20250332713175,124.29443446028577,126.4377758049772,128.57990903256447,132.09417252125547
8,1986-12-27 14:52:50+00:00,,,,,,,,,,,,,100.3424184295744,90.34037582974202,92.58455324069212,,,,,,119.46239697841393,111.60013012180309,107.07226167345522,109.57997660455747,,,,,106.6304857991716,,,,,,,,,,,,,,,137.6411799545924,137.31311379711022,143.79167169133666,142.6388221409776,143.0621053387831,148.60110761386173,148.71374584404074,148.10583740619882,153.27909208450149,160.99596033502627,151.6444063345077,,,,151.00607300522356,152.21659104586456,151.64117586733983,153.309239346048,150.8454419644886,150.42721687924262,150.23772118209868,147.58828438246198,138.2021168409147,138.65033389592492,137.8856268161253,133.70531970557437,109.1990885732074,104.71027639952268,,,,,,104.66324380246235,99.1807244170874,90.81817330692647,93.55155519046576,98.28995496419535,98.0965722746185,94.8665820588296,95.87479107643863,,,,,,,,,,,,,,,,,
9,1990-01-20 14:55:37+00:00,167.7732898371077,175.9550043567879,201.27344924058175,218.17028631593297,235.62226898449208,221.63346579292914,185.7117142614615,170.85298817014686,169.60547964867783,183.84471589178014,166.03472924643373,153.72694314052393,143.9374718458316,139.2978603275528,138.26213453357474,128.61866482700597,132.0818343002144,132.16274904838923,138.3587517987757,139.3225897492162,139.75163040555944,143.54248092344676,146.93948932082824,151.37622771584728,151.1486070520416,152.80583770487127,150.21615711017137,142.03784270747292,143.96269701189027,139.1657227162942,144.18405576005762,141.21437169587244,141.18554432430662,144.5325131341229,145.56527454513076,145.55602407437988,150.11283392301547,155.04244313743777,145.54341099630147,150.05283358677667,154.74132249620624,154.00249011151033,160.28374402976968,131.26172130060513,148.68205970294318,,,,,,,,,,,,156.81989961636668,156.28214657113384,156.4069093615051,155.4404519004438,152.4590543254,152.45348326451435,154.71826870761905,155.60505208050236,153.7488408645161,152.14563059527165,144.71026686753447,142.38922185890894,141.78357360758864,,129.89867670612313,123.00679696041354,126.83442425743357,127.91453493674294,121.50183252421158,122.16944748845603,123.49327494660812,124.2529794689532,106.01344419569139,115.27213334875125,116.49444591299934,108.37546925911619,107.74770959272476,109.26580760800462,106.51714215944747,113.91015844240806,121.30535643819408,121.0829502438089,120.11578322719507,120.75891793976172,119.37168612985246,117.58289908524408,,,,,,,,,
