,dates,chi0485-0000,chi0485-0001,chi0485-0002,chi0485-0003,chi0485-0004,chi0485-0005,chi0485-0006,chi0485-0007,chi0485-0008,chi0485-0009,chi0485-0010,chi0485-0011,chi0485-0012,chi0485-0013,chi0485-0014,chi0485-0015
0,1985-01-25 14:05:39+00:00,167.05107144190427,172.63253711929823,163.79428553045898,170.88055915730033,175.119705863033,168.86360117954598,170.49728080149526,175.95644280927144,192.08206227697917,,,,203.69785332596578,207.20074120754776,191.95417849349107,198.16057511096432
1,1986-02-04 14:08:23+00:00,173.21004309261653,156.28426755658168,159.8605175039287,170.65585552916394,181.88877889057926,179.53892588428033,174.22326888510975,176.6251451778746,174.78841885219686,154.76229302432128,153.2005116471695,168.29863661770295,196.44439492170414,203.8892535122393,193.9108966053419,204.0540308540157
2,1986-08-15 14:03:05+00:00,181.86677747455613,151.84247007953132,124.80850029915331,143.28224575966786,155.73200872747756,200.57800356706161,189.03205680160062,183.40973053247663,163.73143028440677,156.45030713131987,171.86705284524683,197.64325339647894,204.66617387865637,184.32732122179868,168.00053566059321,177.22716284683614
3,1986-09-16 14:01:57+00:00,164.4491381341979,156.94549761151563,152.1881785164835,162.4001855650907,181.37587064043294,188.87705193622367,193.40640383078653,185.1143727311115,152.52510915342728,161.45732085382397,183.12970979255533,190.82902783788273,199.58614801123173,201.75662992302225,201.16808519989257,211.6663156758961
4,1986-09-25 13:55:30+00:00,,,189.1679862135846,,,,222.2716670983581,208.53706638552566,,180.83799520107908,206.6616101389238,,220.19961120687708,220.28462989569417,213.3663421310165,219.76135153322068
5,1986-10-02 14:01:27+00:00,,,,145.3024272870306,162.85665867511068,,,,,,,,,,,
6,1986-10-18 14:00:56+00:00,158.82804457308282,154.48650358455458,159.00989286726545,169.28331728835144,161.3489657228457,184.35551803401316,199.06561129137674,159.796037313315,136.18989167423007,154.94563740641644,,180.0178380431838,195.45622093893073,194.68257365643026,201.1332041677747,203.26727105354155
7,1986-11-12 13:54:14+00:00,151.70875028049042,165.0751023104639,154.64884823340506,152.26412833529957,145.12279308910948,,,,,145.57867427821412,,169.5850401253589,198.4025403294671,201.8387404515594,196.10953169542185,202.0392695317466
8,1986-12-21 14:00:25+00:00,177.84696854674334,149.93198038036616,145.31568810406804,162.15811390349282,148.35268503349644,170.29937233219883,205.72377612510562,173.36148399293072,157.50590824479002,159.29838668449446,167.23314942646945,174.3964114860809,193.0221626155661,201.23503285561148,200.0973727086921,203.9760202435811
9,1987-01-06 14:00:54+00:00,189.05213877282569,153.75410097435167,135.66900142117703,144.68706720587687,154.03769518583258,184.04743254057382,199.67065323198125,174.14347641182215,135.58871449919528,142.35767686397077,169.0869417794608,181.9900431506317,193.90941661224042,194.2214188103481,187.56868373330582,194.84353377676078
10,1987-01-15 13:54:59+00:00,219.8228038659795,210.34806867052274,161.633856882772,159.03523780889856,179.7830119760468,223.87147980872558,233.39025322107904,205.79614855665605,168.9117165173822,158.26103033699764,155.80595395104942,206.7467618711651,223.42305330355563,225.43950045490485,211.06115307226685,216.6928227777657
