dates,nzd0355-0000,nzd0355-0001,nzd0355-0002,nzd0355-0003,nzd0355-0004,nzd0355-0005,nzd0355-0006,nzd0355-0007,nzd0355-0008,nzd0355-0009,nzd0355-0010,nzd0355-0011,nzd0355-0012,nzd0355-0013,nzd0355-0014,nzd0355-0015,nzd0355-0016,nzd0355-0017,nzd0355-0018,nzd0355-0019,nzd0355-0020,nzd0355-0021,nzd0355-0022,nzd0355-0023,nzd0355-0024,nzd0355-0025,nzd0355-0026,nzd0355-0027,nzd0355-0028,nzd0355-0029,nzd0355-0030,nzd0355-0031,nzd0355-0032,nzd0355-0033,nzd0355-0034,nzd0355-0035,nzd0355-0036,nzd0355-0037,nzd0355-0038,nzd0355-0039,nzd0355-0040,nzd0355-0041,nzd0355-0042,nzd0355-0043,nzd0355-0044,nzd0355-0045,nzd0355-0046,nzd0355-0047,nzd0355-0048,nzd0355-0049,nzd0355-0050,nzd0355-0051,nzd0355-0052,nzd0355-0053,nzd0355-0054,nzd0355-0055,nzd0355-0056,nzd0355-0057,nzd0355-0058,nzd0355-0059,nzd0355-0060,nzd0355-0061,nzd0355-0062,nzd0355-0063,nzd0355-0064,nzd0355-0065,nzd0355-0066,nzd0355-0067,nzd0355-0068,nzd0355-0069,nzd0355-0070,nzd0355-0071,nzd0355-0072,nzd0355-0073,nzd0355-0074,nzd0355-0075,nzd0355-0076,nzd0355-0077,nzd0355-0078,nzd0355-0079,nzd0355-0080,nzd0355-0081,nzd0355-0082,nzd0355-0083,nzd0355-0084,nzd0355-0085,nzd0355-0086,nzd0355-0087,nzd0355-0088,nzd0355-0089,nzd0355-0090,nzd0355-0091,nzd0355-0092,nzd0355-0093,nzd0355-0094,nzd0355-0095,nzd0355-0096,nzd0355-0097,nzd0355-0098,nzd0355-0099,nzd0355-0100,nzd0355-0101,nzd0355-0102,satname
2000-05-01 21:59:30+00:00,367.13,376.06,377.22,376.16,367.90,367.67,362.47,361.54,359.58,348.63,348.89,348.91,343.60,344.06,335.83,337.85,341.37,332.93,335.92,335.00,327.44,329.01,327.85,333.94,335.27,338.10,336.02,336.00,335.86,332.15,327.24,320.49,319.34,313.82,319.87,320.90,320.26,327.51,334.40,337.42,341.84,340.48,338.28,333.03,331.16,330.99,331.42,327.63,334.80,330.21,337.56,346.39,351.58,357.60,359.42,354.59,351.90,349.15,351.23,352.05,352.18,347.33,350.71,346.64,351.61,356.70,364.62,377.33,384.32,381.78,376.58,372.53,367.85,366.24,375.46,380.75,399.17,414.84,423.79,421.53,424.14,428.33,409.19,401.10,391.33,370.87,357.14,375.03,392.03,394.38,400.26,404.34,396.11,388.40,384.53,379.72,371.06,361.10,372.36,371.54,368.41,311.72,230.54,L7
2000-05-17 21:59:19+00:00,350.50,368.82,373.68,369.42,365.99,360.60,359.62,352.02,353.68,346.61,343.77,337.37,340.21,338.65,333.63,336.62,332.88,332.54,333.75,331.73,321.90,324.04,326.86,323.80,329.63,322.88,324.08,324.90,326.47,327.46,323.30,323.05,317.60,317.19,315.29,318.03,318.73,321.40,323.38,332.30,339.81,340.90,336.64,336.52,333.22,331.21,333.81,334.60,334.96,332.95,338.45,345.99,350.29,355.65,358.73,356.85,354.82,352.67,351.05,350.31,348.08,349.56,345.95,344.50,350.89,355.19,365.08,376.69,385.29,384.49,381.40,376.29,369.23,367.50,376.69,383.78,395.54,408.94,418.69,417.00,421.65,425.87,406.20,396.43,393.95,369.36,356.72,372.67,391.28,393.18,398.04,399.61,393.70,386.33,377.85,373.80,367.71,353.21,365.75,372.20,359.35,289.84,234.81,L7
2000-06-18 21:59:03+00:00,,,,,,,,,,,339.70,335.12,336.14,332.70,331.45,326.30,325.46,325.21,326.84,321.66,320.66,321.38,322.12,323.24,,,,,,,,,,,,,,,,,,335.81,336.63,333.11,332.79,335.04,335.24,334.85,334.75,333.89,339.73,347.84,350.73,359.86,358.17,355.90,354.40,352.59,349.17,348.78,349.21,351.89,347.15,347.63,348.70,356.39,360.58,372.13,376.69,376.74,370.67,366.35,358.99,359.53,367.00,375.45,386.72,404.55,418.21,414.16,416.94,419.62,403.80,391.95,391.42,367.06,357.50,372.49,387.68,384.04,391.65,388.32,,,,,,,,,,,,L7
2000-08-05 21:58:20+00:00,360.75,356.17,359.12,371.80,377.42,367.19,363.20,361.22,356.53,353.97,342.79,343.55,341.16,335.28,335.88,328.73,330.43,337.18,332.02,331.14,324.77,324.81,328.21,323.12,327.28,325.71,325.18,323.25,323.83,323.76,325.13,324.99,322.28,320.68,323.85,322.46,325.77,323.92,325.69,337.15,340.94,336.82,338.58,335.51,334.49,335.04,333.71,334.14,336.71,337.64,341.33,347.58,349.80,361.19,361.37,355.58,352.69,352.64,350.49,351.20,350.35,349.92,348.98,345.13,348.48,353.97,361.38,369.54,379.42,379.45,375.14,369.08,363.33,362.37,369.68,376.29,389.05,403.31,417.75,414.01,414.35,418.98,398.20,391.86,389.83,368.02,360.64,370.70,387.85,388.34,384.71,383.69,376.13,368.50,362.93,357.73,360.11,348.23,357.12,386.26,375.17,286.57,267.52,L7
2000-10-24 21:57:29+00:00,333.53,335.72,343.05,353.02,354.08,359.79,360.91,362.83,363.98,360.50,347.29,347.78,341.67,342.81,337.35,332.87,335.22,331.88,327.85,327.13,324.34,323.43,323.95,326.45,327.04,328.28,326.74,327.58,326.60,323.71,326.52,322.72,323.73,318.13,320.12,320.12,319.29,324.08,327.76,333.38,338.80,337.51,335.95,331.86,333.11,332.20,334.09,331.93,337.36,334.86,335.46,344.59,351.61,355.58,360.71,355.42,351.20,348.23,346.62,349.85,,,,,,,,,,,,,,,,,,,,413.42,414.45,418.06,405.37,391.79,388.46,369.36,357.37,373.56,385.47,388.81,382.44,379.55,368.39,352.04,348.13,349.02,349.38,356.65,,389.81,376.11,303.90,263.82,L7
2000-11-25 21:57:34+00:00,346.06,352.09,361.56,363.87,369.92,368.17,364.08,361.96,357.05,353.70,348.38,337.41,338.43,335.32,334.02,335.32,331.65,332.46,328.98,326.92,322.79,324.46,323.98,325.76,321.22,321.12,317.03,317.87,317.10,320.18,318.05,318.65,315.55,316.39,318.18,317.96,319.49,319.79,323.77,330.85,336.78,333.27,331.84,329.13,330.78,329.04,329.06,327.45,328.64,328.77,334.47,341.95,347.77,355.65,357.63,354.13,349.37,342.61,343.27,344.36,345.02,345.13,343.89,344.43,347.17,352.46,360.15,370.93,381.07,379.15,372.82,365.95,357.18,355.95,361.26,369.64,378.13,394.90,407.04,402.80,409.43,410.27,397.11,386.76,390.70,363.43,357.15,365.56,380.87,377.12,375.92,369.54,361.00,343.42,343.83,346.00,344.76,354.81,368.07,381.28,347.69,297.95,266.43,L7
2000-12-11 21:57:36+00:00,337.31,347.45,353.72,360.40,364.65,360.54,359.07,353.39,351.56,345.87,341.42,333.80,332.56,329.85,330.36,329.19,326.59,327.40,320.70,319.67,315.69,314.26,318.41,316.63,315.27,313.46,311.04,309.70,310.67,313.90,313.50,311.44,309.63,307.00,310.52,312.59,315.70,317.43,317.53,324.67,333.45,327.16,322.82,324.13,321.63,324.64,325.54,326.59,327.66,326.89,333.36,338.53,343.04,351.08,354.47,345.53,343.39,340.74,342.50,344.22,343.91,346.21,342.75,338.51,345.60,349.59,359.44,362.69,370.68,371.74,366.67,362.07,356.81,350.86,358.03,365.46,374.12,394.18,400.75,402.02,406.02,410.80,396.49,385.35,383.23,365.67,357.56,370.93,380.99,379.36,376.15,374.25,362.07,351.29,342.06,348.58,346.85,346.33,363.54,374.06,344.64,293.28,265.02,L7
2001-02-13 21:57:39+00:00,,351.53,357.80,368.11,371.88,365.75,372.69,364.72,364.61,356.25,357.57,347.99,344.58,340.44,340.19,332.29,330.77,330.62,327.72,326.29,323.96,325.95,326.93,328.54,326.06,323.27,320.87,319.06,318.39,321.45,320.14,316.92,316.64,320.85,316.70,322.24,323.10,324.78,327.66,331.14,339.41,334.20,330.04,329.54,327.18,331.54,334.82,332.80,332.01,334.03,338.70,342.09,349.45,355.88,359.11,353.90,352.62,349.46,346.98,345.78,343.32,347.35,346.89,344.22,346.15,354.57,359.55,367.99,375.99,376.96,369.45,362.88,357.82,352.17,358.95,365.28,379.82,397.28,408.29,407.26,414.85,418.16,397.73,391.73,392.95,372.78,359.33,370.79,381.04,379.16,376.70,368.69,364.46,346.74,342.94,353.56,357.69,353.83,362.39,372.09,343.25,288.86,284.69,L7
2001-04-02 21:57:18+00:00,340.19,342.62,353.45,359.82,366.77,366.95,363.59,362.42,361.20,355.99,351.19,343.85,343.35,341.07,335.84,338.62,336.60,334.01,336.74,333.84,329.32,325.60,325.62,327.86,326.16,324.17,317.84,317.20,315.68,316.47,315.67,313.31,312.01,310.73,311.80,313.57,316.18,318.70,324.87,329.13,334.05,330.71,329.02,327.52,325.37,328.30,331.19,329.47,333.61,331.68,333.83,342.59,347.93,354.78,358.62,356.00,351.87,348.38,347.08,348.07,347.99,348.27,347.54,346.86,349.48,355.52,364.39,368.91,379.86,377.48,372.34,365.52,359.03,356.79,364.89,372.47,385.93,399.29,414.38,410.78,411.54,416.65,396.23,387.36,383.22,367.58,357.01,370.17,379.24,378.75,371.86,368.18,359.94,345.26,347.93,352.01,351.30,345.72,357.45,358.85,334.17,276.82,269.26,L7
2001-05-20 21:57:04+00:00,335.43,348.54,358.31,363.59,366.00,362.76,362.51,361.96,361.24,362.36,350.10,351.60,346.42,343.90,340.86,338.87,342.07,335.92,333.85,331.63,324.84,325.49,326.46,326.94,325.21,325.42,321.99,318.57,320.63,315.90,315.72,317.05,313.46,314.96,316.90,320.99,320.13,324.55,328.14,331.51,338.28,338.64,334.59,328.33,331.35,330.78,330.82,330.70,331.85,334.92,336.95,345.11,349.23,356.47,363.18,356.03,354.72,353.47,352.38,351.19,347.74,347.08,345.76,345.85,348.46,355.89,362.28,374.38,384.44,381.86,375.17,368.59,362.42,360.68,369.91,379.73,394.77,404.80,416.60,414.29,420.69,423.60,407.28,388.03,388.72,370.86,366.99,369.97,382.81,377.10,374.74,371.62,368.05,350.93,357.21,363.55,356.16,349.70,357.37,360.44,327.71,270.76,264.07,L7
2001-06-05 21:56:52+00:00,333.83,344.66,365.86,363.76,368.63,363.71,361.06,355.97,359.17,354.99,349.79,346.89,342.97,338.74,339.80,338.18,340.17,335.35,334.50,332.51,326.47,325.38,325.67,325.32,323.83,322.91,317.26,317.97,317.03,319.26,319.20,319.17,314.67,322.24,318.98,321.47,319.81,322.56,322.84,331.84,335.91,333.00,333.29,331.08,333.41,332.51,334.40,330.05,334.24,329.60,336.16,342.30,345.56,354.55,357.51,354.00,350.72,346.51,347.15,347.35,347.21,345.74,347.98,341.63,351.40,351.49,359.64,367.51,376.31,375.15,368.64,365.61,360.64,360.30,364.40,374.04,385.90,403.76,413.55,410.93,412.81,415.15,405.58,391.23,391.87,371.99,362.79,373.95,379.66,376.39,370.74,371.02,359.95,351.24,,,,,,,,,,L7
2001-07-07 21:56:36+00:00,,,370.93,370.06,374.61,367.42,367.15,360.10,366.18,363.07,360.09,350.57,350.51,348.65,346.20,344.47,341.15,340.07,338.78,337.92,331.34,329.80,333.08,330.82,329.13,332.10,324.56,326.16,324.26,320.24,321.22,321.26,319.42,317.85,320.90,324.20,324.93,326.98,333.18,338.59,343.27,341.00,337.58,331.99,335.30,332.84,332.36,330.10,336.46,335.58,343.30,349.60,352.27,359.67,362.09,359.23,353.72,352.37,349.59,350.12,349.46,347.02,345.82,344.83,348.07,352.81,362.33,373.04,381.42,380.78,376.05,368.95,366.34,364.01,371.34,378.76,388.37,404.11,412.96,411.07,412.33,419.23,405.67,388.47,392.82,372.33,361.15,373.28,378.76,375.00,366.61,365.55,357.44,349.65,352.42,361.00,354.55,350.89,370.80,357.30,327.69,276.33,276.13,L7
2001-08-08 21:56:12+00:00,,,,335.64,339.99,331.06,331.89,324.30,323.04,319.06,309.81,313.05,310.87,295.62,305.05,292.32,292.62,299.60,293.43,315.91,312.88,321.09,323.74,321.15,323.58,327.96,344.98,318.05,319.39,321.84,321.86,321.94,319.76,317.15,317.09,317.47,322.39,324.44,327.87,331.95,340.65,334.99,331.64,331.96,329.78,334.11,333.85,332.60,330.80,332.76,340.33,347.10,349.49,358.46,361.14,355.91,351.28,348.15,347.82,352.21,350.46,346.74,348.11,343.61,344.80,354.22,360.63,369.80,379.38,380.20,375.52,370.58,361.24,359.65,358.27,366.25,382.13,395.50,409.22,405.45,410.46,415.73,396.08,385.90,389.78,368.27,357.09,362.40,372.89,369.95,365.05,359.05,355.14,347.10,350.97,352.33,350.27,351.79,361.62,352.30,352.29,278.05,272.62,L7
2001-08-24 21:56:00+00:00,350.63,350.60,354.31,346.64,350.77,342.01,341.82,334.64,335.04,330.69,330.03,323.76,319.65,322.85,316.47,319.97,320.30,321.23,316.00,315.49,313.52,310.65,321.53,318.94,321.33,319.74,318.75,313.52,313.67,315.27,312.73,315.03,316.26,314.28,312.69,316.66,319.21,323.18,325.32,327.79,338.55,334.36,330.23,329.26,327.74,329.59,323.57,326.29,324.79,330.34,337.60,338.19,341.48,352.25,354.95,348.43,344.62,341.69,337.59,343.50,343.34,340.57,335.26,335.01,339.33,348.33,356.98,363.97,375.81,373.42,366.56,361.84,355.70,350.90,356.72,364.92,375.60,390.34,401.37,396.55,401.88,407.93,389.29,381.96,390.45,367.80,354.68,358.91,367.82,363.87,359.36,355.09,348.68,346.63,349.12,348.58,349.34,343.80,360.15,347.74,354.78,260.88,263.40,L7
2001-09-25 21:55:40+00:00,347.77,357.63,364.33,366.30,364.01,362.13,351.18,356.56,356.71,347.74,346.52,338.84,338.79,332.77,330.33,324.71,328.60,332.49,332.31,329.66,328.29,324.43,324.62,325.43,326.96,325.06,321.58,320.78,320.86,322.70,323.77,318.65,319.96,317.28,320.55,321.80,322.77,325.39,333.23,339.05,341.72,339.83,335.28,331.50,332.21,330.04,332.13,330.87,335.83,337.08,340.90,346.14,351.80,357.74,362.10,356.85,352.43,351.47,349.88,349.35,347.46,348.57,348.71,349.60,354.22,362.51,367.64,372.74,382.31,377.63,371.36,365.86,362.74,360.14,363.95,373.62,383.57,397.61,408.42,403.04,404.91,408.27,386.00,383.25,389.40,364.60,352.71,366.17,375.48,374.21,362.22,358.22,354.44,347.02,345.76,344.89,359.32,344.80,354.32,358.64,387.65,275.99,249.79,L7
2001-12-14 21:55:53+00:00,317.13,350.63,359.60,355.90,354.44,349.24,346.67,346.84,343.67,338.82,334.03,331.60,329.15,323.76,324.34,323.14,321.83,326.32,326.01,321.45,322.66,322.09,324.89,323.42,326.68,318.26,318.41,317.32,315.48,320.95,319.76,320.14,320.48,313.56,310.01,318.63,318.95,322.35,322.28,332.94,337.21,333.22,331.85,328.83,330.71,329.97,330.57,329.26,332.44,331.93,337.41,341.31,342.98,353.71,358.23,355.86,349.64,348.91,343.90,344.18,342.07,345.07,345.71,339.61,343.21,348.84,356.65,366.14,373.03,372.31,367.03,361.83,359.37,357.07,361.71,367.50,373.04,389.63,402.08,396.94,403.67,407.52,387.86,383.19,386.93,362.11,352.27,361.58,368.64,368.51,360.65,357.31,353.97,347.41,342.77,343.69,346.28,337.59,348.90,360.06,354.77,270.49,247.06,L7
2001-12-30 21:55:49+00:00,345.67,359.88,364.96,360.95,358.57,355.74,347.77,348.65,341.89,346.71,342.22,335.50,336.24,331.40,330.03,325.29,323.66,327.46,325.70,320.60,321.64,323.04,327.14,328.45,329.66,325.73,318.75,319.07,319.70,320.38,321.59,323.77,321.14,323.23,321.94,322.82,323.07,327.02,329.46,338.42,341.58,341.16,332.85,330.31,331.61,332.07,328.51,328.50,330.65,332.03,335.93,341.13,344.44,354.06,354.90,350.62,348.42,344.79,345.06,343.85,342.84,343.17,342.31,338.59,343.02,349.56,357.83,366.39,374.13,372.24,366.12,361.82,358.20,353.65,358.02,363.80,373.95,388.34,399.06,398.12,402.32,403.97,388.40,382.15,384.45,362.05,349.38,358.51,363.61,365.80,358.49,354.72,350.36,348.77,342.92,344.78,344.66,339.26,350.89,363.61,357.97,265.75,260.40,L7
2002-01-15 21:55:59+00:00,361.79,364.39,352.40,354.74,359.18,348.52,344.59,337.85,338.44,339.40,334.67,335.15,337.19,334.57,335.15,329.50,329.63,332.05,328.39,325.23,325.55,326.42,322.79,320.23,324.63,322.79,321.58,320.70,321.35,333.49,333.75,332.11,331.72,326.57,326.99,326.60,324.16,324.57,329.95,338.02,340.44,337.46,334.94,335.48,336.13,336.27,334.10,331.60,334.38,337.08,339.12,342.31,345.37,354.42,358.75,352.40,348.11,347.36,347.65,346.00,346.74,346.43,343.12,343.05,346.39,354.13,360.82,370.42,378.25,376.69,371.91,369.56,360.89,358.74,360.37,368.20,377.83,390.39,402.40,398.95,405.36,405.52,391.39,387.03,387.57,367.01,352.70,363.57,371.31,367.75,362.13,357.44,350.28,348.96,342.93,349.25,351.24,346.47,357.50,378.34,356.04,290.25,265.96,L7
2002-03-04 21:56:09+00:00,366.30,376.10,368.12,351.79,351.32,352.69,348.23,346.48,345.29,331.43,335.48,328.37,326.79,326.50,325.95,325.12,323.25,328.68,325.67,321.97,322.68,321.15,319.32,316.50,319.52,321.57,321.04,318.23,323.41,327.57,324.10,324.36,324.39,325.44,321.40,321.89,322.28,323.91,325.61,325.06,335.80,330.56,328.33,329.95,325.09,329.39,327.22,327.70,331.16,334.07,339.82,341.40,346.79,353.06,354.91,348.83,343.71,342.89,342.48,343.23,345.89,347.92,343.69,344.67,345.73,352.54,358.91,365.48,371.99,366.93,365.31,358.72,354.58,351.45,351.43,362.17,372.35,383.84,400.66,396.73,397.96,404.33,391.35,387.19,384.16,361.92,351.82,358.32,366.68,363.31,356.49,347.68,348.78,343.26,342.33,346.09,350.80,342.31,361.67,371.76,361.67,291.76,267.61,L7
2002-05-07 21:56:03+00:00,332.21,347.03,356.32,352.72,359.56,356.51,361.23,355.55,359.71,354.27,346.61,340.53,333.02,331.54,326.41,327.57,327.79,326.08,323.08,325.93,324.45,322.53,320.75,320.61,321.72,318.66,316.85,316.86,321.36,319.86,323.04,317.75,315.09,313.34,315.09,308.60,313.26,315.44,316.87,322.79,330.94,327.16,328.76,327.08,324.48,320.99,321.95,322.97,323.68,329.44,331.82,344.28,351.23,357.17,356.23,352.12,348.61,348.17,346.30,345.94,342.77,341.58,341.13,340.52,345.50,349.92,356.79,362.69,371.10,371.03,365.12,361.36,356.24,353.79,357.77,366.85,374.88,395.14,398.15,389.55,394.99,410.60,394.28,386.96,380.46,359.81,355.36,364.80,371.49,370.68,365.07,366.09,359.48,350.75,343.09,344.19,350.88,341.49,347.46,399.44,393.48,337.21,243.15,L7
