dates,satname,nzd0355-0000,nzd0355-0001,nzd0355-0002,nzd0355-0003,nzd0355-0004,nzd0355-0005,nzd0355-0006,nzd0355-0007,nzd0355-0008,nzd0355-0009,nzd0355-0010,nzd0355-0011,nzd0355-0012,nzd0355-0013,nzd0355-0014,nzd0355-0015,nzd0355-0016,nzd0355-0017,nzd0355-0018,nzd0355-0019,nzd0355-0020,nzd0355-0021,nzd0355-0022,nzd0355-0023,nzd0355-0024,nzd0355-0025,nzd0355-0026,nzd0355-0027,nzd0355-0028,nzd0355-0029,nzd0355-0030,nzd0355-0031,nzd0355-0032,nzd0355-0033,nzd0355-0034,nzd0355-0035,nzd0355-0036,nzd0355-0037,nzd0355-0038,nzd0355-0039,nzd0355-0040,nzd0355-0041,nzd0355-0042,nzd0355-0043,nzd0355-0044,nzd0355-0045,nzd0355-0046,nzd0355-0047,nzd0355-0048,nzd0355-0049,nzd0355-0050,nzd0355-0051,nzd0355-0052,nzd0355-0053,nzd0355-0054,nzd0355-0055,nzd0355-0056,nzd0355-0057,nzd0355-0058,nzd0355-0059,nzd0355-0060,nzd0355-0061,nzd0355-0062,nzd0355-0063,nzd0355-0064,nzd0355-0065,nzd0355-0066,nzd0355-0067,nzd0355-0068,nzd0355-0069,nzd0355-0070,nzd0355-0071,nzd0355-0072,nzd0355-0073,nzd0355-0074,nzd0355-0075,nzd0355-0076,nzd0355-0077,nzd0355-0078,nzd0355-0079,nzd0355-0080,nzd0355-0081,nzd0355-0082,nzd0355-0083,nzd0355-0084,nzd0355-0085,nzd0355-0086,nzd0355-0087,nzd0355-0088,nzd0355-0089,nzd0355-0090,nzd0355-0091,nzd0355-0092,nzd0355-0093,nzd0355-0094,nzd0355-0095,nzd0355-0096,nzd0355-0097,nzd0355-0098,nzd0355-0099,nzd0355-0100,nzd0355-0101,nzd0355-0102
2000-05-01 21:59:30+00:00,L7,382.80,386.50,384.45,383.99,375.73,374.38,370.30,368.77,366.81,355.86,356.72,356.14,350.31,350.77,342.54,343.72,346.90,337.88,341.45,340.22,332.39,332.77,333.07,338.64,340.80,343.32,341.55,340.48,340.81,337.37,332.19,325.19,324.56,318.52,324.35,325.85,325.48,332.46,339.35,342.37,346.32,344.96,342.37,336.79,335.25,335.08,335.18,331.25,338.04,334.13,341.65,350.15,355.67,361.36,362.78,357.72,354.75,352.51,354.08,354.74,354.72,350.09,353.40,349.25,354.02,359.73,367.86,380.57,387.45,384.63,380.85,375.47,370.70,369.09,378.00,383.36,402.11,417.60,426.82,424.47,426.49,430.68,412.43,405.19,396.86,376.09,360.38,377.38,395.27,396.73,402.61,406.69,398.46,391.88,386.88,384.20,378.29,369.65,381.76,378.77,380.16,327.39,246.21
2000-05-17 21:59:19+00:00,L7,357.83,373.71,377.06,373.09,369.66,363.74,363.29,355.40,357.06,349.99,347.44,340.75,343.35,341.79,336.77,339.37,335.47,334.86,336.34,334.17,324.22,325.80,329.30,326.00,332.22,325.32,326.67,327.00,328.79,329.90,325.62,325.25,320.04,319.39,317.39,320.35,321.17,323.72,325.70,334.62,341.91,343.00,338.55,338.28,335.13,333.12,335.57,336.29,336.48,334.78,340.36,347.75,352.20,357.41,360.30,358.32,356.15,354.24,352.38,351.57,349.27,350.85,347.21,345.72,352.02,356.61,366.60,378.21,386.76,385.82,383.40,377.66,370.56,368.83,377.88,385.00,396.91,410.23,420.11,418.38,422.75,426.97,407.72,398.34,396.54,371.80,358.24,373.77,392.80,394.28,399.14,400.71,394.80,387.96,378.95,375.90,371.09,357.21,370.15,375.58,364.85,297.17,242.14
2000-06-18 21:59:03+00:00,L7,,,,,,,,,,,336.37,332.04,333.28,329.84,328.59,323.80,323.11,323.10,324.49,319.44,318.55,319.78,319.90,321.24,,,,,,,,,,,,,,,,,,333.91,334.89,331.51,331.05,333.30,333.64,333.31,333.37,332.22,337.99,346.24,348.99,358.26,356.74,354.57,353.19,351.16,347.96,347.64,348.13,350.71,346.01,346.52,347.67,355.10,359.20,370.75,375.36,375.53,368.85,365.10,357.78,358.32,365.92,374.34,385.47,403.37,416.92,412.91,415.94,418.62,402.42,390.21,389.07,364.84,356.12,371.49,386.30,383.04,390.65,387.32,84.35,,,,,,,,,,
2000-08-05 21:58:20+00:00,L7,343.08,344.39,350.97,362.97,368.59,359.62,354.37,353.07,348.38,345.82,333.96,335.40,333.59,327.71,328.31,322.10,324.19,331.60,325.78,325.25,319.19,320.57,322.32,317.82,321.04,319.82,318.94,318.20,318.25,317.87,319.55,319.69,316.39,315.38,318.80,316.88,319.88,318.34,320.11,331.57,335.89,331.77,333.97,331.27,329.88,330.43,329.47,330.06,333.05,333.22,336.72,343.34,345.19,356.95,357.58,352.05,349.48,348.85,347.28,348.17,347.49,346.80,345.95,342.19,345.76,350.55,357.72,365.88,375.89,376.24,370.32,365.77,360.12,359.16,366.82,373.35,385.74,400.19,414.33,410.70,411.70,416.33,394.54,387.25,383.59,362.13,356.98,368.05,384.19,385.69,382.06,381.04,373.48,364.57,360.28,352.68,351.96,338.59,346.52,378.11,361.92,268.90,249.85
2000-10-24 21:57:29+00:00,L7,350.20,346.83,350.74,361.35,362.41,366.93,369.24,370.52,371.67,368.19,355.62,355.47,348.81,349.95,344.49,339.12,341.10,337.14,333.73,332.69,329.60,327.43,329.51,331.45,332.92,333.84,332.62,332.34,331.86,329.27,331.78,327.72,329.29,323.13,324.88,325.38,324.85,329.34,333.02,338.64,343.56,342.27,340.30,335.86,337.46,336.55,338.09,335.78,340.81,339.03,339.81,348.59,355.96,359.58,364.28,358.75,354.23,351.80,349.65,352.71,,,,,,,,,,,,,,,,,,,,416.54,416.95,420.56,408.82,396.14,394.34,374.92,360.82,376.06,388.92,391.31,384.94,382.05,370.89,355.74,350.63,353.78,357.07,365.74,,397.50,388.61,320.57,280.49
2000-11-25 21:57:34+00:00,L7,350.39,354.98,363.56,366.04,372.09,370.03,366.25,363.96,359.05,355.70,350.55,339.41,340.29,337.18,335.88,336.95,333.18,333.83,330.51,328.36,324.16,325.50,325.42,327.06,322.75,322.56,318.56,319.11,318.47,321.62,319.42,319.95,316.99,317.69,319.42,319.33,320.93,321.16,325.14,332.22,338.02,334.51,332.97,330.17,331.91,330.17,330.10,328.45,329.54,329.85,335.60,342.99,348.90,356.69,358.56,355.00,350.16,343.54,344.06,345.10,345.72,345.89,344.63,345.15,347.84,353.30,361.05,371.83,381.94,379.94,374.00,366.76,357.97,356.74,361.96,370.36,378.94,395.66,407.88,403.61,410.08,410.92,398.01,387.89,392.23,364.87,358.05,366.21,381.77,377.77,376.57,370.19,361.65,344.38,344.48,347.24,346.76,357.17,370.67,383.28,350.94,302.28,270.76
2000-12-11 21:57:36+00:00,L7,339.64,349.01,354.80,361.57,365.82,361.54,360.24,354.47,352.64,346.95,342.59,334.88,333.56,330.85,331.36,330.07,327.41,328.14,321.52,320.45,316.43,314.82,319.19,317.33,316.09,314.24,311.86,310.37,311.41,314.68,314.24,312.14,310.41,307.70,311.19,313.33,316.48,318.17,318.27,325.41,334.12,327.83,323.43,324.69,322.24,325.25,326.10,327.13,328.14,327.47,333.97,339.09,343.65,351.64,354.97,346.00,343.81,341.24,342.92,344.62,344.29,346.62,343.15,338.90,345.96,350.04,359.92,363.17,371.15,372.16,367.31,362.51,357.23,351.28,358.41,365.85,374.56,394.59,401.20,402.46,406.37,411.15,396.97,385.96,384.05,366.45,358.04,371.28,381.47,379.71,376.50,374.60,362.42,351.81,342.41,349.25,347.93,347.60,364.94,375.14,346.39,295.61,267.35
2001-02-13 21:57:39+00:00,L7,423.61,337.31,347.95,357.44,361.21,356.61,362.02,354.87,354.76,346.40,346.90,338.14,335.44,331.30,331.05,324.29,323.24,323.88,320.19,319.18,317.22,320.83,319.82,322.14,318.53,316.16,313.34,312.96,311.65,314.34,313.40,310.52,309.53,314.45,310.60,315.50,315.99,318.04,320.92,324.40,333.31,328.10,324.47,324.42,321.61,325.97,329.70,327.88,327.60,328.70,333.13,336.97,343.88,350.76,354.54,349.63,348.74,344.89,343.10,342.12,339.86,343.59,343.23,340.66,342.87,350.44,355.14,363.58,371.72,373.08,363.63,358.88,353.94,348.29,355.49,361.72,375.82,393.52,404.16,403.26,411.65,414.96,393.32,386.16,385.42,365.67,354.92,367.59,376.63,375.96,373.50,365.49,361.26,342.00,339.74,347.46,347.84,342.19,349.59,362.24,327.25,267.53,263.36
2001-04-02 21:57:18+00:00,L7,344.52,345.51,355.45,361.99,368.94,368.81,365.76,364.42,363.20,357.99,353.36,345.85,345.21,342.93,337.70,340.25,338.13,335.38,338.27,335.28,330.69,326.64,327.06,329.16,327.69,325.61,319.37,318.44,317.05,317.91,317.04,314.61,313.45,312.03,313.04,314.94,317.62,320.07,326.24,330.50,335.29,331.95,330.15,328.56,326.50,329.43,332.23,330.47,334.51,332.76,334.96,343.63,349.06,355.82,359.55,356.87,352.66,349.31,347.87,348.81,348.69,349.03,348.28,347.58,350.15,356.36,365.29,369.81,380.73,378.27,373.52,366.33,359.82,357.58,365.59,373.19,386.74,400.05,415.22,411.59,412.19,417.30,397.13,388.49,384.75,369.02,357.91,370.82,380.14,379.40,372.51,368.83,360.59,346.22,348.58,353.25,353.30,348.08,360.05,360.85,337.42,281.15,273.59
2001-05-20 21:57:04+00:00,L7,350.10,358.32,365.08,370.92,373.33,369.05,369.84,368.73,368.01,369.13,357.43,358.37,352.71,350.19,347.15,344.37,347.25,340.55,339.03,336.52,329.47,329.01,331.35,331.34,330.39,330.31,327.17,322.76,325.26,320.79,320.35,321.45,318.35,319.36,321.09,325.62,325.02,329.18,332.77,336.14,342.47,342.83,338.42,331.85,335.18,334.61,334.34,334.08,334.88,338.59,340.78,348.63,353.06,359.99,366.32,358.96,357.39,356.61,355.05,353.70,350.12,349.67,348.27,348.29,350.72,358.73,365.31,377.41,387.37,384.53,379.17,371.34,365.09,363.35,372.29,382.17,397.52,407.39,419.44,417.04,422.89,425.80,410.31,391.86,393.90,375.75,370.02,372.17,385.84,379.30,376.94,373.82,370.25,354.19,359.41,367.74,362.93,357.70,366.17,367.21,338.71,285.43,278.74
2001-06-05 21:56:52+00:00,L7,341.83,349.99,369.55,367.76,372.63,367.14,365.06,359.66,362.86,358.68,353.79,350.58,346.40,342.17,343.23,341.18,342.99,337.88,337.32,335.18,329.00,327.30,328.34,327.72,326.65,325.58,320.08,320.26,319.56,321.93,321.73,321.57,317.34,324.64,321.27,324.00,322.48,325.09,325.37,334.37,338.20,335.29,335.38,333.00,335.50,334.60,336.32,331.90,335.90,331.60,338.25,344.22,347.65,356.47,359.22,355.60,352.17,348.22,348.60,348.72,348.51,347.15,349.35,342.96,352.63,353.04,361.30,369.17,377.91,376.60,370.82,367.11,362.09,361.75,365.70,375.37,387.40,405.17,415.10,412.43,414.01,416.35,407.24,393.32,394.69,374.66,364.45,375.15,381.32,377.59,371.94,372.22,361.15,353.02,,,,,,,,,
2001-07-07 21:56:36+00:00,L7,,,367.24,366.06,370.61,363.99,363.15,356.41,362.49,359.38,356.09,346.88,347.08,345.22,342.77,341.47,338.33,337.54,335.96,335.25,328.81,327.88,330.41,328.42,326.31,329.43,321.74,323.87,321.73,317.57,318.69,318.86,316.75,315.45,318.61,321.67,322.26,324.45,330.65,336.06,340.98,338.71,335.49,330.07,333.21,330.75,330.44,328.25,334.80,333.58,341.21,347.68,350.18,357.75,360.38,357.63,352.27,350.66,348.14,348.75,348.16,345.61,344.45,343.50,346.84,351.26,360.67,371.38,379.82,379.33,373.87,367.45,364.89,362.56,370.04,377.43,386.87,402.70,411.41,409.57,411.13,418.03,404.01,386.38,390.00,369.66,359.49,372.08,377.10,373.80,365.41,364.35,356.24,347.87,351.22,358.71,350.86,346.53,366.00,353.61,321.69,268.33,268.13
2001-08-08 21:56:12+00:00,L7,,,,327.81,332.16,324.35,324.06,317.07,315.81,311.83,301.98,305.82,304.16,288.91,298.34,286.45,287.09,294.65,287.90,310.69,307.93,317.33,318.52,316.45,318.05,322.74,339.45,313.57,314.44,316.62,316.91,317.24,314.54,312.45,312.61,312.52,317.17,319.49,322.92,327.00,336.17,330.51,327.55,328.20,325.69,330.02,330.09,328.98,327.56,328.84,336.24,343.34,345.40,354.70,357.78,352.78,348.43,344.79,344.97,349.52,347.92,343.98,345.42,341.00,342.39,351.19,357.39,366.56,376.25,377.35,371.25,367.64,358.39,356.80,355.73,363.64,379.19,392.74,406.19,402.51,408.11,413.38,392.84,381.81,384.25,363.05,353.85,360.05,369.65,367.60,362.70,356.70,352.79,343.62,348.62,347.85,343.04,343.24,352.22,345.07,340.54,262.38,256.95
2001-08-24 21:56:00+00:00,L7,330.63,337.27,345.08,336.64,340.77,333.44,331.82,325.41,325.81,321.46,320.03,314.53,311.08,314.28,307.90,312.47,313.24,314.91,308.94,308.82,307.20,305.85,314.86,312.94,314.27,313.07,311.69,307.81,307.35,308.60,306.41,309.03,309.59,308.28,306.98,310.34,312.54,316.86,319.00,321.47,332.84,328.65,325.01,324.46,322.52,324.37,318.77,321.67,320.65,325.34,332.38,333.39,336.26,347.45,350.66,344.43,340.98,337.40,333.95,340.07,340.10,337.04,331.83,331.68,336.25,344.46,352.84,359.83,371.81,369.78,361.11,358.09,352.06,347.26,353.48,361.59,371.85,386.81,397.50,392.80,398.88,404.93,385.15,376.74,383.39,361.13,350.54,355.91,363.68,360.87,356.36,352.09,345.68,342.19,346.12,342.87,340.11,332.89,348.15,338.51,339.78,240.88,243.40
2001-09-25 21:55:40+00:00,L7,345.77,356.30,363.41,365.30,363.01,361.27,350.18,355.64,355.79,346.82,345.52,337.92,337.93,331.91,329.47,323.96,327.89,331.86,331.60,328.99,327.66,323.95,323.95,324.83,326.25,324.39,320.87,320.21,320.23,322.03,323.14,318.05,319.29,316.68,319.98,321.17,322.10,324.76,332.60,338.42,341.15,339.26,334.76,331.02,331.69,329.52,331.65,330.41,335.42,336.58,340.38,345.66,351.28,357.26,361.67,356.45,352.07,351.04,349.52,349.01,347.14,348.22,348.37,349.27,353.91,362.12,367.23,372.33,381.91,377.27,370.81,365.48,362.38,359.78,363.63,373.29,383.20,397.26,408.03,402.66,404.61,407.97,385.59,382.73,388.69,363.93,352.30,365.87,375.07,373.91,361.92,357.92,354.14,346.58,345.46,344.32,358.40,343.71,353.12,357.72,386.15,273.99,247.79
2001-12-14 21:55:53+00:00,L7,321.46,353.52,361.60,358.07,356.61,351.10,348.84,348.84,345.67,340.82,336.20,333.60,331.01,325.62,326.20,324.77,323.36,327.69,327.54,322.89,324.03,323.13,326.33,324.72,328.21,319.70,319.94,318.56,316.85,322.39,321.13,321.44,321.92,314.86,311.25,320.00,320.39,323.72,323.65,334.31,338.45,334.46,332.98,329.87,331.84,331.10,331.61,330.26,333.34,333.01,338.54,342.35,344.11,354.75,359.16,356.73,350.43,349.84,344.69,344.92,342.77,345.83,346.45,340.33,343.88,349.68,357.55,367.04,373.90,373.10,368.21,362.64,360.16,357.86,362.41,368.22,373.85,390.39,402.92,397.75,404.32,408.17,388.76,384.32,388.46,363.55,353.17,362.23,369.54,369.16,361.30,357.96,354.62,348.37,343.42,344.93,348.28,339.95,351.50,362.06,358.02,274.82,251.39
2001-12-30 21:55:49+00:00,L7,346.34,360.32,365.27,361.28,358.90,356.03,348.10,348.96,342.20,347.02,342.55,335.81,336.53,331.69,330.32,325.54,323.90,327.67,325.94,320.82,321.85,323.20,327.36,328.65,329.90,325.95,318.99,319.26,319.91,320.60,321.80,323.97,321.36,323.43,322.13,323.03,323.29,327.23,329.67,338.63,341.77,341.35,333.02,330.47,331.78,332.24,328.67,328.65,330.79,332.20,336.10,341.29,344.61,354.22,355.04,350.75,348.54,344.93,345.18,343.96,342.95,343.29,342.42,338.70,343.12,349.69,357.97,366.53,374.26,372.36,366.30,361.95,358.32,353.77,358.13,363.91,374.08,388.46,399.19,398.25,402.42,404.07,388.54,382.32,384.69,362.27,349.52,358.61,363.75,365.90,358.59,354.82,350.46,348.92,343.02,344.97,344.97,339.62,351.29,363.92,358.47,266.42,261.07
2002-01-15 21:55:59+00:00,L7,346.79,354.39,345.48,347.24,351.68,342.09,337.09,330.93,331.52,332.48,327.17,328.23,330.76,328.14,328.72,323.88,324.34,327.31,323.10,320.23,320.81,322.82,317.79,315.73,319.34,317.79,316.29,316.41,316.61,328.49,329.01,327.61,326.72,322.07,322.70,321.86,319.16,319.83,325.21,333.28,336.15,333.17,331.03,331.88,332.22,332.36,330.50,328.14,331.28,333.33,335.21,338.71,341.46,350.82,355.54,349.40,345.38,344.15,344.92,343.43,344.31,343.78,340.55,340.55,344.08,351.23,357.72,367.32,375.25,373.96,367.82,366.75,358.16,356.01,357.94,365.70,375.02,387.74,399.50,396.14,403.11,403.27,388.29,383.12,382.28,362.01,349.60,361.32,368.21,365.50,359.88,355.19,348.03,345.63,340.68,344.96,344.32,338.29,348.50,371.42,344.79,275.25,250.96
2002-03-04 21:56:09+00:00,L7,345.30,362.10,358.43,341.29,340.82,343.69,337.73,336.79,335.60,321.74,324.98,318.68,317.79,317.50,316.95,317.24,315.84,322.05,318.26,314.97,316.05,316.11,312.32,310.20,312.11,314.57,313.63,312.23,316.78,320.57,317.47,318.06,317.39,319.14,315.40,315.26,315.28,317.28,318.98,318.43,329.80,324.56,322.85,324.91,319.61,323.91,322.18,322.85,326.82,328.82,334.34,336.36,341.31,348.02,350.41,344.63,339.89,338.39,338.66,339.63,342.48,344.21,340.09,341.17,342.50,348.48,354.57,361.14,367.79,363.11,359.58,354.78,350.76,347.63,348.02,358.67,368.41,380.13,396.60,392.79,394.81,401.18,387.01,381.71,376.75,354.92,347.48,355.17,362.34,360.16,353.34,344.53,345.63,338.59,339.18,340.09,341.11,330.86,349.07,362.07,345.92,270.76,246.61
2002-05-07 21:56:03+00:00,L7,346.21,356.36,362.78,359.72,366.56,362.51,368.23,362.01,366.17,360.73,353.61,346.99,339.02,337.54,332.41,332.82,332.73,330.50,328.02,330.60,328.87,325.89,325.42,324.81,326.66,323.33,321.79,320.86,325.78,324.53,327.46,321.95,319.76,317.54,319.09,313.02,317.93,319.86,321.29,327.21,334.94,331.16,332.41,330.44,328.13,324.64,325.31,326.20,326.58,332.94,335.47,347.64,354.88,360.53,359.23,354.92,351.16,351.17,348.85,348.34,345.04,344.05,343.53,342.85,347.65,352.63,359.69,365.59,373.90,373.58,368.94,363.98,358.79,356.34,360.04,369.18,377.50,397.61,400.86,392.17,397.09,412.70,397.18,390.61,385.40,364.48,358.26,366.90,374.39,372.78,367.17,368.19,361.58,353.86,345.19,348.19,357.34,349.13,355.86,405.90,403.98,351.21,257.15
