,dates,nzd0145-0000,nzd0145-0001,nzd0145-0002,nzd0145-0003,nzd0145-0004,nzd0145-0005,nzd0145-0006,nzd0145-0007,nzd0145-0008,nzd0145-0009,nzd0145-0010,nzd0145-0011,nzd0145-0012,nzd0145-0013,nzd0145-0014,nzd0145-0015,nzd0145-0016,nzd0145-0017,nzd0145-0018,nzd0145-0019,nzd0145-0020,nzd0145-0021,nzd0145-0022
0,1999-08-26 22:04:44+00:00,181.69734732572402,180.92026407815717,183.39275280925412,184.39775330549176,178.40897353189155,176.45823525494353,166.91830201109008,160.47422528832152,165.83503596306895,162.1807562755838,166.82623319186888,172.48736868962447,172.47978750584485,169.8369069600649,167.45036752530433,176.65625016910815,177.3757393665611,175.51609310335607,168.2503343562603,161.79700672391328,164.2291985818439,166.96103083013585,168.5455928075696
1,1999-09-20 21:58:56+00:00,187.48664870910534,184.60949194254732,183.41575913186668,185.9081753097713,182.7609666253604,182.19494611951833,170.74233167616256,162.25151304016168,162.86428142575176,163.32307371451702,168.7874768174993,187.4239370684837,186.96577661588938,176.04745088706258,171.509295022524,175.51730459995804,179.6497689131614,185.35765412084191,178.31559998642567,167.59419317222736,175.70337827864083,175.44875011455065,180.4055649135977
2,1999-09-27 22:04:48+00:00,185.43186972198055,181.34827414333245,187.56054508879978,193.01082225678726,188.2903792627073,184.94757632404094,175.30754189971833,165.578189591591,169.78614206956965,169.95645933308526,172.7187373549196,184.07294868498144,181.08734594542497,176.4656976742879,169.27945060673724,171.3488568597066,177.70882282174193,185.64378488053478,165.8133868101697,166.86818185753003,161.66666960546792,168.37382899822978,176.12562798953246
3,1999-10-13 22:04:48+00:00,182.91876010135624,178.33711111213452,182.6244759151459,191.11125040803233,184.9379707125431,182.58451655291043,175.04293922963922,166.37917170174032,170.7331181143356,167.4374179583621,168.14251004593777,178.84549764706537,175.82956220627221,171.2439571585479,167.61383872008693,170.0674266532174,180.32971604304876,176.75767676390367,164.0467450975431,163.52316905995468,158.19279543705005,172.4572369884638,172.66423941118472
4,1999-11-14 22:04:42+00:00,176.16519847834772,173.68785490894777,176.4027896585394,179.62549576121933,173.22443718771058,169.63072439708924,166.8476520652747,155.01883167299795,156.2784514546654,154.2282059582767,161.03399025179,173.86736768987095,170.49448863982516,164.26447370528788,157.52129869885553,159.71318324924584,166.7032715183347,171.8111320995204,155.94768311166996,157.04101007746834,158.47074570036094,168.6860904381454,169.17760608307353
5,1999-12-25 21:58:28+00:00,180.30301194875753,168.60508303144402,175.18111735758322,180.97964421806358,174.90543401384244,173.98669712112715,156.49051034471265,154.7626337342898,160.0700647813341,160.57228842791622,165.23799231669864,178.2755409119857,177.43489587086836,168.96958213080345,166.79589790968512,171.13508086708444,171.3181602250959,173.92740039826975,162.54053586394318,158.06098735735813,162.88120311158988,159.72170375721853,168.92564383399687
6,2000-02-11 21:58:22+00:00,177.939662079496,179.8635498725744,178.6332356087803,178.6523466647073,178.56643805447635,175.07308857329704,171.8653745601574,171.05068679953172,167.00029537951036,170.8154098370197,176.1293221545722,177.50105232605284,185.37160869400864,172.86189760422693,170.42095508627946,159.20588436417106,176.55218953147275,184.67536961549231,173.30135666289965,,,,
7,2000-02-18 22:04:29+00:00,180.30618446025707,173.79950339713835,175.7784541051337,181.16770484693834,175.79708224456473,,,,,,,,,,,,178.18697396237013,178.34244460246325,,,,,
8,2000-05-24 22:03:46+00:00,192.19173883525784,187.12274412160934,191.63309970317138,193.67283433696105,191.83044786586558,187.25336592544156,177.0878862508397,166.582044623799,168.11748787033184,171.60685525549113,177.8689962791946,187.09242500258915,186.1932019973751,182.2779043400149,174.3734879663569,180.11185325010032,185.68922951652536,184.55111544600734,174.75099294818676,175.30531028360267,170.46255556996326,173.85392976883404,178.76867231609327
9,2000-07-11 22:03:17+00:00,192.62890363413794,192.99979755094142,192.8447329588589,192.93201259885362,187.488372582367,191.4578029730887,177.67883161840172,176.50073604642915,173.3147767415817,170.3262251699415,175.43359036045834,187.98657585801,191.22113738407188,181.59689292564738,178.89632267938043,190.525646407023,192.33023391866956,193.39146190044715,186.99562656470187,171.71702211820343,180.23566721511304,178.91449577320518,178.80661716095224
10,2000-08-12 22:02:54+00:00,,187.7377410792643,182.53417972925143,186.67176391019208,,,,,,,,,,,166.1802524474963,171.40311911898334,172.613210062862,171.86615117582153,169.8105207115318,167.5323895148626,169.44692880176294,165.2136363796515,168.93660592226937
11,2000-10-15 22:01:56+00:00,183.62104891285497,173.5182555268124,175.67828372974807,181.30240197811966,175.84001357294952,169.28611855142302,157.8227157636259,151.92509490945633,153.68460159683394,158.33939974396375,163.63569641572678,183.1383783941771,176.3036042645764,170.74439531428052,170.6296802522891,163.26935838951027,152.93674058826548,,,,,,
12,2000-12-11 21:56:00+00:00,171.69515414963135,168.22281313798857,171.22988898498016,172.05134951294082,169.0832599896736,167.3676404884841,151.8754762900211,145.57954960232394,142.4166994940333,152.76198803974756,154.73333786185373,167.68648641364146,166.04551955984144,160.48499058081987,154.15375048401611,157.45607665048416,161.57398583897918,160.04380154340737,148.98774992639642,152.2468039905873,148.32812573706505,154.03151849851562,166.03957484116017
13,2001-01-03 22:02:12+00:00,178.40849127356088,176.55059383900553,175.4999541963144,176.81688325958046,173.93591943115797,170.75457699265675,161.66458236951175,156.21120171847974,152.20641849343187,153.2873764618887,162.88412330530466,169.08452713226325,169.84106065068266,164.0632465546702,157.72310164210154,170.44669043411673,172.99074516636531,174.46963494429977,,,,164.67206913651688,177.6468202730562
14,2001-01-12 21:56:30+00:00,186.60491942476713,176.6521614875503,182.6438738853813,183.27022532169548,183.48906328399934,174.53522918946248,154.28073453242845,155.29218824017448,152.04529541348379,157.12103288342215,165.93136111700107,179.79178198779834,177.75558607616938,168.47724960749053,165.79151071319328,170.1114506556854,167.0629222286502,170.0110653264474,160.23870392005028,154.14198007446623,158.68480505126405,,
15,2001-01-28 21:56:32+00:00,209.8995712847363,192.84254329782522,192.8674646455223,193.17102032055612,,,,,,,,,,,,,,,,,,,
16,2001-02-04 22:02:14+00:00,186.9818524683332,181.639057976609,183.7305354381988,185.93741260840264,,182.0897778680065,167.06922919030598,155.81752539080063,158.37743687618268,163.27564648293483,174.38929669001695,,,170.66412023725937,152.7219215891544,151.0102139563944,160.34194544361338,157.4225726381508,,,,,
17,2001-02-13 21:56:03+00:00,188.5252935956841,180.4119170222337,180.67185837574314,181.96166829074394,172.97566063207233,171.9264018652538,166.53004249487321,162.75047510113183,159.60834711404468,161.3537634975842,163.86975448158523,175.04048333000588,172.69296750595547,168.22674604627798,166.87816319161044,171.6157840077798,179.55946554707705,185.43840631591735,,,213.755999281384,,169.56476296016478
18,2001-03-17 21:56:16+00:00,179.63345221983556,169.34284688110785,176.43015775486094,177.64162386798347,172.55338731273204,168.96012450416276,161.22740624177158,151.94853261059754,151.2401408814012,147.61578862520147,167.57991779000332,174.3910646005558,174.46352989280115,169.82201664381807,163.78114111191726,172.43390579913978,173.01571723630178,172.36426486284745,167.17279800935407,159.8048809740069,161.91960408848794,162.57455977748307,173.0178701431823
19,2001-03-24 22:01:59+00:00,191.10227434463462,184.70409286273198,183.05843318088566,182.80054237187107,177.86111688438902,176.10562711123976,170.32090583403416,163.29384031534875,165.4666732875548,161.322321662385,168.6148099338711,174.51166645159915,178.7801277768615,171.76131822333844,169.3875249603049,176.19764563109374,182.60466135969705,183.1663602155295,172.04421310730547,164.20937536253194,169.30167750499592,172.74956125093607,178.63429116545478
20,2001-06-12 22:01:24+00:00,173.36592674865733,176.90405787668527,180.68875160658558,181.28481122096534,175.04455086125085,170.59038607426697,166.06384059284775,155.6090207543886,162.93552147175342,162.68117143918167,167.02021673387588,174.5042640304978,178.11115367245534,166.56814357573222,167.00428042761303,174.68486834682653,172.66271885163053,175.84907440987507,163.14209467069787,157.65066827421654,166.5648113416218,167.61876979893864,174.04477102959098
21,2001-06-28 22:01:09+00:00,,,,,,,,,,,173.8863523951776,182.23733144567748,181.33813970251862,177.43292613041004,178.8460913867565,184.34873519597144,181.93893557852414,191.13878667694985,183.93577878918308,171.62488112116094,181.29103784559453,177.24830496059954,175.74308559380634
22,2001-08-08 21:54:37+00:00,183.93690652669991,176.57065013402976,181.1151538131939,175.15470152025406,172.60444751663056,168.86075295157585,157.26206152238885,149.51951893717447,150.11587211338667,154.58049504524703,164.07848384951745,175.52412179582836,177.57846199353082,172.83579843727574,163.32364202704525,172.80443132132865,173.29026873732334,,,163.43301160840537,167.97202611535687,160.57300613517788,177.68700315097612
23,2001-08-15 22:00:38+00:00,,,,,193.07988101873212,,181.35744796367788,181.85240249344324,187.07405280699828,177.04506710441083,,,,183.02145195246513,,,,202.3971255892712,188.26603003739248,,,181.45996056828727,192.68075389757848
24,2001-08-24 21:54:48+00:00,175.20240637440253,169.74721333415062,175.12318624271188,173.9407312120994,,,,167.5269649172347,177.40477142025006,165.25139283971365,158.20183383283108,167.95114181497934,167.6915822879417,160.89759795885294,157.24222553093725,160.96714995434212,164.14844335322348,170.0149178123329,157.5139641640761,158.37770058012546,166.2180191337269,170.67428542864138,176.65580848676905
25,2001-09-09 21:54:12+00:00,187.51951662752677,187.1125816217176,182.83107625451433,182.14224829114545,177.02391292774803,170.66968470131462,163.64997889333756,152.94555497433683,151.83732864615567,157.52591391051763,161.43305212340607,169.9669406594318,173.95528847218048,167.89789749196098,166.2973105746624,170.81316720680388,175.5446546994168,177.44286836111843,165.7865062727004,158.20175547139166,166.42770157892278,169.73768193600745,172.98082975187435
26,2001-09-25 21:54:28+00:00,187.76890816943927,177.77127747306628,183.0775334867344,184.0220483181061,179.90057931468766,180.32148841340225,168.1771240085025,167.28253753016313,170.1087729102252,165.51477881221524,169.72676960724283,179.3548586404435,179.27761094486374,172.9716454737067,174.395785023256,177.78125126732266,177.2496556897496,184.07597515387357,169.648511642456,166.93984905921974,173.0795913127485,179.60785018048475,179.29086460954397
27,2001-10-02 22:00:04+00:00,180.87657829464567,179.1501469039783,185.325790630539,185.70450580361546,174.1560751155514,173.5370501171445,164.45059282200015,157.05481762044857,155.637823484655,154.45735203853167,159.44538942137567,168.69190564384272,169.15821690166618,166.09120720411087,160.47810019067714,166.27272089588553,176.73158205673664,176.4594582796683,168.08061782533804,157.57833104855632,162.8906395902852,167.4916882318804,170.25701939007456
28,2001-10-11 21:53:46+00:00,186.13327417276582,179.06039877567488,182.46360217471113,186.29858441903139,183.77223335349285,183.61537450536846,170.9215227476753,175.84456387788492,171.11800081440077,170.21653334285773,175.2482192549424,183.2860464602156,186.374329411134,178.6089325404466,178.19592074347102,,178.07504829649915,187.1088706866013,180.41995635604252,169.50959151478713,175.4049925239598,179.18326722620623,179.38302755057504
29,2001-12-05 22:00:18+00:00,169.1292620159526,165.64011191259624,164.6377839777742,169.90767086581536,,,,,144.27302533510738,,,,,,152.79605958314315,157.63010833455678,,165.24830131820087,159.23632678340246,,157.27492462653686,,172.64833269341437
30,2002-01-22 22:00:40+00:00,187.11796547161933,179.05724612932482,183.88139733807586,185.01845319414485,180.96417016981061,180.82926947858942,172.7851469693727,160.64501018839866,161.18397948260574,162.41986665303494,171.44061313191966,180.9801240255687,177.45844814847203,177.19068946155983,166.80680820054107,172.02054277888078,176.59881903412798,174.7252257173298,169.69555936324062,167.4326324522558,171.178975554511,173.59138422868182,181.73442582012032
