dates,nzd0073-0000,nzd0073-0001,nzd0073-0002,nzd0073-0003,nzd0073-0004,nzd0073-0005,nzd0073-0006,nzd0073-0007,satname
1999-09-27 22:04:48+00:00,381.66,401.77,400.16,406.07,407.66,408.86,406.15,407.27,L7
1999-11-14 22:04:42+00:00,376.05,393.94,392.89,402.30,403.32,405.76,402.40,398.93,L7
2000-01-17 22:04:35+00:00,377.94,386.41,388.27,392.86,388.52,399.34,403.35,390.59,L7
2000-05-24 22:03:46+00:00,380.26,392.96,393.86,399.56,401.01,405.79,415.00,403.77,L7
2000-08-12 22:02:54+00:00,378.47,393.73,396.26,402.90,402.02,414.44,412.75,399.84,L7
2000-09-13 22:02:26+00:00,376.02,391.86,391.60,389.08,389.83,408.62,413.25,401.71,L7
2000-10-15 22:01:56+00:00,380.91,397.11,393.86,403.73,406.53,402.08,405.66,405.51,L7
2001-01-03 22:02:12+00:00,372.82,381.73,384.25,396.89,395.72,409.33,411.67,400.08,L7
2001-05-11 22:01:45+00:00,371.95,394.74,387.71,394.06,396.85,399.90,398.98,401.58,L7
2001-06-12 22:01:24+00:00,367.46,376.00,384.16,394.52,396.51,409.94,406.97,400.11,L7
2001-08-15 22:00:38+00:00,379.46,389.10,393.70,397.07,397.91,410.70,406.51,395.09,L7
2001-11-03 22:00:10+00:00,382.47,398.87,396.96,403.31,400.71,407.40,404.59,406.03,L7
2001-12-05 22:00:18+00:00,372.37,383.76,384.47,398.21,395.71,394.79,405.21,400.29,L7
2002-01-22 22:00:40+00:00,383.65,392.47,392.95,393.76,395.61,409.09,409.57,398.40,L7
2002-02-23 22:00:43+00:00,385.24,390.41,392.19,399.30,399.02,409.79,407.33,395.22,L7
2002-03-27 22:00:37+00:00,370.54,384.98,380.49,386.29,391.40,396.40,399.95,390.58,L7
2002-04-28 22:00:38+00:00,371.78,387.79,387.76,394.81,395.14,399.65,402.92,402.51,L7
2002-07-01 22:00:15+00:00,377.89,397.27,399.52,405.72,405.05,411.31,413.35,401.73,L7
2002-07-17 22:00:08+00:00,386.07,392.51,392.53,398.69,402.60,413.70,414.64,417.22,L7
2002-08-18 21:59:57+00:00,385.92,388.76,392.79,398.19,394.64,409.13,404.94,408.79,L7
2002-11-22 21:59:57+00:00,,397.99,395.63,402.30,402.36,397.52,413.94,404.62,L7
2002-12-08 22:00:03+00:00,376.78,393.82,390.64,398.75,398.86,402.98,417.41,410.63,L7
2003-02-10 22:00:29+00:00,367.15,383.69,385.80,389.48,389.64,398.43,397.07,393.02,L7
2003-02-26 22:00:28+00:00,386.14,394.32,,,,,,,L7
2003-07-28 21:48:28+00:00,371.60,388.01,386.04,386.92,385.12,395.53,399.23,387.78,L5
2003-08-05 22:00:11+00:00,378.38,390.07,391.51,400.62,396.51,403.44,409.24,399.37,L7
2003-12-19 21:50:27+00:00,359.41,375.55,381.17,384.82,391.54,403.38,405.00,401.07,L5
2004-02-05 21:50:41+00:00,,,,393.89,394.80,403.65,407.03,405.90,L5
2004-05-03 22:00:59+00:00,375.42,390.75,392.90,398.52,401.21,410.69,408.25,395.03,L7
2004-06-12 21:53:11+00:00,388.62,399.04,402.39,403.44,406.55,415.20,413.05,406.54,L5
2004-06-20 22:00:50+00:00,374.98,389.30,387.44,393.07,392.95,392.40,397.05,400.65,L7
2004-07-06 22:00:48+00:00,382.62,400.32,395.66,403.64,404.98,410.03,414.63,405.61,L7
2004-07-22 22:00:44+00:00,380.78,396.81,394.00,401.51,404.99,409.19,416.99,409.00,L7
2004-07-30 21:54:28+00:00,378.31,393.58,401.77,406.74,406.15,417.69,414.66,400.88,L5
2004-08-07 22:00:37+00:00,389.02,400.97,401.83,408.44,407.86,410.60,413.23,402.03,L7
2004-09-16 21:55:41+00:00,383.46,400.62,397.18,401.43,404.45,409.40,410.19,403.64,L5
2004-11-11 22:00:45+00:00,360.49,369.50,379.61,384.42,383.48,389.82,398.52,392.17,L7
2004-11-19 21:56:55+00:00,389.51,396.47,401.26,405.44,401.54,,,,L5
2004-12-13 22:01:00+00:00,382.55,399.81,395.51,402.83,404.18,409.45,409.24,400.06,L7
2005-01-14 22:01:13+00:00,378.63,394.02,393.86,402.29,401.45,400.97,406.11,405.27,L7
2005-02-23 21:58:31+00:00,374.36,386.34,392.29,400.19,398.40,404.46,409.28,402.57,L5
2005-03-11 21:58:44+00:00,378.21,396.26,388.21,393.64,399.39,400.69,408.87,402.91,L5
2005-03-19 22:01:30+00:00,374.82,389.06,389.20,395.13,395.31,406.19,410.80,398.90,L7
2005-04-12 21:58:55+00:00,,371.11,375.11,391.61,390.43,393.74,397.29,,L5
2005-04-20 22:01:20+00:00,377.98,390.91,390.50,394.62,397.17,410.99,410.65,395.15,L7
2005-04-28 21:58:59+00:00,372.89,401.48,399.74,412.33,415.24,412.59,,,L5
2005-05-30 21:59:15+00:00,392.77,405.82,408.14,411.81,410.46,423.09,416.50,402.72,L5
2005-06-07 22:01:19+00:00,379.37,398.30,395.46,400.06,405.83,424.22,421.68,422.10,L7
2005-07-09 22:01:14+00:00,384.24,400.52,394.09,402.67,405.58,414.30,412.98,404.67,L7
2005-07-17 21:59:35+00:00,362.00,375.98,391.47,399.34,398.91,415.96,415.69,397.49,L5
2005-07-25 22:01:13+00:00,387.02,401.57,398.08,407.50,409.28,413.05,418.36,409.86,L7
2005-08-10 22:01:10+00:00,379.29,393.57,391.01,399.06,402.62,406.59,415.03,405.90,L7
2005-09-19 21:59:56+00:00,,,,397.30,399.97,400.83,404.47,384.60,L5
2005-10-05 21:59:53+00:00,385.58,408.37,404.10,408.55,407.56,411.27,411.14,404.40,L5
2005-11-14 22:01:17+00:00,381.83,393.93,397.98,403.36,400.35,409.56,401.91,390.36,L7
2006-03-14 22:02:55+00:00,352.94,380.62,380.83,388.07,388.10,394.65,395.27,,L5
2006-04-15 22:03:30+00:00,378.65,397.96,393.81,409.04,407.60,412.05,416.73,408.72,L5
2006-05-17 22:03:57+00:00,384.56,404.83,402.56,407.98,409.91,413.27,417.93,404.05,L5
2006-06-10 22:01:49+00:00,394.26,401.36,400.16,407.00,406.67,412.55,412.59,404.66,L7
2006-06-26 22:01:44+00:00,377.82,393.33,391.92,402.63,402.21,408.48,411.96,401.24,L7
2006-07-04 22:04:41+00:00,368.58,379.58,386.32,387.95,390.49,395.64,400.88,395.38,L5
2006-07-28 22:01:30+00:00,,,399.35,402.25,410.63,409.74,419.39,417.08,L7
2006-09-14 22:01:21+00:00,390.78,400.21,401.98,405.32,405.19,413.36,412.12,399.73,L7
2006-11-25 22:06:19+00:00,334.78,358.16,354.25,368.06,378.32,387.81,401.19,,L5
2006-12-03 22:01:55+00:00,372.42,389.44,391.17,398.04,,,,,L7
2006-12-11 22:06:28+00:00,,,,,354.58,373.65,,,L5
2006-12-19 22:02:00+00:00,375.48,388.85,388.32,393.33,,,,,L7
2007-03-09 22:02:19+00:00,369.50,385.94,387.40,394.38,391.91,393.78,404.63,,L7
2007-03-25 22:02:21+00:00,360.63,379.07,393.36,388.63,386.73,394.63,396.63,394.29,L7
2007-04-10 22:02:20+00:00,380.39,396.84,394.52,401.75,397.50,410.89,406.99,398.97,L7
2007-05-12 22:02:11+00:00,384.80,393.17,394.47,401.11,399.00,411.04,410.56,419.68,L7
2007-05-28 22:02:04+00:00,373.60,389.98,393.74,397.83,399.11,412.52,411.62,412.72,L7
2007-09-17 22:01:36+00:00,382.36,397.56,391.96,398.22,398.94,400.36,403.24,401.27,L7
2007-11-20 22:01:58+00:00,362.27,379.15,383.15,387.10,387.09,405.16,403.58,391.74,L7
2008-03-11 22:01:56+00:00,382.02,400.68,386.94,383.88,382.45,384.94,388.36,388.76,L7
