dates,nzd0073-0000,nzd0073-0001,nzd0073-0002,nzd0073-0003,nzd0073-0004,nzd0073-0005,nzd0073-0006,nzd0073-0007,satname
1999-09-27 22:04:48+00:00,381.66,401.77,400.16,406.07,407.66,408.86,406.15,407.27,L7
1999-11-14 22:04:42+00:00,378.86,397.86,396.52,404.19,405.49,407.31,404.27,403.10,L7
2000-01-17 22:04:35+00:00,378.55,394.04,393.77,400.41,399.83,404.65,403.97,398.93,L7
2000-05-24 22:03:46+00:00,379.10,389.69,391.06,396.21,394.76,402.56,409.18,397.18,L7
2000-08-12 22:02:54+00:00,379.37,393.35,395.06,401.23,401.51,410.12,413.88,401.80,L7
2000-09-13 22:02:26+00:00,378.25,392.85,393.91,397.18,397.62,409.62,413.67,401.77,L7
2000-10-15 22:01:56+00:00,378.92,393.92,393.89,398.82,399.85,407.73,411.67,402.71,L7
2001-01-03 22:02:12+00:00,377.06,391.11,391.49,398.15,398.52,408.62,410.83,401.78,L7
2001-05-11 22:01:45+00:00,372.38,388.24,385.98,395.48,396.29,404.62,405.33,400.83,L7
2001-06-12 22:01:24+00:00,370.74,384.16,385.37,395.16,396.36,406.39,405.87,400.59,L7
2001-08-15 22:00:38+00:00,372.96,386.61,388.52,395.22,397.09,406.85,404.15,398.93,L7
2001-11-03 22:00:10+00:00,375.34,389.68,390.63,397.24,398.00,406.99,404.26,400.70,L7
2001-12-05 22:00:18+00:00,375.44,386.93,389.82,398.28,397.71,405.71,405.82,400.38,L7
2002-01-22 22:00:40+00:00,379.49,391.05,392.02,398.09,397.48,405.49,406.47,399.95,L7
2002-02-23 22:00:43+00:00,380.93,391.38,391.64,398.64,397.76,405.27,406.67,399.99,L7
2002-03-27 22:00:37+00:00,378.85,390.10,389.41,396.17,396.49,403.49,405.33,398.10,L7
2002-04-28 22:00:38+00:00,377.67,389.71,389.14,395.95,396.27,402.85,404.93,398.84,L7
2002-07-01 22:00:15+00:00,377.82,390.58,390.58,395.98,397.24,405.25,406.62,397.69,L7
2002-07-17 22:00:08+00:00,379.19,390.91,390.91,396.43,398.14,406.66,407.96,400.94,L7
2002-08-18 21:59:57+00:00,379.57,390.29,390.88,397.17,397.97,406.66,407.19,402.68,L7
2002-11-22 21:59:57+00:00,383.29,394.13,395.12,401.23,401.16,407.91,411.72,408.09,L7
2002-12-08 22:00:03+00:00,381.66,394.07,394.22,400.73,400.70,406.93,412.86,408.60,L7
2003-02-10 22:00:29+00:00,376.62,391.06,391.21,397.18,396.38,402.02,408.34,404.26,L7
2003-02-26 22:00:28+00:00,376.69,392.45,390.69,396.84,396.95,399.64,409.47,402.76,L7
2003-07-28 21:48:28+00:00,374.96,388.67,385.92,388.20,387.38,396.98,398.15,390.40,L5
2003-08-05 22:00:11+00:00,375.82,389.02,387.78,392.34,390.42,399.13,401.85,393.39,L7
2003-12-19 21:50:27+00:00,369.80,384.54,386.24,390.79,391.06,400.78,404.49,396.07,L5
2004-02-05 21:50:41+00:00,359.41,375.55,381.17,389.36,393.17,403.51,406.01,403.49,L5
2004-05-03 22:00:59+00:00,367.42,383.15,387.03,392.41,395.85,405.91,406.76,400.67,L7
2004-06-12 21:53:11+00:00,374.48,388.45,392.15,395.17,398.52,408.23,408.33,402.13,L5
2004-06-20 22:00:50+00:00,379.67,393.03,394.24,397.23,398.88,405.48,406.35,402.03,L7
2004-07-06 22:00:48+00:00,380.41,394.85,394.60,398.51,400.10,406.39,408.00,402.75,L7
2004-07-22 22:00:44+00:00,380.48,395.24,394.48,399.01,400.91,406.86,409.50,403.79,L7
2004-07-30 21:54:28+00:00,380.12,394.97,395.69,400.12,401.66,408.41,410.24,403.37,L5
2004-08-07 22:00:37+00:00,381.39,395.82,396.57,402.19,403.53,409.40,411.12,402.82,L7
2004-09-16 21:55:41+00:00,381.65,396.42,396.65,402.10,403.64,409.40,411.01,402.92,L5
2004-11-11 22:00:45+00:00,379.78,393.77,394.98,400.34,401.43,406.79,409.79,402.56,L7
2004-11-19 21:56:55+00:00,380.87,394.07,395.68,400.90,401.44,406.79,409.79,402.56,L5
2004-12-13 22:01:00+00:00,380.19,394.15,394.92,400.84,401.18,406.07,409.31,401.75,L7
2005-01-14 22:01:13+00:00,380.34,393.97,395.63,401.64,401.76,406.73,409.85,401.86,L7
2005-02-23 21:58:31+00:00,378.17,391.13,393.29,399.43,398.92,402.82,406.67,400.74,L5
