dates,satname,sar0597-0000,sar0597-0001,sar0597-0002,sar0597-0003,sar0597-0004,sar0597-0005,sar0597-0006,sar0597-0007
1984-05-06 09:33:27+00:00,L5,225.21,219.10,228.71,234.20,228.41,243.30,224.92,189.31
1984-08-26 09:36:09+00:00,L5,215.02,209.58,220.69,233.47,218.38,233.13,218.84,188.10
1985-05-25 09:36:15+00:00,L5,215.86,206.18,222.66,231.18,220.24,234.73,210.79,183.64
1985-07-28 09:35:58+00:00,L5,230.61,215.30,234.30,,235.03,245.18,223.16,193.81
1985-08-13 09:35:48+00:00,L5,225.03,215.04,229.80,,222.28,235.32,220.34,189.72
1985-08-29 09:35:38+00:00,L5,224.28,214.24,227.86,242.93,231.64,,,
1985-12-03 09:34:19+00:00,L5,226.07,213.48,227.09,,228.05,241.15,220.53,195.69
1986-05-12 09:30:53+00:00,L5,229.57,214.15,234.05,,232.01,240.20,224.97,200.23
1986-05-28 09:30:26+00:00,L5,223.55,211.51,228.92,230.57,227.05,238.32,223.85,199.16
1986-07-15 09:28:53+00:00,L5,224.35,212.76,233.25,,232.54,235.76,221.20,189.67
1986-07-31 09:28:19+00:00,L5,224.48,209.90,226.46,229.96,225.22,,,
1986-09-17 09:26:37+00:00,L5,228.96,211.59,230.37,230.67,232.58,238.97,225.35,194.23
1987-01-23 09:26:04+00:00,L5,214.79,210.25,226.85,,224.54,238.50,221.31,192.14
1987-03-28 09:28:28+00:00,L5,222.14,212.76,228.71,232.23,221.07,,,
1987-04-29 09:29:30+00:00,L5,225.12,213.27,229.58,,228.00,,,
1987-06-16 09:30:43+00:00,L5,222.69,212.97,230.04,230.43,224.65,235.95,220.23,190.57
1987-07-02 09:31:03+00:00,L5,223.57,214.27,227.87,,227.82,235.18,221.76,192.40
1987-07-18 09:31:20+00:00,L5,215.46,209.69,219.85,234.01,215.44,228.44,210.47,183.28
1987-08-03 09:31:49+00:00,L5,230.75,218.56,236.93,234.41,224.53,234.73,221.44,189.91
1987-08-19 09:32:18+00:00,L5,225.53,214.35,229.33,,229.97,232.77,212.23,183.94
1987-09-04 09:32:43+00:00,L5,222.20,211.63,226.19,232.73,217.50,231.47,216.03,188.22
1987-09-20 09:33:05+00:00,L5,227.91,223.61,239.32,,234.63,244.44,225.92,196.07
1987-11-07 09:34:02+00:00,L5,233.85,221.68,238.10,,237.27,242.30,228.85,206.03
1988-01-10 09:35:05+00:00,L5,226.54,221.32,236.52,,237.61,244.09,225.27,200.19
1988-02-11 09:35:41+00:00,L5,220.60,211.91,225.86,236.04,227.90,239.50,226.22,199.80
1988-03-14 09:36:03+00:00,L5,226.04,220.55,231.29,,234.11,240.55,228.36,201.39
1988-04-15 09:36:14+00:00,L5,222.28,215.41,229.29,242.67,233.06,240.92,225.16,201.24
1988-05-17 09:36:32+00:00,L5,223.17,213.19,227.68,230.30,231.57,236.22,224.44,199.25
1988-06-18 09:36:43+00:00,L5,222.71,210.62,229.22,233.17,228.00,235.03,221.36,196.52
1988-07-04 09:36:48+00:00,L5,221.19,213.45,228.37,,230.04,235.06,221.83,192.75
1988-08-05 09:36:52+00:00,L5,,,,231.50,220.24,229.34,218.84,190.58
1988-08-21 09:36:53+00:00,L5,214.17,207.39,217.79,230.73,222.51,228.85,218.34,189.47
1988-09-06 09:36:55+00:00,L5,221.81,214.51,227.58,232.93,230.25,234.91,224.56,201.08
1988-09-22 09:36:50+00:00,L5,225.35,213.74,232.85,234.38,229.38,239.49,216.30,191.45
1988-10-08 09:36:45+00:00,L5,222.14,204.98,225.10,232.03,225.45,228.96,218.38,191.01
1988-10-24 09:36:41+00:00,L5,236.74,214.59,229.97,229.89,228.02,231.24,217.67,181.68
1988-11-09 09:36:45+00:00,L5,224.00,211.20,227.36,,227.03,235.24,221.71,198.65
1988-12-11 09:36:33+00:00,L5,228.75,216.68,232.02,248.54,238.53,242.18,227.65,201.49
1988-12-27 09:36:27+00:00,L5,224.99,214.56,228.84,229.94,228.01,236.47,220.55,198.95
1989-01-12 09:36:20+00:00,L5,224.60,213.59,227.07,230.83,228.03,238.73,222.08,200.50
1989-01-28 09:36:07+00:00,L5,224.20,219.53,236.28,,237.39,232.99,219.31,196.66
1989-03-17 09:35:16+00:00,L5,225.59,215.68,228.58,242.69,233.63,235.82,225.21,197.77
1989-05-20 09:34:32+00:00,L5,227.31,221.67,238.03,249.84,231.15,231.43,223.43,202.18
1989-06-21 09:33:55+00:00,L5,232.66,224.94,241.92,247.12,237.95,236.02,227.40,203.33
1989-07-07 09:33:39+00:00,L5,217.81,209.40,224.86,,211.44,221.04,211.63,188.26
1989-07-23 09:33:21+00:00,L5,225.87,218.82,234.12,250.21,234.71,237.45,227.77,196.72
1989-08-24 09:32:39+00:00,L5,224.23,215.37,233.69,,235.58,235.91,227.29,201.56
1989-09-25 09:31:52+00:00,L5,213.61,211.80,228.88,,227.76,229.74,218.65,194.19
1989-10-27 09:30:51+00:00,L5,240.92,230.92,246.41,,245.46,248.52,237.27,214.42
1989-11-12 09:30:31+00:00,L5,229.04,217.45,240.15,231.06,230.67,233.20,222.24,201.03
1989-11-28 09:30:04+00:00,L5,225.50,223.72,239.82,,227.75,226.34,214.18,189.44
1989-12-14 09:29:38+00:00,L5,231.01,216.49,241.98,,235.08,239.41,230.48,205.71
1989-12-30 09:29:08+00:00,L5,221.50,210.20,229.85,,225.29,232.35,221.96,200.34
1990-01-31 09:28:06+00:00,L5,217.82,211.88,228.57,229.99,223.29,235.07,220.52,203.24
1990-03-04 09:27:02+00:00,L5,227.92,226.38,236.57,,237.28,242.80,235.47,212.38
1990-04-21 09:26:22+00:00,L5,224.00,214.62,227.04,236.11,232.61,240.59,230.47,204.88
1990-05-07 09:26:19+00:00,L5,226.85,211.55,229.15,229.79,223.62,241.62,223.16,201.21
1990-06-08 09:26:19+00:00,L5,214.41,205.94,217.00,229.10,218.50,228.19,211.17,188.10
1990-06-24 09:26:18+00:00,L5,218.35,204.92,223.05,,228.05,230.53,223.47,196.69
1990-07-10 09:26:16+00:00,L5,216.96,210.01,225.04,229.09,227.78,234.12,223.48,197.96
1990-07-26 09:26:12+00:00,L5,214.34,208.85,223.47,230.58,224.00,227.52,220.94,194.62
1990-08-11 09:26:07+00:00,L5,220.37,211.14,225.09,230.14,228.08,,,
1990-09-12 09:25:59+00:00,L5,226.14,216.31,227.61,,215.93,229.69,218.85,192.23
1990-09-28 09:25:50+00:00,L5,224.01,217.50,232.57,235.06,233.58,240.47,226.43,201.23
1990-10-14 09:25:44+00:00,L5,210.97,201.37,241.57,,220.48,222.32,212.24,188.57
1990-11-15 09:25:37+00:00,L5,,,,,234.74,243.47,230.88,201.79
1991-04-24 09:28:10+00:00,L5,225.39,215.53,227.59,234.29,227.55,242.70,234.18,204.39
1991-05-26 09:28:46+00:00,L5,234.03,218.14,233.98,,232.01,244.65,231.64,201.46
1991-06-11 09:28:57+00:00,L5,225.98,213.94,230.45,236.89,229.90,239.91,,
1991-06-27 09:29:13+00:00,L5,218.25,210.18,220.27,232.49,217.95,233.84,220.92,193.26
