dates,nzd0183-0000,nzd0183-0001,nzd0183-0002,nzd0183-0003,nzd0183-0004,nzd0183-0005,nzd0183-0006,nzd0183-0007,nzd0183-0008,nzd0183-0009,nzd0183-0010,nzd0183-0011,nzd0183-0012,satname
1999-08-26 22:04:44+00:00,376.17,370.41,367.33,370.52,357.36,361.59,349.42,367.94,380.36,371.36,372.74,365.05,335.35,L7
1999-09-27 22:04:48+00:00,379.08,364.53,363.97,369.08,361.87,354.56,353.91,363.73,371.35,361.97,362.12,360.25,326.52,L7
1999-11-14 22:05:06+00:00,375.73,381.47,374.69,378.19,377.41,383.91,,403.38,383.10,372.20,373.41,364.02,,L7
1999-12-25 21:58:52+00:00,358.59,355.93,369.55,366.95,358.98,364.02,358.35,375.84,362.65,354.09,362.54,356.45,355.85,L7
2000-01-01 22:04:37+00:00,355.37,363.24,373.56,376.20,380.61,388.88,393.47,396.54,389.66,385.64,367.71,373.92,384.97,L7
2000-03-30 21:58:33+00:00,386.67,379.82,370.02,372.17,377.27,383.98,381.75,382.80,369.73,368.76,377.61,393.85,402.94,L7
2000-05-17 21:58:07+00:00,363.01,358.14,363.79,369.68,362.88,363.28,355.02,368.29,379.78,357.19,361.91,381.25,380.09,L7
2000-07-04 21:57:38+00:00,369.10,366.98,359.08,365.87,362.40,361.77,359.90,359.83,361.32,371.67,386.64,392.90,398.85,L7
2000-08-12 22:03:18+00:00,359.75,358.69,,,,,,,,,,,,L7
2000-08-21 21:57:02+00:00,,,,,326.90,,395.38,402.08,401.90,404.08,398.53,388.76,378.72,L7
2000-10-15 22:01:56+00:00,379.10,372.78,377.11,373.27,359.54,362.49,354.22,367.08,376.57,370.24,387.54,375.92,361.07,L7
2000-11-09 21:56:21+00:00,388.57,388.85,390.80,376.94,366.04,361.68,364.01,376.42,386.70,389.98,399.17,386.54,384.97,L7
2000-11-25 21:56:23+00:00,370.81,365.39,,368.58,362.75,351.47,338.84,344.67,360.35,,369.24,363.81,,L7
2000-12-02 22:02:33+00:00,380.04,384.19,391.95,378.57,371.29,361.18,366.83,373.42,372.77,386.44,383.93,387.83,396.36,L7
2001-01-12 21:56:30+00:00,369.21,363.82,365.58,361.07,357.32,362.96,365.04,365.08,360.76,358.07,363.14,362.38,370.90,L7
2001-02-04 22:02:14+00:00,412.95,402.10,394.54,377.09,375.35,380.10,374.96,372.65,370.50,377.73,373.25,376.05,380.90,L7
2001-02-13 21:56:27+00:00,428.88,412.40,395.94,374.02,369.31,370.53,366.02,358.62,354.05,376.20,356.29,363.42,371.12,L7
2001-03-24 22:01:59+00:00,399.48,391.71,392.44,381.30,377.87,374.44,356.48,365.38,375.51,372.51,397.12,387.25,388.80,L7
2001-06-05 21:55:40+00:00,407.38,399.58,407.91,395.82,384.57,380.41,372.45,373.71,377.39,367.21,383.36,379.81,382.92,L7
2001-06-21 21:55:29+00:00,411.95,408.14,418.63,,,,,,,,,,,L7
2001-08-08 21:55:01+00:00,389.91,386.92,393.93,380.78,380.17,391.27,394.40,380.34,376.18,366.75,360.11,352.99,343.46,L7
2001-08-15 22:00:38+00:00,379.34,378.47,371.26,368.62,368.47,370.94,372.27,369.46,361.02,345.32,349.52,349.69,339.24,L7
2001-08-24 21:54:48+00:00,,354.35,352.57,,,340.78,333.20,370.39,357.98,355.02,,311.97,359.05,L7
2001-09-09 21:54:36+00:00,438.19,422.56,399.09,388.68,388.07,386.29,395.54,399.23,404.52,411.66,401.72,416.68,,L7
2001-09-25 21:54:28+00:00,427.47,419.95,413.04,408.13,405.36,407.35,408.00,403.91,399.70,400.07,397.93,379.41,345.46,L7
2001-10-11 21:54:09+00:00,402.35,390.60,380.57,378.33,383.36,390.56,383.77,390.18,380.01,391.97,382.76,366.11,384.27,L7
2001-11-03 22:00:34+00:00,374.77,374.17,372.12,373.85,376.92,371.53,358.96,360.92,363.22,,361.68,343.79,,L7
2002-01-06 22:00:31+00:00,420.00,,375.27,378.41,396.19,370.93,,349.20,,,,,,L7
2002-01-22 22:01:04+00:00,402.00,402.67,409.45,412.32,402.57,391.07,376.33,376.11,384.78,397.57,,,,L7
2002-01-31 21:54:50+00:00,,,,399.21,390.65,386.83,377.07,371.11,378.43,378.92,384.85,372.24,359.02,L7
2002-02-16 21:54:54+00:00,,,,,,,376.98,383.34,392.80,,,,,L7
2002-02-23 22:01:07+00:00,371.56,377.73,382.21,385.62,383.85,381.87,374.38,373.52,376.91,372.68,370.64,366.51,352.66,L7
2002-03-11 22:00:43+00:00,408.74,407.72,419.63,404.77,396.48,396.52,383.02,390.55,390.21,374.66,394.93,387.91,386.42,L7
2002-05-07 21:54:52+00:00,,,,386.54,389.40,389.69,385.82,386.72,386.93,391.38,397.78,398.16,392.87,L7
2002-08-27 21:54:00+00:00,368.88,370.44,364.07,363.24,362.97,350.23,345.49,343.15,339.67,353.77,351.39,,348.74,L7
2002-10-05 21:59:31+00:00,385.31,379.82,390.74,379.24,371.71,380.01,373.98,364.02,350.69,,,,,L7
2002-10-14 21:53:43+00:00,407.47,396.99,391.10,386.32,373.96,388.52,388.05,380.93,365.42,361.39,353.51,346.60,375.43,L7
2002-12-01 21:54:16+00:00,372.78,365.17,367.74,359.85,359.41,362.49,367.49,362.10,354.78,350.36,349.88,338.07,339.79,L7
2003-01-18 21:54:30+00:00,384.74,376.32,375.46,372.92,367.21,357.90,356.10,357.33,353.53,346.24,355.81,350.39,342.07,L7
2003-01-25 22:00:18+00:00,395.24,381.68,366.17,352.14,349.00,351.82,355.19,364.80,348.68,352.63,366.16,354.89,337.40,L7
2003-07-29 21:54:29+00:00,,,,,371.74,361.14,349.51,343.71,353.45,342.48,354.74,357.11,340.81,L7
2003-08-05 22:00:35+00:00,,384.60,378.94,391.70,365.75,351.45,333.88,327.49,326.56,357.62,366.08,353.22,,L7
