,dates,nzd0503-0000,nzd0503-0001,nzd0503-0002,nzd0503-0003,nzd0503-0004,nzd0503-0005
0,1999-08-26 22:07:32+00:00,,131.63247647775296,121.43019501620032,103.02343705618995,102.9437381087261,180.53394492281276
1,2000-03-21 22:07:12+00:00,,132.97101917995496,131.18482118018022,129.8832437567326,129.09971733278974,178.62855842181256
2,2000-05-08 22:06:44+00:00,-34.28826867097818,123.7879095613932,128.5947119516101,130.99898953763895,132.77110043479743,205.37585845935834
3,2000-06-25 22:06:19+00:00,-31.560105015316513,,106.18849490168773,121.02685986485514,117.88172585067413,227.59846945159651
4,2000-07-11 22:06:05+00:00,-22.10369359064608,,109.54534892117118,110.84995818261214,113.15026131803035,193.10537375149173
5,2000-12-18 22:05:01+00:00,112.03958179194817,120.20277147483145,122.1381066684483,125.0730280663805,127.54254203830293,199.52952862507112
6,2001-01-03 22:05:00+00:00,118.08335988881662,122.58889816226308,120.47205557171742,121.11556581053969,130.9596977051953,166.9285943742925
7,2001-02-20 22:05:00+00:00,149.57005433339174,141.92200207936077,134.92153982016993,129.8494323205213,138.17020907730048,159.99963290560436
8,2001-03-08 22:04:56+00:00,150.20109438907625,149.1867517827054,149.86887014218843,153.81716217564966,140.78276327365856,195.42554524214623
9,2001-04-09 22:04:41+00:00,136.55514956973377,148.14558737831328,133.7228158272099,128.39979446414992,125.28922840912429,177.9757429743356
10,2001-06-28 22:03:56+00:00,,,110.93616752456523,126.03478837715697,132.1034068422142,198.45788814752933
11,2001-07-14 22:03:57+00:00,,,131.3023586217223,137.07752897229142,137.63185505808934,197.53903868682326
12,2001-08-15 22:03:26+00:00,,119.19714678703232,118.66987169713839,119.02602928816057,116.72709173128528,178.50418212743816
13,2001-10-02 22:02:52+00:00,119.42891693316636,123.41236503842468,115.80891226040272,107.74494567168223,109.28884691416475,181.71660462236525
14,2001-11-03 22:02:58+00:00,136.88235967495137,129.7906923929027,127.56550014595506,125.92715719116293,125.89566051371476,182.769873631459
15,2001-11-19 22:03:08+00:00,128.17727796747604,124.82081849298348,115.48629275316041,114.9793191274198,115.87302205343266,190.1578689270894
16,2002-02-23 22:03:31+00:00,,,,,,190.29316094628066
17,2002-03-11 22:03:31+00:00,119.4535011369018,122.59377324796694,117.0017785446052,115.67046910331993,124.35144660863737,184.5365776975162
18,2002-04-12 22:03:25+00:00,118.67002363193427,119.46914057487399,124.20241706842907,127.19323472124032,132.96989868466787,196.29824182480903
19,2002-05-30 22:03:13+00:00,,116.30111245418838,125.34914875737196,111.86752235682816,111.22879008723307,188.35248829127696
20,2002-06-15 22:03:07+00:00,,,99.08867923163496,117.04472814732866,120.85820405871183,204.32817151160063
21,2002-08-18 22:02:45+00:00,,103.25345341540667,106.41288232384035,108.83987663238598,106.55785390086382,193.37848801953928
22,2002-12-08 22:02:51+00:00,106.59636075427937,106.70149130833217,105.04277692078311,104.1106817282243,103.56323191134277,
23,2002-12-24 22:02:57+00:00,123.39318587935975,123.8321121104011,116.29403369528212,116.33988397387611,108.96454709095063,191.63334927243076
24,2003-08-05 22:02:59+00:00,,,,,,
25,2003-08-13 21:51:32+00:00,,,,,,
26,2003-09-30 21:52:18+00:00,86.20014173858651,99.23967663260949,101.06449494353133,100.20016322620867,97.43326852791988,184.73425025850133
27,2003-10-24 22:02:58+00:00,119.24499972405843,125.37666772535857,125.76671797349682,122.50043808993229,131.75960049612004,181.5707798553442
28,2003-11-17 21:52:57+00:00,110.42264566097349,118.40752901926189,127.92200959165305,132.55018853549308,137.22845103396264,186.2774061015859
29,2004-01-12 22:03:31+00:00,113.43547595355032,125.14132480343514,122.45764733976948,126.35471506511965,129.60066503346403,189.92348314029203
30,2004-04-25 21:54:35+00:00,,,,,,
31,2004-05-03 22:03:47+00:00,-35.24191440099976,132.289495477441,130.32147955787502,121.717621059607,128.57853008100832,198.1585764777842
32,2004-05-27 21:55:30+00:00,-20.673843924619177,,,,,
