,dates,chi0319-0000,chi0319-0001,chi0319-0002,chi0319-0003,chi0319-0004,chi0319-0005
0,1985-01-25 14:04:03+00:00,193.25950813220558,200.11069426662826,202.98850685715283,203.06136108957347,204.0283038224371,204.23376576561748
1,1986-01-28 14:00:46+00:00,194.41851957207953,203.60130136203614,204.71303229638326,204.84514864886958,204.01156023032632,207.89214458307922
2,1986-02-04 14:06:47+00:00,202.38586800729402,208.51505204799415,211.42341747302922,210.92207944346282,204.2819363337699,203.85084556517367
3,1986-04-02 13:59:23+00:00,197.7473753005181,201.35982548528608,207.8200695596593,203.35943170944498,198.54963379283416,198.553705951241
4,1986-05-04 13:58:38+00:00,183.38361563480956,189.2197851415805,182.1157218006331,180.36558785661393,182.09349377642184,181.91556723558668
5,1986-06-05 13:57:43+00:00,175.13112716461777,179.46312942956502,179.92556276681583,180.04401366806746,181.42489926747496,168.07258878971112
6,1986-09-16 14:00:22+00:00,186.5294882702423,188.298904919264,190.1965461022606,194.91053860581013,191.46592649134936,184.8649356653917
7,1986-11-03 13:58:46+00:00,203.50908769235602,202.36807725592078,202.90718696556752,204.28310791755553,207.31686276010677,202.08682971532215
8,1986-11-28 13:51:58+00:00,181.83894649145623,188.36374561968248,171.42276117319057,177.73808626380557,181.2183572072886,171.4944646402977
9,1986-12-14 13:52:25+00:00,194.44242151108588,197.94912625376605,197.39437417604108,193.75153046179196,195.457827663705,197.97228200886485
10,1986-12-30 13:52:55+00:00,194.40075363860876,200.34088947877422,198.64580406001502,200.61802063775042,199.3857996337148,197.81965687648528
11,1987-01-31 13:53:53+00:00,197.67366773376395,205.81075169347707,206.49999773140735,195.13970555854166,198.6708090204081,196.3788672728083
12,1987-02-07 14:00:21+00:00,199.47409652778222,208.8815436311773,205.22881128975692,204.6478105202375,205.44940264815793,205.8337795121326
13,1987-03-27 14:02:09+00:00,211.9662145598418,222.45573956808678,219.5337688829666,218.84625232905722,214.75448232269727,215.39379659544977
14,1987-11-06 14:07:44+00:00,188.29934065127532,191.59949481044143,195.65746495461005,193.07457668452673,192.00377485536313,191.35702156742042
15,1987-11-15 14:01:45+00:00,175.4453750266646,178.59914028320935,179.86320817168777,190.2010996948621,183.83539478948495,186.7626419839224
16,1987-12-08 14:08:17+00:00,186.09879379481086,192.129618862374,192.7359673166473,195.85192053150652,199.8125087892691,192.17665851768385
17,1987-12-24 14:08:32+00:00,183.29246653045985,188.7157448958561,190.45713461914184,189.945214454107,190.87070978587138,185.62073178134213
18,1988-01-18 14:02:48+00:00,201.01685519141685,207.27319140879925,206.2025902814448,209.4663110329962,204.33586524852677,203.01708048381593
19,1988-04-07 14:03:45+00:00,211.56353893115406,212.81786067931037,211.03237099436257,208.2384211584513,206.1828370031977,210.6432655878425
20,1988-04-30 14:10:04+00:00,200.37404663030256,212.35566121588082,209.8044071385527,210.8816228801083,204.78338153808085,211.23536700694808
21,1988-05-25 14:04:07+00:00,,,193.25171548228568,187.38927132360018,,
22,1988-06-01 14:10:21+00:00,,,201.46079343309202,208.77908796736344,206.80518897636358,201.73630839682346
23,1988-07-19 14:10:33+00:00,192.16867547406252,201.90428775756956,194.85663058421864,193.12283313112428,191.99384393270375,195.26969912170534
24,1988-08-04 14:10:35+00:00,186.33394831529557,193.99517688884276,197.43276113616895,196.66877095557226,193.1798719850433,187.14329044291168
25,1988-08-20 14:10:36+00:00,186.10328223842723,191.39881369886797,189.79429473936082,193.2239275376883,197.68894985747323,190.87273912606128
26,1988-09-05 14:10:39+00:00,190.95379431453455,202.21864592493299,200.08665127377185,202.6890539613125,206.39102216554528,201.8063388260526
27,1988-09-14 14:04:25+00:00,187.29887817520844,192.64703728706587,196.67697000980567,197.4920182972719,194.01906453060172,188.61386002651412
28,1988-11-01 14:04:16+00:00,203.82435102946104,213.76887563227484,219.60109080922942,214.17672345024104,211.41786776941385,212.7178436523749
29,1988-11-17 14:04:14+00:00,187.2611721767364,194.30100646391264,194.83823731066192,194.73187427881467,190.7814309195733,191.54583040789745
30,1988-12-19 14:04:00+00:00,203.82232095345987,207.71402982002743,208.44388387745872,209.74145968205517,209.80416360950673,207.07936914201605
31,1989-01-11 14:10:04+00:00,198.53957164848484,206.06367804232158,210.2161254360122,200.07492073294233,202.9188996453,201.25257179689262
32,1989-01-20 14:03:39+00:00,208.35814225404246,217.94818476756166,221.93788537629868,216.9555663981352,215.07619067901746,222.58795648233254
33,1989-02-21 14:03:35+00:00,209.42943226089625,222.50854636798138,223.14623692936615,225.4765424999109,222.0813502584193,220.69228192956132
34,1989-06-04 14:08:05+00:00,,,202.7418847727833,209.30310661880176,211.52732149477816,198.15287890527588
35,1989-08-16 14:00:20+00:00,177.9761026142362,186.9712071916218,183.5412802254625,188.48683490553617,192.85927735737934,189.71771628288192
36,1989-09-08 14:06:00+00:00,179.47751159711555,195.23111687140795,187.26023401818398,191.77926684529797,192.3434091919895,202.62272138824758
37,1989-09-24 14:05:35+00:00,196.3761091760927,206.45077195122684,205.73916205384324,208.2585644814504,209.76417852888343,210.56119568219506
38,1989-10-03 13:59:20+00:00,202.3455574265739,210.15286688731592,207.42290423167475,209.46443809580805,209.95757429925231,204.8054930624063
39,1989-11-04 13:58:20+00:00,197.66490854664607,205.74748736505137,206.2940290727528,205.65835503917828,207.56766154047276,203.32738161795223
40,1989-12-13 14:03:23+00:00,195.50685482723767,199.5469528000563,199.12353432371236,203.72304920527523,197.55057465280362,204.7580335610275
41,1989-12-22 13:56:55+00:00,204.78491947084842,210.61393220103332,216.44694088255014,211.10626231109032,208.41355475079067,211.8149740994571
42,1990-03-03 14:00:47+00:00,209.61617365471187,217.42423806540904,218.00048906403867,216.46427983195898,213.0899877219263,214.99636048526796
43,1990-04-29 13:53:47+00:00,210.1713650042738,217.3896873876104,216.52598813874417,216.15930279567613,209.66836715746373,198.6357650589448
44,1990-05-22 14:00:04+00:00,198.3607367853422,207.25091737852244,,,,
45,1990-06-07 14:00:02+00:00,201.33120780234472,213.22068905370577,213.97486747886552,216.14010705479274,212.8962405568259,210.75665380297318
46,1990-06-23 14:00:01+00:00,200.40770590213302,205.25708275193057,201.0688033832311,203.22568140347983,199.8473450409322,207.6973122299682
47,1990-07-09 13:59:59+00:00,,214.36094999422448,215.50661970373426,212.56775444851684,203.69893804467293,210.32701485533312
48,1990-07-25 13:59:55+00:00,192.2234138271703,200.91192788059394,199.83453407550329,202.49049508187858,195.39676310442266,196.06775353050574
49,1990-08-19 13:53:37+00:00,204.14808871202484,201.85853246955674,207.35860465974844,205.87286193629313,203.93411652334999,205.90526634980074
50,1990-09-11 13:59:42+00:00,206.63264508767827,216.76135428151255,218.24471763807662,220.25571690034204,211.42468158282622,210.95649796540897
51,1990-11-07 13:53:09+00:00,199.27359922532358,204.64830755111385,208.1629809097975,202.6370202554878,204.06560747102395,204.91449235551607
52,1990-12-09 13:52:58+00:00,191.21848757805813,201.19810171256015,203.96804705783256,205.4659472948537,202.5281618063877,202.80253214914723
53,1991-01-01 13:59:43+00:00,,,,224.24448069144626,222.21793357332388,222.30120536477284
