,dates,chi0378-0000,chi0378-0001,chi0378-0002,chi0378-0003,chi0378-0004,chi0378-0005,chi0378-0006,chi0378-0007,chi0378-0008,chi0378-0009,chi0378-0010,chi0378-0011,chi0378-0012,chi0378-0013,chi0378-0014,chi0378-0015,chi0378-0016,chi0378-0017,chi0378-0018,chi0378-0019,chi0378-0020,chi0378-0021,chi0378-0022,chi0378-0023,chi0378-0024,chi0378-0025,chi0378-0026,chi0378-0027,chi0378-0028,chi0378-0029,chi0378-0030,chi0378-0031,chi0378-0032,chi0378-0033,chi0378-0034,chi0378-0035,chi0378-0036,chi0378-0037,chi0378-0038,chi0378-0039,chi0378-0040,chi0378-0041,chi0378-0042,chi0378-0043,chi0378-0044,chi0378-0045,chi0378-0046,chi0378-0047,chi0378-0048,chi0378-0049,chi0378-0050,chi0378-0051,chi0378-0052,chi0378-0053,chi0378-0054,chi0378-0055,chi0378-0056,chi0378-0057,chi0378-0058,chi0378-0059,chi0378-0060,chi0378-0061,chi0378-0062,chi0378-0063,chi0378-0064,chi0378-0065,chi0378-0066,chi0378-0067,chi0378-0068,chi0378-0069,chi0378-0070,chi0378-0071,chi0378-0072,chi0378-0073,chi0378-0074,chi0378-0075,chi0378-0076,chi0378-0077,chi0378-0078,chi0378-0079,chi0378-0080,chi0378-0081,chi0378-0082,chi0378-0083,chi0378-0084,chi0378-0085,chi0378-0086,chi0378-0087,chi0378-0088,chi0378-0089,chi0378-0090,chi0378-0091,chi0378-0092,chi0378-0093,chi0378-0094,chi0378-0095,chi0378-0096,chi0378-0097,chi0378-0098,chi0378-0099,chi0378-0100,chi0378-0101,chi0378-0102,chi0378-0103,chi0378-0104,chi0378-0105,chi0378-0106,chi0378-0107,chi0378-0108,chi0378-0109,chi0378-0110,chi0378-0111,chi0378-0112
0,1986-02-04 14:07:35+00:00,169.4200362165192,173.0414289774102,176.32623342741965,188.52010368739485,200.38156380463195,190.2158331311034,166.04634294977322,172.67358458531842,177.22341440156714,199.72500916459956,205.08681431670095,202.03663883287558,208.92884135035038,192.2780695107407,188.50015888197782,187.27407170687908,161.02711204486505,105.7321537167377,117.9553819768574,149.72337727478126,156.24839657408742,169.49094057621988,170.87080504345502,178.8336053562412,,,,,258.34649563145854,258.5354995363068,252.91614873223097,259.41930263720326,252.26585977433234,250.06160928639147,254.32688872498804,249.16827347071603,244.0107229445927,266.1919835289217,290.37382928335717,276.4121559706536,256.6656195325807,263.93465139143166,256.23428805619494,239.63071334608514,250.84597361101416,255.71828445807395,240.05794152027974,231.74467762052416,256.07661263115193,259.7806647743615,257.11626060284067,261.98480057826987,216.61723545375,218.99567446533797,240.53741601891278,228.50896042779937,,246.42899680979627,277.0818605186721,,232.15528664194886,236.20615955210707,251.34331122194507,257.71891301757165,258.99840353121726,257.40422628720415,259.90171693939396,252.96139273977693,235.55088920778803,,212.3845817500332,222.28171939576302,247.14588101200735,283.9121105795861,286.73791134903587,263.8630589677151,235.2280425231203,230.4279479169205,233.7087890725661,221.60287061731407,219.82043083661222,212.09426171665382,212.76786679057972,222.90624050165326,218.8498374705665,231.25336519472216,240.09325048718253,,,,258.3472347764834,261.00204876217765,296.13266113011144,281.11663208258597,213.58825394764887,224.97967258503698,237.67370873587947,253.76487199230692,259.2167284090944,207.32437296845944,200.72795508594808,210.08312209197277,229.3479235979302,240.1670981053684,242.1164060141119,244.1161002405708,250.67795724459404,256.3515908686969,237.9914468624061,213.6254109477796,226.30188322199547,,212.6336396829032
1,1986-08-15 14:02:17+00:00,167.37426916116078,167.97977312112965,178.86579708426774,189.5295109741534,199.88855781930164,190.58770453589742,178.11185663774413,180.75534908106565,187.44149024929,205.46434450266486,199.48862369866663,196.3861909521009,207.08879942721708,189.80028244656424,173.51014106537662,169.3915774568143,131.9320495574692,97.9154275671778,102.20497001184737,117.3027812949519,127.32099574353816,152.19867948251874,142.46043647899486,147.80498245329778,149.89027613284048,,,,239.80526065749297,237.06009516082136,246.02445623953432,244.6761075790386,244.61193504311666,239.49149460134865,241.57528941214443,236.08828357056606,230.19907074822706,241.6060301854901,258.72567821176773,264.70784966631123,235.5853756211009,251.1687032303251,248.55720439261617,223.45659412692635,230.14401996413838,243.33879498647005,226.60360255339876,210.11956812093248,224.74557334934346,242.4360020049641,248.26953678763837,258.27069541550014,211.00410996804695,197.29179493788226,208.58589627065163,208.67353197114528,187.11735491134579,215.9204664314974,256.61576188078146,182.60422822819854,205.6520030304593,238.39247859110694,249.61445488066846,249.5996140793721,242.33380100774423,240.66239984996025,247.30038675255813,241.72053077286424,248.6776431181677,114.79575143819014,176.4164030636314,235.5949606083586,245.93284699025406,276.44497690992347,254.08631920585603,236.9474809460634,212.9976779034859,208.65440204300063,207.149454188262,200.44504050538637,201.1831387400188,196.8977646563679,200.94184082944975,214.91447004519662,223.86442446051254,220.27524322415522,224.09238173556915,166.31344949103996,236.62290999970614,229.2858407544945,233.92187648225294,230.84521138760428,310.3439806147627,307.65733780413007,192.48235353018788,223.31553910026466,236.9742653441248,,261.74256075032184,208.69248419293822,188.68798817973223,192.85123997584523,202.8326649989994,227.09111586324772,230.15349600259893,224.35993254778862,228.63187008699057,242.79016131734554,221.67224744707104,184.96853755521047,211.3541624054172,163.68477162020392,196.95892433662283
2,1986-11-03 13:59:34+00:00,165.37368362328132,174.42065879917547,182.6853526689544,194.9958494867663,198.88673639453287,193.0439727959753,175.03886529080737,181.7817329605906,182.25168719774658,195.5652396967072,202.74710766699073,204.17408471783892,215.66920271801905,214.36479183858435,171.9642482701947,185.16309028499828,163.47037835922126,121.06552954382362,121.60377762148896,130.96606795359335,136.99616710544186,155.4367913314604,140.8730791577137,139.37333679302657,148.09656886215248,160.58225437485797,180.31132006632518,182.38561428742685,226.42848271126272,227.94005541047872,251.9803319406419,246.21000229202883,245.96608268447065,241.3111228509718,238.81414580017915,236.94300751607426,231.14038842422192,,,251.17208245808303,244.15022735686097,251.99083430600814,249.007268965144,235.98573398022603,238.39872081552477,250.1787390553685,230.6997468044852,218.21009970832895,221.74710999502605,242.56362269353616,249.48566659963276,255.5510621783962,210.9553386964482,200.30345737550195,205.61436649502093,210.66638844191087,190.40220489577604,218.2298182091311,250.22604923761708,167.52910132259547,192.8649706215389,222.64358143335755,230.20368920461527,237.50977815913063,228.34437416432334,220.97328726067607,219.10421264138105,219.28274307981854,232.90268488263703,117.44478979992975,221.21186314698485,240.65046764749704,264.65385028607284,287.49806182275995,273.08594014968196,270.19688911180526,238.380419718569,239.1096623976306,234.7571575645358,221.27836365714995,204.72318466167962,188.9977685635126,209.44813148675442,219.51459165122117,219.21674491522495,223.33508343862985,230.42479834393527,165.3399598396101,241.14538613333676,233.59751389034048,236.1087852233896,214.5217870468063,313.44643819611224,305.84544444819653,203.89998571025214,220.66924597506667,226.85153737025504,239.08725250756592,,212.06645098984424,199.84135563784605,201.73083213750286,205.4169703324643,223.93876046170286,222.75434106955393,213.6914249594283,232.19958014372733,249.71044830684238,229.45880155163928,190.61634799116933,213.10648266829006,169.95659186829656,196.699543586822
3,1986-12-14 13:53:13+00:00,,,,,,,,,,,,,,,210.67439095083407,190.5032767225871,164.0673091458852,147.15996528868905,147.21183409208925,166.26355632593453,179.4338217833821,170.39937319287483,178.0689135406189,184.26946552042025,187.61387090408033,190.95552913296078,195.43977451971836,215.03584080635946,214.5693938022489,219.36585169136885,239.78679527178105,240.56486554399294,243.6702461473791,250.31490775296777,261.4072795748309,245.68861230779157,241.07332459143163,262.00139944784553,255.51880833332504,257.73662669922095,244.0517170039854,254.91944446392773,253.1169938155606,232.78095866731434,241.04281331562987,258.1086739139337,235.73116771090406,230.9040159693919,245.2050890818135,246.49412804677652,244.70097612058197,257.03555439288675,207.4484700204896,204.00702747322768,228.1517835870984,220.42156628749996,204.45004757073792,224.93186245570286,256.0874393723799,196.04842726408256,195.54147363816378,220.5634003933538,240.44462085443013,229.89553887315907,220.17251948995067,207.03178187073712,208.07325774940986,220.7303229592798,235.15069333304453,,236.41678828232395,240.4876481546621,265.48421150558625,278.18076804790564,282.09932054599324,275.3693936087065,248.90950059498613,240.89930625288858,241.33054548284298,232.65900987900773,231.07623936557096,228.47680696057984,233.3787046553157,237.00040887790584,235.41156229645483,224.70714357446008,229.167479838874,164.4802582301304,,,250.81636288701142,241.62855418446063,303.31794316504215,292.7094652363689,203.29098393650375,214.59428222510516,220.3286752268669,233.87848684882016,248.9346362568778,205.89419466886622,188.79913321508363,202.8664188442159,215.39747580811934,227.64126075133723,231.91636216473995,229.71356526492758,222.3315905362,241.2074361492137,219.559641165891,198.04131554381127,212.13499343211814,188.3553737006265,201.53346012455765
4,1986-12-21 13:59:37+00:00,150.66685358011281,162.21670030786206,170.21345261057283,188.25057771818504,188.2071404123375,183.11813584730223,168.14766228202424,165.36594745492525,177.3352216064498,197.21246379439933,188.22745538067804,202.24004820915215,212.71392209592196,189.25292873014214,204.21739212911197,182.1544107204059,153.3442909905981,88.72822331510595,138.92326462500185,156.5049091542233,163.1624454894032,163.9642121600847,163.4581796959763,166.59175820254086,178.31183320178673,194.0150175045666,199.79459125120584,197.80735519862313,225.70205405140462,224.47529726674432,239.5201850135268,241.67068861404655,237.0013919809658,243.17129227200698,238.68046422785045,247.85652679282367,240.65233293971738,249.6906140880798,272.0670028253326,263.473183407785,254.52258577903322,250.67543294860818,250.2063350137262,234.90017927476393,243.2124115982564,258.333293090614,241.45823707520336,232.6463477343485,240.01161045476684,252.13082188357032,254.25329162812747,254.4592911183054,202.07278819048443,204.8100060072176,217.3757772805456,209.1745915808444,200.63539193937055,220.72078963972115,249.88058999978463,177.88675057721613,166.3281360076229,204.8473212482801,222.24648347113506,231.6021734400633,211.54500397675218,208.50779925148058,199.4675880564789,215.38301267029604,212.73343379955048,120.89890572585944,212.6250714168594,220.43488314842267,247.22684247502792,275.7237575306341,278.19994020546017,253.4591727196697,233.98657689246343,226.5072736450833,233.12044119870757,222.1436875570987,223.1584988739625,214.30921994665258,218.42661071536537,234.65945426782412,244.57399051174963,243.07289902472886,265.7480844768878,274.56986473612176,239.42245710869983,244.6012163564632,245.0131534194824,238.70257235014552,300.0997779692486,280.9772300599466,203.5043977919498,217.00391117397257,231.28312558503978,238.05442150005723,236.85814686781472,204.93052482206798,192.8944440869212,202.93741771814007,216.1540738530575,228.58674614315854,229.45552799484634,235.49337858355537,231.43535264916486,241.22939949948005,228.93560446596894,200.5815367314591,210.11426874773005,190.55270417379225,200.12228614191534
5,1986-12-30 13:53:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0078986809477,130.6862932028837,222.97431563088742,228.46059267397604,253.92971716238475,275.7056664292752,276.3113421470665,270.41419371863196,253.27708526997532,249.74597018072186,245.44778775022434,232.77780034636916,233.93263403856133,224.83906748439748,225.807729347596,223.43349455687635,233.72586632516277,233.28956363687976,250.4421726640367,276.951196037434,272.4651655730481,259.23320014374,252.74147475890837,257.5458687784266,292.7406603562063,291.05826815550625,197.5960262830083,212.39481039252925,230.35650482537545,243.40021149073394,261.3989661136557,209.84393116714642,200.12511275769117,207.91652064200167,220.47874056571357,227.30167447671775,232.3814323194886,229.29651856110826,227.4351660974007,249.6541231457732,231.38781147960947,207.56034147662217,214.08851594277257,193.9382302256496,203.19952384352428
6,1987-01-06 14:00:06+00:00,141.93693976668,152.29895463805718,164.65955857799915,175.4429204175119,182.80466615022365,181.9098298543374,161.51077680935902,166.2838571275362,179.4481859702868,188.29613821094176,199.98219509608595,199.08325182842117,195.29309081168884,184.86213268797718,193.23744022355834,184.31549294469912,137.37631579654507,109.82902795706457,121.88206177425808,153.7071310883277,135.41266359700612,159.78311655209984,140.1356852226034,146.87690121768472,155.51654890362158,177.29277391130523,,206.28324738706317,224.28716799304988,223.85329374981845,233.51920536643786,236.5760248860817,234.19628785684208,235.11906261826417,240.71473408279562,237.7534117609319,230.31763748634629,244.85427617171698,263.5868976901787,258.0818494942598,247.5783339517231,254.63491478656655,253.93094044780915,231.95154166760324,244.1295679654729,255.54974737648936,226.7434178022706,219.8828748696787,238.4364536420475,243.19739331784405,252.0390570099144,249.98809901018575,199.64547327092114,203.03930195310562,219.88245495395597,213.5010170673359,207.91321306440494,224.0039882584579,251.48703347505088,,168.14463065533732,210.27855368640067,229.84279385917375,236.5890860924458,219.0901205446674,205.59623649023447,198.76820580664472,206.68284202427415,207.1525757945313,129.2137387142468,196.81627001225715,214.54183385007465,243.33055528520651,272.872618411981,268.00015352150047,251.68955496926472,232.91101222078598,231.79093952498621,226.92026991499765,204.33597425281948,212.94825171153582,213.56436790766946,220.18452513251572,226.75167831611205,241.58571961181215,243.14806849334641,241.96777946155228,277.0053290096724,246.02716085729742,256.8312287183258,231.13944006828154,234.96547538020326,286.1431164744682,290.5830957076155,187.63929539408204,203.50913556511398,224.5468157555593,236.5877184967598,241.11527637830258,199.27646449445007,192.8728765841176,194.69768517163507,205.77818116257788,229.58009247549055,217.67715129347854,215.8621917665745,223.22739100409765,240.74672391439842,223.90634242627377,203.0123937199758,211.50232364428587,186.6002426493209,198.74949074787818
7,1987-02-07 14:01:09+00:00,153.51405591532495,166.71436969472674,177.9812892069766,184.00163267703076,185.95198323703366,181.17148420918969,169.14039198474214,176.47536471892255,182.6679466209851,208.59617376539828,202.05201488985307,205.0276654039636,209.05858109013997,200.22289890676612,194.1415564299006,181.58496946748988,161.38221148291828,121.61300576299685,148.8848566999615,171.7557640761458,,,203.55883928355473,209.95109956610654,,,,,,,271.36745911641526,257.24350424910006,254.91733047052944,255.31035347863116,248.07516055119737,239.80118670069774,242.13235097061454,267.4498617581776,275.87510274910267,266.8941566960658,256.4340175677346,265.4151293348471,258.9866032770056,240.5404552444111,249.4060220499851,258.82285948159523,247.29675212369978,232.60113656479248,251.62951556116892,260.17828067521987,252.2188067337592,264.739453671481,204.3965979279018,215.82316700401464,230.42743012498428,225.065797596562,223.4797869785448,236.09581744002386,269.46885275315316,206.81220136221165,220.91005787981786,226.28740799030427,238.70206511793359,244.68620152602702,229.79198911594773,205.50942860129473,198.00786592573675,213.17334013733986,212.83917935026415,134.62801264154803,209.31853070328015,221.20692340743324,255.07107447759495,277.36492532677846,284.2119130055027,271.48040624615425,244.57364206830496,247.10713483961084,250.03244751421678,246.1340774055273,255.46146305002603,254.65812670736074,254.39315501485797,,271.625770938834,274.1925262237291,272.1665595653973,295.6716481662661,,277.41966989369865,271.8366786850514,268.2936286096978,287.79029372894195,283.25246512358984,211.13783168496818,227.20016304951375,236.41965343515193,247.98593837722882,266.916564145729,218.02898124668505,207.19081505391205,224.74884821767833,236.48909766636544,245.93628359767283,244.62033585834976,246.3651519341003,248.56354111926976,258.3606381191288,238.87003502730326,212.01028741820207,224.13907839138787,207.91853010321537,216.42689933692026
8,1998-02-21 14:16:53+00:00,145.05932190644316,159.9631465325587,171.12544628356528,177.11312203656757,187.30455427106745,182.67043948528539,169.65505347931295,164.95580463514062,176.11906575257845,184.31750701925498,192.003737179361,190.71207759834255,191.67319128108142,181.14663660068217,177.64451957001478,194.32084667505342,163.72074879074128,135.5960355948885,144.0813371132222,170.97637483606152,,162.7047065211187,164.22615730912378,170.5987938427927,178.64684726323281,180.1859887918609,181.2313537812109,189.0732373502821,211.51909558728437,222.3344649819811,224.4919800276789,229.26285377259208,218.3631331652381,235.2990719064943,239.07221098664127,231.89901022239988,238.71929165904558,252.790197072603,267.5968531377123,268.47290981857026,259.9286339090144,259.07748769313014,263.46153013228616,233.65890835417653,233.437806096955,249.9929456166762,230.29442750525084,213.26614582850118,238.89691466842487,244.67244134770687,252.25933194856785,256.3397089514368,216.67352633172874,216.95646510670812,232.91696214124428,243.2151875871261,229.66913316731348,238.67227124205047,265.28684385879046,214.38266192417493,209.00740549186483,237.4649848448474,246.8114733627069,250.29369240064713,237.04367531070997,235.14382541073329,236.40312193309433,235.07583867853464,227.32373778926882,,208.50713570064653,214.53690986199265,226.73450819609153,243.95451525741478,254.77804096809814,271.7721579365611,236.19918295127707,203.35321911652196,209.01862954172816,206.1056745533705,,215.31759263129882,203.6766220399855,228.98750486356084,222.50605924986596,227.35454313697429,235.7693742227844,247.23445771050984,236.4085856726052,251.11595751894487,227.51652963837054,216.2525898661191,259.22451161853513,285.96435208301,207.6733581992219,209.7569384975097,234.3525811404341,245.92427620479768,262.39161092228966,229.95610199386175,199.73370124753518,218.18370934532413,204.51834260416143,185.10069056236878,207.11778078415517,215.82064446679226,207.05354772705027,222.089557352592,220.99618690053006,198.98515934797717,199.7083388816011,203.41998729440866,194.27171319128405
9,1998-03-09 14:17:09+00:00,,,,,,,157.21153312511143,161.66994290326065,167.81817108924565,173.56735527597363,171.16385195424488,168.0753156381027,178.22980773437848,154.87001780247547,149.88108062451542,163.7119629390438,138.84993650222785,80.14113279595368,,,139.72654693664822,139.9243745579515,134.5910446037957,160.0488935427336,159.15603141546302,159.4252014834473,157.00301366953101,174.5824171950703,198.0795786714264,210.4311379917206,209.34995537014962,214.23536495832346,220.96129034136408,233.74849988385307,229.72480239669156,229.23150844684397,225.38522131765967,246.38079634364786,249.50611318281813,,246.18938377964815,245.9985655476506,243.2563629317714,,,,,,,,234.50242581445553,237.76849753093313,207.58639771444237,205.163170563214,217.6183565469083,219.1712583470865,202.55319875903405,225.30041553904283,256.6285791280113,202.48458319282048,197.84349868571212,220.96715887243482,232.40350131298086,235.63634719602365,221.606922508398,218.18509910661137,215.582731228297,226.49485520840759,212.00849430137964,137.8303195868795,159.5444939086746,170.89177054940234,189.98692096275744,231.7909801860248,229.78008814128947,230.41790256129153,204.86380956195256,189.65608138626865,197.47250764363443,,,162.75844919124438,186.22489080436333,196.69498898151198,,,,,,,,,,288.3636651869527,179.65852516765773,188.34283061618189,212.98588012119706,214.81933209506465,222.66291221811656,191.9348614974826,177.9025706031995,184.48399162977856,191.74822443013628,200.2713272957147,207.85206903704218,211.2145598095917,205.82989731681346,229.20400705039225,220.1512897604061,190.4583955915791,198.5093393262893,169.6166706849787,193.13173155353604
