dates,nzd0381-0000,nzd0381-0001,nzd0381-0002,nzd0381-0003,nzd0381-0004,nzd0381-0005,nzd0381-0006,nzd0381-0007,nzd0381-0008,nzd0381-0009,nzd0381-0010,nzd0381-0011,nzd0381-0012,nzd0381-0013,nzd0381-0014,nzd0381-0015,nzd0381-0016,nzd0381-0017,nzd0381-0018,satname
2003-08-28 22:07:57+00:00,,397.28,396.60,399.84,401.59,409.48,405.85,405.87,409.95,408.22,402.40,,,,,377.76,366.23,355.74,303.11,L7
2003-09-14 21:50:54+00:00,411.59,415.94,416.58,419.01,414.49,409.97,407.48,400.30,400.16,389.00,382.17,381.53,376.89,366.50,363.98,351.21,341.49,339.17,334.14,L5
2003-09-21 21:57:11+00:00,408.14,412.83,406.84,406.96,410.04,404.33,399.88,395.34,392.90,392.00,378.05,363.12,,,,,,,,L5
2003-10-24 22:01:46+00:00,397.34,394.32,397.17,394.81,394.81,397.11,,,,,384.16,399.97,399.79,397.01,392.36,384.43,373.71,351.73,,L7
2003-11-17 21:51:45+00:00,433.42,,436.35,430.61,419.77,414.28,416.45,409.31,395.07,380.47,375.79,370.41,363.13,356.66,358.82,349.97,339.53,337.91,335.52,L5
2003-11-25 22:02:05+00:00,399.47,407.48,414.53,401.99,395.97,,,,,,385.99,384.89,384.23,381.82,379.04,374.58,368.64,362.77,341.13,L7
2003-12-02 22:08:15+00:00,409.98,405.35,407.35,,,,,,376.67,,,,,350.69,351.53,338.96,328.62,320.65,315.20,L7
2003-12-03 21:51:55+00:00,417.43,417.94,413.07,405.51,405.44,393.74,397.51,387.84,394.32,388.03,381.06,385.06,385.59,382.91,377.14,371.60,364.95,348.83,323.83,L5
2003-12-10 21:58:05+00:00,419.52,423.94,417.94,410.26,400.44,397.15,396.13,401.73,395.05,389.44,395.93,400.38,397.90,395.02,392.70,386.93,374.47,358.80,339.06,L5
2004-01-03 22:08:30+00:00,,409.88,412.53,406.05,402.45,399.38,404.88,401.99,399.26,402.72,399.99,,,,395.11,383.11,369.74,360.78,323.56,L7
2004-01-04 21:52:10+00:00,391.60,395.46,392.24,391.41,392.89,403.25,401.47,402.16,396.08,403.90,397.33,385.62,382.35,385.37,380.38,376.39,361.24,354.42,324.58,L5
2004-01-19 22:08:35+00:00,,401.92,404.18,,402.65,404.49,407.28,412.34,405.16,401.29,389.96,,,,,381.34,371.44,371.62,310.82,L7
2004-01-20 21:52:13+00:00,393.79,391.50,396.95,394.42,396.71,401.32,400.26,407.16,403.98,408.62,395.17,401.52,396.75,383.55,381.72,375.53,369.10,365.78,296.02,L5
2004-02-05 21:52:16+00:00,396.10,399.56,398.22,397.21,394.00,400.57,396.82,400.16,398.58,405.01,396.22,394.91,397.96,388.29,382.68,376.00,366.60,365.94,315.14,L5
2004-04-25 21:53:23+00:00,414.92,396.95,390.97,386.69,385.30,383.07,389.67,391.09,388.90,378.80,370.38,375.07,383.25,386.04,382.92,384.96,376.27,355.46,345.87,L5
2004-05-18 22:00:14+00:00,418.91,416.24,412.07,399.88,393.96,397.10,407.19,413.11,410.67,414.36,409.07,412.68,423.44,416.15,412.44,395.40,383.81,363.63,326.91,L5
2004-05-19 22:02:35+00:00,418.96,413.34,417.21,405.19,405.53,405.10,404.41,404.29,,,,,,410.03,414.33,402.65,388.69,378.80,323.70,L7
2004-05-26 22:08:45+00:00,451.52,,,,,396.42,396.22,393.93,394.88,390.40,400.53,398.75,391.19,392.99,,,,,359.03,L7
2004-07-13 22:08:34+00:00,425.86,425.36,415.46,406.76,407.70,405.97,410.52,405.33,,,,,393.71,387.07,386.99,378.27,381.05,366.21,326.34,L7
2004-09-08 22:02:05+00:00,448.73,434.12,419.87,410.69,408.95,408.41,,,,,,405.42,398.18,396.43,379.34,369.40,366.54,353.62,353.09,L7
2004-09-24 22:02:01+00:00,,401.35,397.00,386.14,383.52,386.33,384.27,379.68,383.35,,,,,,371.48,366.14,354.63,349.59,339.40,L7
2004-10-01 22:08:09+00:00,,,,,,,,,,,,,,,347.15,353.74,,,,L7
2004-10-02 21:57:38+00:00,441.03,425.05,411.17,402.80,397.39,392.86,384.79,373.45,377.50,370.96,355.21,,,,337.62,337.16,323.43,344.54,338.04,L5
2004-10-10 22:01:56+00:00,,,,402.47,399.71,394.03,400.05,399.28,400.35,398.62,388.99,388.41,,,,,376.30,371.87,352.49,L7
2004-11-02 22:08:28+00:00,448.30,428.55,415.69,414.90,,,,,399.85,392.48,393.17,378.75,372.60,379.75,,,418.33,,,L7
2004-11-10 22:04:35+00:00,402.00,397.41,395.97,393.28,390.43,392.29,396.76,405.46,402.65,408.12,403.01,399.60,408.80,404.76,334.29,373.48,388.45,391.70,363.29,L5
2005-02-23 22:00:07+00:00,388.58,385.00,390.27,381.53,383.41,387.10,390.40,387.74,396.63,396.65,387.73,393.52,396.14,389.12,381.05,,354.46,366.08,353.26,L5
2005-03-03 22:03:05+00:00,,,367.36,,,,,,365.45,362.09,357.82,,,,,,,,,L7
2005-03-18 22:06:34+00:00,405.10,390.51,377.30,377.54,377.40,385.01,390.01,391.74,398.93,395.71,393.79,388.08,391.83,391.02,383.95,383.86,356.05,362.92,348.74,L5
2005-03-26 22:09:16+00:00,399.83,,,,,387.12,392.43,403.06,404.12,412.63,395.50,398.84,401.14,406.55,399.31,,,,348.50,L7
2005-04-12 22:00:30+00:00,388.04,384.69,381.06,379.33,377.16,381.63,383.61,389.19,400.14,399.63,401.51,397.86,391.72,383.47,378.89,372.26,369.83,352.97,349.19,L5
2005-05-29 22:09:09+00:00,375.24,367.94,,,,,,,380.59,386.01,379.18,373.58,374.91,367.47,,,,,,L7
2005-06-22 22:07:11+00:00,386.61,355.30,370.47,354.67,353.17,,370.36,385.58,417.17,424.75,414.54,425.73,,,412.96,388.28,,,,L5
2005-07-09 22:02:50+00:00,421.00,412.34,401.94,,,,,,383.33,384.12,378.27,388.92,370.55,376.83,380.51,379.86,,,,L7
2005-09-10 22:07:43+00:00,416.34,408.61,403.20,403.39,400.26,397.86,392.90,395.81,394.28,391.02,393.17,388.63,385.72,374.97,366.33,372.19,380.60,339.94,355.22,L5
2005-09-11 22:02:29+00:00,421.19,412.71,406.21,400.65,401.98,,,,,,,394.21,388.41,379.44,368.86,375.83,386.37,345.07,367.34,L7
2005-09-18 22:08:39+00:00,349.57,367.19,,,,,,,351.07,370.96,358.32,,,,,,,,,L7
2005-09-19 22:01:32+00:00,387.86,388.59,383.28,375.10,366.06,370.51,367.41,370.74,378.01,386.63,383.10,386.28,385.30,382.82,380.30,382.63,373.77,334.29,335.18,L5
2005-10-20 22:08:47+00:00,408.55,,,,394.65,397.43,401.72,399.07,395.43,397.34,399.48,405.55,402.03,396.59,,,,,336.21,L7
2005-10-29 22:02:43+00:00,411.38,,,,,391.70,388.11,384.31,379.97,386.61,386.20,392.71,398.23,389.00,,,,,,L7
2005-11-06 22:01:35+00:00,405.90,405.65,403.44,399.25,398.88,404.92,405.41,399.49,392.49,380.83,382.54,381.23,376.66,377.61,376.11,372.72,383.14,353.16,353.03,L5
2005-11-21 22:09:07+00:00,400.36,391.31,,,,,,,390.89,376.74,380.17,365.76,359.34,363.46,361.46,,,,,L7
2006-01-25 22:03:29+00:00,389.46,385.53,380.53,377.47,375.38,371.79,376.64,379.01,379.76,378.57,377.21,388.50,388.37,388.91,382.50,379.88,371.12,353.24,,L5
2006-02-17 22:10:10+00:00,410.19,396.15,392.98,395.05,391.04,394.24,386.92,390.09,395.59,401.31,408.46,406.67,415.18,412.58,406.51,402.41,401.27,387.15,371.73,L5
2006-02-18 22:03:29+00:00,402.55,390.10,390.63,390.88,387.37,386.89,386.25,,,,,,404.60,397.93,391.42,387.22,388.96,378.65,365.66,L7
2006-03-22 22:03:30+00:00,404.05,393.15,386.35,,,,,,384.18,386.56,395.40,391.76,392.80,393.43,394.65,389.03,,,,L7
2006-04-07 22:03:27+00:00,,,,,,,,,,377.49,417.45,428.31,,,,,385.50,,296.74,L7
2006-06-26 22:03:20+00:00,,,383.34,372.26,368.26,375.63,385.47,393.26,397.63,400.79,395.35,,,,,,384.79,373.69,,L7
2006-07-12 22:03:13+00:00,,383.29,380.72,378.50,377.29,368.44,361.77,361.60,399.89,382.51,,,,,,366.83,361.54,354.88,,L7
2006-07-19 22:09:20+00:00,,,376.58,368.97,374.15,377.42,379.20,378.75,378.26,377.67,374.94,,,,,,,,,L7
2006-08-04 22:09:16+00:00,410.29,402.95,,,,395.58,400.07,400.82,405.39,396.19,398.12,395.95,399.68,394.22,391.30,,,,,L7
2006-08-21 22:06:55+00:00,381.85,379.66,368.31,365.25,365.04,367.50,354.44,361.71,381.39,379.06,375.22,378.63,386.98,382.68,375.61,366.03,358.43,348.27,291.36,L5
2006-09-22 22:07:18+00:00,377.10,372.39,371.04,366.40,370.49,375.85,359.75,367.59,374.90,,,,,,,,,,,L5
2006-10-08 22:07:29+00:00,388.51,383.97,376.49,367.75,371.09,371.34,363.51,372.78,379.15,385.24,377.27,378.61,379.18,374.97,374.32,375.13,328.06,328.48,253.97,L5
2006-10-16 22:02:55+00:00,401.42,394.61,378.90,373.34,374.94,,,,,,379.55,373.03,370.20,378.02,374.05,376.72,358.68,326.76,280.77,L7
2006-10-24 22:07:38+00:00,390.02,386.73,382.77,380.00,377.34,372.97,374.00,377.86,386.79,388.02,383.03,379.00,379.49,374.98,371.64,366.82,349.27,307.75,,L5
2007-01-11 22:09:48+00:00,,,,389.65,384.15,386.67,389.34,391.16,395.77,406.38,412.65,405.58,391.38,,,,,385.31,,L7
2007-02-04 22:14:33+00:00,405.95,399.05,398.24,382.46,384.54,384.75,384.92,382.99,396.40,411.49,417.92,408.02,377.62,388.41,407.88,424.06,407.52,368.90,308.90,L5
2007-02-05 22:03:47+00:00,403.45,392.97,390.92,388.75,384.64,388.46,386.47,,,,,,379.39,374.75,387.97,414.64,412.75,374.83,329.45,L7
2007-02-28 22:10:04+00:00,,391.57,390.49,376.71,376.85,378.13,384.91,396.88,399.74,411.07,404.93,,,,393.49,408.95,397.90,353.61,,L7
2007-05-28 22:03:40+00:00,381.97,373.53,,,,,,382.98,390.78,392.90,386.68,,,389.90,407.17,,,,,L7
2007-09-08 22:09:26+00:00,402.07,401.69,396.90,394.49,,,,383.32,388.62,393.74,391.29,397.39,405.02,363.30,415.35,416.37,409.31,,,L7
2007-09-09 22:06:33+00:00,392.42,386.58,385.32,375.71,378.47,374.37,367.19,368.59,377.40,387.68,385.94,390.41,385.26,358.74,397.99,408.06,400.78,393.77,366.50,L5
2007-09-17 22:03:12+00:00,,,,,398.33,393.98,392.94,387.00,379.41,377.53,373.89,373.58,,,,,,375.35,361.02,L7
2007-09-24 22:09:21+00:00,387.74,386.54,380.07,382.24,379.17,379.49,374.75,378.15,,,,397.39,408.41,353.10,401.17,405.13,412.30,407.63,373.97,L7
2007-09-25 22:06:24+00:00,392.74,389.31,391.95,382.72,381.25,379.56,372.56,375.22,381.98,389.29,374.78,378.64,,353.20,404.39,410.35,406.11,396.47,367.11,L5
2007-10-02 22:12:30+00:00,385.66,383.27,390.06,398.96,394.21,383.34,378.80,384.31,385.82,370.10,371.88,366.88,370.22,360.15,341.28,,371.63,,336.99,L5
2007-10-26 22:09:31+00:00,382.15,381.21,391.69,386.22,391.96,389.93,388.45,,,,387.71,,,,366.19,401.16,404.39,401.57,348.52,L7
2007-11-04 22:03:26+00:00,,,,,,386.07,374.90,380.73,392.83,402.42,407.87,384.47,351.13,,,,,,362.00,L7
2007-11-20 22:03:34+00:00,,,,392.00,384.89,387.94,388.40,384.10,387.99,396.21,410.58,406.54,,,,,406.65,407.63,397.06,L7
2007-11-27 22:09:48+00:00,403.45,393.03,388.22,,389.42,395.42,373.55,,,,,403.63,416.60,393.97,381.63,375.20,395.14,402.14,389.86,L7
2007-12-06 22:03:40+00:00,401.36,394.18,384.10,376.22,370.70,369.96,365.10,,,,,403.34,411.18,416.25,397.81,383.25,399.69,399.21,381.43,L7
2007-12-22 22:03:44+00:00,,,,397.09,396.29,391.87,392.27,398.83,413.74,431.18,435.37,,,,,,413.22,430.37,409.99,L7
2008-01-23 22:03:45+00:00,392.41,388.95,383.94,373.93,368.93,366.87,361.83,369.57,,,,,406.18,412.78,397.17,344.53,364.07,399.44,405.13,L7
2008-02-24 22:03:38+00:00,387.07,390.16,385.70,381.56,378.76,365.66,364.12,,,,,390.47,386.70,387.26,382.83,371.61,324.81,363.44,377.17,L7
2008-03-03 22:03:39+00:00,390.50,381.65,378.08,374.28,381.91,369.69,360.65,365.71,374.06,378.17,382.46,389.93,397.46,402.39,396.86,,318.34,367.97,379.97,L5
2008-04-12 22:03:32+00:00,399.31,387.11,385.86,386.12,377.49,,,,,,394.73,390.35,391.58,396.23,397.79,410.08,,399.57,,L7
2008-06-15 22:03:08+00:00,,,,355.23,356.04,359.01,350.52,354.21,363.74,370.56,370.70,,,,,,,375.73,,L7
2008-07-17 22:02:46+00:00,,,,373.04,372.13,374.04,367.24,364.61,376.73,383.40,381.96,,,,,,,,,L7
2008-09-10 22:08:32+00:00,410.46,400.46,391.34,,,,365.51,368.54,384.46,386.46,387.97,388.44,381.49,381.08,373.77,374.31,357.23,,,L7
2008-10-05 22:02:06+00:00,431.07,,,,,,,,400.06,387.62,392.11,384.40,380.89,393.76,,,,,,L7
2008-10-12 22:08:13+00:00,406.30,408.14,399.20,,,,,380.88,393.48,395.72,387.90,391.35,404.76,400.99,386.54,,,,,L7
2009-01-09 22:03:04+00:00,,,,,377.17,381.57,375.82,378.07,380.84,385.33,386.08,400.25,,,,,,402.31,377.10,L7
2009-01-24 22:04:54+00:00,388.49,375.93,372.44,376.30,384.13,381.00,384.33,381.87,386.37,385.80,384.49,397.44,414.01,418.09,412.11,342.26,397.91,401.16,376.41,L5
2009-01-25 22:03:09+00:00,389.84,384.72,377.08,374.01,377.92,374.85,370.50,374.34,,,,,417.03,422.19,418.06,350.18,376.16,384.40,368.40,L7
2009-02-01 22:09:22+00:00,429.99,408.68,,,,,,,372.51,373.24,410.17,414.24,423.23,454.11,,,,,,L7
2009-02-09 22:05:19+00:00,392.55,390.29,385.79,379.57,376.84,379.54,374.79,381.39,387.02,395.25,399.14,412.55,427.12,408.65,406.19,,404.84,409.94,384.68,L5
2009-02-17 22:09:31+00:00,,,391.61,384.51,380.78,380.82,384.66,386.22,395.32,401.57,404.67,,,,,408.05,396.45,392.56,369.72,L7
2009-02-26 22:03:25+00:00,387.41,,,,,,366.70,373.44,385.76,399.88,398.75,409.87,414.31,420.08,,,,,,L7
2009-03-21 22:09:47+00:00,396.42,393.52,,,,,382.08,381.43,390.59,401.20,408.34,411.48,423.15,419.91,425.39,413.46,,,,L7
2009-03-30 22:03:40+00:00,400.14,347.55,366.85,,,,,,380.11,386.63,,,392.13,395.23,396.53,379.31,367.24,,,L7
2009-07-11 22:09:55+00:00,408.19,,,,,395.95,404.02,399.27,401.64,410.79,417.12,419.54,423.48,,,,,,,L7
2009-08-21 22:03:35+00:00,,377.99,380.66,371.10,380.39,391.08,378.60,369.79,382.92,,,,,,393.68,394.55,371.27,354.75,361.06,L7
2009-12-02 22:10:24+00:00,388.49,384.12,392.90,,,,,398.64,402.28,407.93,403.33,421.59,426.80,429.72,427.91,420.26,389.78,,,L7
2009-12-03 22:03:55+00:00,389.98,389.74,388.11,380.13,387.27,384.00,388.85,394.41,396.02,393.21,393.59,404.76,416.65,411.26,421.42,420.73,386.22,,361.46,L5
2010-01-28 22:05:07+00:00,390.31,,,,,,377.19,392.67,401.82,412.30,408.73,426.21,431.58,436.74,,,,,,L7
2010-02-04 22:11:23+00:00,387.26,386.17,373.84,,,,,384.46,,409.21,385.61,380.13,382.93,382.25,380.94,381.30,,,,L7
2010-02-20 22:11:33+00:00,396.69,388.29,388.79,389.33,390.77,387.07,390.00,387.28,387.97,386.96,,,,396.54,393.16,392.32,389.16,374.43,383.99,L7
2010-02-21 22:04:20+00:00,390.87,385.99,377.24,385.37,385.04,388.43,387.31,,,,,,,,,,,,,L5
2010-04-09 22:11:48+00:00,391.19,381.16,385.87,383.42,383.81,386.75,389.77,,,,,413.07,419.17,420.23,427.81,424.05,428.51,,401.91,L7
2010-07-07 22:05:37+00:00,365.69,367.35,362.82,366.92,371.79,374.25,377.58,370.47,378.25,,,,,376.37,372.24,369.77,362.18,361.22,,L7
2010-07-23 22:05:38+00:00,365.98,365.06,367.02,361.40,364.32,366.66,366.51,,,,,,396.93,394.27,387.10,380.06,368.28,367.98,,L7
2010-08-15 22:11:49+00:00,370.51,376.11,364.83,,,,,389.25,394.07,391.30,389.30,382.56,372.70,373.47,361.84,353.40,343.98,,,L7
2010-09-09 22:05:42+00:00,387.89,387.84,384.09,,,,,,401.41,406.15,400.93,407.12,412.10,409.27,406.93,397.18,387.42,,,L7
2010-10-02 22:11:49+00:00,,,,419.66,427.01,424.79,421.28,419.64,412.69,408.51,407.61,412.74,401.03,,,,388.36,382.30,400.03,L7
2010-10-11 22:05:45+00:00,,,381.03,392.89,400.90,397.65,405.45,400.47,401.96,406.78,401.43,,,,,371.94,361.23,344.97,341.85,L7
2010-11-04 22:03:14+00:00,,,,,,379.10,369.35,379.76,382.81,389.91,386.81,406.60,416.40,394.77,400.92,385.62,357.22,,,L5
2010-12-22 22:03:17+00:00,385.55,388.61,382.86,379.58,378.67,379.13,375.79,380.28,378.16,381.63,382.90,388.61,390.11,390.49,390.70,383.24,374.53,344.92,329.00,L5
2011-01-07 22:03:20+00:00,402.19,392.56,389.31,384.88,379.46,373.12,372.20,375.56,376.85,368.56,377.46,388.94,385.94,386.03,382.55,383.18,374.43,361.58,354.26,L5
2011-01-23 22:03:20+00:00,405.78,402.78,398.35,396.11,389.14,386.81,386.20,385.17,382.43,380.24,386.15,390.78,391.33,390.06,383.63,379.64,379.50,348.47,342.19,L5
2011-02-07 22:13:00+00:00,402.53,408.92,399.46,,,,,389.28,405.24,394.57,400.06,399.44,407.18,400.52,405.49,391.41,384.39,,,L7
2011-02-08 22:03:23+00:00,,,,,,,,,,385.71,381.82,370.48,373.81,381.49,383.58,368.56,359.43,354.83,343.49,L5
2011-02-16 22:06:51+00:00,386.51,382.48,380.09,,,,,,396.70,406.08,407.54,414.18,,421.02,421.26,415.55,,,,L7
2011-02-23 22:13:05+00:00,376.59,,,,,,,,366.58,364.43,,376.61,338.18,357.28,,,,356.88,343.60,L7
2011-03-11 22:13:09+00:00,,357.96,361.42,,,,,397.14,396.62,388.35,397.49,394.72,389.12,390.42,388.77,381.87,382.49,,,L7
2011-03-12 22:03:19+00:00,394.76,388.05,389.54,390.19,393.32,396.64,397.75,398.51,396.27,394.20,395.32,389.05,384.32,385.31,382.55,380.29,373.36,366.66,357.64,L5
2011-03-20 22:06:58+00:00,377.84,,,,,,385.18,390.66,394.00,395.73,398.86,404.31,412.22,409.43,,,,,,L7
2011-04-28 22:13:12+00:00,,,,372.30,377.80,379.02,380.68,383.95,389.14,394.43,398.05,402.92,396.34,,,,400.17,393.37,367.65,L7
2011-06-24 22:06:57+00:00,,,,,374.63,372.20,372.86,359.75,366.37,361.79,366.95,360.98,360.36,,,,,356.62,352.97,L7
2011-08-02 22:13:02+00:00,405.98,,,393.33,,,,,,,,,,,,,,,357.47,L7
2011-08-18 22:12:59+00:00,,410.52,405.85,398.10,383.26,385.09,380.67,386.26,380.99,386.36,385.65,,,,,,,,,L7
2011-09-19 22:12:51+00:00,410.23,402.16,395.59,391.71,380.56,368.15,368.44,370.54,,,,366.36,363.72,361.47,363.37,373.29,371.35,361.93,369.22,L7
2011-09-28 22:06:39+00:00,390.01,381.40,378.60,372.39,369.53,369.36,364.39,,,,,386.38,392.93,394.70,396.30,389.77,384.41,393.66,365.26,L7
2011-11-06 22:13:03+00:00,388.41,,,,,373.63,371.25,373.28,370.41,377.28,378.69,381.61,389.37,383.18,,,,,353.40,L7
2011-11-15 22:06:58+00:00,389.04,371.62,,,,,,371.42,371.75,374.95,377.62,385.24,378.88,382.14,396.92,389.02,,,,L7
2012-03-13 22:13:42+00:00,,376.10,367.10,,,,,,,,362.87,355.79,356.04,,,,,,,L7
2012-03-22 22:07:32+00:00,,,,,366.73,366.95,363.31,371.47,379.76,393.05,393.53,398.20,,,,,,413.09,395.86,L7
2012-03-29 22:13:42+00:00,385.88,379.73,369.37,366.52,363.88,365.81,372.70,379.00,380.01,383.68,,,,381.72,388.18,385.59,384.84,381.88,379.34,L7
