dates,satname,nzd0381-0000,nzd0381-0001,nzd0381-0002,nzd0381-0003,nzd0381-0004,nzd0381-0005,nzd0381-0006,nzd0381-0007,nzd0381-0008,nzd0381-0009,nzd0381-0010,nzd0381-0011,nzd0381-0012,nzd0381-0013,nzd0381-0014,nzd0381-0015,nzd0381-0016,nzd0381-0017,nzd0381-0018
2001-11-03 22:01:46+00:00,L7,408.67,396.80,391.57,392.72,388.48,389.67,383.84,372.57,377.11,375.40,371.42,366.32,368.50,361.84,355.05,342.41,301.42,350.16,350.90
2001-12-21 22:02:05+00:00,L7,449.98,437.32,430.38,421.89,419.00,422.33,414.67,417.39,410.10,407.41,409.75,412.54,412.55,403.11,414.37,438.42,444.34,436.10,400.96
2002-02-07 22:02:17+00:00,L7,406.45,400.33,399.21,395.60,394.16,395.22,389.09,389.53,386.51,386.56,382.93,378.44,361.04,363.77,355.81,332.94,348.34,344.76,337.34
2002-02-14 22:08:29+00:00,L7,420.42,417.47,413.44,409.20,409.62,407.31,409.09,400.89,394.55,396.27,391.61,388.45,384.83,373.86,372.93,356.64,357.50,358.47,345.72
2002-03-11 22:02:19+00:00,L7,395.78,388.56,387.34,384.98,382.39,377.61,377.70,378.81,376.29,372.25,371.69,369.56,368.18,369.00,361.50,332.61,326.16,339.89,334.90
2002-06-15 22:01:55+00:00,L7,439.43,431.40,418.11,398.60,402.54,398.97,393.04,,,500.26,598.84,622.60,,,626.86,527.13,481.27,443.41,398.21
2002-08-25 22:07:36+00:00,L7,420.37,426.69,427.01,409.65,405.04,397.85,396.17,388.86,385.93,376.14,375.50,373.70,368.68,363.42,359.74,351.73,363.71,334.54,340.90
2002-10-05 22:01:07+00:00,L7,390.74,388.06,381.76,375.42,373.16,372.73,376.54,370.20,366.54,354.43,350.84,347.00,340.35,342.22,340.19,323.21,287.96,192.34,270.61
2002-10-28 22:07:22+00:00,L7,,,,,,,,,,,,336.33,359.48,319.72,323.78,344.44,287.56,,
2002-11-29 22:07:49+00:00,L7,424.70,411.68,409.11,404.00,401.84,399.45,398.72,391.57,394.36,392.29,389.73,383.13,384.11,380.91,384.52,383.96,377.62,372.43,329.29
2002-12-31 22:07:56+00:00,L7,401.52,392.09,381.51,381.82,384.36,387.61,390.30,390.43,387.47,385.60,378.98,374.41,373.97,364.13,358.40,360.76,340.59,304.02,220.79
2003-01-25 22:01:54+00:00,L7,435.22,424.43,417.91,417.24,416.60,418.52,412.67,421.43,412.89,408.61,407.99,404.21,410.75,399.28,394.22,389.81,385.65,342.98,354.71
2003-02-01 22:08:09+00:00,L7,397.73,380.17,374.13,371.30,369.81,371.29,377.34,379.39,388.36,380.29,381.94,374.79,366.03,364.61,355.92,353.33,335.11,274.44,213.58
2003-02-26 22:02:04+00:00,L7,410.79,397.89,381.34,379.29,376.90,378.99,379.56,384.75,388.87,393.43,388.50,388.32,382.40,383.36,381.74,376.76,368.83,319.52,244.55
2003-03-05 22:08:19+00:00,L7,417.60,414.21,405.63,393.08,388.54,394.41,398.23,399.27,405.93,400.91,396.10,400.33,397.05,396.85,386.98,384.09,377.92,328.76,266.03
2003-03-21 22:08:15+00:00,L7,,,,404.84,401.66,406.10,413.74,423.52,424.53,427.42,430.22,428.83,424.96,422.80,415.69,407.12,393.29,370.61,357.52
2003-07-28 21:50:04+00:00,L5,377.12,373.66,374.48,369.01,369.28,,,,,,,,,,,,,,
2003-08-28 22:07:57+00:00,L7,,384.57,382.20,390.02,388.88,392.86,389.23,386.23,388.35,381.22,378.40,,,,,341.76,330.23,312.54,267.11
2003-09-14 21:50:54+00:00,L5,415.15,419.70,420.85,421.92,418.25,414.89,412.40,406.12,406.56,397.00,389.28,390.67,387.56,377.17,374.65,361.88,352.16,351.97,344.81
2003-09-21 21:57:11+00:00,L5,405.25,409.77,403.37,404.60,406.98,400.33,395.88,390.61,387.70,385.50,372.27,355.69,,,,,,,
2003-10-24 22:01:46+00:00,L7,380.01,375.97,376.37,380.63,376.46,373.11,,,,,349.49,355.40,347.79,345.01,340.36,332.43,321.71,289.33,227.92
2003-11-17 21:51:45+00:00,L5,439.75,454.71,443.95,435.79,426.48,423.05,425.22,419.67,406.47,394.72,388.46,386.70,382.13,375.66,377.82,368.97,358.53,360.71,354.52
2003-11-25 22:02:05+00:00,L7,392.80,400.42,406.53,396.54,388.91,,,,,,372.66,367.75,364.23,361.82,359.04,354.58,348.64,338.77,321.13
2003-12-02 22:08:15+00:00,L7,412.20,407.70,410.02,,,,,,380.67,,,,,357.36,358.20,345.63,335.29,328.65,321.87
2003-12-03 21:51:55+00:00,L5,413.87,414.18,408.80,402.60,401.68,388.82,392.59,382.02,387.92,380.03,373.95,375.92,374.92,372.24,366.47,360.93,354.28,336.03,313.16
2003-12-10 21:58:05+00:00,L5,414.96,419.12,412.47,406.53,395.62,390.84,389.82,394.28,386.85,379.19,386.82,388.67,384.23,381.35,379.03,373.26,360.80,342.40,325.39
2004-01-03 22:08:30+00:00,L7,,403.76,405.60,401.32,396.33,391.38,396.88,392.54,388.86,389.72,388.43,,,,377.78,365.78,352.41,339.98,306.23
2004-01-04 21:52:10+00:00,L5,382.49,385.81,381.31,383.96,383.24,390.63,388.85,387.25,379.68,383.40,379.11,362.19,355.02,358.04,353.05,349.06,333.91,321.62,297.25
2004-01-19 22:08:35+00:00,L7,,389.10,389.65,,389.83,387.72,390.51,392.52,383.36,374.04,365.74,,,,,345.01,335.11,328.02,274.49
2004-01-20 21:52:13+00:00,L5,379.23,376.09,379.48,382.51,381.30,381.17,380.11,383.34,377.78,375.87,366.06,364.09,353.08,339.88,338.05,331.86,325.43,313.38,252.35
2004-02-05 21:52:16+00:00,L5,385.54,388.38,385.55,388.57,382.82,385.95,382.20,382.89,379.58,381.26,375.11,367.77,366.29,356.62,351.01,344.33,334.93,327.94,283.47
2004-04-08 22:08:48+00:00,L7,,,,,,,,,,,,,,,,,,,
2004-04-25 21:53:23+00:00,L5,421.59,404.01,398.97,392.14,392.36,392.30,398.90,402.00,400.90,393.80,383.71,392.21,403.25,406.04,402.92,404.96,396.27,379.46,365.87
2004-05-18 22:00:14+00:00,L5,406.47,403.06,397.14,389.70,380.78,379.87,389.96,392.75,388.27,386.36,384.18,380.68,386.11,378.82,375.11,358.07,346.48,318.83,289.58
2004-05-19 22:02:35+00:00,L7,408.74,402.52,404.94,396.83,394.71,390.95,390.26,387.56,,,,,,379.36,383.66,371.98,358.02,342.00,293.03
2004-05-26 22:08:45+00:00,L7,459.41,,,,,407.34,407.14,406.84,409.08,408.15,416.31,419.04,414.86,416.66,,,,,382.70
2004-07-13 22:08:34+00:00,L7,419.08,418.18,407.33,401.21,400.52,396.59,401.14,394.24,,,,,373.38,366.74,366.66,357.94,360.72,341.81,306.01
2004-09-08 22:02:05+00:00,L7,449.29,434.71,420.54,411.14,409.54,409.18,,,,,,406.85,399.85,398.10,381.01,371.07,368.21,355.62,354.76
2004-09-24 22:02:01+00:00,L7,,394.88,389.67,381.14,377.05,377.87,375.81,369.68,372.35,,,,,,353.15,347.81,336.30,327.59,321.07
2004-10-01 22:08:09+00:00,L7,,,,,,,,,,,,241.07,309.65,310.12,341.15,347.74,,,
2004-10-02 21:57:38+00:00,L5,444.36,428.58,415.17,405.53,400.92,397.48,389.41,378.90,383.50,378.46,361.88,346.53,332.97,333.79,347.62,347.16,333.43,356.54,348.04
2004-10-10 22:01:56+00:00,L7,,,,395.74,391.00,382.65,388.67,385.83,385.55,380.12,372.55,367.27,,,,,351.63,342.27,327.82
2004-11-02 22:08:28+00:00,L7,454.08,434.67,422.62,419.63,,,,,410.25,405.48,404.73,393.61,389.93,397.08,417.24,435.10,435.66,,
2004-11-10 22:04:35+00:00,L5,388.67,383.29,379.97,382.37,376.31,373.83,378.30,383.64,378.65,378.12,376.34,365.31,368.80,364.76,294.29,333.48,348.45,343.70,323.29
2005-02-23 22:00:07+00:00,L5,377.58,373.35,377.07,372.53,371.76,371.87,375.17,369.74,376.83,371.90,365.73,365.23,363.14,356.12,348.05,281.24,321.46,326.48,320.26
2005-03-03 22:03:05+00:00,L7,,,378.29,,,,,,381.85,382.59,376.04,,,,,,322.08,328.88,324.43
2005-03-18 22:06:34+00:00,L5,408.88,394.51,381.83,380.63,381.40,390.24,395.24,397.92,405.73,404.21,401.35,397.79,403.16,402.35,395.28,395.19,367.38,376.52,360.07
2005-03-26 22:09:16+00:00,L7,388.61,,,,,371.58,376.89,384.70,383.92,387.38,373.06,369.98,367.47,372.88,365.64,,,,314.83
2005-04-12 22:00:30+00:00,L5,391.37,388.22,385.06,382.06,380.69,386.25,388.23,394.64,406.14,407.13,408.18,406.43,401.72,393.47,388.89,382.26,379.83,364.97,359.19
2005-05-29 22:09:09+00:00,L7,386.68,380.06,603.64,,,,,,401.19,411.76,402.07,403.01,409.24,401.80,632.43,620.72,475.77,,
2005-06-22 22:07:11+00:00,L5,372.94,340.83,354.07,343.49,338.70,319.63,351.44,363.22,392.57,394.00,387.21,390.59,435.14,396.17,371.96,347.28,200.91,209.73,243.80
2005-07-09 22:02:50+00:00,L7,421.33,412.69,402.34,,,,,,383.93,384.87,378.94,389.78,371.55,377.83,381.51,380.86,,,
2005-09-10 22:07:43+00:00,L5,425.23,418.02,413.87,410.66,409.67,410.17,405.21,410.36,410.28,411.02,410.95,411.49,412.39,401.64,393.00,398.86,407.27,371.94,381.89
2005-09-11 22:02:29+00:00,L7,429.41,421.42,416.08,407.38,410.69,,,,,,,415.35,413.08,404.11,393.53,400.50,411.04,374.67,392.01
2005-09-18 22:08:39+00:00,L7,334.46,351.19,,,,,,,323.87,336.96,328.10,179.92,156.29,110.79,,,,,
2005-09-19 22:01:32+00:00,L5,379.08,379.30,372.75,367.92,356.77,358.36,355.26,356.38,362.21,366.88,365.54,363.71,358.97,356.49,353.97,356.30,347.44,302.69,308.85
2005-10-20 22:08:47+00:00,L7,407.44,,,,393.47,395.89,400.18,397.25,393.43,394.84,397.26,402.69,398.70,393.26,,,,,332.88
2005-10-29 22:02:43+00:00,L7,402.71,,,,,379.70,376.11,370.13,364.37,367.11,368.87,370.42,372.23,363.00,,,,,
2005-11-06 22:01:35+00:00,L5,413.12,413.30,412.11,405.16,406.53,414.92,415.41,411.31,405.49,397.08,396.98,399.80,398.33,399.28,397.78,394.39,404.81,379.16,374.70
2005-11-21 22:09:07+00:00,L7,407.69,399.07,,,,,,,404.09,393.24,394.84,384.62,381.34,385.46,383.46,354.51,,,
2005-12-23 22:09:15+00:00,L7,282.24,248.90,,,,,,,,,,,280.75,274.38,258.10,244.92,250.17,260.86,284.01
2006-01-25 22:03:29+00:00,L5,386.68,382.59,377.20,375.20,372.44,367.94,372.79,374.46,374.76,372.32,371.65,381.36,380.04,380.58,374.17,371.55,362.79,343.24,
2006-02-17 22:10:10+00:00,L5,413.41,399.56,396.85,397.69,394.45,398.70,391.38,395.36,401.39,408.56,414.90,414.96,424.85,422.25,416.18,412.08,410.94,398.75,381.40
2006-02-18 22:03:29+00:00,L7,408.99,396.92,398.36,396.15,394.19,395.81,395.17,,,,,,423.93,417.26,410.75,406.55,408.29,401.85,384.99
2006-03-22 22:03:30+00:00,L7,411.94,401.50,395.82,,,,,,398.38,404.31,411.18,412.05,416.47,417.10,418.32,412.70,,,
2006-04-07 22:03:27+00:00,L7,,,,,,,,,463.37,373.99,414.34,424.31,,,,,380.83,642.32,292.07
2006-06-26 22:03:20+00:00,L7,,,372.94,365.17,359.08,363.63,373.47,379.08,382.03,381.29,378.02,,,,,,358.79,342.49,
2006-07-12 22:03:13+00:00,L7,,375.88,372.32,372.77,369.88,358.75,352.08,350.15,387.29,366.76,,,,,,345.83,340.54,329.68,
2006-07-19 22:09:20+00:00,L7,,,380.45,371.61,377.56,381.88,383.66,384.02,384.06,384.92,381.38,,,,,,,,
2006-08-04 22:09:16+00:00,L7,411.73,404.48,,,,397.58,402.07,403.18,407.99,399.44,401.01,399.66,404.01,398.55,395.63,,,,
2006-08-21 22:06:55+00:00,L5,370.18,367.31,354.31,355.70,352.69,351.35,338.29,342.62,360.39,352.81,351.89,348.63,351.98,347.68,340.61,331.03,323.43,306.27,256.36
2006-09-22 22:07:18+00:00,L5,365.10,359.68,356.64,356.58,357.78,359.23,343.13,347.95,353.30,,,,,,,,,,
2006-10-08 22:07:29+00:00,L5,377.62,372.44,363.42,358.84,359.56,356.26,348.43,354.96,359.55,360.74,355.49,350.61,346.51,342.30,341.65,342.46,295.39,289.28,221.30
2006-10-16 22:02:55+00:00,L7,399.42,392.49,376.50,371.70,372.82,,,,,,375.55,367.89,364.20,372.02,368.05,370.72,352.68,319.56,274.77
2006-10-24 22:07:38+00:00,L5,384.80,381.20,376.50,375.73,371.81,365.74,366.77,369.31,377.39,376.27,372.59,365.57,363.82,359.31,355.97,351.15,333.60,288.95,216.12
2007-01-11 22:09:48+00:00,L7,,,,395.74,392.03,396.98,399.65,403.34,409.17,423.13,427.54,424.72,413.71,,,,,412.11,397.06
2007-02-04 22:14:33+00:00,L5,402.84,395.76,394.51,379.91,381.25,380.44,380.61,377.90,390.80,404.49,411.70,400.02,368.29,379.08,398.55,414.73,398.19,357.70,299.57
2007-02-05 22:03:47+00:00,L7,405.45,395.09,393.32,390.39,386.76,391.23,389.24,,,,,,385.39,380.75,393.97,420.64,418.75,382.03,335.45
2007-02-28 22:10:04+00:00,L7,,381.57,379.16,368.98,366.85,365.05,371.83,381.43,382.74,389.82,386.04,,,,365.16,380.62,369.57,319.61,212.75
2007-05-28 22:03:40+00:00,L7,372.86,363.88,,,,,,368.07,374.38,372.40,368.46,326.44,291.21,362.57,379.84,,,,
2007-09-08 22:09:26+00:00,L7,391.51,390.51,384.23,385.85,,,,366.05,369.62,369.99,370.18,370.25,373.35,331.63,383.68,384.70,377.64,,
2007-09-09 22:06:33+00:00,L5,379.31,372.70,369.59,364.98,364.59,356.22,349.04,347.14,353.80,358.18,359.72,356.70,345.93,319.41,358.66,368.73,361.45,346.57,327.17
2007-09-17 22:03:12+00:00,L7,,,,,405.04,402.75,401.71,397.36,390.81,391.78,386.56,389.87,,,,,,398.15,380.02
2007-09-24 22:09:21+00:00,L7,374.85,372.89,364.60,371.69,365.52,361.64,356.90,357.06,,,,364.25,369.74,314.43,362.50,366.46,373.63,361.23,335.30
2007-09-25 22:06:24+00:00,L5,376.18,371.78,372.08,369.17,363.72,356.64,349.64,348.13,352.18,352.04,341.67,336.07,273.28,303.53,354.72,360.68,356.44,336.87,317.44
2007-10-02 22:12:30+00:00,L5,395.88,394.09,402.33,407.32,405.03,397.49,392.95,401.04,404.22,393.10,392.32,393.17,400.89,390.82,371.95,390.82,402.30,391.53,367.66
2007-10-26 22:09:31+00:00,L7,366.26,364.39,372.62,373.22,375.14,367.93,366.45,,,,355.93,218.18,180.39,262.79,318.52,353.49,356.72,344.37,300.85
2007-11-04 22:03:26+00:00,L7,,,,,,382.99,371.82,377.09,388.83,397.42,403.43,378.76,344.46,,,,,,355.33
2007-11-20 22:03:34+00:00,L7,,,,390.27,382.65,385.02,385.48,380.65,384.19,391.46,406.36,401.11,,,,,400.32,400.03,390.73
2007-11-27 22:09:48+00:00,L7,404.56,394.21,389.55,,390.60,396.96,375.09,,,,,406.49,419.93,397.30,384.96,378.53,398.47,406.14,393.19
2007-12-06 22:03:40+00:00,L7,392.69,385.00,373.70,369.13,361.52,357.96,353.10,,,,,381.05,385.18,390.25,371.81,357.25,373.69,368.01,355.43
2007-12-22 22:03:44+00:00,L7,,,,385.27,381.00,371.87,372.27,375.19,387.74,398.68,406.48,,,,,,369.89,378.37,366.66
2008-01-23 22:03:45+00:00,L7,384.08,380.13,373.94,367.11,360.11,355.33,350.29,355.93,,,,,381.18,387.78,372.17,319.53,339.07,369.44,380.13
2008-01-30 22:09:55+00:00,L7,489.85,514.89,494.89,,,,,,590.41,587.69,609.69,606.03,639.00,608.31,604.30,624.72,,,
2008-02-24 22:03:38+00:00,L7,389.29,392.51,388.37,383.38,381.11,368.74,367.20,,,,,396.18,393.37,393.93,389.50,378.28,331.48,371.44,383.84
2008-03-03 22:03:39+00:00,L5,384.83,375.65,371.28,369.64,375.91,361.84,352.80,356.44,363.86,365.42,371.13,375.36,380.46,385.39,379.86,294.04,301.34,347.57,362.97
2008-04-12 22:03:32+00:00,L7,407.87,396.17,396.13,393.12,386.55,,,,,,411.84,412.35,417.25,421.90,423.46,435.75,435.24,430.37,
2008-06-15 22:03:08+00:00,L7,,,,347.50,346.04,345.93,337.44,338.76,346.74,349.31,351.81,,,,,,365.41,341.73,
2008-07-17 22:02:46+00:00,L7,,,,363.68,360.01,358.19,351.39,345.88,356.13,357.65,359.07,,,,,,233.68,264.77,
2008-09-10 22:08:32+00:00,L7,408.02,397.87,388.41,,,,362.13,364.54,380.06,380.96,383.08,382.15,374.16,373.75,366.44,366.98,349.90,,
2008-10-05 22:02:06+00:00,L7,437.96,,,,,,,,412.46,403.12,405.89,402.11,401.56,414.43,,,,,
2008-10-12 22:08:13+00:00,L7,394.30,395.43,384.80,,,,,361.24,371.88,368.72,363.90,360.49,368.76,364.99,350.54,88.95,,,
2009-01-09 22:03:04+00:00,L7,,,,,361.64,361.26,355.51,354.07,354.44,352.33,356.75,362.54,,,,,,349.51,333.10
2009-01-24 22:04:54+00:00,L5,377.71,364.52,359.51,367.48,372.72,366.08,369.41,364.23,366.97,361.55,362.93,369.73,381.68,385.76,379.78,309.93,365.58,362.36,344.08
2009-01-25 22:03:09+00:00,L7,379.28,373.54,364.41,365.37,366.74,360.23,355.88,357.07,,,,,385.36,390.52,386.39,318.51,344.49,346.40,336.73
2009-02-01 22:09:22+00:00,L7,439.77,419.03,342.77,,,,,,390.11,395.24,429.73,439.38,452.56,483.44,506.16,506.06,,,
2009-02-09 22:05:19+00:00,L5,377.44,374.29,367.66,367.21,360.84,358.62,353.87,356.66,359.82,361.25,368.92,373.69,381.79,363.32,360.86,108.10,359.51,355.54,339.35
2009-02-17 22:09:31+00:00,L7,,,398.14,388.96,386.54,388.36,392.20,395.13,405.12,413.82,415.56,,,,,424.38,412.78,412.16,386.05
2009-02-26 22:03:25+00:00,L7,380.30,,,,,,356.85,361.80,372.96,383.88,384.53,391.58,392.98,398.75,222.90,,,,
2009-03-21 22:09:47+00:00,L7,393.42,390.34,,,,,377.93,376.52,385.19,394.45,402.34,403.77,414.15,410.91,416.39,404.46,,,
2009-03-30 22:03:40+00:00,L7,405.25,352.96,372.98,,,,,,389.31,398.13,376.60,382.78,407.46,410.56,411.86,394.64,382.57,,
2009-07-11 22:09:55+00:00,L7,410.97,,,,,399.80,407.87,403.82,406.64,417.04,422.68,426.68,431.81,,,,,,
2009-08-21 22:03:35+00:00,L7,,366.70,367.86,362.37,369.10,376.31,363.83,352.34,363.72,,,,,,361.68,362.55,339.27,316.35,329.06
2009-12-02 22:10:24+00:00,L7,374.82,369.65,376.50,,,,,376.28,377.68,377.18,376.00,386.45,385.80,388.72,386.91,379.26,348.78,,
2009-12-03 22:03:55+00:00,L5,381.09,380.33,377.44,372.86,377.86,371.69,376.54,379.86,380.02,373.21,375.81,381.90,389.98,384.59,394.75,394.06,359.55,230.06,334.79
2010-01-28 22:05:07+00:00,L7,375.42,,,,,,356.57,368.31,375.02,378.80,378.95,387.92,386.91,392.07,231.95,,,,
2010-02-04 22:11:23+00:00,L7,398.48,398.05,387.31,,,,,402.82,506.21,434.46,408.05,408.99,416.60,415.92,414.61,414.97,232.88,,
2010-02-20 22:11:33+00:00,L7,405.02,397.11,398.79,396.15,399.59,398.61,401.54,400.92,402.97,405.71,,,,421.54,418.16,417.32,414.16,404.43,408.99
2010-02-21 22:04:20+00:00,L5,399.98,395.64,388.17,392.82,394.69,401.05,399.93,,,,,,,,,,,,
2010-04-09 22:11:48+00:00,L7,386.86,376.57,380.67,379.87,379.22,380.75,383.77,,,,,401.93,406.17,407.23,414.81,411.05,415.51,404.62,388.91
2010-07-07 22:05:37+00:00,L7,364.25,365.82,361.09,365.74,370.26,372.25,375.58,368.11,375.65,,,,,372.04,367.91,365.44,357.85,356.02,324.46
2010-07-23 22:05:38+00:00,L7,355.09,353.53,353.95,352.49,352.79,351.58,351.43,,,,,,364.26,361.60,354.43,347.39,335.61,328.78,284.64
2010-08-15 22:11:49+00:00,L7,381.84,388.11,378.43,,,,,407.80,414.47,416.80,411.97,411.70,406.70,407.47,395.84,387.40,377.98,,
2010-09-09 22:05:42+00:00,L7,374.89,374.08,368.49,,,,,,378.01,376.90,374.93,373.69,373.10,370.27,367.93,358.18,348.42,,
2010-10-02 22:11:49+00:00,L7,,,,423.66,432.19,431.56,428.05,427.64,421.49,419.51,417.39,425.31,415.70,,,,403.03,399.90,414.70
2010-10-11 22:05:45+00:00,L7,,,385.43,395.89,404.78,402.73,410.53,406.47,408.56,415.03,408.76,,,,,382.94,372.23,358.17,352.85
2010-11-04 22:03:14+00:00,L5,,,,,,357.72,347.97,354.49,355.01,355.16,355.92,366.89,370.07,348.44,354.59,339.29,310.89,,
2010-12-22 22:03:17+00:00,L5,377.22,379.79,372.86,372.76,369.85,367.59,364.25,366.64,363.16,362.88,366.23,367.18,365.11,365.49,365.70,358.24,349.53,314.92,304.00
2011-01-07 22:03:20+00:00,L5,403.63,394.09,391.04,386.06,380.99,375.12,374.20,377.92,379.45,371.81,380.35,392.65,390.27,390.36,386.88,387.51,378.76,366.78,358.59
2011-01-23 22:03:20+00:00,L5,413.34,410.78,407.42,402.29,397.14,397.27,396.66,397.53,396.03,397.24,401.26,410.21,414.00,412.73,406.30,402.31,402.17,375.67,364.86
2011-02-07 22:13:00+00:00,L7,406.31,412.92,403.99,,,,,395.46,412.04,403.07,407.62,409.15,418.51,411.85,416.82,402.74,395.72,,
2011-02-08 22:03:23+00:00,L5,,,,,,,,,129.73,400.96,395.38,387.91,394.14,401.82,403.91,388.89,379.76,379.23,363.82
2011-02-16 22:06:51+00:00,L7,371.40,366.48,361.96,,,,,,369.50,372.08,377.32,375.32,379.94,375.69,375.93,370.22,,,
2011-02-23 22:13:05+00:00,L7,387.70,,,,,,,,386.58,389.43,378.99,405.18,371.51,390.61,,,,396.88,376.93
2011-03-11 22:13:09+00:00,L7,,365.84,370.35,,,,,409.32,410.02,405.10,412.38,413.86,411.45,412.75,411.10,404.20,404.82,,
2011-03-12 22:03:19+00:00,L5,402.54,396.29,398.87,396.55,401.56,407.41,408.52,411.24,410.27,411.70,410.88,409.05,407.65,408.64,405.88,403.62,396.69,394.66,380.97
2011-03-20 22:06:58+00:00,L7,363.95,,,,,,365.95,367.93,369.00,364.48,371.08,368.60,370.55,367.76,,,,,
2011-04-28 22:13:12+00:00,L7,,,,367.94,372.15,371.64,373.30,375.22,379.54,382.43,387.38,389.21,380.34,,,,384.17,374.17,351.65
2011-06-24 22:06:57+00:00,L7,,,,,380.16,379.43,380.09,368.30,375.77,373.54,377.39,374.41,376.03,,,,,375.42,368.64
2011-08-02 22:13:02+00:00,L7,405.09,,,392.60,,,,,,,,,,,,,,,354.80
