dates,nzd0381-0000,nzd0381-0001,nzd0381-0002,nzd0381-0003,nzd0381-0004,nzd0381-0005,nzd0381-0006,nzd0381-0007,nzd0381-0008,nzd0381-0009,nzd0381-0010,nzd0381-0011,nzd0381-0012,nzd0381-0013,nzd0381-0014,nzd0381-0015,nzd0381-0016,nzd0381-0017,nzd0381-0018,satname
2002-02-14 22:08:29+00:00,417.89,410.69,406.23,400.65,398.89,400.58,397.30,395.56,393.21,391.40,388.20,388.27,385.60,379.34,376.82,360.68,359.41,378.94,363.50,L7
2002-03-11 22:02:19+00:00,419.17,411.18,407.88,403.26,400.78,402.36,399.09,397.26,395.03,394.51,391.88,391.85,389.17,383.56,381.77,360.66,365.31,377.88,364.12,L7
2002-06-15 22:01:55+00:00,422.66,415.28,409.99,402.25,401.80,400.63,397.06,400.97,396.61,396.56,394.27,394.03,389.57,385.35,384.07,360.06,363.33,385.41,364.16,L7
2002-08-25 22:07:36+00:00,420.42,417.55,413.09,399.29,398.66,394.09,391.59,396.11,394.61,391.07,388.60,390.91,390.93,388.71,383.12,364.67,367.44,396.25,363.67,L7
2002-10-05 22:01:07+00:00,420.85,419.62,413.76,397.83,397.81,395.39,394.12,396.99,395.43,389.28,384.50,387.78,386.51,384.82,381.97,369.47,357.84,409.81,348.57,L7
2002-11-29 22:07:49+00:00,421.31,417.10,412.00,398.96,398.29,395.71,394.58,394.09,393.88,388.79,384.91,384.52,383.71,381.52,380.82,372.30,362.43,387.52,342.25,L7
2002-12-31 22:07:56+00:00,417.22,412.98,409.31,399.18,399.45,400.33,401.35,398.18,397.77,394.87,389.54,389.85,390.44,386.34,384.38,378.58,366.14,356.62,332.93,L7
2003-01-25 22:01:54+00:00,418.82,413.15,408.63,401.15,400.76,401.20,400.85,399.55,397.20,393.11,389.23,387.58,388.51,382.93,380.35,374.83,364.04,340.08,330.88,L7
2003-02-01 22:08:09+00:00,417.19,409.65,405.15,397.72,397.60,398.83,399.55,399.29,399.12,395.23,391.79,390.30,390.43,385.54,381.94,376.91,364.88,333.87,330.88,L7
2003-02-26 22:02:04+00:00,415.93,405.21,397.94,392.94,393.27,396.15,397.24,399.14,400.21,398.86,394.62,393.60,393.71,389.86,386.61,382.08,366.74,334.68,324.43,L7
2003-03-05 22:08:19+00:00,416.57,406.91,399.51,393.28,393.01,396.45,397.93,399.81,401.75,400.04,395.63,395.58,395.38,392.05,387.85,383.56,369.53,335.36,324.43,L7
2003-03-21 22:08:15+00:00,416.57,406.91,399.51,394.40,393.67,397.10,399.35,402.12,403.87,402.56,399.15,398.70,397.87,394.69,390.12,385.30,371.29,338.74,330.28,L7
2003-07-28 21:50:04+00:00,408.62,399.75,393.26,388.08,387.17,393.24,397.76,403.28,409.12,409.51,407.19,408.35,404.61,403.90,397.08,392.32,380.79,337.73,347.85,L5
2003-08-28 22:07:57+00:00,404.75,400.27,398.15,394.06,393.33,403.13,405.74,409.31,413.20,411.85,409.28,414.01,410.33,409.15,400.67,389.21,378.70,351.17,325.48,L7
2003-09-14 21:50:54+00:00,400.36,399.86,400.69,399.97,399.08,407.03,407.54,408.14,409.61,405.80,402.78,401.03,396.09,389.81,385.00,375.47,363.78,351.31,328.37,L5
2003-09-21 21:57:11+00:00,402.95,403.11,402.22,401.16,402.03,407.93,404.40,400.50,401.00,396.41,387.54,372.32,376.89,366.50,363.98,364.48,353.86,347.46,318.62,L5
2003-10-24 22:01:46+00:00,401.55,401.35,401.21,399.89,400.58,405.22,404.40,400.50,401.00,396.41,386.69,381.54,388.34,381.75,378.17,371.13,360.48,348.88,318.62,L7
2003-11-17 21:51:45+00:00,407.92,401.35,407.07,405.01,403.78,407.03,407.42,402.70,399.52,392.42,384.51,378.76,379.94,373.39,371.72,365.84,355.24,346.14,324.26,L5
2003-11-25 22:02:05+00:00,406.51,402.37,408.14,404.58,402.67,407.03,407.42,402.70,399.52,392.42,384.76,379.98,381.01,375.50,373.55,367.59,357.92,349.46,328.48,L7
2003-12-02 22:08:15+00:00,407.01,402.80,408.04,404.58,402.67,407.03,407.42,402.70,394.95,392.42,384.76,379.98,381.01,370.54,369.15,362.82,353.04,344.66,325.82,L7
2003-12-03 21:51:55+00:00,408.31,404.69,408.60,404.69,403.01,404.82,405.43,399.73,394.84,391.54,384.23,380.83,381.93,372.60,370.48,364.07,354.74,345.26,325.49,L5
2003-12-10 21:58:05+00:00,409.56,406.83,409.53,405.31,402.73,403.72,403.88,400.06,394.87,391.19,385.69,383.62,384.59,375.80,373.65,366.93,357.20,346.95,327.43,L5
2004-01-03 22:08:30+00:00,409.56,407.13,409.80,405.39,402.70,403.18,404.03,400.34,395.42,392.84,387.28,383.62,384.59,375.80,376.33,368.73,358.60,348.49,326.94,L7
2004-01-04 21:52:10+00:00,407.76,406.07,408.34,404.12,401.81,403.19,403.71,400.57,395.50,394.22,388.29,383.87,384.27,377.00,376.78,369.49,358.86,349.08,326.68,L5
2004-01-19 22:08:35+00:00,407.76,405.73,408.02,404.12,401.88,403.32,404.10,401.88,396.46,395.01,388.44,383.87,384.27,377.00,376.78,370.57,360.01,351.13,325.09,L7
2004-01-20 21:52:13+00:00,406.49,404.63,407.23,403.31,401.48,403.14,403.72,402.40,397.15,396.37,389.00,385.83,385.83,377.73,377.28,370.98,360.76,352.35,322.45,L5
2004-02-05 21:52:16+00:00,407.13,405.65,407.90,404.84,402.40,402.92,403.09,402.20,397.27,397.15,389.56,386.74,387.18,378.78,377.77,371.37,361.21,353.40,321.84,L5
2004-04-25 21:53:23+00:00,408.47,405.00,407.67,402.68,399.56,399.69,401.16,401.53,395.31,395.36,388.78,387.23,386.40,378.93,378.20,372.67,362.78,354.81,324.61,L5
2004-05-18 22:00:14+00:00,406.86,406.02,405.46,399.27,396.98,397.79,400.13,401.95,396.87,399.13,392.11,392.52,393.93,385.54,383.57,376.80,366.81,357.15,323.83,L5
2004-05-19 22:02:35+00:00,408.07,406.63,406.44,399.86,397.76,398.52,400.56,402.19,396.87,399.13,392.11,392.52,393.93,387.99,386.36,378.95,368.63,358.96,323.82,L7
2004-05-26 22:08:45+00:00,413.27,406.55,405.70,399.62,397.94,398.33,400.17,401.44,396.69,398.26,393.56,394.25,394.80,389.10,387.09,379.35,368.63,358.61,325.31,L7
2004-07-13 22:08:34+00:00,417.15,406.41,405.01,398.36,397.98,399.25,401.55,403.43,400.36,399.75,393.56,396.59,397.72,394.87,393.51,384.88,376.71,366.78,325.48,L7
2004-09-08 22:02:05+00:00,429.82,417.20,411.12,401.84,400.29,399.35,401.60,401.55,398.15,394.52,393.33,397.98,397.95,398.12,395.20,386.14,379.27,363.54,339.16,L7
2004-09-24 22:02:01+00:00,429.82,414.56,408.76,399.22,397.49,397.49,398.71,397.90,394.45,394.52,393.33,397.98,397.95,398.12,391.25,382.80,375.17,361.22,339.19,L7
2004-10-01 22:08:09+00:00,429.82,414.56,408.76,399.22,397.49,397.49,398.71,397.90,394.45,394.52,393.33,397.98,397.95,398.12,384.95,378.65,375.17,361.22,339.19,L7
2004-10-02 21:57:38+00:00,431.42,416.06,409.11,399.74,397.48,396.91,396.72,394.41,391.06,388.63,383.80,397.98,397.95,398.12,379.03,373.46,367.77,358.84,339.05,L5
2004-10-10 22:01:56+00:00,431.42,416.06,409.11,400.08,397.76,396.59,397.14,395.02,392.61,390.63,384.84,396.07,397.95,398.12,379.03,373.46,368.84,360.47,340.54,L7
2004-11-02 22:08:28+00:00,436.19,420.57,412.64,403.60,399.54,398.28,398.21,395.58,394.43,393.36,389.39,396.80,395.82,397.07,378.48,371.82,374.10,361.18,339.88,L7
2004-11-10 22:04:35+00:00,431.91,417.68,410.56,402.46,398.40,397.61,398.03,396.82,395.61,395.82,391.66,397.27,397.99,398.17,372.95,372.03,375.69,365.00,342.48,L5
2005-02-23 22:00:07+00:00,425.73,411.91,405.00,398.83,393.90,393.50,391.25,389.12,393.39,393.37,385.62,393.14,393.93,392.52,358.49,359.98,368.88,362.90,349.93,L5
2005-03-03 22:03:05+00:00,425.73,411.91,399.62,398.83,393.90,393.50,391.25,389.12,389.40,388.15,380.99,393.14,393.93,392.52,358.49,359.98,368.88,362.90,349.93,L7
2005-03-18 22:06:34+00:00,417.00,404.64,393.54,394.09,388.64,389.60,391.05,389.56,390.59,389.23,382.82,389.67,392.34,391.16,359.26,362.88,367.38,364.45,349.20,L5
2005-03-26 22:09:16+00:00,414.14,405.30,392.96,395.42,389.67,389.74,392.41,393.45,393.19,392.16,384.40,391.20,394.10,394.24,363.89,362.06,369.50,367.42,350.72,L7
2005-04-12 22:00:30+00:00,405.31,397.23,387.94,389.32,382.10,386.63,390.64,395.44,395.40,395.33,390.36,392.78,393.70,392.44,375.50,376.53,377.42,368.42,352.60,L5
2005-05-29 22:09:09+00:00,391.36,382.03,379.00,379.47,379.32,385.22,389.11,392.93,390.98,392.12,385.92,390.38,391.15,387.53,385.80,378.06,360.11,360.66,349.92,L7
2005-06-22 22:07:11+00:00,390.57,376.69,377.29,373.27,372.79,385.22,385.36,391.46,394.72,396.78,390.01,396.27,391.15,387.53,391.23,381.47,360.11,360.66,349.92,L5
2005-07-09 22:02:50+00:00,394.91,382.63,381.40,373.27,372.79,385.22,385.36,391.46,393.30,395.20,388.54,395.22,387.71,385.74,389.44,381.06,360.11,360.66,349.92,L7
2005-09-10 22:07:43+00:00,398.88,386.56,386.79,378.73,377.00,387.90,385.86,393.08,396.94,399.12,393.71,394.52,385.98,383.38,386.99,379.29,368.83,351.94,350.41,L5
2005-09-11 22:02:29+00:00,401.67,390.30,390.03,383.12,381.99,387.90,385.86,393.08,396.94,399.12,393.71,394.48,386.33,382.82,384.40,378.71,373.21,350.23,353.80,L7
2005-09-18 22:08:39+00:00,394.73,386.97,392.58,384.51,383.14,388.87,384.83,393.41,390.10,395.59,388.64,395.40,385.41,381.45,384.48,377.68,378.93,345.99,355.06,L7
2005-09-19 22:01:32+00:00,393.96,387.17,391.03,382.63,379.73,384.28,381.34,388.88,388.59,394.47,387.95,394.26,385.39,381.65,383.88,378.51,377.64,343.07,351.09,L5
2005-10-20 22:08:47+00:00,395.79,387.53,393.02,383.45,383.22,388.60,383.10,387.80,385.70,391.55,386.58,394.70,384.49,379.69,381.79,379.76,380.25,339.77,348.49,L7
2005-10-29 22:02:43+00:00,397.53,387.53,393.02,383.45,383.22,389.38,384.10,387.10,384.98,390.93,386.53,394.45,386.45,381.02,381.79,379.76,380.25,339.77,348.49,L7
2005-11-06 22:01:35+00:00,398.36,389.79,394.76,386.61,385.83,392.48,387.65,389.17,385.82,389.81,386.09,392.98,385.23,380.59,380.85,378.59,380.97,343.12,349.40,L5
2005-11-21 22:09:07+00:00,398.55,389.96,394.76,386.61,385.83,392.48,387.65,389.17,386.32,388.50,385.50,390.26,382.35,378.69,378.08,378.59,380.97,343.12,349.40,L7
2006-01-25 22:03:29+00:00,398.96,394.23,395.33,391.17,389.54,389.04,388.70,388.07,382.74,383.59,382.52,387.86,385.51,381.60,372.59,376.65,379.00,345.14,349.40,L5
2006-02-17 22:10:10+00:00,400.08,394.47,394.94,391.82,389.75,389.78,388.44,388.36,384.17,385.56,385.41,389.95,388.80,385.04,377.44,380.94,382.71,352.14,353.12,L5
2006-02-18 22:03:29+00:00,400.30,393.98,394.32,391.68,389.45,389.42,388.17,388.36,384.17,385.56,385.41,389.95,390.38,386.33,379.19,381.84,383.60,355.93,354.91,L7
2006-03-22 22:03:30+00:00,404.06,393.65,390.79,390.66,389.46,391.16,390.84,390.39,388.33,386.85,389.92,390.31,392.15,389.94,385.44,386.25,386.12,368.05,356.66,L7
2006-04-07 22:03:27+00:00,404.06,393.65,390.79,390.66,389.46,391.16,390.84,390.39,388.33,385.68,393.36,395.06,392.15,389.94,385.44,386.25,386.00,368.05,344.67,L7
2006-06-26 22:03:20+00:00,401.56,391.23,386.77,383.92,380.51,382.14,383.82,387.45,389.29,388.94,398.77,403.81,400.24,398.21,393.77,389.63,386.33,373.18,344.71,L7
2006-07-12 22:03:13+00:00,401.56,389.64,385.76,382.83,379.87,379.40,379.41,380.99,391.41,387.87,398.77,403.81,400.24,398.21,393.77,385.07,382.20,369.52,344.71,L7
2006-07-19 22:09:20+00:00,401.56,389.64,384.45,380.52,378.91,379.07,379.38,380.54,389.22,386.41,394.80,403.81,400.24,398.21,393.77,385.07,382.20,369.52,344.71,L7
2006-08-04 22:09:16+00:00,406.77,393.13,385.10,381.13,379.62,383.03,383.28,384.90,393.49,388.93,398.29,405.67,403.06,399.54,395.97,386.37,384.41,373.59,344.71,L7
2006-08-21 22:06:55+00:00,398.73,389.76,379.06,371.25,371.19,376.91,376.19,379.23,391.12,385.75,392.75,398.66,393.15,390.11,387.19,373.96,372.57,358.95,294.05,L5
2006-09-22 22:07:18+00:00,389.75,384.57,376.00,370.28,371.05,376.74,373.45,377.29,389.58,385.62,392.22,400.96,393.33,388.45,383.46,366.43,372.57,358.95,294.05,L5
2006-10-08 22:07:29+00:00,389.44,384.45,376.08,369.86,371.05,375.97,372.03,376.64,388.09,386.91,384.18,384.40,388.61,383.96,380.41,369.33,358.21,351.33,272.67,L5
2006-10-16 22:02:55+00:00,391.83,386.15,376.48,370.35,371.61,375.97,372.03,376.64,388.09,386.91,383.41,381.56,384.01,382.47,378.82,371.18,358.30,346.42,275.37,L7
2006-10-24 22:07:38+00:00,391.53,386.23,377.27,371.56,372.32,375.59,372.28,376.80,387.93,387.07,383.35,381.04,383.11,380.97,377.38,370.31,356.80,339.97,275.37,L5
2007-01-11 22:09:48+00:00,391.53,386.72,375.68,373.05,373.89,378.19,374.33,378.67,385.95,388.76,385.83,385.13,384.48,380.97,377.38,371.18,348.61,339.31,275.37,L7
2007-02-04 22:14:33+00:00,390.81,386.07,379.29,374.98,375.37,376.51,370.99,375.68,385.73,394.04,390.94,387.14,380.81,379.81,380.70,381.75,360.39,344.24,283.75,L5
2007-02-05 22:03:47+00:00,392.61,387.05,380.95,376.70,376.53,378.22,373.20,375.68,385.73,394.04,390.94,387.14,380.61,378.97,381.91,387.23,369.12,348.61,292.89,L7
2007-02-28 22:10:04+00:00,394.41,388.76,384.12,378.13,378.00,379.74,377.56,381.54,388.79,400.44,395.89,388.85,379.54,378.23,384.89,394.39,375.70,349.38,293.27,L7
2007-05-28 22:03:40+00:00,397.12,389.28,393.22,384.39,382.55,384.50,386.41,388.50,395.67,405.46,405.55,406.80,382.80,384.35,399.13,415.88,406.06,370.66,319.18,L7
2007-09-08 22:09:26+00:00,392.02,387.61,396.90,394.49,,,,383.15,389.70,393.32,388.99,397.39,405.02,376.60,411.26,416.37,409.31,,,L7
2007-09-09 22:06:33+00:00,392.15,387.27,391.11,385.10,378.47,374.37,367.19,378.30,385.60,391.44,387.97,393.90,395.14,370.65,406.84,412.22,405.04,393.77,366.50,L5
2007-09-17 22:03:12+00:00,392.15,387.27,391.11,385.10,388.40,384.18,380.06,380.47,384.05,387.96,384.45,387.13,395.14,370.65,406.84,412.22,405.04,384.56,363.76,L7
2007-09-24 22:09:21+00:00,391.05,387.08,387.43,384.15,385.32,382.61,378.29,380.01,384.05,387.96,384.45,389.69,399.56,366.26,405.42,409.85,407.46,392.25,367.16,L7
2007-09-25 22:06:24+00:00,391.39,387.53,388.56,383.79,384.31,381.85,376.86,379.21,383.64,388.23,382.52,387.48,399.56,363.65,405.21,409.98,407.12,393.31,367.15,L5
2007-10-02 22:12:30+00:00,390.43,386.82,388.86,386.82,386.29,382.15,377.25,379.94,384.00,385.21,380.74,384.05,392.23,363.06,394.56,409.98,400.03,393.31,361.12,L5
2007-10-26 22:09:31+00:00,389.25,386.02,389.33,386.72,387.23,383.44,379.12,379.94,384.00,385.21,381.74,384.05,392.23,363.06,390.51,408.21,400.75,394.96,359.02,L7
2007-11-04 22:03:26+00:00,389.25,386.02,389.33,386.72,387.23,383.82,378.51,380.04,385.26,387.67,385.00,384.11,384.01,363.06,390.51,408.21,400.75,394.96,359.44,L7
2007-11-20 22:03:34+00:00,389.25,386.02,389.33,387.48,386.90,384.33,379.75,380.49,385.60,388.73,387.85,386.91,384.01,363.06,390.51,408.21,401.60,397.07,364.15,L7
2007-11-27 22:09:48+00:00,392.32,388.80,389.17,387.48,387.21,385.57,379.06,380.18,384.86,388.14,387.99,388.77,389.44,363.74,386.86,402.71,400.79,397.79,367.00,L7
2007-12-06 22:03:40+00:00,393.45,389.48,388.54,386.07,385.38,384.01,377.66,380.18,384.86,388.14,387.99,390.23,392.55,371.24,388.23,399.93,400.67,397.97,368.45,L7
2007-12-22 22:03:44+00:00,393.45,389.48,388.54,387.29,386.47,384.72,378.99,382.25,388.47,393.52,393.26,390.23,392.55,371.24,388.23,399.93,401.92,401.57,372.22,L7
2008-01-23 22:03:45+00:00,393.33,389.42,388.03,385.96,384.87,383.23,377.56,380.98,388.47,393.52,393.26,390.23,394.25,376.44,389.22,393.01,398.48,401.36,374.96,L7
2008-02-24 22:03:38+00:00,392.71,389.49,387.79,385.56,384.37,381.88,376.53,380.98,388.47,393.52,393.26,390.25,393.41,377.64,388.58,390.63,392.34,397.91,375.13,L7
2008-03-03 22:03:39+00:00,392.51,388.78,386.91,384.62,384.18,381.01,375.39,379.59,386.87,391.81,392.18,390.22,393.82,380.11,389.33,390.63,386.65,395.42,375.48,L5
2008-04-12 22:03:32+00:00,393.75,388.04,385.37,383.43,382.26,380.38,374.36,379.79,392.16,401.99,403.12,395.53,394.40,401.48,388.61,380.97,378.29,396.82,383.46,L7
2008-06-15 22:03:08+00:00,392.32,386.97,383.39,378.04,376.57,370.62,365.88,372.08,383.85,393.30,395.81,390.25,395.48,399.66,393.66,375.41,355.11,389.42,393.07,L7
2008-07-17 22:02:46+00:00,392.32,386.97,383.39,374.03,372.54,367.05,360.87,363.52,371.51,377.38,382.46,390.25,395.48,399.66,393.66,375.41,335.74,381.23,387.42,L7
2008-09-10 22:08:32+00:00,404.88,393.78,388.60,371.46,368.55,366.52,361.09,362.45,374.98,380.14,383.84,389.39,386.53,388.65,385.78,392.19,357.23,387.65,,L7
2008-10-05 22:02:06+00:00,413.61,393.78,388.60,371.46,368.55,366.52,361.09,362.45,381.25,382.01,385.49,387.73,384.65,390.36,385.78,392.19,357.23,387.65,,L7
2008-10-12 22:08:13+00:00,415.94,404.30,395.27,364.13,364.09,366.52,361.09,367.06,383.69,384.75,384.13,388.06,389.05,391.94,380.15,374.31,357.23,375.73,,L7
2009-01-09 22:03:04+00:00,415.94,404.30,395.27,373.04,374.65,377.81,369.52,373.02,387.11,387.71,387.20,391.11,389.05,391.94,380.15,374.31,357.23,402.31,377.10,L7
2009-01-24 22:04:54+00:00,409.08,394.84,387.66,376.30,380.65,381.28,375.22,377.34,389.04,388.19,387.71,392.38,395.29,398.48,390.81,358.28,377.57,401.74,376.75,L5
2009-01-25 22:03:09+00:00,405.23,392.31,385.01,375.15,379.74,379.14,374.04,376.74,389.04,388.19,387.71,392.38,399.64,403.22,397.62,355.58,377.10,395.96,373.97,L7
2009-02-01 22:09:22+00:00,409.36,395.59,385.01,375.15,379.74,379.14,374.04,376.74,386.29,385.69,391.45,396.02,403.57,411.70,397.62,355.58,377.10,395.96,373.97,L7
2009-02-09 22:05:19+00:00,406.96,394.70,385.17,376.63,379.01,379.24,374.19,377.52,386.39,387.06,392.55,398.38,406.93,411.27,399.33,355.58,384.04,399.45,376.65,L5
2009-02-17 22:09:31+00:00,406.96,394.70,386.24,378.60,379.37,379.56,375.94,378.76,387.51,388.87,394.07,398.38,406.93,411.27,399.33,368.70,386.52,398.07,375.26,L7
2009-02-26 22:03:25+00:00,404.51,394.70,386.24,378.60,379.37,379.56,374.62,378.09,387.31,390.10,394.59,399.82,407.86,412.37,399.33,368.70,386.52,398.07,375.26,L7
2009-03-21 22:09:47+00:00,402.76,393.55,385.22,378.60,379.37,379.56,376.98,379.71,387.99,391.73,396.85,402.70,413.06,417.22,409.66,378.49,393.84,398.07,375.26,L7
2009-03-30 22:03:40+00:00,402.47,386.98,382.16,378.60,379.37,379.56,376.98,379.71,387.21,391.22,396.85,402.70,410.74,414.78,407.47,378.65,388.52,398.07,375.26,L7
2009-07-11 22:09:55+00:00,399.13,383.45,378.75,378.60,379.92,382.43,381.01,382.57,387.41,394.29,403.24,410.85,416.81,419.75,411.66,378.65,388.52,397.01,374.80,L7
2009-08-21 22:03:35+00:00,398.04,373.02,373.75,371.10,380.39,393.51,382.85,380.98,388.20,399.62,408.07,413.63,413.27,411.74,405.20,395.77,369.25,354.75,361.06,L7
2009-12-02 22:10:24+00:00,398.34,381.06,386.78,371.10,380.39,393.51,391.31,389.23,395.61,409.36,410.23,420.56,425.14,429.72,410.80,407.40,380.52,354.75,361.06,L7
2009-12-03 22:03:55+00:00,395.55,383.95,387.22,375.62,383.83,390.34,390.49,390.53,395.71,403.98,404.68,415.30,422.31,420.49,414.34,411.85,382.42,354.75,361.26,L5
2010-01-28 22:05:07+00:00,389.59,383.95,387.22,375.62,383.83,387.54,381.55,388.88,395.76,404.48,401.88,417.52,425.01,425.91,414.34,411.85,382.42,354.75,361.26,L7
2010-02-04 22:11:23+00:00,389.01,384.50,383.88,375.62,383.83,387.54,381.55,387.99,395.76,405.66,397.81,408.17,414.49,414.99,405.99,404.21,382.42,354.75,361.26,L7
2010-02-20 22:11:33+00:00,390.55,387.08,385.91,384.73,389.02,385.53,385.35,391.49,397.02,401.92,397.81,408.17,414.49,411.30,405.86,403.65,388.39,374.43,372.73,L7
2010-02-21 22:04:20+00:00,390.60,386.86,384.18,384.94,387.69,386.50,385.84,391.49,397.02,401.92,397.81,408.17,414.49,411.30,405.86,403.65,388.39,374.43,372.73,L5
2010-04-09 22:11:48+00:00,390.68,385.91,384.46,384.56,386.72,386.56,386.62,391.49,397.02,401.92,397.81,409.15,415.43,412.79,410.25,407.73,398.42,374.43,382.45,L7
2010-07-07 22:05:37+00:00,387.00,381.79,377.71,381.26,382.85,384.12,384.37,383.72,389.35,402.82,397.17,406.47,411.23,402.43,393.54,391.86,393.28,367.83,392.95,L7
2010-07-23 22:05:38+00:00,384.00,379.00,375.93,377.29,379.15,380.63,381.39,383.72,389.35,402.82,397.17,406.47,407.65,401.07,392.25,389.50,387.03,367.88,392.95,L7
2010-08-15 22:11:49+00:00,380.15,377.33,374.43,377.29,379.15,380.63,382.23,382.33,386.76,389.13,389.30,397.81,396.27,392.18,388.43,383.92,378.42,367.88,392.95,L7
2010-09-09 22:05:42+00:00,376.25,375.50,372.93,370.58,373.31,375.89,377.95,379.86,391.24,398.73,395.12,400.92,400.23,394.72,391.18,384.89,378.07,364.60,401.91,L7
