dates,nzd0153-0000,nzd0153-0001,nzd0153-0002,nzd0153-0003,nzd0153-0004,nzd0153-0005,nzd0153-0006,nzd0153-0007,nzd0153-0008,nzd0153-0009,nzd0153-0010,nzd0153-0011,nzd0153-0012,nzd0153-0013,nzd0153-0014,nzd0153-0015,nzd0153-0016,nzd0153-0017,nzd0153-0018,nzd0153-0019,nzd0153-0020,nzd0153-0021,nzd0153-0022,nzd0153-0023,nzd0153-0024,nzd0153-0025,nzd0153-0026,satname
2001-06-21 21:55:29+00:00,365.77,365.87,367.74,384.35,374.86,378.93,387.50,381.06,379.71,374.96,368.78,364.35,368.00,365.31,362.28,371.97,367.72,372.20,370.30,368.29,364.37,329.78,341.47,348.17,344.48,359.17,352.55,L7
2001-08-24 21:54:48+00:00,,,,,,,,,,,355.79,363.99,368.53,357.77,346.98,351.50,,,,,,,,,,,,L7
2001-09-09 21:54:12+00:00,385.99,369.36,383.61,390.45,383.57,390.79,391.29,402.24,392.42,384.69,380.77,385.42,377.64,365.42,383.76,378.92,,354.83,356.70,343.34,349.59,356.40,360.60,358.97,,,,L7
2001-09-25 21:54:04+00:00,386.54,382.84,389.51,394.98,392.87,396.33,403.81,399.79,396.14,389.04,391.09,383.68,379.58,377.73,377.69,380.27,372.94,387.25,381.23,382.43,384.08,,,,,,,L7
2001-10-11 21:53:46+00:00,370.50,362.79,384.56,390.89,391.22,392.72,393.73,397.94,390.46,381.82,385.86,377.82,374.81,373.17,376.93,375.67,373.59,381.67,377.78,377.41,371.17,361.36,365.13,365.96,361.02,376.91,365.83,L7
2002-01-15 21:54:23+00:00,358.07,341.59,371.99,378.75,371.83,380.01,389.07,397.52,397.14,392.22,391.81,384.38,382.69,394.99,385.71,379.60,377.75,380.64,382.97,384.90,378.63,371.40,365.74,358.53,359.94,370.24,365.96,L7
2002-03-20 21:54:48+00:00,362.77,363.41,376.71,393.62,388.40,383.92,402.78,403.02,395.02,390.94,392.95,386.37,380.11,386.91,381.32,381.83,384.21,393.57,390.81,383.99,385.38,371.30,369.64,364.48,364.24,373.51,372.28,L7
2002-04-05 21:54:49+00:00,351.26,351.09,359.30,373.58,365.51,370.03,369.12,380.32,368.36,377.55,,,,,366.51,368.46,,377.85,372.99,368.31,369.38,363.75,358.38,355.13,351.63,351.99,348.83,L7
2002-08-27 21:53:36+00:00,354.03,349.57,365.91,369.84,370.13,379.52,384.69,389.86,384.40,385.29,375.83,383.66,378.08,375.29,383.91,380.59,375.98,378.31,380.93,382.76,370.23,351.12,342.30,358.21,358.48,368.12,371.15,L7
2002-10-14 21:53:19+00:00,339.00,331.63,359.85,367.29,368.20,372.57,376.55,386.68,385.96,378.47,370.00,376.75,374.17,369.60,377.61,377.53,384.28,387.73,382.30,386.14,383.13,372.54,350.98,355.62,365.33,379.42,372.15,L7
2002-12-01 21:53:52+00:00,331.79,326.81,346.91,358.54,367.31,366.09,372.79,382.83,386.16,379.25,379.30,377.40,377.39,375.30,374.42,376.36,377.65,387.46,387.32,386.00,382.41,371.29,359.97,365.48,363.69,380.12,381.84,L7
2003-01-02 21:53:58+00:00,327.01,330.71,348.00,363.40,364.57,368.93,378.64,383.00,386.14,385.60,379.61,377.53,375.01,375.74,381.36,381.50,379.91,385.38,381.98,385.33,389.81,387.50,373.68,377.85,377.60,381.00,387.88,L7
2003-01-18 21:54:06+00:00,347.40,351.33,365.77,372.30,375.04,377.05,392.49,390.43,392.85,389.65,395.77,388.37,381.19,393.73,390.28,391.30,398.29,396.25,398.82,394.57,395.22,388.07,386.71,394.37,389.19,391.06,392.76,L7
2003-05-26 21:54:19+00:00,357.90,368.50,374.17,383.27,379.44,370.86,381.84,383.76,378.09,369.74,360.79,368.20,366.50,360.84,368.16,367.41,367.67,371.68,372.99,371.77,368.18,364.67,355.70,358.93,352.52,369.20,361.80,L7
2003-07-21 21:42:09+00:00,354.10,359.80,370.39,383.90,381.18,388.88,388.36,394.14,389.17,380.94,378.45,372.55,373.46,375.61,374.63,368.61,367.60,374.01,370.04,373.80,376.57,360.39,356.39,356.59,361.64,373.67,364.42,L5
2003-08-06 21:42:27+00:00,369.22,368.58,374.37,386.31,388.34,387.68,396.44,396.52,387.01,389.27,385.95,375.59,371.16,373.09,374.08,375.68,379.80,380.89,379.18,379.30,380.75,364.46,362.79,366.44,367.94,369.12,366.94,L5
2003-09-07 21:43:00+00:00,375.69,374.07,379.31,383.45,383.86,376.83,374.66,377.60,369.82,367.95,362.05,360.38,359.94,358.35,369.64,370.37,374.54,377.65,379.25,378.57,366.55,359.63,352.48,358.61,359.07,369.44,358.95,L5
2003-10-17 21:53:51+00:00,349.33,348.65,366.34,370.60,367.98,372.29,378.27,376.23,365.70,372.82,367.82,361.15,,,,,,,,370.68,367.85,349.63,350.28,357.57,356.36,380.82,365.97,L7
2003-10-25 21:43:40+00:00,350.10,346.97,363.33,381.85,371.86,375.99,383.22,384.12,373.15,374.68,366.70,363.03,365.30,367.43,373.52,372.57,371.59,375.69,372.30,373.98,369.62,341.42,346.35,357.17,361.65,373.53,371.76,L5
2003-11-02 21:54:26+00:00,326.56,321.64,336.45,351.98,354.13,345.98,355.55,352.67,352.51,354.18,349.93,348.03,353.28,353.87,355.06,356.56,353.89,354.01,355.31,,,,,,338.84,347.08,347.18,L7
2003-11-18 21:54:39+00:00,,,,,,,,,,,,,368.05,361.27,364.88,370.65,368.35,381.86,377.63,377.76,378.04,356.81,357.82,364.03,,,,L7
2003-12-04 21:54:19+00:00,342.33,342.69,358.57,369.46,371.93,367.62,376.88,376.68,381.95,373.92,365.56,370.32,368.13,388.17,,,,,,,378.49,361.18,356.07,368.29,365.96,383.82,385.59,L7
2004-01-05 21:54:33+00:00,331.13,338.04,354.14,369.11,367.52,369.29,383.23,383.26,387.94,378.30,376.88,376.04,372.06,372.09,374.78,371.82,369.90,388.47,,,,,,,371.96,380.03,375.87,L7
2004-01-21 21:55:02+00:00,329.88,329.83,346.73,362.83,363.30,370.03,377.49,377.96,381.52,376.67,370.95,362.28,371.22,364.50,366.19,368.10,366.23,377.03,377.33,379.55,380.96,372.71,363.42,370.24,359.24,360.85,374.21,L7
2004-02-06 21:54:44+00:00,,,,,,,,,,,375.40,373.03,374.92,373.28,,,,,,,,,,,,,,L7
2004-02-14 21:44:33+00:00,324.55,325.85,346.04,359.68,363.95,365.75,378.56,378.33,382.24,376.79,369.88,375.15,372.16,375.42,372.00,372.11,372.29,378.03,376.96,383.33,380.20,364.16,355.67,360.36,357.13,363.99,365.04,L5
2004-03-01 21:44:38+00:00,321.78,318.19,340.10,355.52,359.11,363.54,373.80,379.92,382.43,382.99,374.14,375.78,374.65,375.37,375.51,372.67,372.20,368.19,369.45,371.28,372.46,364.75,352.11,359.18,355.93,360.69,362.30,L5
2004-03-25 21:54:54+00:00,336.09,328.79,341.11,366.72,367.69,376.47,383.50,387.90,393.70,392.56,395.90,384.27,377.53,378.14,373.23,380.88,376.97,382.15,383.11,388.97,391.72,384.61,376.85,377.35,376.26,375.44,400.55,L7
2004-04-02 21:44:54+00:00,333.14,322.81,349.60,360.88,362.34,365.72,377.64,390.84,393.31,397.76,390.82,383.19,381.84,377.89,380.20,379.83,386.49,386.71,388.61,389.19,384.17,377.91,371.64,374.46,378.21,378.08,386.00,L5
2004-04-18 21:45:25+00:00,318.33,321.63,333.44,359.41,361.78,364.67,381.50,384.24,385.75,380.61,380.80,377.45,371.18,371.69,374.51,374.41,370.18,374.65,374.85,382.54,388.55,365.96,366.95,371.04,368.35,377.95,367.53,L5
2004-05-04 21:45:52+00:00,338.52,329.27,344.84,355.51,359.41,363.52,373.64,376.92,375.96,375.78,372.78,368.92,372.15,368.05,377.02,,,,,,,,,,,,369.42,L5
2004-05-12 21:54:49+00:00,,,,,,,,,,,,,,,,,,,,,,,359.61,364.32,357.99,373.66,371.58,L7
2004-05-20 21:46:20+00:00,330.75,342.57,348.29,368.85,367.24,377.48,386.88,393.39,385.52,381.01,377.75,371.24,372.55,378.27,378.49,380.20,379.09,389.57,385.30,384.24,390.27,374.28,377.39,374.69,368.00,374.46,374.96,L5
2004-05-28 21:55:11+00:00,,,,,,,,,,,373.72,372.97,371.26,368.14,375.59,374.37,367.53,374.65,371.48,375.76,378.08,361.65,364.06,365.27,357.44,365.51,368.27,L7
2004-07-07 21:47:45+00:00,335.59,332.67,349.68,367.12,359.54,366.88,381.42,383.48,383.21,378.52,377.89,385.02,385.25,390.76,384.16,381.54,379.13,380.82,382.40,388.86,388.50,359.61,360.40,367.49,368.08,383.56,368.36,L5
2004-07-23 21:48:09+00:00,341.38,340.70,360.90,373.35,369.56,378.61,385.95,392.08,386.42,388.04,381.56,383.61,384.26,384.70,385.86,384.41,383.22,386.17,387.58,390.11,391.43,382.93,381.03,380.56,379.44,385.09,386.50,L5
2004-08-16 21:54:26+00:00,318.69,322.31,337.86,361.12,358.81,370.06,376.25,376.18,376.72,377.15,372.73,380.35,379.48,,,,,,,375.56,374.20,344.61,350.61,360.54,362.08,370.27,368.16,L7
2004-09-25 21:49:43+00:00,327.20,325.21,336.76,356.54,364.41,365.90,377.23,385.60,381.93,374.39,373.12,369.72,375.21,370.44,374.49,378.68,377.30,381.51,382.79,383.59,382.30,361.47,359.13,368.09,378.80,382.58,379.60,L5
2004-10-19 21:54:19+00:00,320.62,321.35,341.32,352.46,361.68,360.05,375.94,378.78,371.03,381.09,374.94,366.98,370.79,371.36,374.07,376.05,372.63,380.84,377.98,382.12,383.16,361.45,359.14,366.91,370.50,381.17,376.06,L7
2004-11-04 21:54:55+00:00,329.76,329.09,344.29,362.67,366.30,373.64,380.36,386.16,387.36,384.39,376.20,385.09,379.20,390.37,384.44,380.86,386.20,394.51,398.68,394.74,391.10,,,,,397.34,400.01,L7
2005-01-15 21:51:45+00:00,335.01,329.48,349.83,367.08,366.20,370.71,387.76,399.32,393.26,395.38,391.93,390.05,392.11,393.99,393.25,393.48,398.70,400.96,402.18,409.05,413.08,395.49,398.40,399.82,407.00,414.25,414.93,L5
2005-02-08 21:55:35+00:00,344.70,342.40,348.45,362.55,364.88,369.22,378.00,378.39,380.67,377.19,373.25,382.80,376.04,382.56,381.49,381.98,390.34,393.05,394.49,391.66,392.19,391.53,,394.73,,,,L7
2005-02-16 21:52:13+00:00,367.10,355.40,363.10,370.18,374.58,382.43,393.61,397.06,394.95,399.11,394.54,392.34,395.74,397.07,403.94,399.64,400.84,406.17,405.57,411.23,411.71,403.08,399.17,399.89,402.29,400.84,406.62,L5
2005-02-24 21:55:17+00:00,356.89,357.77,366.22,367.28,369.06,377.34,387.34,390.99,393.76,387.10,382.07,386.69,383.12,395.11,391.48,392.03,399.19,398.18,397.95,403.65,402.42,426.19,,,,,399.05,L7
2005-03-12 21:55:20+00:00,353.86,347.84,,367.14,362.22,379.77,387.87,389.27,389.80,385.74,381.56,384.40,379.83,389.25,388.13,389.44,389.91,400.43,402.48,396.30,402.00,403.88,398.29,387.64,393.46,392.38,393.10,L7
2005-04-21 21:52:46+00:00,364.73,357.46,368.42,377.33,382.20,379.12,397.12,394.64,390.84,391.69,385.73,387.67,390.67,386.90,398.23,400.03,401.03,404.52,403.75,412.33,408.23,402.38,387.16,393.21,393.02,391.88,398.63,L5
2005-04-29 21:55:12+00:00,370.92,366.75,372.96,377.87,376.34,381.34,400.81,394.38,395.37,391.43,382.24,389.16,382.66,398.20,393.40,395.94,401.21,401.13,408.70,413.29,406.86,408.16,404.60,401.56,402.90,404.16,403.80,L7
2005-05-23 21:53:00+00:00,354.27,348.63,360.39,374.02,369.60,372.96,381.15,379.66,381.87,373.23,372.11,374.46,375.10,382.86,379.23,384.24,386.24,390.17,394.24,391.36,395.71,376.80,381.32,374.52,370.75,382.26,384.92,L5
2005-06-08 21:53:09+00:00,357.64,354.96,363.40,372.47,367.90,369.76,378.10,380.44,372.15,377.06,373.53,373.75,,,,,,,,,,,,,,389.37,383.24,L5
2005-08-03 21:55:25+00:00,351.36,347.35,,379.15,,368.80,375.15,375.03,376.91,372.90,368.72,368.55,371.56,373.27,375.21,377.80,372.06,384.86,381.12,382.60,384.62,373.21,374.34,371.97,376.08,383.65,386.98,L7
2005-08-19 21:55:20+00:00,347.90,348.41,361.26,378.32,372.16,370.98,382.83,383.93,392.25,,,,,,,,380.12,385.05,381.02,385.82,382.81,374.90,373.44,374.41,379.63,385.15,387.25,L7
2005-09-20 21:54:42+00:00,302.20,294.87,302.79,333.47,331.83,344.96,347.78,351.72,348.28,347.60,345.71,349.93,344.94,350.19,342.70,345.13,,355.00,358.14,354.53,359.29,,342.76,,,,,L7
2005-10-06 21:54:37+00:00,320.36,313.92,337.05,357.36,342.98,350.14,355.02,361.04,358.20,355.92,353.64,355.19,354.88,358.79,356.82,358.50,362.32,363.81,363.79,367.69,368.84,331.39,360.88,,,,,L7
2005-11-15 21:54:02+00:00,,,345.25,372.73,372.88,380.34,379.07,381.94,388.09,,,378.35,376.29,376.85,378.41,385.37,381.63,390.84,390.67,394.79,378.45,361.59,358.30,371.36,371.87,386.09,387.69,L5
2005-12-09 21:55:38+00:00,330.10,331.56,340.31,359.27,362.84,366.96,373.83,376.23,384.20,376.35,371.22,375.62,371.32,373.23,376.64,374.24,375.52,385.86,383.64,384.90,388.37,375.31,373.43,381.29,379.58,396.81,,L7
2006-01-10 21:55:28+00:00,322.69,323.46,338.80,362.35,362.77,366.89,378.43,394.55,393.13,395.76,388.95,381.71,389.33,384.41,406.51,,,,,,,381.29,376.76,379.86,384.95,386.75,393.58,L7
2006-02-11 21:55:41+00:00,330.61,335.16,340.22,363.96,364.00,368.28,373.94,375.61,378.44,376.63,376.49,375.20,374.01,378.10,379.48,379.82,377.56,387.90,384.26,386.09,388.35,376.38,380.92,376.91,375.54,381.74,390.43,L7
2006-02-19 21:56:15+00:00,331.64,335.26,350.16,368.42,368.14,371.13,382.78,387.49,381.21,382.98,378.38,386.53,383.63,388.05,387.19,385.61,391.82,393.63,397.02,397.57,399.79,397.85,392.55,383.02,378.15,379.34,386.53,L5
2006-03-31 21:56:06+00:00,349.12,341.82,355.32,367.74,361.76,371.72,383.69,382.61,374.28,383.89,376.37,372.12,378.25,379.56,383.61,381.91,377.69,389.60,384.47,386.96,391.00,379.00,,377.94,371.40,379.55,,L7
2006-04-08 21:57:12+00:00,335.64,333.65,339.88,360.29,359.55,363.04,372.67,371.58,378.45,369.40,369.22,367.44,369.15,368.31,372.40,374.33,368.99,380.41,380.39,379.61,379.31,363.90,360.41,369.03,366.39,374.56,371.06,L5
2006-05-02 21:56:05+00:00,326.38,321.49,326.95,337.38,339.53,,,382.45,,,,,,,394.71,414.95,,,,,,,357.66,369.36,366.46,370.46,,L7
2006-05-26 21:57:54+00:00,,,,,,,,,,,,,,,,,,402.20,336.71,,,,,,,,,L5
2006-06-19 21:55:36+00:00,,325.60,334.84,355.95,352.44,352.82,373.32,,,,,,,,363.47,,,371.78,373.10,376.30,374.18,359.06,,360.25,358.59,369.22,362.92,L7
2006-06-27 21:58:24+00:00,316.52,318.83,326.06,343.95,352.02,355.42,371.40,366.50,364.79,367.82,365.99,366.81,367.40,370.52,376.81,377.74,376.99,373.66,377.57,380.44,383.70,383.00,349.61,368.37,365.96,376.49,373.33,L5
2006-07-13 21:58:38+00:00,337.28,335.16,345.15,368.90,365.02,375.51,377.25,383.14,378.43,375.45,377.93,377.49,379.86,384.23,383.69,382.68,380.81,389.75,388.69,389.72,394.09,380.54,353.02,377.46,374.05,376.99,377.85,L5
2006-07-21 21:55:21+00:00,329.80,323.20,,352.50,358.89,361.83,366.88,366.84,370.40,367.29,360.72,360.80,366.20,362.08,370.90,,,,,,,,,,,,,L7
2006-09-07 21:55:13+00:00,,,,,,,,,,,,365.41,368.43,364.05,369.20,370.87,370.68,372.07,377.97,378.92,374.42,367.47,351.34,367.08,365.67,379.42,377.32,L7
2006-09-23 21:55:30+00:00,333.30,332.88,343.97,361.71,362.62,364.32,377.68,374.94,367.75,370.85,375.37,388.17,,,,,,,,378.30,380.08,358.40,351.80,367.27,364.11,383.57,380.10,L7
2006-10-09 21:55:24+00:00,319.13,323.14,325.72,,336.97,348.39,358.74,360.86,358.99,356.47,357.24,355.50,350.38,358.20,,,,,,,,,,,,364.00,361.26,L7
2006-11-26 21:55:41+00:00,,,,345.00,340.47,350.31,365.93,375.04,369.59,370.85,366.09,363.64,,,,,,,,376.53,379.86,370.11,354.17,357.90,359.19,363.65,364.90,L7
2006-12-13 21:54:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,378.84,,,L5
2007-02-14 21:56:27+00:00,340.15,334.11,347.15,355.51,361.82,364.55,372.09,375.26,379.37,372.38,369.27,378.11,375.56,380.61,379.73,375.37,381.99,387.46,391.73,391.55,388.17,383.22,383.79,388.34,385.19,389.29,414.49,L7
2007-03-02 21:56:07+00:00,346.50,337.90,352.03,363.53,364.41,370.34,377.84,384.15,389.26,378.34,387.25,382.55,384.32,385.65,410.06,,,,,,,388.07,387.26,385.18,387.71,391.68,393.75,L7
2007-03-18 21:56:33+00:00,330.05,327.73,343.46,358.84,362.97,364.10,375.62,374.12,375.85,373.58,367.99,370.15,371.35,371.50,376.92,374.22,375.51,384.27,387.90,385.71,385.40,392.11,,,,,375.07,L7
2007-05-05 21:56:03+00:00,,,,,,,,,389.31,385.04,382.25,386.30,382.39,383.90,387.39,386.61,393.03,396.92,388.97,,,,,378.63,384.74,389.91,389.24,L7
2007-06-06 21:56:17+00:00,332.36,318.75,339.87,351.76,356.35,360.27,372.94,376.94,369.88,374.84,369.74,371.29,370.96,370.56,376.62,374.29,374.28,384.82,385.53,,,,,,,,,L7
2007-09-10 21:55:27+00:00,320.61,324.48,332.21,355.37,348.33,343.87,342.41,350.61,368.38,366.87,364.14,368.41,369.73,,,,,,,375.85,378.32,364.71,,,,,,L7
2007-09-18 21:58:42+00:00,325.26,334.22,352.36,355.80,359.52,365.15,368.99,370.68,368.07,369.28,367.46,365.39,368.49,369.50,377.21,376.71,376.71,384.35,381.71,384.42,384.69,366.80,361.79,367.89,365.04,373.35,365.17,L5
2007-09-26 21:55:23+00:00,,,,,,,,,,367.81,363.67,358.26,367.59,369.16,376.01,374.18,370.77,383.90,380.08,,,,,345.87,345.79,363.64,359.97,L7
2007-10-12 21:55:23+00:00,317.44,324.35,335.54,344.75,343.48,351.25,359.74,,,,,,,364.81,366.48,366.65,369.25,370.18,371.80,375.25,375.52,362.55,337.46,352.70,359.08,363.82,361.40,L7
2007-10-28 21:55:34+00:00,325.76,330.10,342.44,355.34,353.07,355.42,373.46,381.81,,,,,,,,380.07,376.75,383.43,379.69,384.10,387.93,378.91,342.02,360.06,365.44,375.53,378.64,L7
2008-02-01 21:55:57+00:00,338.55,339.17,353.70,360.23,364.57,366.17,375.14,380.15,385.83,381.73,389.22,390.43,,,,,,,,390.35,388.71,382.86,381.31,375.36,376.23,384.00,388.28,L7
2008-04-21 21:55:44+00:00,,,,,,,,378.93,368.85,373.11,367.52,370.10,366.66,364.41,369.31,373.26,372.19,382.71,378.42,377.34,379.60,377.02,350.93,360.80,360.06,362.00,375.03,L7
2008-05-07 21:55:40+00:00,,,,,,,,,,371.08,372.16,374.05,373.31,375.03,371.38,380.26,,389.64,386.66,387.93,394.11,389.75,344.23,367.39,368.65,371.98,374.96,L7
2008-08-27 21:54:42+00:00,333.54,309.82,326.93,339.40,342.63,349.49,361.91,365.32,362.62,366.99,364.78,370.58,370.68,362.54,372.53,372.04,367.65,375.28,368.64,,,,368.44,366.38,366.35,372.01,365.51,L7
2008-12-09 21:49:42+00:00,315.34,301.05,309.37,332.82,342.61,338.23,344.65,359.82,362.43,356.36,360.46,365.52,364.73,368.16,367.37,366.31,366.31,372.05,371.21,372.70,367.67,358.86,334.61,326.75,327.10,,,L5
2008-12-25 21:50:10+00:00,331.90,321.79,332.82,355.09,350.85,360.93,369.92,376.60,382.83,375.14,381.72,375.87,376.82,376.05,376.63,374.25,369.28,379.19,377.24,380.88,381.08,374.49,373.82,376.45,371.39,378.34,381.45,L5
2009-01-02 21:55:15+00:00,308.33,296.95,309.43,330.82,334.39,346.08,358.03,365.84,365.28,362.94,369.05,365.88,368.47,371.15,368.06,371.30,369.00,370.19,372.11,376.49,380.70,367.93,366.02,367.97,359.56,373.52,,L7
2009-02-03 21:55:25+00:00,347.25,329.84,351.52,362.44,364.79,369.60,378.48,388.17,389.30,394.48,376.19,,,,,,,379.90,385.35,387.41,375.98,365.13,,381.88,371.20,388.12,390.74,L7
2009-03-23 21:55:51+00:00,333.21,323.95,333.74,354.42,359.04,357.61,370.97,372.35,380.31,374.13,370.43,378.91,373.36,380.06,379.34,374.29,374.91,384.22,395.18,,,,,,366.50,380.73,376.80,L7
2009-04-08 21:55:56+00:00,,,,,,,,366.22,365.83,360.50,362.04,364.14,364.83,362.39,366.55,369.89,367.79,375.26,373.05,369.34,366.07,362.17,357.93,360.69,354.35,359.04,355.53,L7
2009-07-13 21:55:57+00:00,332.61,321.41,338.07,352.33,348.19,358.60,364.02,372.78,368.14,369.25,368.75,364.37,368.86,368.62,375.22,377.16,374.46,379.60,374.63,378.45,376.75,368.57,351.14,362.62,359.39,,,L7
2009-07-29 21:55:52+00:00,330.72,324.78,,,335.05,361.21,369.10,371.02,366.37,,,,,,,,,,,,,,,,,,,L7
2010-01-05 21:57:00+00:00,336.65,330.63,344.57,369.23,365.07,379.25,387.44,388.15,392.10,389.22,383.48,386.10,,,,,,,,397.09,399.53,394.78,367.49,381.86,387.34,390.56,391.53,L7
2010-03-10 21:57:44+00:00,359.51,353.02,358.92,369.43,365.21,368.32,374.34,379.70,385.40,373.86,381.30,378.43,377.82,381.08,381.12,392.81,392.28,395.94,401.83,402.20,396.14,391.07,386.43,391.06,,,,L7
2010-03-26 21:57:49+00:00,353.14,349.71,356.09,368.23,366.17,365.04,378.87,381.78,383.94,374.52,372.00,377.00,375.81,380.76,380.98,389.21,389.39,389.02,396.72,401.40,389.09,381.68,379.93,386.21,387.67,383.65,384.32,L7
2010-04-11 21:57:51+00:00,370.66,360.59,358.97,385.14,373.62,372.75,381.15,384.00,390.80,382.36,385.89,379.60,401.38,,,,,,,403.78,390.67,382.19,386.73,377.46,377.16,383.84,385.84,L7
2010-05-29 21:57:45+00:00,353.12,352.53,365.98,371.18,370.04,374.60,379.69,378.04,376.24,377.26,371.48,376.43,374.73,373.53,376.68,377.77,379.13,378.46,381.89,382.21,380.69,371.17,348.81,366.00,363.19,367.04,,L7
2010-11-05 21:58:13+00:00,,,,,,,,,,,365.81,,,,,,,,,380.96,374.75,361.90,352.21,358.20,352.77,368.53,370.57,L7
2010-12-07 21:59:00+00:00,,,349.57,366.92,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-12-31 21:55:32+00:00,340.73,330.49,348.80,364.47,362.50,367.53,375.61,385.92,381.67,373.23,375.77,373.83,374.03,376.33,378.09,381.63,383.31,387.20,386.57,383.52,376.86,360.83,357.98,370.63,373.75,384.51,389.72,L5
2011-01-16 21:55:34+00:00,328.40,318.97,334.86,355.82,358.10,359.77,367.06,372.67,375.21,372.87,375.44,374.92,375.39,373.83,376.66,378.93,376.95,382.30,382.27,388.66,384.16,372.41,369.77,376.06,375.82,378.28,383.15,L5
2011-02-01 21:55:35+00:00,321.99,319.66,330.03,353.19,357.16,353.53,370.06,372.25,373.78,373.40,371.95,380.38,377.27,380.09,379.60,381.20,374.97,380.36,374.36,375.90,380.31,374.37,349.15,370.08,362.10,382.53,381.97,L5
2011-02-25 21:59:08+00:00,316.09,315.35,330.01,356.91,344.97,353.15,367.08,372.08,370.24,369.79,368.44,370.45,372.06,376.99,379.20,377.92,372.76,376.96,377.04,378.14,381.66,362.11,,,,377.80,372.99,L7
2011-03-13 21:59:11+00:00,,,,,,,,,376.28,376.74,374.43,376.92,373.79,383.27,381.63,384.61,376.29,389.39,384.38,386.81,389.12,390.73,,375.44,370.58,391.96,396.95,L7
