dates,nzd0153-0000,nzd0153-0001,nzd0153-0002,nzd0153-0003,nzd0153-0004,nzd0153-0005,nzd0153-0006,nzd0153-0007,nzd0153-0008,nzd0153-0009,nzd0153-0010,nzd0153-0011,nzd0153-0012,nzd0153-0013,nzd0153-0014,nzd0153-0015,nzd0153-0016,nzd0153-0017,nzd0153-0018,nzd0153-0019,nzd0153-0020,nzd0153-0021,nzd0153-0022,nzd0153-0023,nzd0153-0024,nzd0153-0025,nzd0153-0026,satname
2002-04-05 21:54:49+00:00,360.56,354.18,372.54,383.83,379.24,381.48,388.33,394.40,387.84,385.36,389.13,382.76,378.64,383.61,377.12,375.90,377.44,382.98,381.10,378.86,375.77,366.66,364.61,360.84,358.87,368.33,363.22,L7
2002-08-27 21:53:36+00:00,355.84,353.60,366.11,378.25,374.68,377.43,384.84,390.47,382.78,384.04,382.27,384.82,377.98,378.31,376.24,375.98,377.97,382.33,381.50,378.77,374.26,361.46,356.54,358.90,357.43,364.88,364.09,L7
2002-10-14 21:53:19+00:00,346.40,339.92,362.13,368.08,369.16,375.81,380.19,387.90,385.30,381.53,372.28,380.14,375.79,371.61,380.12,378.44,379.50,382.44,381.56,384.71,376.23,361.46,346.49,356.68,361.48,373.99,371.65,L7
2002-12-01 21:53:52+00:00,341.72,336.70,358.32,365.71,368.55,372.98,378.45,386.84,385.39,381.36,375.68,379.32,376.88,374.23,379.29,378.78,379.94,385.08,383.56,384.71,379.06,365.36,351.23,360.01,362.94,375.67,375.05,L7
2003-01-02 21:53:58+00:00,338.02,335.06,355.58,365.03,367.55,371.92,378.40,385.80,385.60,382.35,376.53,378.86,376.35,374.44,379.67,379.33,379.80,385.03,383.16,384.92,381.65,370.81,356.81,364.42,366.51,377.05,378.25,L7
2003-01-18 21:54:06+00:00,339.85,338.03,357.31,366.29,369.05,372.84,381.04,386.57,387.10,383.66,380.12,380.74,377.18,377.95,381.53,381.47,383.24,387.04,386.27,386.95,384.17,374.11,362.73,370.31,370.87,379.94,381.16,L7
2003-05-26 21:54:19+00:00,341.21,345.46,359.94,370.16,371.59,371.13,382.14,385.62,385.62,381.63,379.89,377.97,375.56,377.75,379.59,380.14,381.91,386.12,385.35,384.00,384.65,378.49,369.25,374.54,371.45,380.00,381.07,L7
2003-07-21 21:42:09+00:00,356.33,366.18,374.50,385.00,380.31,380.60,386.37,390.06,383.29,376.36,371.48,370.53,370.95,370.66,373.25,369.81,369.50,374.52,371.65,372.03,373.73,363.61,356.48,358.46,358.35,370.81,363.11,L5
2003-08-06 21:42:27+00:00,360.75,367.72,375.27,385.95,382.99,383.22,390.19,392.61,384.40,381.04,376.98,372.28,371.38,372.36,374.21,372.43,373.61,377.26,374.21,374.18,376.57,364.29,358.74,361.37,362.01,370.02,364.39,L5
2003-09-07 21:43:00+00:00,364.62,370.13,377.18,385.90,383.20,381.92,386.82,389.31,380.62,378.18,374.00,369.37,368.92,369.85,373.83,372.65,374.60,378.04,375.53,374.97,374.61,363.56,357.35,360.96,361.78,369.62,363.03,L5
2003-10-17 21:53:51+00:00,361.52,365.60,374.75,382.67,380.16,379.91,384.96,386.56,377.67,376.99,372.54,367.71,368.92,369.85,373.83,372.65,374.60,378.04,375.53,374.20,373.10,360.65,355.88,360.20,360.55,371.93,363.62,L7
2003-10-25 21:43:40+00:00,359.61,362.41,372.75,382.48,378.78,379.22,384.62,386.11,376.93,376.56,371.50,366.92,368.15,369.25,373.68,372.55,373.91,377.49,374.88,374.19,372.46,357.40,354.28,359.67,360.68,372.22,364.97,L5
2003-11-02 21:54:26+00:00,354.92,356.81,367.82,378.28,375.26,374.56,380.61,381.46,373.41,373.48,368.62,364.24,365.80,367.01,370.82,370.12,370.82,373.80,371.63,374.19,372.46,357.40,354.28,359.67,357.71,368.56,362.43,L7
2003-11-18 21:54:39+00:00,354.92,356.81,367.82,378.28,375.26,374.56,380.61,381.46,373.41,373.48,368.62,364.24,366.21,366.41,370.14,370.36,370.64,375.10,372.50,374.63,373.38,357.42,354.82,360.35,357.71,368.56,362.43,L7
2003-12-04 21:54:19+00:00,352.68,353.04,365.50,376.25,374.18,374.06,379.85,380.40,373.97,374.04,369.23,364.54,366.40,370.21,370.01,370.40,370.67,375.25,372.39,375.30,374.80,356.87,354.86,361.66,359.57,370.67,365.83,L7
2004-01-05 21:54:33+00:00,350.01,351.27,364.19,375.43,373.35,373.50,380.33,380.81,375.70,374.62,370.28,365.98,367.16,370.57,370.79,370.71,370.66,377.24,372.39,375.30,374.80,356.87,354.86,361.66,361.19,371.81,367.08,L7
2004-01-21 21:55:02+00:00,346.96,347.36,361.06,372.69,371.12,371.09,378.88,378.70,374.77,374.01,369.20,364.69,366.80,368.99,369.43,370.47,370.30,377.52,373.59,376.34,375.31,358.54,355.83,363.55,360.79,370.26,368.31,L7
2004-02-06 21:54:44+00:00,343.72,344.01,358.81,370.52,368.65,368.61,376.17,375.99,373.07,371.67,367.43,364.33,367.04,368.43,368.31,369.28,368.38,376.65,372.44,375.91,374.16,357.35,354.59,362.94,359.57,370.52,368.50,L7
2004-02-14 21:44:33+00:00,341.35,341.91,357.39,369.28,368.07,368.31,376.57,376.37,374.19,372.39,367.84,365.54,367.68,369.38,369.01,369.85,369.11,377.01,373.21,377.06,375.15,358.43,354.78,362.64,359.37,369.65,368.07,L5
2004-03-01 21:44:38+00:00,339.21,339.47,355.69,367.89,367.07,367.85,376.39,376.87,375.07,373.67,368.63,366.58,368.46,370.19,370.03,370.40,369.70,376.09,372.69,376.14,374.96,359.34,354.50,362.28,359.11,368.59,367.43,L5
2004-03-25 21:54:54+00:00,334.69,333.73,350.67,365.53,365.27,367.56,376.93,377.63,377.85,376.04,371.43,368.92,369.91,371.40,369.74,371.00,369.27,375.99,373.18,377.97,377.57,362.03,357.37,364.35,360.57,369.48,372.05,L7
2004-04-02 21:44:54+00:00,334.57,332.85,350.80,365.22,364.98,367.45,377.13,379.07,379.36,378.32,373.37,370.23,371.09,372.23,371.13,372.20,371.41,377.38,375.12,379.27,378.46,363.93,359.01,365.56,362.47,370.27,373.45,L5
2004-04-18 21:45:25+00:00,331.50,330.32,347.69,364.22,364.36,366.75,377.56,379.96,381.33,379.19,374.69,371.73,371.12,372.24,371.51,372.46,371.33,377.15,375.10,380.67,380.89,365.84,360.90,367.12,363.78,369.93,373.60,L5
2004-05-04 21:45:52+00:00,330.75,329.24,346.79,362.59,364.11,367.64,378.89,382.14,384.86,382.05,377.71,374.68,373.33,373.88,373.65,374.32,373.35,380.11,378.31,381.60,382.34,368.93,362.73,368.38,367.07,372.38,376.28,L5
2004-05-12 21:54:49+00:00,330.75,329.24,346.79,362.59,364.11,367.64,378.89,382.14,384.86,382.05,377.71,374.68,373.33,373.88,373.65,374.32,373.35,380.11,378.31,381.60,382.34,368.93,362.43,368.01,366.21,372.45,375.81,L7
2004-05-20 21:46:20+00:00,330.73,330.40,346.76,363.10,364.43,368.56,379.58,383.18,384.95,381.86,377.57,374.36,373.61,375.10,374.86,375.18,374.35,380.76,379.38,382.69,383.62,370.91,364.54,369.08,366.28,372.71,375.73,L5
2004-05-28 21:55:11+00:00,330.73,330.40,346.76,363.10,364.43,368.56,379.58,383.18,384.95,381.86,377.38,374.25,373.48,374.68,375.08,375.25,373.76,380.24,378.40,381.74,383.13,369.98,364.53,368.76,365.57,372.01,375.11,L7
2004-07-07 21:47:45+00:00,329.83,327.83,344.29,361.75,362.71,368.18,379.30,383.59,384.87,382.46,378.09,375.39,374.92,374.56,375.74,376.03,374.48,379.11,378.83,382.63,383.89,369.53,364.86,368.52,364.80,371.35,373.47,L5
2004-07-23 21:48:09+00:00,331.08,328.86,345.67,362.79,363.40,369.07,380.13,385.07,385.44,383.63,378.92,377.31,376.04,376.22,377.56,377.68,376.20,379.97,379.96,383.87,384.93,370.57,366.59,369.49,366.72,373.82,374.59,L5
2004-08-16 21:54:26+00:00,330.39,328.23,344.50,362.79,362.83,369.47,379.73,384.70,384.87,383.55,379.52,378.26,376.86,376.68,378.04,378.23,376.53,380.08,380.32,383.09,384.11,368.27,366.03,369.44,367.09,374.51,374.88,L7
2004-09-25 21:49:43+00:00,330.46,329.65,345.18,362.85,362.89,369.11,380.07,385.34,383.60,381.66,378.08,376.96,377.11,376.61,379.07,379.33,377.84,382.26,381.88,383.67,384.80,366.14,365.73,369.74,368.95,376.68,374.04,L5
2004-10-19 21:54:19+00:00,330.26,329.77,344.78,361.57,362.95,368.64,379.11,383.34,380.25,379.02,375.10,374.81,376.13,375.40,378.10,378.67,375.93,381.76,381.21,383.12,383.58,363.38,363.86,368.38,367.61,377.13,373.66,L7
2004-11-04 21:54:55+00:00,328.98,329.56,344.50,362.47,363.93,370.02,379.96,384.56,381.91,380.16,375.38,376.82,376.93,378.37,378.99,378.87,377.27,383.47,383.70,384.62,384.44,363.38,363.86,368.38,367.61,379.40,377.06,L7
2005-01-15 21:51:45+00:00,328.61,326.97,344.01,361.47,364.49,369.45,379.93,385.78,382.96,382.88,377.45,379.22,379.67,380.84,381.40,381.70,382.59,387.87,389.76,389.59,388.51,368.62,369.44,374.81,378.89,388.78,387.54,L5
2005-02-08 21:55:35+00:00,329.21,327.55,342.26,359.88,363.71,368.00,378.79,383.66,381.96,381.22,376.33,379.11,378.44,380.83,380.85,381.53,384.34,389.55,391.17,389.73,388.83,370.52,366.63,377.77,379.04,389.40,387.75,L7
2005-02-16 21:52:13+00:00,337.31,333.26,346.68,361.52,366.34,370.13,381.80,387.25,384.96,384.98,380.14,381.12,381.24,383.62,384.76,384.61,387.15,392.37,393.58,395.61,395.21,382.34,378.84,385.72,389.28,395.44,395.44,L5
2005-02-24 21:55:17+00:00,340.07,336.54,349.23,362.19,366.73,371.08,382.45,387.66,386.26,385.17,380.22,381.90,381.40,384.99,385.52,385.47,388.67,393.02,394.19,396.84,396.09,389.51,378.84,385.72,389.28,395.44,396.05,L7
2005-03-12 21:55:20+00:00,341.71,337.46,349.23,362.46,366.17,371.99,382.82,387.60,386.78,384.99,379.94,382.17,380.97,384.94,385.39,385.53,388.37,393.54,395.19,396.96,396.50,391.26,382.56,385.81,389.62,395.14,395.62,L7
2005-04-21 21:52:46+00:00,350.13,344.63,356.14,367.04,369.35,375.67,386.81,390.29,390.26,388.15,382.69,386.92,384.76,389.53,390.64,390.17,394.24,398.85,400.66,403.09,402.28,403.21,395.51,394.74,398.24,399.68,402.06,L5
2005-04-29 21:55:12+00:00,352.67,347.06,358.14,368.17,370.22,376.26,388.35,390.62,390.96,388.39,382.33,387.18,384.34,390.22,390.68,390.59,394.81,398.86,401.64,404.49,402.64,403.72,397.22,395.73,398.84,400.56,402.31,L7
2005-05-23 21:53:00+00:00,355.76,349.69,360.67,369.71,370.63,376.24,388.56,389.90,390.24,387.09,381.99,385.86,383.91,389.50,390.20,391.18,394.99,398.47,401.10,403.99,403.34,400.39,394.59,392.73,394.21,397.97,400.15,L5
2005-06-08 21:53:09+00:00,355.94,350.08,360.76,369.88,370.33,375.45,387.28,388.75,388.26,385.88,380.87,384.50,383.91,389.50,390.20,391.18,394.99,398.47,401.10,403.99,403.34,400.39,394.59,392.73,394.21,396.82,398.04,L5
2005-08-03 21:55:25+00:00,357.85,352.62,362.84,371.62,370.85,375.44,386.23,386.35,386.35,383.66,378.80,382.16,381.65,387.68,388.53,389.79,392.24,396.99,398.51,400.45,400.20,397.94,390.76,389.00,389.59,392.23,394.54,L7
2005-08-19 21:55:20+00:00,357.11,353.13,365.08,373.84,371.35,374.82,385.97,385.76,386.71,382.35,377.30,380.61,380.21,386.89,387.08,389.39,389.66,394.63,395.59,398.03,397.29,394.90,386.50,383.84,385.89,389.95,392.12,L7
2005-09-20 21:54:42+00:00,349.80,345.12,354.07,370.12,366.67,369.57,380.19,379.77,379.73,375.34,370.77,373.87,372.80,377.81,377.40,380.28,388.71,386.68,387.82,390.04,389.49,387.43,377.24,383.35,384.86,389.34,390.80,L7
2005-10-06 21:54:37+00:00,346.05,340.80,351.12,368.23,363.29,366.99,376.78,377.20,377.11,372.32,367.88,371.16,369.54,373.96,373.45,376.15,383.79,383.01,384.35,387.03,386.22,377.79,374.80,383.35,384.86,389.34,390.80,L7
2005-11-15 21:54:02+00:00,338.80,333.76,343.73,366.26,359.56,365.15,370.82,372.98,374.10,364.66,361.50,366.62,364.10,367.26,365.61,369.37,376.54,377.80,378.12,379.69,377.89,363.62,365.04,373.38,375.16,385.18,386.02,L5
2005-12-09 21:55:38+00:00,330.27,326.56,336.27,363.03,356.54,363.52,368.63,371.37,374.74,362.63,358.80,365.46,363.39,365.45,365.18,367.45,374.49,377.14,376.36,378.58,376.72,363.37,363.75,375.12,377.45,387.60,387.31,L7
2006-01-10 21:55:28+00:00,329.07,326.46,337.15,363.18,357.58,364.12,370.25,374.88,377.31,369.51,365.28,368.20,367.91,369.11,372.45,367.45,374.49,377.14,376.36,378.58,376.72,366.58,365.68,376.24,379.26,387.27,388.88,L7
2006-02-11 21:55:41+00:00,325.58,324.22,337.67,360.88,358.49,363.99,369.96,374.86,377.56,370.13,366.61,369.29,368.22,369.66,372.97,367.63,375.36,377.48,376.87,379.24,377.20,366.99,366.58,377.14,379.00,386.97,389.74,L7
2006-02-19 21:56:15+00:00,322.78,321.44,335.54,359.12,357.92,363.83,369.64,375.10,376.07,372.07,368.21,371.73,370.26,371.88,374.69,370.28,377.05,378.42,379.50,381.42,379.64,370.51,369.21,378.62,378.26,386.02,389.56,L5
2006-03-31 21:56:06+00:00,330.60,329.29,343.06,364.03,362.20,367.66,374.79,379.52,379.78,378.13,373.34,374.90,375.03,376.10,380.55,376.43,376.58,384.21,383.89,386.81,384.94,371.43,373.75,378.29,376.72,385.14,389.56,L7
2006-04-08 21:57:12+00:00,333.31,333.53,344.36,365.02,364.56,369.80,377.82,381.47,382.53,380.86,376.81,376.71,377.46,378.45,383.53,379.92,378.57,387.77,386.72,388.44,387.33,376.51,373.88,377.08,375.46,383.53,385.86,L5
2006-05-02 21:56:05+00:00,332.25,331.42,341.81,361.33,361.43,369.80,377.82,381.41,382.53,380.86,376.81,376.71,377.46,378.45,384.62,384.58,378.57,387.77,386.72,388.44,387.33,376.51,371.48,376.00,374.12,382.00,385.86,L7
2006-05-26 21:57:54+00:00,332.25,331.42,341.28,359.67,359.80,368.02,377.58,381.31,381.61,380.86,376.81,376.44,377.64,378.66,385.47,384.41,377.91,389.84,377.74,387.19,389.07,378.98,373.67,376.65,374.42,381.43,385.40,L5
2006-06-19 21:55:36+00:00,332.58,330.65,340.59,359.26,358.31,365.70,377.56,382.07,381.13,381.66,377.74,376.59,378.80,379.50,383.66,386.26,378.27,387.57,375.99,385.43,386.31,376.32,373.67,373.67,371.47,377.46,380.90,L7
2006-06-27 21:58:24+00:00,330.25,328.95,338.52,357.18,357.53,364.14,376.52,379.70,378.46,379.20,375.50,374.93,376.76,377.64,382.60,384.57,377.68,385.36,376.20,384.71,385.67,377.14,369.60,372.93,370.64,377.41,379.64,L5
2006-07-13 21:58:38+00:00,332.20,329.71,338.55,357.51,357.81,365.08,375.85,377.64,376.17,375.34,372.81,374.15,374.73,376.48,379.10,383.90,377.72,385.59,377.73,385.59,386.57,376.60,365.44,372.39,368.84,376.41,377.02,L5
2006-07-21 21:55:21+00:00,331.97,329.38,338.55,357.23,357.93,364.83,375.00,376.53,375.26,374.45,371.55,372.29,373.75,375.04,378.55,383.90,377.72,385.59,377.73,385.59,386.57,376.60,365.44,372.39,368.84,376.41,377.02,L7
2006-09-07 21:55:13+00:00,332.31,327.98,336.67,354.85,355.60,363.32,374.07,375.02,373.37,372.49,369.53,368.32,371.42,371.13,376.53,382.57,374.07,382.53,374.11,382.22,382.38,371.84,354.23,369.62,366.37,375.52,372.50,L7
2006-09-23 21:55:30+00:00,332.41,328.42,337.50,355.59,356.48,363.39,374.47,374.90,372.47,372.10,370.30,371.14,371.42,371.13,376.53,382.57,374.07,382.53,374.11,381.73,381.92,369.81,353.77,369.27,365.98,376.58,373.76,L7
2006-10-09 21:55:24+00:00,326.81,324.63,331.70,352.95,352.50,359.41,370.34,371.60,368.30,366.89,366.21,368.95,366.05,366.80,376.26,385.11,375.00,381.78,370.80,381.00,380.82,369.31,352.35,367.94,365.15,374.77,372.13,L7
2006-11-26 21:55:41+00:00,326.98,325.61,333.24,354.16,352.63,357.94,369.42,370.32,368.61,367.28,365.70,368.15,366.05,366.80,373.07,375.98,375.00,376.36,379.29,380.46,380.30,369.16,351.62,366.00,363.88,373.82,371.10,L7
2006-12-13 21:54:31+00:00,326.98,325.61,333.24,354.16,352.63,357.94,369.42,370.32,368.61,367.28,365.70,368.15,366.05,366.80,373.07,375.98,375.00,376.36,379.29,380.46,380.30,369.16,351.62,366.00,366.08,373.82,371.10,L5
2007-02-14 21:56:27+00:00,330.69,329.01,337.82,353.52,350.47,356.32,367.62,370.67,369.20,366.83,365.54,370.08,364.70,367.39,376.04,374.65,377.91,381.18,384.97,381.44,380.43,369.64,360.21,370.05,370.53,376.31,379.61,L7
2007-03-02 21:56:07+00:00,334.67,331.39,341.54,356.13,353.26,359.17,369.74,373.43,373.19,369.20,370.00,372.16,369.68,372.14,387.57,374.65,377.91,381.18,384.97,381.44,380.43,373.39,365.64,373.12,373.46,378.84,381.97,L7
2007-03-18 21:56:33+00:00,333.77,330.79,342.07,356.77,354.88,360.04,370.79,373.61,373.62,369.98,369.76,372.95,370.35,373.86,389.99,376.11,380.10,387.08,389.92,383.18,383.09,378.27,369.16,374.52,374.88,378.80,381.59,L7
2007-05-05 21:56:03+00:00,339.10,334.44,348.84,355.77,357.42,362.36,372.92,377.19,380.75,375.83,374.19,376.11,378.54,380.76,388.79,378.90,383.67,389.69,389.55,384.64,384.40,383.42,375.05,377.28,378.87,383.85,387.49,L7
2007-06-06 21:56:17+00:00,337.32,329.97,346.00,357.65,361.39,364.94,374.84,377.81,380.77,376.73,375.11,377.66,376.82,378.20,385.96,377.26,380.82,388.02,388.50,388.08,387.76,388.43,385.83,384.11,384.30,390.24,393.14,L7
2007-09-10 21:55:27+00:00,327.66,323.60,338.45,355.28,355.88,356.06,363.62,367.19,375.97,374.76,370.44,373.98,373.30,373.75,379.11,377.21,379.74,387.58,387.38,380.40,382.53,378.95,,377.81,383.24,390.66,382.16,L7
2007-09-18 21:58:42+00:00,325.94,325.02,340.61,353.75,354.73,356.14,360.95,365.64,374.11,373.40,369.80,372.75,372.31,372.19,378.53,377.38,379.46,387.00,385.26,380.18,381.42,365.70,361.46,372.59,373.65,382.25,377.21,L5
2007-09-26 21:55:23+00:00,325.94,325.02,340.61,353.75,354.73,356.14,360.95,365.64,374.11,372.39,368.77,369.87,371.47,371.76,378.14,376.82,377.53,386.44,383.98,380.18,381.42,365.70,361.46,363.80,364.59,375.93,371.46,L7
2007-10-12 21:55:23+00:00,323.75,324.41,338.86,351.19,351.92,354.76,360.37,365.64,374.11,372.39,368.77,369.87,371.47,369.94,375.48,374.47,375.55,382.90,381.52,378.76,379.06,364.33,349.27,360.88,362.94,373.05,368.94,L7
2007-10-28 21:55:34+00:00,324.01,324.73,338.68,351.45,352.15,354.60,362.48,369.13,374.11,372.39,368.77,369.87,371.47,369.94,375.48,374.79,375.12,382.42,381.17,380.48,380.59,367.43,346.56,360.43,362.93,373.80,370.88,L7
2008-02-01 21:55:57+00:00,325.37,329.53,342.23,353.64,353.79,356.04,363.37,370.42,374.02,371.70,371.64,370.67,368.74,366.92,372.54,372.99,371.91,379.15,378.21,382.34,382.41,370.66,355.32,360.04,361.70,372.38,370.69,L7
2008-04-21 21:55:44+00:00,331.94,333.31,346.62,356.85,358.82,360.32,373.47,379.56,377.34,377.42,378.37,380.26,365.97,362.70,368.00,374.21,371.94,380.78,378.87,384.44,384.50,378.87,357.80,364.94,366.39,374.27,380.65,L7
2008-05-07 21:55:40+00:00,338.79,340.60,355.26,361.22,364.57,366.68,376.03,379.54,377.34,374.78,375.35,378.11,368.89,366.99,368.26,374.74,370.88,384.29,382.38,385.60,386.78,382.65,358.60,367.49,367.66,372.98,379.42,L7
2008-08-27 21:54:42+00:00,334.16,313.55,331.01,342.01,342.63,350.82,364.24,372.75,365.53,370.26,367.91,371.55,370.09,367.01,370.83,374.95,370.99,382.32,377.89,383.49,385.34,382.17,354.48,364.76,364.85,368.74,371.83,L7
2008-12-09 21:49:42+00:00,325.00,308.81,321.85,338.47,342.62,345.06,355.39,364.41,361.95,363.38,365.72,368.32,369.34,369.42,373.06,372.19,370.09,376.47,370.16,371.57,369.69,360.48,352.25,347.73,348.84,370.84,365.51,L5
2008-12-25 21:50:10+00:00,327.35,313.44,325.83,344.22,345.36,350.46,360.42,368.63,368.86,367.45,371.32,370.86,371.97,371.99,374.52,373.14,370.09,377.62,372.54,376.06,375.69,367.72,359.50,357.40,356.54,374.45,373.48,L5
2009-01-02 21:55:15+00:00,322.47,308.58,320.93,340.36,342.62,349.11,359.36,367.54,368.09,365.95,370.08,369.56,370.75,370.89,372.23,372.02,369.14,375.15,372.38,376.57,376.70,367.27,360.97,359.79,356.84,374.45,373.48,L7
2009-02-03 21:55:25+00:00,327.43,312.82,327.03,344.76,347.05,353.20,363.18,371.65,372.33,371.65,371.29,369.56,370.75,370.89,372.23,372.02,369.14,376.09,374.97,379.29,376.51,366.72,360.97,364.20,359.70,377.87,379.23,L7
2009-03-23 21:55:51+00:00,327.31,315.33,328.05,347.55,350.34,354.71,364.79,372.89,375.93,372.92,372.13,371.61,371.23,374.81,373.57,372.24,370.60,377.62,380.26,379.29,376.51,366.72,358.22,363.34,359.53,380.18,383.00,L7
2009-04-08 21:55:56+00:00,327.31,315.33,328.05,347.55,350.34,354.71,364.79,371.90,374.20,370.96,370.66,370.14,370.08,372.66,372.42,372.02,370.29,377.42,379.07,377.19,374.61,365.96,358.22,362.90,358.81,375.86,376.13,L7
2009-07-13 21:55:57+00:00,337.70,325.12,341.18,356.44,357.34,361.96,371.19,375.09,375.83,374.79,369.71,369.19,369.28,371.02,374.21,374.27,372.89,380.07,382.08,378.48,372.80,365.18,354.48,368.32,363.10,375.60,374.36,L7
