,dates,jap0350-0000,jap0350-0001,jap0350-0002,jap0350-0003,jap0350-0004,jap0350-0005,jap0350-0006,jap0350-0007,jap0350-0008,jap0350-0009,jap0350-0010,jap0350-0011,jap0350-0012,jap0350-0013,jap0350-0014,jap0350-0015,jap0350-0016,jap0350-0017,jap0350-0018,jap0350-0019,jap0350-0020,jap0350-0021,jap0350-0022,jap0350-0023,jap0350-0024,jap0350-0025,jap0350-0026,jap0350-0027,jap0350-0028,jap0350-0029,jap0350-0030,jap0350-0031,jap0350-0032,jap0350-0033,jap0350-0034,jap0350-0035,jap0350-0036,jap0350-0037,jap0350-0038,jap0350-0039,jap0350-0040,jap0350-0041,jap0350-0042,jap0350-0043,jap0350-0044,jap0350-0045,jap0350-0046,jap0350-0047
0,1984-07-02 01:16:26+00:00,118.06828402150644,120.54392245700356,126.35161173655484,148.60100813256432,151.16071030935257,147.34505511892232,153.98291985830477,149.7384469052297,155.17589758374874,147.38491982044087,145.46512287898315,135.4778809767768,135.94604044619862,142.24815794003823,150.6286443001393,161.2681965449214,159.8947570711821,160.91077199949316,154.63009498142597,158.3756803941915,158.54869149684427,156.12522571333884,152.7203983224956,156.16330070441427,148.31299847749267,147.10150554513572,148.58788344944617,151.08222333677304,149.30040838220063,152.19822895612157,153.33899177487754,152.01041818637228,153.73785828579142,156.13818677736282,147.66851917007008,138.79668339258916,135.02612304309318,144.56947269155157,154.04635165266805,153.0718195341978,150.08733067931828,144.59925731769007,133.1490116058239,148.49014269290322,232.32302571164692,259.5170670776142,242.2724126407109,
1,1984-07-18 01:16:43+00:00,114.78886354928967,120.51921720484201,122.49545777653859,139.21209130891535,147.4261176345727,138.02761566367957,144.17128984346738,140.47363465276462,142.22709998982256,148.61566060399122,137.7335818430055,126.82439256252714,128.0322151182346,131.67603400169594,146.0051594609745,151.97838508789445,149.67049041554876,154.78484156661128,149.88390769188067,148.5100620632366,146.53157864439234,147.5946660087608,148.26282144291756,149.72727442644367,144.7998210945721,140.15103314464238,144.5604763858504,141.6188418581562,142.84310544749485,144.31518405414351,143.17064400662449,148.61565744780182,144.07723314221636,146.74909750745206,136.86221314169404,133.0964443045014,128.2507747056565,136.89951443718212,141.29922770358928,145.38183377132071,142.19478745950258,138.02156679748066,116.62392115074596,146.9600996326017,225.0020040790714,257.58971390735707,228.5768807330027,
2,1984-10-22 01:17:58+00:00,119.64037758707279,119.99367232352542,143.50494321941937,157.14159548683244,155.21837095298906,147.9054991248424,149.95419680599576,143.84098102301084,143.1659405369854,153.3278166951239,157.42348638213207,151.35876108265228,147.60145299223768,152.13917420198672,160.22294940518464,164.67328743272878,158.13345896551317,155.03300937598243,154.51740487090902,152.7179875134196,152.10794969888224,154.65063205388182,163.4367743208004,159.54095121706328,158.95586878505145,158.2849748562718,154.0626380357856,156.1614304497907,155.4979925597621,153.53874792909113,153.17409246129805,147.35615916110098,146.9472238163538,155.02544939593946,154.64739793739747,151.34946080467148,150.2930239273372,154.62029548252167,155.71754588793655,144.6132968582049,145.69378796907625,147.5554979609001,129.20538940778295,144.4223151330008,,,,114.04718585278331
3,1984-11-07 01:17:51+00:00,,,,,,144.24853394867372,147.24996949987133,141.99267126858965,140.0018337580968,148.4878486170007,146.0430901256393,145.50434088879746,139.89016176663065,152.20391903693968,151.77622439327695,158.40785780033474,146.21167760899706,141.66741950624095,136.62490172534558,130.83361411294374,137.01265210202735,138.445963384711,140.95912900219147,142.20140331556584,142.1093115405995,140.95637019195,131.42257149311808,125.02475625372678,129.07276896774485,126.24870383820519,130.7667969670225,,,,132.5303644773268,,,,,,,,,121.00186422319811,209.6341794096181,259.7569296902895,254.73792397971377,
4,1985-01-10 01:18:13+00:00,,,,,,,,,,,,,,,,,128.20774905735522,,,,,,,,,,,,,,,,,,,,,,,,,,,134.67958729356536,216.78976836301888,242.32891889706468,,
5,1985-05-18 01:18:02+00:00,115.64662431693478,113.84763058578513,121.8863434626502,140.98271602363656,146.77424538429878,131.14610152101253,141.04568190180578,138.21034190749083,137.87820976242608,143.60168769205336,139.4718142304524,131.97882342504982,135.47525448699457,139.55588539598733,153.62901601733947,156.47244117200398,161.3629633438369,154.97057656100748,145.1685229770278,143.49743604207148,138.82218288233616,142.82356044465774,148.85718899499201,149.17617418936894,147.05060080908723,147.60722039915746,146.0402606129584,150.60065647492007,141.47144851005237,145.83282816886828,138.1901075219664,140.0537149557487,144.77243556611836,153.2710246820051,151.36036551942863,150.74541928286075,142.8602849840598,145.34158962796607,144.20829662448395,149.704086418689,145.2261233354688,141.00074945688038,118.81795696601104,149.04825387997332,230.27627553304964,,281.8506376727632,102.8582036460914
6,1985-10-09 01:16:57+00:00,129.84423337665135,130.9429919111968,135.4724631139587,151.63693054695284,148.494042572787,147.89812746437343,153.35311887589947,148.09335965450822,144.29036965291135,154.8409191845607,147.7968504269935,131.00453292162416,134.3769812083004,135.06890222437295,152.0491436725613,153.57047212990352,148.28247334247,146.91074732104013,147.91022241204064,147.57563096069268,145.8802365221643,143.10732605459037,150.82374971792396,147.52442867005718,145.53179043634924,150.20020609647796,144.23630444645178,141.33201538314,146.934651536227,146.84082047615797,153.67601920496415,153.00096477760272,149.37051842700322,154.06673834754645,149.78340590540293,143.39702398744555,137.13907367147104,138.73199207693645,140.21955771690668,137.8193028997501,144.82189110983387,138.3224775168277,114.80580718030615,130.00365168283545,259.5722284899354,,239.21212719251827,105.90510455434408
7,1986-02-14 01:14:38+00:00,119.85925258025937,124.95060308432139,119.28685473264945,132.23846062082657,141.13666535422948,143.464044781628,142.03193264941766,143.29606595205604,145.03149711182652,148.932841310538,140.03172900931364,129.22268402144894,133.30588472983712,136.9880381605791,138.32273716121958,147.6742158229243,147.85914613193603,152.73677211182144,150.4960363597343,146.66830599424316,151.78393877710718,149.76632542635036,150.781818872739,146.17924854052967,149.67141661736173,146.39893854741868,145.09155862454708,142.37527037115672,144.4201367416203,146.6927844209128,144.48774880697394,149.33469755258434,150.30997230259229,150.3408888619828,146.4686477857536,144.15602930066694,140.72806404833193,139.59039281677136,145.0064206975585,152.29825299060047,147.72661362121394,142.0557069210455,116.37056773645885,135.36277360362942,226.05645430107046,257.23569121985287,224.89073331441364,
8,1986-09-26 01:08:08+00:00,123.13134117780956,124.81052952331711,126.00949571218817,141.0793869986284,142.43356409135362,141.3917166426223,143.54382765522544,141.48499682934815,150.69785309546555,153.73969360337935,145.7895840821688,137.8306311002727,139.13292816494223,140.77420811800263,140.87483074018738,146.70361145871607,147.00923412914327,146.38861675637798,142.26832851466864,146.30617719914153,153.51079240524152,149.1083116380716,147.14657478112125,145.41543054351163,145.56314433947088,140.75883913735208,135.5327590395007,133.2826632097161,138.09693345177325,137.77745253236716,138.54066488328618,147.31563595981643,152.82358167123868,151.44701087359363,150.17105604454096,146.3032652421689,139.33374876513142,133.67423715997413,131.94141861591018,137.9290905714448,140.51432314787093,134.39107066912618,112.6006631514007,143.02431486568528,223.11663105406797,250.64210735089713,215.2026017418613,115.0762972546435
9,1986-12-15 01:06:42+00:00,135.68174298750557,132.60980325964755,136.2427747067317,153.15301157227412,156.73691013887415,152.48353810640285,149.57230549517587,150.81047988639455,149.8946854433363,156.12321774930888,160.83488182330075,145.79193591275902,142.46445043844636,148.89262487894092,160.64789365300376,165.95698971310335,168.23749366847593,162.870287376938,161.1370294172036,158.39180213291644,158.62151490369294,156.77428015158705,158.9656731297186,159.0636967482046,155.01659935128401,156.01539951895796,152.6262844213137,153.53905387874764,147.35322677695441,151.19583126773804,156.75690285379528,157.6460091348636,155.39380547534103,162.18938851102303,161.91692430490852,155.03197502375275,137.87087071630205,132.82686504548465,130.07813114321615,144.2299446298222,,,,,,,,
