,dates,aus0339-0000,aus0339-0001,aus0339-0002,aus0339-0003,aus0339-0004,aus0339-0005,aus0339-0006,aus0339-0007,aus0339-0008,aus0339-0009,aus0339-0010,aus0339-0011,aus0339-0012,aus0339-0013,aus0339-0014,aus0339-0015,aus0339-0016,aus0339-0017,aus0339-0018,aus0339-0019,aus0339-0020,aus0339-0021,aus0339-0022,aus0339-0023,aus0339-0024,aus0339-0025
0,1987-05-22 23:08:56+00:00,144.6974622484492,164.3333919841667,166.8498402225463,167.07750245211523,161.67080886435534,165.5791927707723,168.17853088807902,181.09178358089932,187.94290671214486,192.73998752043758,184.70263255291007,188.5697287334628,192.9663036141172,197.03968520109822,199.21938350882394,207.44020651396463,212.35047525403843,218.76050269770315,225.54753241494635,221.32444817234952,222.41958235905375,217.22236436125857,213.13188862586674,208.30727597871902,201.8079233689113,200.07140471195353
1,1987-05-29 23:15:17+00:00,137.29499681949764,152.3146045328101,161.4996815195215,164.38976148414164,164.7334932901523,170.3061818528661,166.8583463805201,182.8068495173536,186.50593596339908,183.71158649522013,188.25111532959818,184.5019403948571,187.02628509466194,189.143595031897,193.7724963130333,204.9958033823964,205.94294434304956,210.11377113155936,217.56186891089646,216.1778755997038,221.896368154074,218.05758600202628,205.82730546216953,209.20380588782365,210.42453351067476,203.93762594653117
2,1987-07-16 23:15:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-08-17 23:17:12+00:00,183.89243880604607,201.92034444409416,194.789104305185,196.06085328561988,192.45713990494374,188.68934005610478,193.9741300849484,207.23257275389045,210.84371004392625,212.2760372044928,213.21349373248,213.01380461617788,216.5082614686396,219.22522834152335,224.09916695147527,224.32122124908864,231.87427088543492,243.3284880612449,243.15161365038387,237.02179377943156,238.770951112769,229.59670917692813,221.08851718024763,217.18785904128438,218.56699681632452,210.08064720740984
4,1987-09-02 23:17:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-09-18 23:18:02+00:00,207.7307607549415,214.8827126188909,208.8030040262229,207.18857346790597,213.00571362919698,212.04770456121756,215.92577312854874,228.5860534247089,228.85666573308396,231.17912804693395,226.67538585259086,230.42488641115875,229.1215324463158,231.9495579115686,235.67156302873124,241.8091889505466,250.32435244025757,254.5499279921187,255.74212232183984,245.52035784208803,243.983229272184,238.30800264302465,231.93874729700408,229.81424980084628,219.83406115854805,207.18606543846116
6,1987-09-27 23:12:03+00:00,217.3102101541121,228.98622889162996,228.5356737887242,231.7337847395329,235.85937350750126,232.67319827870537,223.57394777481693,232.6209443145419,240.88427000193676,240.6278544162454,241.48142213668035,235.76691541263935,238.00488621743014,237.97133421133637,248.12039886897904,247.19781847923682,248.3695721504404,258.8897909019775,262.1314909022306,256.31377907406176,251.87692087408251,250.037836948004,235.59816101815298,238.33340240183594,231.24441309133942,225.44336968243314
7,1987-10-04 23:18:22+00:00,219.4727493413385,224.1202069184762,224.28851948533165,225.59906744429725,226.6654697599396,215.47460918780192,211.91741867023615,222.1641195721203,223.4873771441319,222.90398725178773,222.64476704333515,220.26018779129626,224.80827230918467,228.81841799714326,229.49758059478188,233.2288536493883,247.330670039688,242.89307296002005,243.86960792763415,247.39075211722772,246.29828278644126,236.05088085167603,226.82508053708855,229.83070103963055,223.02885782329668,205.4145399277425
8,1987-10-13 23:12:21+00:00,233.66462743854737,257.77189330012203,233.54008215162753,228.2070415769931,228.17193584327435,221.57675995788594,214.25891453933562,,,,220.5245228536968,222.75898227932618,220.05018813870637,221.02341055557832,230.04667973640235,229.32178081485188,230.11118783321285,238.048513573686,241.58742948571216,240.76073750197082,234.21346747655627,229.91050852415563,218.63147789937452,217.2024199553644,206.47481817029,198.38488441686061
9,1987-10-20 23:18:39+00:00,211.67139915540557,216.75312639626955,217.6425890482992,210.50006334507054,212.44603111322243,202.1633154427313,194.6296091092677,208.4444468303819,212.00689727026557,206.03701775723164,209.88723947798297,200.12691379565,205.30185279761784,202.4447508106374,206.0124529351624,209.41837937495657,202.9601439247926,202.66760221673158,224.98554335771357,214.1522398740797,217.30509198403806,207.89784182004325,202.92803615184968,200.14810683491723,207.07004437575003,194.3123811810605
