,dates,mex0199-0000,mex0199-0001,mex0199-0002
0,1985-09-26 16:41:55+00:00,,,
1,1986-04-06 16:38:23+00:00,290.36144256253135,287.3458395728487,278.8136881275733
2,1986-04-22 16:38:01+00:00,272.6515746013947,278.44479919363226,274.58890601140706
3,1987-02-20 16:33:22+00:00,256.37202936923694,250.0774770932191,249.90759527457345
4,1990-01-27 16:34:27+00:00,241.70866517631953,234.02964411916278,232.21599065098246
5,1990-02-12 16:33:57+00:00,253.20286102318215,250.23549526190644,247.65334978030816
6,1990-02-28 16:33:25+00:00,233.848330281738,228.48394661256881,236.32413327836306
7,1990-03-16 16:33:16+00:00,239.72014226901638,237.98635933565802,238.78284538146164
8,1990-04-01 16:32:48+00:00,250.44124949358027,242.78904672048162,246.88053578212967
9,1990-05-03 16:32:29+00:00,254.86088373821553,257.34569518301913,263.3615030704093
10,1993-01-03 16:33:52+00:00,222.67601665601768,218.7498169716667,219.33318397103386
11,1993-01-19 16:34:03+00:00,234.29016772181856,229.4334186994834,231.17485384828447
12,1993-02-04 16:34:14+00:00,232.61605476683903,230.3534763409179,236.7704959742383
13,1993-02-20 16:34:20+00:00,233.96131037080232,231.26072750173404,239.5007739346775
14,1993-03-08 16:34:54+00:00,243.47847820360454,241.08608263469696,239.5664068122545
15,1993-03-24 16:34:54+00:00,213.63934611641093,209.46275196410966,210.1382788890949
16,1993-04-09 16:34:38+00:00,239.79122089953506,238.54803717736843,243.88407330691354
17,1993-04-25 16:34:47+00:00,,,
18,1993-05-11 16:34:50+00:00,222.3447676468591,218.89426117291245,223.76214552286015
19,1993-05-27 16:34:53+00:00,233.23637647768766,225.76213583496522,232.6178478901287
20,1993-06-12 16:35:17+00:00,,232.57719884731128,236.26626713517157
21,1993-07-14 16:35:10+00:00,237.9031644397531,223.27268134570232,234.69524709090788
22,1993-07-30 16:34:45+00:00,232.5369820754096,221.81748187885682,221.7715198086131
23,1993-09-16 16:35:05+00:00,227.99371409912646,214.82936968787877,220.6485957188846
24,1993-11-19 16:34:40+00:00,230.43295666867334,221.08754825412143,228.52593231963252
