,dates,usa_CA_0283-0000,usa_CA_0283-0001,usa_CA_0283-0002,usa_CA_0283-0003,usa_CA_0283-0004,usa_CA_0283-0005,usa_CA_0283-0006,usa_CA_0283-0007,usa_CA_0283-0008,usa_CA_0283-0009,usa_CA_0283-0010,usa_CA_0283-0011,usa_CA_0283-0012,usa_CA_0283-0013,usa_CA_0283-0014,usa_CA_0283-0015,usa_CA_0283-0016,usa_CA_0283-0017,usa_CA_0283-0018,usa_CA_0283-0019,usa_CA_0283-0020,usa_CA_0283-0021,usa_CA_0283-0022,usa_CA_0283-0023,usa_CA_0283-0024,usa_CA_0283-0025,usa_CA_0283-0026,usa_CA_0283-0027,usa_CA_0283-0028,usa_CA_0283-0029,usa_CA_0283-0030,usa_CA_0283-0031,usa_CA_0283-0032,usa_CA_0283-0033,usa_CA_0283-0034,usa_CA_0283-0035,usa_CA_0283-0036,usa_CA_0283-0037,usa_CA_0283-0038,usa_CA_0283-0039,usa_CA_0283-0040,usa_CA_0283-0041,usa_CA_0283-0042,usa_CA_0283-0043
0,1984-04-14 18:24:49+00:00,144.01222260914648,147.09839127856904,,162.76788360114358,208.3943658249457,229.8676432075159,234.69693829947943,229.5481239468777,233.72755510981764,228.46020161976566,221.296369659885,230.1502040253458,224.02224785416297,212.22548006118464,201.3214257760955,209.91627824928264,202.00322734969615,196.0835669039655,189.60770923379357,188.9680481048543,195.77340691705945,193.7012214747835,177.97907496821122,163.1680004731471,166.6313855450564,178.6636305084681,192.70678112760052,179.35884677425878,163.10490750070448,176.86471700017262,182.01766170332215,167.17290158460492,145.68392497879583,162.62241026711806,164.2030445084148,157.1939963875477,153.1709202700597,139.5763102109142,149.12848285270917,154.00747153104254,153.43351664040443,160.86986309032272,170.05237542076526,156.32746686804245
1,1984-06-17 18:25:59+00:00,152.4082275174126,162.96727414366336,183.67808744478114,199.2812292998526,222.58772091999384,226.57915156708256,237.20859068182975,251.88964417037408,254.27884686440805,239.29977150385582,234.89845418693903,253.6264179242228,236.9923393365823,224.61309053359872,221.84445057692074,216.8687245932419,216.82036313862457,204.3927133563251,192.8262881739954,194.31414905751072,222.55795375428465,228.2239062714378,203.0046733413244,184.80041473176536,182.38223164658598,170.94723151852332,182.13486929595086,198.96922812287244,186.08660385974417,189.72848462763778,182.61246494132422,189.2225546122246,172.6675573428886,169.0738945120398,163.59040330588616,167.25694253421202,172.18533140540404,171.90319909221267,153.7819780109623,164.25085687813237,161.79272696200218,176.956427475648,194.49497830131622,195.32416708086464
2,1984-07-19 18:26:30+00:00,157.5648765817478,160.583474689107,195.46444021379335,195.5731382173288,204.53682408664616,216.05860623042014,225.31739258660383,228.22913315482631,240.0650741764925,238.37925739122656,226.48877430048728,244.43157886944908,237.4235510619107,223.8284201070848,223.02469263116578,220.9827505190819,214.04884969312445,198.29586466701556,193.03557119430386,202.5070048458198,223.29469283904496,230.40598212419093,212.14168477392724,194.56895735159225,161.94271150129032,164.1894097626909,176.8302196607126,196.83136941886175,186.95691106647362,194.63841991639293,190.06679015914278,187.43808218007308,172.9617311837472,168.10867644561762,156.6416515306302,159.23429240040926,168.8899206391168,171.78401250168832,156.30677289502484,165.66353800655583,164.5801289889838,183.51721741285152,196.10396419675442,185.2966081926996
3,1984-08-04 18:27:04+00:00,151.36504642713942,176.55123911409387,191.05927297960795,205.82077719287298,210.28026978435585,215.0603817253977,224.12955520520524,227.3163426096163,237.61845840606998,236.981058215186,228.42155490233037,243.6262526348222,235.53690412581983,225.9701568733497,228.01323885238924,230.9983776263352,220.4485935657275,213.26580772829487,208.35715046881654,212.41866228347016,234.50739801243049,241.71475737037932,227.67584274683838,208.80672165332527,179.5350662993976,170.25405150889253,183.5910666548105,197.16438731793363,185.83110448797296,197.27142632425142,192.43215308907344,195.17783781625266,176.33270317413923,173.02795475500216,163.66280833916431,166.720505658629,169.92711871150468,174.00559929688364,168.43870754089787,170.3304994743687,171.1454206215484,184.86833842664143,197.20749402248617,181.359078526074
4,1984-09-21 18:27:45+00:00,122.73120146624336,146.64119726426756,163.9134563998309,178.85645952612518,190.25746302033048,199.1851481652889,206.51695173503848,210.89712887204166,218.68709474122167,217.76584060595837,208.8806570331787,227.15760758441917,213.94205649597689,209.14412110527383,207.0371712412488,221.69248125644555,215.62844005223104,210.46096265184434,202.81976078026827,208.58481133865214,226.4997367281997,233.36713876303412,206.17485401499678,189.94865282055684,170.79488214076142,166.94386591533197,166.98620421401733,172.68845916315092,166.8480408350079,178.53672864330406,188.0458336653044,184.61178894885347,151.1228618433709,152.11408990795735,142.76725840541604,154.58936602296706,161.48184573388542,153.64824417512676,148.11450706097636,154.1542921901724,159.0083776401013,172.11227303974238,175.15225663674323,163.6827615809206
5,1984-10-23 18:27:40+00:00,122.34509677628088,94.68892674837878,143.62707516096543,162.6963029200017,166.57921319723218,182.84648514646383,198.07600203168124,190.82428100135672,211.1100171821,193.7671700283891,178.2667534089005,226.21900531600767,219.52127365367306,209.8662884661127,207.46078767744686,214.92230011641436,214.81694680142766,211.86761288832963,204.6387304303086,208.7274001461886,212.38732329678868,205.23398340209633,187.26295609949887,180.16534972926445,186.3985744158016,179.8742069893156,192.2409423794075,179.68886588589197,,185.30090800769787,180.1964105176383,172.631002616158,141.538783969083,153.1190891924826,135.397567999788,148.2991564293166,161.14416669555118,145.10549866196965,152.95198632488868,156.8318334655874,159.9196490354954,163.4696866810731,174.52364406924517,166.32887193803214
6,1984-12-26 18:27:50+00:00,,,,,,196.75091974353344,197.30725390939202,172.16738248306422,,,,,,,,,,201.50903819083766,193.56000541703625,182.9845721461594,196.36521083071148,192.59408417751004,177.15894329352383,173.21475365865342,179.66569021288154,172.43385387894924,153.8055356868187,,,,164.40016574844674,157.64901846701707,135.27690555385368,138.2569475560279,,135.4184769440584,143.56480528704105,,,,146.7317434132653,148.70317680754658,164.47052282171444,150.40633876028073
7,1985-04-01 18:28:00+00:00,,98.14610956069569,153.01629898488085,167.33060269151102,178.4353968257127,186.72680057274164,200.9945356628528,203.24437009199545,215.4607574395514,215.74991393136725,209.79821386530313,221.35167089124985,220.73743186125574,214.98539298265254,194.44599218633022,187.69319181368746,192.28447692909955,210.5211345027163,191.72770671419053,190.7379504556397,196.15513540877842,192.0017513611098,178.18733586637708,187.01124221679174,188.80428547327645,190.65216371691952,191.26278357099739,175.23935860070839,142.4736701928525,169.31587326602693,177.21966535386858,164.73497134117943,139.6472231474739,145.98166027568374,141.49935044470678,148.09785200111594,156.73493586333612,140.45028970826678,144.18703717676124,150.43917744616738,145.69413947223876,155.6350166642021,172.40196844481144,159.3525121794071
8,1985-05-03 18:27:48+00:00,,124.02069557257188,141.06129604370807,152.82493846673765,162.86727005181,176.9936137691667,191.9701832792225,194.99673487214227,200.40642914434414,205.17015854910915,198.69754936786345,211.90979926474185,217.80242134376732,203.2724120775128,184.5924438320456,191.10968764334498,190.79218722713233,199.59473552549235,190.77637045327748,186.52105067266794,190.45186144238352,190.42870908110243,186.0363732509282,187.00954906209216,188.29830753498942,184.39768549939419,174.28818724824615,169.96516422695106,152.34874750842602,173.56578781435337,173.3946368604813,163.75066997307295,139.0801964223385,138.09407228474376,136.9330628918437,137.6566630300315,150.22975320686135,136.51280219045628,142.312876712618,140.15013573971797,146.29689359002137,152.8725521288323,157.6096173218179,156.8658027674153
9,1985-08-07 18:27:22+00:00,135.69491465037711,143.16924022260787,156.19981591938276,169.3072831272846,168.35262068143496,171.8898862537975,191.9983328740907,217.56715504432185,223.1062959406183,224.93476787464724,222.82981178634256,241.41918859017034,237.39718705403374,223.0533394394562,216.6602059617874,217.8662595907815,207.03259511845377,191.90906580822056,213.1363981504665,216.22893019845796,229.9233098655286,231.47309940941201,223.1091911703124,,,,,,,,,,,,,,,,,,,,152.16616327923077,154.01523960516158
