dates,nzd0017-0000,nzd0017-0001,nzd0017-0002,nzd0017-0003,nzd0017-0004,nzd0017-0005,nzd0017-0006,nzd0017-0007,nzd0017-0008,nzd0017-0009,nzd0017-0010,nzd0017-0011,nzd0017-0012,nzd0017-0013,nzd0017-0014,nzd0017-0015,nzd0017-0016,nzd0017-0017,nzd0017-0018,nzd0017-0019,nzd0017-0020,nzd0017-0021,nzd0017-0022,nzd0017-0023,nzd0017-0024,nzd0017-0025,nzd0017-0026,nzd0017-0027,nzd0017-0028,nzd0017-0029,nzd0017-0030,nzd0017-0031,nzd0017-0032,nzd0017-0033,nzd0017-0034,nzd0017-0035,nzd0017-0036,nzd0017-0037,nzd0017-0038,nzd0017-0039,nzd0017-0040,nzd0017-0041,nzd0017-0042,nzd0017-0043,nzd0017-0044,nzd0017-0045,nzd0017-0046,nzd0017-0047,nzd0017-0048,nzd0017-0049,nzd0017-0050,nzd0017-0051,nzd0017-0052,nzd0017-0053,nzd0017-0054,nzd0017-0055,nzd0017-0056,nzd0017-0057,nzd0017-0058,nzd0017-0059,nzd0017-0060,nzd0017-0061,nzd0017-0062,nzd0017-0063,nzd0017-0064,nzd0017-0065,nzd0017-0066,nzd0017-0067,nzd0017-0068,nzd0017-0069,nzd0017-0070,nzd0017-0071,nzd0017-0072,nzd0017-0073,nzd0017-0074,nzd0017-0075,nzd0017-0076,nzd0017-0077,nzd0017-0078,nzd0017-0079,nzd0017-0080,nzd0017-0081,nzd0017-0082,nzd0017-0083,nzd0017-0084,nzd0017-0085,nzd0017-0086,nzd0017-0087,nzd0017-0088,nzd0017-0089,nzd0017-0090,nzd0017-0091,nzd0017-0092,nzd0017-0093,nzd0017-0094,nzd0017-0095,satname
2001-09-07 22:06:11+00:00,412.16,414.61,415.47,412.70,424.76,416.96,412.42,413.57,427.77,422.41,415.48,421.73,411.82,409.37,416.73,417.47,416.76,414.60,397.13,407.70,411.81,419.16,418.67,414.97,425.25,430.29,425.80,415.17,423.13,428.50,430.27,425.65,427.81,430.44,421.73,429.60,432.29,422.17,,,419.04,409.95,423.77,435.06,438.91,430.59,433.73,451.51,429.55,441.54,440.72,438.83,428.48,439.10,429.22,433.55,434.73,436.35,433.87,431.59,436.62,433.59,428.93,434.31,431.17,426.59,434.28,432.03,432.13,434.38,435.03,431.47,428.74,424.45,425.51,418.96,427.48,425.37,425.52,422.53,419.20,418.85,421.54,422.14,418.88,415.74,420.35,423.49,424.37,423.15,414.02,423.48,421.69,417.90,416.67,422.75,L7
2001-09-23 22:06:03+00:00,412.84,413.73,415.13,411.76,422.66,417.85,414.21,413.57,427.77,422.41,418.05,422.06,414.55,414.09,419.79,418.94,413.73,413.95,399.51,407.01,412.27,420.62,420.82,417.16,429.89,433.41,429.27,421.63,427.83,430.66,432.86,428.81,431.35,432.87,425.51,432.31,433.36,429.69,,,430.53,413.49,425.01,437.14,439.62,433.16,437.63,452.64,436.94,444.57,443.86,439.74,428.37,435.14,426.20,432.44,433.56,435.73,432.71,430.52,436.22,434.19,432.29,435.56,432.28,426.94,435.08,434.87,432.85,430.43,430.61,427.51,427.21,423.63,424.97,419.37,427.10,425.81,426.21,421.60,418.15,418.79,421.72,422.32,417.86,413.85,421.32,423.13,422.45,421.86,416.27,423.88,421.92,419.69,418.84,422.75,L7
2001-12-28 22:06:14+00:00,418.10,417.69,418.78,414.08,419.61,419.95,416.56,414.24,420.52,420.71,421.77,420.53,415.49,414.85,421.63,421.38,415.70,416.73,410.72,406.05,412.28,420.67,423.43,422.43,428.06,432.18,432.86,429.47,434.62,436.58,437.39,434.09,435.71,436.85,432.88,437.25,436.86,435.97,432.41,451.72,440.31,427.45,433.53,443.06,446.84,442.91,446.84,451.37,449.23,452.79,453.44,443.38,431.05,435.67,427.43,433.37,433.24,437.91,432.22,427.26,434.34,433.15,433.14,436.43,439.70,435.89,441.01,440.73,436.02,429.16,430.13,426.64,425.33,420.23,421.43,419.79,426.32,425.46,427.28,424.84,423.56,424.13,424.26,425.02,422.55,417.82,424.84,424.66,424.48,423.18,419.97,426.12,425.40,421.57,418.81,418.01,L7
2002-03-18 22:06:22+00:00,421.43,419.44,421.22,415.73,422.24,418.82,417.83,406.95,415.19,419.75,419.82,423.46,414.56,412.91,421.83,421.14,412.66,414.14,407.50,409.05,410.47,422.04,424.40,421.04,429.16,433.87,434.60,428.31,432.76,438.64,439.60,434.83,438.74,438.02,435.27,435.81,436.86,435.97,432.41,451.72,440.31,430.27,439.85,440.74,445.82,443.30,450.62,454.08,454.81,455.88,458.26,449.70,442.35,445.18,433.31,435.32,433.57,439.28,435.28,428.57,436.41,434.84,437.58,440.06,443.43,436.67,440.41,436.30,431.91,427.38,426.78,426.48,424.47,419.96,426.03,423.98,432.74,427.97,430.84,424.19,422.76,421.90,424.06,424.27,424.87,416.63,425.00,424.37,424.91,424.75,423.09,430.29,429.94,427.04,421.21,420.09,L7
2002-05-21 22:06:17+00:00,424.70,419.36,417.52,397.04,426.42,420.77,416.96,406.95,415.95,417.37,414.83,423.70,409.71,393.90,414.20,411.19,406.93,416.30,383.78,407.33,408.88,420.56,422.97,419.70,424.15,426.84,421.51,412.95,427.52,436.61,436.19,424.84,436.41,437.61,430.91,431.23,433.09,431.81,423.75,451.72,438.59,416.55,424.85,433.51,448.20,445.80,442.78,435.11,456.36,446.74,460.75,453.31,449.50,456.15,441.38,438.41,431.23,441.37,437.34,429.22,436.53,434.41,436.78,438.28,442.78,436.50,441.73,435.84,432.42,433.21,432.22,436.94,431.13,423.22,433.09,427.06,435.67,430.89,434.85,428.70,425.17,423.52,426.34,426.30,426.36,412.44,424.20,426.71,431.38,432.62,428.14,433.56,432.18,425.71,418.87,418.44,L7
2002-06-22 22:06:03+00:00,424.70,419.36,417.46,393.47,422.33,418.99,412.88,400.23,414.66,413.10,410.32,421.71,408.68,392.93,412.64,411.56,408.35,414.13,383.78,407.33,407.02,417.39,418.55,406.11,422.48,425.55,420.48,410.45,426.86,435.44,435.14,424.40,433.76,436.74,429.07,430.54,434.30,432.20,423.93,447.09,436.10,414.33,423.47,431.43,443.82,438.94,440.43,434.58,450.31,445.57,453.26,444.50,446.38,451.49,436.33,435.86,431.03,439.38,434.96,426.12,433.87,431.91,433.26,436.28,440.56,433.19,438.89,435.23,431.72,432.89,433.74,437.05,431.65,424.15,431.27,425.62,433.70,430.21,433.99,429.43,425.69,422.83,425.92,424.35,422.79,405.69,421.04,423.95,430.12,430.36,426.10,431.66,432.00,424.46,417.86,419.58,L7
2002-07-24 22:05:50+00:00,417.80,416.13,417.72,391.63,419.63,416.91,409.57,393.75,413.26,409.56,406.85,420.29,406.08,389.39,406.99,406.82,403.84,409.59,378.56,402.59,403.70,412.34,415.33,401.24,421.04,425.25,416.01,404.98,420.14,431.01,433.46,421.77,430.51,436.48,429.15,429.06,433.32,431.15,421.20,441.34,429.44,411.50,419.69,426.20,441.73,436.26,439.71,433.75,446.80,445.38,449.80,444.46,445.11,450.71,436.14,438.27,432.26,438.10,434.27,426.75,433.34,431.39,432.60,432.67,437.48,430.47,436.26,432.73,427.90,431.14,431.71,436.13,429.86,425.64,432.60,426.22,433.26,429.85,431.63,427.06,425.19,422.02,425.05,421.53,418.36,399.84,418.60,421.30,428.90,429.58,422.51,428.86,432.16,423.62,417.49,419.92,L7
2002-10-28 22:05:22+00:00,411.57,417.29,417.19,392.00,417.74,416.96,407.69,402.87,414.99,410.01,407.29,416.92,407.31,392.44,409.88,410.92,410.98,418.96,396.83,394.88,409.23,414.68,417.27,404.95,421.71,423.63,413.30,405.07,419.85,427.12,430.16,419.99,426.89,433.82,426.09,430.49,435.56,433.40,423.24,438.54,429.83,408.93,413.71,424.34,435.77,430.64,435.01,432.32,442.76,442.76,443.14,438.12,442.97,447.64,433.10,436.34,431.51,435.48,430.68,425.47,429.66,428.03,427.55,428.46,431.08,426.02,434.18,433.25,427.84,429.64,430.61,433.42,430.22,424.98,430.20,423.81,427.08,427.29,428.63,425.97,425.29,422.38,424.36,421.24,415.55,400.61,417.75,420.34,425.87,425.65,420.90,424.76,426.72,420.16,417.38,420.45,L7
2003-01-16 22:06:02+00:00,416.27,422.27,424.57,419.22,423.35,421.71,419.29,416.43,424.88,418.57,415.91,418.72,411.80,410.76,417.33,421.93,424.91,425.63,422.12,389.98,420.27,422.85,428.49,423.79,428.47,432.25,427.04,421.26,423.59,428.86,432.88,430.04,431.26,437.13,436.27,439.53,441.74,438.70,432.87,443.19,431.97,433.87,439.54,437.11,446.72,440.40,446.44,452.63,451.28,456.62,451.93,453.04,451.31,458.84,443.26,446.77,443.93,439.59,433.56,429.63,432.64,431.67,429.26,431.00,435.06,433.15,437.99,433.96,429.65,428.54,427.97,429.72,428.66,426.71,430.54,424.96,430.60,429.38,429.73,429.01,434.10,429.85,428.56,426.12,423.78,415.95,424.14,422.79,424.32,420.35,414.65,422.17,425.80,423.61,422.25,425.57,L7
2003-05-24 22:06:17+00:00,420.79,422.41,416.47,414.25,423.85,429.02,435.51,435.44,444.33,430.04,419.91,426.48,421.94,422.24,428.81,430.34,427.38,422.85,417.80,,401.52,435.57,429.93,431.52,439.63,433.06,442.28,433.20,439.46,431.78,437.79,438.41,432.30,432.56,447.98,449.09,447.71,444.36,445.04,456.43,440.04,452.96,465.58,447.35,451.81,441.73,450.43,458.15,458.69,463.69,456.56,471.61,465.17,475.73,456.70,449.82,449.13,445.04,440.07,435.60,439.57,438.84,439.25,439.06,439.24,436.88,443.31,438.63,439.96,441.41,441.50,447.98,441.18,438.08,438.31,434.21,446.61,445.64,446.47,445.39,450.60,444.22,431.62,433.44,437.74,426.45,434.82,431.76,431.88,423.61,425.06,429.76,426.73,428.13,426.97,429.58,L7
2003-08-28 22:05:57+00:00,415.91,419.04,407.68,403.19,409.65,420.69,431.49,436.70,445.22,431.52,413.66,424.97,423.88,411.04,412.94,418.34,416.26,410.29,398.88,390.95,383.50,411.63,417.99,416.47,439.87,423.69,416.87,417.85,429.49,426.94,420.26,423.42,419.60,418.39,,,,,,,,414.02,423.50,432.11,443.52,433.44,447.22,453.20,452.83,460.98,454.26,441.92,440.64,449.73,,437.59,439.09,439.70,422.22,430.92,434.50,432.34,429.67,432.17,427.14,425.31,431.70,424.26,429.71,436.92,441.99,445.37,431.97,418.03,428.46,426.34,436.22,431.90,434.11,438.06,434.57,428.42,421.40,425.20,426.27,394.35,411.94,415.11,413.87,417.76,418.61,419.71,420.74,419.61,412.89,414.08,L7
2003-11-16 22:06:11+00:00,428.87,419.04,420.88,420.13,425.30,428.77,436.23,436.99,440.07,430.01,417.73,424.58,421.98,415.06,419.11,421.35,420.93,415.07,408.10,410.17,398.60,422.13,424.23,423.66,441.09,432.29,426.90,424.05,433.59,432.90,431.78,431.50,427.08,432.25,434.01,437.46,440.16,445.77,431.85,441.11,431.84,416.90,424.88,432.78,440.94,433.57,443.99,448.36,451.09,462.38,454.87,449.44,444.02,448.24,441.76,439.40,439.38,442.01,429.79,433.57,437.33,436.18,434.42,434.79,429.47,427.97,433.94,428.51,430.77,438.38,443.22,444.11,434.15,425.44,432.18,426.44,435.84,431.16,431.96,434.14,425.88,422.90,423.76,426.24,424.87,402.84,415.62,423.03,422.21,425.42,422.53,425.57,424.37,423.02,420.16,421.01,L7
2004-02-04 22:06:41+00:00,435.77,440.27,435.87,436.14,442.56,434.66,440.97,437.28,434.92,428.50,427.06,431.10,422.80,414.74,421.41,423.55,426.04,421.99,417.90,412.59,419.07,426.05,430.01,422.21,437.73,442.78,430.90,424.45,433.86,440.84,436.64,435.31,434.55,450.50,434.01,437.46,440.16,445.77,431.85,441.11,431.84,422.06,429.80,434.60,447.25,439.12,447.59,448.45,454.56,464.35,459.59,453.21,447.30,452.56,448.00,448.54,447.44,448.73,431.36,433.37,437.29,438.61,437.19,440.96,435.93,434.32,438.21,431.18,430.77,435.82,443.09,441.52,431.70,429.54,433.48,428.26,436.27,432.28,431.17,433.87,430.25,427.78,429.03,429.68,426.62,412.79,423.00,428.21,427.67,429.04,420.38,427.64,431.15,425.70,420.46,423.02,L7
2004-05-18 21:58:14+00:00,438.28,442.12,442.61,438.24,443.73,439.23,442.86,444.60,453.96,455.67,443.70,447.25,435.50,431.25,438.23,438.77,442.24,441.20,435.43,420.76,433.92,436.71,437.09,432.16,437.08,447.13,449.52,442.99,450.13,457.29,455.65,453.26,451.38,461.49,472.57,466.90,468.28,465.19,463.13,463.99,457.01,432.54,445.31,457.11,466.97,462.02,473.00,475.98,479.93,479.16,476.54,473.10,464.69,471.67,463.40,463.28,460.96,460.92,453.42,450.67,456.82,459.08,458.25,462.31,462.49,457.08,458.08,450.80,450.82,451.93,456.00,455.50,447.17,449.56,453.28,449.90,457.40,458.63,455.76,458.05,455.63,453.23,452.68,450.64,452.10,440.51,447.15,444.94,447.25,443.08,435.06,445.40,452.01,443.87,440.13,445.57,L5
2004-05-26 22:06:45+00:00,437.16,443.27,444.90,439.23,444.57,440.04,451.69,450.76,455.70,451.62,445.03,449.00,439.53,438.80,440.51,444.45,446.75,442.71,435.87,424.33,431.80,441.80,439.80,433.63,440.92,447.45,447.19,444.18,450.24,457.14,456.15,453.94,453.63,459.73,463.15,470.02,469.58,465.69,458.82,459.38,453.15,431.57,443.95,456.25,464.85,461.27,473.89,479.82,480.32,480.25,478.66,473.71,464.85,468.26,462.47,463.90,461.76,463.77,457.02,451.85,456.73,457.22,458.53,459.37,459.69,462.32,461.37,455.03,454.70,455.09,455.25,457.55,452.25,454.51,456.62,454.90,461.00,463.42,459.67,460.34,455.64,454.47,458.07,456.61,453.82,445.61,448.34,447.09,448.91,449.77,444.44,452.67,455.60,447.67,446.70,449.37,L7
2004-06-11 22:06:38+00:00,434.01,442.40,443.34,438.63,444.37,440.25,444.25,447.29,448.82,444.27,440.43,443.62,437.06,438.27,438.51,441.42,442.51,438.87,430.90,421.24,428.32,439.97,439.22,434.64,439.57,445.38,445.00,442.35,447.80,451.81,451.43,450.07,449.63,454.28,455.10,466.67,466.74,463.12,453.32,452.55,445.44,429.50,442.26,453.46,459.59,456.99,468.36,476.19,474.23,473.98,473.88,468.57,460.32,463.09,458.36,460.49,459.36,461.09,454.65,448.48,451.63,451.73,454.41,453.74,455.68,461.51,460.35,453.96,451.37,452.66,451.84,455.20,451.67,454.15,455.18,455.36,460.20,460.31,455.28,455.84,451.63,450.21,454.27,452.01,448.69,439.37,442.31,444.30,447.19,448.78,445.83,450.07,450.00,444.33,442.83,445.07,L7
2004-07-13 22:06:34+00:00,433.87,442.35,443.26,438.41,444.88,441.84,441.98,444.22,446.01,444.27,440.43,443.62,437.06,438.27,438.51,441.42,442.51,438.87,430.90,421.24,428.32,439.97,439.22,434.64,439.57,445.38,445.40,442.81,448.71,452.80,451.67,448.88,448.80,452.98,453.37,465.06,466.06,463.44,453.78,454.60,448.48,429.81,444.82,454.57,459.95,456.73,467.67,475.11,473.03,474.43,473.45,468.14,459.72,461.94,457.59,460.23,459.80,461.92,455.56,449.16,452.47,451.74,454.05,453.53,455.32,459.29,459.17,453.98,452.36,454.20,452.56,455.75,453.06,454.74,456.20,456.19,460.86,459.46,456.29,456.13,452.86,451.50,453.88,450.32,446.64,437.31,442.01,445.72,448.06,449.10,445.21,448.96,449.15,444.51,443.59,445.29,L7
2004-07-29 22:06:27+00:00,429.47,438.10,438.50,434.81,441.63,438.80,436.65,437.70,441.77,436.59,434.56,439.13,433.74,433.32,434.57,436.17,436.67,433.93,425.40,417.33,424.84,435.32,433.98,429.36,435.51,441.23,441.50,438.77,444.86,448.39,447.39,444.25,445.26,449.94,447.77,458.74,460.01,457.60,449.09,451.32,445.29,425.99,442.55,452.52,457.84,454.66,464.07,470.25,469.93,470.41,468.64,463.98,455.93,457.86,452.76,456.83,457.46,459.13,453.77,446.98,449.99,449.64,451.29,450.97,452.28,454.68,455.42,451.14,449.06,451.33,450.24,451.77,449.74,450.43,452.39,450.77,456.10,454.29,451.81,451.76,448.85,447.65,449.90,446.59,442.77,433.64,438.33,442.39,443.84,444.03,440.23,445.63,446.39,440.38,439.17,441.93,L7
2004-08-22 22:00:48+00:00,424.74,432.30,434.12,433.13,438.62,437.52,434.63,435.90,438.02,433.84,431.31,435.32,431.69,432.52,431.09,432.79,431.84,428.96,419.28,414.79,420.08,431.23,431.23,427.31,432.41,435.67,437.60,436.26,441.44,445.35,445.70,443.70,444.91,448.00,444.97,454.33,454.79,453.15,444.70,448.01,443.36,424.03,442.33,453.02,456.18,453.42,462.80,470.46,467.24,467.40,466.19,461.13,453.58,453.78,449.23,451.84,452.82,455.77,453.55,448.90,452.17,450.10,451.04,448.99,450.17,452.43,452.54,450.72,449.58,452.56,449.64,450.85,450.88,450.38,452.14,449.23,454.42,453.12,451.58,451.10,446.93,445.53,448.24,446.03,440.29,432.11,436.93,442.93,443.84,444.01,441.43,445.19,444.51,440.93,441.34,441.98,L5
2004-08-30 22:06:20+00:00,424.74,430.35,433.30,432.34,439.66,438.21,433.86,434.69,438.24,433.83,431.42,435.11,430.21,430.27,429.87,431.74,431.40,428.40,420.83,415.30,420.52,429.88,430.90,427.29,430.94,433.75,435.79,434.15,439.05,444.80,445.60,443.97,445.29,448.70,446.34,454.49,454.03,451.23,444.20,448.39,442.44,424.54,442.58,453.02,456.15,454.14,463.71,469.81,467.28,467.70,466.17,461.26,453.02,454.58,449.10,451.83,451.63,454.43,452.01,448.38,452.81,450.95,450.17,449.17,450.09,452.16,451.41,448.73,448.72,450.92,449.37,449.82,448.67,448.10,451.61,447.27,453.65,450.92,451.14,449.86,447.17,445.31,447.29,445.09,440.86,432.87,436.85,441.34,443.07,442.75,440.05,444.78,444.88,440.82,440.17,440.96,L7
