dates,satname,nzd0500-0000,nzd0500-0001,nzd0500-0002,nzd0500-0003,nzd0500-0004,nzd0500-0005,nzd0500-0006,nzd0500-0007,nzd0500-0008,nzd0500-0009,nzd0500-0010
2003-08-13 21:51:32+00:00,L5,399.88,379.93,380.75,380.17,383.36,378.80,380.52,378.62,369.95,375.52,383.27
2003-08-29 21:51:49+00:00,L5,366.04,375.57,369.61,378.44,379.85,374.53,373.96,369.82,365.72,367.31,381.95
2003-09-30 21:52:18+00:00,L5,346.72,351.52,344.69,351.69,348.53,348.56,346.85,345.85,345.93,346.74,353.34
2003-10-07 21:58:35+00:00,L5,356.81,355.56,364.60,369.29,372.50,374.09,376.10,375.98,373.10,,
2003-10-24 22:02:58+00:00,L7,384.69,384.39,412.34,383.83,374.42,370.95,370.80,374.92,374.13,368.57,372.88
2003-11-17 21:52:57+00:00,L5,372.36,369.45,364.06,364.23,362.01,360.85,361.73,362.79,359.30,367.54,363.34
2004-02-29 22:03:45+00:00,L7,361.31,358.67,359.76,354.95,353.65,355.28,354.54,353.66,351.47,351.46,350.86
2004-04-24 22:09:55+00:00,L7,,,,,,,,,,,
2004-04-25 21:54:35+00:00,L5,,,,,,,550.34,,,,282.89
2004-05-02 22:00:57+00:00,L5,,,,,,,,,,,
2004-05-03 22:03:47+00:00,L7,390.80,387.91,386.92,382.54,381.61,377.89,378.28,377.92,379.50,380.92,380.80
2004-05-18 22:01:26+00:00,L5,,,,,,,,,,,
2004-06-11 22:09:50+00:00,L7,370.57,373.57,368.56,,,,,,,,
2004-06-12 21:55:59+00:00,L5,385.78,387.44,376.67,377.84,376.47,369.86,375.02,374.23,375.21,370.61,374.23
2004-07-06 22:03:36+00:00,L7,377.01,374.43,370.35,370.01,368.60,367.68,364.69,369.37,359.86,367.07,
2004-07-14 21:56:54+00:00,L5,361.93,360.31,350.97,356.48,350.55,352.31,346.05,350.72,346.58,349.70,343.89
2004-07-29 22:09:38+00:00,L7,372.58,376.08,368.74,367.03,365.51,367.76,365.09,,,,
2004-08-15 21:57:37+00:00,L5,386.13,395.99,387.56,394.57,390.71,384.94,391.03,388.88,386.44,382.48,385.84
2004-08-23 22:03:23+00:00,L7,398.20,,,,,,,444.97,,487.50,
2004-09-08 22:03:17+00:00,L7,358.43,369.04,363.33,358.23,358.83,363.42,361.08,364.43,360.71,354.13,355.98
2004-09-24 22:03:12+00:00,L7,355.51,367.47,360.74,355.69,355.91,352.60,358.94,352.30,354.27,354.70,364.93
2004-10-09 22:05:10+00:00,L5,347.47,348.96,351.46,352.84,352.85,354.86,348.33,351.90,,,
2004-10-10 22:03:07+00:00,L7,360.78,371.56,365.42,363.81,359.88,360.63,358.96,359.65,356.04,354.97,355.98
2004-10-18 21:59:11+00:00,L5,370.65,373.16,371.53,370.23,372.46,363.16,363.92,361.54,363.56,364.22,364.13
2004-11-10 22:05:47+00:00,L5,528.55,553.39,557.03,577.40,580.49,578.83,590.68,584.91,579.86,580.01,
2005-01-13 22:06:52+00:00,L5,318.98,330.23,326.62,309.88,317.02,312.97,321.99,315.84,316.67,335.48,339.57
2005-01-14 22:04:00+00:00,L7,368.48,372.65,365.35,361.86,356.18,361.67,357.87,359.99,359.54,357.29,358.00
2005-02-07 22:01:03+00:00,L5,,,378.62,375.36,370.93,368.14,371.93,370.04,371.80,368.25,364.95
2005-02-14 22:07:21+00:00,L5,355.53,365.82,351.91,357.62,347.35,348.51,350.99,348.23,352.44,352.56,352.32
2005-03-03 22:04:17+00:00,L7,363.14,365.81,363.14,360.66,354.44,355.20,359.08,356.00,356.23,360.90,358.82
2005-04-04 22:04:14+00:00,L7,356.99,362.75,362.44,360.50,355.54,362.55,359.51,365.41,357.78,358.48,358.59
2005-04-20 22:04:08+00:00,L7,,,,,,,,,,,
2005-04-27 22:10:21+00:00,L7,378.07,376.88,,,,,,,,,
2005-05-05 22:08:01+00:00,L5,380.50,381.74,379.03,375.20,377.15,377.10,372.78,376.53,376.90,380.00,378.25
2005-05-14 22:01:54+00:00,L5,359.48,362.09,360.59,345.41,349.16,359.08,359.66,363.34,350.03,347.33,351.04
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,,375.33
2005-05-29 22:10:21+00:00,L7,365.37,,,,,,,,,,
2005-06-07 22:04:06+00:00,L7,,,,,,,,,,,
2005-06-15 22:02:10+00:00,L5,350.75,342.43,334.81,358.40,348.37,349.26,322.73,329.74,332.25,348.77,348.25
2005-06-22 22:08:22+00:00,L5,352.68,345.40,350.62,,,,,,,,
2005-06-23 22:04:01+00:00,L7,399.87,396.49,391.18,400.50,391.55,391.62,388.58,384.61,383.80,389.54,401.32
2005-06-30 22:10:11+00:00,L7,,,,,,,,,,,
2005-07-09 22:04:02+00:00,L7,386.44,396.70,384.88,389.66,388.51,382.89,385.12,380.07,379.82,384.67,
2005-07-16 22:10:12+00:00,L7,,,,,,,,,,,
2005-07-25 22:04:01+00:00,L7,357.14,354.80,352.64,349.84,355.52,360.41,346.89,350.09,348.25,353.05,353.17
2005-08-09 22:08:46+00:00,L5,,,,,,,,,,,
2005-08-17 22:10:06+00:00,L7,,,,,,,,,,,
2005-08-26 22:03:51+00:00,L7,345.06,352.91,348.74,353.62,348.08,348.62,348.63,347.70,346.82,345.40,351.75
2005-09-19 22:02:44+00:00,L5,357.89,368.22,364.61,364.14,365.25,361.44,350.81,363.40,365.45,360.79,367.67
2005-10-05 22:02:41+00:00,L5,374.47,377.80,376.80,380.30,379.90,377.13,377.05,377.51,375.90,376.93,378.77
2006-01-01 22:04:22+00:00,L7,375.82,379.32,369.70,369.67,364.14,366.48,363.35,339.07,332.22,329.62,
2006-03-22 22:04:42+00:00,L7,360.61,372.40,367.33,366.60,365.95,359.43,357.53,352.60,358.22,356.65,357.31
2006-04-14 22:10:48+00:00,L7,396.36,393.36,391.73,391.33,387.53,388.72,387.59,385.55,386.56,385.24,388.41
2006-04-15 22:06:18+00:00,L5,393.57,392.41,385.19,386.32,383.85,377.29,371.55,374.97,369.93,376.37,379.01
2006-06-25 22:13:31+00:00,L5,,,,,402.47,399.78,406.96,407.28,402.67,397.50,388.52
2006-06-26 22:04:32+00:00,L7,389.14,383.20,381.03,382.28,384.00,376.75,386.18,378.53,380.10,377.08,
2006-07-12 22:04:25+00:00,L7,375.36,375.07,373.95,369.67,368.35,373.21,370.12,373.65,369.94,379.53,
2006-07-27 22:13:58+00:00,L5,,,,,,,,,,,
2006-08-04 22:10:28+00:00,L7,371.44,372.23,370.26,373.71,368.16,374.11,370.59,373.54,376.11,366.87,370.41
2006-08-12 22:14:11+00:00,L5,367.28,358.87,353.29,356.71,351.62,385.83,,376.15,370.84,359.51,360.86
2006-08-21 22:08:07+00:00,L5,545.18,,,,74.09,99.28,,,,,
2006-08-28 22:14:23+00:00,L5,377.02,377.60,373.90,377.43,372.36,372.06,370.12,371.77,,,
2006-09-13 22:14:35+00:00,L5,,340.89,335.67,331.00,332.21,336.52,340.16,337.44,339.42,333.22,346.72
2006-09-14 22:04:09+00:00,L7,357.68,370.49,368.87,365.49,364.09,369.94,366.71,372.15,365.38,365.78,367.97
2006-11-25 22:09:07+00:00,L5,381.11,380.85,378.69,374.79,378.67,372.22,374.58,372.24,375.09,374.70,379.73
2007-02-13 22:09:34+00:00,L5,385.17,389.42,385.15,384.04,382.67,377.01,379.61,376.24,375.41,371.74,377.26
2007-03-09 22:05:07+00:00,L7,387.52,391.39,390.37,388.74,385.48,376.41,383.43,377.66,379.31,381.81,383.33
2007-05-12 22:04:59+00:00,L7,386.36,383.91,385.16,377.63,384.95,,,,379.09,380.93,383.74
2007-06-13 22:04:52+00:00,L7,,,407.89,401.22,397.31,383.80,387.32,383.87,381.47,380.88,379.51
2007-07-06 22:11:01+00:00,L7,,,,,,,,,,,
2007-07-15 22:04:48+00:00,L7,432.58,433.63,428.02,424.74,420.30,421.26,420.89,419.32,412.68,406.27,415.17
2007-07-22 22:10:57+00:00,L7,378.39,373.96,374.25,368.59,376.13,368.46,366.84,364.08,368.42,382.59,393.64
2007-08-07 22:10:52+00:00,L7,,174.80,154.91,209.12,,,,,,,
2007-08-23 22:10:46+00:00,L7,361.09,373.90,366.92,363.36,360.58,363.65,365.72,361.17,361.22,365.84,363.98
2007-09-01 22:04:31+00:00,L7,368.52,375.22,371.66,372.58,369.78,370.08,368.07,371.90,371.80,373.02,379.94
2007-09-16 22:13:52+00:00,L5,362.48,374.91,376.84,380.92,379.79,372.13,379.05,371.24,375.96,377.05,383.21
2007-11-04 22:04:37+00:00,L7,360.17,367.79,361.33,363.40,361.85,353.96,360.93,355.64,360.69,359.71,367.97
2008-03-18 22:10:55+00:00,L7,,,,,,,,,,,
2008-04-12 22:04:44+00:00,L7,360.93,365.76,360.11,364.01,363.36,353.69,357.92,355.94,359.94,363.43,367.93
2008-04-19 22:10:54+00:00,L7,385.11,383.44,384.90,394.47,,,,,,,
2008-05-05 22:10:50+00:00,L7,375.87,376.53,374.15,380.07,377.24,372.14,,,,,
2008-05-14 22:04:36+00:00,L7,362.99,361.25,363.42,363.22,359.21,356.30,357.94,356.56,356.14,363.49,363.34
2008-06-15 22:04:20+00:00,L7,,,,,,,,,,,158.17
2008-07-08 22:10:15+00:00,L7,,,,,,,,,,,
2008-07-17 22:03:58+00:00,L7,,,,,394.13,390.25,393.04,389.23,384.70,389.96,158.13
2008-08-09 22:09:59+00:00,L7,,,,,,,,,,,
2008-08-18 22:03:44+00:00,L7,380.95,377.48,372.22,377.17,374.40,374.26,372.60,374.19,378.92,381.74,394.12
2008-10-12 22:09:25+00:00,L7,,,,,,,,,,,
2008-10-29 21:58:12+00:00,L5,376.52,373.27,376.61,374.70,365.50,370.26,370.53,372.24,368.13,376.02,384.57
2008-11-06 22:03:38+00:00,L7,,,,,342.51,328.93,337.08,335.48,342.45,345.34,352.98
2008-11-22 22:03:51+00:00,L7,,,,,,,,,,,
2009-01-17 21:59:44+00:00,L5,350.42,357.19,355.85,353.51,343.23,347.18,349.76,351.70,347.93,349.14,350.23
2009-03-30 22:04:52+00:00,L7,377.48,377.13,374.44,372.88,370.71,371.92,367.51,369.31,367.12,366.82,373.66
2009-05-01 22:05:01+00:00,L7,347.22,351.96,356.20,360.79,350.88,344.66,347.25,345.50,350.91,355.50,356.14
2009-06-18 22:05:01+00:00,L7,367.84,367.95,370.41,360.44,356.46,365.31,364.16,372.19,361.09,360.39,364.95
2009-06-25 22:11:11+00:00,L7,,,,,353.56,341.55,357.18,341.37,356.67,309.09,
2009-08-05 22:04:48+00:00,L7,396.85,385.80,374.09,382.56,380.59,374.86,370.63,375.50,379.96,379.20,397.77
2009-08-12 22:10:57+00:00,L7,365.69,359.94,364.72,361.19,359.29,360.59,359.52,363.87,357.09,358.15,358.60
2009-08-28 22:10:57+00:00,L7,,,,,,,,,,,
2009-10-24 22:04:54+00:00,L7,355.17,357.95,358.66,356.30,354.82,357.01,357.78,359.95,354.07,355.22,358.15
2009-11-25 22:05:21+00:00,L7,357.27,349.67,354.75,348.23,351.42,346.98,353.23,349.03,350.17,354.96,358.49
2009-12-02 22:11:36+00:00,L7,402.31,389.91,378.88,375.53,378.37,375.97,382.76,382.19,383.69,385.17,397.24
2010-02-13 22:06:30+00:00,L7,389.15,385.79,383.51,382.33,381.08,375.95,378.03,377.48,381.36,383.17,388.51
2010-05-04 22:06:46+00:00,L7,368.71,365.11,366.36,365.95,360.68,356.72,359.05,358.03,352.47,358.81,360.16
2010-07-23 22:06:50+00:00,L7,361.29,368.42,363.40,360.20,361.16,363.35,362.55,365.94,364.68,362.31,367.16
2010-08-08 22:06:48+00:00,L7,366.10,365.40,348.83,371.99,360.18,354.04,366.97,370.55,353.62,365.55,369.84
2010-08-31 22:13:03+00:00,L7,344.21,345.31,350.59,342.64,347.77,344.55,349.73,350.08,349.34,349.88,353.96
2010-09-25 22:06:53+00:00,L7,367.89,368.87,361.20,360.05,356.85,355.91,358.28,362.47,366.95,365.93,377.41
2010-10-02 22:13:01+00:00,L7,,,,,,,,,,,
2010-10-11 22:06:57+00:00,L7,376.46,373.86,367.63,367.01,362.83,365.98,362.66,,361.67,368.54,376.11
2010-11-03 22:13:20+00:00,L7,345.37,359.82,354.82,349.59,343.59,341.37,346.12,344.65,,,
2010-12-13 22:10:37+00:00,L5,357.76,359.48,352.91,357.49,354.94,355.31,351.76,353.35,355.39,355.15,365.86
2010-12-21 22:13:51+00:00,L7,365.45,366.53,368.15,364.92,361.74,358.14,358.93,363.97,359.43,363.52,366.87
2011-01-15 22:07:54+00:00,L7,,,,,,,,,,,354.68
2011-01-31 22:08:00+00:00,L7,374.87,372.43,371.90,374.10,368.57,368.48,365.40,369.59,361.26,368.73,375.06
2011-02-08 22:04:35+00:00,L5,367.46,367.70,364.15,355.88,364.17,361.83,357.84,357.15,353.74,364.33,361.27
2011-02-16 22:08:03+00:00,L7,374.09,374.86,373.11,370.81,367.22,369.22,367.06,367.75,,,
2011-03-12 22:04:31+00:00,L5,358.27,368.00,361.95,364.85,363.95,363.70,360.87,358.88,361.37,359.61,360.56
2011-04-12 22:14:24+00:00,L7,,,,,,,,,,,
2011-04-28 22:14:24+00:00,L7,,264.41,269.40,,,,,,,,
2011-05-30 22:14:23+00:00,L7,,,,,,,,,,,
2011-06-08 22:08:12+00:00,L7,366.41,362.42,362.85,361.97,354.89,351.29,360.63,355.12,354.63,362.88,358.79
2011-06-15 22:14:22+00:00,L7,372.80,378.13,365.53,363.98,365.65,359.26,361.31,365.66,361.43,365.97,383.00
2011-07-01 22:14:18+00:00,L7,,,,,,,,,342.72,350.67,
2011-07-10 22:08:07+00:00,L7,344.29,343.10,336.48,340.77,333.77,335.65,340.87,342.12,343.93,347.01,
2011-07-17 22:14:18+00:00,L7,,,,,,,,,,,
2011-07-26 22:08:05+00:00,L7,369.39,375.10,369.34,367.24,364.91,370.12,364.47,372.03,367.79,365.66,373.42
2011-08-02 22:14:14+00:00,L7,,350.61,342.06,351.24,352.75,348.37,352.42,356.50,351.41,349.75,
2011-08-11 22:08:01+00:00,L7,366.87,348.57,358.41,369.82,362.28,,,,,,
2011-08-27 22:07:59+00:00,L7,375.99,377.67,374.48,374.97,376.74,372.97,373.84,377.23,378.76,381.34,387.81
2011-09-12 22:07:53+00:00,L7,377.01,374.69,370.81,376.64,379.20,376.26,375.88,378.26,378.52,378.70,383.29
2011-09-28 22:07:51+00:00,L7,399.53,372.63,369.46,395.59,,366.35,368.32,375.38,380.94,383.24,399.49
2011-11-06 22:14:15+00:00,L7,,,,,,,,,,,
2011-11-15 22:08:10+00:00,L7,350.02,355.80,359.23,357.71,355.69,354.90,357.86,354.52,351.14,355.90,360.67
2011-12-24 22:14:43+00:00,L7,374.44,379.40,383.56,379.48,376.40,371.68,,,373.07,380.03,387.33
2012-02-26 22:14:55+00:00,L7,,,,,,,,,,,
2012-03-13 22:14:53+00:00,L7,347.46,354.65,358.56,351.98,349.98,350.84,350.44,349.26,348.93,352.97,357.21
2012-04-07 22:08:40+00:00,L7,,,,,,,,,,,
2012-04-23 22:08:52+00:00,L7,368.94,373.13,367.57,367.68,369.56,361.83,360.21,356.24,366.43,366.16,373.47
2012-07-19 22:15:37+00:00,L7,,,344.55,,,357.03,345.10,355.80,359.82,351.65,
2012-09-21 22:16:17+00:00,L7,353.29,354.85,358.35,357.12,355.70,355.19,355.52,357.46,354.96,358.83,363.61
2012-11-08 22:16:39+00:00,L7,350.30,346.03,353.76,350.53,353.22,347.19,348.54,346.76,350.33,353.67,357.41
2012-12-03 22:10:34+00:00,L7,363.06,370.91,364.71,365.39,,,,,372.02,380.12,384.21
2013-04-01 22:16:50+00:00,L7,359.81,369.38,364.93,364.05,359.59,349.43,355.71,352.68,352.67,360.14,359.38
2013-05-03 22:16:41+00:00,L7,359.84,358.82,351.68,,,,,,,,356.48
2013-05-11 22:22:42+00:00,L8,390.62,386.71,381.06,380.23,378.41,373.73,375.19,375.48,381.03,384.82,390.65
2013-05-19 22:16:39+00:00,L7,,,,,,,,,,,
2013-05-28 22:10:23+00:00,L7,383.37,384.20,372.70,377.95,374.66,373.18,371.71,377.39,376.24,381.80,385.03
2013-06-04 22:16:28+00:00,L7,379.23,378.10,381.38,368.88,373.84,375.92,371.47,377.14,380.79,376.42,386.40
2013-06-05 22:16:38+00:00,L8,379.15,382.97,376.88,369.37,379.52,374.88,373.81,375.11,382.08,381.01,385.85
2013-06-12 22:22:47+00:00,L8,,,,,133.30,,,,,,
2013-06-13 22:10:16+00:00,L7,376.52,375.48,365.79,362.04,362.97,364.99,361.43,364.69,361.05,367.30,367.87
2013-06-28 22:22:44+00:00,L8,365.04,368.37,367.68,359.43,357.39,365.52,364.84,368.52,360.58,368.28,360.61
2013-07-06 22:16:14+00:00,L7,372.69,369.48,357.77,353.19,352.62,356.33,351.52,354.23,358.12,356.07,
2013-07-07 22:16:35+00:00,L8,380.09,378.82,375.04,383.54,375.35,374.21,369.51,373.60,371.94,379.75,390.31
2013-07-14 22:22:46+00:00,L8,357.55,362.21,360.09,355.30,349.12,361.93,358.52,364.02,359.93,363.72,362.15
2013-07-22 22:16:07+00:00,L7,382.14,382.94,377.19,379.23,378.80,373.56,374.04,377.44,375.05,381.95,397.64
2013-07-23 22:16:34+00:00,L8,385.86,378.83,378.04,375.63,372.57,376.09,380.94,378.14,380.06,383.91,401.86
2013-08-08 22:16:37+00:00,L8,381.37,374.99,370.60,372.78,369.76,371.64,369.23,372.52,379.35,379.92,382.22
2013-08-31 22:22:50+00:00,L8,354.32,363.91,352.40,358.36,354.72,355.02,359.57,355.71,354.53,357.02,357.30
2013-09-08 22:16:22+00:00,L7,,,348.52,350.19,349.11,348.95,351.97,353.81,352.36,355.45,361.73
2013-09-16 22:22:45+00:00,L8,341.97,345.65,347.33,349.40,,340.27,346.91,342.47,343.84,345.36,352.27
2013-09-17 22:10:16+00:00,L7,361.80,371.56,366.89,366.85,363.11,364.23,363.57,368.17,365.54,367.38,376.45
2013-10-18 22:22:37+00:00,L8,376.88,375.44,371.84,375.00,372.61,369.52,372.71,373.49,370.23,373.98,382.37
2013-10-26 22:16:51+00:00,L7,,,,,,,,,,,
2013-11-04 22:10:43+00:00,L7,386.18,373.50,370.75,376.25,365.89,369.56,366.26,370.20,359.97,373.62,398.10
2013-11-27 22:17:04+00:00,L7,,,,,,,,,,,
2013-12-13 22:17:07+00:00,L7,,,,,,,,,,,
2013-12-30 22:16:01+00:00,L8,366.89,375.78,368.14,367.90,361.96,363.71,361.57,365.00,363.57,368.08,375.63
2014-01-14 22:17:21+00:00,L7,,,,,,,,,,,
2014-01-22 22:21:55+00:00,L8,351.93,362.65,359.50,359.34,355.11,355.11,356.96,354.96,352.01,354.47,352.31
2014-01-23 22:11:21+00:00,L7,361.18,368.56,360.48,361.11,357.41,353.37,359.11,357.32,358.89,361.03,369.08
2014-02-23 22:21:32+00:00,L8,361.14,360.11,356.64,360.79,355.23,350.36,349.49,352.15,350.56,356.06,356.80
2014-02-24 22:11:19+00:00,L7,,,,,,,,,,,
2014-03-20 22:15:01+00:00,L8,375.72,378.68,374.42,372.70,369.83,373.68,369.88,373.31,374.64,382.00,382.97
2014-03-27 22:21:01+00:00,L8,358.37,360.56,362.16,354.61,355.71,349.74,356.29,357.30,353.13,355.59,356.52
2014-04-21 22:14:29+00:00,L8,344.10,340.92,340.19,341.69,338.90,342.88,346.71,348.72,351.31,352.01,352.75
2014-05-14 22:20:20+00:00,L8,360.04,367.77,353.79,367.45,353.42,365.96,362.60,364.40,361.94,365.32,370.59
2014-05-15 22:11:56+00:00,L7,,,,,,,,,,,
2014-05-23 22:14:06+00:00,L8,,,,332.12,331.94,334.36,335.17,337.86,347.44,346.13,353.16
2014-05-30 22:20:22+00:00,L8,371.14,374.90,364.31,371.82,364.17,370.63,366.28,372.30,377.27,381.15,398.13
2014-06-07 22:18:11+00:00,L7,,,,,,,,,,,
2014-06-24 22:14:19+00:00,L8,341.37,340.31,336.16,343.96,346.80,343.46,349.94,343.45,346.34,352.48,352.59
2014-07-01 22:20:34+00:00,L8,340.48,339.96,355.22,358.02,356.84,356.85,359.08,365.31,358.92,363.47,363.61
2014-07-17 22:20:39+00:00,L8,,,,,,,335.87,337.45,345.93,335.67,350.59
2014-07-25 22:18:23+00:00,L7,,,,,,,,,,,
2014-07-26 22:14:30+00:00,L8,350.52,360.17,354.86,356.58,354.65,355.49,359.25,364.44,367.90,373.79,384.00
2014-08-02 22:20:46+00:00,L8,346.70,353.81,356.99,354.84,354.70,346.33,354.33,356.26,354.05,356.87,356.97
2014-08-03 22:12:15+00:00,L7,364.31,354.16,351.29,359.61,353.23,346.90,353.18,350.22,358.11,356.91,360.33
2014-08-10 22:18:26+00:00,L7,369.79,372.59,365.44,368.00,365.54,360.13,363.51,369.55,365.63,372.17,385.72
2014-08-11 22:14:39+00:00,L8,385.86,370.99,370.62,372.27,367.93,368.40,367.39,375.06,374.74,382.01,401.82
2014-08-18 22:20:51+00:00,L8,350.34,348.22,348.30,354.63,354.14,349.93,357.76,352.47,353.89,355.62,357.52
2014-08-19 22:12:14+00:00,L7,348.11,350.91,349.23,348.49,352.10,346.23,353.24,348.88,355.22,356.12,368.28
2014-08-26 22:18:23+00:00,L7,368.11,363.10,361.78,363.25,363.11,363.81,361.75,374.34,385.71,404.56,397.51
2014-09-11 22:18:24+00:00,L7,364.63,365.06,,,,,,,,,
2014-09-19 22:20:54+00:00,L8,344.37,348.11,345.37,349.20,349.64,346.23,349.98,346.15,351.41,355.79,357.04
2014-10-06 22:12:32+00:00,L7,353.80,357.71,354.31,357.49,358.11,352.84,358.64,354.75,354.94,358.28,364.55
2014-10-29 22:18:55+00:00,L7,344.30,347.81,340.70,350.24,342.43,343.12,340.52,344.30,344.28,350.97,352.98
2014-11-15 22:14:49+00:00,L8,344.95,352.27,349.85,351.05,352.71,347.09,351.36,345.42,347.44,351.68,352.99
2014-11-22 22:20:57+00:00,L8,375.63,378.06,371.78,375.44,377.07,372.12,372.14,374.21,369.79,374.22,373.24
2014-11-30 22:19:09+00:00,L7,,,344.41,348.19,346.53,344.74,342.28,343.10,341.02,344.29,351.45
2014-12-16 22:19:17+00:00,L7,,361.73,361.61,362.61,361.32,362.75,361.17,364.05,366.44,364.01,376.01
2014-12-24 22:20:53+00:00,L8,376.89,379.79,378.35,376.10,379.14,375.09,374.04,375.92,373.03,377.47,383.37
2015-02-10 22:20:38+00:00,L8,366.26,371.77,368.80,369.74,365.30,361.00,361.42,363.13,362.43,367.71,361.46
2015-02-26 22:20:34+00:00,L8,353.71,353.99,349.89,357.52,353.71,350.42,350.27,345.24,346.83,346.60,352.63
2015-03-14 22:20:23+00:00,L8,349.83,350.22,351.16,351.13,344.83,340.73,342.17,345.83,348.87,,
2015-03-31 22:13:40+00:00,L7,367.10,369.42,366.71,368.41,362.08,364.68,359.59,364.09,356.74,359.93,362.65
2015-04-15 22:20:10+00:00,L8,,,,,,,,,,333.03,345.86
2015-05-01 22:20:00+00:00,L8,373.22,377.22,371.50,371.71,368.96,367.26,366.13,367.38,370.56,367.84,364.18
2015-05-02 22:13:55+00:00,L7,388.01,379.10,370.19,377.93,384.83,366.86,370.38,369.77,372.81,372.10,381.74
2015-05-09 22:20:10+00:00,L7,,,,,,,,,,,
2015-05-17 22:19:49+00:00,L8,,,,,380.62,363.50,371.09,365.85,358.50,361.82,361.56
2015-05-18 22:14:03+00:00,L7,,369.02,367.48,362.49,352.74,343.58,345.84,345.90,346.05,344.47,353.11
2015-05-25 22:20:14+00:00,L7,,333.58,,326.83,319.54,323.45,322.56,343.37,,342.19,
2015-06-03 22:14:09+00:00,L7,,368.58,360.28,,,,,,,,355.08
2015-06-10 22:20:23+00:00,L7,350.85,342.06,339.83,342.13,347.62,346.99,358.88,352.59,349.31,356.82,358.65
2015-06-11 22:13:52+00:00,L8,354.08,349.33,347.81,345.21,349.37,343.69,352.25,347.07,350.12,350.49,353.19
2015-06-18 22:20:05+00:00,L8,,,,,,,,,,,
