,dates,chi0032-0000,chi0032-0001,chi0032-0002,chi0032-0003
0,1985-03-28 14:12:49+00:00,191.0198269150961,,201.717253248634,194.2562716403761
1,1985-08-03 14:12:13+00:00,173.89526533767065,160.2409566824895,163.42838183992365,154.32564660516965
2,1986-10-09 14:02:13+00:00,197.05351148461054,191.1568753705754,192.8182984744359,
3,1986-11-26 14:00:41+00:00,196.526068907563,189.67217925349507,195.96182533086053,196.27034099564463
4,1986-12-28 14:01:38+00:00,214.41405141166808,213.76118130473753,211.67715969226074,192.31824268809382
5,1987-01-29 14:02:34+00:00,196.23048458933152,183.0535067847207,190.1050878165186,192.53573215416225
6,1987-03-18 14:04:25+00:00,212.89712253989393,214.4646115590198,207.35739769452618,187.65116648212137
7,1987-11-29 14:10:45+00:00,196.74754171353194,194.7211801221843,188.27481032648774,180.76946390505924
8,1987-12-15 14:10:59+00:00,194.9742504601287,197.29939284368822,198.86382206342748,
9,1987-12-31 14:11:15+00:00,200.2849650184259,192.21907159048183,188.89093578009317,196.7439074683537
10,1988-02-01 14:11:50+00:00,218.12349255712502,211.37633731431737,207.00640130141403,189.9425614629744
11,1988-02-17 14:12:05+00:00,212.90406433762348,202.82559051866406,198.87028036833115,188.60674189842078
12,1988-03-04 14:12:15+00:00,237.8116996211383,219.6383175718238,213.18483435227412,195.45889623769358
13,1988-06-08 14:12:58+00:00,205.07298209803372,198.28901751598895,204.3936113884787,199.3808923402164
14,1988-07-10 14:13:07+00:00,183.76882877480244,,,
15,1988-10-14 14:13:00+00:00,178.86138638739936,166.63052979285914,186.36096486607067,192.8978384072514
16,1988-12-17 14:12:47+00:00,202.86587893213346,189.82115365466734,202.50052723610776,197.32491170346478
17,1989-03-23 14:11:21+00:00,196.58904803839397,190.5009315175671,190.58087156376249,188.7914657057741
18,1989-04-24 14:11:18+00:00,174.67177355740023,170.5072576148405,181.58892503345692,180.7660941133025
19,1989-05-10 14:11:05+00:00,197.5095452622464,178.33119601006823,185.05010376312725,184.0843294933881
20,1989-05-26 14:10:48+00:00,178.49781319866497,176.61722640109076,183.79519911385614,177.0695415023678
21,1989-09-15 14:08:15+00:00,184.74380517923328,169.64889616736258,174.67455234197956,170.48697569586705
22,1989-12-04 14:06:13+00:00,203.0076660131301,194.19747398747464,192.60464444659033,
23,1989-12-20 14:05:45+00:00,201.76234635033865,206.05383884214518,201.5284646905411,192.46632769084482
24,1990-01-21 14:04:45+00:00,209.6203660647343,198.64966943239068,200.94851230467444,189.01957880824517
25,1990-02-06 14:04:13+00:00,201.98431571423998,201.23018797733238,207.88013993335227,202.16971470583465
26,1990-02-22 14:03:42+00:00,223.0467684439639,208.38162311999702,203.97948896542886,200.33602733675835
27,1990-03-10 14:03:08+00:00,198.94115132876505,193.00004042714647,193.55927805244872,185.0130161619271
28,1990-04-11 14:02:37+00:00,,,,166.36409635739494
29,1990-05-13 14:02:42+00:00,193.84139238655365,196.02727175295087,197.63016976143692,186.39225964530033
30,1990-09-02 14:02:17+00:00,197.87417934410269,189.49060044681872,191.15892681111964,183.41396215461828
31,1990-12-07 14:01:42+00:00,195.6269373978397,183.95900367398124,192.04765784303416,178.38870771451013
32,1991-01-08 14:02:28+00:00,197.1254386937623,208.726978081367,205.73557449737982,186.87788312952145
33,1991-01-24 14:02:56+00:00,199.90191749971487,199.52200204307837,212.08336120125944,201.09242501910862
34,1991-02-09 14:03:06+00:00,218.01749002144496,213.21563008617227,208.91963127000776,197.67680336527215
35,1991-03-29 14:04:00+00:00,211.98922174161976,206.23071372228165,199.5115747366206,190.46168343695814
36,1991-04-14 14:04:22+00:00,214.99509855703343,203.95600322828562,197.80507859325064,185.20071928895942
37,1991-04-30 14:04:37+00:00,214.41814194206745,200.5061393453519,196.7363195880693,181.0424126686832
38,1991-06-17 14:05:19+00:00,198.57820564631987,199.2229416988393,199.92542965083902,198.08212606012106
39,1991-07-03 14:05:38+00:00,198.67617000299242,194.67861029216675,189.94826046000324,184.1713424931383
40,1991-08-04 14:05:56+00:00,193.26112756189895,186.57433367827323,199.0763066246323,196.09976661275914
41,1991-12-26 14:06:46+00:00,211.02936907129322,207.85075064720638,207.54392414043608,188.45988992125075
42,1992-01-27 14:06:46+00:00,242.82951344993307,217.87302752281326,206.97689130762723,195.9018187454412
43,1992-02-28 14:06:37+00:00,216.46785122674214,212.33566108783594,209.36480133667226,200.8608912403567
44,1992-03-15 14:06:38+00:00,235.4173695694959,220.77217162331993,211.6354632481078,202.29090724133368
45,1992-05-18 14:06:05+00:00,194.59735434899738,191.66931022385359,189.19537903846646,186.64768925295772
46,1992-07-05 14:05:34+00:00,195.91220622867692,191.13514933243806,188.6067018828429,192.1811007329306
47,1992-10-25 14:03:51+00:00,174.19721544193354,162.72931289120243,167.69296583601613,166.92796744571993
48,1992-11-10 14:03:31+00:00,196.69656723315708,179.12788195802375,180.13311772303229,176.51926449521835
49,1993-01-13 14:04:03+00:00,174.6434932538652,178.5148866966308,182.05639002994434,188.1749954404911
50,1993-02-14 14:04:23+00:00,191.96812603321285,187.85886336218505,189.1851380733411,189.32876398044573
51,1993-04-03 14:04:40+00:00,,180.786102268285,194.63886063457994,197.6142523977316
52,1993-04-19 14:04:49+00:00,187.69548966021478,174.12095424299739,178.4335806782934,176.91925452750004
53,1993-05-05 14:04:53+00:00,,179.7073451076638,170.24090687711993,168.26751496340825
54,1993-06-22 14:04:55+00:00,,155.05780827698328,161.78797426235505,149.79961038567535
55,1993-07-24 14:04:49+00:00,,,172.57705713587285,174.97912650571303
56,1993-09-10 14:04:47+00:00,187.4727736018107,181.24051865013286,186.00970483687541,180.91745664626632
57,1993-11-29 14:04:20+00:00,187.3209702540803,177.1983885104347,179.55617644954103,183.91298891655575
58,1993-12-15 14:04:14+00:00,,,,
59,1993-12-31 14:04:03+00:00,200.37586916829363,187.71324387679547,185.93148764869713,181.45390187915257
60,1994-01-16 14:03:48+00:00,193.60966245548653,184.5484721645547,197.8987919074262,186.668086764821
61,1995-01-03 13:55:27+00:00,195.77480283995965,187.17468929904874,187.69245247144784,176.63223591072273
62,1995-03-24 13:52:16+00:00,207.87391715066286,209.89524056090278,214.76364323364982,209.3302386205293
63,1995-04-25 13:50:57+00:00,176.8986335360447,178.8502589615302,186.6983370356337,184.76444771101848
64,1995-11-03 13:41:57+00:00,190.54375941811685,194.2342819707751,194.6512993518776,197.27155126411662
65,1995-12-05 13:42:45+00:00,201.06901214072244,197.13168908179557,201.39739423623612,192.22122559318123
66,1996-02-07 13:47:21+00:00,201.62793312888746,206.57690197329492,204.13335199445518,188.6733165811811
67,1996-03-10 13:49:29+00:00,191.416555204677,177.9296222957242,180.92210431885215,185.9810404142013
68,1996-03-26 13:50:31+00:00,187.32659674198246,185.17446235079242,189.54451121502012,187.30472140596893
69,1996-04-27 13:52:29+00:00,158.83303359138583,150.53546400489958,168.52835624346278,172.41525881637787
70,1996-08-17 13:58:35+00:00,,170.544526854166,173.5793168066844,178.89169246426107
71,1996-10-04 14:01:12+00:00,190.26583017938373,177.7163828819891,186.371943809884,181.5448880317302
72,1996-11-05 14:02:47+00:00,196.73462631834923,,,
73,1996-11-21 14:03:31+00:00,194.95659469656192,171.37566148389504,180.71632103620183,187.95159338421195
74,1996-12-07 14:04:18+00:00,,,,
75,1996-12-23 14:05:03+00:00,197.52893022534494,188.80220831144172,189.85711662268778,180.81493659190494
76,1997-01-08 14:05:49+00:00,193.41800662140457,181.27395027431814,185.33488834936242,182.21986223109218
77,1997-01-24 14:06:33+00:00,,,,
78,1997-02-09 14:07:15+00:00,175.993686614801,163.34643458688646,168.36724750024538,161.8836815462179
79,1997-02-25 14:07:55+00:00,182.26180192289814,176.59286080590994,178.9663123677791,185.25745322319284
80,1997-06-01 14:11:25+00:00,185.42799367960666,183.56004678851676,179.02641910465672,185.44381237362816
81,1997-06-17 14:11:56+00:00,171.67021028961966,168.7876977693071,177.10011217295178,175.4128067693677
82,1997-09-21 14:15:01+00:00,194.9457375112623,189.01899362661482,183.0857812900283,172.78163430949263
83,1997-10-07 14:15:29+00:00,184.91288774747127,179.2023929130134,178.7830586193635,177.13752078245108
84,1998-01-11 14:17:51+00:00,198.4217032403584,,,
85,1998-02-28 14:18:47+00:00,195.14320381318984,180.09780175629203,186.8573064326323,188.00952495638347
86,1998-03-16 14:19:03+00:00,184.10518014743548,187.2288100817483,189.36896744302837,178.63855757110872
87,1998-04-01 14:19:14+00:00,192.4228980872749,185.0676730508773,189.3101662526618,187.79863329518676
88,1998-04-17 14:19:26+00:00,195.78101283611554,176.98473075216017,187.05363061899652,183.9793756971837
89,1998-05-03 14:19:41+00:00,185.16707740400227,175.47826934564003,171.72334843455155,174.36629359690326
90,1998-06-04 14:20:12+00:00,184.52800226833227,174.4471654860764,183.30969837808715,181.4880962566457
91,1998-07-06 14:20:36+00:00,,146.42265808168963,168.46647452976737,166.1654260377624
92,1998-08-07 14:20:50+00:00,189.14477811901793,176.3028404759589,175.87900096866684,178.807027871305
93,1998-09-08 14:21:08+00:00,188.76600958504213,177.9490522243894,178.64992671768223,172.823644423463
94,1998-10-10 14:21:16+00:00,190.98893950745963,181.21292057327278,180.75639700484584,179.3411786172642
95,1998-11-11 14:21:27+00:00,,,,178.18570130352293
96,1998-11-27 14:21:27+00:00,201.50224800124755,190.34261420327067,193.5311995094475,183.38218666710617
