,dates,aus0111-0000,aus0111-0001,aus0111-0002,aus0111-0003
0,1987-05-22 23:06:56+00:00,285.2956267705033,185.67955845078313,198.58206075534986,189.72330633602223
1,1987-09-11 23:09:41+00:00,259.2231502676085,172.95761835718247,182.58945967572237,171.3285330246297
2,1987-09-27 23:10:03+00:00,285.0326561340082,177.9320419832146,188.88072258418055,174.24153005463143
3,1987-10-06 23:04:03+00:00,285.4120048347264,165.26937884359614,171.98843023962283,163.41755915181892
4,1987-10-29 23:10:37+00:00,259.7908534202185,175.6988753023655,181.42392867622317,172.19075573276587
5,1987-11-14 23:10:59+00:00,271.1983209619194,174.7900061408012,179.3106071589101,176.96110677475951
6,1987-12-16 23:11:29+00:00,285.49652707419483,174.82384862472256,184.70625434888382,178.29806755911062
7,1988-01-17 23:12:02+00:00,260.78953706537675,152.0093170067006,156.19107807639816,157.64920904672107
8,1988-02-18 23:12:35+00:00,255.38125673348884,151.64561490507583,159.14129359350335,157.5054830429863
9,1988-04-22 23:13:04+00:00,265.1295205825136,176.36545075971162,185.3503207589726,188.03862104363307
10,1988-05-08 23:13:14+00:00,269.95529369700137,183.44806201651346,194.9888061896934,202.62707315606883
11,1988-05-24 23:13:21+00:00,258.8082806545768,,,209.72066218337432
12,1988-06-09 23:13:27+00:00,285.19722385754864,184.64530794683725,194.6102451402754,205.41901454042082
13,1988-06-18 23:07:20+00:00,270.7807274199394,181.0423605867342,191.56761149354355,192.1571911802138
14,1988-06-25 23:13:32+00:00,270.06546630243065,173.03232275202222,183.9326540404327,189.59678021549942
15,1988-07-27 23:13:38+00:00,,174.1025485883714,183.5031452172176,179.82889174655568
16,1988-08-28 23:13:42+00:00,257.9458831387775,173.48844949969808,172.63863667390618,172.87445382631427
17,1988-09-22 23:07:26+00:00,284.7329491774009,178.61962133782936,182.93393752657636,183.17545667809804
18,1988-09-29 23:13:32+00:00,277.3459167226227,166.43138015720498,174.0433641046638,173.20192938974168
19,1988-12-02 23:13:27+00:00,274.4833472316463,168.26747976695265,179.42845882972034,176.79325196827722
20,1989-01-03 23:13:14+00:00,239.8089901847467,161.30079530423984,157.2301118189118,156.97468550237545
21,1989-01-19 23:12:54+00:00,,168.45236095444446,170.0426214984606,171.16114619729598
22,1989-03-08 23:12:27+00:00,239.41683504594513,152.3265130765243,138.56111629261193,154.26452018229656
23,1989-07-14 23:10:17+00:00,,185.1186327893528,192.4187933666667,196.14822312315385
24,1989-08-08 23:03:35+00:00,285.86101666590235,181.89330925449775,180.36829952978388,184.33829675662184
25,1989-08-15 23:09:35+00:00,263.5039224151576,173.60550142871745,181.73578128748935,178.7075628595877
26,1989-08-24 23:03:14+00:00,269.9568144411173,181.19414257877128,193.5796509889596,191.2371694523531
27,1989-09-09 23:02:50+00:00,260.5727415629622,178.12093185685262,185.9039687537378,186.77289302968876
28,1989-09-16 23:08:43+00:00,270.4842872737874,166.74949226874259,168.50042803070784,164.9962288252426
29,1989-10-02 23:08:35+00:00,251.63648479774994,160.61301207798255,169.09698423274574,161.64905383587825
30,1990-02-23 23:04:08+00:00,255.3496560870061,,,196.12900318900984
31,1990-04-12 23:03:06+00:00,285.2596277730248,175.85962812832335,182.43683118966825,180.25596050356575
32,1990-04-21 22:56:59+00:00,285.1545043390997,179.00971797656592,183.00506454574528,180.13171682185282
33,1990-05-23 22:56:55+00:00,,172.38860274653132,169.66723757086262,171.4665377067677
34,1990-05-30 23:03:05+00:00,257.0555600166309,183.24221011096353,196.66771924723307,188.35969373808473
35,1990-06-15 23:03:04+00:00,285.63471386419207,185.31564534720636,200.5265216276681,202.42880264426464
