,dates,mex0066-0000,mex0066-0001,mex0066-0002,mex0066-0003,mex0066-0004,mex0066-0005,mex0066-0006,mex0066-0007,mex0066-0008,mex0066-0009,mex0066-0010,mex0066-0011,mex0066-0012,mex0066-0013
0,1985-09-30 16:17:33+00:00,,,,,212.2311471986866,210.8426044609242,205.58705042502706,209.5682430181108,216.90374626361148,216.37521797111066,210.56336481704952,200.4359526536917,208.30401485608647,192.93147189808906
1,1986-01-13 16:09:40+00:00,216.95390466227923,214.1982076983757,221.17412101919982,224.3795935895399,224.0785025415189,228.6731406766849,228.54719870318434,234.1662613662498,231.54070960499342,230.27101283210453,226.8947964296571,227.026795110251,246.12061539428694,226.50216046441702
2,1986-01-20 16:15:42+00:00,,,,,,,,,,,,,,
3,1986-03-18 16:08:16+00:00,211.71442467413456,214.36054129338459,222.54994696614563,223.6614652164241,223.55135743368152,223.57280905631717,234.64187668674157,237.92380040118175,227.75949571959995,223.51950913901857,227.79641904239122,226.17025111981658,238.25489935121698,211.8882041685237
4,1986-04-03 16:07:57+00:00,210.24321300220373,216.26176373080852,216.68696189294516,224.3739954840572,222.95900906463336,225.26280826814377,232.8071808401927,235.70884396820495,234.60130558743418,244.39617727571047,241.97445788515878,241.77280295365495,244.9281580864282,215.81757659419304
5,1986-05-05 16:07:11+00:00,215.9222158567374,221.12862126529748,222.92277214973637,226.334873163584,225.47221839217676,216.53662557746836,226.16080914724117,232.10833645114994,230.074030892746,234.68819975026918,233.07900080244022,224.0222244357113,227.8944631246637,206.02794396323023
6,1986-09-10 16:02:57+00:00,208.23491471746814,215.0252437808783,209.92643463093145,215.17975467943296,192.4396758709882,201.01870484345446,209.16385943831773,212.9249034753539,209.7330276392592,210.83149780932888,210.71524547694406,204.18244459047057,220.6722474878298,206.93463420920827
7,1986-09-26 16:02:27+00:00,206.97516421872282,214.7532795784177,209.44297312112818,208.1098044496224,192.4249789598933,204.21606844680898,209.85282605414932,212.99147775970948,216.6785577851225,216.17418123274157,215.9142659687345,207.73618084802905,223.95642272723885,197.23030122121907
8,1987-07-18 16:13:40+00:00,188.79454914240745,187.80271151376857,198.978961902339,195.06663018479347,168.33811202208653,191.41435002029814,203.25113206573397,209.74221997373084,209.95483502967892,205.34522638681614,212.5970367005951,208.3385402994357,219.62828193249592,195.49625929570524
9,1987-08-03 16:14:08+00:00,186.25568942129436,184.06723608516825,186.04742500905226,184.52235817430693,175.63057815429048,,,196.23657137943005,199.76513823731307,196.00211260655527,195.08260951660003,189.3356867433045,197.31676861390133,188.68812420944556
10,1987-08-19 16:14:36+00:00,185.74069742861002,186.87970783943615,189.5414592157518,185.93747217678057,173.0443263866001,186.68576289233678,187.3966664204247,196.06600659342055,193.7016949926669,196.6696748668481,198.15883245967885,191.90056659183927,211.69730684337318,197.48626706675304
11,1987-09-20 16:15:25+00:00,181.83459170520447,184.4809086091004,192.58023949915253,191.2477301848962,172.14539059179083,193.39565654218427,199.55420738860448,207.56477658486097,200.66239109840635,213.19162923490865,208.306624849685,210.74521510869056,218.50300180520742,185.34156279052684
