,dates,chi0079-0000,chi0079-0001,chi0079-0002,chi0079-0003,chi0079-0004,chi0079-0005,chi0079-0006,chi0079-0007,chi0079-0008,chi0079-0009,chi0079-0010,chi0079-0011,chi0079-0012,chi0079-0013,chi0079-0014,chi0079-0015,chi0079-0016,chi0079-0017
0,1985-03-28 14:13:13+00:00,,,,172.88727205097965,175.83905038318267,175.6041624075862,179.61314235154214,183.30796050661667,182.83881979462313,193.85668017395915,189.6268135201239,188.12479757649305,188.67477551727066,194.00999022691929,197.27146520021918,186.13334972989054,196.00081585893608,195.85052138207885
1,1986-04-09 14:02:13+00:00,182.9514499636271,183.59953607121594,183.0723239186376,178.4475364549847,191.98022316841048,186.80217104105037,193.00884678343925,194.55185432506403,194.73774028108335,193.28141723844766,184.22185162465752,181.268803571345,193.59453240311845,191.13178974308738,198.92405331448424,,,
2,1986-07-21 14:05:23+00:00,185.8083710997355,190.62938055898945,189.41266168765432,180.90731793542142,190.1459656843868,184.84440455496912,185.4114689402619,183.85090496339353,183.7210212405327,180.35300205489307,173.85883480385775,182.2031931870015,187.2800270180503,186.13711454812352,189.3418548693353,186.94281007856407,183.38289897159433,186.7709622887914
3,1986-09-16 13:57:10+00:00,,,190.64408532010856,185.63765480194095,188.41116841725534,188.53784136039573,192.08555692977384,187.62763542263326,188.13876602454258,184.1210410023698,179.91035364001846,178.81050651995727,184.96013174215173,194.7433568028465,198.85485001232647,189.12034615768584,191.925374432519,188.85253653159316
4,1986-10-18 13:56:08+00:00,178.533665442373,184.11580792826322,172.4936800610275,170.90290124958415,177.56678105027248,173.51954374577798,177.8002106267118,183.54989623632727,189.70985897828646,182.62275265899365,175.3320746921832,176.94586647397676,181.26651645123928,187.1266116466817,182.10838523746838,181.08974106797731,181.95157230968726,177.3179313825135
5,1986-11-10 14:01:28+00:00,173.15398441751537,184.16972264830025,183.11535904770264,179.1995866331915,181.00245101310975,185.98718759964655,188.38103954888825,195.13863774173166,195.9873830754098,193.13226461913155,178.49288485810482,171.54362153202294,178.7677835891626,189.4357808685974,186.474687309273,183.07197864435972,181.0280140333382,181.92329750273018
6,1986-12-21 13:55:38+00:00,175.690680540552,184.44714952569268,183.6890769147915,187.724578116042,192.55383382928193,195.92274522294016,196.02270635482594,191.48075926104414,186.51344790370473,175.58674720036586,173.84369211502195,178.92755369694058,178.11834845712457,175.59947754401185,176.0551559710569,152.41846935141265,,143.35701291518185
7,1986-12-28 14:02:01+00:00,190.89951377659628,195.62676014853133,192.35234817319377,186.68171814432998,190.36719041344395,192.75991177572195,196.82698644380412,199.47550049104746,197.24998583742644,194.61143511853805,187.3432870060882,188.39561359966007,201.6707484565075,206.45915404803344,200.67131313596198,191.5776970811981,193.28607727232958,
8,1987-01-22 13:56:34+00:00,,,,,170.9447773993174,178.35209342875322,170.8510829722687,168.76193514902656,166.86152577762488,163.23130343164922,159.80567746173986,164.50561544285316,165.54539797071763,164.68683892239432,162.84514986354299,160.73481851421525,162.82272214697682,152.63282896134933
9,1987-02-07 13:57:09+00:00,177.97029105279736,190.57021849243623,180.75487022727492,187.20894092082935,196.44121210984372,198.98186690974438,200.77863218082976,201.99109051977035,203.41881912217247,192.8821618536581,189.53801529630118,192.12421600094547,196.52382059279537,197.94123291899894,200.33435756489442,204.5742625820841,203.29658988329655,198.54838887797294
10,1987-03-02 14:04:14+00:00,182.74209633558291,187.75896007193458,187.97454803051465,184.03022559027448,192.52085746050062,191.28889780470382,197.6106051059992,195.04553791665103,191.60524833759453,189.64130384259187,184.3040728777124,185.63689333564952,189.4837314304233,192.052389861672,191.3463148362394,191.87860662959713,191.50492006524598,188.91519526888192
11,1987-03-18 14:04:49+00:00,183.53439921415156,193.90578366694535,187.74694465488884,184.73950308944504,188.80106367753186,190.70391784993862,196.9282922480432,197.0873142845012,192.35515751957482,186.60911170806315,182.9836236022809,189.54773166066883,194.29246757543245,193.35714677992098,194.71801653815777,191.44138639848336,194.0835543386532,189.6274677373267
12,1987-11-29 14:11:09+00:00,,,,,,189.49226160100193,191.90200328380018,190.7350031385301,192.51041560377797,188.98600895237678,179.54661370752063,179.17631732898698,183.50794029184635,186.70858177885955,195.12339842941958,188.82838482548567,182.17631865043563,192.02584272105497
13,1987-12-08 14:05:05+00:00,181.1959315877325,180.58113427784085,183.31308242333574,182.83790075148306,183.96055155773325,178.43170633711674,186.47968882921808,191.2734487469702,184.96418475851934,185.40305431532647,183.705438915899,188.29651206887615,,,,,,
