,dates,chi0079-0000,chi0079-0001,chi0079-0002,chi0079-0003,chi0079-0004,chi0079-0005,chi0079-0006,chi0079-0007,chi0079-0008,chi0079-0009,chi0079-0010,chi0079-0011,chi0079-0012,chi0079-0013,chi0079-0014,chi0079-0015,chi0079-0016,chi0079-0017
0,1985-03-28 14:13:13+00:00,,,,173.11907149789764,176.11914138154188,175.94027160561726,179.9865970160211,183.66175966243884,183.23424238054204,194.25210275987806,190.04695001766274,188.47859673231522,189.04823018174963,194.4054128128382,197.69160169775802,186.4871488857127,196.37427052341505,196.2706578796177
1,1986-04-09 14:02:13+00:00,187.23410385896221,187.53957765492422,186.4689114907999,181.844124027147,196.08443315143992,191.72722302068573,198.48112676081186,199.73611956678545,200.53191908065435,199.07559603801866,190.3781665992017,186.4530688130664,199.06681238049106,196.92596854265838,205.08036828902843,,,
2,1986-07-21 14:05:23+00:00,191.99458284520702,196.32069536482328,194.31896755475245,185.81362380251954,196.07441860713035,191.95854806226137,193.3160728372533,191.33947707633277,192.09060183734715,188.7225826517075,182.75151418797307,189.69176529994073,195.1846309150417,194.50669514493796,198.23453425345062,194.4313821915033,191.28750286858573,195.66364167290672
3,1986-09-16 13:57:10+00:00,,,193.39560616961123,188.38917565144362,191.73592277707104,192.5275465921746,196.51856274286146,191.82732514029522,192.83253688545886,188.81481186328608,184.89748517974203,183.01019623761923,189.39313755523935,199.4371276637628,203.84198155205004,193.3200358753478,196.3583802456066,193.83966807131674
4,1986-10-18 13:56:08+00:00,181.93891178892378,187.24863456708994,175.1943926807057,173.60361386926235,180.83014213238363,177.43557704431137,182.15135873619332,187.67203655057293,194.31695697656102,187.2298506572682,180.22711631534992,181.06800678822242,185.6176645607208,191.73370964495626,187.0034268606351,185.21188138222297,186.3027204191688,182.21297300568023
5,1986-11-10 14:01:28+00:00,169.88794097805035,181.16496268399243,180.52504873364418,176.60927631913304,177.87249271695578,182.23123764426177,184.20776182068295,191.18500620974768,191.56861842201596,188.7134999657377,173.79794741387386,167.58999000003897,174.5945058609573,185.01701621520354,181.77974986504205,179.11834711237574,176.8547363051329,177.22836005849922
6,1986-12-21 13:55:38+00:00,174.07902685387637,182.96442813395112,182.41086881846257,186.44637001971307,191.00933237955113,194.0693434832632,193.96337108851822,189.52981006138418,184.33297526879068,173.4062745654518,171.52693994042576,176.97660449728062,176.05901319081684,173.4190049090978,173.73840379646072,150.4675201517527,,141.04026074058567
7,1986-12-28 14:02:01+00:00,189.0301789800477,193.90697213570664,190.86977230006906,185.19914227120526,188.57574456675158,190.6101767596911,194.4383919815476,197.21262152680444,194.72088581856661,192.08233509967823,184.65611823604962,186.13273463541705,199.282153994251,203.93005402917362,197.9841443659234,189.31481811695508,190.89748281007306,
8,1987-01-22 13:56:34+00:00,,,,,168.7738151632185,175.74693874543456,167.95646665747017,166.0196670613227,163.79663791489705,160.1664155689214,156.54923410759153,161.7633473551493,162.6507816559191,161.6219510596665,159.58870650939465,157.9925504265114,159.9281058321783,149.376385607201
9,1987-02-07 13:57:09+00:00,175.81141805850336,188.58405533768575,179.0426606111107,185.49673130466513,194.37229215697863,196.49916296630627,198.0200722436763,199.37771794773025,200.49799095342175,189.96133368490737,186.43463536700355,189.51084342890536,193.76526065564192,195.02040475024822,197.2309776355968,201.96089001004398,200.5380299461431,195.4450089486753
10,1987-03-02 14:04:14+00:00,186.15258796738306,190.89661237319072,190.67942070401133,186.73509826377116,195.7892452743091,195.210963181274,201.9684555244105,199.17402778672488,196.21944289826533,194.25549840326266,189.2066545984251,189.76538320572337,193.84158184883458,196.6665844223428,196.2488965569521,196.00709649967098,195.86277048365727,193.81777698959462
11,1987-03-18 14:04:49+00:00,187.10040377062865,197.18650785890426,190.57515516519823,187.56771359975443,192.2184847108224,194.80482308988724,201.4848536257639,201.40405664234186,197.1797519195144,191.43370610800272,188.10975515221668,193.8644740185095,198.84902895315315,198.18174117986055,199.84414808809356,195.75812875632403,198.64011571637388,194.7535992872625
12,1987-11-29 14:11:09+00:00,,,,,,185.04008346686348,186.955138690313,186.04849983943697,187.27255897537978,183.7481523239786,173.98139103984755,174.48981402989386,178.56107569835916,181.47072515046136,189.5581757617465,184.14188152639255,177.22945405694844,186.4606200533819
13,1987-12-08 14:05:05+00:00,181.14616194679468,180.53534620817805,183.2736099494885,182.79842827763582,183.91285565183452,178.37447125003825,186.41609428801974,191.21320128688757,184.8968493619564,185.33571891876355,183.6338950570509,188.23626460879353,,,,,,
14,1987-12-15 14:11:23+00:00,177.8595440612781,184.40523838766774,178.32010227074053,179.22982354739682,187.30307418589322,186.0782794875789,188.83658206470056,191.80144424736233,190.9548469681682,186.47661305303893,179.45127364509477,177.5157273323545,184.087981333573,184.66602376086544,189.35692765363854,190.73871682812015,184.49482574490548,184.85867254985095
15,1987-12-31 14:11:39+00:00,172.3039414076128,183.11197584253026,182.46178553489273,175.16232568553423,176.55296096218044,178.25995290297192,185.96228034035826,189.09273235678282,179.41318993333755,180.83276879058954,174.41980174387666,178.84096180853024,181.51709374653691,184.62786347475782,189.90032379830672,185.34773897521904,186.39029854216062,187.35263692023685
16,1988-01-09 14:05:37+00:00,181.16578347493166,185.05834492794972,186.60764829282505,180.21232705242963,192.93143875970608,190.94458290526694,194.65207994070434,194.96101693522672,194.8892082680603,192.59461192037253,193.00164679730904,188.3413823033731,190.07122479484846,196.2102108704745,196.759362434787,188.7327268297304,191.53427786715724,198.4299999430616
17,1988-02-01 14:12:14+00:00,183.95701305187725,190.62551166809268,185.7186202385454,181.09523046640862,190.62048946962614,184.7360467042123,192.72879937642952,193.40879354421503,190.07078592621087,189.1169024206947,181.9535538103707,183.58894756072004,189.17783858033886,192.0880994282294,195.65973531581753,191.81308884304116,189.1995844479019,189.86961361118958
18,1988-03-04 14:12:39+00:00,188.5752135380789,190.46100225833973,192.49345781729312,194.33230757343907,199.89660350919394,197.19709604585586,197.84223872985976,197.34394689943204,199.34218399509734,193.42750414260368,189.8331352201641,193.06531817075816,200.9275893978391,208.00140051632422,205.63226944266017,203.94060341656552,203.27613006253267,201.6511337327747
19,1988-03-29 14:06:41+00:00,,,,,,191.76236766320565,194.79802252128204,197.6685938002725,198.49864375552008,194.64013203243138,189.97116416612866,191.26424957438002,195.5294516795595,195.48217434295236,203.16479242246484,194.86689709256706,190.93732606879132,200.55518567368
20,1988-04-14 14:06:45+00:00,,,,,,,194.08218899245915,198.56951506291284,197.25796015858214,191.29573068170518,185.3737368715066,189.05293687127258,191.29594534118797,189.48582650894647,196.49848285833326,200.38276742289767,198.17089301167613,201.44321108085342
21,1988-04-21 14:12:59+00:00,174.45405417480018,177.63780276492676,176.1181029988742,176.1521141772368,178.99478750348783,174.33791570604797,182.55699638570613,187.03897687842849,184.95628034497292,176.7169872730363,172.56603918219463,176.19203126588312,180.13840763574555,183.86706474931123,187.09678321241674,186.1438963815351,181.79265899039578,188.74543456383228
