dates,nzd0108-0000,nzd0108-0001,nzd0108-0002,nzd0108-0003,nzd0108-0004,nzd0108-0005,nzd0108-0006,nzd0108-0007,nzd0108-0008,nzd0108-0009,nzd0108-0010,nzd0108-0011,nzd0108-0012,nzd0108-0013,nzd0108-0014,nzd0108-0015,nzd0108-0016,nzd0108-0017,nzd0108-0018,nzd0108-0019,nzd0108-0020,nzd0108-0021,nzd0108-0022,nzd0108-0023,nzd0108-0024,nzd0108-0025,nzd0108-0026,nzd0108-0027,nzd0108-0028,nzd0108-0029,nzd0108-0030,nzd0108-0031,nzd0108-0032,nzd0108-0033,nzd0108-0034,nzd0108-0035,nzd0108-0036,nzd0108-0037,nzd0108-0038,nzd0108-0039,nzd0108-0040,nzd0108-0041,nzd0108-0042,nzd0108-0043,nzd0108-0044,nzd0108-0045,nzd0108-0046,nzd0108-0047,nzd0108-0048,nzd0108-0049,nzd0108-0050,nzd0108-0051,nzd0108-0052,nzd0108-0053,nzd0108-0054,nzd0108-0055,nzd0108-0056,nzd0108-0057,nzd0108-0058,nzd0108-0059,nzd0108-0060,nzd0108-0061,nzd0108-0062,nzd0108-0063,nzd0108-0064,nzd0108-0065,nzd0108-0066,nzd0108-0067,nzd0108-0068,nzd0108-0069,nzd0108-0070,nzd0108-0071,nzd0108-0072,nzd0108-0073,nzd0108-0074,nzd0108-0075,nzd0108-0076,nzd0108-0077,nzd0108-0078,nzd0108-0079,nzd0108-0080,nzd0108-0081,nzd0108-0082,nzd0108-0083,nzd0108-0084,nzd0108-0085,nzd0108-0086,nzd0108-0087,nzd0108-0088,nzd0108-0089,nzd0108-0090,nzd0108-0091,nzd0108-0092,nzd0108-0093,nzd0108-0094,nzd0108-0095,nzd0108-0096,nzd0108-0097,nzd0108-0098,nzd0108-0099,nzd0108-0100,nzd0108-0101,nzd0108-0102,nzd0108-0103,nzd0108-0104,nzd0108-0105,nzd0108-0106,nzd0108-0107,nzd0108-0108,nzd0108-0109,nzd0108-0110,nzd0108-0111,nzd0108-0112,nzd0108-0113,nzd0108-0114,nzd0108-0115,nzd0108-0116,nzd0108-0117,nzd0108-0118,nzd0108-0119,nzd0108-0120,nzd0108-0121,nzd0108-0122,nzd0108-0123,nzd0108-0124,nzd0108-0125,nzd0108-0126,nzd0108-0127,nzd0108-0128,nzd0108-0129,nzd0108-0130,nzd0108-0131,nzd0108-0132,nzd0108-0133,nzd0108-0134,nzd0108-0135,nzd0108-0136,nzd0108-0137,nzd0108-0138,nzd0108-0139,nzd0108-0140,nzd0108-0141,nzd0108-0142,nzd0108-0143,nzd0108-0144,nzd0108-0145,nzd0108-0146,nzd0108-0147,nzd0108-0148,nzd0108-0149,nzd0108-0150,nzd0108-0151,nzd0108-0152,nzd0108-0153,nzd0108-0154,nzd0108-0155,nzd0108-0156,nzd0108-0157,nzd0108-0158,nzd0108-0159,nzd0108-0160,nzd0108-0161,nzd0108-0162,nzd0108-0163,nzd0108-0164,nzd0108-0165,nzd0108-0166,nzd0108-0167,nzd0108-0168,nzd0108-0169,nzd0108-0170,nzd0108-0171,nzd0108-0172,nzd0108-0173,nzd0108-0174,nzd0108-0175,nzd0108-0176,nzd0108-0177,nzd0108-0178,nzd0108-0179,satname
1999-08-26 22:04:44+00:00,357.70,349.81,333.62,,,,314.10,,323.20,320.34,324.04,336.64,339.58,341.73,342.70,348.69,,,331.45,336.49,338.55,338.92,335.16,,314.83,,316.74,313.85,312.65,306.27,312.16,320.29,323.70,325.30,326.97,317.79,319.72,323.49,314.26,317.72,314.75,323.20,330.72,326.70,330.48,335.75,,325.82,316.48,316.99,318.29,314.53,309.71,303.31,314.60,305.30,314.61,323.94,322.54,316.13,324.97,,325.87,320.49,319.40,325.73,330.35,331.12,327.28,,,318.19,321.85,321.82,320.66,318.64,,290.29,295.79,301.60,307.23,295.91,300.81,313.70,282.07,305.45,307.79,313.13,313.16,300.64,308.27,314.41,304.49,305.66,301.96,279.17,294.62,298.50,284.41,278.11,291.59,299.60,304.70,305.49,294.04,,262.35,215.02,287.60,291.07,291.40,298.64,299.17,311.24,299.55,294.42,305.17,,222.14,,,253.44,301.74,,231.00,291.79,307.12,307.22,302.58,307.83,308.52,305.17,300.69,303.98,302.47,,218.74,270.84,271.68,273.15,242.89,193.48,210.17,,207.12,,,,232.63,,285.15,224.67,284.03,299.77,205.11,231.98,315.22,316.93,311.17,303.82,309.72,,251.29,246.02,231.31,213.18,247.90,242.65,243.75,256.21,263.09,242.36,258.55,243.91,,313.89,,225.19,247.93,269.43,L7
1999-09-27 22:04:48+00:00,348.77,345.28,328.09,336.62,,,283.52,,311.91,318.32,325.68,332.83,335.66,335.02,336.35,343.03,342.87,,327.34,328.54,329.84,327.74,324.89,309.81,317.29,,318.19,310.62,308.36,296.41,300.63,309.37,321.72,317.67,313.80,310.73,317.70,315.96,310.33,311.44,315.18,323.83,329.05,321.87,323.57,331.94,,,304.88,309.36,305.63,305.23,305.17,279.61,300.65,298.35,307.31,316.34,319.34,314.48,317.18,308.23,312.33,318.31,311.74,315.63,313.82,318.67,320.19,321.08,320.30,310.50,311.48,313.23,308.23,308.00,298.79,277.91,284.05,284.45,290.07,283.96,277.87,290.87,255.43,302.12,303.54,308.55,310.40,293.47,301.85,308.78,297.01,292.11,288.26,256.96,273.94,282.18,261.47,275.05,282.63,295.93,303.82,304.20,302.05,,258.38,228.38,287.16,278.20,272.55,284.96,286.81,284.99,284.33,286.39,296.46,308.38,232.12,292.95,302.87,271.12,295.00,301.33,243.08,264.96,291.32,294.35,290.03,294.66,292.58,297.70,285.77,289.35,290.93,,224.66,255.21,253.11,241.63,249.75,199.24,230.69,303.50,224.02,294.35,292.69,275.18,226.68,,282.02,225.57,274.92,292.27,216.80,245.22,310.53,305.37,288.63,285.38,301.79,286.44,258.88,246.14,231.18,224.11,247.87,244.19,241.81,244.45,263.35,251.41,266.07,248.33,,302.73,,230.24,257.54,278.14,L7
2001-03-24 22:01:59+00:00,379.60,376.09,360.90,365.16,357.42,359.11,340.34,351.30,353.62,351.96,352.52,361.93,362.78,362.56,364.48,366.02,363.81,363.41,348.47,349.85,351.41,349.75,341.74,338.58,342.44,354.98,343.87,338.60,337.95,329.61,334.05,343.63,344.38,344.03,345.27,337.71,340.64,349.77,344.49,341.96,343.22,359.28,359.91,350.59,352.56,352.71,342.73,344.78,334.56,338.44,337.53,337.91,338.20,,335.86,328.26,333.47,341.92,342.96,334.67,341.02,331.55,338.77,344.28,342.40,347.01,347.82,350.98,350.26,343.14,335.64,321.30,327.01,328.64,333.80,335.92,332.07,310.60,323.56,319.66,321.71,318.61,324.50,330.23,330.78,332.00,330.35,333.29,328.25,317.91,326.81,334.71,326.45,321.77,321.83,311.79,310.82,315.66,313.36,313.15,315.11,324.52,327.01,321.48,318.95,317.37,299.53,313.07,311.69,306.45,300.22,311.21,320.78,327.90,312.36,313.07,320.66,328.60,,330.58,335.53,325.63,330.11,338.01,327.39,316.34,325.20,318.45,320.28,329.70,328.88,327.71,320.45,318.94,322.42,312.29,316.32,311.93,295.31,309.50,326.50,324.56,326.53,317.81,293.10,314.11,316.51,309.96,307.49,314.18,311.69,312.64,315.40,323.80,333.39,335.29,330.60,325.17,313.64,315.17,316.55,319.61,328.60,329.43,,330.14,342.94,,,338.17,343.21,,,,339.76,334.91,342.89,,,333.34,L7
2001-12-21 22:00:29+00:00,368.76,367.70,371.93,362.45,360.95,353.28,334.06,,357.58,342.91,352.63,352.75,355.65,355.50,355.65,361.71,365.44,358.96,359.37,,,,,,,,,,,,,,,,,,,,,327.23,333.71,341.80,341.56,341.75,353.14,345.33,341.05,336.19,327.20,326.76,324.59,325.89,329.72,283.29,312.32,326.47,320.27,320.94,325.21,328.25,320.32,330.33,341.03,341.31,346.75,339.98,338.25,340.59,335.47,335.85,322.28,321.99,315.74,316.59,319.57,339.97,336.76,,313.62,315.31,307.62,316.60,321.63,327.22,326.77,328.64,318.86,314.57,300.92,297.50,306.07,314.29,319.16,327.49,336.11,274.57,312.25,292.91,290.79,291.14,303.30,313.16,320.04,315.71,320.01,311.18,294.67,315.90,296.10,290.36,281.06,292.52,306.10,311.91,311.87,324.85,316.11,315.91,,310.95,314.34,302.73,307.56,300.85,306.77,312.51,315.23,328.90,332.62,327.56,315.99,313.59,316.72,321.08,323.91,321.57,321.36,316.01,266.68,285.28,303.80,300.59,299.85,293.18,282.38,292.44,301.89,310.60,305.35,301.16,296.99,305.41,309.97,305.67,304.44,315.26,325.64,316.86,314.19,313.88,319.37,323.81,317.27,314.58,,306.69,323.83,,,320.51,311.21,,268.55,,319.04,330.43,327.97,,,327.27,L7
2002-01-22 22:00:40+00:00,370.90,370.52,377.52,369.20,373.98,364.70,375.18,357.34,355.66,351.03,,,,,,,,,,,,,,,,,,,,,,,,348.63,344.15,343.83,339.67,329.59,331.80,339.32,352.09,359.22,356.44,341.56,338.71,337.31,345.19,341.77,339.89,334.02,338.69,339.61,,336.56,319.78,331.05,326.88,328.83,320.59,336.09,333.26,340.07,347.67,350.67,356.16,354.22,347.27,334.92,328.00,328.20,328.45,,,,,,,,,,323.80,320.56,319.40,326.38,329.44,325.54,322.84,,,,,,,,,,,,,,,,,311.18,323.65,317.39,277.41,299.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.09,314.29,,,,,,295.97,328.19,325.47,323.76,322.65,322.52,325.48,328.98,326.64,324.14,323.82,,,,,,,,,,,,,,,,,,L7
2002-04-12 22:00:37+00:00,376.80,373.94,360.16,364.55,363.83,370.57,363.82,346.91,353.29,356.89,361.40,366.13,366.23,361.82,358.08,358.88,,356.73,342.90,348.47,355.64,355.53,353.46,350.34,353.46,358.95,350.92,345.14,343.60,335.50,334.69,343.40,344.60,346.54,346.78,340.20,340.71,344.32,343.18,345.32,355.33,365.56,368.44,365.56,361.49,363.33,353.07,346.00,336.72,335.77,333.78,336.71,343.79,332.97,334.86,338.25,339.85,342.15,342.50,332.01,344.36,342.59,347.30,351.34,351.35,358.03,354.76,350.48,347.15,338.89,332.47,326.08,332.63,334.20,338.89,331.46,331.39,310.58,325.21,322.63,325.56,316.17,321.16,331.78,332.68,332.62,328.53,331.66,329.64,313.72,318.96,329.00,327.63,323.34,322.58,306.81,309.46,321.77,317.72,310.81,311.11,316.52,322.29,320.13,315.74,314.69,305.58,305.83,301.22,304.11,300.13,320.84,330.00,336.74,319.59,323.19,332.20,332.03,,331.45,332.34,320.34,321.99,328.62,319.91,312.55,313.50,310.38,315.85,325.57,321.99,316.83,312.44,315.09,320.12,326.03,327.16,315.54,304.46,305.09,317.57,323.21,327.03,322.15,315.14,319.74,318.56,304.82,302.94,304.32,305.90,316.40,321.67,332.85,347.11,347.64,332.22,325.19,320.57,325.88,332.82,333.06,335.98,330.46,,328.06,322.15,256.46,247.29,325.53,332.60,,,,,,,,,,L7
2002-08-02 22:00:01+00:00,365.08,369.87,371.03,,,,324.09,,353.96,354.46,359.76,366.40,360.33,353.32,329.97,337.62,,,364.34,355.40,343.50,339.92,338.21,,,,334.77,337.70,330.55,332.28,339.48,333.12,327.08,325.67,334.31,352.73,360.17,347.61,339.74,339.01,342.06,335.04,322.78,318.24,328.16,337.95,,,,,,,327.32,313.57,329.63,349.23,328.16,338.35,341.61,340.65,,,347.19,344.25,338.54,328.87,332.09,339.54,337.93,,,340.62,,332.46,326.09,318.40,301.61,,295.79,,308.73,311.55,321.51,331.49,341.22,,,319.51,305.73,,308.03,311.44,312.48,315.86,,,,,332.13,312.77,305.95,300.13,308.86,320.61,324.51,,277.34,323.07,333.91,322.65,321.45,,,,,,,,,,,,,,305.65,304.59,316.08,336.23,343.68,331.88,323.62,319.17,327.32,325.49,321.22,303.08,299.10,300.80,280.32,267.58,295.55,289.45,296.35,292.98,284.01,296.53,302.20,301.62,299.59,,317.64,319.23,325.92,324.66,309.80,307.88,317.99,316.95,312.57,314.91,321.00,,329.80,317.92,,312.71,329.91,,,327.18,318.17,,,,323.89,327.57,319.16,,,336.08,L7
2002-09-19 21:59:35+00:00,,,321.81,330.76,328.99,326.56,289.28,314.18,320.66,321.72,325.63,330.96,332.34,332.47,332.91,333.10,332.75,329.72,311.43,309.94,308.84,313.76,308.68,307.95,310.78,312.91,310.73,312.21,309.62,307.55,309.03,315.73,317.41,318.82,319.14,308.40,306.69,312.55,312.96,312.21,313.89,321.94,324.09,321.49,317.63,310.01,310.78,310.32,303.07,305.25,306.42,304.61,301.33,277.19,307.76,307.15,314.33,320.14,317.77,308.60,310.39,307.02,310.32,314.61,316.37,319.67,317.95,317.39,308.21,308.84,301.33,289.56,295.46,297.25,295.66,286.21,269.10,,270.15,282.42,289.70,293.06,296.84,302.56,296.59,301.02,293.89,281.12,290.82,287.14,281.09,281.54,283.19,278.16,275.13,275.38,288.74,288.15,,284.10,278.72,282.44,291.11,284.61,285.76,279.29,,,,273.33,264.54,276.90,288.37,294.54,290.35,288.99,296.90,297.71,227.13,282.42,,264.43,283.92,290.23,298.36,290.93,295.77,299.79,295.82,293.28,292.40,291.30,288.31,290.37,293.79,285.13,270.38,255.81,239.90,232.05,,,,,,,,,284.44,282.37,281.90,284.40,284.93,288.74,,,295.99,287.23,281.12,288.01,294.07,288.55,,,237.42,,,233.36,238.53,,,243.91,243.23,234.99,,296.57,285.71,223.07,240.66,,L7
2002-12-24 22:00:09+00:00,368.99,364.29,359.53,350.89,348.26,340.53,321.36,328.60,337.09,333.52,347.67,353.08,351.31,349.58,342.32,339.25,342.96,344.76,337.71,332.75,330.52,326.75,330.27,323.85,319.50,302.54,334.15,332.39,327.35,325.80,328.61,331.44,334.02,323.11,320.98,326.41,330.03,340.35,343.93,337.98,327.62,318.26,322.47,322.46,326.53,333.73,336.26,328.89,320.81,317.60,309.33,312.58,308.25,290.24,323.15,332.26,326.09,323.23,321.00,318.50,321.91,329.43,330.96,332.37,337.97,338.94,335.61,335.89,330.55,322.90,318.33,319.58,313.03,310.36,302.28,296.77,289.48,270.73,294.50,298.35,308.42,323.59,328.94,325.27,315.82,308.21,299.83,292.78,293.15,299.99,307.12,304.81,298.08,305.74,295.11,292.08,299.97,288.30,,288.90,302.94,306.42,313.22,311.70,302.76,285.49,267.97,284.53,,288.68,290.60,300.80,313.12,323.11,322.53,318.03,306.69,293.00,285.36,294.74,,278.87,282.45,284.61,289.67,297.49,321.20,327.28,317.60,312.33,302.64,303.38,307.90,305.40,304.84,294.18,291.50,270.26,245.67,265.15,268.17,282.54,302.99,304.39,294.58,296.73,294.21,293.46,295.39,299.56,305.09,309.47,305.91,301.28,294.79,289.14,296.10,298.56,301.39,299.60,308.11,308.76,316.19,312.80,287.24,319.87,323.68,,,310.06,305.72,307.67,278.62,,300.82,300.72,309.81,,313.38,314.11,L7
2003-01-25 22:00:18+00:00,358.14,355.28,359.12,336.57,336.62,316.48,291.18,308.51,319.47,308.08,333.88,345.15,345.28,342.90,335.78,327.46,330.51,331.12,331.28,322.17,319.28,315.55,314.23,302.83,306.13,287.47,318.47,318.95,310.84,314.08,317.50,324.48,316.51,310.43,306.69,307.61,314.11,314.42,308.91,,,282.09,302.72,284.02,,295.65,314.73,308.02,293.20,303.30,299.15,292.05,278.54,,294.29,320.38,312.92,317.00,305.63,311.87,308.68,312.21,314.54,316.21,319.31,320.70,324.28,321.30,314.44,313.23,304.97,303.35,287.01,284.26,272.83,278.63,274.54,,281.00,292.08,292.13,303.02,304.49,308.83,298.39,294.99,281.43,269.00,275.64,289.84,289.51,286.05,283.26,290.87,,,,,,,,,,,,,,,,273.81,269.36,285.66,291.67,294.58,297.30,305.92,296.01,281.20,253.86,260.86,,258.67,271.52,257.34,271.71,266.31,302.99,312.01,303.50,295.59,291.11,294.61,300.90,301.63,290.55,278.80,271.25,248.20,227.29,246.55,253.49,272.25,278.14,,,,,,,,286.58,287.51,300.15,301.51,283.98,272.25,274.71,293.72,294.50,294.44,296.11,293.40,295.02,,,,,,,,,,,,,,,,,294.33,L7
