,dates,aus0109-0000,aus0109-0001,aus0109-0002,aus0109-0003,aus0109-0004,aus0109-0005,aus0109-0006,aus0109-0007,aus0109-0008
0,1987-05-22 23:06:56+00:00,193.5059892077062,193.66388232378844,181.64765122983425,182.83795090906975,187.81181688919017,189.69107432779614,184.56821629087625,181.84935274361615,180.12694230724927
1,1987-09-11 23:09:41+00:00,200.9656179415994,200.4306466546032,197.7551801455429,199.31401785588648,190.30404788456335,179.9698418519126,166.10281057079305,169.83284686183407,173.6521841211001
2,1987-09-27 23:10:03+00:00,213.26467842965167,201.55418214447997,208.66995907027174,209.58413541476392,210.37861074689243,194.16449135298086,186.1005655652658,178.92400644501913,182.44101975576504
3,1987-10-06 23:04:03+00:00,220.34807277116943,199.40363431966463,216.63089513319838,208.96473129437078,207.755267257734,204.9562925172399,185.7797213488987,181.32769137570992,182.10067319038401
4,1987-11-14 23:10:59+00:00,188.17880040991525,181.87450810352811,187.7321924654286,188.6064697788135,189.75379447476755,179.55337522975788,174.4831831397985,163.8806213518595,168.66850923345356
5,1987-12-16 23:11:29+00:00,211.0215035605747,203.50293792162742,208.05843851617198,202.56231342152472,203.815539476093,190.5010409200245,176.86182781678062,176.6402014453894,175.4734873389423
6,1988-01-17 23:12:02+00:00,,,,165.4525862655762,173.99450407061252,174.1611962117102,164.11636266279442,169.83399487305232,167.17257188255945
7,1988-02-18 23:12:35+00:00,195.52253966888722,186.00768865037583,178.57857833454185,189.86813360189691,186.59987892868338,180.04855541312912,177.23224489502695,172.5477145379221,173.361809647642
8,1988-04-22 23:13:04+00:00,191.41624916733312,190.78142709673585,,179.19116911082943,182.17338618781278,184.4081694421721,181.65026198220642,181.09605435147574,183.77326053592003
9,1988-05-08 23:13:14+00:00,,,,170.56966722043484,174.33083503448955,179.60443048191684,183.66668704108224,186.8705271743132,183.16122876706174
10,1988-05-24 23:13:21+00:00,200.39349430750354,198.71341760495613,196.30812710864674,196.7946680890572,201.74699373637765,194.4799833014804,176.31058840900005,174.83628200356492,181.41641233594373
11,1988-06-09 23:13:27+00:00,208.90036674177654,204.7345249372189,204.6314549623151,195.5447360909693,199.614342306943,192.80745550136214,191.6806358007194,191.07763152240605,194.4512139899543
12,1988-06-18 23:07:20+00:00,195.98439917612035,201.2702981069297,194.4725736434893,193.1206568271979,195.0757395654296,192.4455422887788,177.5317701538371,177.3016649212543,182.76955202934994
13,1988-06-25 23:13:32+00:00,199.69817867294958,189.81619886450633,196.12102444505328,190.73632599482642,190.50582207682015,184.94628344157297,175.69632938999956,168.59426628011224,173.08361499424913
14,1988-07-27 23:13:38+00:00,184.72713947294676,189.54673038413515,186.90824452914003,192.05727243664828,188.70383211702944,188.1298062767503,182.53375352991785,183.4498715205166,183.26915229738358
15,1988-08-28 23:13:42+00:00,204.08616338049475,203.0001291764141,199.7408272346904,201.80780629689247,203.76174538654612,188.94305651209004,183.6691641253936,181.31786903182817,176.9918461091333
16,1988-09-22 23:07:26+00:00,208.71798252804362,198.0979932202721,207.70726263064628,199.5801206821773,194.78566738382457,187.74316258576027,176.65138254060605,174.81569306226942,171.90401539188227
17,1988-09-29 23:13:32+00:00,207.6254386880023,198.7464324104242,196.770398906666,191.72298847189998,199.2230850267264,196.35001914357542,179.38417423980198,176.0460874946614,172.8282512539739
18,1988-12-02 23:13:27+00:00,207.50974358967582,202.50404105455524,201.31858816538215,185.6498813865596,191.92565707658582,192.10271509323633,176.03804094795564,189.5618406901906,178.9571074925929
19,1989-01-03 23:13:14+00:00,197.70957550904285,192.2295810465068,193.68249340490846,171.45156390999475,176.93599190261494,178.6343208462563,169.94921179997093,176.66050535564443,170.3323717121344
20,1989-01-19 23:12:54+00:00,207.47638735076384,211.8785881321106,200.47059277797243,176.58094620257853,191.22632970924798,185.46390969055506,186.47834320723842,180.68030355945234,198.51623703291463
21,1989-03-08 23:12:27+00:00,210.21754097101524,206.36168594276538,,174.24767917494705,192.85249013438798,190.39381051714028,180.62375366170994,187.80198730294936,178.09199427823626
22,1989-07-14 23:10:17+00:00,184.4543472489666,190.40104518621823,175.2961077383927,180.57374706160797,184.17966810128485,178.55704569969973,166.83632945421192,164.47929149853306,173.59652091413403
23,1989-08-08 23:03:35+00:00,202.67232453114303,,,191.35873652800788,189.86611086578313,180.05007692897183,173.98619150276528,170.8248784673779,177.60133874354227
24,1989-08-15 23:09:35+00:00,200.04056189401157,193.01224108230886,179.49525143009586,189.21043866087427,193.41598260383597,184.06674445086276,174.6441039815554,172.27975215787086,173.40286717574628
25,1989-08-24 23:03:14+00:00,205.3362386171942,198.94371522417558,192.7378792630434,184.03521129928808,197.94482490162318,190.5240344476818,181.151842536118,172.80052369784056,181.56851265355104
26,1989-09-09 23:02:50+00:00,196.92969828415974,194.17024177680733,194.16262372834495,192.1708680359636,189.7013179638948,181.65894062197708,173.89205856750274,170.9378396887029,172.72846150906759
27,1989-09-16 23:08:43+00:00,198.75331027977134,194.1260829789605,193.46537848505073,188.73762417153057,197.8352102373115,190.38534709471887,186.90348337794424,175.80826622792526,178.5268598000566
28,1989-10-02 23:08:35+00:00,,,,181.18882712596832,171.74659402808462,175.80367215142996,166.9615151717733,163.16594795543648,162.23062238894556
29,1990-02-23 23:04:08+00:00,197.77084548516368,194.73071581345326,,178.31609310845525,187.5197420180773,181.95396395894733,179.48205626139097,184.01119645867124,180.0600302424368
30,1990-04-12 23:03:06+00:00,209.18149250689976,200.2103757021324,,187.33892981323095,196.46549716535324,188.90043274172496,191.3716288447473,195.37209257023946,188.02823734400488
31,1990-04-21 22:56:59+00:00,210.73115935644083,204.42849930136,,184.69742877712395,193.86469362272183,192.32618215483674,192.72996690832605,193.7304042540608,186.90436360306848
32,1990-05-23 22:56:55+00:00,201.81050016083373,200.93558741580105,199.27974929716183,195.9581999443413,199.25903951503403,194.0603628267279,188.63382054693656,189.4121081777389,183.96036109946414
33,1990-05-30 23:03:05+00:00,193.54153233927983,196.9893209367576,186.61398173670256,183.50434726667734,189.36129240995191,180.89620386949684,173.67971248239638,183.36306085869504,180.6474252960208
34,1990-06-15 23:03:04+00:00,198.51619920907683,209.9830670701684,,190.15648357160958,188.6287539922836,196.9177350713913,190.25801590893363,194.24258956340105,207.0048076381489
35,1990-07-01 23:03:04+00:00,214.96519695119278,206.83631619852807,190.20971227981576,199.5560947596453,195.80494045059976,195.12059126901494,188.55548429255893,186.00493756049877,191.17396988559116
36,1990-07-10 22:56:51+00:00,207.231256673567,196.27196942961595,192.7072471367404,195.24887163954762,197.48709481126227,193.17193363462738,179.9881060110988,173.2985795090539,186.3704964286476
37,1990-08-02 23:02:55+00:00,191.87626187714804,191.6089641413139,185.59215760263254,194.28486236830162,196.0036982203701,190.5772707844431,178.06071397304396,177.2282376315876,175.58928644101206
38,1990-08-11 22:56:43+00:00,215.26029391385754,204.39312980533606,200.43167574663562,199.6467712962896,205.53077180201208,196.84659394353034,189.57923063463778,189.14991907038555,185.43658343368014
39,1990-08-18 23:02:52+00:00,204.8684400802018,192.9326601274032,194.77288393811872,197.24837502793446,196.84360688630505,182.85651589568084,170.29726418438852,168.88144682483352,171.60796038472918
40,1990-09-03 23:02:45+00:00,206.1645039035953,204.22258383124458,206.178220814927,202.95478219140696,203.97419207560984,193.28714603216673,182.40217652513098,175.73547670426558,175.48839606561887
41,1990-09-19 23:02:41+00:00,197.73475067805555,191.81354846153005,200.47973162219685,202.6335709727668,199.16577960084103,188.36558557265622,179.87221855630185,170.9258830887384,161.97899036843305
