,dates,nzd0520-0000,nzd0520-0001,nzd0520-0002,nzd0520-0003,nzd0520-0004,nzd0520-0005,nzd0520-0006,nzd0520-0007,nzd0520-0008,nzd0520-0009,nzd0520-0010
0,1999-08-31 22:26:06+00:00,,,93.43248567526308,66.01830767987073,103.6064660517565,128.66842729506232,159.44081704451352,,228.01650783282537,,207.93751728498947
1,1999-09-25 22:19:56+00:00,,162.34115587647486,89.69918408780596,49.25017919061055,,,148.2962392283993,166.86078894831917,,,206.7096776619542
2,1999-10-02 22:26:11+00:00,141.32147233572252,113.30754531649227,75.9226876481439,,123.23243277263548,151.31078790699883,,188.10597464826395,217.35919804298456,227.44515075379576,
3,1999-12-30 22:19:45+00:00,173.1983407865811,139.09260585305694,100.90986906697066,97.84892808996534,,165.05271706267743,,232.5502546190326,236.9612253766522,250.83009809810446,
4,2000-04-20 22:19:15+00:00,,,85.50245284906678,,,138.48138832512097,138.9876177350793,,,223.74286268074917,173.9022814244169
5,2000-06-07 22:18:48+00:00,,,,,,,,,,,
6,2000-06-30 22:24:48+00:00,,,,,,,,,,,
7,2000-07-09 22:18:29+00:00,,,,,,,,,,,
8,2000-08-01 22:24:18+00:00,173.7131377134203,,,104.77004334409821,156.31202136529745,,,,,,
9,2000-09-27 22:17:24+00:00,151.2507418383142,,,78.1957533073808,,144.92635597722906,162.0924665195679,,,211.66010425938236,223.93789309042938
10,2001-02-25 22:23:29+00:00,164.84810452683507,139.28725933203037,108.18140110706324,79.27307737310062,126.50248505073161,148.19835809922483,181.4561283231852,211.22327692060165,221.43274107921883,230.88872313935764,235.63019139710508
11,2001-03-22 22:17:09+00:00,136.6893197691934,,,57.41228060115702,,132.1695300148447,159.35386564447123,,,,
12,2001-04-07 22:17:01+00:00,148.91846789066958,,,68.44730944086402,,131.96423344387918,122.08057546980943,,,,
13,2001-08-20 22:21:57+00:00,108.76923776712265,,98.21818607928915,,124.26879876433017,151.17129607598406,164.36717872182174,166.80375470536876,222.48566933382327,215.3973779551762,
14,2001-09-05 22:21:44+00:00,144.13353180640857,121.66320436762027,89.07929289561034,,,142.95262046644265,157.77145412401057,146.33089689164126,187.19594087981505,210.12205108764314,207.75151878096253
15,2001-09-30 22:15:18+00:00,,,,52.94705663551874,,131.87555140026893,140.64608171396623,149.63551310904307,,,
16,2001-10-07 22:21:24+00:00,147.6877889025452,132.62314478641497,62.15127970429802,68.32830833802784,118.80696019352985,145.88062516926755,165.55628609915163,186.47517649726714,210.43613350041596,217.58497091270513,217.24358596592373
17,2001-10-23 22:21:25+00:00,166.7516533550977,132.4882052329235,98.65417824515683,80.20626881471102,,162.83669604241624,185.03002388904446,201.69512077237036,222.45565618473194,235.7418909026428,
18,2001-12-19 22:15:37+00:00,189.05139257196362,163.6119652397044,106.16311888408586,,130.68903385566347,196.6852401136796,,,236.8260839334264,,
19,2001-12-26 22:21:49+00:00,,,,,,,,201.33798757960324,210.7797965265071,234.49150011920557,256.56071097970187
20,2002-01-11 22:21:55+00:00,162.9401538722664,130.50671159002417,,,,,169.93172358426355,189.6921500279282,205.9570998746574,237.8878772072456,247.57224201214376
21,2002-01-27 22:21:58+00:00,189.91715641324575,166.61403163787384,123.3985508176111,108.0916709033758,170.09937542590143,186.4172542602481,198.14233267510963,224.02846984955517,240.82341400529407,254.239070574523,281.3030922515857
22,2002-02-12 22:22:03+00:00,190.78225553674864,162.76441785278595,110.55270411777336,96.90428341178479,159.66470701926724,186.84340816586547,191.37041871463322,226.96151255922302,237.8259580734241,256.50126427186603,268.6937278783736
23,2002-05-12 22:15:43+00:00,,,81.73011145106187,60.83354911962185,,,,,,,
24,2002-07-15 22:15:19+00:00,,,,113.15438033898792,137.8369730090477,157.90055229241622,,,,,
25,2002-09-01 22:14:57+00:00,174.27781704392757,111.25918704827508,97.36558475728243,98.4055229324899,132.02526885201723,169.29585734728093,204.74927531629925,,,,
26,2002-10-03 22:14:41+00:00,139.77198494532746,115.80735089629054,75.90702967774286,85.2423682328461,117.68909356369817,144.70768808006827,,179.77522104702044,,206.04301085382133,203.0065024234539
27,2002-12-06 22:15:13+00:00,163.35381645092252,133.8742213996438,,100.05403242858249,163.1015058188885,,205.03054178485215,188.0520829089885,,188.0211435331665,194.05799732169496
28,2002-12-13 22:21:23+00:00,,,,,,134.21073106654273,,,,,
29,2003-01-14 22:21:34+00:00,204.51882704983623,167.6269519009676,,106.71679655282831,173.80093894256703,204.2941920097248,214.0661106186452,210.80087993472955,210.48597882245133,220.0348469880209,220.62840621422862
30,2003-02-24 22:15:37+00:00,185.92808089095422,161.70369988217107,116.57097329993532,111.65671952398704,147.99405874832874,184.66568791113323,212.49616560366053,218.94461527191183,223.95738710293207,208.71428766085327,200.9418584944063
31,2003-03-19 22:21:50+00:00,171.27708285365793,143.19062638483905,91.68491856058091,99.99738311217659,,166.9014304765244,192.00237497679782,205.50702492963822,,213.44405677251532,194.40992166228153
32,2003-04-13 22:15:43+00:00,,,73.16554043522464,94.02327419102213,,144.73444569946793,165.03575091220583,182.15986484607237,,197.10672281504011,101.36886322085422
33,2003-05-15 22:15:40+00:00,,,104.60477876155083,106.6788988203681,119.81051173089948,158.1435751581362,165.044019016453,175.71113269459198,,194.86932663045488,109.58538087487815
