,dates,per0191-0000,per0191-0001,per0191-0002,per0191-0003,per0191-0004,per0191-0005,per0191-0006,per0191-0007,per0191-0008,per0191-0009,per0191-0010,per0191-0011,per0191-0012
0,1985-01-26 14:42:08+00:00,205.07591639218472,186.02566648749888,207.22880515415244,196.99192381700698,217.6095300358883,210.7685003007448,211.53050847505764,211.5730956957059,207.50198795636553,201.7520102630375,195.3858450066468,196.2782031454181,190.8947429221267
1,1986-04-19 14:37:04+00:00,223.6669611547928,207.0981873608097,211.82966255026034,213.52006004571632,221.60439430780025,212.4425415217417,208.48471372068107,209.68972258857832,202.85661083232756,192.19301242603242,187.8645282103157,180.6191918179775,175.48006307774799
2,1986-05-05 14:36:40+00:00,216.73970757097214,181.54566751190683,192.06830147996467,182.7814164987901,189.85461525536272,174.30356392074003,,,167.0954388244514,173.7117838232183,171.80012084848914,151.6965364870251,167.90731782285295
3,1986-12-15 14:30:32+00:00,,178.30181466732606,210.72542857992346,187.90048626051868,204.65077388374243,204.8814470248297,202.8878788303759,206.67347163538147,198.6242641202141,201.07185942968877,198.48118447199957,184.43568190791933,184.21526045618563
4,1986-12-31 14:31:01+00:00,,159.54313827336657,179.05609498914419,177.4175238057811,205.60128805246885,209.15785129719313,205.90369562065308,202.43629331026065,195.42188023229104,191.6460613220327,188.62781956298312,177.94974556541575,178.61953006325524
5,1987-01-09 14:25:06+00:00,,,,,,,,,,,,,
6,1987-04-06 14:34:23+00:00,215.47806474614853,214.23888077859007,218.46382196957657,204.50733468204774,224.17356280592702,227.02568676244803,213.3594533708335,210.65219303315558,202.24444352927148,181.14468676488207,182.19178224550507,169.6809272616563,171.30860177866344
7,1987-05-24 14:35:48+00:00,,187.75527251512804,195.55326241693874,191.377029141708,199.2562742422061,,159.99444984687756,182.61876486805988,173.50200482932826,173.4954187256129,179.2661502534848,156.60619233251126,170.85145728145116
8,1987-10-31 14:39:29+00:00,200.62404187597713,189.38411682542852,211.35851310698533,185.36001663061109,205.08809367403765,196.5172827193853,196.17924326684857,193.78008631524654,186.46733601391927,178.99158142398085,183.36840829573575,179.10545367073198,179.06506394698954
9,1987-11-16 14:39:51+00:00,202.48171750214078,187.80431517442008,212.4876583321173,189.7000928449565,183.53601855365315,187.59605138474544,188.97758953059613,196.20371166559937,191.24349844308216,174.51605159297992,184.74942333442831,178.1540172987398,171.91209414593388
10,1987-12-18 14:40:20+00:00,200.12545099132603,207.38906206087358,219.62698549487115,205.62451869830286,218.736404409617,208.66738455023227,201.5688687687405,200.61167123137872,193.42911113553777,189.8615501581581,191.26569344874247,182.7992066749969,178.06436062232524
11,1988-03-07 14:41:36+00:00,204.77464089917822,193.10579892411528,216.93744499889902,205.48067188123417,222.11941606913976,224.73669659474868,219.1177152196914,219.37852238061197,211.5598934846981,211.72810250538134,198.21921424273899,197.62170882577163,184.4524231731398
12,1988-03-23 14:41:44+00:00,205.2816534229894,189.93908276737204,199.9743379422306,186.18222579555965,201.61965899086093,184.3964734142248,173.28246164852192,183.14271158396625,172.91729843436414,168.86667397997948,178.51904298941923,167.39506015279358,167.58486856007835
13,1988-04-08 14:41:50+00:00,214.90214280560662,191.04407097210776,205.91612016227535,196.23652561579493,215.70852054598885,204.36411882505746,193.65869580468998,210.39869777816807,187.8229121139899,180.0106491343858,185.29899632120512,187.88249603732535,175.15621059137536
14,1988-05-19 14:35:59+00:00,,,,,,,,,,,,,
15,1988-06-27 14:42:23+00:00,,177.86575304987684,184.17295302466587,182.23494343779356,180.98053501964216,152.39771439076387,159.89806446910566,164.58075418648218,157.79200246398372,165.62985872320803,170.0202168678255,150.19348578542133,163.42226530667367
16,1988-07-06 14:36:14+00:00,219.91281460122957,188.15219291741528,197.14692885630208,186.9549224074978,174.03552946050337,163.65442607785982,169.47383202674382,174.14953658861543,166.6621843142428,173.82054862507005,172.72479917757514,,
17,1988-07-22 14:36:16+00:00,,,,,,,,,,,,,
18,1988-08-14 14:42:27+00:00,206.63458562989757,181.7337412606316,197.94216949440397,186.42638858329542,187.4289044377093,161.21716708189675,172.42036274883733,172.9496077954219,169.5150757727506,171.4737988973363,174.88009793018506,155.99005383421542,171.35700790384118
19,1988-08-23 14:36:20+00:00,,,,,,,,,,,,,
20,1988-11-02 14:42:21+00:00,217.2707138302368,208.32980675023865,230.82884421920446,192.7676306528714,191.49936848607283,193.1735049350241,179.49121110624563,192.71231649753167,186.80655021878087,186.83304383086917,178.72143864427244,168.47183364160688,173.1053681413423
21,1988-12-04 14:42:16+00:00,209.75945226952928,196.0773885626645,219.37919432137357,188.3159806785003,199.62141209253846,199.77295907794132,194.50877974390355,197.49123070181642,193.83344258513577,198.6167495328509,185.8029902862551,180.71767719086128,192.34467562487998
22,1988-12-20 14:42:04+00:00,194.59764313498303,182.3497161529673,213.6889984515747,182.67053473814624,194.44116319122838,196.04875132004796,194.96899021007755,199.51618225581123,203.58463847411582,202.4698274097092,193.06247260510207,173.28234369314288,195.06504711762074
23,1989-04-27 14:40:32+00:00,218.7477383041521,191.21595342152153,208.68429765280402,192.24459638556584,193.22590656953855,174.1371154256509,173.74541772224535,198.75734166935788,174.6639138168967,177.19592729582436,183.74821136205708,161.57800163752668,176.20187539628745
24,1989-05-06 14:34:17+00:00,221.95599394985518,192.2323289162736,203.17786099632468,195.54935892837497,188.762278209707,171.67512638157493,180.9631470097685,193.99159318744006,177.1004639664108,184.5022581211807,184.90573637724052,167.2009212935525,177.913902183764
25,1989-05-13 14:40:18+00:00,222.63776257006592,187.60189491344423,190.95213180635773,178.77114692658762,189.166926289122,153.1909123800655,183.37908419093282,192.535306312764,170.45826698560344,167.66718101659956,177.27332821721183,158.7422041798914,171.18325537602655
26,1989-05-22 14:33:58+00:00,220.4103983845923,191.41497031894698,202.79249353981916,192.3799717912043,184.9689325921364,166.60609101226854,182.14200837260682,187.0220070885851,176.84806897298475,182.02803732700588,182.18384802310064,164.5663220652925,
27,1989-06-14 14:39:39+00:00,205.12105972792295,177.3531216790489,180.60046584494714,181.49880353963331,181.01322230856908,147.75498696056715,159.38426860785816,164.14806055472823,161.93024001293134,166.75397460229635,169.92607794278413,149.82035800666804,160.9960700369886
28,1989-07-09 14:33:03+00:00,,,,,,,,,,,,,
29,1989-07-25 14:32:44+00:00,,,,,,,,,,,,,
30,1989-08-26 14:32:02+00:00,213.64637722752164,188.19096172302048,198.56630359253873,182.89235700388798,176.3769126139056,173.95019437681654,167.38021555207203,,,,,,
31,1989-09-27 14:31:17+00:00,208.53090864474845,188.44750916422976,198.75840759295536,182.76731003030721,176.24839319491608,,,,,,,,
32,1989-10-04 14:37:23+00:00,216.51961923820863,191.28563365340298,217.2631817251928,182.48197606666614,194.48709516087266,196.41408652712454,205.8237037168104,205.6155759293353,199.24159960102276,198.07123804928978,185.76048784330024,175.4465274394434,167.73851605209694
33,1990-01-24 14:33:55+00:00,184.16229717979792,170.99219511872934,204.65021857989288,176.6701576559307,205.32000446908896,207.50057650485604,206.87840130015405,206.78220799748667,201.87608035240413,203.1799948123434,204.81785160487274,208.0800656614334,210.72486551781938
34,1990-02-18 14:26:58+00:00,190.86632446852553,180.29856119725397,197.111668775552,184.45086584033632,211.27689264434562,208.5815901410986,193.72521287027632,202.42639920734507,189.68850938379478,187.55131278990976,183.08315714207026,186.10489514989982,179.08767305109532
35,1990-02-25 14:32:55+00:00,188.05997510517068,175.5463453218099,190.79482023036158,180.62583243862153,200.95081559848524,196.39960239237513,185.17316377385006,189.3315880268482,178.84202488234226,178.66839942569308,176.73869508197842,165.39952408738128,169.94613189683744
36,1990-03-13 14:32:21+00:00,197.66137203270952,181.59181864532277,201.50119342850962,185.59398468967242,199.92155776163625,201.70834083533722,189.20000736150317,194.90626339734928,182.66028391606125,175.71814443595662,176.13994503014735,178.9300184582867,176.60424104712456
37,1990-03-22 14:25:50+00:00,193.55383510391334,178.44735091258556,192.27070694678713,181.43384929533454,196.37631167250575,199.53721285656005,197.0191721131708,201.55631895107433,192.96245425796351,185.50506718697795,181.11112946929373,187.46791213323672,176.69387948494904
38,1990-04-30 14:31:49+00:00,221.15628084036706,193.71283220496562,201.91005937553848,189.8348546512592,216.89328064226024,206.9390666597157,208.23613951269041,219.01838291323898,207.96589619521205,191.93078653431328,189.4600451847449,173.04643340337623,181.62033398669053
39,1990-05-09 14:25:47+00:00,218.75542987394226,186.5430082140326,197.0406557058148,191.97254953863083,204.55377320654287,191.3907844587117,190.4811168946845,202.04288650423342,190.11127147559125,183.5347678793174,192.17350924200827,178.2697287688733,179.44205179012545
40,1990-05-16 14:32:00+00:00,,184.13917989480933,185.88075509951085,190.37171439261812,215.79666440232313,,186.41179943301572,209.870018540588,192.48990431699042,181.40457756690458,184.48196335723253,166.5194051826083,174.82782231314238
41,1990-06-26 14:25:43+00:00,208.9794520798372,181.16602029062915,192.8061496628837,192.53470778476557,173.55953946473807,165.5544963090703,184.2905885468871,184.24264244232165,178.25172919939135,184.12591361276273,183.394758272885,165.05383778152057,178.6499565279999
42,1990-07-19 14:31:48+00:00,,175.44639540291502,191.3885327448317,185.1468036791761,200.61258716108043,153.4553754420514,181.58808754849613,192.0161765414988,168.85589789902687,175.8877785550943,176.7254080352677,151.38357276334298,174.28608784108525
43,1990-08-13 14:25:32+00:00,,,,,,,,,,,,,
44,1990-08-20 14:31:41+00:00,209.39276384882618,180.13952157309637,194.18691901456504,187.69909753249846,182.27418892188624,154.5512295921551,163.50104981313692,173.4251152656774,165.95522404347287,175.84840056407376,177.92333627440664,159.80798998307944,168.38219042080817
45,1990-09-05 14:31:34+00:00,187.78073212600515,168.20309347360293,183.178045582074,183.47661976567213,187.24882052146768,159.97764116189452,159.75623143559383,160.30511834222585,157.70961179606067,168.68934276422266,173.24021380733902,161.036567507298,166.1490148575183
46,1990-11-17 14:25:02+00:00,199.14391086297863,189.33920748557193,210.23025821754115,179.627264257702,178.9275660369262,180.78450516517262,187.17393706322034,184.81867629596917,182.6740720621026,182.034740038087,178.2376359079641,173.70526680245456,179.10488319011384
47,1991-01-20 14:25:58+00:00,199.6816754076756,187.52427889148493,201.91271185003356,189.38294441162958,196.4468551638541,194.3910556218895,188.29531775717356,191.71462845080794,183.3874809963425,187.83669630340952,190.82479865120476,184.95658991578344,184.63779747378555
48,1991-01-27 14:32:17+00:00,181.9905672833094,172.853880882693,196.68349047276214,178.27893698688126,194.75008686805313,194.2926383704458,190.03563087975135,195.1926889114967,189.37514720953766,187.59902541807102,192.03133747869535,189.23802098186493,185.817493511328
49,1991-02-21 14:26:30+00:00,179.6534790121809,172.03350541969692,180.4060344776639,182.3143902658227,191.3346937082359,186.67645197151361,184.27114498052774,185.45488206370212,177.96192077249066,176.04109095286861,177.54223479045766,175.27230335128522,171.58438300445476
50,1991-02-28 14:32:46+00:00,187.43816221646685,171.151348920892,196.09291418034957,181.51360207692025,189.8467535261853,191.46287951468744,177.72374371407906,193.52739456470582,173.38193790484297,173.24910931761138,177.38371501572246,171.14216885258304,166.82560440532896
51,1991-03-25 14:27:09+00:00,207.2809607733026,185.98958325263686,205.40018960077114,194.31382794656196,212.5978682452014,212.3468711315708,209.6074556736944,205.37673993255302,198.77772802886247,191.3212308530561,182.00875031075157,177.52040438724393,170.3677578692307
52,1991-04-01 14:33:22+00:00,216.54200706442742,191.38602572418256,209.00977674469257,202.3062022734262,218.72565642182673,211.6063768331624,211.764759636267,211.668640996936,199.96381421431826,192.11632360313968,191.21095814121756,190.83458864821554,175.84653839564186
53,1991-04-10 14:27:24+00:00,207.83415057861808,182.87177740219653,192.9170338861133,187.19163558419461,194.5494239170546,194.84937669040534,189.34282679821703,196.19313771284362,188.45718569340698,180.6526373090574,179.35413033036502,164.64912861705344,167.28323898101712
54,1991-04-17 14:33:41+00:00,206.06697061454108,183.4243259774386,203.3543416359497,189.40609856720445,197.4293465051657,173.68526393954423,178.5346399475686,180.6964748738292,176.94298536110134,171.23789038236148,178.07373338562468,167.04070616453814,172.54658612957016
55,1991-05-03 14:34:00+00:00,213.2281479380132,177.11445992554303,192.56761811071786,183.37264030454668,203.90419652309606,194.68720959391737,180.79603538577166,187.27939081459036,177.78219079358072,169.11481516774938,173.18409279559967,164.14415224411823,167.25452327367245
56,1991-06-29 14:28:41+00:00,223.3957272463651,186.28194435083125,196.85963465724723,198.94275531647642,213.67567202313347,172.1692879118548,185.460473950513,186.34625611433628,179.1841106134005,182.28751720433982,182.51958859813428,160.75522707291884,171.44672280304144
57,1991-11-20 14:29:45+00:00,196.24811281977912,184.07497861173766,206.83024859095642,182.05206313521984,183.96262801023863,188.26941161786814,185.99711969712575,196.3528292829451,178.53875309300756,191.58981654185374,189.14670166864414,174.85569246939968,176.36293915186417
58,1991-12-13 14:36:11+00:00,188.71055562027863,185.44079169193566,212.83610004226432,187.90393240559402,206.80786469258624,206.72393645743867,200.33689001328239,206.08562740297438,203.09811720061828,200.64256883332988,197.58855374687838,186.82293603850695,193.158709098273
