,dates,nzd0179-0000,nzd0179-0001,nzd0179-0002,nzd0179-0003,nzd0179-0004,nzd0179-0005,nzd0179-0006,nzd0179-0007,nzd0179-0008,nzd0179-0009,nzd0179-0010,nzd0179-0011,nzd0179-0012,nzd0179-0013,nzd0179-0014,nzd0179-0015,nzd0179-0016,nzd0179-0017,nzd0179-0018,nzd0179-0019,nzd0179-0020,nzd0179-0021,nzd0179-0022,nzd0179-0023,nzd0179-0024,nzd0179-0025,nzd0179-0026,nzd0179-0027,nzd0179-0028,nzd0179-0029
0,1999-07-18 21:58:49+00:00,,,,,145.1905209152282,155.27895172799433,151.6909202547651,156.59824547012303,153.8343262800954,155.46693994591118,161.02924833429,145.90790249380058,138.78467298843623,141.19933777774872,136.14098403787696,143.6930175008966,148.04255333919278,152.28885657480035,156.02886273864863,198.3760198611253,181.7881629281063,192.44429669341443,150.0008806014945,154.81737684429413,147.04054936570577,157.21551785021506,156.33251458189383,152.0634965522537,149.84441631106662,157.93643496840724
1,1999-09-20 21:58:32+00:00,146.49747944586989,140.68733321028262,138.71753861021875,141.23829315000552,146.53432359675253,153.4071254480494,154.91280132887036,132.61961478570188,82.27504348712873,,,,,,136.66524029393406,153.1277517677691,154.71719156590956,158.22048476628188,162.275785134397,158.322428909788,,,,,,,,,,
2,1999-10-22 21:58:28+00:00,157.2588879401269,146.65828180772297,150.9419304647487,151.94045434916504,158.0129398681539,167.88750628139286,166.5912216387675,168.58919089774616,169.18394845122302,172.02874534613449,173.1840047207677,159.2957775943096,161.44064007805187,157.694121134654,158.98823146792324,167.43627754087277,166.17804324285785,173.95205392148685,168.0177661581683,166.10989944258174,166.50602332947932,169.8104100434142,168.14939565133827,160.1431690766863,161.77585794454433,160.81421632450636,165.08130466970266,177.93786059612052,176.15414773380738,180.3396627240012
3,1999-12-09 21:58:33+00:00,134.199362048432,135.29624017967825,140.21662811429803,141.5154346784073,144.79899088040153,156.27795785859396,153.24638414620026,156.92689979715882,157.30401358522926,161.5228065043853,164.88548670553064,147.7501645739127,153.17704282924092,145.76732554122754,154.90337853891805,154.49817315155758,155.29856121526728,161.4045153743477,163.8371864186654,160.50716991342816,160.09750326253237,160.72741202988473,158.73720453948826,153.81429157485178,152.86034784444024,155.86333662868293,155.46794126992503,163.03529027775056,155.0372040155545,158.40510750425386
4,2000-03-14 21:58:35+00:00,158.5414221993729,151.43912804347366,152.97612841457476,152.73642369149064,158.75147457115915,168.2725577670666,165.66494580448952,169.73399849339054,169.69429795271037,172.22033966214917,172.9787204460622,161.54641546195631,165.488793376135,160.71364158758576,160.0629793872565,168.32404543158472,169.96368158524544,176.38726989299127,170.36652283173953,167.1351625890504,166.59477229122248,169.80833032854545,165.83737485200405,160.701231097319,160.4033595309411,159.56155783274795,166.4826431319569,179.827757643336,175.64211069216825,244.21012594533224
5,2000-03-30 21:58:33+00:00,,,153.88447412251602,157.80866078367603,159.20451589063214,172.30841483341268,173.2936636068526,171.7645800938451,177.3219068937757,176.35059028808482,176.0385678288867,169.82864823738691,166.30178349870516,164.7787389061647,162.238139424121,174.20823249558592,172.6625564844814,180.24866686060005,176.56158526504527,168.72916094221347,173.7993216279604,168.9548125132885,169.69362898302296,162.46136986764165,165.749395389914,163.93433317323866,166.77537763285704,178.85257149033814,182.5184770053632,226.60424952449537
6,2000-05-01 21:58:18+00:00,159.3554106544442,152.83465092767892,153.04433267015355,157.74053133412716,158.92877820046047,132.20641904536103,135.47828348753046,164.1388472960879,167.63457549203588,178.80847661526286,175.4376097112237,171.77337073868006,166.0738980438581,165.60938806177356,166.1439387138998,171.4335561270651,173.86029405252614,176.41852244871595,178.5076484527203,169.64238032106286,170.58402199064702,171.92908121005507,168.99108900185627,163.06876082313548,158.15133488099312,160.93534607878567,163.33050846606375,176.19153930734916,184.85264868027383,195.68910701560756
7,2000-08-05 21:57:08+00:00,118.56840560233908,118.6879794138662,126.07435149509593,132.6858862184652,140.1866819409031,148.94467785417066,148.47734387265126,155.42152902621825,155.26909857056364,159.66194889644248,157.0506367987779,144.5812473922778,145.64293693192533,140.72731845283656,153.3071953195356,155.3924096750428,156.03876565822634,159.52633789519703,161.4391531121931,153.1357995806347,151.80024623815945,155.8872212081785,145.08434672696515,136.40390423323407,146.6847923979459,155.4553081292009,148.95852183957567,157.31840558530683,170.37409382853724,180.4736747017424
8,2000-10-24 21:56:17+00:00,134.596810256346,128.21055554849602,128.4192768022258,137.04003268997616,139.83437183411385,149.9752069669662,152.9703589484837,151.0393771745508,155.84652817764393,155.84194722774612,160.54897506387607,154.44669210064484,148.056279365922,153.5327621867496,153.04943225596904,157.2973268351355,157.63218444042113,162.05825691344103,164.60792615052776,161.09881580016128,160.01062739276543,162.8391243838141,153.2170307367757,143.9965008501323,143.83303646593794,150.96339495198472,154.12827915173912,169.08133262073687,168.82425527362915,183.0027364160208
9,2001-01-12 21:56:06+00:00,109.12412441284552,116.05870646534518,125.4347878972899,130.32693927185684,138.84626026591877,151.15677635710156,149.9502277431366,153.03561144588227,152.9242083864318,159.35151614045623,151.42085244384882,147.79440706195214,144.9214873395106,139.40524661652603,150.24638682208885,152.99872426468235,158.77643734863375,158.73930445255718,162.23872044916857,155.8497058938566,159.84136708559976,161.82025941894756,149.80797727327632,151.50185528572487,,202.6332138220177,164.15467024821083,154.8350105627813,158.6275059148744,165.8093302012271
