dates,nzd0179-0000,nzd0179-0001,nzd0179-0002,nzd0179-0003,nzd0179-0004,nzd0179-0005,nzd0179-0006,nzd0179-0007,nzd0179-0008,nzd0179-0009,nzd0179-0010,nzd0179-0011,nzd0179-0012,nzd0179-0013,nzd0179-0014,nzd0179-0015,nzd0179-0016,nzd0179-0017,nzd0179-0018,nzd0179-0019,nzd0179-0020,nzd0179-0021,nzd0179-0022,nzd0179-0023,nzd0179-0024,nzd0179-0025,nzd0179-0026,nzd0179-0027,nzd0179-0028,nzd0179-0029,satname
2010-05-29 21:58:09+00:00,350.30,348.28,,,,,375.06,376.64,375.71,381.28,381.04,374.93,370.13,367.90,369.49,375.06,378.06,381.66,380.62,373.93,375.08,378.91,379.22,370.49,373.04,370.76,375.20,,,,L7
2010-06-14 21:58:10+00:00,,,354.11,360.61,357.64,368.16,370.05,370.52,375.60,379.07,379.81,374.18,369.64,369.51,368.53,379.80,374.99,379.57,386.90,377.81,381.10,375.86,373.54,356.44,351.50,361.79,367.90,371.79,375.71,391.37,L7
2010-06-30 21:58:13+00:00,358.56,352.66,353.69,354.62,363.70,373.61,372.76,379.15,382.28,381.24,383.06,377.10,376.16,371.90,368.85,382.84,381.37,390.60,379.93,378.38,379.79,380.35,381.88,375.11,379.80,373.14,374.07,378.42,392.01,407.86,L7
2010-11-05 21:58:13+00:00,341.05,339.78,341.80,343.18,349.19,355.50,358.55,358.31,359.46,363.96,363.85,358.44,348.54,354.24,353.39,361.69,364.17,364.35,368.07,361.51,361.29,365.86,358.80,357.11,355.66,356.29,355.52,353.78,358.39,371.05,L7
2010-11-21 21:58:26+00:00,346.44,343.34,342.58,343.27,351.93,356.22,,,,,,,366.53,366.37,359.30,365.45,365.97,368.31,368.73,364.39,377.76,,,,,,,,366.20,377.51,L7
2010-12-07 21:59:00+00:00,354.88,341.69,340.18,345.96,352.52,356.40,362.20,362.91,364.40,369.76,361.72,361.91,355.22,357.67,359.94,359.66,369.62,365.19,368.38,367.09,366.81,369.65,360.46,362.48,359.62,360.60,359.40,362.63,371.95,387.12,L7
2010-12-31 21:55:32+00:00,349.48,350.23,350.74,353.36,355.73,365.71,368.84,365.87,370.03,369.94,372.29,363.54,363.08,359.59,360.05,371.49,370.17,377.73,375.21,370.21,372.39,374.79,367.72,363.19,366.24,369.22,365.41,365.78,367.21,379.39,L5
2011-01-16 21:55:34+00:00,363.36,362.14,358.13,362.29,365.24,374.57,379.37,376.92,380.83,387.10,382.00,378.04,371.28,374.93,376.06,380.26,385.79,386.38,390.79,385.01,384.53,387.18,377.51,379.11,378.13,380.12,371.14,368.50,372.16,,L5
2011-02-17 21:55:37+00:00,,,,,,,,,,,,,,,365.28,372.43,376.99,374.67,372.45,376.64,376.21,373.68,364.40,362.35,363.03,367.91,364.31,366.54,374.76,385.57,L5
2011-02-25 21:59:08+00:00,341.95,342.78,344.31,345.84,350.65,359.74,360.41,,,,,,,,358.05,363.69,365.70,373.13,367.14,366.64,,,,,,,356.53,361.87,368.37,374.75,L7
2011-08-20 21:59:02+00:00,356.59,350.94,349.28,352.88,362.89,365.71,369.52,369.60,,,,,,,,,,,,,,,,,,,358.14,358.36,383.48,387.83,L7
2011-09-05 21:58:58+00:00,345.95,343.58,349.22,352.11,359.40,366.44,371.87,370.40,369.33,377.71,371.58,367.93,363.56,362.42,364.37,366.42,371.07,373.42,377.67,366.99,367.82,371.79,362.82,361.22,361.12,367.09,360.37,363.74,380.36,381.83,L7
2011-10-23 21:59:23+00:00,334.22,336.27,340.46,,,,,,367.53,366.90,364.23,359.65,354.92,353.62,354.12,362.31,362.47,367.37,366.19,359.11,359.70,366.09,355.84,354.83,351.68,,,,,,L7
2012-01-27 21:59:39+00:00,348.82,335.90,343.23,347.90,354.23,364.76,366.85,366.30,369.12,371.55,372.04,363.52,356.09,361.19,355.69,360.43,357.65,361.26,360.93,363.33,360.35,363.50,356.99,348.62,353.11,352.22,348.09,358.02,369.91,385.10,L7
2012-03-15 22:00:09+00:00,355.31,,,,,361.44,366.05,366.81,365.58,372.80,368.89,365.19,359.56,361.12,359.48,364.04,367.32,369.32,369.70,363.17,363.61,366.35,360.95,358.04,356.77,357.84,355.48,365.61,,,L7
2012-04-16 21:59:41+00:00,340.63,,,,354.16,362.76,366.47,362.69,364.25,370.45,367.04,361.86,357.03,354.75,356.88,361.67,364.17,368.85,367.96,359.09,358.42,363.44,351.17,353.76,346.87,354.39,346.94,346.67,367.64,,L7
2012-05-02 22:00:31+00:00,343.32,340.02,344.35,350.18,356.76,363.42,365.61,364.41,366.47,368.39,370.40,361.52,359.55,358.79,357.63,367.10,365.44,372.81,370.60,361.46,363.89,364.33,358.13,354.89,355.05,360.23,352.29,351.16,368.94,,L7
2012-05-11 21:54:32+00:00,,,,,,,,388.70,372.19,376.04,373.31,370.85,365.36,363.54,363.15,362.91,374.13,367.46,371.47,369.35,367.35,372.00,361.25,365.51,358.48,375.40,,,,,L7
2012-08-06 22:01:04+00:00,352.06,340.93,343.80,353.13,,,,,,379.29,375.61,362.07,366.77,361.97,364.48,368.34,374.11,374.48,372.84,370.72,370.96,368.32,362.13,361.55,,,,,380.14,380.30,L7
2012-08-22 22:01:14+00:00,337.02,338.05,340.67,348.40,345.95,360.74,362.04,362.68,367.80,369.49,368.89,360.91,355.66,359.35,354.17,,,,361.61,362.68,359.93,363.30,355.60,346.48,346.28,348.37,344.81,350.20,367.62,372.01,L7
2012-09-23 22:01:33+00:00,306.04,316.41,322.86,326.69,332.39,346.19,343.98,349.16,347.43,352.61,354.07,342.15,341.08,341.66,341.05,341.82,340.49,348.84,346.81,347.44,342.15,346.14,329.48,325.23,330.14,323.47,323.78,332.88,338.41,348.18,L7
2012-10-25 22:01:51+00:00,323.37,340.84,340.69,344.42,349.49,351.94,359.58,354.09,357.63,362.64,359.61,356.39,346.28,,,,,,,,,351.07,342.10,344.64,340.28,348.09,344.85,339.75,350.77,345.16,L7
2012-11-26 22:01:37+00:00,329.32,345.41,347.35,348.69,352.01,362.89,364.49,364.50,367.39,369.22,370.41,360.66,360.50,357.80,354.21,366.54,367.32,371.92,365.78,360.26,360.99,361.47,356.57,353.57,352.75,356.39,352.34,347.72,357.21,355.67,L7
2012-12-12 22:01:41+00:00,337.12,340.07,344.02,348.34,353.41,362.32,363.29,361.68,365.51,368.68,370.73,362.78,359.72,359.34,358.72,368.77,366.18,372.53,370.94,362.91,366.21,363.32,359.44,355.10,354.73,361.98,354.15,353.99,362.84,,L7
2012-12-28 22:02:11+00:00,,,,,,354.00,361.22,355.74,359.00,363.84,359.52,359.17,347.46,355.53,352.15,355.46,360.51,359.66,363.53,359.06,359.33,359.45,349.56,352.23,348.58,353.29,343.32,348.19,361.55,359.77,L7
2013-04-11 22:08:15+00:00,369.78,357.90,360.02,364.46,364.39,376.89,374.49,380.72,377.34,385.73,379.76,377.07,372.14,370.03,371.17,376.99,378.75,386.78,376.93,374.63,369.50,376.10,376.48,364.92,361.44,360.30,357.22,363.26,370.34,365.36,L8
2013-05-29 22:07:41+00:00,372.02,359.15,359.91,365.39,368.75,380.77,379.72,384.18,383.36,389.31,384.76,381.26,378.18,374.82,375.04,382.42,381.60,387.46,376.32,377.92,373.72,374.28,375.65,368.54,358.80,361.65,359.44,363.72,381.86,378.35,L8
2013-06-06 22:01:19+00:00,,,,,,,,377.13,,,,,,,,,,,,,,365.02,350.13,347.91,340.18,346.92,350.76,345.44,363.25,360.74,L7
2013-06-22 22:01:14+00:00,349.10,343.57,348.18,351.81,356.79,363.05,365.19,367.51,363.21,371.65,371.64,362.55,,,,,,,,,,373.17,,,,,,,,,L7
2013-06-30 22:07:36+00:00,367.60,362.22,364.81,367.44,373.65,378.56,383.81,382.33,385.74,386.08,387.64,377.23,376.30,370.09,377.15,383.32,379.61,386.40,386.05,376.60,378.58,381.89,374.21,364.15,366.47,361.90,364.59,363.94,381.30,382.29,L8
2013-07-08 22:01:27+00:00,362.36,354.32,,,,,375.96,377.92,380.84,377.00,383.15,374.41,368.92,375.28,366.20,381.74,376.80,383.86,379.15,372.75,374.07,380.33,371.35,368.41,361.14,362.71,364.83,,,,L7
2013-07-16 22:08:00+00:00,369.71,364.67,362.69,369.03,371.82,379.09,383.58,383.16,383.85,389.83,387.44,379.58,375.35,376.30,377.27,385.24,381.35,387.39,391.66,378.88,377.82,385.66,376.03,365.50,370.27,363.18,366.02,364.65,380.13,384.09,L8
2013-07-24 22:00:56+00:00,362.06,349.32,350.46,351.79,361.98,366.44,370.13,371.53,367.73,376.83,370.56,368.62,367.74,362.45,365.22,365.32,375.00,372.03,371.28,371.08,369.58,369.61,364.02,362.29,358.29,359.99,361.98,359.15,374.65,375.60,L7
2013-08-17 22:07:39+00:00,351.26,354.34,360.74,364.60,369.38,375.91,380.52,376.83,379.70,383.57,382.24,374.17,370.13,365.16,372.90,376.51,375.55,379.71,379.94,374.91,368.61,375.80,363.11,357.53,360.41,357.26,353.18,360.29,373.07,,L8
2013-08-25 22:01:25+00:00,,348.33,346.99,355.16,356.06,365.18,371.60,367.47,373.37,373.09,376.87,368.97,363.09,363.68,367.27,369.76,375.48,371.61,374.62,371.00,370.48,368.99,366.70,354.10,356.88,355.06,356.95,360.37,371.22,368.55,L7
2013-09-02 22:08:04+00:00,347.23,343.93,348.25,350.67,357.54,362.09,368.63,367.68,370.69,373.67,374.04,366.98,364.60,359.80,362.81,370.52,369.06,376.50,373.76,366.06,363.95,365.22,361.26,355.96,353.47,356.24,348.91,352.74,369.66,,L8
2013-10-20 22:07:26+00:00,355.99,348.07,348.62,356.86,362.69,372.96,376.99,376.87,376.44,378.17,382.34,376.89,372.45,369.51,365.28,376.46,375.01,373.51,376.32,370.90,369.53,369.53,359.78,358.48,357.43,361.53,359.02,356.62,368.48,363.66,L8
2013-11-05 22:07:46+00:00,349.34,339.29,340.81,345.97,348.35,360.84,361.57,364.26,362.95,370.31,366.22,361.25,356.35,359.21,360.14,361.04,367.73,364.87,368.04,365.26,362.27,363.23,354.90,346.61,351.61,357.78,349.12,355.40,367.33,364.69,L8
2013-11-13 22:01:48+00:00,,,,335.91,344.73,367.53,364.48,358.52,360.30,365.88,364.01,358.03,357.82,354.52,356.36,366.07,364.36,371.96,367.22,369.57,376.47,372.69,359.74,343.83,349.35,354.25,347.64,347.48,359.56,,L7
2013-12-07 22:07:14+00:00,364.13,347.61,351.49,353.29,359.26,368.76,373.31,371.84,376.29,380.17,381.70,371.11,371.37,370.19,368.87,368.16,375.15,376.80,372.83,371.58,370.29,369.38,367.12,355.49,357.17,363.05,363.96,367.69,381.47,376.60,L8
2014-02-01 22:02:30+00:00,,,333.95,334.43,337.53,349.34,348.92,350.51,351.47,352.89,355.37,347.99,343.65,341.57,343.37,349.92,349.72,353.75,352.48,353.25,345.92,349.08,338.91,333.88,346.84,344.08,349.23,355.97,365.96,365.57,L7
2014-02-09 22:06:57+00:00,355.75,350.94,350.81,356.89,362.07,371.13,372.45,372.58,373.97,378.79,376.69,371.20,366.49,364.83,365.84,375.78,373.74,379.98,376.98,368.17,367.25,373.03,362.97,357.89,352.66,355.80,353.52,356.77,367.68,,L8
2014-03-05 22:02:49+00:00,357.51,344.33,342.32,344.83,353.42,356.00,365.50,371.51,372.13,376.13,376.53,365.54,367.30,353.53,365.68,369.27,372.57,374.72,371.46,369.55,366.96,367.46,361.17,350.65,355.34,357.52,351.89,359.59,371.84,366.78,L7
2014-03-29 22:05:52+00:00,353.47,348.80,349.92,354.78,358.23,367.63,370.42,370.03,372.55,375.54,375.51,369.26,365.38,363.12,363.92,374.45,371.17,378.86,378.45,365.06,365.93,368.72,358.73,355.46,353.21,356.24,347.33,345.69,363.66,375.05,L8
2014-04-06 22:02:36+00:00,340.16,335.05,340.32,,,,,365.27,364.42,369.59,366.81,364.34,353.25,355.77,358.36,358.74,371.77,366.92,368.61,363.95,361.42,370.55,348.58,353.90,346.65,355.80,,,,,L7
2014-04-22 22:02:48+00:00,344.98,344.64,347.91,347.88,353.59,361.45,362.19,366.12,,,,,,,,,,,,,,,,,,348.70,343.44,346.97,363.57,372.41,L7
2014-04-30 22:05:46+00:00,355.52,351.44,349.41,357.33,362.10,374.59,374.21,376.15,374.85,380.31,381.10,376.21,373.16,370.26,367.11,377.76,377.00,381.88,380.89,371.27,369.82,369.13,360.82,357.76,351.88,356.30,355.41,352.69,367.63,374.38,L8
2014-05-16 22:05:09+00:00,371.56,357.55,360.95,364.67,368.64,378.71,380.76,383.95,384.42,388.40,384.61,380.81,376.07,373.02,381.92,383.02,382.29,388.83,379.96,375.29,371.37,375.64,371.85,366.30,358.78,358.33,356.45,355.80,372.06,381.10,L8
2014-06-17 22:05:20+00:00,359.25,348.28,351.30,351.67,358.45,366.55,374.58,372.28,375.86,379.87,371.05,368.80,359.93,368.94,369.23,374.35,375.01,365.76,362.79,357.06,351.48,355.80,349.10,330.22,338.49,339.92,339.07,350.16,360.71,363.89,L8
2014-07-27 22:03:38+00:00,328.20,328.84,335.49,340.87,347.92,352.64,353.87,358.93,356.44,362.40,362.58,348.88,356.97,350.26,359.67,360.33,365.92,368.65,364.25,356.69,356.24,353.62,346.16,334.30,336.87,349.59,344.20,344.20,354.52,361.97,L7
2014-08-04 22:05:38+00:00,338.16,338.59,346.48,348.29,357.52,364.81,368.10,367.67,371.36,376.26,380.17,374.01,371.70,366.76,368.90,381.73,377.10,385.14,375.84,373.31,369.11,368.04,365.85,355.47,343.11,354.31,348.28,354.19,377.54,378.46,L8
2014-08-20 22:05:42+00:00,348.14,344.82,343.60,352.06,357.06,363.89,368.87,372.74,374.53,378.36,374.74,367.80,364.87,362.07,362.23,374.40,371.17,380.03,379.02,366.29,364.19,368.62,356.93,355.01,341.85,349.47,343.82,355.52,370.43,,L8
2014-09-05 22:05:45+00:00,,,,,,392.94,366.05,,,,,,,,,,,,,,,,,,,,316.19,,,,L8
2014-10-23 22:05:51+00:00,346.03,341.30,339.79,343.95,350.21,358.71,363.38,365.03,364.94,371.80,371.46,366.53,363.08,363.03,359.33,366.49,368.58,367.93,367.94,362.12,361.83,360.95,347.92,350.22,344.06,351.50,348.10,344.45,356.32,358.41,L8
2014-10-31 22:03:47+00:00,328.28,334.09,336.24,340.18,342.77,354.98,363.32,355.93,364.30,365.77,366.84,363.57,349.80,357.37,352.87,357.55,359.00,359.62,362.08,356.44,355.34,352.65,341.86,338.05,338.34,345.00,335.34,341.12,347.45,353.82,L7
2014-11-08 22:06:16+00:00,333.05,332.24,340.74,344.80,353.67,362.87,366.78,364.98,369.91,374.14,374.91,365.98,365.60,366.26,364.18,368.37,373.72,375.16,369.51,368.23,366.28,365.19,357.64,348.85,350.38,358.28,354.48,357.07,365.05,372.59,L8
2014-12-02 22:04:00+00:00,,,338.54,342.89,347.92,354.38,358.51,355.69,355.61,364.01,360.08,354.96,350.97,350.72,351.66,354.50,358.06,359.48,360.51,353.86,351.72,353.48,340.59,340.14,337.85,347.64,335.05,335.68,344.62,340.22,L7
2014-12-18 22:04:09+00:00,316.36,317.09,320.80,329.05,332.06,341.20,343.72,339.99,343.65,343.04,346.29,338.72,333.79,336.75,336.89,343.06,341.80,349.04,344.22,339.92,335.85,339.20,329.37,326.57,329.25,337.47,332.86,336.50,344.93,,L7
2015-01-19 22:04:34+00:00,336.71,337.89,340.30,347.23,351.48,359.11,361.39,361.15,360.84,367.61,365.89,362.53,356.17,358.48,360.90,361.38,368.45,366.53,366.99,362.08,358.37,359.60,346.44,344.33,342.41,349.67,339.43,340.18,345.64,356.42,L7
2015-02-04 22:04:43+00:00,,,,,,352.41,358.17,353.26,358.01,357.36,359.34,353.16,347.33,349.18,347.60,354.66,352.07,356.32,354.23,351.94,347.56,349.88,343.44,334.60,339.35,342.07,340.41,346.29,345.44,353.89,L7
2015-02-28 22:05:24+00:00,358.94,356.81,358.08,361.97,364.71,371.80,374.20,373.66,374.08,379.62,376.41,371.26,365.02,363.77,364.15,374.10,371.36,377.78,373.98,365.03,363.86,365.54,357.91,355.75,352.99,355.40,350.94,342.67,363.25,,L8
2015-03-16 22:05:37+00:00,332.08,336.64,340.19,344.15,353.47,358.38,362.92,360.35,365.97,368.73,367.22,362.49,360.87,357.52,357.13,366.79,367.75,374.86,369.74,362.17,360.68,360.19,346.68,352.28,343.63,354.49,350.64,341.87,362.84,373.91,L8
2015-05-19 22:04:40+00:00,348.25,352.06,353.05,359.74,365.33,374.12,378.54,377.81,379.60,379.63,382.49,376.87,371.57,369.07,366.53,379.62,376.96,376.93,372.35,370.15,368.73,366.66,357.53,357.54,349.20,356.88,352.38,353.52,364.31,366.71,L8
2015-05-27 22:05:06+00:00,346.92,350.11,352.01,353.46,361.43,367.60,,,,,,364.18,363.22,361.84,360.94,367.48,367.01,373.84,365.88,362.13,358.88,362.19,350.23,,,,,,341.14,,L7
2015-06-04 22:04:48+00:00,349.82,351.79,353.91,357.66,361.98,372.42,371.18,375.91,375.06,379.70,380.55,373.05,371.49,368.50,366.33,368.18,375.25,376.25,370.70,368.07,367.02,366.95,358.07,350.71,349.85,357.61,356.27,355.62,363.74,372.87,L8
2015-07-22 22:05:37+00:00,366.95,366.51,365.44,373.08,374.38,381.91,381.55,385.92,385.05,390.24,385.38,381.00,374.60,374.18,373.34,382.45,379.67,387.01,379.20,371.34,370.80,374.69,366.54,364.90,356.89,358.34,360.16,353.13,363.86,381.55,L8
2015-08-15 22:05:28+00:00,355.36,347.29,351.78,370.00,372.46,,,,,374.94,375.84,369.06,367.78,363.44,363.35,368.58,372.85,370.86,369.51,365.64,366.77,364.41,360.88,358.49,,,,,,365.03,L7
2015-08-23 22:05:24+00:00,361.87,359.82,362.24,365.48,369.98,378.51,379.83,380.71,380.00,385.89,381.69,375.83,371.30,367.86,373.73,380.01,377.93,384.41,374.85,372.23,367.89,370.51,368.43,362.57,359.05,357.86,359.49,357.26,369.87,,L8
2015-10-26 22:06:07+00:00,347.01,352.58,353.71,357.22,361.68,371.05,371.41,373.15,372.50,378.24,375.28,370.19,363.21,361.67,361.98,369.22,367.92,374.59,369.37,360.58,358.53,359.40,350.02,350.84,345.63,350.48,347.15,343.86,,,L8
2015-11-03 22:06:07+00:00,,,,,,374.58,,,,,,,,371.31,352.74,353.26,355.66,357.36,363.17,362.62,360.52,359.79,,,,,,,,,L7
2015-12-13 22:05:45+00:00,369.64,356.57,358.70,360.95,367.31,378.44,379.27,381.54,384.47,387.90,383.02,378.80,375.97,371.27,370.35,372.36,371.40,361.94,366.03,364.19,363.73,362.20,351.71,350.92,347.84,354.21,349.40,354.96,368.60,370.21,L8
2015-12-21 22:07:18+00:00,341.46,340.95,343.24,345.50,354.23,360.54,368.79,361.35,365.83,370.74,366.61,362.96,351.34,354.89,353.87,356.32,360.68,357.43,360.29,352.46,352.94,352.19,339.02,344.83,341.18,349.89,342.99,344.89,,,L7
2016-01-14 22:06:07+00:00,374.29,358.47,355.07,361.08,364.44,375.58,379.00,380.59,378.33,383.60,381.94,377.31,367.21,372.24,368.68,371.93,378.61,370.87,373.50,372.09,369.74,368.96,362.95,359.65,355.49,362.00,362.95,362.56,386.25,400.24,L8
2016-01-22 22:07:21+00:00,330.69,330.92,335.38,,,,,,,368.56,354.18,350.69,347.20,345.36,349.59,351.37,356.01,355.57,358.65,349.62,350.92,353.39,340.93,341.67,340.62,,,,,,L7
2016-02-23 22:07:30+00:00,343.27,337.15,336.71,342.35,348.20,353.43,356.41,353.27,359.19,360.37,359.42,354.96,348.58,356.11,351.06,357.14,360.95,359.69,363.09,348.93,355.04,354.11,350.08,338.86,341.31,348.24,343.20,350.19,370.05,388.09,L7
2016-04-19 22:05:11+00:00,354.04,351.42,357.02,361.63,366.05,372.13,376.13,374.10,373.31,374.74,367.35,365.12,365.29,360.92,365.12,376.03,373.33,381.66,371.51,366.19,363.98,365.33,358.10,355.38,346.78,350.80,354.30,369.42,401.49,,L8
2016-05-13 22:08:26+00:00,354.39,348.98,349.38,354.79,360.25,366.98,367.05,371.43,368.66,374.86,372.65,365.79,358.54,359.18,358.35,358.39,369.09,361.89,363.72,356.60,358.42,356.47,347.84,351.46,342.41,343.79,341.51,356.72,379.66,387.20,L7
2016-05-21 22:05:14+00:00,360.62,361.95,363.20,366.41,371.98,376.70,382.18,378.23,379.47,381.16,382.33,373.18,371.90,365.39,367.21,379.64,374.03,381.83,371.39,368.91,365.28,364.78,364.45,360.15,349.97,356.30,348.08,368.10,385.13,391.90,L8
2016-06-30 22:08:35+00:00,336.79,,,,354.03,358.98,365.33,363.26,362.24,365.88,364.50,356.94,353.64,349.09,353.32,356.13,358.99,360.84,358.64,352.57,350.10,352.69,338.88,344.53,341.53,349.39,345.56,358.37,364.19,,L7
2016-07-16 22:08:36+00:00,349.90,348.68,339.67,346.09,357.85,,,,,,371.93,370.69,367.58,362.93,367.57,376.24,392.11,385.68,375.84,368.74,357.73,352.72,345.40,352.58,,,,,384.77,,L7
2016-08-01 22:08:14+00:00,331.48,336.10,344.75,345.17,348.90,358.29,357.84,357.02,354.95,355.42,358.47,354.24,347.38,346.70,350.00,,,,,335.20,347.50,349.39,333.38,334.53,333.41,343.92,339.43,351.57,,,L7
2016-08-17 22:08:39+00:00,339.66,339.23,336.21,339.79,347.61,349.40,357.09,356.17,359.74,363.62,359.84,356.87,348.46,352.40,352.62,353.89,360.38,359.03,360.42,350.99,352.60,350.13,340.31,340.63,338.68,346.10,343.24,354.58,375.06,361.75,L7
2016-09-02 22:08:19+00:00,,,,349.67,353.83,359.91,366.69,361.14,366.07,369.06,366.21,361.42,351.54,355.04,355.80,357.26,357.84,359.23,361.04,356.15,353.23,354.88,344.49,339.31,339.96,344.79,341.54,350.87,367.45,360.19,L7
2016-09-10 22:05:51+00:00,352.62,357.44,360.24,363.04,364.58,371.34,375.93,377.44,377.70,383.15,377.20,372.07,368.73,366.17,367.55,375.33,374.56,383.32,371.77,366.73,364.67,368.45,362.63,359.86,355.72,356.42,357.78,369.40,382.69,381.93,L8
2016-09-18 22:08:45+00:00,339.06,335.60,343.20,341.28,344.62,355.95,350.75,357.48,354.61,,,,,,,,,,,,,,,,,343.28,341.11,351.28,364.61,359.19,L7
2016-10-12 22:06:21+00:00,352.40,352.37,353.56,355.80,360.05,368.41,370.33,369.36,369.08,373.68,371.74,364.94,361.49,357.91,358.29,365.00,366.38,371.08,366.97,359.21,353.02,356.86,346.84,345.38,350.63,,,,,,L8
2016-10-28 22:06:23+00:00,,351.41,354.79,356.51,361.87,367.09,371.81,368.94,372.34,373.83,374.74,366.88,364.65,360.26,360.60,369.37,367.66,374.24,366.24,361.62,359.90,361.85,355.90,355.33,349.85,355.06,352.27,362.12,373.02,367.55,L8
2016-11-05 22:08:39+00:00,352.55,345.53,349.46,349.18,354.26,362.99,362.18,368.38,366.73,370.38,370.66,354.25,357.57,348.51,354.69,354.76,351.33,357.90,355.80,358.30,347.21,356.22,347.46,340.84,344.56,343.34,344.73,355.24,367.44,365.92,L7
2016-11-21 22:08:09+00:00,354.43,349.96,352.37,355.89,360.20,370.07,368.00,372.03,370.83,373.51,373.77,362.54,363.31,355.11,359.92,365.66,363.38,368.45,363.71,360.23,355.66,360.98,353.10,347.34,349.47,353.38,349.73,360.05,371.07,366.71,L7
2016-12-23 22:08:00+00:00,338.94,338.41,343.69,337.97,337.72,355.28,359.96,357.79,358.74,362.88,365.20,352.49,353.33,347.90,353.35,363.49,355.41,360.60,358.77,354.79,350.99,355.95,347.42,343.78,345.61,350.75,346.49,352.63,358.58,346.81,L7
2017-01-16 22:05:47+00:00,374.42,359.26,357.48,363.78,369.79,377.09,383.15,382.36,385.65,384.80,385.09,380.88,375.42,373.92,369.92,379.00,379.28,375.73,373.03,372.60,371.01,370.79,365.82,369.27,358.81,362.99,364.30,367.32,387.17,385.47,L8
2017-02-01 22:05:40+00:00,381.72,363.27,363.59,368.78,371.07,384.36,384.53,385.53,383.95,391.20,387.35,381.61,379.10,375.55,371.68,372.30,379.60,381.46,376.89,374.25,372.78,375.83,371.76,370.66,362.61,363.68,367.31,374.74,391.93,387.38,L8
2017-02-09 22:07:55+00:00,336.68,339.38,341.34,345.66,350.36,357.12,360.07,357.37,358.31,363.10,360.40,356.65,347.32,348.87,353.49,352.91,360.21,361.13,360.40,352.46,353.15,354.66,341.48,342.18,340.67,352.85,344.67,348.35,357.65,353.10,L7
2017-02-25 22:07:41+00:00,349.32,348.02,346.30,350.70,355.81,363.54,364.68,367.10,364.21,370.33,371.28,360.33,360.40,356.54,357.16,360.06,367.31,368.41,363.73,359.46,358.62,359.77,350.40,353.14,351.07,353.76,353.11,352.42,366.58,363.03,L7
2017-03-05 22:05:50+00:00,364.75,361.63,358.27,362.45,368.05,380.72,380.59,382.10,382.53,385.05,384.99,377.48,373.04,369.81,368.18,380.67,375.53,383.12,377.53,368.49,370.23,370.57,367.82,364.17,358.99,359.32,362.14,372.69,384.19,378.39,L8
2017-04-30 22:08:04+00:00,365.92,354.74,357.01,354.71,362.77,372.09,371.91,377.50,375.75,373.41,379.95,371.26,369.71,363.19,369.39,369.10,372.72,371.27,370.91,372.45,367.70,368.31,360.23,350.78,354.99,358.09,360.37,363.14,377.34,383.61,L7
2017-05-08 22:05:23+00:00,363.30,359.08,361.10,368.50,370.78,379.88,,,,,,,,,,,,,,,,,,,362.12,359.65,358.19,362.57,376.33,,L8
2017-05-24 22:05:10+00:00,354.48,352.12,357.40,363.65,372.02,378.82,383.32,376.88,381.17,383.76,383.67,372.66,369.55,364.59,369.88,378.10,373.96,380.62,377.51,369.52,368.38,373.29,365.44,358.12,357.13,358.52,357.34,365.58,375.18,,L8
2017-06-25 22:05:47+00:00,354.89,348.46,348.47,352.76,359.64,365.16,372.03,371.27,373.29,377.49,376.76,372.24,366.16,368.29,365.18,370.85,373.65,372.70,369.76,367.18,365.17,365.29,357.18,352.20,346.65,354.33,354.31,355.98,371.59,371.26,L8
2017-07-03 22:08:41+00:00,356.51,353.43,355.73,360.39,364.76,372.44,373.02,373.74,372.70,375.60,377.27,370.77,365.03,363.49,363.42,376.34,369.98,378.13,372.53,364.04,365.19,364.67,357.25,355.50,355.01,358.37,349.97,357.07,370.77,,L7
2017-07-11 22:05:26+00:00,366.60,359.91,359.93,364.83,368.83,379.81,379.55,381.25,379.06,381.01,383.08,376.09,371.94,369.43,367.12,376.56,375.62,371.38,372.78,368.83,367.52,367.22,357.45,359.77,352.09,354.82,355.21,357.74,374.46,380.87,L8
2017-08-04 22:08:39+00:00,338.62,340.16,341.07,346.31,354.02,359.24,363.57,362.22,364.22,368.35,365.82,358.78,355.25,349.12,354.37,360.14,358.83,366.28,358.78,356.98,353.03,354.82,347.38,341.81,337.75,342.97,338.18,344.79,355.56,,L7
2017-08-12 22:05:40+00:00,,,342.95,341.96,350.70,,,,,,,,,,,,,,,,,,,,,,,,372.70,369.09,L8
2017-08-28 22:06:08+00:00,356.17,350.44,349.04,355.38,361.21,366.32,372.53,372.78,372.20,376.67,375.84,369.21,363.82,364.28,361.45,370.04,372.35,369.65,368.61,366.37,364.42,364.13,354.58,356.78,346.82,355.72,352.74,355.28,373.75,,L8
2017-11-08 22:08:15+00:00,,,,,,,,,364.97,368.15,363.01,364.86,355.34,355.16,352.84,360.62,366.33,362.98,365.08,355.38,357.13,356.94,357.00,348.34,346.66,351.72,349.60,358.56,369.94,372.41,L7
2017-12-02 22:06:10+00:00,344.19,342.08,343.75,348.88,354.79,361.79,366.97,363.60,365.67,368.49,369.80,362.84,359.51,357.81,357.36,365.49,365.67,367.51,364.46,358.80,358.60,358.66,347.47,347.48,341.68,350.43,349.11,356.09,360.84,354.03,L8
