,dates,mex0349-0000,mex0349-0001,mex0349-0002,mex0349-0003,mex0349-0004,mex0349-0005,mex0349-0006,mex0349-0007,mex0349-0008,mex0349-0009,mex0349-0010,mex0349-0011,mex0349-0012,mex0349-0013,mex0349-0014,mex0349-0015,mex0349-0016,mex0349-0017,mex0349-0018,mex0349-0019,mex0349-0020,mex0349-0021,mex0349-0022,mex0349-0023,mex0349-0024,mex0349-0025,mex0349-0026,mex0349-0027,mex0349-0028
0,1986-04-20 16:49:38+00:00,218.3962069774734,230.79307990451622,224.5207715831935,223.7192437098263,217.05321236830625,212.93310118757466,218.5919059289973,216.8496337753748,220.32937022347429,225.3469506074481,220.10687833209366,222.03931880910545,218.84733076287336,221.17155011621134,215.5465863814003,213.40257921953742,216.97854344678777,215.64531629896703,213.25440857819135,218.72580624369976,220.15151260797316,222.9388350720707,222.00715065099254,224.60927224760007,217.18192845301672,217.00790782758156,222.1466459256495,224.0587069612403,229.54764617944966
1,1990-02-10 16:45:58+00:00,,219.73431308772473,221.56590444030715,211.9879002050631,212.67919816949214,209.94325903004685,208.7741860967734,205.99326934834355,202.06034262798482,206.94456784089292,208.27704360781584,197.25783943686994,197.37757782355135,200.40134506698473,207.49925890563762,200.5713022198686,207.44417022940362,205.03623269490845,207.0459009315537,211.48056894744408,212.08004760092564,213.00769619114007,217.8024815476382,214.9545374253293,215.6708049740017,213.78896779719494,216.72066306085097,223.42779631039653,222.08197481486613
2,1990-04-15 16:44:09+00:00,246.80617904496808,251.56166969944715,258.47820373868797,247.8183850563326,248.22164330193016,241.51679156635308,238.21171943376478,231.58658421264488,227.3239883106853,230.96853020864188,232.26227994015017,226.42751054106674,233.36600496072978,227.92558158324948,225.1050369089598,220.88716584662996,224.57426288607914,223.77075444581803,230.2659534440379,232.5203496096274,229.37919968718248,226.62283945963972,227.44750924934183,228.28748778344786,228.5386645731862,224.4812606647904,223.50545375577707,226.17875001236422,234.33520609326268
3,1992-06-07 16:47:24+00:00,222.5035598227737,235.53566296527225,238.80361395581545,235.6152186097965,232.418509077338,231.4250812828717,234.8300063875516,237.34990184405515,228.98197334077355,229.8763631964188,227.596291787505,230.00423631736345,226.5974026069833,227.9548205584198,221.73047850653904,229.56160744339192,221.39898920093046,224.4801645092762,224.43849876657706,225.9485607614029,220.58118016826018,222.13907602702034,215.8078263596153,217.12759040807626,208.36691919887912,211.59729987660882,217.0223252273763,216.46014905108478,220.89804631426009
4,1993-01-17 16:45:36+00:00,,,,,,230.2764873538091,233.26919912815234,230.33433923196975,230.6949610541444,229.36752117760287,224.5403850705581,227.37296706228167,227.2504166321768,223.68345304013255,228.6659020599251,231.39893634058137,225.3854548538289,226.29633535449332,225.8703627698985,227.36421153002811,221.82213969816533,221.21046519335744,232.24516400995967,221.7417441763125,222.75582793169377,225.19694432118678,230.63532870575787,230.47982706733092,238.31855792698835
5,1993-02-02 16:45:46+00:00,,236.15812020004523,236.04439804364844,231.65699503551238,225.765448904911,221.19064448796811,216.49191592280874,220.83290620177883,219.65033367286833,225.11332180340884,215.27526801181185,211.47173914090374,215.63499837126136,221.49579370867707,220.87080261859336,212.12327234175427,213.26113354790039,218.84364897227786,213.67809601949253,217.71822060376257,216.20594037954297,213.57063727298276,209.60163282991633,212.13041538695458,213.72025789653816,210.46464611015293,210.17407722418866,221.40746968029308,221.58088038544986
6,1993-02-18 16:46:17+00:00,,231.79020388481294,227.9574537998047,221.80508511579538,220.11283758850996,216.3054272939958,218.63345404212487,223.95869487819954,219.2748117961259,219.14605633249508,217.70071762541465,214.27002343851828,215.47359413616428,219.10623444252658,214.1598498087581,217.24206399424534,218.01044830902825,219.30395880515508,216.04676920125172,214.19210427348116,214.81882920589925,213.98560470524862,209.67538621617666,208.0017812884978,206.2485921662059,207.92969704692612,211.6583339018795,212.5133520871488,219.93349093622373
7,1993-04-07 16:46:35+00:00,235.78834249855973,239.4543423875169,228.3042129807765,225.24887017907517,220.04196275180297,213.26609216441807,219.96279418833947,223.62964018434752,220.6825954511232,218.58558365755172,222.47888308059296,219.85075394203278,223.02486388602225,221.2392640449556,215.4653929752476,209.1340944010004,207.88279959515697,213.4636593282168,211.28286084848267,215.2576340326087,215.8821117282118,213.35182124385187,212.05624147133943,208.9730304396532,208.95763235742353,212.22187896912038,207.66453479511756,217.9278124059734,212.27682356535593
8,1993-04-23 16:46:44+00:00,227.32822395690775,238.64595151086624,237.93363182739074,223.28425731100708,225.14032048932933,221.73626340195162,218.20359996178897,215.41772019480206,208.04597709899213,210.8436993200594,215.4690869155768,216.6732725839656,215.25842682123596,210.57575324900816,211.27413050476017,213.65918391867618,206.21428466038665,204.3629760360095,204.3626986941478,205.14380296325237,212.81762744513114,209.12223643078215,205.20308792570611,198.67275179077518,204.29268603626733,207.7420089947733,202.48267549023933,201.72246478715164,208.38694164496323
9,1993-05-09 16:46:23+00:00,225.0322525924839,234.44793020999003,236.27976811738444,231.2874483919631,224.3360490619004,226.53264737396606,234.27854274215696,233.85217230867656,229.26444862868445,228.9341816245891,233.95763722988931,226.48258591186527,226.4360427562847,219.50212234648967,221.28331513393445,218.29670534513096,222.3173173958192,218.59321695157203,222.26415015779776,222.6853921992889,223.30007341579716,217.98115188728053,219.96605993487967,212.96712516522908,218.14598622212253,213.782897161103,212.72223486159524,222.24370161195924,223.21449703530644
