,dates,per0200-0000,per0200-0001,per0200-0002,per0200-0003,per0200-0004,per0200-0005,per0200-0006,per0200-0007,per0200-0008,per0200-0009
0,1984-05-08 14:32:57+00:00,212.48027586125409,205.6860305174492,197.54137986559888,190.00522388738952,186.6968748649654,195.95836658797256,191.11816991279463,180.27741790648147,156.12506711915572,183.95043830099866
1,1984-12-02 14:35:30+00:00,217.7914231105898,203.88970833099404,202.0658208532249,199.19255407887633,192.54461291705988,194.01937905563946,186.85080847826143,169.9364487860366,148.5400902612998,181.915222330195
2,1985-03-24 14:35:57+00:00,227.6561787235006,207.48429713783244,209.3234781428009,209.26614031148617,200.28052384653617,208.98248912652477,198.12866194288088,184.23494404457074,163.19502901656588,187.5407926428191
3,1985-04-09 14:35:54+00:00,207.56792631808432,196.95429243389708,204.28908641516105,202.79788786317738,199.35023855531517,206.34681557574612,198.78380153648084,180.73709565580145,161.70343820667682,184.02620300412684
4,1987-11-09 14:33:31+00:00,213.01318554440618,209.68130328337543,203.52976536905112,208.21399287435426,199.6127825105734,195.15213198467345,196.42209400444082,187.48736034077254,183.41598549545276,188.2049971659853
5,1987-12-11 14:34:02+00:00,228.14291381990532,218.79018289238826,207.07426524892668,216.82177069055732,199.337426055526,192.15494808961319,193.54970748171587,204.76586600800002,197.68158835697182,197.0363141987632
6,1987-12-27 14:34:18+00:00,221.624056520699,205.37955693856486,197.1601588684145,204.33172234736867,186.25815829673883,186.9961664029209,198.4995791968818,202.23207376814446,189.5205861216177,185.42749807257965
7,1988-03-16 14:35:30+00:00,233.20260702409684,219.73450491568914,213.24118026790268,206.10881480568605,198.69440626364673,214.42666104734536,226.9575716274927,215.99242723581776,194.83081012558753,195.23603306287708
8,1988-04-17 14:35:41+00:00,219.29311825675822,209.31354742028202,210.20019725722418,214.4857321042939,208.24144892727793,215.32999785970128,219.3194651047091,201.41338666551758,189.35537200786067,191.25153492041662
9,1988-05-03 14:35:49+00:00,205.66688130057466,201.1146858816831,204.36818814275466,205.73408468643606,203.5928563296444,211.4866691831484,207.62825849510224,194.84904667421645,180.66276772837128,182.31890265616568
10,1988-05-19 14:35:59+00:00,211.8896331099704,204.73727766828011,203.04032330534375,202.93877236459346,213.20274402216586,224.34130603654853,220.25815240478212,197.93497824540535,187.5665900313163,185.1364737886904
11,1988-06-04 14:36:05+00:00,203.04625670969097,195.45408870871537,200.48393616888686,204.77578915408876,199.82122172296263,202.6148328119574,204.7368238838188,191.721913560265,173.0570635802055,180.53653386390593
12,1988-06-20 14:36:10+00:00,160.85605421874604,,,,,,,,,
