,dates,per0194-0000,per0194-0001,per0194-0002,per0194-0003,per0194-0004,per0194-0005,per0194-0006,per0194-0007,per0194-0008,per0194-0009,per0194-0010,per0194-0011,per0194-0012,per0194-0013,per0194-0014,per0194-0015,per0194-0016,per0194-0017,per0194-0018,per0194-0019,per0194-0020,per0194-0021,per0194-0022,per0194-0023,per0194-0024,per0194-0025,per0194-0026,per0194-0027,per0194-0028,per0194-0029,per0194-0030,per0194-0031,per0194-0032,per0194-0033,per0194-0034,per0194-0035,per0194-0036,per0194-0037,per0194-0038,per0194-0039,per0194-0040,per0194-0041,per0194-0042,per0194-0043
10,1987-12-18 14:40:20+00:00,200.3012564128201,168.2313817158208,155.86652788468965,153.7062562521939,170.12479014925734,160.41671218214967,151.24342922987162,153.30851588604824,175.56244963487734,189.37413229107048,182.8421310932503,183.27703455556053,183.7802391386947,179.79894933959835,184.75863872037905,170.1642085891879,145.56255015643924,139.17878493237552,142.48968062554954,153.73173255240366,156.74262966325728,170.23146061042212,184.6721008244097,200.02219911319426,214.08106990789688,212.6227245520631,207.0391748208605,191.2009759086654,179.90945831852972,176.95767651575193,176.8749583186588,181.52898507539962,188.2338611839108,197.6195450023996,203.7310821982565,196.7315896397623,191.3164305412189,184.0020504796752,182.612330083565,175.7129296607473,177.38731926753542,177.0740303837543,177.69528882430657,183.08584622196793
11,1988-03-16 14:35:30+00:00,,159.06727418389312,147.73518654352293,157.2095948876155,169.71272570655498,164.1473293139439,148.22761029687993,154.77873497226372,178.09240653363412,190.1871106767949,187.91435619273915,184.73463381815688,179.50083377835688,184.69203309871347,184.91850891915342,171.0709707830704,150.71537491628905,148.07998876436122,150.5328313789002,157.03573798054325,163.06113756185832,180.4496052619581,195.81806326958198,208.05701558762092,218.0244561741547,217.6495602296425,209.56757893162154,200.70671914348998,192.85094451249583,182.71945074453356,185.40833956363971,188.05081961029867,189.69010043880886,199.37876223794578,207.06643489790164,204.36971554163432,198.12825559455433,194.75077988168437,191.86884437764527,190.61792631366154,187.53395504255724,188.04975876597814,194.46130306828567,197.98229538306833
12,1988-03-23 14:41:44+00:00,197.160671838205,158.41449489613527,152.68317624156862,153.84166457144048,171.70370442588745,159.7453492461931,150.92345635451176,151.56770792971344,173.97908723808146,184.9732174841858,,,,,,,,,,,,,,,,,,,,,,189.5918356820165,192.48024444637937,202.60356325302354,206.4454399207388,206.16788336251568,198.32082916770693,195.01904522410453,190.77537972193142,187.07207602206188,186.43366483977522,186.11962890616385,188.29136085800073,194.40599159740918
13,1988-04-01 14:35:37+00:00,189.60025066509957,125.97132757776143,107.86353843478109,,,,,,,,,,,,,,,,,,,155.78608110203868,177.19309068853144,196.01203151481792,202.39863718792398,201.12119038484465,199.3314881136769,189.5024270291327,178.6105197139676,167.83258544443783,169.5925629747071,174.18459974077865,177.8574475695281,188.24693243587714,193.3749933078871,189.13850026792872,186.58469325402152,179.19858346002124,177.1937318537463,174.54106759982176,174.62328484219415,175.85521473176524,,176.75769864573465
14,1988-05-03 14:35:49+00:00,,157.37895305468797,143.2000519467069,148.0573433713985,161.76127340542507,146.5222801628632,141.5576447536935,138.62762322022425,,176.27841668458316,179.63062052521735,172.187323044703,170.82858375244706,176.76057378484913,179.0683697053548,165.91832904203477,150.65490828427374,138.47125355835573,138.99756528520876,139.0447813883355,147.03233194529614,158.7821929742131,179.15488724885074,205.11867372425772,221.42687361784616,217.354809579148,211.9975070218123,200.57935690926612,193.13605846868714,183.59634709135082,182.30572069585315,186.38999854804004,191.42577087166555,201.87822899366822,209.30983832943895,201.90160150718842,197.28814771641683,193.36686066732065,189.05527724865544,189.18418351252186,185.805520936672,184.40371676317554,184.58105200663155,193.23976577550957
15,1988-05-19 14:35:59+00:00,,156.9415974325654,145.27163901141196,152.7599622562457,165.3408059024616,153.6068645316637,155.89386002193348,159.18241839771835,177.52348660207969,192.01474250525493,188.1391192698674,174.28288352208554,177.30320308735608,179.60226658730235,180.8484991416037,168.47443935941527,156.0512627158335,138.6572291757937,142.51918388657703,142.81597918805573,151.82961936873872,163.53342424542916,186.97112564529905,210.14617297811253,226.4097960913093,219.61468477709627,213.6190499835054,200.02667638815655,195.01457744002218,182.5907841924631,184.1351741273425,182.76672262097532,192.61499207507117,204.8872875320297,208.16148989615786,203.1253477854953,200.1226924211824,194.00817637131135,193.27832320960104,196.45999392945518,195.032768679359,192.26325469342672,192.5173431741324,198.58048614347987
16,1988-06-04 14:36:05+00:00,,,120.6635851659135,,,,,,,,,,,,,,,,,,130.74931595988284,147.9269426801158,172.72105294311928,207.10824536087898,206.7219056359993,207.6406378110688,191.14718941108683,190.17261555340824,187.6454455540597,177.98231961646772,,165.31994617920552,167.13423499417914,191.42790235325464,202.65778157059924,177.34392818015317,180.21223726652624,180.48416839074696,172.11249573609783,187.70499275411382,152.90973802267865,,,
17,1988-07-06 14:36:14+00:00,,155.90569306939875,149.24392386264262,149.30558568586412,167.82562894857114,155.0600281729936,150.19157444941405,148.07839907535856,175.91567300946465,187.57994935489896,184.93918194853742,183.73331509943333,189.96915288215138,183.3224924016357,174.22406457502566,148.10571423040858,128.31617998266074,121.27699647692872,127.75958300088158,127.68343870372878,132.21619307670431,148.61694949246737,175.51305038879838,199.10078363499917,219.85629612970664,212.5450374437506,202.36803722945334,192.0498872801966,185.24997078938432,172.80823873276483,173.5765097106503,177.6689314914285,181.48762886392103,194.46796968015244,200.47774615013458,186.41215179198997,193.79576831234334,189.2920241168365,182.68278559924102,183.72221907942404,184.18585948575645,183.81299911200475,,192.39560556359692
18,1988-07-22 14:36:16+00:00,189.85712686318215,157.52808357048835,149.22297934789464,157.0849476487098,168.6133977003268,154.9385381917353,151.092633778859,148.08612093585413,168.30938585066752,185.092176951992,178.7426602343411,174.8131714125102,168.69854946687425,181.46412169145967,167.4440450628815,146.29910417492505,129.4704673957953,112.81250230193014,117.62857842459049,129.48146072398052,137.59572613749808,148.02777567305665,176.3941543281577,202.79340857486665,215.03491684022023,214.25565081225432,202.27794831490425,195.51579952571672,185.21482525647062,180.97739597260306,175.6973759662523,181.89893365722259,184.83092155297325,202.202319280917,200.50058786756864,194.97705165170203,193.79234143673605,187.24475969346545,185.52358004752546,182.2047437586568,183.17956832130272,179.8011193944919,,185.2246636780613
19,1988-08-14 14:42:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.21916013250075,173.49984375356172,167.2055576807607,175.24053566563265,169.15384714870407,,
20,1988-08-23 14:36:20+00:00,200.57262724289905,157.61020897850494,149.44943672003777,153.91036997419337,163.76788462261854,147.73816750839714,143.58454313894518,154.21431043116363,178.85703532641477,184.32661642309236,177.24647210498085,173.99676305747835,173.83996369815276,177.08519520704516,161.0196134449896,138.1943048683365,121.01734146700089,108.08566513971657,108.58015352348083,104.93677621218617,118.7105394150316,130.8723314098926,155.2268626720668,185.44691239360915,211.36054715541346,213.04282021992262,203.98994160705968,193.46695219263577,185.3509841138469,182.3960948456078,175.11731431743817,181.56373250293333,185.06290740193677,195.54746577177067,201.97097857723236,185.7872761159815,192.92254807958113,189.22956268357936,178.81978532061453,183.58596343305513,184.57641310870096,182.53504500246063,183.02221316121296,188.8674413887096
21,1988-10-10 14:36:09+00:00,,145.7936881803129,136.89530449760423,139.91388397548138,155.41445599210385,140.95101146197445,133.93004126940326,143.0713385733793,159.7217853552015,176.528469159361,166.15810935547933,161.59978500859495,153.87405129347877,143.83941473268325,145.78615952222472,,,,,98.41467949812036,125.00081241527019,140.66869549304812,167.23693058981212,195.18011379382125,219.66729417890372,224.09926844159827,218.72469236264268,202.6192717800322,193.60414373775555,190.3875602205515,182.25289699834232,184.31830644914047,190.04719950660004,194.30583790348604,205.14792897925307,205.2205400076092,192.15119711873893,184.88551267580513,184.91065654817368,182.51550714237337,185.43048573083666,183.41732795726074,181.1158944246193,184.95118702642637
22,1988-11-02 14:42:21+00:00,,157.9206031662348,145.48145521479321,150.6582699793977,160.0349890459115,150.1116360176345,148.21932384103744,149.8154342776608,171.05946426594312,186.47590627906186,179.55806959836184,180.3158235721481,181.53463185790582,180.1389898933048,156.35298837152172,149.90677825133596,129.0149681443013,109.3768638321462,85.17995774871794,123.84081736455012,128.98145120239437,145.27139787382544,165.94257746638482,193.10699144385921,208.58350752624798,211.51512919129604,207.9426724317565,187.76228589005729,186.5071047175737,180.4549554894529,175.0754812591031,178.5052794877603,185.08477637766805,196.66558025595458,198.26260586653007,194.39424160665527,190.09137939250567,177.81940770371455,174.92882115008405,176.7116953530325,179.46441699756556,179.38794866094204,180.01630682982795,188.59881920235347
23,1988-12-04 14:42:16+00:00,,160.32311812112883,150.56988338370033,154.4100400002091,171.89088942270908,160.47000648284657,159.69334230825402,161.50180267031695,182.69749197685655,198.70397168483382,194.24021321448419,188.38987083420466,190.6596392900467,191.86590830067618,185.25621715531773,165.40108397923797,142.63264507561686,128.0645735229124,,132.2900282798901,139.72040267955063,155.75724881659247,180.5480867325083,206.78614532274395,219.58438422899167,222.95516769168296,220.49612994418067,203.48559666644908,197.21282416357948,188.44956223767306,184.48119283127636,192.17089277134863,196.1815772934056,211.76095471799263,208.8266772084892,205.84112546556054,207.7240382243554,197.04504085520367,193.7847652454939,189.6078642449572,193.64207465753552,198.45595274109147,198.19531780000196,199.58928595962726
24,1988-12-29 14:35:52+00:00,,160.0528804709388,150.1108947897006,156.1699811012794,171.9670177748852,163.34319883253653,159.82767574491476,164.21901077364015,183.35446272532087,195.5863611442269,189.14059470663275,189.4851038803289,185.82867072096968,194.00615862409816,193.0542663408263,180.5781816158347,160.04843050866913,150.0743914876963,,156.07581972587954,160.10578973490706,175.9201081100666,186.22780935140798,207.52508347798354,223.04779436838763,226.6926554802841,219.2525428692423,209.62314703491293,199.18855875088047,192.7839342770173,184.23736091994647,192.14419004162383,192.04564522851027,202.50262156108437,207.6302113144539,207.34608162752053,204.96641380812216,196.70425127054003,194.72886796051333,189.6700801637764,192.9919458534749,190.88924502732988,184.71214952458433,191.2208312932971
25,1989-04-04 14:34:40+00:00,,143.73977009083382,129.81542314961038,129.1687848115402,137.51616326380145,128.76026650585325,125.41070856029677,129.0962620100116,149.45562600276497,177.51333981486061,173.66474934700804,169.0070265252574,164.95277085853112,175.99880867195364,161.04354446119527,150.80728309352872,103.27567110809247,104.88867994434258,93.255593515162,113.69428580059015,134.71110803750386,145.54090008017607,172.21628712325608,196.54511028181898,213.9068633133269,212.57873697624237,202.83869901215127,195.37893119339418,186.65365717453426,184.86495216808842,177.655498651769,184.9499847079472,189.2913772378047,205.19910683802092,211.11897289211825,209.00088918472113,199.0891170528109,192.5626448832562,194.41288328680176,191.07782172508274,191.7260507590242,194.32907390758274,191.48489795418593,194.53369059909636
26,1989-04-27 14:40:32+00:00,,,136.70331146554426,145.03982734612515,160.91969678279904,155.205905960906,149.07371874407045,160.851057533278,169.90771170619257,189.5466743969605,183.5581354070857,178.00069585339224,176.87607836311858,175.82780905245764,171.99634387799574,146.91818345748962,132.2348304527663,115.06304635243839,121.59666205111509,107.58787541606277,125.77368521491456,136.5535593643976,181.42688552998652,,230.24692574911003,226.78497026986324,220.9223172354903,203.37749737861384,191.55423362273262,185.61356590224722,180.37750396557414,179.5678452563469,188.78787181734202,203.66047352261495,212.79635611519436,210.39393182856708,199.86418464648713,196.02385743739683,193.5474366309739,190.3696079714229,190.53398602576826,187.8818407258387,188.25815370527977,192.94949958430504
27,1989-05-06 14:34:17+00:00,,134.75478442702777,128.30236111902929,133.4226956122276,148.5016550962073,144.05969843512963,140.78881715881232,146.27238330648396,165.4771150916524,187.00695849837516,176.30457598107236,167.7731699526859,166.7973583431049,169.24211384378333,151.55958258321888,134.18821479737176,117.86116034745686,108.19554379991668,122.79755700974216,118.20907514777485,126.85261214360091,149.01612444798883,178.59873848008078,,224.4799125068831,222.85771113648582,210.34938412499315,198.1856534368754,191.4968063931018,183.51639015099198,182.88197117643992,184.5316869148964,189.53179019821064,198.6068002096505,210.0780057133273,210.91711897405727,202.35320180167685,199.34069496834,190.9388096318737,192.62249324914896,192.2949152181971,190.69584123191515,194.5692207809959,195.79998051757133
28,1989-05-22 14:33:58+00:00,,147.7389405118723,139.4266067310068,135.89006419938536,156.0705651942526,148.79910158729436,139.64860178185154,135.9923518935126,161.40854740428702,162.6916215348127,146.52193039639658,140.44697183966537,,,,120.99073317786761,119.74167155003758,71.01936344863864,,114.45140969271834,125.71566650553928,142.1983436333175,177.73779587952328,203.33135271297505,222.58005814383804,225.0670654787555,212.50941275783578,203.00952223431716,197.63427191728155,184.16483176422923,179.02561996545052,178.9483517999298,190.5602419783519,198.60081474015922,207.11356407309415,205.632663670168,198.56172116493323,192.8389314828074,185.7240224277613,186.50677546570458,184.07138583122853,182.18026848200702,182.2096524597864,194.00901698632242
29,1989-08-10 14:32:22+00:00,,160.83066954440537,148.11690193581796,159.1293849134836,174.32845815938043,165.80340883408607,159.77966282001242,169.6220463443913,183.3893610322887,200.54477620447173,199.85560808241,194.37481336393745,191.16050563603167,188.99312425252742,172.74363006930938,139.73225917620638,110.29649932649377,100.52620860606564,,101.74203106959196,97.15740974665668,116.89374645954591,144.38414604171578,180.239838817901,217.92903008621298,227.37798604913004,221.48042260290427,201.22234249064965,200.13128173163312,189.38752580442915,183.8969032139031,189.4105341308608,192.80204744917893,203.8166719560616,214.88182493469893,207.80291744229143,199.3346919770329,187.12329101171287,187.599416128918,190.1958606127863,190.01472415101182,190.63131747853157,192.0824732407039,192.49499463383253
30,1989-08-26 14:32:02+00:00,,158.16668201141027,149.9048419043979,157.9081052191689,174.92090636679242,166.11702571801885,159.02801506630988,159.40936073640916,184.2296496796269,200.50841999275278,200.0694685081712,203.66609975396722,198.40069417572613,196.67777687475416,183.36051629714893,154.61397865729094,108.24743745181763,100.01125595334526,90.05675817094829,103.57681828597909,104.81408837711653,115.39818276440079,153.41023108169622,184.5527031826937,213.81808146387755,224.84056279073124,214.01263538416256,200.76303510866936,197.68879141800178,186.73071039781655,181.90333647093988,191.18515348698236,196.63423077778737,198.29163465442832,210.87132824929753,201.65023014529388,197.6351377132608,190.05779044062754,189.76797073645756,185.9316106384185,185.5792354119991,184.79182878949652,193.42326220881657,194.1095709666732
31,1989-10-04 14:37:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1989-11-30 14:29:26+00:00,189.68883839055943,158.63653064642497,149.51508736795202,155.23612574385834,174.43752883285194,163.27973855481784,161.35327178304925,164.47964077575406,,,,,,,,,,,,,,174.0622136445681,189.99147146713983,210.01401656110372,229.09609210724363,225.08576122085591,223.6707018005654,202.78748447481402,201.55383791450285,188.993864590989,188.20386358984413,197.5044946732105,203.53502218887007,208.68833167401075,,,,,,,189.13762922665984,190.82975535197858,195.60852892429898,199.17808775358486
33,1990-01-24 14:33:55+00:00,198.39396935790225,159.89398243192917,148.98721438523975,158.60999727565903,172.6996622486186,161.45127028631205,159.93978051239495,160.89420974588649,175.86527742164984,193.34901378109723,187.52378117058078,184.21005895418037,190.1489440345058,191.68221840819004,187.533914501869,173.59673191577778,156.39643495346485,142.83825757029282,150.73491879903105,157.1748277934506,154.59756575145178,164.23375047284227,174.8961942829888,195.5324335626133,209.0516780569426,217.86877854760553,208.37739897082523,199.30986065175338,185.78183548181445,186.22413443688657,183.27551749005292,190.5308915245345,195.50236887939633,203.36180554554844,208.30464356572188,207.68603264057055,202.77435671678518,196.76857875028702,188.77368318404723,188.16689929850705,190.2684840649043,192.98430983702357,195.10379546154553,194.5218067257679
34,1990-02-02 14:27:28+00:00,189.007729833793,159.1823165860317,149.71032364122752,159.31610176931054,172.25998990589298,163.9504742318157,152.8466593443767,155.4690729621358,177.54611292934385,191.57953908281593,191.91926641055048,192.05636940893075,194.9365486742656,194.70749307442733,185.9962514790303,173.45060062860932,153.40254733176738,141.67062348681966,147.30625632571642,147.30280851481405,156.88534744235065,166.73543020008344,183.49043626491746,205.73652380044823,220.24466197453216,219.42763045728114,210.76193401613676,201.42119774261784,193.8917733504838,194.90572111703682,188.97032577176262,196.97244684855048,205.1879129790816,216.86970484904592,216.7166682914228,216.5028866186335,207.9436138146445,201.25725528948044,197.69914693356813,191.13188771065924,194.23616350722358,199.38991937246587,201.1793730210378,202.9498720945911
35,1990-02-18 14:26:58+00:00,,160.36348552905753,151.37507651816026,157.13897690989748,174.5458913974874,164.12656054742584,158.10065701781696,153.8996093766779,175.09707228101013,190.31371931051893,190.28348550168434,186.90671580573368,189.21292415134326,188.7146073669868,188.30090367701592,172.30579996403864,152.28079557802658,144.21981268306877,149.93452902066363,155.3526690345269,158.89331960118284,174.7200086257148,188.43123435315064,210.87947622944543,225.38370806393658,223.0093417070553,212.32788503195462,201.03611076892977,200.11014111013793,189.04709041764505,188.54515445912838,195.05064612016434,200.8614298372411,207.73606287438534,214.22883070748884,212.4050476321325,205.3143915928984,198.77769572714243,197.08917346105014,191.66433968430948,194.58848351927978,188.99949148785925,197.83736114465927,196.50825378566304
36,1990-02-25 14:32:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1990-03-13 14:32:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1990-04-07 14:25:40+00:00,,152.40718883796518,142.59566179105863,146.24286905090128,164.94759523723567,157.8022947642607,147.81560273128324,155.34338374761808,180.5518241367317,192.66687290087086,189.16275770368782,182.6832003429319,181.58231839201932,180.33694728145815,173.92246893334047,154.76165780579942,129.8153731829809,119.81315770824413,125.28653534706821,127.86672460232647,133.8962282954957,147.3320074826359,172.07790681978017,196.9595581869362,219.60929436481814,229.12497225687596,210.3928315062562,199.452496863181,203.13092408575108,190.10819075478832,183.7026129391161,190.3871807315939,191.74616245701492,198.60046962380977,205.91462920637494,207.70176910598497,202.46765992287925,193.43678196574118,193.96916933508157,182.57720973127223,184.9131085609939,187.37763222497418,190.71132666914036,188.80407697839578
39,1990-04-30 14:31:49+00:00,,155.2692495747063,140.5866605284829,148.32854286440704,161.4800683960845,156.65576064710405,148.440292519058,157.2027257801512,168.9745382637746,190.335961341026,182.6957450365657,182.55931576008265,183.1698161901298,188.86215448816145,185.44932688909458,173.77268945592516,148.9680517540726,141.78044620927346,148.5389650645177,139.98204886250335,159.83300596646103,179.30972284625068,189.80575236589578,213.6329496750828,223.67227721735,222.608018266367,211.69758885479905,202.7651695355214,195.8073555129576,185.53482527318238,183.8004438157979,191.3862615213193,196.28164432268898,207.77451361211254,210.30648556665392,205.66698634123583,204.02246688406726,198.7456299772875,194.36543661148443,198.48004233415674,186.61118669835435,184.99380759746447,191.7450851348076,194.94285940701502
40,1990-05-09 14:25:47+00:00,,155.48420460763103,146.44305948912734,151.70736924451384,164.32590514380004,153.52899266260906,145.06839481600778,154.16775775178172,171.02369175281433,186.630194847135,183.6519691214926,181.98350887500524,184.07216775464067,189.07485162750157,189.5045847676309,178.5938754844421,159.51799361878363,149.52508639263644,151.99105480285994,146.87057608721258,159.30929702755503,174.34262548892005,186.0938128166106,210.02983607688952,222.194613611143,218.9965903615806,211.643202117122,202.85575215953136,197.1064470304596,190.77565826075002,185.29997245709157,192.37319186861166,198.38952048654158,207.05722246354856,214.87101148901542,210.7166818890807,202.19252909783322,196.37657617706012,196.16087153725508,196.44652298819608,196.5213340197994,196.95234735403042,195.67256309112267,198.81349004184966
41,1990-05-16 14:32:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.5689013987081,194.81728676308572,192.35679522118883,191.25012897910256,197.20586794538124,197.7579068876424
42,1990-07-19 14:31:48+00:00,,141.43330675141715,132.06226740342063,137.04396831343647,155.03435316860313,141.2874059678176,138.62430812479369,135.79612016947755,159.82963816237745,176.8768907627105,166.30475576929942,162.4034623751868,167.2000327578191,175.6541372546373,169.60291454522908,155.54022841861007,132.9374335875044,117.41743743398435,128.5380116785421,140.43989764277987,151.66786756337817,162.62177910933934,181.89763390526736,199.2477678516976,215.5242602249607,214.10559938807307,203.31211493761583,190.81147783627532,179.26267737036542,181.41538549713025,176.8661469049279,184.7113664965127,187.96533202916586,204.0951773726512,208.23856566375386,203.95597319025526,199.9486870588049,191.39176782808917,194.22814404022228,186.09139886677343,189.35451966917213,184.31555955728152,186.49514110787194,191.83188552551215
43,1990-07-28 14:25:37+00:00,,152.3493696045102,135.61557323051105,149.96265371249567,158.80353915513663,148.7633341103854,139.8747132504367,106.54018871578255,,,,,,,,,,,,,113.77067815933268,165.13205048103063,178.72905759732322,182.21405755316846,199.5802898786203,205.2109699682644,197.4916409470094,192.76395279437943,182.9640421624672,184.79625429465756,177.7930033127514,185.71187620573065,191.44849344872404,204.36933958557094,204.24361476719778,207.47295374759506,197.84977898301955,195.01912705972555,190.3900114694761,182.5356243654738,186.97256210007345,191.4181171469459,,187.89387263276092
