,dates,nzd0474-0000,nzd0474-0001,nzd0474-0002,nzd0474-0003,nzd0474-0004,nzd0474-0005,nzd0474-0006,nzd0474-0007,nzd0474-0008,nzd0474-0009,nzd0474-0010,nzd0474-0011,nzd0474-0012,nzd0474-0013,nzd0474-0014,nzd0474-0015,nzd0474-0016,nzd0474-0017,nzd0474-0018,nzd0474-0019,nzd0474-0020,nzd0474-0021,nzd0474-0022,nzd0474-0023,nzd0474-0024,nzd0474-0025,nzd0474-0026,nzd0474-0027,nzd0474-0028,nzd0474-0029,nzd0474-0030,nzd0474-0031,nzd0474-0032,nzd0474-0033,nzd0474-0034,nzd0474-0035,nzd0474-0036,nzd0474-0037,nzd0474-0038,nzd0474-0039,nzd0474-0040,nzd0474-0041,nzd0474-0042,nzd0474-0043,nzd0474-0044,nzd0474-0045,nzd0474-0046,nzd0474-0047,nzd0474-0048,nzd0474-0049,nzd0474-0050,nzd0474-0051,nzd0474-0052,nzd0474-0053,nzd0474-0054,nzd0474-0055,nzd0474-0056,nzd0474-0057,nzd0474-0058,nzd0474-0059,nzd0474-0060,nzd0474-0061,nzd0474-0062,nzd0474-0063,nzd0474-0064,nzd0474-0065,nzd0474-0066,nzd0474-0067,nzd0474-0068,nzd0474-0069,nzd0474-0070,nzd0474-0071,nzd0474-0072
0,1999-08-26 22:07:08+00:00,147.60592647825777,152.2686029857539,139.22064031035654,143.59494014949348,146.84186370738414,134.9207202445475,138.64958828622838,143.79404925726553,146.5265438164849,154.95767534399707,161.42767617898332,156.44448151200817,146.02782319839451,153.28267159283047,147.8286988085364,141.543008353377,129.8431372230042,124.34140929645129,126.89474187601668,124.42332288640124,123.2482784943162,108.5277313689075,112.14182453319293,114.85876313995922,104.89145893305866,102.0477255276725,105.68547731808681,108.75792939670086,104.0878875400593,100.48458633077942,99.09489390241845,97.17981140402568,101.1105251944391,101.70092197206041,107.50562712510373,108.04518623578619,103.73556988632427,106.04984556452614,113.18984178055952,114.39305061109792,113.65129900447548,115.23062412984217,120.11556140017532,126.47388019922552,126.80889971466861,135.54723785041742,131.80523475627263,132.74574644320313,140.56025648684016,135.72441542044993,124.1208748026742,123.33050819899611,124.46723003559056,131.39653392559052,136.80485901855724,145.6751017734884,133.91476466171028,126.32616600228029,122.03556698808544,125.87711340611487,135.60150986104475,142.94916338851803,145.79681210594913,152.60877336382805,152.83667280362252,154.3703386265929,148.82708216725106,153.416222543395,157.12154318160464,157.62257123672453,158.01075569767602,159.33028260722745,153.9762758608514
1,1999-11-30 22:06:59+00:00,131.83211183800944,140.77793078490566,132.02575631129108,133.03436050707683,130.09189797958493,116.1586661836701,118.88518104066415,126.49803704458449,135.6898662852518,145.09424572444576,149.12342377018038,143.18403740780295,138.16252333521012,145.74478291671454,143.58010725128958,130.03473894791136,124.19410815399131,121.2909212999207,121.68285841585613,123.32707010276467,120.54402156466884,112.6429351359512,111.99695508553845,111.20244929709142,107.04999406463553,106.49968428235049,106.54502172699426,108.8543331166583,109.13620048846761,104.3935417624983,99.37025342220562,101.97971591335511,104.92793947331299,100.21737166884047,99.1351014690206,105.86267829496393,104.31784917428806,103.6782849506023,112.25618186698483,111.20228108474112,114.57041513742013,111.08796511247944,116.74955804629772,125.6606001619344,126.47590393350119,133.59137485390468,130.8897374458926,134.95668324823555,135.40919984674434,134.7341740699507,122.65379928841811,121.49246601112951,123.33763532177758,121.02242470021957,122.71948701832027,130.43650269271632,125.97791677866766,115.21483768482122,119.83343517751379,123.24134184906133,126.53716738472389,136.52534832275998,147.69614051430653,144.3879291631392,146.1026321075435,149.56785415896383,149.4255107581575,151.77860076009114,150.06873779832114,148.02381500241958,147.74930664695677,150.7490555784509,150.90980611204867
2,1999-12-16 22:07:09+00:00,124.39506045966876,132.29193731888626,121.93217031121488,125.13129680916558,125.99862191004739,112.21021095232327,114.65803106747165,119.0794638795435,124.44738412412103,135.30407247031695,140.30089781225,135.693964794235,133.85879447175867,139.20192938200168,136.7854589693991,126.37057006328438,117.30867287783815,115.8238126715616,111.69728445176965,113.55061286983096,115.33054176593012,109.9799383951721,110.2638767854591,112.70288719000291,107.61311256853827,97.82862246713518,99.57550023472179,96.78180071708152,99.06234353484744,101.05255625551423,94.1059709634329,100.4455665157081,96.44669111948045,95.81384177367737,96.46605060075032,94.19686339724669,89.13883685847043,91.80272252424209,101.09203889082279,105.47962101548961,106.91448585303633,104.33541352946912,110.81201107036075,111.6249809537129,114.83694091273446,126.61579420817915,122.53223264939375,128.41802457408144,128.9266562372669,123.62899227414776,113.4050125825149,113.75516589461269,118.86074464529266,118.66224377598054,124.90800393881847,129.7697331483416,124.55341908830776,112.61107679220198,110.85884722863824,117.19706362504974,121.84573133512409,132.7531157244687,138.63453173271765,139.66904733718587,142.3586012772306,146.91458821973515,144.28421717547212,144.45377693113466,142.32891465894096,147.9086620552048,145.9132016131266,140.02361482596126,136.2573673585407
3,2000-05-08 22:06:20+00:00,144.91214259330093,152.06060356652264,142.1627408195368,143.11446525846446,139.64671246948552,128.78930538712098,126.4084512489373,131.6072889877608,137.56688961575372,145.1125685265288,147.8919690157426,140.65613564052623,137.63831197543456,144.59163308957542,141.6217447893659,132.71120612751895,123.92101343826589,121.63502005681849,117.91625315796108,124.78076222953767,121.81049071058627,117.8522327917367,120.6535112667915,120.10709730341391,114.41968413122052,105.48815222117807,106.61400467191112,104.11632048504941,107.4727634148984,105.15354799629091,100.34550169225531,101.13754696485907,100.35614719086108,100.85977942370809,103.00259812036747,103.31269171157915,99.05870694892243,106.39005516928728,112.68841113677739,114.40340872057715,117.3556248186281,115.96983782301385,120.07018908521837,125.5092660521147,123.31606251097509,135.41854983075885,133.88258463586578,135.4309087815253,139.69350135772163,135.10278240972394,116.69339165190017,116.87796446304361,115.450836566808,119.53955906744751,125.28434422873224,126.01487042667043,118.09116977822246,116.98049216770174,115.43627091235186,118.62601920633061,125.08763762863165,137.80813892350176,139.36869215713676,143.1346490039208,145.74611622643363,143.92271067184564,143.3451759017725,147.50811348892523,145.78950147802098,146.06945031122223,141.6257271550959,133.27164198182277,132.1235023466007
4,2000-06-25 22:05:55+00:00,,141.04577634339287,137.42348056599297,141.14718192788,141.99209373950748,129.1602659892302,127.06011394367076,136.41852634628714,,,152.47085896434058,145.36608277801713,140.6449196961211,151.5437630424743,143.12398759235617,138.72746937283517,128.11603962527357,122.84960803721063,124.80958697423875,121.14838236427642,119.50977980603153,110.65527891099589,116.64627944945855,120.1697502073094,109.4596649153852,107.09086254144711,108.71764343315996,108.92381947930284,108.05585622385115,110.21959038809503,103.41209538712175,100.27761870182542,104.99048958766946,103.8882153134234,101.59959130722449,105.28389399843016,101.24889538855486,102.66188882861948,112.34567532779874,117.25465078269474,112.74370757465181,112.47684188009667,114.46267862486341,123.15306595344393,126.13562522973277,134.9766251514281,132.91715263775265,136.3498445040224,136.61611127009223,131.55273938196018,123.86025847115044,118.06479674910705,114.48453907062719,115.18393128314878,120.60193969082468,123.21239778330617,118.7418996178988,109.9898990414292,113.01205802900877,116.31784152145494,129.7444315621642,139.85361647212318,139.03291245623222,142.56639109909975,141.4520831911895,140.57346165935638,150.37573948276673,146.46470499543142,146.6202701222995,141.74627935369205,141.97440263610994,139.0206530840323,136.71411086346188
5,2000-07-27 22:05:24+00:00,,140.6939718149711,134.74500015802056,137.58431480189515,137.7730672502012,128.31971829068544,125.32523966119287,135.25281261544922,139.9665548518236,149.05007047067346,153.06072581409063,146.10938665053857,138.75952763610917,145.0920085422635,138.08921803729373,130.42210215459784,122.04912132018244,123.01138494559608,129.4533575525294,130.01316682751923,130.79622337616235,125.82018004513615,124.74739592945086,124.39141109226779,111.60312765187278,109.99707987364991,112.17819437228695,113.55831203639141,111.3604347314281,110.36901968628416,109.13965395744202,109.04853915522745,113.37803221442459,112.5287348806759,117.19314963754746,121.92404989162007,116.2751182855547,117.54850254862217,122.32639045434722,120.12697628972845,123.64958320087797,118.71844724913996,121.46370059163101,125.50660635140939,124.36418766766172,131.65518166524458,134.59248011073052,139.30235803222945,142.3786911941495,134.76632778649343,125.54679609387071,122.59893495859282,123.39118421378069,122.95467396408014,124.69548267716611,129.71846164763255,123.20724016493966,117.49066960045694,117.30669517116945,123.83267767835537,126.96637926142728,133.64324933492827,141.0477176418701,143.8518062703221,146.32069006193944,144.53541905110882,150.0407388242528,148.7458733838776,149.17448025395345,144.18787207396377,141.47368897434026,137.24972375371834,154.9086825401347
6,2000-08-03 22:11:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-08-12 22:05:17+00:00,132.0320384255715,147.2497002581322,135.42705223476847,138.9942944339292,136.6662535738359,128.32597123380518,128.42942260931142,136.63210316059175,139.974707716866,146.9105080224773,156.5340308477709,150.66477356144156,145.77115853446543,150.4861476329157,144.71914440506993,133.30570335517663,123.74342240082507,121.88371784577107,121.27460009847175,122.74010855145441,121.3008786466327,115.9051393734273,120.46695767892368,118.09751550842272,111.37908602510075,106.91107326722809,108.34079287530376,106.4596304985983,107.48547189877851,108.57183114107082,103.36514063019322,101.84052960613552,105.89724894096727,101.70025951449804,105.95316514528857,106.50132208181594,105.8195271652279,108.2173221177673,112.90368368972457,114.79102713196673,119.72958436315648,118.9886835371222,117.64147951262083,120.68925315700682,122.39092304238234,137.0019823049937,135.86007140938415,135.8732920220419,138.6667120150458,130.58864724864844,119.64616436015,116.58941150336992,120.31027960007017,122.24652128365341,128.06075927921722,129.03993560494817,120.48410815013992,114.10811900687243,116.35036979371725,118.15293536250388,124.88130833577222,136.58980261595087,140.3400106452824,142.25559658884566,142.6080849112994,143.66725327470388,141.9716540392729,145.36245277351844,149.2439515613057,149.64573695362034,142.66129539294312,142.89031858456264,146.0008338229958
8,2000-09-20 22:10:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.63572847540615,141.91097933982473,136.9190462076374,136.8336469049387,141.0055365322923,130.77250493420854,121.65375014330712,116.76315465487096,116.57639259026112,115.98265593403752,122.3663862842626,126.00756267330615,116.00877840258579,112.56357537083188,116.80505177878182,124.37714643354602,131.51717766953516,143.55132547678102,143.92981880988282,141.55136213190704,141.85446137006406,145.85251471387357,146.7870716156241,145.78961304975147,146.52475335236693,139.1181758194172,149.31280292140718,148.49867477784164,151.21229917836564
9,2000-12-18 22:04:37+00:00,124.11934298795182,137.04020407518345,128.00353128494658,132.17353400445757,132.09363857004453,120.31563829030722,117.6993052967085,120.88920704962592,128.2928763991854,140.98414110947306,142.47240484143924,146.12167529261114,142.81270192625945,146.4929767078848,144.52404836449497,130.60145750708722,121.11170024065845,118.04376739065945,117.93038038273988,119.38951366401369,116.2649930952188,111.05373325070329,110.1414701683704,117.1132484261985,111.30223886045462,107.9959013227434,109.19200055986384,111.38061040925581,108.73697535757402,109.42969918487745,98.0017838462048,101.06905932090811,103.52262238962687,96.62652729587356,99.46205559350946,101.6003889398643,100.98148411304079,109.41478090817354,112.77537427318816,117.28222000460805,116.71019768733981,111.63981635824938,119.83962294688821,124.35614796558492,120.039426781624,136.19812730178882,131.98965093386397,136.95318019981934,138.49015330181498,133.26059935158528,117.2420426743574,112.81357876292623,112.6843287099386,113.70913481317356,118.82814810971885,125.07879553474922,116.9186229092071,111.31118934462216,113.52898140216712,117.33070424426307,121.70857629825292,131.51834374278397,137.0793593389083,138.32862320597945,136.91557739510912,133.33604500713733,138.82170953357982,138.73352924709064,140.8785824324348,135.7433910284485,135.84140402588054,132.53130009635595,137.95714429196596
