,dates,nzd0035-0000,nzd0035-0001,nzd0035-0002,nzd0035-0003
0,1999-07-25 22:04:15+00:00,,,176.5527694015995,180.43716169495792
1,1999-08-17 22:10:26+00:00,,117.77415115572718,150.7099052854516,172.2746781488808
2,1999-09-27 22:04:25+00:00,146.63881464032227,153.55254586359808,159.89754242648894,161.09826752297238
3,1999-11-14 22:04:18+00:00,158.35397262685723,169.40888639288445,168.3018298501211,172.27844710038192
4,1999-12-07 22:10:30+00:00,147.0750201923011,163.1641298048081,168.95736925516871,167.02719675211523
5,2000-02-09 22:10:19+00:00,152.22093712230043,169.89657348997608,172.85359364909422,170.25467429756742
6,2000-04-13 22:09:54+00:00,,189.03887247129018,195.86387523433012,233.4166940512825
7,2000-04-29 22:09:53+00:00,177.91313704966612,194.3074517346165,196.51889534214018,202.83365448754816
8,2000-05-15 22:09:42+00:00,,,175.58573185951906,213.6750629377907
9,2000-05-24 22:03:22+00:00,147.68265394887578,180.43526368565364,179.61453782611113,185.8074888455522
10,2000-08-03 22:08:44+00:00,,155.28684984912937,159.43156420423983,169.33943949307047
11,2000-08-12 22:02:30+00:00,153.55311204526532,181.66177181895858,176.08805026891983,176.34581444339557
12,2000-08-19 22:08:38+00:00,146.91940010025996,155.32591735974387,157.21858288368085,160.64733913951684
13,2000-09-04 22:08:22+00:00,154.6496807420719,160.75097344982606,164.9247049178017,163.98765218186264
14,2000-09-13 22:02:02+00:00,158.98714554106584,164.4512630071602,175.8291991728368,178.27052066544059
15,2000-10-15 22:01:32+00:00,155.43905670771255,156.34142005003108,160.4336530761309,158.24855481259885
16,2000-10-22 22:07:50+00:00,180.52433505539523,189.4394023667775,186.5816632837214,186.68413211146643
17,2001-01-03 22:01:48+00:00,172.1099499849012,183.8726332369421,187.06969985523222,196.44707638393857
18,2001-01-26 22:08:07+00:00,,,171.25442786736397,169.95619526289192
19,2001-02-27 22:07:54+00:00,147.87625084444971,160.54630142943455,160.64236773249564,164.0545346267087
20,2001-03-08 22:01:45+00:00,157.88353350610222,170.67569390758328,169.15111489787967,168.65166903911637
21,2001-03-24 22:01:35+00:00,152.68115199376393,171.43750428477205,175.195342763187,175.60794414689894
22,2001-06-03 22:07:16+00:00,168.38051043026275,183.61544095447283,183.5942415478727,212.70282412780338
23,2001-06-12 22:01:01+00:00,,173.3513221803858,176.07387543815003,167.63947099908316
24,2001-06-19 22:07:05+00:00,,187.997373810711,181.4599753244274,184.108206035662
25,2001-08-15 22:00:14+00:00,173.8004058161098,186.95397047500353,187.1201959271244,212.83916525597414
26,2001-08-31 22:00:05+00:00,160.42875083645006,177.50430470355795,179.8097231158892,180.42620501005956
27,2001-09-16 21:59:53+00:00,154.63321745039445,163.7140936248502,159.14648872353095,164.1676141962444
28,2001-10-18 21:59:42+00:00,146.19273044068257,154.19986839421577,153.098141919211,167.67335257871315
29,2001-11-19 21:59:56+00:00,149.5926869701907,158.41082063595718,166.21715156015034,165.9238909008895
30,2001-12-21 22:00:05+00:00,147.38608016390037,156.03780303442647,168.42454357266666,163.92898305136282
31,2001-12-28 22:06:14+00:00,157.08493578320656,168.9754424899914,165.4044927285671,177.25301592836578
32,2002-01-22 22:00:16+00:00,175.92220330524506,188.2940527886177,192.42038546864467,
33,2002-01-29 22:06:21+00:00,141.81323681255856,150.6655336264733,156.66317152396186,160.11906974507144
34,2002-02-14 22:06:29+00:00,149.962441216255,157.93787990243885,161.6026510842758,162.7550193266307
35,2002-02-23 22:00:19+00:00,179.1001297439795,193.7220937455084,195.69922139977,
36,2002-03-27 22:00:13+00:00,159.32133789657468,166.31280291382043,170.51026415916724,169.89628840048653
37,2002-04-03 22:06:21+00:00,149.9006568529643,169.90174572600537,174.6369870433098,
38,2002-04-12 22:00:13+00:00,146.74377100140424,172.98281869614115,170.6723511564837,162.5457445924462
39,2002-04-28 22:00:14+00:00,145.11880262150612,146.0438729105043,153.53939250561922,163.58779556676637
40,2002-06-15 21:59:55+00:00,,155.8325291006242,164.48697485733362,167.9608841513579
41,2002-06-22 22:06:03+00:00,,199.89698074803664,189.74480194995937,
42,2002-07-01 21:59:51+00:00,,,,164.44954029416112
43,2002-07-08 22:06:00+00:00,,190.06954975729946,176.89975289492446,
44,2002-08-09 22:05:46+00:00,146.09002006227882,154.77776600801693,159.66215265364178,164.77451444531837
45,2002-08-18 21:59:33+00:00,178.79576635597624,186.1711629361892,181.56205918154876,
46,2002-09-19 21:59:11+00:00,165.63437842261177,179.84038539885967,177.67571285074467,175.25058724216325
47,2002-10-21 21:59:12+00:00,,,,
48,2002-10-28 22:05:22+00:00,158.67542853015604,178.14823484602977,182.84829307700863,
49,2002-11-06 21:59:17+00:00,,,,
50,2002-11-13 22:05:30+00:00,170.48205272462653,187.82919176342955,189.96730136729192,
51,2003-01-09 21:59:45+00:00,159.96378123326213,177.40396526378228,180.2335558967545,186.17635319666383
52,2003-04-06 22:06:21+00:00,153.21279269354577,159.69215647566068,169.5243268345501,171.6205769456192
53,2003-04-22 22:06:19+00:00,163.01751387198138,179.35358098401656,178.86438561308904,175.60603632342907
54,2003-05-08 22:06:20+00:00,154.40101076391636,180.84966935439274,181.080335007651,182.03335689656518
55,2003-05-24 22:06:17+00:00,,206.27749685776763,196.44374795644651,
56,2003-08-29 21:48:38+00:00,148.62146005951507,159.81520627100053,162.91920840972512,164.41390195915676
57,2003-09-30 21:49:06+00:00,153.3091869521367,166.28624741308204,168.05739185693068,177.01900097655
58,2003-10-31 22:06:00+00:00,,161.99165995041966,165.93633976583897,171.4387991039613
59,2003-11-16 22:06:11+00:00,,,172.811790306798,179.74763474127167
60,2003-12-10 21:56:06+00:00,127.33758086446296,141.81747854576722,145.1275278536416,155.3789547637368
61,2003-12-18 22:06:24+00:00,169.32940437115798,187.02556289434688,191.69615255096684,
62,2003-12-19 21:50:03+00:00,179.64765990603516,199.89150398097757,200.72008914532708,
63,2003-12-26 21:56:18+00:00,151.2162110441948,169.7537178259816,176.51509935842614,172.02221715443346
64,2004-01-19 22:06:35+00:00,166.29724613264088,186.430614883003,186.1783343406273,182.8789620361279
65,2004-02-28 21:56:35+00:00,149.03740443136198,156.5380319002892,147.45984908499565,158.75800743024186
66,2004-03-07 22:06:48+00:00,141.8472049396128,159.31180660585818,150.5243070058259,164.81314770225654
67,2004-03-23 22:06:52+00:00,144.98373659285267,167.08186368504388,157.61001749508313,162.98709720066523
68,2004-04-01 22:00:40+00:00,,189.61587022635584,192.6903533721123,193.95744482305514
69,2004-04-08 22:06:49+00:00,,,160.6184784145869,170.06863835228037
70,2004-04-17 22:00:33+00:00,162.04229029874512,185.7442955054644,182.97930530848285,183.76559111260056
71,2004-05-26 22:06:45+00:00,,,,
72,2004-06-11 22:06:38+00:00,,191.23158418163405,188.93816792356242,
73,2004-06-12 21:52:47+00:00,,188.85694115442345,185.06050861438143,219.91788664664602
74,2004-06-20 22:00:26+00:00,145.43792576042554,172.34922585058533,169.5753686301261,169.37010830789137
75,2004-07-06 22:00:24+00:00,148.8578011537864,177.8315952216707,171.81852905761974,176.10067888839313
76,2004-07-21 22:00:04+00:00,138.12767644373645,175.0085221421079,171.37893165679446,177.46552492277766
77,2004-07-29 22:06:27+00:00,168.221585664548,,,
78,2004-07-30 21:54:04+00:00,163.2148023420009,185.13460187386113,181.35485861116976,183.14205295154815
79,2004-08-07 22:00:13+00:00,,,,
80,2004-08-23 22:00:11+00:00,,,,
81,2004-09-16 21:55:17+00:00,,,,
82,2004-10-17 22:06:14+00:00,143.10413161113297,165.8227610895582,163.30302689118986,171.47899914948061
83,2004-11-03 21:56:19+00:00,172.99409951171347,181.84399568245962,179.82585258026756,182.0563589596954
84,2004-11-19 21:56:31+00:00,182.97960359145864,189.5483695709645,190.8872138591222,198.2119842177587
85,2004-12-13 22:00:36+00:00,145.72567405027942,169.26374929356314,163.56332630503624,170.87041565513596
86,2005-01-13 22:03:41+00:00,151.4251632679024,171.74227464256592,166.55345972353507,169.43674645959263
87,2005-01-14 22:00:49+00:00,151.0143426519629,174.66778089769196,167.2456665873769,171.08598795359083
88,2005-01-21 22:06:59+00:00,176.01309769419396,,,
89,2005-02-15 22:01:01+00:00,,,,
90,2005-02-22 22:07:14+00:00,163.03226460809068,169.27408666984087,177.4190084786843,
