,dates,mex0353-0000,mex0353-0001,mex0353-0002,mex0353-0003,mex0353-0004,mex0353-0005,mex0353-0006,mex0353-0007,mex0353-0008,mex0353-0009,mex0353-0010,mex0353-0011,mex0353-0012,mex0353-0013,mex0353-0014,mex0353-0015,mex0353-0016,mex0353-0017,mex0353-0018,mex0353-0019,mex0353-0020,mex0353-0021,mex0353-0022,mex0353-0023,mex0353-0024,mex0353-0025,mex0353-0026,mex0353-0027,mex0353-0028,mex0353-0029,mex0353-0030,mex0353-0031,mex0353-0032,mex0353-0033,mex0353-0034,mex0353-0035,mex0353-0036,mex0353-0037,mex0353-0038,mex0353-0039,mex0353-0040,mex0353-0041,mex0353-0042,mex0353-0043,mex0353-0044,mex0353-0045,mex0353-0046,mex0353-0047,mex0353-0048,mex0353-0049,mex0353-0050,mex0353-0051,mex0353-0052,mex0353-0053,mex0353-0054,mex0353-0055,mex0353-0056,mex0353-0057,mex0353-0058,mex0353-0059,mex0353-0060,mex0353-0061,mex0353-0062,mex0353-0063,mex0353-0064,mex0353-0065,mex0353-0066,mex0353-0067,mex0353-0068,mex0353-0069,mex0353-0070,mex0353-0071,mex0353-0072,mex0353-0073,mex0353-0074,mex0353-0075,mex0353-0076,mex0353-0077,mex0353-0078,mex0353-0079
0,1986-03-19 16:49:55+00:00,208.24114505433897,205.4335316027469,207.863009255995,203.4371544593395,213.0009955710919,208.15953456488802,207.27890980963178,208.65574831561833,215.96927452321844,208.70780184335058,212.95154238917084,217.74977594783502,212.20078592784813,212.65857077661244,221.06702910998914,223.36366965681955,222.70140723948418,216.61347272012424,215.8834546591225,212.31311988133385,214.369890845192,218.55954252022272,219.28805290658266,218.42421942996614,224.96950257417188,222.51644204911184,216.7544840538127,212.76401577280677,213.15273474852637,213.041865821062,222.194417383619,224.61731434441128,227.7973906436372,230.47484937907623,231.2491979620948,226.4428359180637,224.0684368686731,218.90396867088086,217.23193355016485,215.72297740398307,219.0718504665181,219.08275024335416,218.47978552221122,215.10379129686143,220.57496524374184,217.5157376918815,220.29885023045657,221.51908076266443,220.22137532802867,216.669670740068,225.40915979042686,229.88131820746918,224.67128954516565,229.45083694138782,229.32978309440452,213.5616147809731,213.69566972496915,211.86163430763932,209.12700208816628,208.73627700851716,209.36670580014152,207.0895929054622,200.99169237902478,201.29151162901366,200.18517875446761,201.6524357226589,197.06137070195567,200.5548992331849,195.58599193601805,202.54010445691145,209.5749024727084,209.88971109639684,217.73007355126688,212.8832610895635,205.80307769150264,205.02842738114947,204.52424354355077,214.87323243075437,207.08086609816178,197.7046729664102
1,1986-04-20 16:49:14+00:00,203.00767156551933,201.13542859119895,208.56362345065455,198.73406276448617,199.06869030955363,202.40904257240823,214.25125428679007,209.2514259912773,213.36978754219064,210.88395031253293,211.1647710701964,211.49240300323822,221.75016416494955,215.64764292052695,217.93808377186906,217.15388489300778,228.6734828578103,214.66227063174847,215.74640466875974,214.59374795246723,213.39817241521683,215.191567557214,213.46672856674425,213.16989872131188,217.49580504087336,221.68266233961407,219.96401624161558,214.80817892543004,218.01364278277535,221.60965786585172,226.2572029614937,228.8473733099122,229.24431406422102,225.30291426868712,227.8640854044591,231.00869910461515,227.12056432855266,223.17762247862015,219.31919725821567,219.7640802206235,215.9048607845672,214.68826347957645,215.91580404745014,210.43902147082648,212.67240052581346,211.46118117358435,213.90722550749692,216.20999839269692,224.51814654266175,224.1283468539489,222.05855338894924,225.40867463834707,228.00027053372665,220.5559690598342,219.50441348579565,216.7741732914535,213.62106056042776,215.07653193008915,215.6886978410025,217.05429325716466,206.7988478654421,207.3912119304286,198.97505380289397,197.42217580934891,198.71935076919388,199.39763520572603,195.12667838988443,201.00430145321846,203.3694577815726,203.72125881270054,206.18236162994702,210.46109094420262,216.95460656796712,210.48364153629902,205.11381625459856,207.8954385129963,205.60857730034047,214.28113889655668,218.5566033190474,203.56600399012342
2,1990-02-10 16:45:34+00:00,228.5692831067299,221.6163434281562,223.87708548049088,220.6654393790227,221.81038528521216,216.34571149981699,226.3610160460558,216.50721763397684,215.26239532607374,216.97267664220254,213.9729696669957,204.26342444707316,203.39082812113472,209.8215001929966,217.1316300478087,214.32076375129898,223.39012156498052,216.70504152466003,206.1644047230935,206.28064195824842,206.19282152328927,198.2440178126776,206.7733956077273,211.91302827016202,218.42021607951278,221.90352911630612,217.4393499721727,214.43323606228773,214.36282124529703,212.6283175972956,219.07473603002842,212.92957458924855,220.96033407319084,222.2586840563525,221.88132060086116,221.78833822098386,221.11963092360816,220.65271481147153,216.96707590225805,212.3778135798237,210.62072818092145,210.8396875453567,208.70514486846275,207.1166811547494,204.85039934220308,209.82308030501378,210.36757380175698,214.28012056867846,202.08641354692975,209.25257030835843,202.6635305902992,206.94474663937453,217.3268255721059,213.1533583357855,212.09367907001752,207.87536052244815,205.21174941835335,204.7865833763861,202.92199742896725,206.73098956388753,203.0791464984281,198.0368688001758,201.6899647333832,197.48096699094407,193.5272355837184,193.5404339920879,193.94903761995198,190.54471986995833,194.55449763016105,194.84255570508458,190.80452943530355,203.71573788652958,214.56109785193863,208.90733482497035,192.65037607560592,208.00178946633238,209.7994630540437,214.575118834007,209.74724936608905,204.7883957258281
3,1990-04-15 16:44:09+00:00,243.53098608726978,238.88503953420954,237.84321580345593,236.17407038140533,237.36046967664169,238.87778543080165,241.38480775190132,237.01750348619842,230.44731775611845,227.62040274308666,223.71827277523727,222.14283751903562,231.44565364745944,225.93118701960157,233.6126927468447,242.21273676460936,239.34937301879427,232.8634158842376,227.97784743360984,225.37411431548213,215.4989040354738,220.68334938641374,226.68170913064017,225.8132316211698,226.45455351743527,231.11218481888974,228.66469082529085,224.97112059023664,225.8662842687192,226.51926841075394,219.77476946769107,225.50627046340765,228.24580889789848,228.39928050432658,230.45198992633524,233.23609421649832,228.0763359920398,232.31694624035345,229.56906680145624,226.98361438439036,222.39766974375848,216.19480549231588,220.23913057972428,218.2936187048701,220.93143716671878,220.34105776465384,224.47869533909633,224.66169538650138,225.22395871228727,217.83014633378627,216.83391303402468,215.53907357549926,217.15144722945038,222.03418204375387,222.87192403923777,219.4039680982516,216.69981993992243,210.87408354523015,214.4820190617712,206.6477466265148,205.11871876113608,206.06590008621433,201.70919452737894,202.7579903880457,208.04672356138352,208.61592147298427,204.3069626905074,205.44419402841572,206.74160635127336,207.19784730698322,207.02098956798815,213.77399085498612,215.44633973823088,214.7963047357756,215.43320350356973,212.23134253837983,213.10620860390463,217.08264516802205,221.0979577917763,210.12381656844684
4,1990-05-01 16:44:01+00:00,235.30959544680198,229.9142343979307,232.17586080302942,224.135387107145,232.7844199767133,224.44648790160764,236.380469865387,232.09162985614014,234.79714036331416,223.39116323759347,227.71912919776088,221.0133735290928,220.8107684566783,216.569863195987,227.35407401451388,225.1130281032995,226.18769038105793,217.90119069780926,222.15789345623702,212.54390926945678,207.25350656100875,204.80740442335497,207.3486105608424,209.75939694667701,219.39002118199437,212.64679208197677,211.8397136615547,214.65181729234925,219.72002305013683,214.28773651356036,210.21914681240736,218.55522659332522,219.47436213023326,221.85812876166585,229.76108874882522,234.0795408146586,226.36159675860037,223.02994552802983,225.41528642680476,217.75920654489266,214.21550698068464,213.28926024031654,216.82386988404784,213.22061193178664,217.072236671302,210.83708569173868,215.52593878293888,219.28789370659965,219.8419371313336,215.33972572094632,217.8146592100032,220.51691473894087,219.88735830159143,219.17720575728407,216.73509709052283,211.93667001585854,208.49689053152468,207.58216434138484,206.2095000757949,207.26568244336485,207.73848660599083,210.76853685462606,203.33058792405424,203.15906611707345,204.93031942649728,207.39502087709693,207.08867223985294,206.6466073026023,206.79049223046442,206.55348732506212,214.26908604438808,215.18095512917728,222.5867127336764,212.91299139735207,210.77326933642613,209.91997115406463,216.65849557184166,220.53235956684077,218.88613759135464,208.54086898631544
5,1992-06-07 16:47:24+00:00,218.34315157124027,219.72902869206203,219.25045502435847,225.16199618123997,219.7236630905217,230.65065304007408,229.76203587765335,232.04850167169667,223.2220798654842,225.44295300430315,217.89164954426553,223.4482608563218,221.9980766681947,223.01788696432268,226.06705421720352,233.24875829647428,235.1390253037518,224.52938178038832,222.0310527514983,216.86324471100042,215.97047861325447,218.7665993259046,221.29210123539912,218.11544514778478,222.84340043495547,224.78508445042468,226.8048340391606,220.17202042683348,222.23573941150613,223.03904920271165,225.35116448506815,227.61855274100384,226.3717930928386,230.51809670782058,229.0433727598524,240.73604716798235,236.61289439778685,222.27221403143807,217.1093136166608,222.6419844574715,214.93220667922824,213.9830542823382,213.96466969747934,211.10750417206876,210.38853014923157,214.24073813204797,215.53292188292627,216.45031141244564,213.89795020376326,214.2013449385933,212.7563615848932,213.70594418902274,215.4219015371221,218.18148224156508,211.47386209599097,209.46607930110153,203.3469806720946,203.0109248194461,199.5705251134641,199.73323188367473,199.08822211226237,199.56673929220634,198.5152794694653,194.18081914745463,197.86925932261988,197.96798204380087,197.00158202602051,193.16348337161705,195.34427462377536,194.4021163779443,200.6300192203394,203.231250011406,205.68142282179642,206.30139923604102,196.4881534836996,196.68843314988922,202.87433814662018,207.00688168870857,207.29860355680836,199.63071303028755
6,1993-01-17 16:45:36+00:00,229.34065878460098,226.53274970747597,223.41334815523288,219.90386560308434,218.86320898174523,224.17531104068917,227.56490953706168,227.51400818891537,219.96081886496708,223.03471706548387,225.67332633163298,222.1854292816451,228.98112994002676,221.82666652161512,230.58826230165974,234.12252837339238,234.83744234138894,232.538770394293,221.6949891633417,218.6386015274171,212.23526602984427,210.8664250301058,218.1874639780463,220.04711190240948,224.6094301121821,222.65553999386108,222.65997375880238,219.91153379923333,219.12366433721496,220.40951118333322,218.9613663139768,214.95346532340977,223.5481254939838,226.3766447926275,230.60642827133898,234.80500327226395,229.25788107692927,220.2326527327283,222.25055579724201,220.59194735007668,213.2758195380443,209.64847807562995,213.79644755565693,211.74859475459104,213.25401602043885,214.51354839707994,222.14237697781658,220.4728955109362,222.3463379172908,219.9709650366566,222.71109326407887,220.64691880725616,223.63395393798163,223.11198257489832,221.56447690637938,221.47338069606397,217.35830589467594,213.65485485637302,215.13820172677674,211.07885407537933,205.72097463196204,205.3283997995223,201.25157935004438,200.83032333771342,199.51295357520684,195.48196070538515,191.1756366525721,186.51612752596282,186.53533099848516,185.22239019826728,183.56382144753655,179.83453237420343,162.85717922844867,192.2251663039217,196.71089479755864,201.3234763864033,205.7739057346606,213.37735105346079,210.97389357433266,200.6215579928384
7,1993-02-02 16:45:46+00:00,220.64127177951983,221.91774165142976,212.59971776504733,217.26885901133235,219.35327100166825,219.5851235766244,224.87188972764096,231.20548656052185,217.21797156655916,220.5394037072279,219.33887922037806,216.12550757498065,218.4679540658381,219.8394939200264,225.24173906833883,227.5475264048739,222.63689018089934,219.11347184663484,216.1919733493535,217.23976185636167,206.83189661853945,211.62448715781116,212.28837931641112,213.7009372046885,222.42898141966955,219.40149616040148,217.15246686987433,209.74064244205985,211.31714913704837,212.29036462680918,212.65786698740428,213.8754483241209,216.99168297588903,220.51135031557033,222.3899087934262,224.45758270005015,223.3770925547685,225.78193459436298,215.98109720593757,211.52955279462145,211.70714860415418,209.66986076505034,209.1363160204036,209.01006929567873,209.20183446692138,212.47442281416275,216.4200080024687,218.1553979458095,217.95550437576128,213.8916370661696,217.71600627133483,215.4610749532897,217.32019152491623,219.27222220626936,213.4266935685162,209.10585453558764,210.07325583446823,200.2630460993068,200.57562692676814,199.99352360805565,200.78106755352655,195.10508072161272,195.1195096152511,190.06771268933468,188.38999827785764,186.7147383587675,179.18140458658678,178.61748792953256,177.85362396235985,186.33326568811253,185.71600638092372,192.16768785626547,185.38319869104748,200.72647188899757,195.94077280201128,198.49934779696795,203.19579329447436,206.5761657457767,205.58697822738824,191.7960102743106
8,1993-02-18 16:45:53+00:00,226.23440507003397,217.52488682466583,221.01098932934713,222.33032738239217,214.75061572586793,213.427791133639,219.71279125730229,223.70046139805672,215.73935360865656,219.55643228276108,216.11235193499482,221.75805453197458,218.0170625042344,221.34192263680572,217.88653854884438,220.72417639621352,227.71147243689515,222.78573795799383,220.63943679474525,213.7023526555002,212.00256871238557,209.94160447612646,214.29893392908767,214.1317819755464,222.39965969470504,224.01523193829357,220.2439293372537,215.4037186012358,213.0786806443992,212.82509598086634,210.1240410640784,215.57769024774635,222.38407194170307,228.73961556321544,224.1014592909222,227.4534737840652,222.00055424097494,215.82857274320682,210.36451578239593,208.86274058384544,208.08148594709115,205.39571089891393,208.64237042164575,208.91030345552653,202.73465416373355,205.51146133297303,209.2681961636819,211.02873912204032,212.18435575398294,215.34443229804666,214.319727517071,208.20214840426758,212.5623214922025,217.08653892534142,215.63054580571253,209.84312050709272,204.4687965752399,196.62874838748849,197.960135213559,198.7498481775456,200.44793387248984,190.8776805952689,194.49301567161643,190.9780194370518,187.6767827997791,188.20887414551112,187.06223687345621,182.49272850189348,181.60908942528297,187.0844000163552,185.44515620071732,183.411154221485,183.5907264978746,194.677375920411,193.91200817365797,194.6893006730447,199.2187796050166,204.07787535796515,200.71024735712643,192.97546006414797
9,1993-04-07 16:46:11+00:00,235.29561481525218,228.5762066482746,230.8789944740779,229.07528290739054,229.78547664326734,233.48093910561605,229.38809898186236,227.05054922111356,221.55341029597977,219.76378206652788,216.49052871785264,218.48988903920477,214.068656193267,221.90453862365067,224.9461329522126,225.93262678950202,225.33755007153667,218.44222028020704,216.98451374994698,214.3656705522788,209.9333192804397,213.43110104001198,216.47999413613965,222.96039141652128,229.11487527727047,229.3660276856492,221.3572426059258,222.9962941588811,219.58558335956167,213.91595028255168,213.06121688754808,220.2968145516228,222.61482775244616,226.9653202628376,227.15736609492302,232.21835743485678,229.23399251245303,226.15744199331698,216.8561911022634,208.83007513999928,208.3069104144255,203.68887037721586,199.7784600074929,208.43177210751395,204.36106983368,204.10804731194003,203.25893148360504,205.62017015162888,204.5312972612373,207.92375676345523,203.77191763137444,203.0039448007451,211.303399487837,216.6415572190119,209.8532822629404,194.8735276078035,198.00074051226267,200.55103911347558,199.79202934177,194.71831050883156,196.36734076810697,189.62367601779582,191.672694608871,194.0028975018016,187.841154948318,184.2091063672776,184.18012810878685,184.46827567006034,183.2841345899659,186.54048679542208,188.02506784367364,189.46092420650035,192.44668453089284,194.31384311039054,184.18739101278527,189.63928332068767,187.46315089222185,193.15206105483423,197.50419295905166,182.46657799361117
