,dates,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0026,nzd0482-0027,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150
0,1999-08-17 22:13:13+00:00,,,,,,,,,,,,,,,,,,,,119.10232315505905,124.14099464599718,127.87131049409281,,,116.00060023931393,109.19375944928358,105.93556176021656,108.1142314689449,109.04679580576735,114.77551448758871,123.13603257147925,118.56396484028721,123.9463713052055,118.35158984426204,117.63483543115434,112.42783504344546,112.22049901440319,102.96375722056172,119.59324553060335,112.59265031541058,,,,,,,,,,,,,122.62220484600586,114.62759110353433,120.47970792679367,118.94083349861283,123.33386475021912,131.24409926405173,126.48077736469882,134.02026853974917,121.89494170392248,119.74466893464543,104.2808558734305,114.51413797403964,102.71692218349811,114.6737894240734,110.55005769480728,118.94514738271793,109.59034520848374,111.97445421431755,105.09499679060336,116.1537026778063,111.0751635554241,109.77834438366811,109.19985464004922,113.18973673679703,116.87865504824482,121.21414091837667,116.86208110665949,110.70983847855108,115.07475432961795,114.99828611343325,113.97044236753426,118.37398619720533,123.98869790072216,,120.9189788029635,,,,122.44157457821257,122.3343804658215,119.53942132389474,,127.1894941069469,125.61672938057976,124.33159172834264,132.1308232149433,133.27596518772944,139.8613773382722,140.12450787861349,132.64343269798303,128.79007191485917,140.92274696655818,139.95591447907066,136.27037585322066,135.07574718252144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-08-26 22:07:08+00:00,102.72920198701829,112.69603322380684,127.88561052352455,120.11918726622437,122.97064039051908,110.65639145912841,108.42633987160659,102.95460174823936,107.1540789791173,119.78151845087744,123.46769976022472,120.92235986467541,126.30940672692873,135.2584903498099,139.38210657464268,136.60093246238034,133.93398093911225,133.12465708408192,132.37515969591348,124.456260362496,127.7386070146617,130.23282845353032,126.79262623795574,127.27260437490649,128.04140092412504,121.18858546559525,118.5625593923611,115.09764538458275,121.55203816842187,123.93756571021174,131.02674496271035,128.8869773209178,128.8196700436378,123.68217669564186,116.6006097718965,111.53417815226888,111.53612960749933,108.59842615770889,113.46072335444792,109.80678756840251,110.13490494789062,112.83877102104613,117.48377698208247,119.99400133873968,116.46783470182541,124.13676049168647,130.2779004854696,121.36564882555263,116.78262342385078,109.01887384801759,113.38388776236543,120.25389705323055,120.84562099341876,123.94208955604259,131.92169456672406,124.30546471734462,131.1298325652705,133.33151163456665,142.7345983996409,142.23450233302017,137.18463504718298,127.08612941523775,117.8421126065763,116.99293709054596,112.23993523984501,116.1591528750305,119.81695197352663,125.01293284333333,130.05979744255123,127.3251298202145,127.46458253444916,124.69122184226175,131.2342932268022,123.4077747692256,128.79565724992247,125.306552900761,126.31070899907249,125.48637404009838,121.92780892131005,125.07365758083354,131.60096522094108,128.70034934690327,126.30974052427754,132.2404375313861,138.7195878565315,126.61751258307072,133.9534222619817,,128.75484845472593,129.26065444016095,135.9964824987263,129.31511073826334,129.93032222113834,131.2104841306351,143.57918907891226,135.3727761157019,135.55350805000342,139.30432008173054,142.86459345423853,140.36132096727243,150.09150384674803,135.61162728883917,136.07540775990907,151.07185337753472,147.1857974204894,140.21916048771985,141.9929006217079,137.14670484248362,139.8846234522383,143.56902349425565,149.0097955672147,,148.98537573138918,153.1830791960013,148.16183523197577,147.45857252901783,147.14664018753882,147.20480519197793,153.35969997926316,150.3088612307048,156.2956147830153,150.17305944625255,151.29876640503645,156.1047288932101,154.28740516276335,165.81615835127963,161.503403256753,178.6851077130754,178.4523014691272,167.2538535470434,164.0243193389599,166.40330888049104,168.87061635076435,176.43080696512868,179.6448020767616,179.7646037959591,166.0795281894707,160.3512497260004,163.6352646767801,156.79520785177533,152.75964972173847,151.80451855967485,152.08221501264762,161.99714217714524,163.51106232149726,171.8716266878131,171.52747261983487,173.51289697526047,191.48028828275176,177.40065568085706,185.35000302955666
2,1999-10-13 22:07:36+00:00,99.86290776817259,103.26722464427691,112.19031863745997,104.14908791733114,95.9674890000297,101.07292313526948,99.21465411020695,101.8931274012642,103.972267901985,110.89506160985063,117.02527975711664,111.84885362381003,118.77426526878271,132.40592622219305,129.33098652195358,124.67280770013119,120.86001276601763,122.08581417467144,117.84119263153359,112.21294579000966,117.04780510170876,121.07902591054645,121.68856729331094,114.0389722352683,,,,,,,,,,,,,,98.60856115166314,,103.51814607276815,95.3695347706788,103.68924356029507,105.91164378075497,109.57661565691421,114.26455809190784,118.28623294598522,120.04306960046375,111.70240905171333,111.61340833427097,100.53501425752584,106.77469478324042,109.54009152471475,114.66307414646475,112.19330218276993,116.95641886542224,113.14455732725042,119.3260169480446,130.1713817101189,125.2132753446345,129.9680700037361,127.59413646819385,118.27582960876111,116.72420140924729,112.5951421793798,104.0337339608437,105.15374711838199,105.117719823074,109.74183359057307,114.6546834513237,120.52988708534677,121.9493783277273,120.69155594895847,117.55330753000109,115.4235713933485,117.52907365329767,119.33460842033554,121.56202645262786,121.38352423441798,119.92969060993231,125.41031783190894,126.13617706140992,117.63358497724388,120.116455425252,105.21346371698064,104.21962903195636,,,,,,,,,,,,,,,,,,,,,,,,,136.07229424006331,136.40115967042007,112.69001461385766,123.4746879905196,136.7731506354114,136.63957244487028,144.24673840880297,140.79334385963807,138.39685132387396,142.25020636684337,140.42126284494825,151.25471813679528,145.90237874407757,143.88899372497684,145.77523377124098,146.31255855121532,149.39410491742677,151.97535935534438,164.66446513819628,163.26578207956297,158.56105391648137,154.94608679290323,150.77995330996106,153.74604283050456,159.61502217410998,161.71053349495156,162.91013463796472,155.162586610507,147.1999088015372,150.17465382973802,146.02271902687906,148.19296361181054,149.95270499141168,151.15645172345188,154.14894022744213,150.7249655030274,155.64779440266867,152.71753700802964,151.39119489365345,169.81443648384146,154.59786401994904,166.8414059427626
3,1999-11-30 22:07:23+00:00,105.79566669348264,114.88911011251103,130.05872788140712,125.1831349149229,110.55724787133508,105.42770988537805,110.89228491886217,111.49249025008889,112.90313222224093,120.82567626107468,122.29245285912108,119.57753837995236,122.10666279774824,138.47300509161664,134.34434661094537,128.20975801610393,125.13775766353805,127.65841227118153,121.78226550689502,118.72016020462956,118.40683659257118,123.0841360891425,127.77952197712705,128.00419010152373,118.77155437171592,112.27133956109392,111.5693481499691,115.7052474485062,117.05789393130122,122.01822551433246,128.1535577528302,126.45343007448282,131.38119725833246,124.3882281854891,125.64175605783285,123.99746335848677,120.92097449736377,114.63108502384972,121.8164252188008,120.2550732109868,117.58493177666072,122.3756408326922,120.22266877197458,121.52872309190761,114.41580901106677,132.9516395691578,133.87344491100154,123.72474180928894,118.19984751414435,117.58537299249039,119.61656202948134,126.1390196935281,124.50716858714819,129.96542288693414,130.45572353374553,135.72202138956942,134.46582936480053,147.72884381489345,135.69045287872012,133.4712370131474,129.1667265001669,134.08578837058937,127.97338879363187,125.2419831954088,116.34200933150255,131.1138937322221,125.37786410804436,134.8612039894897,130.28048977832296,136.8421125667495,127.9592854878291,133.64054817842282,127.8502345695912,126.70692373457571,127.80820096255981,131.28849074774155,127.31149450923435,132.2234785318141,137.0774064992289,142.4195721513224,134.40450394054574,132.6128514527366,135.92278232803483,137.86756647065303,136.4907133938008,130.54769827354488,136.27355805030277,123.67654694597167,125.6150959784597,123.79359775258041,134.1047696580148,136.64732916466767,136.67112252203427,142.6554703404431,152.99935645304447,143.4518552498186,141.50988912865816,150.2084126678388,152.66354752662465,153.11601053304466,149.80434694071377,147.49370093941187,141.99823691167637,151.8754627219567,156.4792323662943,152.52582208800618,153.43965686532476,139.92075709313784,146.9305390053696,154.4243164802936,157.18198305304747,151.55643198365817,150.10990905507424,156.39529333683709,162.77317211261894,154.24564453507713,148.40900346655846,144.00182750914587,148.3181498925848,150.45702447479061,152.77215697463228,155.06632376928815,158.4361855839452,161.53947005546968,162.20273841187094,164.90464702637095,170.67198928000133,177.86767686597858,174.3086604261424,164.22828353480324,163.2530988418547,155.3111681950531,161.3112598665981,165.39102219427946,171.0594832396808,167.33020706355285,163.22270742840078,155.2230988846867,161.0161345547404,155.54070534943872,162.1141620137492,159.87732659784257,161.6424270055674,169.9744544188054,168.21454261681987,168.00007904616973,168.68227930378998,170.13023725538974,181.391741859577,171.42762642168864,184.6611439160273
4,1999-12-16 22:07:33+00:00,101.05872614794471,113.76050570129007,126.43723219316331,117.38669340890542,110.01858870984337,109.77958554189502,108.32352491584622,111.73946422014244,112.49854565532884,119.17913214003524,122.3802657326885,115.97824176287368,126.0854765358519,134.2162066337328,134.2943037111701,127.54616962771568,121.99439745103228,128.15152500233702,125.84598395820785,116.97987627049064,119.69437695891591,119.89256173188691,122.32287056834271,117.51214333827258,115.42851682237958,106.06111120746979,108.62397475230138,104.65740801176496,112.38593487802805,119.69652826994063,125.90009976350484,121.82408318966456,128.61149052331677,123.55481344399354,115.62053035232077,116.10884948786777,114.94455265011544,112.78930899692352,120.04410802996195,117.86188010759136,113.9364659573715,115.70962078205407,115.06686269180938,117.80834908878415,112.18878927678001,125.09413640845466,129.98314975988575,117.64984501007771,113.03199905789502,105.37455296537242,112.38569869296458,119.17397267671853,121.68456936026436,123.37107702564002,129.0722679730664,123.29456067670225,124.70934269223694,138.75655643912702,137.2059100325215,132.70700240621116,133.71830446689188,129.52955898639792,123.26197346921803,121.44443312476939,114.70184290430326,121.58039762669054,117.89500664894317,126.34485364462975,130.17673365237417,133.08022138180092,130.45365673886525,130.90297010969664,121.4038195219186,121.89479094465565,122.83005658718602,126.22583373648912,125.67806477030743,128.31220082559886,129.42168391980246,131.6895156064152,125.9810761176628,123.67373206590031,130.76712257748528,138.05798120888005,137.93577077677634,127.62205392209384,135.85884215672232,125.6910440872084,125.47731523594096,127.54415823357752,134.32412504491617,132.65044189002728,132.95018986860237,141.31568377464143,148.67095306515517,143.71455513220064,143.27100948868215,147.42161397177838,152.46571899734073,150.57642458175542,148.2340649880032,144.0252309401536,142.83718038188127,151.90033608903715,154.6047326116817,151.6497524590366,152.53715133842266,146.51341068047978,153.31076519582422,153.17528430990973,158.61589229471886,152.6346149778462,152.68282029158797,155.1814827314698,162.95026926445854,154.4201551358842,153.6978498819075,146.84166766660255,152.74198027741664,153.10427219721342,158.89452016496284,154.55009459270235,158.06651287113604,165.03035874528024,163.0435882855718,165.01349505532303,173.67928489148375,184.70221950909513,179.04769522899088,169.01558214795864,168.47185615222492,161.02705670864862,163.3697389035888,165.23369931682407,169.892334712806,168.20340822735415,164.85424205560517,156.28110656199658,163.71579415312803,159.62888295006817,162.18833245194466,167.4288908160061,168.74391293863417,170.8852909121045,174.7392609645802,171.41283537203034,173.86034821642272,172.21245150642298,180.5304115925508,168.06434730675198,180.49759437704915
5,2000-05-08 22:06:44+00:00,103.10310648706097,107.48941474529433,100.7818294994834,100.52117607562346,114.61171089413136,115.93691494501684,114.34439527265964,109.98985245652156,109.62248733949703,115.56225970701018,122.44055060496704,120.45014844774296,129.10407836443588,143.25790448972896,141.31799049436236,132.91826409225078,128.7250923864793,132.8058915726959,127.35767343715614,120.78677976432748,124.31322830370837,128.4818075908773,127.69751474538856,126.61953303672857,117.0107730407107,117.05798661530419,114.18250674628979,112.83523472375698,112.56922519429754,119.88460176211991,127.86506144209191,124.27826712631104,133.73032442142107,126.26534402229102,125.0025980578245,118.95787427057869,118.51370250634203,108.8964709120246,116.7021383380846,118.0184506917844,112.89795508798304,117.95926001013063,117.84616419448706,121.6330927645458,118.65579614343969,130.89318472887183,130.63170217758184,123.29629719313566,112.86664840354892,111.04737580011508,115.74772494648109,122.7708153631868,119.77373363181762,125.57595387796619,129.37915438627033,132.407008988721,130.7709462721922,140.84359598335374,140.12113731714578,146.303575364802,139.04505480625957,137.563261094986,131.67310013495074,123.47995758334088,117.82048762154291,125.68814242273453,120.79763321617976,127.15959461895322,127.50944842063736,130.73466295653597,129.8066757321617,131.58152682736005,131.77382022907042,125.68298363613833,132.78930548515189,133.19411996019753,136.19556349848278,129.36218835220285,135.42013596031606,139.09200127329055,138.43330384769192,136.33715704311317,141.34864059896614,142.85402778546455,144.45082636253815,,147.19147695467638,125.84515938851675,128.53083485436213,136.4234424471777,146.30579936787026,135.40084214443428,139.85340096286882,143.8199570443299,152.40110247220537,149.31962738546991,145.78013618408983,148.58430394095916,147.8367302371393,148.76074593950017,147.22271202386514,144.50022198208362,143.43303425127397,151.78031817088217,158.64492144862788,161.51617674921945,161.02407475529353,144.7753149904598,150.59521910566173,154.607366510342,160.73987858165933,151.69969041628562,157.86753766612088,159.53844145972818,163.4425957341943,163.23914419431048,159.37677142527713,159.57782670633935,160.61780992636216,160.37561854325435,163.24872700880508,161.0852249002299,155.512923647689,162.62177669167178,163.00781337628132,165.98591476509273,169.5498816786402,183.48021731298286,181.07605929442033,177.25689405965983,172.93837614970218,172.27614268849254,173.96162736348057,179.25371382212353,182.87021014050384,184.88389553795744,177.57093057723705,164.11311361331926,169.31341431923119,167.4368712932028,169.5806433034288,168.0140995533758,171.20939411355872,174.55854753929626,175.07313190291768,177.0863732447474,,,186.2340514758927,171.98552488716905,180.7434398665581
6,2000-05-31 22:12:18+00:00,81.53293607488693,93.16492629387828,,,98.20425468645958,98.33741737192399,106.1846723930904,96.85638332331162,103.79753021760722,108.11165332625679,111.53740579198447,108.92341866440609,115.80432550262393,131.40523153807692,125.21879025178082,119.76105201568731,115.6062896906825,120.61327016240242,118.9148848817682,111.64349355974106,112.15002207049415,116.1652841496198,113.33874345077265,113.80852265090208,107.78805892628259,102.83683150812332,100.51413269937395,97.3684888926462,102.37765941869252,109.28318990093773,113.37148471263853,103.06838077579698,115.22964421766899,104.1800668231402,114.11907299675086,106.90086474424064,110.50878477865064,,106.5024330126896,104.0982728235343,94.135663064879,102.99243858220852,102.42027213692486,,103.64922387157097,117.4185554721578,115.78966382336802,115.13532629218584,107.09215887473754,105.92132055440227,114.79718720735718,114.91533540945903,113.41750045508215,113.6958166430085,116.77508551269219,115.32527194393343,119.20648124687253,124.07690958741196,121.1928372728634,127.6714114010584,119.58280734373709,120.50473158785768,116.56926073937431,111.48779649726812,108.54625058762925,114.35080358362518,109.37166773045276,115.40015479279371,113.53004553058014,118.93720917239074,117.024693522201,112.58226395567004,112.38774135079015,111.69366578385512,120.27867647169595,120.39929982690695,116.72640869940723,121.08185231884653,118.45243941610183,122.43446410508048,122.96571116793794,118.438412165063,124.23556175174548,133.57266157936022,123.48254658000339,,124.24558384578803,110.96081144371088,117.02264960972944,115.29868459166875,120.33743428541864,119.39937046494911,123.26243157412182,122.44776145077148,140.5194833858922,133.3437806781762,127.2150615236154,129.6144718868524,135.33138436453092,134.9476239132414,135.93723652351818,127.49023168926148,120.92835617409615,133.01502027291656,135.67117601055142,130.51253610928717,131.62840026937621,,,130.15335072291936,128.63965415823532,126.79693264975226,126.3462954257448,133.23543045625897,145.14191241350494,140.53950082201766,138.97491725896367,132.5396536825623,137.27535811814133,133.5262116996251,144.21220645107448,133.72134096607567,137.4156290884573,137.09379904757049,131.6418218775003,135.2107959584212,130.23156904202773,130.45304783256103,145.38521009740208,144.80888831112154,141.98979918793586,138.29978065966176,145.62521894778737,155.70470548084907,159.69812621381453,156.05028182424502,144.57820402728044,142.00591607014323,145.77436197851324,140.39586571416697,139.85963068152103,138.07336379240058,139.35813255257187,144.98650408930231,146.99228510929117,141.11198772711003,,,,,
7,2000-06-25 22:05:55+00:00,99.44806887754622,96.16180885060314,,,110.22884399879584,,114.60369939826649,108.24902060366183,108.49368167618448,114.21567272599776,120.40703681001311,111.49726428855374,118.29727150590364,133.63005988664085,137.7421850730282,132.8743183076558,129.75651590147717,135.1960702416334,129.31507767581215,125.5356815280346,129.89267019861467,128.8436901265414,130.5378170290797,129.41346367119883,118.307858183042,110.53397262813259,109.79085660528379,110.90341508547728,114.45485013974768,116.95675543502105,133.2105261155714,128.53092786474798,136.29395542882608,123.50702221708795,133.41930230558353,125.51259747238205,129.3778015873257,,121.20127461499294,118.76557356264513,115.09211522822051,119.40621799781741,120.37442499021644,118.0968484304889,124.20608967284949,138.07387082423685,142.49473773213313,131.3044011212558,125.0247302003463,120.8184623208808,127.73996364154624,128.80740748202774,121.37949296662426,132.10816143331635,131.20732263266464,135.2460128892255,133.9154892239266,141.5357510151822,137.58048750177298,148.42742365651804,142.6281628699953,143.93889932006508,129.34988191460238,130.86412714755886,121.91314404852278,134.41595290603686,124.04585815425189,132.829135161519,132.0818211639595,135.65654923736946,128.87471871484314,132.0909219077392,129.50268366473426,130.8897104924133,136.90677105343605,136.38608928026022,141.72023717563212,,,,141.91571705395054,142.99148691853676,141.07414606126326,146.1721904372716,143.77659697997328,136.61415354226847,149.2686866958429,130.85077843169603,138.70243031153686,134.76581880976687,143.07141379726224,,,,154.1210145044309,151.8195299840416,147.45787058791436,149.59250399597792,156.62144543514603,156.4406082763632,157.5845401931019,151.51613851827898,150.5374229376162,156.395525243863,164.021375220304,153.12314423848338,155.64266489301832,,144.59217508619201,154.5470852729381,155.20510785386145,158.59750832469868,156.58532718684816,165.0209374684154,167.23815945289684,160.69577966039012,167.5022735591996,155.89127394887163,163.7403554751373,162.37412739296587,168.32485096350848,164.54972841236625,160.17703963367805,166.2491994871306,162.05001054196003,164.7250467066268,171.43543438083992,177.69519664312025,173.52254090504707,171.21924617053395,170.96294943497873,163.947099341223,170.81539313491098,178.13852379977536,180.66810578023555,178.84546089007893,170.55498661598335,165.5581903881004,169.33843328721613,162.58663390297903,166.21238828467264,168.4619731654498,168.3980436133273,173.09548296046827,173.41572513434002,173.43024107816174,,,193.31361309609056,184.75899859671816,186.25843181001292
8,2000-08-03 22:11:31+00:00,94.38022965184673,99.83369287841518,96.41226397659032,100.64251602595841,104.04398899382292,100.76044923085183,105.4493687586747,103.58068986536172,105.35072327517433,108.31326405693851,115.79110113638052,117.07142221360574,119.14955526335115,137.53705389254336,136.270700000623,127.02847765539533,124.81358742500292,130.19313513409804,125.83024483858811,123.31354507757766,124.18577550138369,129.465170816329,131.69263662578342,126.49135488812512,119.80838817472254,107.25914711967212,107.5799890752233,107.46213875665325,108.08976540119343,117.23807330801758,120.50434374811306,118.11529527881031,121.39905910638964,116.32452265038849,114.7989602738609,106.71253480787098,106.53864911591398,102.8937288466135,107.53366631014842,102.72069913919636,102.78771549069961,110.44841282659795,111.23307154978644,110.7460389978717,111.98981419600821,126.96887205982236,129.8248656785422,121.88406470889986,120.6786661005317,115.84687414575399,122.30441969007778,126.78050044179469,128.61863710062522,124.74050687223684,126.38354626946477,125.26442650400955,124.684586351734,132.66414458729716,130.73661593866,135.94020384968607,133.89027307814317,124.42541917934096,125.38569967650096,121.93254629182945,119.690643035,119.28177998177651,114.36656350734162,122.67436176257704,121.11128131149256,126.47395920101933,119.1063073979094,121.26908941462527,118.6359831430698,119.65674273618559,126.80739019472263,127.91564335220531,131.24147902549507,130.89253948011705,129.72591267200593,136.97783461039165,132.86609343468965,122.41867419057363,128.60733121258107,140.67059244087835,140.9808168455343,138.40783313080948,142.346017078141,132.40115925463175,135.3212716995023,135.96533245977872,142.5997569754242,128.39327554373088,131.02040485442572,138.50407535801355,144.50670272186701,142.84292159912107,139.4487798095134,141.015323542577,141.63151019325625,147.01285960627573,151.9852418111746,146.57693587360512,142.92765844762522,149.5808010567474,140.56392764219584,149.28919791660115,156.26443887398815,142.11704152312336,148.00756738112386,149.61116031579007,151.17198321044438,143.12424946933604,142.84959897962062,149.25117597309398,156.0819928997867,157.63957695439026,156.20535907262501,152.21909683649648,152.64458570225437,154.3346542749332,156.404950216402,154.09175070739877,149.3808197488848,155.07181537519685,159.13780174445384,156.2535619226579,162.41630058019985,170.21551184405592,171.62253808087053,165.6581430936459,164.69248607452525,162.0908334954716,173.10505029734816,175.4231322889901,177.39750131055843,177.49155846605845,167.08332010393136,160.9006357143138,162.49369784528014,155.06503956132687,158.57148054127617,159.13199303178754,158.7525417339454,166.67401537729657,165.60628433546367,164.728667301637,162.9524201156742,160.3430257601132,184.15423983273365,172.93038325068258,173.49762681229805
9,2000-08-12 22:05:41+00:00,90.26491871400927,104.05903196538641,97.46241781164086,91.18753364122979,96.94979748451021,96.27474112828845,102.19387333317326,100.4434726813047,104.15523862539635,109.49011792861796,116.73258985740692,110.79570166144953,118.48241920706633,136.7257663165707,134.36170892276328,129.66698782075906,125.62366877136728,129.20365565744834,125.67452142715325,120.63847323351949,123.32207563654045,125.83467489059255,126.93779633628773,124.84354739585515,121.07314686430576,112.87126088135042,108.52450113129532,110.7578485576527,107.91137514916228,119.33876595568239,120.69979179226436,125.29225429035041,123.12066914074036,121.68575061993121,114.95106444355262,109.1766160037109,105.08449010550889,97.26317989797558,110.50300091599264,110.86858733290252,104.83018399617558,109.81456410477661,112.51981322837027,116.15951048988485,114.17317671734808,127.62005213828168,127.16036767735865,123.26540444868097,120.42032584708136,114.33498238095036,120.84642176702995,126.09758733484519,122.99347654167516,119.42652506473401,121.7893358955351,122.75531089836159,125.1620010814881,131.97190496501776,132.4349669875937,135.33665608391348,129.80785232592095,124.5010385604502,124.45123315188746,119.82989404693954,111.78132451406816,119.45705663823597,114.47553110020938,123.33190454872354,122.01475809010947,127.28248975627035,121.56272293995042,121.99367753190353,122.25083007618812,119.48038614192991,129.13781880515836,124.54844968287848,133.18620127183783,134.8235507593856,131.348402091207,139.33116462705178,131.4038858307169,132.04123074017548,132.57447779238225,138.76865151756837,140.9960443690058,134.85696634583127,141.97926839675637,132.96360000901828,135.773035383385,131.78568101197925,143.07819604315102,130.8481178266095,130.5022601310864,136.15461930350597,144.0696919606999,142.70542886531805,136.27387469922297,144.65007791326641,145.5190505211142,141.9780456826758,152.6074468900123,145.22863973829132,145.77843683174862,143.26847009326679,146.89137812713818,146.59836045559618,151.9556252288772,142.18190091602673,146.03009739834698,149.1808830783045,150.89939999201607,141.20024604792349,142.7353431959923,149.26913388872134,156.1801111838925,153.72971594744757,151.43359207506964,144.17329548282697,148.94690409983681,148.927322409499,153.67750814788792,147.56897205477352,147.36938056406936,151.4335575500862,152.02964461324416,155.79188339324574,154.87854703123023,164.8074435491762,171.48741816859524,166.9392558629421,164.23279326785976,159.87055410637012,165.06631436546044,171.0650307674052,172.33856852396474,173.841301331485,164.05166679173465,152.54031303737204,161.3067247806183,155.4624365119093,156.0472498562553,156.93963190845403,157.95487166513894,159.7160851070525,162.18901067220182,162.20277922468674,159.778252295717,161.89428510638092,177.00049380320488,167.2850249876867,173.68033900705666
