,dates,usa_CA_0223-0000,usa_CA_0223-0001,usa_CA_0223-0002,usa_CA_0223-0003,usa_CA_0223-0004,usa_CA_0223-0005,usa_CA_0223-0006,usa_CA_0223-0007,usa_CA_0223-0008,usa_CA_0223-0009,usa_CA_0223-0010,usa_CA_0223-0011,usa_CA_0223-0012,usa_CA_0223-0013,usa_CA_0223-0014,usa_CA_0223-0015,usa_CA_0223-0016
0,1984-05-02 18:13:15+00:00,215.54356369351106,211.55405959916055,191.7262381830722,179.01657553657185,192.6931441897297,186.85260848115598,189.9131721622411,182.045394648137,181.02425368960542,182.6155101980778,182.12843491650415,181.50672320101518,166.34163421907402,165.1615465262512,161.65590065249657,166.2562650569254,181.6428010420646
1,1984-05-18 18:13:47+00:00,226.5119365072476,231.96673188278027,204.57790368467445,199.6562100825789,210.4180477749467,206.8031980507869,209.7944709603558,200.5868828473408,195.12771863926795,198.54218351999302,195.64676746922507,189.85418610211462,173.18254613299297,174.5482381223076,169.92737212667063,167.01578820179523,195.550768251746
2,1984-06-03 18:14:10+00:00,215.6542789021546,227.95217292035707,200.42759817446125,193.4352671574523,197.69824010121187,199.26595304140287,202.63641876450734,193.0603874036913,191.56404642573003,186.65453963406074,182.60367300976725,174.8536352990569,164.69128717818296,163.6575750136266,158.39902876422798,165.14003708273154,190.29424524046274
3,1984-06-10 18:20:29+00:00,220.07916404661069,219.783167167338,210.916963167213,201.2044155797829,210.18723316791392,204.37597892202064,212.2502944798542,203.23527362015622,200.98159388918114,195.43081549330313,197.25824716495995,190.84263619961737,177.70474970048065,173.37500889253363,166.00555871978503,173.55715720159003,191.76723792004054
4,1984-06-26 18:20:42+00:00,223.13536150384027,229.16392840793438,211.05259460601079,196.44365159985438,203.40112159349206,207.30138158770288,203.67764061440073,195.16084387545388,196.19549330693508,190.87340555330832,191.33958458650926,185.3660274325337,176.2536798380881,169.75579309505034,170.0262769202246,175.5924647537559,189.43301666944177
5,1984-07-28 18:21:26+00:00,225.81446328149815,232.2927276515211,212.51629747173928,202.8915390243264,212.2424912992102,209.36477966441902,209.40105709542735,194.1419005736073,188.23711841862988,189.89726594825362,197.2444415080508,193.70507737321122,189.56923671282868,186.40263100991953,184.79920881526067,203.6355227356346,
6,1984-09-07 18:16:09+00:00,239.15874718476257,235.66678974800112,216.83450897558788,205.37731117533758,217.5368219052863,214.47261888348112,205.1693882298782,196.38923076641197,192.4980955388919,200.20094819543746,201.6070539500478,202.32377913677615,199.2451219225281,200.84459298391002,200.46733951702012,197.62262971649443,202.6514036688926
7,1984-09-23 18:16:11+00:00,237.70143116573053,229.90578605182122,212.78044122464445,202.84133030570422,205.14045211459182,206.13021163120195,204.72723416805803,196.236088321595,202.05457412067148,195.41542688895862,200.90345281915478,197.4450749987593,190.39495399596865,194.3896730729276,201.0087518875253,197.90728203940347,203.5324479385024
8,1984-10-25 18:16:05+00:00,232.16061496265627,238.79155749131988,222.56649630932006,206.74536309657083,219.5546057503718,216.2890636898856,220.69597069994842,204.36507699810275,200.94009414362344,204.47646699044327,209.24881403478642,203.7192112492556,200.48125088817187,204.27223175775646,206.0708569597425,199.01326270463684,213.21915224442608
9,1984-11-17 18:22:07+00:00,208.37330966881035,214.0041178887687,196.68135709485105,182.87239518933296,184.98798542048493,192.99287223431062,186.54183683907104,176.52462268936156,178.2512794435041,174.7348292470085,180.69243857441612,186.98223628277154,174.80208042568975,176.70024834088247,179.29912205656802,177.09525284275819,190.49722396468644
10,1984-12-12 18:16:08+00:00,222.14669414894345,225.90424205836604,205.402243263619,189.75970309983907,203.39708372364535,204.0521546266,194.1858054072161,166.395589808854,179.13692803718624,187.89248405780484,195.78195821379273,186.5025338881868,182.53711475010545,194.98887195195692,192.2790859403369,213.29460298232902,208.9379440899324
11,1985-04-19 18:16:20+00:00,218.86195879754592,219.7060231140444,203.51359607114287,188.03660952522688,194.48426822810475,191.43297472746875,192.71135120150507,191.3117455809387,192.49030692079882,186.84931492372428,195.02952955074946,184.90790194752546,174.32357817850894,184.14087858012198,177.03810798679592,178.1724937337686,191.68640928176754
