,dates,per0023-0000,per0023-0001,per0023-0002,per0023-0003,per0023-0004,per0023-0005,per0023-0006,per0023-0007,per0023-0008,per0023-0009,per0023-0010,per0023-0011,per0023-0012,per0023-0013,per0023-0014,per0023-0015,per0023-0016,per0023-0017,per0023-0018,per0023-0019,per0023-0020,per0023-0021,per0023-0022,per0023-0023,per0023-0024,per0023-0025,per0023-0026,per0023-0027,per0023-0028,per0023-0029,per0023-0030,per0023-0031,per0023-0032,per0023-0033,per0023-0034,per0023-0035,per0023-0036,per0023-0037,per0023-0038,per0023-0039,per0023-0040,per0023-0041,per0023-0042,per0023-0043,per0023-0044,per0023-0045,per0023-0046
10,1986-09-06 14:54:29+00:00,327.0835636516465,273.13216797007584,294.88693618327693,291.6735424563277,289.3896294315729,284.61330908864113,278.50912270942507,278.0198552673516,278.4554621271563,287.9796962274259,309.9399861000987,305.97677696834825,302.55739344028177,300.6065428530362,293.58233448899,307.5797029251861,344.6002790106373,353.3000972101034,370.0193511985178,367.4527674854932,369.62607787297367,370.95438074779395,367.24391980447245,378.40728821684314,382.6801986762377,377.4753770097884,365.977865829787,358.8379146502535,359.85340789595347,354.46360089895137,341.8912426475715,,,,,237.26428614215706,199.9880516610047,173.6358373195044,153.56880374763824,138.82163591640125,134.44103620314266,117.58617962109781,109.47483256541602,112.05539465231737,117.38724263657829,127.92250033767093,144.96468491352294
11,1986-11-25 14:51:54+00:00,246.62389155608315,253.21036108154658,273.41905103660184,271.0114489639976,272.27706311029704,273.33746786031475,272.1102512350493,276.73362426144433,278.80857160657763,292.201456250284,309.0941689249211,313.0790295824214,299.6009950341757,298.7719584361291,283.78084751011806,298.66125659117574,317.0206058138591,334.7778545423158,350.84353924872653,359.082348644431,358.1992700597335,360.55253869433375,366.1730600810189,374.3760909642899,372.7242616762995,365.35248899184734,357.3552130599043,359.1007013019107,353.78213052660624,348.0296043584171,334.1111504983765,,,,,227.98015064952892,191.2894472738078,166.00663837665462,143.23866199608187,148.79506359409254,146.9344754579672,129.76983018438688,115.94151499180214,117.67336706414456,127.89620121912664,137.68701120330272,144.07996556600662
12,1987-04-18 14:56:42+00:00,198.5478731581088,254.46155928239367,297.899401896462,295.3870624889406,290.94074458524403,285.66805251157075,283.8195128099664,287.252597571784,291.0507351047635,,306.49894383677633,276.5509891403,297.1957600661384,304.7122351284612,286.28415911553805,284.51660327668327,308.38847595304173,314.32970461277773,354.48095968419227,,,,,387.9279043330382,389.2473159239026,390.12264573623486,385.51602003989285,387.8786986883565,388.2724675681522,377.3322923001328,364.87767119164766,349.2526007039637,331.283839264267,314.5059974597846,288.6157589054285,,241.29856889439083,222.39304884753375,201.3472870548236,183.3234162201085,171.87344308489372,150.10745270180507,126.95862621906002,107.1307192236831,92.50136682820033,,
13,1990-01-20 14:56:00+00:00,236.17370752232088,222.48204590767165,240.23302808086413,235.01841389405047,228.59670860814686,222.39646958207499,210.78361893323574,209.23286359468787,215.1450661920246,220.6352173354415,235.21993018634427,233.60362130386403,221.60220178845708,216.08963104659244,208.69468637885745,213.88790659305803,229.00198425650655,242.0443572737819,255.45527594052393,254.06060619895217,256.229326308713,258.3652343448854,260.9893410557114,268.80896959508607,279.9713434590999,271.25210448377345,261.9009530182813,265.7776142560145,267.4161362545379,259.93746971119947,261.37458597023016,260.1566124963889,256.07458752147636,243.2601302895602,234.13025914697846,222.079891380004,215.075623425597,206.67099881245235,199.44536163713468,199.81779016339948,196.36382879950833,185.03567241187423,176.7560838752844,179.6952967889316,173.338413968489,175.090541183784,179.09145182339404
14,1990-02-05 14:55:29+00:00,209.64266182089665,219.1509331096844,239.37472664730268,238.50397664441806,237.07424768610582,223.0499516349882,218.45524726122312,213.06200399494554,218.2006259009595,225.62017617326765,236.76561484371348,233.03776669263414,221.51772576968955,215.52721116933623,210.85832333130236,217.82207584287255,231.5108212217903,245.44168825254027,,255.47396032209986,256.8244995888907,260.2606804916205,262.48411018020323,271.733090820876,274.59621585958314,269.5972129731713,263.7992230818831,267.37828654030216,270.42494265961835,266.4058121396355,261.0843036116813,260.19638554877554,255.68678467736976,250.74223645991245,237.5837184320327,225.67294566939648,213.0245034182611,204.0725412543356,198.93049104255982,190.88741316383636,191.27437658198278,178.48554829162006,169.61846463863876,166.85638895992918,162.51535479530025,160.25128166852383,163.5030470707243
15,1990-02-21 14:54:59+00:00,231.145103431274,227.52829473669016,240.7731057384658,239.98633405034403,239.0509217254799,222.51713269485188,218.38870639264866,220.87757140589204,219.76633985759193,227.53092998314682,238.21644458637905,237.96781895597252,223.56215838412993,220.39930489211918,220.92544122853337,228.6576564787896,232.68327382367528,254.1007465009678,,263.47121060624755,265.64649954083205,270.7840842644698,272.2952739794704,282.39338618799275,286.9378562182582,287.0853682044563,279.56931664098704,279.2238727660135,280.4538542145557,281.3503770834709,275.15613886734775,272.62036845900957,272.14268071526567,261.829305459267,256.391407204024,246.86608612517264,233.89841207314936,211.99231544043207,213.1823206876993,210.23886873774194,198.42298472497617,190.026633779926,192.98152088027797,180.1641843302726,179.2137954383276,173.5003892322748,174.8509780775129
16,1990-04-26 14:53:52+00:00,242.8682467991373,225.62621026129105,240.78068282637435,236.26949443030418,229.57502349108552,229.4428586057487,218.3115549931622,211.21795845955506,205.00388881772935,214.0535058648785,228.16152703820583,233.79995000147895,220.3665077964626,215.2395803823938,217.48248813988204,228.41775979163305,230.24153433616434,248.67396586723942,274.56145066113834,271.00802368147424,272.88946787453955,275.38297579007263,283.25091020881337,287.4538649996799,285.39791175993514,284.4155306927436,284.1537564406025,285.8562048237122,287.03360323152305,291.8288877941037,297.83005934714043,290.1606680577935,287.0174893591892,283.9328635870721,275.876156836171,249.66249671655277,237.87457112456076,225.08314212511357,217.79433367066054,203.20207368466203,205.90495550797158,196.02857786127885,185.54270370077887,179.51917178930654,182.90716009321892,184.6754269846862,190.14400445743462
17,1991-03-28 14:55:13+00:00,,199.94673118693828,211.11123059491104,207.2744567172836,202.63593040742873,197.43116621328318,190.5448380204704,190.49560740378803,191.32437354397013,197.90518115358813,209.0089926424104,207.72138485515023,194.5531104036748,195.8704512791415,196.0581346628457,205.29534289940335,215.34308111014894,227.6900740873597,250.61487013281476,256.4316693159626,261.6094912163335,260.75340534707937,268.4717721781306,276.91146222894906,272.180157723188,270.0221564927805,265.4094580020021,276.1825311628529,276.8968266854574,282.9955604870913,285.52884295543527,282.1433648733833,277.8336205617154,262.5428387853523,253.06195936854579,244.27377011440308,232.67956866036147,219.30529437807567,206.31541186995014,198.31617127322232,193.35046235580643,191.44993587435,183.3977875319615,176.91471375467194,173.4233546653572,175.49899456153665,178.51736445430333
18,1991-04-13 14:55:35+00:00,251.01235792270694,201.8568497950667,217.26182286467633,214.8554918291316,208.2363527102031,195.09293763880152,190.4056201693588,192.23175121174071,192.12135604089457,203.33832849086403,212.7448242910299,206.7482094654735,192.77632819039007,195.42730482627942,200.42704535898767,206.29623796485544,225.82560355526837,237.98843010903124,254.63523101532456,258.70859264670617,265.877222684481,272.19953155760896,279.6430078951816,290.5964379313506,292.42104881837,277.52962153153294,281.56643208572183,292.15696562001875,291.42313962495405,289.2333678271256,289.24562561914655,286.24170280394713,283.1582936022192,272.7920447957553,262.7578588564836,251.76789030362843,239.4901502934859,228.5143851283242,219.75556163326831,212.82305769315658,205.19147944780184,197.12487646869639,188.67478430819233,177.4716802020091,172.47040891479298,171.8368690509344,172.20611674029004
19,1991-04-29 14:55:50+00:00,251.40621886202237,193.9752336085978,208.92652631041975,210.1548285458157,206.2702200803124,198.14443848067367,190.42527114037213,188.36067816571455,191.69635942754974,200.29600211628954,209.52187963383835,211.6669974107867,198.4218707029426,194.6588859163924,194.14641324213426,201.83192242837913,221.4278414773422,237.00005521014012,257.4991966983822,259.3725247127087,263.81516427605027,270.63248153976366,279.42100481898535,288.8320708993481,291.2948335294991,286.5735069113094,278.8431172117417,281.390122379687,290.0544765427947,292.9057553480627,289.3196076207973,286.66752949627084,280.73623205638603,277.32432705238966,261.3323567139065,250.89259809741662,241.44878137124024,225.14750081163652,221.28196147400925,216.23222309811536,211.40278017371872,198.73405193400873,184.86581974989332,181.53546963062888,176.25957376512616,172.40377493292902,173.43265377544853
20,1991-05-31 14:56:21+00:00,251.33288122118427,188.0893471906138,187.7406932083805,184.09940596422578,181.61155072361265,176.71202954908824,164.00219079793715,159.69343643500997,152.73626228614944,161.69718200125766,176.89983099807418,175.24162736669243,159.9623151877905,153.85288015627276,151.6365378696722,160.47704051107334,163.13492440408626,199.35514027170566,,201.84163437829022,205.7216905147838,214.59026020057854,220.5838716150218,242.26044967099534,245.92358923409498,241.4642361804573,242.87395000719937,246.22661979285047,253.76994409344678,262.8314241668983,268.47317571928636,269.3087448983895,264.3142428543315,261.2857254979407,253.53889790642086,238.73915324454964,227.81391753624177,217.33800265818442,202.13646937245838,194.9829736385574,194.1557303532848,183.87391363884404,169.9801201589691,167.60265789834926,166.08103203673022,168.86710502145863,168.3367867110732
21,1991-06-16 14:56:31+00:00,148.21467001001696,169.52299749058832,187.231192323398,181.82111404192082,175.77277381831055,167.38913599115537,162.4396749072627,159.51486143246115,158.5785755898567,164.7175230708647,171.12855835545776,175.29273052213875,162.55352555505686,167.81558460136296,167.38426499896758,173.0780298676283,187.91278354296514,206.2854900134512,222.4219279131711,225.29836856451496,228.05455838605235,236.7101962290779,244.92278628111617,248.95642439494554,257.28221582518864,260.4337339195579,253.58422194657197,253.20306929753798,257.6984964110421,262.58285946821263,266.265415694508,274.8479875903414,269.8422582165764,263.2936504838672,250.10950319387086,238.15845805506308,227.18361940613602,210.55613610738305,198.01269807620181,194.2025486060948,185.77923169354506,172.66352100488575,166.3188917100785,169.59177620650502,166.50731598025524,166.86093772403413,168.2220196410526
22,1991-08-19 14:57:14+00:00,157.9412091311241,159.65343188868934,171.9395353945929,164.84135126258172,160.47258658799,150.5006885953805,139.9780423353775,131.09354084831875,131.96513720175906,138.82268270582605,145.20565047173295,145.75138576901583,141.095962354121,139.8010062634231,136.01196090820739,143.0842286340693,,167.64844642731137,180.1977054258441,191.8611367293862,193.90243732432612,199.80568902237056,205.25646444063233,,,227.3419331444099,231.73162846594545,240.3270853223526,250.39731592486288,255.4328725714591,242.87714360147763,236.48696132082608,237.05570878411447,235.7299865901254,226.41389825229714,222.5315315418581,212.94382137967457,197.92726735600016,176.3129356495392,176.12827360155853,178.53891984390793,168.18039213301168,163.32676991856763,161.6063173438053,169.33207781727893,164.09307529648243,161.28237243850174
23,1991-11-07 14:57:50+00:00,,,,,,,,,145.69348528171673,153.32306596410683,164.0611056580408,163.14292902245694,,,,,,,,,,,,,,,,,,,,,,,251.47006693281912,243.2810708360226,231.0681453353164,215.6810079316166,204.44077080578316,199.16977219724345,198.46785430286874,190.64383331545167,186.17712475699716,181.7793746389401,182.64553669297322,182.25050819692137,183.8153090263889
24,1991-12-25 14:58:01+00:00,172.47275289029858,157.54293212172823,168.74060133302362,165.11982443082087,,151.8626051458776,144.34995445208733,143.36235063971424,146.2941312453578,154.23015041360827,162.3693525793638,155.49325465003486,144.37401686217794,139.7971616757677,138.63929574678014,138.9280065274356,164.11964757383447,181.49027094343268,196.64290803638275,201.86541581042218,207.08428089471232,212.98920428720777,223.6892198342174,234.04689697372342,240.07955556915962,235.13218825034951,232.36054567336222,239.12275917671192,251.29873384368716,257.86593057225593,262.08794409501365,259.6420904148898,257.15744084237,254.12114132866057,247.7612378166388,237.27620796233236,228.31274025216075,211.70467927668864,208.31783394957404,203.74117009463419,200.89833336696427,192.76771890264814,185.10069969367885,183.7852125470538,185.57377876345657,181.97916665257503,187.28901685037272
25,1993-05-20 14:56:10+00:00,229.2470651335227,217.20380643837376,229.39091920361545,227.58154919054516,222.398879613189,217.6764595248765,217.6493124579846,218.1065524259715,,,255.41557166725397,254.65401343628844,248.72534594159657,249.56572813921844,246.69292375910447,268.7081104540598,284.1150181223597,314.1419063286934,,,,,324.05984804876255,328.1468201254646,325.96230888393904,317.92265470868955,303.13050609966047,295.4754090436875,287.9672189441229,287.88008965868937,286.4233694498161,285.7961572830977,276.98905506377383,270.07036113663486,262.1588502097593,247.83337317627388,228.79746235608832,218.52911841731319,208.23591188478838,192.5235014059221,182.10609794854025,161.6517693679046,146.51155765247057,136.2217424782856,139.96634843706875,141.39232183900495,144.37232933477213
26,1993-06-05 14:56:13+00:00,220.66357427733556,204.74370267000123,218.62452965043536,215.92269540961547,214.5172369269439,213.01765324053736,211.1215158896489,213.06401708757983,220.05583585801747,229.82459220853224,241.6221504622415,242.7377766412445,233.03508732505304,233.42559183370986,231.3267227799791,245.2102036929744,274.7811020013313,296.73861200412676,,,,,309.8238505412494,309.4631441374985,307.76562833783277,299.26070557668766,288.08453696177264,276.3447688926908,268.8092471293951,267.9810523378218,272.6083649748323,263.63809188612277,259.10586684798284,255.52122195742757,246.22991020000904,234.24664121533203,220.24413733898035,205.15007378247162,189.3295928188433,179.73059843625614,168.71815529328427,146.96910127305057,144.05755286490546,138.8810868050096,142.40784138377404,144.47078948530194,145.30876418931572
27,1993-06-21 14:56:10+00:00,220.4910235567522,207.4601606019083,222.74880085271556,219.64846538658054,214.2181453446621,209.7615255149652,206.19069926253178,212.48206085162673,215.90940774800293,230.28170181170725,241.69952585502136,241.67519336714997,236.75938090719018,233.5678769115704,234.4732200698361,256.203022248127,272.31060944983807,283.46333682086544,,,,,295.752935393046,297.0364377738724,299.7348275161775,293.59929128692704,283.58609127202453,273.5459113389564,270.0130499665502,270.9863316964209,271.21223980282554,269.0909322024746,258.5786180965493,257.129299582415,251.94522498116868,236.84087326382718,215.70592116718444,204.68300022367265,195.61747144816752,181.88510909419188,175.69765852421384,166.87727767953695,153.60420582590933,152.10325535052027,152.4964818320613,153.65979362714262,154.87867749569958
28,1993-07-07 14:56:04+00:00,205.6239235363129,199.39970911477636,212.50073688540468,213.34241558214327,208.41028962536234,204.61080487687403,203.70765297822174,206.05266564012476,212.6304967552767,221.67705543436864,234.51821105809614,235.47590368803117,229.29390042917018,225.05793795629563,216.21682726861715,243.49005509991588,272.7605928181552,283.1135005103721,,,,,281.2889933144171,283.5133225198012,287.9944482062828,289.8229703406558,274.2802896005454,269.05240511881425,268.3857383754946,272.96088158711314,273.9257172206201,267.0243771066929,256.00156811250736,250.86523367101478,244.26535828797148,241.0685856221411,222.33064990294127,201.08192961023644,186.29354172175277,179.7645186198481,175.08914639027523,166.09924403262815,162.34261438351464,161.2975272714637,158.43959211126293,155.9151011867034,162.0207915206289
29,1993-08-24 14:56:03+00:00,177.86620891538143,187.12890542122128,198.9007432413012,194.0612298628405,191.6396106231661,184.06854706725693,175.43570645145556,175.79090644287572,,,,186.6097089881409,190.34558482121997,181.56845802161462,184.85191814810253,,,,,,,,,216.47539844687913,237.06070705617395,251.72314965449877,251.4440319367254,247.78580231252025,250.84111983315648,256.39818055207826,252.52183358440047,,,,,,198.19896233151258,181.67297112138175,174.2598068368187,170.98526461962746,165.0287944786167,155.76389119786188,155.9377619347268,156.57926286881758,160.06768067277906,161.05250402488937,161.30305077598115
30,1993-10-27 14:55:47+00:00,,205.97211816309886,220.50263506177805,217.64573081885726,208.82990365239652,202.49417461238866,193.4920725493863,190.37202700354936,193.94956294472559,206.50885106849006,216.04730403449645,208.1736940604714,199.11927502925158,195.02664801646642,192.01688472956647,211.89986765575543,216.6150321959277,224.62624140049806,,,,,258.24874029289015,255.1934554513311,256.3463455165382,252.78275992764645,252.13219786142758,251.80334467139966,249.55776475119094,245.66580898830063,251.0355208654726,,,237.51230898302813,226.03187782669187,215.28622476944656,207.76716454531856,196.7922413800163,190.2410712524284,183.81571565343205,183.3862225120476,174.99383717436768,164.82482811574795,161.83792480750648,165.29595154976727,171.4843397635384,164.58175721321345
31,1993-12-14 14:55:28+00:00,,209.09678055110854,220.1735038123065,221.3313011341583,215.20969807382983,210.59745776610782,212.31059769974644,200.02290691675307,203.99129918762623,213.1524418896846,225.81395403301454,225.74873844632032,216.52930921948618,214.2223112232013,209.28921997464448,231.91600308118075,252.4585741379929,256.80761732668094,,,,276.40988765134927,277.9275386183074,268.1860742347343,286.016304036198,260.70370553449607,256.0564691883527,262.9207890070869,257.78252010292186,260.8869635096508,269.44915397855357,260.0404380236307,254.7141567836506,251.7559962914506,243.76479476012935,233.561403098275,225.84393344280198,219.72109833716405,207.8945730921357,200.61345195281137,197.69603927824207,194.09785130060854,184.271010805226,176.9372638429606,187.144329287618,186.9417099904348,184.84165889616867
32,1993-12-30 14:55:18+00:00,,215.29923719780055,223.84292009124198,219.49247949441326,212.6721665975562,212.91699931708334,210.3975511972857,208.66607060080867,211.48133576966939,216.6523831509223,226.54377386971657,228.2572237833905,217.78597987496653,219.26700925111857,219.61211415660858,234.04141966092038,247.96681094902166,268.29650429380615,,,,281.11239176836943,278.5401418004704,279.3890677824607,287.7477071158738,275.14355529157604,266.6690152228843,276.562103787982,266.2520360522278,273.6928299603395,290.2050283678634,292.7964984990565,284.35464760160113,282.3931188592387,269.38552323463387,249.44365260983966,243.3357685952671,225.68002906382586,215.6399514037079,223.06111031770752,220.3099597832468,195.77843606139146,192.46439818406913,183.9437497519218,185.4981365152824,180.0157311479581,184.248366850661
33,1994-03-04 14:54:27+00:00,187.1547967340789,197.68626473962462,206.3617209391109,206.12749060023896,205.04804324989703,201.1529137573371,195.95898412090276,197.9084670946728,205.81161511376038,211.60001434093277,224.91769771110518,218.7260238763871,214.98642131021464,210.10941429352098,208.49448068558112,223.6926649859647,242.5559712124318,267.3992295487397,,,,284.48715381605257,286.4619958465763,285.8572410417697,287.4384827265218,284.8374630909266,279.9709170588279,278.90069017479595,279.7556324479989,286.87921993049525,289.9536790750851,286.8309954713362,279.9748841470536,275.6313957925082,261.12572032464834,251.08643780655325,240.441314887908,234.35107575106574,216.7684807217616,207.55943183481398,211.33640177031364,193.17684214019238,178.18340074964803,176.06958231075856,171.94076836002148,168.8389005669029,163.080425693196
34,1994-04-21 14:53:38+00:00,,195.41690037027467,204.1542382884227,198.04599343187488,190.57811154148408,172.03537538315845,169.4823975175362,163.7283585009181,172.10332662306428,179.043783341817,187.95754169239189,186.91584097828633,172.27750224051618,170.61782344720783,168.75239589828203,189.30185465039065,218.3789057012309,232.09201946576758,,,,250.51179723266193,248.83491999290038,248.60921198696127,246.65617616984554,247.55694126898183,243.06248590765563,245.29596358088088,240.9946003488478,241.02612006053965,243.1185905228613,248.51864902938127,242.50778488992447,234.77256623206202,231.35973334620456,221.40753678703132,210.6043195207955,201.67173651609815,195.30494958393876,189.45457846917753,179.60516598775826,166.20863314945822,157.60880441576774,153.05875031800122,147.52523835164982,143.25302509158266,146.22531704991778
35,1994-06-08 14:52:45+00:00,218.45302588439728,201.90792658718186,210.56990711336798,213.0284533166527,209.29638998159294,200.3250202138696,193.6675533898631,191.10797282335727,193.72344515485304,203.31487215027497,216.0344356419124,211.67354120385315,200.30039824987898,206.15154190449329,201.93877822432597,214.28263458446438,231.87244221954256,254.10923268666906,,,,275.75670771782757,277.8723575909794,278.1755704632169,280.16730165849214,277.6460792955445,279.81523731873483,276.2015522962014,274.13194932557747,273.7112568570049,277.44288748504573,275.5497043247212,271.6596079500781,269.2940201617422,,,,,,,,,,,,,
36,1994-06-24 14:52:23+00:00,196.53465981355254,196.73790486829188,204.04785672138377,197.83291526029657,191.15195302252656,181.87269719621293,175.72713472448987,176.95526930801248,173.61632695401102,182.63031672869658,190.2723554384325,196.8856180138328,185.10112685283255,185.6693143573557,183.46277597013562,196.02727282694974,213.7173070332125,224.10913421028488,,,,,244.0557732235525,240.3354633936292,253.89135074395355,252.38867709739827,246.18404574592483,240.64789893963524,238.5913850915834,242.03143141461737,245.9162665934579,242.27021941619824,242.04542965176395,230.19169795573833,223.45538797405072,221.4154923677275,211.64694881837394,196.54208690422675,187.38589057131958,182.69439308982018,181.21972148089372,165.59105768834104,160.59280302948787,158.56443129458833,157.58958869748318,156.19992343851078,167.4519444823772
37,1994-07-10 14:51:57+00:00,214.46480868219342,194.49234342525915,206.17404593378035,202.60189570397796,195.90621334265694,185.32979327219007,178.6422286617248,174.9635677344623,173.67941042767785,181.54836722187605,197.4330125433496,195.81467676164652,185.60181724947512,186.56749329102485,184.62186006622926,196.81991905676784,215.04584999622847,233.5479290563676,,,,,244.3134654203499,246.5549023177898,252.39096640773994,257.0427274485506,248.3393174651901,241.08464038832193,238.41587835843166,249.53259657244558,250.9008520746279,248.86675592304965,251.1511124755401,244.14690198778564,242.246058201581,234.01852219874792,220.37196686267504,205.33120108461677,195.26850442260775,187.44543981979086,186.37083917557192,176.72494448624974,162.25338437459004,169.48773044032907,165.15674128842704,165.20008654163794,177.0411378098908
38,1994-07-26 14:51:30+00:00,,188.6340584940594,198.53920424158042,194.74137530237027,183.85051137996004,175.75546300691633,169.42680556104318,163.94510084898812,162.4672122576284,165.20006926359906,178.25242209905468,175.25189466133222,171.07016974897078,169.71965747913578,167.78045284789295,185.89052481971868,208.9049954675479,215.88083660867647,,,,,232.7620440505752,234.16617529698084,235.83419596256775,233.2249153933094,226.50326470847597,222.28672462888989,224.98636052758175,229.53828225307893,232.62416938594907,234.86795233618503,232.6941717910234,227.39609185294495,220.31224498440196,215.68478858422827,200.76988561617452,186.81028423460208,175.0663338527193,176.29178500288774,177.4192951507974,173.04136820692236,170.0214826541614,169.02740752892515,165.17769837849744,165.42880152445414,167.50459368757944
