,dates,per0023-0000,per0023-0001,per0023-0002,per0023-0003,per0023-0004,per0023-0005,per0023-0006,per0023-0007,per0023-0008,per0023-0009,per0023-0010,per0023-0011,per0023-0012,per0023-0013,per0023-0014,per0023-0015,per0023-0016,per0023-0017,per0023-0018,per0023-0019,per0023-0020,per0023-0021,per0023-0022,per0023-0023,per0023-0024,per0023-0025,per0023-0026,per0023-0027,per0023-0028,per0023-0029,per0023-0030,per0023-0031,per0023-0032,per0023-0033,per0023-0034,per0023-0035,per0023-0036,per0023-0037,per0023-0038,per0023-0039,per0023-0040,per0023-0041,per0023-0042,per0023-0043,per0023-0044,per0023-0045,per0023-0046
10,1986-09-06 14:54:29+00:00,309.081355428645,264.8234564825367,288.5332156339823,284.92271437270216,282.6388013479474,278.2595885393465,270.793890613853,269.01875115585085,269.45435801565554,277.178371293625,300.1205997966433,296.1573906648929,291.75606850648086,288.60507070436853,281.5808623403223,295.5782307765184,335.59917489913653,346.0992139209028,363.6656306492232,359.14405599795407,361.3173663854345,361.1349944443386,358.2428156929717,368.5879019133878,371.8788737424368,365.47390486112073,353.9763936811193,346.8364425015858,349.05208296215255,344.644214595496,332.89013853607076,,,,,226.46296120835615,189.1867267272038,164.63473320800364,143.74941744418288,129.0022496129459,125.43993209164191,108.58507550959706,99.65544626196066,103.05429054081662,109.07853114903914,118.92139622617017,136.6559734259838
11,1986-11-25 14:51:54+00:00,253.16549296242601,256.2295617306279,275.72785153295814,273.4645494913762,274.7301636376756,275.64626835667104,274.9137946949105,280.0044249646158,282.0793723097491,296.12641709408973,312.66231514656266,316.64717580406295,303.5259558779814,303.1330260403577,288.14191511434666,303.02232419540434,320.29140651703057,337.394495104853,353.1523397450828,362.10154929351233,361.21847070881483,364.1206849159753,369.44386078419035,377.94423718593146,376.6492225201052,369.71355659607593,361.7162806641329,363.4617689061393,357.70709137041194,351.59775058005863,337.38195120154796,,,,,231.90511149333466,195.21440811761354,169.27743907982605,146.80680821772344,152.3632098157341,150.20527616113864,133.0406308875583,119.5096612134437,120.94416776731599,130.91540186820797,140.95781190647415,147.09916621508793
12,1987-04-18 14:56:42+00:00,200.79584887823418,255.49908653783615,298.6928050918004,296.23005338398764,291.78373548029106,286.46145570690913,284.7829309757344,288.3765854318467,292.1747229648262,,307.72511241139017,277.7771577149138,298.5445454982136,306.2108856085448,287.78280959562164,286.01525375676687,309.51246381310443,315.22889490082787,355.27436287953066,,,,,389.15407290765205,390.5961013559778,391.62129621631846,387.01467051997645,389.3773491684401,389.6212530002274,378.55846087474663,366.00165905171036,350.3765885640264,332.32136651970944,315.40518774783476,289.9645443375037,,242.64735432646606,223.51703670759645,202.57345562943743,184.54958479472234,172.99743094495642,151.23144056186777,128.18479479367386,108.25470708374579,93.53889408364282,,
13,1990-01-20 14:56:00+00:00,242.48978962055835,225.39716072224277,242.46223352730087,237.3869446808895,230.9652393949859,224.62567502851172,213.4905112610518,212.3909046438066,218.30310724114332,224.42486659438399,238.66506587629198,237.04875699381174,225.39185104739957,220.30035244541742,212.90540777768243,218.098627991883,232.16002530562528,244.5707901130769,257.68448138696067,256.9757210135233,259.14444112328414,261.8103700348331,264.1473821048301,272.2541052850338,283.76099271804236,275.46282588259845,266.1116744171063,269.9883356548395,271.20578551348035,263.3826054011472,264.53262701934887,263.3146535455076,258.9897023360475,245.7865631288552,237.91990840592095,225.8695406389465,218.8652726845395,209.8290398615711,202.8904973270824,203.26292585334718,199.52186984862706,188.19371346099297,180.2012195652321,182.85333783805035,176.25352878306012,178.24858223290275,182.00656663796516
14,1990-02-05 14:55:29+00:00,212.44917642780163,220.44624754364054,240.3652612144456,239.55641962200744,238.1266906636952,224.04048620213112,219.65803923561097,214.46526129839802,219.60388320441197,227.30408493741064,238.29644099293438,234.56859284185504,223.20163453383253,217.39822090727287,212.729333069239,219.6930855808092,232.9140785252428,246.56429409530227,,256.769274756056,258.11981402284687,261.7915066408414,263.88736748365574,273.2639169700969,276.2801246237261,271.46822271110796,265.6702328198198,269.24929627823883,272.10885142376134,267.9366382888564,262.4875609151338,261.59964285222804,256.9820991113259,251.86484230267445,239.26762719617568,227.35685443353947,214.7084121824041,205.47579855778807,200.46131719178072,192.41823931305726,192.67763388543526,179.88880559507254,171.14929078785966,168.25964626338165,163.8106692292564,161.6545389719763,164.79836150468046
15,1990-02-21 14:54:59+00:00,225.73604640836723,225.03180687996394,238.8640267892046,237.957937666754,237.02252534188986,220.60805374559067,216.07053909711718,218.17304289443865,217.06181134613854,224.28549576940276,235.2660498466117,235.01742421620517,220.31672417038587,216.79326687684798,217.31940321326218,225.0516184635184,229.9787453122219,251.93712369180508,,260.97472274952133,263.15001168410583,267.8336895247025,269.59074546801696,279.4429914482254,283.6924220045141,283.47933018918513,275.9632786257159,275.61783475074236,277.2084200008116,278.3999823437036,272.45161035589433,269.91583994755615,269.64619285853945,259.6656826501043,253.14597299027994,243.62065191142858,230.6529778594053,209.28778692897868,210.23192594793196,207.2884739979746,195.71845621352278,187.3221052684726,190.03112614051062,177.45965581881921,176.71730758160137,170.79586072082142,172.3544902207867
16,1990-04-26 14:53:52+00:00,220.07833483850698,215.10778935638476,232.73718448732836,227.72327744506782,221.02880650584916,221.39936026670273,208.54444986717778,199.8230024792399,193.6089328374142,200.3795586885003,215.73066596877112,221.36908893204424,206.6925606200844,200.04630574197358,202.28921349946182,213.22448515121283,218.84657835584918,239.5580010829873,266.51795232209236,260.48960277656795,262.37104696963326,262.9521147206379,271.8559542284982,275.0230039302452,271.72396458355695,269.22225605232336,268.96048180018227,270.66293018329196,273.35965605514485,279.39802672466897,286.4351033668253,278.7657120774783,276.4990684542829,274.81689880282,262.2022096597928,235.98854954017457,224.20062394818257,213.6881861447984,205.36347260122582,190.7712126152273,194.50999952765642,184.6336218809637,173.11184263134416,168.12421580899138,172.38873918831263,173.28047100437104,179.62558355252833
17,1991-03-28 14:55:13+00:00,,191.52084792099578,204.6679080974256,200.42842656370533,195.78990025385045,190.98784371579774,182.72080355923808,181.367567199017,182.1963333391991,186.95153290786288,199.051130600842,197.76352281358183,183.59946215794955,183.69973100611344,183.88741438981765,193.1246226263753,206.21504090537792,220.38764192354287,244.17154763532932,248.0057860500201,253.18360795039098,250.79554330551096,259.3437319733596,266.9536001873807,261.2265094774628,257.85143621975243,253.23873772897406,264.01181088982486,265.9431784397322,273.03769844552295,276.40080275066424,273.01532466861227,269.4077372957729,255.24040662153544,242.10831112282054,233.32012186867783,221.72592041463622,210.17725417330465,196.35754982838174,188.35830923165392,184.2224221510354,182.32189566957896,173.4399254903931,167.7866735499009,164.9974713994147,166.37095435676562,170.09148118836083
18,1991-04-13 14:55:35+00:00,234.26422641179795,194.12694294387794,211.35071762553198,208.57494251254073,201.95580339361223,189.18183239965717,183.22784952182639,183.85768545628622,183.74729028544007,193.28944958431865,203.60947983053407,197.6128650049777,182.7274492838447,184.26188381900675,189.261624351715,195.13081695758277,217.45153779981388,231.28917750466763,248.72412577618022,250.9786857955174,258.1473158332922,263.0641870971132,271.2689421397271,281.4610934708548,282.37216991182464,266.3642005242603,270.4010110784492,280.9915446127461,281.37426071840866,280.09802336662983,280.871559863692,277.8676370484926,275.4283867510304,266.0927921913917,252.70897994993823,241.71901139708305,229.4412713869405,220.1403193728697,210.6202171727725,203.68771323266077,196.81741369234734,188.7508107132419,179.5394398476965,169.09761444655462,164.74050206360423,163.46280329547992,164.47620988910128
19,1991-04-29 14:55:50+00:00,232.99416837760896,185.47736415425314,202.428155551215,203.25030961416067,199.3657011486574,191.64606772146894,182.5343923613378,179.15465292350785,182.49033418534304,189.24877182564148,199.4789430059765,201.62406078292486,187.37464041229455,182.38418559345013,181.871712919192,189.55722210543686,212.22181623513552,229.63523501637476,251.00082593917747,250.87465525836404,255.31729482170562,260.5895449119018,270.21497957677866,278.7891342714862,280.24760323885107,274.2988065883671,266.5684168887994,269.1154220567447,279.0072462521467,282.86281872020083,280.1135823785906,277.46150425406415,272.2383626020414,269.9595068586243,250.28512642325845,239.84536780676856,230.40155108059218,215.94147556942983,211.2390248461474,206.1892864702535,202.19675493151203,189.52802669180204,174.82288312203147,172.3294443884222,167.7617043107815,163.19774969072233,164.93478432110388
20,1991-05-31 14:56:21+00:00,244.71558474329137,185.03521035466323,185.4051768044183,181.61791978501594,179.1300645444028,174.37651314512604,161.1662065931259,156.38478819606354,149.427614047203,157.72680411452194,173.29039655558717,171.6321929242054,155.99193730105478,149.44134917101084,147.22500688441028,156.06550952581142,159.82627616513983,196.70822168054852,,198.78749754233965,202.66755367883323,210.98082575809153,217.27522337607536,238.65101522850833,241.95321134735926,237.0527051951954,238.46241902193745,241.81508880758855,249.79956620671106,259.22198972441123,265.1645274803399,266.00009665944305,261.26010601838095,258.63880690678354,249.56852001968514,234.76877535781392,223.84353964950606,214.029354419238,198.52703492997136,191.3735391960704,190.84708211433838,180.5652653998976,166.3706857164821,164.29400965940283,163.02689520077965,165.5584567825122,165.28264987512262
21,1991-06-16 14:56:31+00:00,153.56299300656678,171.9914542582267,189.118835733945,183.826735165627,177.77839494201675,169.27677940170236,164.73181333435548,162.18902293073606,161.25273708813162,167.92651686879458,174.04582544448493,178.20999761116593,165.76251935298674,171.3811332657295,170.9498136633341,176.64357853199482,190.58694504124006,208.42481921207113,224.30957132371807,227.76682533215333,230.52301515369072,239.62746331810507,247.5969477793911,251.87369148397272,260.49120962311855,263.9992825839244,257.1497706109385,256.7686179619045,260.907490208972,265.5001265572398,268.9395771927829,277.5221490886163,272.31071498421477,265.43297968248714,253.31849699180074,241.36745185299296,230.3926132040659,213.23029760565797,200.929965165229,197.11981569512199,188.45339319181997,175.33768250316066,169.23615879910568,172.26593770477993,168.97577274789361,169.53509922230904,170.69047640869098
22,1991-08-19 14:57:14+00:00,165.53812036710525,163.15969861298834,174.6207981837627,167.69019297607466,163.32142830148294,153.1819513845503,143.23386143651226,134.8919964663093,135.76359281974962,143.38082944741473,149.34942023681356,149.89515553409643,145.65410909570969,144.86561375407717,141.07656839886147,148.14883612472337,,170.68721092170384,182.8789682150139,195.3674034536852,197.4087040486251,203.94945878745116,209.05492005862288,,,232.40654063506398,236.79623595659953,245.39169281300667,254.95546266645155,259.5766423365397,246.67559921946818,240.28541693881664,240.56197550841347,238.76875108451787,230.97204499388582,227.08967828344677,217.50196812126325,201.7257229739907,180.45670541461982,180.27204336663914,182.3373754618985,171.97884775100223,167.47053968364824,165.40477296179586,172.83834454157792,167.89153091447298,164.78863916280073
23,1991-11-07 14:57:50+00:00,,,,,,,,,131.44630844622625,136.22645376151826,148.5187309284148,147.60055429283096,,,,,,,,,,,,,,,,,,,,,,,234.37345473023055,226.18445863343402,213.9715331327278,201.4338310961261,188.89839607615718,183.62739746761747,184.22067746737827,176.3966564799612,170.63475002737118,167.53219780344963,169.49429653713585,168.0033313614309,170.66406887055152
24,1991-12-25 14:58:01+00:00,164.64329915882664,153.9293380918181,165.97726472191587,162.1837792815189,,149.09926853476986,140.9944742814565,139.44762377397828,142.37940437962183,149.5324781747251,158.09874145310638,151.22264352377744,139.67634462329477,134.57752585478642,133.41965992579884,133.7083707064543,160.2049207080985,178.3584894508439,193.879571425275,198.25182178051205,203.4706868648022,208.71859316095035,219.77449296848144,229.776285847466,235.38188333027645,229.91255242936822,227.14090985238093,233.90312335573063,246.601061604804,253.5953194459985,258.17321722927767,255.72736354915386,253.5438468124599,250.9893598360718,243.06356557775564,232.5785357234492,223.61506801327758,207.78995241095268,204.04722282331662,199.47055896837676,196.9836065012283,188.85299203691218,180.83008856742143,179.87048568131783,181.96018473354644,178.06443978683907,183.6754228204626
25,1993-05-20 14:56:10+00:00,214.98480621042393,210.62122539694354,224.35718076016883,222.23320209438313,217.05053251702697,212.64272108142987,211.53691577665654,210.9754229644221,,,247.6361577092001,246.87459947823456,240.1679905877373,240.05755552381925,237.18475114370528,259.1999378386606,276.9838886608103,308.4370027594539,,,,,316.92871858721315,320.36740616741076,317.40495353007975,308.41448209329036,293.6223334842613,285.9672364282883,279.4098635902636,280.1006757006355,279.2922399882667,278.66502782154834,270.4064740223436,264.36545756739537,253.60149485590003,239.27601782241462,220.24010700222905,211.3979889557638,200.4564979267345,184.74408744786822,174.97496848699086,154.5206399063552,138.7321436944167,129.0906130167362,133.38376739563853,134.26119237745556,137.78974829334192
26,1993-06-05 14:56:13+00:00,201.4490418037082,195.87545691294244,211.842929953861,208.7172457320052,207.31178724933363,206.23605354396298,202.8867162580943,203.45675085076616,210.4485696212038,218.29587272435583,231.1414963857175,232.25712256472048,221.50636784087664,220.6159035179583,218.51703446422752,232.40051537722283,265.1738357645176,289.0527990146758,,,,,300.2165843044357,298.9824900609745,296.23690885365636,286.45101726093606,275.27484864602104,263.5350805769392,257.2805276452187,257.5003982612978,263.0010987380186,254.0308256493091,250.23762109092405,247.83540896797663,234.70119071583264,222.71792173115563,208.71541785480395,195.54280754565795,178.8489387423193,169.24994435973213,159.1108890564706,137.3618350362369,133.57689878838144,129.27382056819593,133.53959562671525,134.86352324848826,136.44051843225694
27,1993-06-21 14:56:10+00:00,204.3805502352057,200.0245575304253,217.06275144511093,213.6070378910006,208.17671784908217,204.07547610736057,199.2862106961547,204.4268241908535,207.8541710872297,220.61541781877935,232.91199495235963,232.88766246448824,227.09309691426228,222.82756136387275,223.73290452213843,245.46270670042935,264.25537278906484,277.0191474922468,,,,,287.6976987322728,288.2489068712107,290.0685435232496,282.8589757392294,272.84577572432687,262.8055957912587,260.3467659736223,262.1988007937592,263.1570031420523,261.0356955417014,251.1430150250663,250.6851102537964,242.27894098824078,227.17458927089928,206.03963717425654,196.62776356289942,186.8299405455058,173.09757819153015,167.6424218634406,158.8220410187637,144.8166749232476,144.04801868974704,145.0608787605783,145.6045569663694,147.44307442421658
28,1993-07-07 14:56:04+00:00,201.7032122133646,197.59015004264637,211.11695641848175,211.87214883603767,206.94002287925673,203.2270244099511,202.0273481255296,204.0923099786506,210.67014109380256,219.32462864059966,232.37964124557888,233.3373338755139,226.9414736354012,222.44413040766344,213.60301971998496,240.87624755128368,270.800237156681,281.54521598119277,,,,,279.3286376529429,281.3747527072839,285.6420214125138,287.20916279202356,271.6664820519132,266.438597570182,266.0333115817256,270.82231177459585,271.9653615591459,265.0640214452187,254.19200904037737,249.29694914183546,241.9129314942025,238.7161588283721,219.9782231091723,199.1215739487623,184.1549719092355,177.62594880733084,173.12879072880108,164.138888371154,160.20404457099738,159.33717160998955,156.63003303913294,153.95474552522924,160.21123244849892
29,1993-08-24 14:56:03+00:00,193.94966952589974,194.55204108761433,204.5772587508959,200.09252759178486,197.67090835211047,189.74506257685164,182.32861814167768,183.8326367481349,,,,195.38250568478725,199.99566118753097,192.2907650952935,195.5742252217814,,,,,,,,,225.24819514352546,246.71078342248495,262.44545672817765,262.1663390104043,258.5081093861991,260.4911961994675,265.1709772487246,260.56356388965963,,,,,,207.84903869782357,189.71470142664091,183.03260353346505,179.7580613162738,173.07052478387587,163.80562150312105,164.71055863137315,164.62099317407674,167.4908163391721,169.09423433014854,168.7261864423742
30,1993-10-27 14:55:47+00:00,,200.2714152932083,216.14327404362643,213.01390973707117,204.19808257061044,198.13481359423704,188.19856274163078,184.19626556116793,187.77380150234416,199.09793733763235,209.3101097337167,201.43649975969166,191.70836129839387,186.7922994266245,183.78253613972456,203.66551906591351,210.43927075354628,219.68563224659292,,,,,252.07297885050872,248.45626115055134,248.93543178568046,244.54841133780454,243.89784927158567,243.56899608155774,242.14685102033323,238.92861468752088,244.85975942309116,,,232.571699829123,218.62096409583415,207.87531103858885,200.35625081446085,190.61647993763486,183.50387695164866,177.0785213526523,177.21046106966617,168.81807573198626,158.0876338149682,155.66216336512505,159.5952486798767,165.30857832115697,158.8810543433229
31,1993-12-14 14:55:28+00:00,,194.2344500795445,208.80819227522812,209.25565762601255,203.13405456568407,199.23214622902944,198.50986226186555,183.92204890589204,187.8904411767652,193.83141227665138,208.24938165752977,208.18416607083554,197.20827960645295,192.75450054205325,187.82140929349643,210.4481924000327,236.35771612713188,243.9269309179921,,,,258.8453152758645,261.82668060744635,250.62150185924952,266.69527442316473,239.23589485334801,234.58865850720466,241.45297832593886,238.46149048988863,243.32239113416603,253.34829596769254,243.93958001276968,239.85182631208656,238.87530988276177,224.44376514709612,214.24037348524178,206.52290382976875,203.62024032630302,190.33000071665091,183.0488795773266,181.59518126738104,177.9969932897475,166.70643842974124,160.83640583209956,172.28199881605397,170.84085197957376,169.97932842460463
32,1993-12-30 14:55:18+00:00,,202.89946750527614,214.36074326754684,209.41766661923717,202.59735372238012,203.4348224933882,198.8834793399416,195.23298676724056,198.04825193610128,200.53268255064057,211.88950059673317,213.60295051040708,201.6662792746848,201.35623080636108,201.7013357118511,216.1306412161629,234.53372711545356,257.55003722695164,,,,266.45811849538603,265.1070579669023,264.7347945094773,271.6280065155921,257.2327768468186,248.75823677812681,258.6513253432245,250.1323354519461,259.0385566873561,276.7719445342953,279.3634146654884,271.95487790907674,271.6466517923842,253.26582263435213,233.32395200955793,227.21606799498537,212.24694523025775,200.9856781307245,208.4068370447241,206.8768759496787,182.34535222782335,177.81012491108572,170.5106659183537,173.09836682275798,166.58264731439,171.84859715813658
33,1994-03-04 14:54:27+00:00,203.68201160513075,205.31421006472547,212.19485559948217,212.3251961768834,211.24574882654147,206.98604841770836,203.0420762084964,206.17207453019873,214.0752225492863,221.5163432635639,233.93254218622437,227.7408683515063,224.90275023284576,221.1275575408889,219.51262393294903,234.7108082333326,250.81957864795774,274.0101154971604,,,,293.5019982911718,294.72560328210227,294.87208551688894,297.3548116491529,295.8556063382945,290.9890603061958,289.91883342216386,289.67196137063,295.8940644056145,298.2172865106111,295.0946029068622,287.6028294721545,282.24228174092895,271.04204924727946,261.0027667291844,250.35764381053912,242.61468318659166,225.78332519688078,216.57427630993317,219.60000920583957,201.4404495757183,187.19824522476722,184.3331897462845,179.56871368512233,177.10250800242883,170.70837101829684
34,1994-04-21 14:53:38+00:00,,199.8373597542319,207.53458958203706,201.63761668134012,194.16973479094932,175.4157266767728,173.58710980263933,168.51718950020506,176.89215762235125,184.7903805409614,193.1817209643413,192.14002025023575,178.02409943966057,177.00293144625715,175.13750389733136,195.68696264943998,223.16773670051788,235.92308426519716,,,,255.73597650461136,253.62375099218735,253.8333912589107,252.40277336898993,253.94204926803116,249.44759390670495,251.6810715799302,246.7411975479922,246.25029933248908,247.90742152214827,253.30748002866824,246.9282442738817,238.6036310314916,237.10633054534895,227.1541339861757,216.3509167199399,206.46056751538512,200.5291288558882,194.67875774112696,184.39399698704523,170.9974641487452,162.83298368771716,157.8475813172882,151.94569773560704,148.04185609086963,150.645776433875
35,1994-06-08 14:52:45+00:00,204.00256545413674,195.23848331167702,205.46974460857015,207.609530655305,203.87746732024524,195.22485770907178,187.47449891975143,183.882742608227,186.49821493972277,194.64459589211864,208.15236631631575,203.7914718782565,191.63012199172266,196.51790161765294,192.30513793748563,204.64899429762403,224.6472120044123,248.32904851456485,,,,267.8746383922309,270.64712737584915,270.29350113762024,271.4970254003358,268.0124390087041,270.18159703189446,266.567912009361,265.46167306742115,265.82918753140825,270.2176572699155,268.32447410959094,264.99016467457324,263.513835989638,,,,,,,,,,,,,
36,1994-06-24 14:52:23+00:00,176.05189530171555,187.28432124744404,196.818645717206,190.1518785683577,183.47091633058767,174.64348619203517,166.94880707655972,166.71388705209398,163.37494469809252,170.34065802159438,179.09993843197594,185.71320100737626,172.81146814573034,172.01413801613103,169.80759962891096,182.37209648572508,203.475924777294,215.9160284055501,,,,,233.814390967634,229.16304638717264,241.60169203685135,238.7335007561736,232.52886940470017,226.99272259841058,226.30172638448119,230.85901440816082,235.6748843375394,232.02883716027975,232.59184603091612,221.99859215100355,211.16572926694852,209.1258336606253,199.35729011127174,186.30070464830825,176.21347356486302,171.52197608336363,170.97833922497523,155.34967543242254,149.4203860230313,148.32304903866984,148.13600507663534,145.95854118259228,157.99836086152936
37,1994-07-10 14:51:57+00:00,199.79314633851604,187.7208069589465,200.99581216542362,197.10002232509893,190.40433996377791,180.15155950383334,172.35437337157734,167.6277365626236,166.34357925583916,172.74536981566962,189.4302876286165,187.81195184691342,176.7988198432687,176.78638506190657,174.840751837111,187.03881082764957,207.71001882438978,227.67926411889664,,,,,236.9776342485112,238.5521774030567,243.5879690015335,247.2616192194323,238.55820923607183,231.30353215920366,229.61288095222523,241.52987165771248,243.5650209027892,241.53092475121096,244.37957600922743,238.2782370503147,233.44306079537458,225.2155247925415,211.5689694564686,197.99536991277807,187.26577950787464,179.44271490505776,179.03500800373322,169.38911331441105,154.25065945985693,162.15189926849038,158.3852048221144,157.86425536979925,170.26960134357816
38,1994-07-26 14:51:30+00:00,,187.1230080519255,197.3836950799486,193.51364681813646,182.62278289572623,174.59995384528452,168.02368729334742,162.3081295366764,160.8302409453167,163.235703688825,176.46663521289642,173.46610777517395,169.10580417419672,167.53702906272014,165.5978244314773,183.70789640330304,207.2680241552362,214.57125955882708,,,,,231.1250727382635,232.38038841082258,233.86983038779368,231.04228697689376,224.32063629206033,220.10409621247425,223.0219949528077,227.75249536692067,230.98719807363736,233.2309810238733,231.1831213488895,226.08651480309555,218.3478794096279,213.7204230094542,198.80552004140046,185.17331292229036,173.28054696656105,174.50599811672947,175.7823238384857,171.40439689461064,168.23569576800313,167.39043621661344,163.66664793636355,163.79183021214243,165.99354324544555
