,dates,aus0035-0000,aus0035-0001,aus0035-0002,aus0035-0003,aus0035-0004,aus0035-0005,aus0035-0006,aus0035-0007,aus0035-0008,aus0035-0009,aus0035-0010,aus0035-0011,aus0035-0012,aus0035-0013,aus0035-0014,aus0035-0015,aus0035-0016,aus0035-0017,aus0035-0018,aus0035-0019,aus0035-0020
0,1987-05-22 23:06:08+00:00,,,,329.3929089603628,310.5898703092404,293.0051759553178,285.2029312951259,275.9168734523,273.6889518784182,265.31187110896883,267.5238668389606,272.66357880980996,275.19977677115503,258.50522786951325,,,209.7300496024389,224.735689025944,240.61068921462274,240.54025825904165,204.33889387258677
1,1987-09-11 23:08:53+00:00,253.33580637112743,285.7108184936349,311.2939960880962,318.63678442823795,311.88107015267974,297.5563834670283,279.6042442919873,266.85038494579925,263.8099937962565,259.69743190763717,260.44208457199375,265.4824699303207,263.91160112185844,,318.3697383233746,302.66993060099173,259.27318604759137,256.3970742231887,265.19152845128986,256.7584861221066,208.28359031177004
2,1987-12-16 23:10:41+00:00,233.4171757296259,274.3308079189497,298.377737626212,310.3010706883065,306.80915461747526,300.4190149884632,291.86981392171685,295.4731243982949,298.3056808335592,,,,,,342.8766970450883,303.35690986298977,256.827894432213,235.5136660961649,211.93331844383553,171.38586796301107,159.0139054627887
3,1988-01-01 23:10:57+00:00,221.51341596347902,251.2237978061836,281.26768081242676,295.8979442686954,298.8430712097473,291.28931975983073,283.87805620116006,272.8833676382773,271.7268302997669,258.66748903213977,270.16774247197935,253.89919704570076,248.13312809286768,,,227.22269480169257,223.29313597455473,186.21005194648893,186.29690378428387,178.6358187469574,164.52569600004819
4,1988-01-17 23:11:14+00:00,205.37422289583196,249.68877102094092,252.7517321976783,257.73133067867246,255.85802220120306,267.0743558053982,264.55980574406516,270.3110526999418,265.16034854779673,263.8384454659985,261.056551972553,273.1392852601284,270.89661693576556,267.2230955990218,,215.4752094010804,185.49947979538896,169.86928634267775,179.08655561837548,166.17638316202425,150.84740785565867
5,1988-03-05 23:11:57+00:00,226.02123535768388,246.79557154943345,262.02133238265117,276.86257818900964,275.6241854702201,252.67141296935662,252.1930733025928,252.73885580701315,261.5829432005906,233.23947642432643,,,,,,186.34801037846898,162.08622561250357,152.80434624577555,160.79874183128916,160.36490730783157,142.1008519682442
6,1988-04-06 23:12:12+00:00,231.02104308049465,262.2388953295795,266.49857045489944,269.2520632756338,266.64792512828615,262.51522613535224,263.20847400542823,272.81224381453285,274.5593302852875,284.83281171904537,291.2851456413408,292.3324289450535,279.2874641747967,268.68982493149264,251.4761548933184,215.42849449823566,170.60528845889203,165.98408469347288,152.98416512610405,123.239771464707,132.12785112404177
7,1988-04-22 23:12:17+00:00,257.18064251725366,264.9369652268105,272.6011242413709,266.25562172148057,262.23347941792747,266.0531693674316,272.8756454404437,277.8580988653838,289.07651666890416,296.1429237100181,299.03853328505056,293.17800531086976,279.290378366974,268.98447643439465,255.17644251067898,209.7464136142912,167.0062186754651,157.9026075543463,139.93190407818813,127.99899800274059,152.24977574832337
8,1988-05-24 23:12:34+00:00,,,288.6670123795171,280.2672440838458,,288.52137438694695,307.1376546797018,309.0164136606032,318.15400542042784,319.49545588313083,313.338661980743,311.80929858517607,289.1758498665564,258.1811043984205,233.1628569483117,192.93666519516833,177.05799244475423,195.6016483654905,197.56277006988114,165.3854975004691,165.21264972399914
9,1988-06-09 23:12:39+00:00,256.0262927734312,268.25459537637954,277.1307029122224,274.7332735254028,277.16894806470674,277.8945362488082,277.30736969701417,286.3457903853827,292.3428164438638,291.39670176477216,288.49141122291815,281.08976690603737,261.9489264926232,243.89920565719723,212.0219106317099,183.43443923586173,170.50269667126494,180.12069502012613,169.61912762318556,142.15406013759016,146.39860610205437
10,1988-08-12 23:12:49+00:00,254.263445818377,283.6265383008794,298.1416329844331,302.4717675560814,293.2008461046668,279.9696442512521,254.4382351582728,,,,,,,,,,,,,,
11,1988-08-28 23:12:54+00:00,270.39660009213577,298.8728418219904,317.0820899840247,323.3809806624331,319.09516967167355,310.6790877817367,294.9560018760664,289.2463767371899,283.5213475733222,284.5620461621708,279.8608829830325,291.92620554417533,278.1551469862286,271.2952917816323,261.1416876071347,233.41919687320367,190.69228074162834,182.4966567352369,185.34440749080133,181.78502293860907,164.28835621230604
12,1988-09-29 23:12:45+00:00,258.8988913494146,288.6465993212894,311.25638372838694,317.36568407610315,311.23974541873025,309.66306699661345,295.66281752131545,285.7954239131492,285.97993329447314,286.8148564994575,285.3936666551411,292.74907871623327,289.5302649248229,279.52968596380344,271.21827364727466,223.92678079727426,184.48699379243217,174.46131013258773,166.39469233802603,162.3579156541664,168.51096470225878
13,1988-12-02 23:12:39+00:00,262.0941594421517,275.41670708006666,292.91638436839776,303.8610627618423,308.2870258814735,309.9011373783039,303.5304034339359,304.2248495179406,303.40334234906476,301.06799039210733,298.1296284659685,302.9645438403566,283.26664228273825,276.7247666397599,251.00531331066952,198.06145324963836,177.42774847643264,178.5908763782901,158.38055252575836,130.86562615119257,117.27743792388759
14,1989-03-08 23:11:39+00:00,,262.3978094726165,277.52504644866514,286.0759021225374,279.66152461269286,273.2620042078864,264.29595699592284,258.4644431949786,258.885399381923,251.63131878578477,258.2920201867242,244.2512093717268,231.29487207194865,200.35336991136654,177.39934676014346,158.12080739808297,157.8164259828683,,149.0632275355854,142.21644973101562,133.40035244662738
