,dates,mex0379-0000,mex0379-0001,mex0379-0002,mex0379-0003,mex0379-0004,mex0379-0005,mex0379-0006,mex0379-0007,mex0379-0008,mex0379-0009,mex0379-0010,mex0379-0011,mex0379-0012,mex0379-0013,mex0379-0014,mex0379-0015,mex0379-0016
0,1986-03-15 17:14:19+00:00,195.9757203666591,186.11886674563723,187.02405525451098,180.73993364688496,182.43385212961292,185.6314086039648,201.66097942357695,200.21307386482184,207.41062659336222,212.96231797724735,206.4799983474947,206.10693539695896,203.3525398853904,200.1345015506184,195.7868420907543,190.2807773755073,190.35595949585044
1,1986-04-09 17:07:37+00:00,164.95930408915808,168.79095643240265,165.67287055114278,168.5375528444813,173.95030000568903,178.36401854800317,180.6542814780139,189.51361942930905,196.76146542673968,197.2893008341402,200.73647789398427,196.73186090319913,196.55419066064678,191.00265350574284,191.4254757825664,189.94443479823653,183.01798706593087
2,1990-03-26 17:08:27+00:00,164.82812601390742,154.91742181470943,161.1727131974713,164.63240211867685,166.10532886956926,179.48611209886062,184.90860165286063,191.0361089062843,195.38827778292057,209.3780757863875,203.90866104594315,208.88887796481765,209.0408631874463,203.7267328159768,199.73667370130832,188.57680338795808,178.86989773289721
3,1990-04-11 17:08:26+00:00,185.57676956179802,185.38188928770623,186.13107431094647,184.90190313098847,184.02294908444605,185.66406753957443,202.4980219211235,199.13466109896225,216.9602114638593,221.5381876945988,221.7937721294764,232.84085613973411,226.83814003886795,224.9348777716052,220.244857032309,204.20850435151425,194.0049158570024
4,1990-04-27 17:08:25+00:00,188.8486735839209,175.29596251683233,171.00810275235995,180.86082814246276,184.55998958094528,178.25441799261125,175.585544897082,186.6452687683361,199.39882114721416,217.0812052481208,217.44691337632645,218.63184752482695,212.72689459971792,214.7286975870926,209.36109060690563,202.8445131064747,195.59162037431062
5,1990-05-13 17:08:31+00:00,187.09758725567212,180.59493213498303,186.05585113202383,190.36163496842985,190.44126731695383,193.91182432405765,201.71514893730412,206.22831297124944,216.43635111923282,230.7904371863287,222.8705209916695,218.9486367449491,226.74107330079624,219.93998001567456,205.02182337471453,200.25738035270408,198.51272263024796
6,1992-08-31 17:04:23+00:00,,148.21230292654582,151.16506752668423,150.98012376467065,154.55332580261717,160.65353257708188,175.42892855336416,186.40379803455855,180.59775738711122,188.42129036628063,184.88350272944024,178.28665519824023,182.77572660753947,183.0003524092919,182.46669240797888,182.99879717752736,183.30149270508346
7,1992-09-07 17:10:28+00:00,152.43488721449103,136.5106525636857,143.07931243342853,146.38405277777235,153.242668875744,172.97636911426684,171.64499503559335,177.499696710377,179.90293599798383,182.98345057588145,171.00289444776794,170.84386944900592,171.86942589382875,170.805212852789,172.35184962397676,173.9471593708984,170.7605898689584
8,1993-01-13 17:09:51+00:00,175.11386307348153,152.54932609542556,142.61367554567386,162.423609074734,167.59407329816457,175.4028249521597,180.9452065081376,196.6181977585427,208.53288595113276,208.26740278876147,193.19230975073648,188.0914949761194,187.49265210217226,190.20411471083537,181.67173010231298,180.58275195078517,176.61449068305734
9,1993-01-22 17:03:47+00:00,,163.46023299010238,169.9431811059564,175.03665921646444,180.01634375995627,174.6349604178803,179.56700556903468,196.5976203541074,203.57673351687743,213.55445402806242,201.1171867887793,194.34213206222543,189.5015059569736,189.50598041675875,178.05468732000756,182.8464880463888,183.18430864042176
10,1993-01-29 17:10:02+00:00,,154.97423077879074,158.1211157218817,179.34406044316438,180.84620042202693,177.50991477400424,181.53708068197054,190.89921840491937,201.36144848553255,206.51222724052275,196.85552973770572,189.58249027102875,185.40152513081426,182.77134262922704,178.2657017638085,176.15302401039608,178.5943132009968
11,1993-02-07 17:03:58+00:00,,157.61213775142758,153.91924783321952,164.14154039262712,175.9774473894032,163.40334148043445,171.57001846913744,190.2102638223758,198.48409446638433,202.78429781472795,191.18011992041593,187.5464914289081,178.53313921778044,180.47094856562956,175.11668465301003,179.7664770668867,178.688145753146
12,1993-03-02 17:10:19+00:00,178.9576468315768,162.96856769502963,169.07015994291086,166.49124971600045,174.60555400199144,178.53735013260604,183.73967815707556,193.301443143379,199.21389684174073,205.81489785984303,203.5626937918115,195.2190060737856,192.0697246282641,180.27935127021786,172.85079105580238,175.6723524817728,175.25679933152372
13,1993-03-11 17:04:14+00:00,184.0109656964916,164.22776945789937,169.7213986106973,164.0134725396946,171.01543316475986,176.85527574219216,177.65248022446679,182.92753397893443,205.79726378953347,201.36914765962058,193.72820023828334,187.11395706856706,172.54296624067592,177.63730623129612,177.94813166522522,167.63207888417745,167.58348678059858
14,1993-03-18 17:10:26+00:00,178.7762403724709,173.91402573639667,175.21699038850494,182.02089488853764,179.84982606414064,184.62416694974672,194.77837144647387,199.93042981241535,203.41761074109112,211.0751327487741,206.95635855824156,204.32905127975536,200.0033545274634,188.70029343923795,187.78665532819025,178.94779251224276,182.35564844838024
15,1993-03-27 17:04:15+00:00,175.75820066987598,164.51663904915262,167.5951738569809,158.84308252893328,157.13196864320275,170.57630743185658,172.51069668910108,185.19421641120428,196.69778528696062,,,,,,,,
16,1993-04-03 17:10:29+00:00,189.0304727064627,167.88834880572003,158.69097259898808,155.10036293399577,174.00026242118375,171.72120195403596,181.0794285639476,190.24211880573804,200.57373772482023,207.85366193720813,200.42312647492184,191.6739748738124,184.97532641960396,184.3234393403451,175.68271727557894,166.59835130443227,165.63286954645457
17,1993-04-19 17:10:38+00:00,139.2126080050077,129.4787805874725,144.6514653022573,143.08327878134259,136.21222765239517,140.88411140325243,142.73716994777322,,158.0934832227674,166.52199175695515,172.84562511380201,166.40760702289617,162.1162961993385,156.36196200410967,142.50764422799227,152.41908569487887,139.243483650201
18,1993-04-28 17:04:30+00:00,167.85970375332948,160.23150166087646,157.1147556593613,160.62873518817162,172.23156988510053,175.1573079488998,177.95477356641214,186.51230489512082,194.55602189876035,204.13503723351045,198.72014233182182,197.16654290889883,196.75289856728858,190.10943562918777,187.1586234049268,182.1950880327205,168.73687598530142
19,1993-05-05 17:10:42+00:00,191.89567229160355,173.20565970635423,182.09193549104813,181.2351926401289,181.09112889923443,191.62775507881528,188.18730564540414,187.258047546747,202.38285668090725,217.50821707357028,201.48458028845022,192.46626872856498,193.5480155254712,193.435518675373,185.26374239622297,180.4722683002724,177.63243323557322
20,1993-05-30 17:04:36+00:00,174.8480628537638,165.74721075308315,170.65819612734467,182.69588005657977,179.6392611351422,184.93615447923884,195.82904603019466,203.8825924270567,209.49362152590095,220.65479866349744,213.19045044089123,203.56888306154065,202.1313585420396,199.56061893847482,196.29388088346576,197.1075152760434,190.6071849354103
21,1993-06-06 17:10:48+00:00,179.46201984994678,162.69887853251197,159.94935327575845,163.5084276953777,173.29057115426608,178.7728744752831,179.2786812023777,188.50429773612092,202.55666449211503,203.11558855626316,197.08996312394356,191.53281975271008,187.79973185562065,193.11962281394693,184.22952553613862,166.64521172214535,166.66965020012898
22,1993-06-15 17:04:35+00:00,175.30231803941584,164.26325090058458,160.39861674598222,164.05723456426247,174.91593650129937,181.37014109456368,192.47712120576307,194.26843054343036,202.751636149168,213.5526332051306,213.18649876588609,205.61894184431534,195.83707462667354,190.9289289277879,185.06699064218154,189.86743498859468,184.31091655792116
23,1993-06-22 17:10:43+00:00,179.32449317224388,160.45333359397483,164.87264742694694,164.64615289658542,169.38558012891372,180.66395795971678,182.32651672955268,180.98629492836625,191.27032144192353,193.72314207849232,192.56442093230098,187.04312254745597,187.72560847317567,175.1850626913593,165.89397156209523,174.66005883949774,175.62037964477236
24,1993-07-24 17:10:39+00:00,164.1929932950078,153.4812346145104,154.7444308706215,165.04308807352902,172.42180919122796,176.42522639401992,180.1292120919036,180.92523595493623,192.06672555629032,197.39936323464764,191.87213121324572,192.42884973326784,187.29505048940237,182.97990780991006,175.7461462581204,178.0255526461296,176.18284325033116
25,1993-08-09 17:10:39+00:00,164.0404504788538,157.94517635749094,157.5127623298647,165.04610919404604,167.3184333987445,173.456836699242,176.83343411751943,179.087073835021,191.5340971180392,195.9587762669934,192.682270852169,191.30242403137547,181.94414107837972,169.0987553594029,163.7054303350039,163.07841508152475,164.45788490866784
26,1993-09-19 17:04:23+00:00,,,,,,,,,,,,,,,,,
27,1993-11-13 17:10:13+00:00,,135.78520468682314,132.17569943290542,150.19076608557074,160.6916757992892,169.03541497403808,186.6361881770421,193.27117937185196,198.45312845402304,198.1704106023393,197.22925962199213,185.60808061170047,182.58346885563608,172.3455905492484,168.19879879175133,173.32821049916538,164.47162176773145
28,1993-11-29 17:10:09+00:00,158.13898175601025,140.2116492420862,145.28711994706944,152.2099475754274,157.79302977027,170.3061531155742,178.42513612017396,188.69992159890248,192.98906294741408,200.63384371222253,196.58724499559588,193.87163171031784,188.19683599651225,183.96759176710827,176.5540830328156,183.88675827489197,179.0873969934147
29,1993-12-15 17:10:03+00:00,,154.38809942358336,152.5139549795324,151.09626747636102,159.64176106032954,181.4404605424422,174.505375520878,175.0090551544207,190.17036291999995,195.98593233259177,191.19592354021114,181.57738124235271,164.73133887373982,174.20426406174641,169.96799836955947,169.625547047995,166.71149328488417
30,1994-01-25 17:03:19+00:00,,164.79265914686698,174.43018141238105,177.05723117860137,180.15042700508266,186.03053180538336,201.88075356527855,204.10823425213135,216.75101638994022,217.6548061787579,,,,,,,
31,1994-02-01 17:09:27+00:00,,159.53999423715283,151.25637127896033,151.48247936836054,156.36188651539678,178.72704992180238,189.51606602241324,195.02245883117138,202.28300566468917,212.8221350107492,202.27598961125048,199.55220508026915,200.93505510035146,193.4830932545052,185.2396994078455,187.38973532366037,185.22394566088494
32,1994-02-10 17:03:10+00:00,183.8477560750257,160.57425823896853,157.8182113088334,172.34191152638238,172.98119780753765,177.0135882232056,179.95854076615245,195.72227263613172,211.48806820454138,216.46210935880663,205.8667210266573,195.87873038262444,195.4434097855761,196.58104693746452,191.28152054895486,184.52862836266294,181.9316828848974
