,dates,aus0259-0000,aus0259-0001,aus0259-0002,aus0259-0003,aus0259-0004,aus0259-0005,aus0259-0006,aus0259-0007,aus0259-0008,aus0259-0009,aus0259-0010,aus0259-0011,aus0259-0012,aus0259-0013,aus0259-0014,aus0259-0015
0,1987-05-22 23:08:32+00:00,189.19117035131737,211.26358280574482,193.5029504120456,182.16513412649235,170.66855841237407,164.47981594021263,171.01993803427592,173.4265719478077,191.34411340218082,190.12356963875698,192.25148279515014,195.65919949616898,177.47949987029813,174.9112359863435,171.94964439842454,176.71363589862827
1,1987-09-02 23:16:50+00:00,167.0317229702995,188.46053195148414,180.22837775596813,170.32033971972518,165.58192712746148,164.40431776707274,169.88185839786863,175.73590936092137,166.66196271160157,191.94410284869508,200.60555858589845,187.20528678345548,180.36916971445652,160.74575744967294,165.03203732519268,166.0135607008345
2,1987-09-18 23:17:14+00:00,202.84450850583102,208.55100072601877,199.01189265982,182.1151136903017,187.01775637860175,182.92548303848133,177.10923148026401,183.46050913540967,178.385871326747,192.49108684721617,205.67421789732728,181.10476486823842,189.50731305938083,177.70632365023127,178.40570778006685,181.01588883467048
3,1987-09-27 23:11:15+00:00,196.71564131680097,207.55727275185257,193.81869512008075,178.3751797998744,182.4537223057879,182.37873768616126,164.9907442126938,178.8434457457225,176.03435313453687,193.29332880438642,196.35724997412422,186.74873673794906,185.89844028441712,172.66484956796396,175.74588579192977,181.95925660011883
4,1987-10-04 23:17:34+00:00,191.96206483716972,198.00436670333795,190.9498572239604,166.0395315492146,169.65387596418583,170.42832064184773,166.15535119611752,163.9251534167471,168.00440127548,185.6822490131872,185.1087828248825,171.97247409899776,173.6014985585388,157.83000232900974,158.15927011470671,157.06100969791214
5,1987-11-14 23:12:11+00:00,205.98182362606656,211.72418957095587,201.4491271526216,189.09438792415324,176.4234068968331,184.58695347078515,182.3073284273491,189.16963441130008,176.20540669274632,199.83066018495083,203.7943024105335,205.94129767597076,188.66535593506833,183.32315656325437,180.82523389005428,172.02151642825908
6,1987-11-21 23:18:29+00:00,174.3714719767129,189.547930784492,181.17406985569963,168.38181846860675,163.90918737876072,171.2028794423341,166.4790800950506,168.34581498885603,161.6164680970987,186.71111730674988,188.49275066124298,179.70729905665593,171.5672202920444,150.16796074157267,153.92524354953628,147.686137408692
7,1988-01-08 23:19:14+00:00,200.41258371824182,202.6141372536363,193.5123368121379,185.38520673160312,173.2238403683516,172.55838258559174,197.0003719398833,188.16441031746615,192.31281031281046,202.43100408157704,202.741424060054,194.36435307728004,185.29936741460102,188.6658149256702,175.2035671988009,166.67260949294644
8,1988-01-24 23:19:32+00:00,186.4080655258516,204.2367929764078,185.23707469699394,179.83144756004407,169.27134763973834,165.28189294102856,188.0846476243704,188.09627409690685,184.11595130518265,198.5953753954739,194.71796104473037,192.98162142303926,177.95117507285482,179.57601889240254,180.58925560927,171.12896437050375
9,1988-02-25 23:20:02+00:00,194.93930980123886,209.67114814500914,191.8723654903259,173.46321760862733,182.62560226654398,180.51593574267798,184.60131682242744,185.61280251278617,204.15488242544058,206.5524203044531,193.99729465307468,193.4372898650314,188.74010626878527,180.0192338648252,166.21797909017383,168.742890707304
