,dates,usa_HI_0001-0000,usa_HI_0001-0001,usa_HI_0001-0002,usa_HI_0001-0003,usa_HI_0001-0004,usa_HI_0001-0005
0,1990-08-12 20:08:15+00:00,245.3029110448515,235.4064085290388,222.01498225900528,219.50566622880567,225.20074421592489,213.9334082525556
1,1990-08-28 20:08:09+00:00,240.02006658343996,231.04088946825658,217.3911595071198,215.512160688249,218.05750511904884,206.67758524096382
2,1990-09-13 20:08:07+00:00,233.34250472075425,228.5031574056323,216.5611479048506,216.20020092326047,217.75006707643055,203.91706535503198
3,1999-07-12 20:41:04+00:00,245.34042977437207,230.1927139149419,212.55750813850398,206.35900986985683,214.90694991494942,203.68556163918132
4,1999-07-28 20:41:09+00:00,228.53872915102562,223.11046773494965,209.11583538417713,214.83974251452062,222.85601477526993,210.26591749100635
5,1999-08-29 20:41:13+00:00,229.13313725823394,225.90462580868657,212.13934559539723,211.2984472952961,213.61744983145815,209.57941113252377
6,1999-09-14 20:41:06+00:00,228.92282145094714,217.5921987280756,217.59970126132868,206.10970860147842,218.14708894346563,212.44041040777094
7,1999-10-16 20:41:13+00:00,227.1547165024214,220.10617442913434,209.5531756051751,205.18452152360516,220.14511532214684,212.9503378314294
8,1999-11-01 20:41:09+00:00,225.28345345700816,228.4770818210754,221.7431398023374,211.26546795438944,228.43362198135202,213.34759716788483
9,1999-12-19 20:41:12+00:00,231.36727623234168,223.26624799328528,213.3109766258466,206.4178026434508,204.0559983919025,196.14620677280817
10,2000-01-04 20:41:06+00:00,224.4633050499461,224.7577350466274,212.53374612262067,209.80321925699232,208.06807248521702,183.66949008814174
11,2000-02-05 20:41:02+00:00,242.31110053575688,233.48056296224806,215.9245121429269,215.20412247765154,209.7487798367599,184.3593403358871
12,2000-02-21 20:40:54+00:00,228.85818797265514,215.3805069911985,201.15643469874368,201.10024471502072,182.25501970149358,171.5610638272596
13,2000-03-24 20:40:52+00:00,234.78950891273476,218.8629872821365,203.2951896000792,201.573388424397,190.30225650833205,178.73142355425216
14,2000-04-25 20:40:36+00:00,240.1830578526861,231.98162932318868,215.51660620748237,203.9778948863742,198.9578442712736,181.96325511623252
15,2000-06-12 20:40:08+00:00,225.33803052910073,220.6650195185431,208.6377501464843,203.46994994555058,215.72446602044974,200.9550090612717
16,2000-06-28 20:39:57+00:00,235.22036088212394,225.24376228670795,217.3932994186893,212.4145309436224,218.17333401595312,211.38539795879268
17,2000-07-14 20:39:45+00:00,,229.7435022632369,217.66465907122492,214.52901921044253,215.74314239342115,200.5054943154397
18,2000-07-30 20:39:27+00:00,244.6545772795608,232.36070889266946,217.7933529553211,219.06058943948264,220.66634681675862,210.43427189772947
19,2000-08-15 20:39:21+00:00,244.1570341301161,231.22887850096714,217.10627725706442,211.60782845932425,222.36094952331945,210.19002912029097
20,2000-09-16 20:38:49+00:00,241.87623812512985,231.89539096347355,218.64257536085742,219.71671094274092,220.17064494809557,210.82650742302232
21,2000-10-02 20:38:42+00:00,236.67587284154877,232.96593336879235,219.2052214258064,209.4319305504992,219.24710464207004,197.2455369656978
22,2000-10-18 20:38:27+00:00,232.56823761584857,232.66132588581928,219.49694984138677,213.29855709050676,217.3772075176026,204.37431061285065
23,2000-11-19 20:38:36+00:00,244.59983869894873,236.78852771130988,221.0233542113614,218.78891054884338,226.1342633864228,203.9939270341864
24,2000-12-05 20:38:34+00:00,252.04637631838875,237.37556996343423,223.17523097258092,213.67119121737517,214.51607852037597,202.4769819788389
25,2000-12-21 20:38:43+00:00,246.17700909229927,231.78529564502483,208.66540345661969,206.9058987032132,195.681772958704,183.340805409336
26,2001-01-06 20:38:42+00:00,232.38177061695285,217.8804723339389,204.00821370068033,201.978663560855,194.37143055386161,179.29596311884262
27,2001-01-22 20:38:48+00:00,226.5767770552881,223.35593222351713,211.42068262683716,205.1267162373801,195.24274397581723,179.51152913490498
28,2001-02-07 20:38:40+00:00,235.88647683929068,227.4527285836436,209.97634654049344,204.2229801982686,197.3007495613178,179.74644667036128
29,2001-03-11 20:38:35+00:00,239.58594275745185,223.1807700924354,201.5639524830623,203.50752938031067,191.99082863218143,177.74750227997265
30,2001-03-27 20:38:26+00:00,216.69193009447065,212.94654666774383,195.45045409471066,192.34473645787546,180.71298386566883,167.24438877319918
31,2001-04-12 20:38:23+00:00,219.34053991096343,215.10701904233224,202.9239130134494,198.10771457641064,184.8715156870737,178.2766881143622
32,2001-04-28 20:38:21+00:00,227.69940471618324,217.1466536621256,202.44767426654127,202.40413293321808,200.48763061442162,182.59580634408474
33,2001-05-14 20:38:09+00:00,227.65688090364156,217.16295425801738,209.26211285227848,204.08496785295122,209.59540574007178,192.35073817711802
34,2001-05-30 20:38:02+00:00,231.68284842086877,223.86082410428483,214.38340042982716,207.43303301798093,211.8742644497026,194.39177401516713
35,2001-06-15 20:37:50+00:00,220.19576263890892,209.9481982982866,201.2496912003238,202.6421512524687,210.7496611928941,193.9948186432876
36,2001-07-01 20:37:38+00:00,234.48190457179336,223.9667533450582,219.27108359649776,212.11900928228877,216.7528982701069,208.30173220350332
37,2001-07-17 20:37:36+00:00,220.85812458393937,208.90775899736235,196.11124825147323,199.1590019214679,201.29871452304053,194.56992485153958
38,2001-08-02 20:37:23+00:00,221.37636428141593,212.77801516870477,205.5254788458347,203.82902825177123,211.16949693816272,200.4208107116207
39,2001-08-18 20:37:06+00:00,227.68295039320844,219.08411499054233,210.60430705101842,207.83036430705795,213.1305244554348,208.1814811055391
40,2001-09-03 20:36:53+00:00,227.2594920604672,224.6973262993727,209.85255272664318,203.14438923673328,208.76609402748508,190.16986291602706
41,2001-10-05 20:36:32+00:00,235.0102118863671,220.28009786408506,214.60033465231015,210.63915911347016,217.33259242254903,208.421170068277
42,2001-10-21 20:36:35+00:00,233.80253131725294,223.8911248986375,208.28781651225836,208.29481803495736,215.43599622682135,201.49538857612723
43,2001-11-06 20:36:41+00:00,219.94046857920608,231.2252811805086,217.5350103676822,207.13628866332266,211.5772580081173,192.303454994751
44,2001-11-22 20:36:49+00:00,220.82888476706927,221.14502746716255,206.4591650106363,207.3924311766688,200.79708143091156,184.25714709970936
45,2001-12-24 20:36:58+00:00,228.43204334384782,227.3079949265329,213.98158095574811,206.70965081775051,200.67841738288453,182.42162700564555
46,2002-01-09 20:37:02+00:00,209.19735146543815,202.56831159631756,190.53832671903396,193.41270403351496,180.5688288266033,168.33918700027064
47,2002-02-10 20:37:11+00:00,237.59607244032946,228.37130407404933,216.76592806810044,205.60993708018273,201.03678976191102,178.16969826575036
48,2002-02-26 20:37:14+00:00,240.10097354461027,226.32523811620433,205.96978850876937,204.60928139843801,193.37459153447097,181.35309149406265
49,2002-03-14 20:37:09+00:00,234.0737049889208,229.59661716009984,201.79519072985445,204.79071875833742,204.87121536009937,182.1365071488777
50,2002-03-30 20:37:04+00:00,226.84550835063845,228.9586774123968,209.83307382824546,202.19941786223927,203.05313335663377,184.06182136029673
51,2002-04-15 20:37:03+00:00,225.00493586517322,221.5853383758143,199.71516705745594,200.52863686695073,201.9162272895629,179.52795678131733
52,2002-05-01 20:37:07+00:00,224.52169243410472,215.26641191142085,202.54222805474092,200.9988635876406,212.2605921689899,196.38971415744516
53,2002-05-17 20:36:59+00:00,224.63760434152147,221.4814913693051,206.31400858015,201.74791557932755,215.05228418354724,203.39789524462967
