,dates,aus0136-0000,aus0136-0001,aus0136-0002,aus0136-0003,aus0136-0004,aus0136-0005,aus0136-0006,aus0136-0007,aus0136-0008,aus0136-0009,aus0136-0010,aus0136-0011,aus0136-0012,aus0136-0013,aus0136-0014,aus0136-0015,aus0136-0016,aus0136-0017,aus0136-0018,aus0136-0019,aus0136-0020,aus0136-0021,aus0136-0022,aus0136-0023,aus0136-0024,aus0136-0025,aus0136-0026,aus0136-0027,aus0136-0028,aus0136-0029,aus0136-0030,aus0136-0031,aus0136-0032,aus0136-0033,aus0136-0034
0,1987-05-22 23:07:20+00:00,188.55483038867803,196.85907238333866,199.11268066777686,187.03715633005584,191.58263968628853,193.2297817328418,192.74238906918933,181.28015767969035,200.97178401069957,204.7348823200644,206.0040808089695,200.0909630595204,201.5316701337244,196.82876302772664,193.35427861448662,205.37979954033491,204.82069397565635,204.26180978960252,213.74901071481546,197.59614239919586,205.60087770081537,194.9177694186983,190.61707356344687,190.65843505848497,189.5945283689193,195.87614516818806,192.1862113231154,202.39258582143813,200.21725713892945,208.02060247679057,204.28960651389906,213.8557467234676,208.2995323170654,208.75115035812965,209.36749638123837
1,1987-09-11 23:10:05+00:00,216.36138961933864,214.8871384250286,200.17144074003966,182.14562892581188,199.65142116942715,210.15224216823046,209.92770588941556,217.07084028380808,214.7866719323194,206.00942338528267,207.56879545440864,210.9370901694233,209.61464744062613,205.6859616521233,205.89991795858927,215.02226199001828,216.594054163799,217.53317947648628,210.17231132835468,212.00143647413242,206.38840874206193,209.13203042018984,205.65694841041542,193.98273776186863,191.80709592985588,194.09841584417254,193.7130953785033,204.9820635616273,210.52057374772104,213.31029750821705,211.99753756195622,212.07153606512765,213.1908211272822,209.6883502329877,210.43187594975376
2,1987-09-27 23:10:27+00:00,228.29911352936017,235.8241344541398,224.7539578652963,195.31326185711805,209.53617248188394,228.12611762310925,223.25072155383393,228.4891709374473,227.27188112479325,213.898971125297,221.19579710287329,220.25368599248554,217.66214050144214,222.11745390287172,216.6115605307535,218.16198945041643,219.09766993490985,219.3473162006048,223.7439542841759,227.73388878915395,218.14451075568226,213.72629874510176,216.40427761097814,209.72766831217055,200.42215799000545,209.69270781528078,199.58516985854854,212.57565916438307,223.67601043976825,224.71592361918442,220.34069323814816,223.45112884402013,215.67153524956825,213.00943560458413,216.75059206198642
3,1987-10-06 23:04:27+00:00,,216.56715339805046,202.29408127953428,185.9235283960201,200.02235644814914,210.0130053372955,210.1429467854195,215.40093710864886,219.0595311360317,217.67583295439394,227.32000636484833,216.76498731669545,213.53563816081407,211.2382673069917,211.6573077861169,218.27663080240737,216.79591357593097,217.3021645388486,221.32392475457507,215.65489807302424,209.09979137452106,207.5761758175383,209.918362654692,198.3084655752862,193.72421794795198,199.50058799465876,191.51016399830047,207.35958778365983,223.5301815370904,225.68039628316004,226.21747181602228,228.50109782468166,221.69775843278435,215.0411861451363,203.74656447370486
4,1987-10-22 23:04:43+00:00,220.79534028723938,216.29168956487774,201.8317226077036,189.26440976604937,200.89479860816107,215.58592648118255,211.5417437884836,211.12088163636938,210.62673155117446,212.60187528408633,208.48248820131386,208.40083799471537,211.34646873180665,208.1432829168654,206.874595123775,207.4491980469546,204.40137315308348,206.21634119076901,209.47123321660263,204.54372396071855,202.42766004599073,200.9159869726308,200.5828631079773,194.12160808768547,188.79458813380023,194.61302250377562,190.53094028959688,198.20420494802488,201.7105450358314,207.67066101821322,211.5474219564718,210.33388896775247,212.6893101027035,205.3998146177106,203.27591234982836
5,1987-12-16 23:11:53+00:00,234.8419185505611,227.9393539760654,215.42012016708688,,217.66651540064163,211.99943952509437,214.23612961155362,218.6944394024722,218.6727616615004,215.92392237257445,225.1058059613948,220.9953967872566,216.7859825521484,215.9956668595657,216.92393982129997,212.2358494759486,210.59194685273764,213.58427451349638,208.41252924876784,217.37993873969143,215.64454549837188,209.639177059446,210.48358110939836,208.93509491582614,203.34977193711578,204.79958686045796,209.28878506795598,217.67983384157176,210.77491448140884,209.07137262752966,212.13712968348676,210.7020320518111,212.95201956106018,203.91006859917312,
6,1988-02-18 23:12:59+00:00,,210.19731529663608,200.8152704078035,198.16133789340313,198.34726300532446,201.44936252662234,199.00391005119974,198.10158826369002,205.0908603012257,203.0077352284065,209.24505528284482,199.7962324275743,197.1368934241923,195.97336216463913,196.52275102682893,197.1001323509839,198.92887806635665,202.9611218354396,199.82025725520305,201.35375140801128,193.76939701767526,201.58096203049462,197.30315372471134,196.73081927121564,186.74185620160975,189.707572032867,186.74892983881261,197.64562351199092,204.35729704883354,204.52802190068056,214.81199429007148,217.35212171412033,217.09948747352325,203.73282267487755,198.3069873565972
7,1988-04-22 23:13:28+00:00,189.12398334690266,197.0027314096468,186.4118824216645,185.5977211561278,201.1984995968902,198.52597589208196,198.5153430758589,185.9792600932121,184.28664359243132,193.47614054658504,189.99718058633738,187.94888986949303,189.2558021537127,190.4586691018354,198.20334438810374,199.15298066852708,205.02981692032176,195.12812512557832,190.4443322518029,181.6631246585623,194.7523378151833,194.9019399239945,194.6452791734825,197.35232991615862,192.09663579591341,190.87267048908492,192.7333873882189,211.09905417452637,203.75182593087945,201.3105680848366,202.05183474765363,212.42631000339026,217.01111108513683,206.61398913874135,198.7499821885023
8,1988-05-08 23:13:38+00:00,190.38334125793943,183.4084687091755,176.9147105315586,196.25480896075314,200.42669414849394,178.49572882978902,181.90228389622152,184.25158522422083,189.52771391663836,191.9282708941931,190.99679194897308,183.6699886402446,174.5545142563434,180.7732589874355,196.53361659627373,210.8353957130977,193.8224483700561,185.6393368336317,193.2968297892942,189.4086618780844,192.77326382026618,200.092002685216,197.04038175322512,191.93717357036374,181.73110376331547,193.21512081804167,195.2441876291353,199.27941492280507,195.18255063559897,199.0044830983213,198.25921146807522,204.14334740740742,216.02328653142322,211.49931993635073,196.97026112046976
9,1988-06-09 23:13:51+00:00,,189.94120348789596,188.34055030934152,173.83917845197112,194.61876982497373,181.80532654060588,183.22480394565954,184.80828191283643,187.07346956309993,197.86203872494832,194.6570774354816,185.92571894180531,181.3574203728174,178.749799447865,195.09221075670234,198.96505743424916,195.72296717055843,178.88155080623676,200.1958231027751,200.65480680881657,193.30725037799712,188.53291949563362,188.58326932433513,189.27682706867557,187.87888211369585,191.71424982204553,194.1592566748301,199.78896697097628,199.11911960832452,207.40252134001005,205.66536773003497,215.4519817330762,213.64351299360914,200.79185000191356,203.55585956377013
