dates,nzd0026-0000,nzd0026-0001,nzd0026-0002,nzd0026-0003,nzd0026-0004,nzd0026-0005,nzd0026-0006,nzd0026-0007,nzd0026-0008,nzd0026-0009,nzd0026-0010,nzd0026-0011,nzd0026-0012,nzd0026-0013,satname
1999-07-25 22:04:15+00:00,325.67,357.21,335.96,355.11,367.08,360.96,353.67,350.49,350.26,338.15,339.67,337.30,339.12,,L7
1999-08-17 22:10:26+00:00,339.74,357.94,344.58,357.46,366.57,360.12,354.11,354.03,350.12,343.20,344.88,342.41,345.26,414.43,L7
1999-08-26 22:04:21+00:00,349.63,361.44,352.08,361.91,372.13,365.04,358.31,357.30,352.03,348.05,349.43,346.90,349.96,410.46,L7
1999-09-27 22:04:25+00:00,354.13,364.60,356.72,364.69,374.28,366.92,360.40,359.49,355.87,350.04,351.74,350.69,354.44,402.35,L7
1999-10-13 22:04:24+00:00,355.61,366.21,359.16,366.63,375.04,367.70,362.10,360.54,357.96,352.09,353.04,352.76,356.23,396.80,L7
1999-11-14 22:04:18+00:00,356.65,366.51,359.73,366.74,375.16,368.28,363.09,361.63,360.54,353.19,354.94,353.58,356.23,396.80,L7
1999-12-07 22:10:30+00:00,356.03,365.98,360.09,366.84,374.83,367.95,362.65,361.87,360.30,354.13,355.52,354.64,356.59,398.04,L7
2000-01-01 22:04:13+00:00,356.03,365.98,360.09,366.84,374.83,367.95,362.65,361.87,360.30,354.13,355.52,355.48,357.67,396.30,L7
2000-02-09 22:10:19+00:00,364.11,368.61,365.52,369.82,376.33,369.02,364.95,364.20,362.78,358.01,359.44,358.82,362.60,400.26,L7
2000-04-29 22:09:53+00:00,366.44,371.61,369.62,375.99,381.29,373.45,367.47,368.44,368.74,365.30,368.50,364.20,367.19,401.63,L7
2000-05-15 22:09:42+00:00,365.60,371.54,371.23,376.71,379.66,371.57,363.90,365.73,363.61,364.17,367.02,364.43,365.10,398.77,L7
2000-08-03 22:08:44+00:00,363.56,371.92,372.31,376.90,380.62,371.67,365.84,365.96,364.84,363.05,368.71,365.54,366.19,403.22,L7
2000-10-06 22:07:59+00:00,360.69,369.68,368.39,374.86,379.19,370.69,363.43,364.17,363.59,362.30,369.25,366.05,363.71,396.27,L7
2000-11-07 22:07:53+00:00,354.89,363.42,360.66,365.76,371.21,364.14,358.95,358.26,358.03,353.46,360.67,357.61,355.38,393.21,L7
2001-01-03 22:01:48+00:00,353.70,361.98,357.87,364.30,371.86,364.33,360.67,358.95,359.74,353.11,365.91,363.54,360.74,397.09,L7
2001-02-27 22:07:54+00:00,358.46,360.78,356.87,363.03,370.06,363.97,358.14,357.34,359.38,352.71,364.54,362.05,362.49,386.35,L7
2001-03-08 22:01:45+00:00,358.15,362.10,356.33,362.20,370.03,363.01,356.98,357.04,357.29,353.68,362.33,362.05,362.49,386.35,L7
2001-06-03 22:07:16+00:00,358.93,367.23,361.29,362.59,370.37,363.75,356.47,359.03,356.55,355.08,362.47,365.69,367.44,387.67,L7
2001-06-12 22:01:01+00:00,358.93,367.23,361.29,362.59,370.37,364.60,358.11,360.01,358.20,356.01,362.17,364.81,366.20,389.57,L7
2001-06-19 22:07:05+00:00,357.21,368.84,361.24,363.66,371.05,365.87,358.43,360.24,358.06,356.66,361.85,364.25,364.75,388.89,L7
2001-10-02 21:59:40+00:00,357.04,370.89,363.32,365.26,371.50,367.96,359.51,361.89,358.88,357.72,359.83,362.25,361.29,405.07,L7
2001-11-19 21:59:56+00:00,356.66,368.75,363.96,365.69,370.94,366.35,359.15,362.28,358.30,358.78,362.29,362.81,363.56,406.91,L7
2001-12-05 21:59:55+00:00,354.84,368.27,363.16,366.72,371.44,363.44,360.27,362.52,359.08,360.00,363.61,362.88,363.13,412.81,L7
2001-12-21 22:00:05+00:00,355.91,364.47,365.24,366.55,369.80,357.85,358.09,363.44,356.55,360.62,366.75,361.38,364.58,421.20,L7
2002-01-22 22:00:16+00:00,366.06,367.88,362.58,365.98,374.68,362.74,360.79,366.15,362.66,362.69,368.52,365.66,368.52,416.75,L7
2002-01-29 22:06:21+00:00,357.67,362.45,359.70,362.09,371.28,361.49,358.76,362.04,359.97,361.06,366.12,363.46,367.41,410.41,L7
2002-03-27 22:00:13+00:00,357.67,362.45,359.70,362.09,371.28,362.25,358.31,360.31,359.93,360.81,365.92,362.59,366.18,407.58,L7
2002-04-12 22:00:13+00:00,361.94,364.72,360.52,363.49,371.12,362.31,358.33,360.20,359.95,361.19,365.01,362.75,366.89,402.68,L7
2002-04-28 22:00:14+00:00,359.67,364.72,358.73,361.67,368.50,360.96,357.37,358.84,358.34,361.26,364.73,363.24,367.48,404.70,L7
2002-06-15 21:59:55+00:00,360.60,364.80,357.11,361.93,368.94,361.92,357.89,357.79,358.20,359.75,362.37,362.01,366.39,395.10,L7
2002-08-09 22:05:46+00:00,355.12,364.74,356.55,361.21,366.28,360.80,357.58,356.90,356.27,357.20,359.35,359.20,363.21,395.98,L7
2002-08-18 21:59:33+00:00,360.14,364.31,354.31,360.24,367.87,362.85,358.60,357.03,356.99,356.78,360.38,358.27,362.09,392.93,L7
2002-12-08 21:59:39+00:00,362.43,365.66,359.95,364.46,375.50,369.90,363.96,362.33,359.62,355.70,361.05,357.23,360.73,378.55,L7
2002-12-31 22:05:56+00:00,362.21,366.44,361.82,366.22,377.25,373.28,364.13,364.24,361.18,357.87,362.90,358.59,363.65,386.42,L7
2003-01-09 21:59:45+00:00,362.21,366.44,361.82,366.22,377.25,373.28,364.13,364.24,361.18,357.87,362.90,358.59,363.65,392.87,L7
2003-04-06 22:06:21+00:00,366.78,372.17,368.10,371.68,379.54,374.35,365.11,367.32,361.62,361.77,364.08,361.94,367.62,397.55,L7
2003-04-22 22:06:19+00:00,366.78,372.17,365.70,370.46,378.08,372.91,365.33,366.89,363.16,362.96,364.83,364.07,370.49,403.51,L7
2003-05-08 22:06:20+00:00,359.54,367.45,362.88,367.94,376.55,371.48,364.17,365.28,361.74,360.83,363.25,363.58,369.35,404.11,L7
2003-05-24 22:06:17+00:00,354.25,363.82,360.32,366.80,375.09,369.40,363.00,364.11,360.84,359.16,361.71,361.87,367.64,400.40,L7
2003-07-28 21:48:04+00:00,345.39,360.00,355.63,362.99,371.79,367.41,361.98,363.05,360.43,357.85,360.54,360.99,366.35,400.23,L5
2003-08-28 22:05:57+00:00,344.54,360.00,355.63,362.99,370.81,366.12,360.63,361.04,359.30,356.38,359.87,359.32,364.92,399.25,L7
2003-08-29 21:48:38+00:00,348.03,363.34,358.14,364.77,372.25,367.33,361.66,362.17,359.66,357.75,361.27,360.71,366.16,402.89,L5
2003-09-30 21:49:06+00:00,351.50,365.30,359.94,366.32,373.83,368.63,362.70,362.65,359.92,358.35,361.74,361.15,366.56,406.60,L5
2003-11-25 22:00:05+00:00,356.39,371.85,367.43,372.35,375.49,369.47,362.82,361.62,358.68,357.84,362.09,361.02,364.37,405.25,L7
2003-12-26 21:56:18+00:00,358.43,373.42,368.35,375.87,378.50,372.26,365.91,364.73,361.33,360.06,364.34,364.14,367.52,405.89,L5
2004-02-05 21:50:17+00:00,362.98,376.43,371.90,379.68,381.58,373.82,369.05,367.44,362.01,362.85,367.25,367.81,370.55,410.78,L5
2004-02-13 22:00:31+00:00,362.98,376.43,373.15,380.78,383.37,375.44,369.99,368.83,363.45,363.80,368.09,368.43,370.39,409.82,L7
2004-02-28 21:56:35+00:00,363.67,369.91,367.26,374.68,381.28,372.64,368.28,366.55,361.89,361.94,368.92,366.10,366.39,410.47,L5
2004-04-16 21:57:19+00:00,361.50,371.20,367.76,375.52,380.36,372.08,367.81,367.10,362.52,361.68,368.73,366.24,366.27,401.77,L5
2004-05-03 22:00:35+00:00,361.50,371.20,366.37,373.68,378.31,370.65,365.78,365.85,361.02,360.38,366.93,364.61,365.33,400.09,L7
2004-05-18 21:58:14+00:00,362.80,371.26,366.50,372.72,377.64,370.28,366.01,365.59,361.47,360.77,366.67,364.84,365.69,402.79,L5
2004-06-11 22:06:38+00:00,361.77,371.66,366.02,372.98,379.83,372.57,366.72,366.98,362.79,361.72,367.33,365.45,366.88,401.57,L7
2004-06-12 21:52:47+00:00,362.32,372.40,366.45,373.97,380.27,372.90,366.10,366.85,362.54,361.41,366.99,365.06,366.63,399.77,L5
2004-07-06 22:00:24+00:00,361.62,372.09,366.63,372.91,378.52,371.24,364.19,365.16,361.03,360.19,365.92,363.23,364.55,398.44,L7
2004-07-13 22:06:34+00:00,359.75,370.33,365.28,371.78,377.36,369.88,364.19,365.16,361.03,360.19,365.92,363.23,364.55,398.44,L7
2004-07-14 21:53:43+00:00,359.75,370.33,365.28,371.78,374.09,367.70,362.11,365.16,361.03,360.19,365.92,363.23,364.55,398.44,L5
2004-07-29 22:06:27+00:00,359.70,369.48,365.23,371.37,374.09,367.70,362.11,365.16,361.03,360.19,365.92,363.23,364.55,398.44,L7
2004-07-30 21:54:04+00:00,360.84,370.20,365.72,371.38,374.50,368.07,362.84,365.51,361.18,360.02,365.87,362.64,364.21,394.78,L5
2004-08-06 22:00:22+00:00,358.73,368.41,364.45,369.80,372.83,366.51,360.65,363.20,359.97,357.94,363.33,359.61,360.92,392.44,L5
2004-08-15 21:54:25+00:00,359.24,368.15,363.07,368.04,371.29,364.80,358.70,361.10,358.00,356.49,361.78,357.44,359.63,391.28,L5
2004-08-23 22:00:11+00:00,359.24,368.15,363.07,368.04,371.29,366.68,360.69,361.90,358.85,357.24,362.05,358.39,360.07,391.28,L7
2004-08-30 22:06:20+00:00,361.59,370.58,365.30,370.80,374.13,369.43,362.91,365.17,360.92,359.69,361.77,361.10,362.81,390.46,L7
2004-09-16 21:55:17+00:00,359.56,369.72,365.80,371.03,375.05,370.14,363.49,365.69,361.08,360.43,362.87,361.95,363.74,394.76,L5
2004-11-11 22:00:21+00:00,359.86,368.74,365.70,370.68,375.62,370.66,364.02,366.01,361.98,361.33,364.28,362.47,363.46,396.37,L7
2004-11-19 21:56:31+00:00,361.80,370.84,367.58,372.62,377.27,371.78,364.20,366.82,362.49,362.25,365.93,362.97,363.86,394.73,L5
2004-12-04 22:06:44+00:00,360.63,369.87,366.65,371.83,376.60,370.92,363.51,365.79,361.87,361.59,365.23,362.61,363.60,394.07,L7
2004-12-13 22:00:36+00:00,360.81,369.42,366.71,370.64,375.23,370.06,363.87,366.01,362.11,362.26,365.81,362.68,363.44,396.53,L7
2005-01-13 22:03:41+00:00,365.24,372.38,369.84,372.74,381.40,374.77,367.35,367.15,364.50,364.45,368.57,364.56,366.88,399.24,L5
2005-01-14 22:00:49+00:00,366.40,372.83,369.84,372.74,381.40,374.77,367.35,367.15,364.50,364.45,368.57,364.56,366.88,399.24,L7
2005-01-21 22:06:59+00:00,366.93,373.29,370.57,373.80,381.40,374.77,367.35,367.15,364.50,364.45,368.57,364.56,366.88,399.24,L7
2005-02-22 22:07:14+00:00,368.35,374.69,372.16,376.14,381.54,375.36,367.42,368.50,367.15,367.70,373.07,368.38,371.69,404.57,L7
2005-02-23 21:58:07+00:00,368.93,374.74,372.04,376.08,381.43,375.79,367.91,368.38,367.54,368.24,373.39,369.44,372.09,406.86,L5
2005-03-03 22:01:06+00:00,368.86,374.81,372.55,376.04,381.10,376.34,368.49,367.86,368.25,368.06,375.16,369.90,373.12,410.17,L7
2005-04-03 22:04:40+00:00,373.13,377.85,375.67,380.55,384.80,380.52,372.07,371.42,372.41,371.35,378.46,372.87,376.00,402.57,L5
2005-04-04 22:01:03+00:00,373.13,377.85,375.67,380.55,384.80,380.52,372.07,371.42,373.85,372.79,380.11,374.51,376.97,399.20,L7
2005-04-12 21:58:31+00:00,373.13,377.85,375.67,380.55,384.60,381.00,372.65,371.39,373.44,372.66,379.86,374.74,377.07,398.86,L5
2005-05-06 22:01:01+00:00,373.13,377.85,375.67,380.55,384.60,381.00,372.65,371.39,373.44,372.03,379.37,374.02,376.40,399.11,L7
2005-05-22 22:01:00+00:00,372.47,378.54,376.74,380.86,384.48,382.39,374.76,372.35,375.12,373.19,380.15,375.70,378.77,398.75,L7
2005-05-29 22:07:09+00:00,368.70,375.86,373.98,378.71,382.56,380.16,374.76,372.35,375.12,373.19,380.15,375.70,378.77,398.75,L7
2005-06-06 22:05:05+00:00,370.75,378.01,376.19,380.91,384.64,383.50,378.01,375.76,377.89,375.49,383.02,377.77,380.78,402.13,L5
2005-06-14 22:07:02+00:00,369.93,376.65,374.28,378.97,383.67,381.81,375.48,373.26,377.89,375.49,383.02,377.77,380.78,399.87,L7
2005-06-30 22:06:59+00:00,369.93,376.65,374.28,378.97,384.49,381.75,374.39,371.98,375.51,372.13,378.94,373.57,380.78,399.87,L7
