,dates,per0173-0000,per0173-0001,per0173-0002,per0173-0003,per0173-0004,per0173-0005,per0173-0006,per0173-0007,per0173-0008,per0173-0009,per0173-0010,per0173-0011,per0173-0012,per0173-0013,per0173-0014,per0173-0015,per0173-0016,per0173-0017,per0173-0018,per0173-0019,per0173-0020,per0173-0021,per0173-0022,per0173-0023,per0173-0024,per0173-0025,per0173-0026,per0173-0027,per0173-0028,per0173-0029,per0173-0030,per0173-0031,per0173-0032,per0173-0033
0,1985-01-26 14:41:44+00:00,160.0320055940782,128.2959180803931,115.26328648013003,111.76268075286694,103.91700378528128,95.80472552364269,96.82366391709715,99.56149913032331,80.82569057511536,126.00431166523055,129.00329745809074,128.31095886514117,127.81365004605654,107.00976500253796,107.76764409617951,101.19119209461863,104.62807583941468,111.40113373579553,102.57055823040943,78.57629806635637,93.8041236671227,113.99395540311468,117.40132567770823,116.29529626317262,115.15558819703192,107.60851488985296,91.41356046855175,70.2657617601365,84.25692128068886,88.18671266976541,81.86022661199175,87.22474250252952,82.82266757069478,86.94973801715537
1,1986-05-05 14:36:17+00:00,140.8509044026252,118.18529910966663,106.7632374241773,94.94706816259006,99.19631102674015,89.99536194637118,97.06318181506614,90.51974878969261,75.38146325344977,91.39576686432315,112.43923617203068,99.44728877768199,88.51431576120751,87.22385171526868,87.76504474730459,87.98197927157591,88.62417531554036,97.18015357454388,98.39449386971063,99.24516751741693,103.3358115679275,108.54328256173181,120.80311648022769,121.29433962805821,120.3807889013415,117.71272024739133,104.8826457309618,99.8663536490036,100.92245245679334,95.50430250910355,91.93697605065418,85.7196540902388,83.6359037937752,74.89878281561593
2,1986-12-15 14:30:08+00:00,,137.18167023321257,112.78224120375546,95.66147824210117,104.44300010596565,88.81470751456914,87.09190569297006,107.58785716059506,100.81626985317408,109.65795917658261,108.16570590174297,93.0552400714441,89.49491431062307,77.93751990265957,61.34737130623543,,,,62.35420844492168,78.83884395262535,83.91524114017176,77.1615695255095,96.4713335364892,84.39268655766347,86.97212426979272,98.4664573217814,93.81692859171298,82.64982237390966,65.76637894540367,58.638836423833936,65.668814633878,66.07106079984683,61.493835329649855,53.313488022929356
3,1986-12-31 14:30:37+00:00,158.09957370045146,130.65014332452682,118.80207931169355,105.25837300860434,95.70693721010707,100.28190194230365,93.00837250564473,93.70894728770799,111.03370917189922,100.71515335736981,117.40979873130678,109.53011117312914,102.93316631133285,88.17081295509709,81.95252975272425,81.5616526558864,84.92535682838817,95.85130828855173,91.95240702382536,93.91196477508562,100.03895305740281,109.13998181192508,113.06445621533219,112.1460582411303,109.14426694001436,111.10454610434016,102.96242390461863,99.29703201600911,94.39013841368279,80.08130425412831,79.79246726238237,74.38148509250958,79.05505228970546,71.97340423172217
4,1987-03-05 14:32:51+00:00,179.25820807964354,147.9740413962682,129.7236992298831,114.06386091655054,106.26163490238712,102.23215764557884,101.81586823840968,103.79905100598005,109.22876505304588,114.78575687762098,121.58639192491367,107.3607747450688,109.56865169306514,101.83959383849476,95.30956483952393,79.32456488536927,92.95642389337755,86.99787141004389,89.10290900539334,96.62618737534928,98.26829047439999,114.05283191974158,119.57204317231705,115.62143288498766,100.18105709329905,98.14960405487595,108.83684179894479,107.39339930071075,93.57468301720428,88.30499995517498,79.08044408354434,72.01530612498627,66.15348314260167,68.77860574972134
5,1987-05-24 14:35:24+00:00,151.90705428302326,118.58143197440722,116.09350824849986,107.06057610247916,103.14975752298733,89.33424851467355,97.12568207944074,90.47911052735867,100.89839011085425,100.077748357392,119.25442194782767,99.04106368958439,92.23959114913046,87.63441565861798,78.69605569774868,65.50519580992739,81.73373193274136,83.53114855455439,90.73490614875999,101.73947273893549,110.15525183248448,109.75523962740846,102.98730604428701,95.88801043591783,107.85985639356821,105.8394781683546,101.55526263931895,90.23786235096546,93.09674535250394,89.26626883464768,82.36654073649729,77.25951174062111,78.73582314105354,78.33662186179761
6,1987-12-18 14:39:56+00:00,156.7034990504893,128.61564215599913,105.74882660563534,96.58948979611327,101.46317040444457,101.81867430867354,103.33514366240848,81.01641052623604,98.12793495586726,69.85865053795152,86.19775871045262,106.3682747296001,104.69524673288188,80.15010504393291,81.32395758780419,63.94798070055782,65.79934547296763,74.71910388476596,83.39803449882432,86.5035402573195,92.44022311792244,100.4376012348889,91.28424185572447,101.55525022266153,99.35612084780908,84.7497585648371,74.82401123706394,76.88161462462999,82.03770456107902,60.28206010592271,61.02253757719063,74.07749011829458,71.32511721713806,59.40476608169537
7,1988-01-03 14:40:12+00:00,172.4940592603746,134.71293729579546,119.73738393001508,102.97650156367348,117.76800386170655,112.07546073055492,110.65967084249195,109.8560378311682,110.07186068759555,95.85201879277741,99.19535492207615,95.69649004339809,114.35409389355699,97.97384308831684,78.78568179069792,74.0577223790275,65.73278082588692,82.7564690205984,86.92151721342069,89.98324844824279,100.10246430274219,114.15996738973924,104.95116126619342,101.70400960897643,99.27528142831235,91.3006760306318,79.4090062853738,99.79790134670878,89.59462435575313,64.45873262104678,67.72865920885248,78.08849980647904,82.55709367016115,65.14431613471166
8,1988-03-07 14:41:12+00:00,158.54709199414384,,95.00391213479347,61.65200098949626,83.5660146991168,64.28699937170325,71.40198870520751,52.3732554960027,60.96368449015995,,72.67490420824926,72.2939893255033,52.83345981441916,56.09552740026528,59.49021922783331,21.152635042153246,20.636454701236072,38.360094321914175,43.884185727856945,46.38530510561441,74.84780444321797,89.37094205340114,93.5781572995181,83.45199476255452,74.99138504117543,67.1660396930702,66.95367942569641,60.99087280855976,53.3320625540265,30.782852734699073,42.78423860446723,47.071582576800836,,33.847153936363654
9,1988-03-23 14:41:20+00:00,124.67326382888812,103.32663346034911,100.66242410090533,86.64305880498276,90.26901996828266,74.96428710467026,83.46221416541344,78.23718402119667,81.06043868147674,,100.62885788977579,97.66527141854199,83.64989125616222,76.25496586256304,66.09070897437661,43.866177848068546,60.272559015249314,73.77825712867403,71.30193907520388,73.67590554613668,80.57606394045764,100.18109845117584,107.78704337893618,102.14818310275224,98.60553927746169,97.70917854385681,85.29633676895381,72.52937076902722,73.38735004592291,63.801676754887836,68.31015556604649,67.4753860441345,61.50489720473024,48.46418512924969
