,dates,aus0274-0000,aus0274-0001,aus0274-0002,aus0274-0003,aus0274-0004,aus0274-0005,aus0274-0006,aus0274-0007
0,1987-05-22 23:08:32+00:00,231.0358097839901,231.19473380605416,236.37786032666116,230.43731092932836,226.07346956496679,234.4944033945235,223.01900195907442,225.13787386709686
1,1987-05-29 23:14:53+00:00,224.11323500121946,231.12879413346224,230.71736839398056,224.2041137401033,221.8391943680091,228.6901987732542,219.37329606216554,219.08012893234667
2,1987-09-02 23:17:14+00:00,230.04865042165508,233.86983209905017,225.63866390745045,218.42085933776892,216.80275976940928,222.8272806395879,219.99577875561255,216.94153809015515
3,1987-09-18 23:17:38+00:00,252.55300999920416,238.86500578134712,235.9507392740398,223.62216319988698,220.7328146125185,225.24789722528794,219.84575133647965,231.13118465589787
4,1987-09-27 23:11:39+00:00,241.53859858444383,235.83655912360484,228.50539693756977,219.9285006789507,218.76661266059557,220.7079927114139,207.4996880278297,223.9745930825754
5,1987-10-04 23:17:58+00:00,225.54243100437316,231.70849586177198,223.06856734372045,216.8121598703899,209.6112668373739,217.41836743586035,207.870537226528,214.11849349953084
6,1987-10-29 23:12:13+00:00,,237.76065248768333,232.13583243577165,224.4878199565211,218.35563577330643,223.99676215727112,215.13416936712474,223.8784294954957
7,1987-11-14 23:12:35+00:00,242.4147282852524,232.13851350785984,222.0050840920546,218.7372003868709,214.68894431689174,216.32749765884608,209.20684987468155,218.6698941864942
8,1987-11-21 23:18:53+00:00,216.25686999699033,217.83455282025238,216.430705315276,216.28284405929884,215.7770798249764,212.7282847233675,208.90590240144408,198.1598794769093
9,1988-01-17 23:13:38+00:00,216.5013592552829,224.81217833117722,221.15456564532656,213.7047117025254,209.89524229270106,209.71372691976939,204.46003257976653,188.34272059673157
10,1988-01-24 23:19:56+00:00,244.61184035698815,223.44609579420853,220.82091636968437,220.41583540529845,219.50036157482216,218.02284240740195,207.1600839165356,205.32466100336615
11,1988-02-25 23:20:26+00:00,234.75613519272957,224.03296831957084,220.03692143062796,215.56739874847605,210.33486054994003,216.30819279505704,209.8580514091813,205.59270780955998
12,1988-03-05 23:14:21+00:00,229.91135581327055,221.4305579545904,225.65232588295336,218.37770026357535,214.22744977587644,214.33700524073646,213.12810615569202,209.16163620335345
13,1988-03-12 23:20:35+00:00,232.72201994437353,239.82366659581209,225.91909551902665,220.73103202005137,215.03280840755696,221.3682379582679,209.98074859983163,
14,1988-03-28 23:20:43+00:00,245.53100118389858,235.9313008579004,233.42441142390234,227.68926956937557,226.50881987408877,226.94816448635947,217.62322563138034,220.3402409938003
15,1988-04-13 23:20:47+00:00,215.36810780491646,224.75714421979163,220.13921252219092,217.05003651813755,212.57535242947745,209.62440026806922,213.39088001693264,213.8452537113644
16,1988-04-22 23:14:40+00:00,236.0097360172747,227.67407022569517,228.94113193678226,225.83257949875463,220.30303526239,224.7282947234799,222.83165118139408,217.37315903096794
17,1988-05-08 23:14:50+00:00,240.30090006693808,235.89717297393275,221.94411595115886,225.2214092068785,222.19496592789966,224.70979178426768,211.99184592228158,202.74457302733703
18,1988-06-09 23:15:03+00:00,236.04685809058117,229.50395855679614,227.59291644606253,226.6774737351094,226.19982314221159,228.45915643221718,221.13035143918674,232.4337160716043
19,1988-06-25 23:15:08+00:00,232.75527837761018,234.65154239384515,234.13121467496367,232.23439674050906,225.98163946455605,232.23034120461205,223.09227989086992,225.5478414998013
20,1988-07-02 23:21:21+00:00,244.0518340481903,238.58851578018727,238.6396171414118,237.1649177992611,226.84576184070954,231.47807167481267,225.40212357310335,
21,1988-07-11 23:15:12+00:00,236.52900714942243,238.4781889077796,234.48509060500456,230.3928824127744,227.43837576648605,231.64460208794927,224.2263202790176,232.84330661883757
