,dates,jap0249-0000,jap0249-0001,jap0249-0002,jap0249-0003,jap0249-0004,jap0249-0005,jap0249-0006,jap0249-0007,jap0249-0008,jap0249-0009,jap0249-0010,jap0249-0011,jap0249-0012,jap0249-0013
0,1984-08-16 00:46:00+00:00,185.3570749528246,181.07797577678983,189.89675665738983,191.8542737293681,190.7084999823172,186.12547056520117,179.13987979666084,184.99013377030627,181.19143308495458,185.8655143535045,184.70913404351313,182.41509023968095,,
1,1984-09-17 00:46:20+00:00,183.16585897552213,194.32659524416195,186.20116922163123,191.71010770301388,177.91107765192226,168.61833797599908,166.53445192765471,165.94446271597113,165.7784499206183,172.170825152462,179.82531630492556,167.61024810917655,45.610489416462585,42.458020827183965
2,1984-11-04 00:46:10+00:00,166.64298638542016,164.47305189405392,169.83634043294012,168.83242308466706,165.09000514119276,160.14045887419994,164.12574186523267,163.52351548458827,167.35728985765746,162.62532755787885,,,,
3,1985-12-09 00:44:17+00:00,150.9615360009059,,151.01277704910095,151.77859233138878,158.99793880680667,158.61609940163038,,,,,,,-6.071220896975033,28.256491688979285
4,1986-01-10 00:43:42+00:00,155.45419999902398,,164.3375785694976,164.29608241646437,,,,,,,,,,
5,1986-08-22 00:37:37+00:00,,,,,,166.91089729506825,168.5687730509944,173.85351173049915,179.9842329218635,179.02856997656198,178.91667107560465,179.4338024972633,,
6,1986-11-10 00:34:53+00:00,149.0973965704142,149.13903723746276,153.29122344593358,160.6631381201908,158.9253992349728,154.92731259161405,147.87415200205913,147.44500251759908,,,,,10.516968406674124,22.169296941852405
7,1986-11-26 00:34:27+00:00,140.0786635412696,,150.13068478852838,156.59326665477244,156.28728831932938,152.09835263147693,132.25764299473414,,,,,,-17.37493695625733,7.562650157442997
8,1986-12-12 00:34:54+00:00,165.56417288954842,,170.6061435287906,170.23434954054036,170.94155508331963,,,,,,,,-12.845508301105747,6.255076830222746
9,1987-02-14 00:36:58+00:00,160.70426479371068,,165.44919582900542,163.88504709296987,155.051123335201,154.27158248135493,151.7158976206115,,,,,,2.485281368944362,17.76789024433378
10,1987-04-19 00:39:16+00:00,156.44320577854222,169.03433657362413,170.4513822708721,173.0735105974453,170.08738214581734,165.59100615983897,162.95477456342326,159.4823869245795,164.51905738308437,172.94171887631862,172.19116057955495,165.20567659310944,,
11,1987-05-05 00:39:45+00:00,151.12818092153134,145.08740492097212,150.590733884356,156.96411181931384,146.62229278537595,142.1760158953556,139.25179104831605,148.66685016171255,155.6000425253557,156.0383717067617,164.26171084089663,159.4126940815114,,26.791027725236056
12,1987-05-21 00:40:11+00:00,161.4688738051809,162.63602298399218,169.9571224579245,171.8735993057052,173.48587984736324,164.10511585643872,155.07586046699888,161.80249085017738,160.672758196582,165.5423671351431,173.7146515215611,173.25180250493474,,
13,1988-01-16 00:45:18+00:00,152.14877543599988,,153.52569412800304,155.59918986738938,156.84479170291885,124.98170680443795,,,,,,,1.707345254110674,11.96512774522322
14,1988-11-15 00:46:49+00:00,152.89075847426008,152.5928236305002,160.87015057739484,164.87879438549317,163.82316655740325,160.9422266603947,157.85626886512446,159.7769272820173,163.60049176985436,,,,33.24025180885363,31.29231256727558
15,1988-12-17 00:46:33+00:00,,,,,,,,,,,,,,
16,1989-08-14 00:42:57+00:00,147.84252170617322,148.2168371092138,163.0733061772477,170.3430668438844,166.52069394414684,171.56787063857738,165.34013655195662,173.79654450418633,165.00815474999638,163.41231872378353,178.1444309190079,173.71735596068694,,
17,1989-08-30 00:42:37+00:00,,,,,,,,,,,,,,
18,1989-11-02 00:40:56+00:00,154.79852022864455,154.3246943450686,165.53861431821142,165.66370084059804,164.13219248148624,162.71414104633442,166.84761567892988,169.77532484446155,166.17428560701254,166.18678454318692,,,43.06753515091699,35.45273217887414
