,dates,mex0499-0000,mex0499-0001,mex0499-0002,mex0499-0003,mex0499-0004,mex0499-0005,mex0499-0006,mex0499-0007,mex0499-0008,mex0499-0009,mex0499-0010,mex0499-0011,mex0499-0012,mex0499-0013,mex0499-0014,mex0499-0015,mex0499-0035,mex0499-0036,mex0499-0037,mex0499-0038,mex0499-0039,mex0499-0040,mex0499-0041,mex0499-0042,mex0499-0043,mex0499-0044,mex0499-0045,mex0499-0046,mex0499-0047,mex0499-0048,mex0499-0049,mex0499-0050,mex0499-0051,mex0499-0052,mex0499-0053,mex0499-0054,mex0499-0055,mex0499-0056,mex0499-0057,mex0499-0058,mex0499-0059,mex0499-0060,mex0499-0061,mex0499-0062,mex0499-0063,mex0499-0064,mex0499-0065,mex0499-0066,mex0499-0067,mex0499-0068,mex0499-0069,mex0499-0070,mex0499-0087,mex0499-0088,mex0499-0089,mex0499-0090,mex0499-0091,mex0499-0092,mex0499-0093,mex0499-0094,mex0499-0095,mex0499-0096,mex0499-0097,mex0499-0098,mex0499-0099,mex0499-0100,mex0499-0101,mex0499-0102,mex0499-0103,mex0499-0104,mex0499-0105,mex0499-0106,mex0499-0107,mex0499-0108,mex0499-0109,mex0499-0110,mex0499-0111,mex0499-0112,mex0499-0113,mex0499-0114,mex0499-0115,mex0499-0116,mex0499-0117,mex0499-0118,mex0499-0119,mex0499-0120,mex0499-0121,mex0499-0122,mex0499-0123,mex0499-0124,mex0499-0125,mex0499-0126,mex0499-0127,mex0499-0128,mex0499-0129,mex0499-0130,mex0499-0131,mex0499-0132,mex0499-0133,mex0499-0134,mex0499-0135,mex0499-0136,mex0499-0137,mex0499-0138,mex0499-0139,mex0499-0140,mex0499-0141,mex0499-0142,mex0499-0143,mex0499-0144,mex0499-0145,mex0499-0146,mex0499-0147,mex0499-0148,mex0499-0149,mex0499-0150
0,1986-04-21 17:30:52+00:00,,,,,,,,,365.14283318353694,378.1424230831601,,,,,,,,,,386.4144830211018,360.53262919852364,,,,,,,,,,,,,,,,,,346.4123648229441,356.693506993277,367.281364793063,381.66083913707314,389.969683075172,391.52633189976933,,,,,,,,,,,,276.8940129763184,290.8487420544534,285.3863266565207,280.0897655886408,273.2875864487911,259.0461078681483,249.48679190676094,241.24405189552596,222.53170605556102,212.64227213833558,209.7702024087141,204.52258918114754,208.19844776386932,,,,,213.2390077709344,203.19975126784215,196.26190160458196,196.16800392505831,203.1951739030871,211.25033014529242,228.0704611864232,232.01233488500827,233.16769896024852,229.8347122067564,226.85415589874026,231.55597080134515,238.32891204605622,243.95486655840298,257.90064140272415,260.3748113341804,275.0122431814173,279.4998240802651,269.01495669693065,260.337763035434,246.08675327358537,233.67975299437978,220.39309769237528,212.7625898132395,215.50546213721722,215.5065155906521,220.74515278260705,231.3211906490587,238.43530970782703,252.39174138357578,265.250954699274,297.41569340506106,323.2727374719906,357.4466270914028,382.9124725322867,387.6330518349401,382.3913969141972,366.267312411261,347.9845985877858,340.599251764271,337.7603582840623,351.3032625852375,382.5643901679079,
1,1990-05-02 17:25:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.74070858029523,296.1912101955082,315.32978830774664,307.5553467572307,298.88617477488697,275.8350490849972,257.6869235790912,241.92801580783666,221.70789618732894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1993-02-03 17:27:27+00:00,,,,,,,,,,,,,,,,,,,,,,,389.8066563599681,380.73306069934966,,351.5340773277669,352.72775932101945,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.01401737278195,328.3090830103471,321.9183240959774,315.1964319604792,306.4305460300373,289.3843295566107,273.59445332555833,264.6705106815883,256.76795292875505,237.89955976469062,227.45386365168235,228.53441108769061,237.35244708952698,242.32260620768403,,257.44811846166164,,,248.01331668595907,227.1578662712245,212.07763808459111,207.72718253283887,205.96962145716188,214.7427996563252,230.84765994053575,242.4236929789406,247.97629775349554,250.79292189118206,240.0023044677824,238.67869521001953,241.00770119496482,250.37341221616472,257.6038682518616,257.789738376603,269.18230189219224,278.33346567254296,284.2667169287656,276.397796873057,261.97305149241777,245.75214305989755,238.24130824058,228.94011542711587,227.066278329371,231.49402122203307,231.23269101213253,239.4008562373102,248.2593862804883,261.0930372267003,272.4469575096463,301.90415004368515,332.77746742444117,367.73320915295324,,,389.01449881905705,380.54276132972234,372.74844961699637,363.0952577976508,359.40826389077836,374.4047650798724,,
3,1993-03-07 17:27:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6335120864946,335.30830008238974,322.8467075956926,301.7501787640938,298.26686189997963,300.80817324324073,290.8888873609978,298.937256515453,309.3408859119388,318.7586944653836,344.91304987713,372.51701794774823,370.5024093449086,370.861131397185,403.30610435662766,,,,,,,,,,,326.78642248093604,308.3854829158109,295.189039917674,289.2763277888208,283.44031052788023,276.413317249268,265.1157929055993,259.0469757129582,250.1554014035785,244.740197559565,236.4532336547384,222.92554998443657,216.9074692272072,217.45599751171682,222.99594179411778,231.42945959773462,245.12570779864382,252.49372879450615,245.462950167792,249.0957767151379,238.1041595300014,219.03389355165567,204.45550353758378,199.09977130031592,198.90155400317042,212.16881538741953,221.7893357268272,238.00558196724052,245.85778724461042,236.51742618596222,230.97969876508787,,,,,,252.58037807794864,259.59052471816545,268.25052014759035,265.31622241739325,244.51880854932028,226.55936010462688,209.6942397503655,210.83576305574303,209.93279351362128,218.01245660337443,223.85646856294807,226.4827813569393,237.93581545755026,254.58392099223866,274.34886630791544,285.66912134292954,316.04561439970075,340.9278505370157,362.16541117619136,375.7922129502459,369.09236941482425,349.1531685343584,341.47897224281166,330.6227466051076,332.9382252228722,340.07190179011747,355.7332285662874,406.39069338775494
4,1993-04-08 17:27:52+00:00,,,,,,,,,,,,,,,,,363.58316241895966,369.24726637911465,363.0358945169852,397.89874368693,412.45307219458107,402.8269702111619,386.9728623108625,360.4075871775904,342.23287856743286,338.95831737359606,348.6554840797919,357.84866996214026,358.651319672905,340.46863976429654,335.0625146739371,327.49556750056047,317.40867329010484,312.3383764697244,317.0880890228334,329.92948887178216,341.91209359197336,364.07366130561877,375.4013942967125,382.1372267388801,398.7281770334921,,,,,,,,,,,,341.2606935720096,320.421521631823,309.44334530321055,304.2391711555439,300.9481727436698,291.8471032766536,277.5140311036122,276.208102097442,263.55737645280317,258.9159986531393,254.3341695559227,237.77295847452473,229.1432436084557,228.63650385916822,231.18346173989812,242.32753408499386,251.43529584380627,261.76711656678765,260.3392834708571,258.16711236984736,250.03149612154613,235.04196629128367,209.6900976562936,201.9635706684012,210.31008882118007,223.37743648032637,232.79895562001195,243.18275901028085,251.0930002625056,248.92315556622748,238.8907006193792,239.85002869496736,245.58009377061862,239.7551096303805,248.48928764451236,254.8445776214661,262.2757560855111,271.3507669583536,278.5307317985171,275.9615416469425,256.6827677945282,242.07911722344375,227.59704165733064,224.1201060756499,221.33099016159358,225.5527049752076,228.57480982940118,229.94824279374706,243.98821559849108,257.30312695702673,281.23611905476685,303.9944745763933,330.96801582499904,359.77978286940225,380.82457737752895,395.1611525444848,384.35588235638465,363.429640585561,353.5871564288716,339.4271757894485,344.47264390092204,352.50916269170233,369.7019333181321,415.3208743913349
5,1993-08-30 17:27:58+00:00,,,,,,,,,,,,,,,,,374.2620951939343,360.34055348759694,370.6628231100374,,,393.67741322537114,387.71069450615664,369.6987547156295,355.76957598623204,354.6087763257035,355.36023202886867,356.4412554932967,360.51156170266813,337.57500543133153,330.2592482076924,344.61818315311416,338.5063823189405,331.9192445965008,333.02488473475466,336.5529788476349,357.56344608325213,389.34175156643084,,,,,,,,,,,,,,,353.5844027760185,338.912197495927,323.23283172406565,319.33835116678864,310.6511707477218,301.8139736693259,290.3138170038646,278.6943143766079,276.3856379322334,271.8825633173327,263.5760889703279,248.80643873627184,239.1697197666732,235.52951970208903,237.53269005956247,242.37602899693636,254.0371128138213,259.2568486394391,255.53795519260296,254.21847250483816,242.40399407661587,230.84181780748327,221.54923387832278,215.95977423631572,215.7873952039068,222.1189196194876,228.45483700155668,244.35310137604142,248.94073837974673,243.33945190072168,242.1303525762457,239.08066680066017,240.01308784879876,243.41368290083804,247.48816177030676,253.71130864497079,259.4132193892701,268.2416805631777,273.67531986988797,274.27350866203415,252.49848122387192,241.97493943616277,237.22554495289393,231.2132296892824,224.8245410563798,228.36739715650828,235.58498256712096,237.89631159363054,248.5037749305983,267.9967043250717,287.8439779579607,298.02920517098175,316.9092503437785,344.74131986751115,362.3267314870883,372.5384830045434,375.641219029771,365.97148811102244,362.76495616115784,356.94688220014353,358.3507920762293,372.1940875816653,383.89483246127554,
6,1993-11-02 17:27:40+00:00,,,,,,,,,,,,,,,,,377.9288897274514,373.8618106116526,384.1058796590954,398.9561931785038,414.5833504798376,408.2214292491152,395.6235130325183,363.6828461838188,355.14038095479424,348.7288706543462,355.01947938224595,363.4851383191278,370.26582532042795,353.6941570401647,347.1880334086283,350.93617437124436,350.62125986350713,333.840112107184,333.03974053041486,354.21520368321217,368.99689355786774,385.36048585528295,396.3717132849549,409.8809149374365,,,,,,,,,,,,,366.64063845791156,350.3283738806333,334.3030156559744,324.3615989022492,305.1071591155285,300.16069268381807,288.53234793413833,288.11947597807944,282.6003798614936,282.27882644441536,277.15652175380893,261.943396867129,251.60357892551187,244.2363995168853,252.23259701600685,262.2973795340843,263.6263988704559,263.91317057263166,262.45400658242653,265.2396819229556,251.59397131769325,240.3882371609468,233.03677548776912,221.8733803399348,221.46288483338182,233.77255187109145,243.1149084715325,251.60228673376542,253.20610729090674,252.17818501057013,248.06493289162373,241.35634339364597,245.60576023973243,253.66685505523145,256.60451131425805,257.8969018155526,267.93434567315353,278.3941977329013,280.0642177839134,274.3842121679137,263.93173990686864,253.07503609896358,237.1029789411156,235.7997771221591,235.86755022382405,244.73293764666718,244.74016940002915,244.93920486529615,264.9840636039697,272.8338952912478,287.147240827218,305.5301894239316,329.1522201892035,356.50906989738803,363.2334726946195,382.3337611777198,383.7589189551998,368.0321742079036,365.93750737264406,362.2018093372804,366.6475286295622,375.7738545351948,387.9687642752323,
7,1994-01-21 17:26:53+00:00,,,,,,,,,,,,,,,,,,,,,,,374.23148806394477,367.0658257944455,357.3718633690119,348.2395314063033,355.85538511072747,350.3692811611032,339.96309456412615,339.9336140746139,344.6017498111587,340.33966454544924,326.42615557033866,326.9682855133863,342.9087907077417,356.790749138214,356.5857564780318,361.3846582065594,375.236467612599,,,,,,,,,,,,,,362.4715976703054,345.3543971759633,337.9766046636222,328.5482877090632,328.7156484206285,321.54819440366396,305.56758288065777,291.5383981364681,276.6455722186106,272.3032735226356,260.5520734519102,253.2268287108863,246.10515659608672,238.66172684670153,239.0214602270608,243.99695566770728,258.6628234956883,261.46221918317866,265.3994720530508,261.830826023348,254.58543087505973,230.9838150241756,212.88054047950965,209.40801162532125,215.08656141898018,219.41366016866397,224.26378526166286,242.62477729374302,249.09498318875364,240.51815458913077,234.82430801359033,232.0371665118263,231.80036447339788,238.7464417550524,251.70584305375237,260.7962666928597,266.8266058905747,278.15400692012065,287.0587276512511,281.2454700717786,259.5486055859571,241.37924509994195,234.68412364599337,230.55994094496933,229.33880422350782,232.1066563203162,229.73681802710593,235.62448483261593,243.24579429937282,260.46024298673063,283.5022243583929,302.5420536699828,330.61658841415806,374.6103734464223,,,,,,,,,,
8,1994-02-06 17:26:45+00:00,,,,,,,,,,,,,,,,,346.4807894132481,353.40962342023374,346.24232330310406,364.9807937084614,368.68965981886055,387.4514958069099,373.5607006346946,337.6427394252721,336.1521433023154,338.82028558815193,345.36384074312923,346.5800814910516,330.4150746442956,326.302233394788,335.57112437274134,328.902199569318,311.07273042807105,323.3362746227348,338.6439050695466,348.71112839875957,354.7286134549602,358.46726404756254,365.49984322644366,386.16716656050244,,,,,,,,,,,,,359.2557288834481,343.1099190598567,327.90997462460666,318.9534155352934,320.15855179752555,312.725014020984,301.85569444545894,290.93296086512373,281.81743891032744,271.6919196159986,258.6955770659149,243.92247233866541,237.81475513120117,234.5542562515881,233.8439102892099,240.2032482423685,252.30638448709055,259.299430336704,265.00933845928023,262.18462246324185,255.1488105656114,221.3700002245292,204.64836831691449,203.65310591912572,209.8136474487123,210.87636362170863,225.39450395668797,242.24532583708975,245.45845883467993,238.21793418497742,230.65091314224506,232.35902812750282,232.79833711559726,235.2300745474741,246.59731244065864,255.0697223113475,264.76772392345913,280.0720757679726,286.2727170743565,277.8849976478931,261.0065490459739,245.8307785178296,238.50027388620447,227.10061833984247,222.81157493461455,228.58201166934063,234.44402370493046,233.97674078660492,242.69082500905327,261.30319245177816,279.5849826225142,304.58392739125395,331.9334013851276,374.9797367632627,,,391.1613755185099,386.53936712876407,367.0419136093616,354.44474754377075,352.5880414861086,365.5084533548808,,
9,1994-02-22 17:26:31+00:00,,,,,,,,,,,,,,,,,358.3060975266361,354.46174429017873,356.51750474918566,367.7082520600617,375.42462580492065,388.31224377738823,366.3123492960053,341.9199542071124,327.693487728847,333.8647562968016,344.1318807371289,341.2276169201365,332.7746521215373,329.5520422023934,331.20417118184076,327.24008581776167,316.09437803015385,317.4551126811341,321.511796156561,332.6517151832255,342.9688616262135,355.8660508682438,362.15391167438725,374.5034930169772,393.59722104470177,,,,,,,,,,,,353.40751601611305,334.48356734866184,316.2885988930132,306.8885056234728,305.18323518316225,298.69103320695643,293.3838991078799,284.39125017135285,273.42643596289486,266.8267840129126,251.4996754640655,244.65829774111006,237.08847976503716,225.6976693627485,229.27903874472514,235.61354177298077,243.0969253434439,254.9682134730739,255.73683706236886,253.41641990852514,241.14430215814062,219.44946999501948,206.69675123768272,203.7317137440745,202.8290682354518,207.24155657231753,220.633610550602,238.43802976272457,243.23077541574372,233.31194525132886,226.2550188848647,226.3686887666095,229.72164217311067,236.32088110777298,247.18699138914403,250.66219212371024,259.138631206343,268.83889146839016,272.3204471903406,264.02135910413335,246.14511419990612,231.530614589039,224.96827572176065,216.10296096171854,216.09996841190784,223.3941433715184,221.25447545916597,219.8574266152352,228.61331276039436,251.89764061065222,268.91209700227563,292.3430616316175,325.82099509103705,363.68281711253763,387.57485018951354,,384.199945198887,367.7893061363433,352.1872223179446,342.00047421908965,342.65192135487206,355.23163428550606,382.2934547596757,
