,dates,aus0255-0000,aus0255-0001,aus0255-0002,aus0255-0003,aus0255-0004,aus0255-0005,aus0255-0006,aus0255-0007,aus0255-0008,aus0255-0009,aus0255-0010,aus0255-0011,aus0255-0012,aus0255-0013,aus0255-0014,aus0255-0015,aus0255-0016,aus0255-0017,aus0255-0018,aus0255-0019,aus0255-0020,aus0255-0021,aus0255-0022,aus0255-0023,aus0255-0024,aus0255-0025,aus0255-0026,aus0255-0027,aus0255-0028,aus0255-0029,aus0255-0030,aus0255-0031,aus0255-0032,aus0255-0033,aus0255-0034,aus0255-0035,aus0255-0036,aus0255-0037,aus0255-0038,aus0255-0039,aus0255-0040,aus0255-0041,aus0255-0042,aus0255-0043,aus0255-0044,aus0255-0045,aus0255-0046,aus0255-0047,aus0255-0048,aus0255-0049,aus0255-0050,aus0255-0051,aus0255-0052,aus0255-0053,aus0255-0054,aus0255-0055,aus0255-0056,aus0255-0057,aus0255-0058,aus0255-0059,aus0255-0060,aus0255-0061,aus0255-0062,aus0255-0063,aus0255-0064,aus0255-0065,aus0255-0066,aus0255-0067
0,1987-05-22 23:08:08+00:00,196.08574404809735,177.11381247985867,169.91359808937486,174.87936407916902,170.06643168547745,171.01874296208842,174.50380382559013,183.57311711571992,184.6690488578146,180.05877164399948,174.32611103565034,185.86812610407165,188.36683313795598,183.47156438454297,175.43827698722706,176.61937385963856,181.45787170261147,187.18563928503588,177.79433205065303,178.2742379948164,183.4744199563901,191.490016318076,175.3620482017113,179.228558946815,186.59144275083398,186.22750824613175,183.1842719550247,191.52059990691316,193.29754895507875,197.12544539975596,190.12566869204184,189.60757999773404,181.1291723180305,180.2821123945157,185.45223081433633,178.85767652566696,181.57664584364687,189.87475683370596,193.54554608596064,197.67482335747488,192.83748153788412,192.34095581492014,195.48472811748064,189.2019229156726,192.85617212242445,198.8072351605958,200.09284904022678,209.93170127085097,210.24036854707873,211.70547111332266,208.84610974640978,206.81006451882507,205.34992931342825,198.00454868380447,198.49900591607258,204.49862789546103,,,204.2374289013951,214.12150853783422,226.37576272825916,226.58835716783466,223.24014169554783,215.74726629800358,221.93140068272797,219.71688613621058,228.63490066665858,247.4513178395833
1,1987-05-29 23:14:29+00:00,,,,162.9820442595341,159.5140524018483,159.64496453042682,161.18722096350504,168.58813646419938,169.382276294953,169.76180376349026,165.9010560099139,177.6578306648151,178.25242377088267,170.26365099946648,173.22623489292715,170.02254199048966,171.63547053627715,170.01527732435224,167.6310886566373,163.97398494317278,171.93010825056996,180.70500883505457,165.4306691616483,163.24607925811262,174.7709356814094,177.47836667775275,166.67409749981724,177.1429410911719,173.90312625931404,183.85070731489864,182.605536485563,187.7581326127251,173.89582533396776,175.75130662180948,174.27139857718498,181.97230887776297,172.3322832230564,181.3097736656259,178.15400181224294,182.379143164055,180.70904477990786,175.26600760440942,187.38833487278575,183.85042108399477,183.24166850469226,188.31411185320343,194.4820882175905,193.27392456559613,199.94937348620624,204.4920265584081,199.85732536017406,190.7662932571389,187.56325453974696,174.8299251747763,177.68315370086665,175.8673643407222,,,182.0017644015842,188.0613680404548,205.31473460607566,210.10605778254313,206.38869958359598,207.99895901459965,,,,
2,1987-09-02 23:16:50+00:00,181.2141743521203,170.69203715237956,178.1014822643666,174.03558528388308,169.51922944300944,164.993522934286,166.90645003052975,168.7094166317004,172.85137472885705,176.31689827138658,177.50375572180062,183.06489066584365,184.19705805440557,180.77131394814072,178.17576395595444,176.08184621244922,173.86664954710224,171.6496398046797,173.81649412984098,171.9116139866486,179.76610383244477,182.05465489866322,180.3414343059055,183.05929882411857,177.99751675542927,178.39897804967976,180.29171082837038,184.34555336666426,189.9234345974607,184.9491850521374,188.61030334207013,188.17657835057338,186.3632561230115,187.43016193188427,188.02132313515426,189.4977089776566,190.18555035641592,191.89464587526933,198.83897868676695,185.26185700292504,184.56996800528435,186.87228996072798,190.86258220842564,191.82425685109612,195.28185449748042,193.8462506275183,200.1927282713251,202.4065027228698,206.2903982296419,212.94512788074297,213.75628324000073,209.38779757289586,206.82893251938478,204.91592313512186,209.41448088025464,209.91681595244518,207.34749542313918,210.33903137744156,206.5447122288607,212.00507888970813,228.2728325347219,221.64528825253996,219.58155444320857,222.91017275893137,219.44970038961804,223.316351199135,225.822066634674,234.53686654774742
3,1987-09-18 23:17:14+00:00,192.29767998153403,184.50041387486536,192.73831495564994,179.5679227637978,177.2699592951762,179.13083930743454,178.85682865834977,187.1600495574362,182.9243381154409,186.904671301135,184.04411281270484,185.62786896240863,191.15611784152924,195.84603253675147,182.62804991326618,178.43435992849155,187.65041282606848,194.27697272656525,188.58468083192372,186.71813571348375,185.10321641143491,198.25207814087491,200.3413748037326,192.39919287552368,193.3512458114304,194.43312973716036,173.54376997818096,199.81906913488524,204.43688888653094,208.6336920511801,202.36807110367886,198.15092480006206,194.17395371755296,198.03961060717256,188.7932525665882,196.89832317787335,200.10894682807856,197.83890938207793,196.57350145758102,203.2912487188911,195.91321442848363,200.75809277369353,201.46945674951405,203.40275955743817,203.04083895329097,203.19153068839222,208.37664910838015,212.28501102627962,221.55213752658375,227.5735613380029,226.53550148110307,211.78040843876875,215.71873442236847,218.40914667057157,213.15199981995403,214.93679612477288,219.8225117670105,225.55307397496753,223.12703334402514,229.92115004294072,235.66095243786924,232.51189057014454,236.03037050448796,234.37916525444544,227.29501662643153,226.80209310522926,240.10574163264312,242.55284313781078
4,1987-10-04 23:17:34+00:00,174.0939563495585,170.9225986354809,168.30909925377756,163.88272962325175,165.12519314657462,158.65548139111095,167.39220395035034,174.919725708925,171.97466950962445,175.56752333845196,177.9515165300113,177.16464087816158,179.6422795690962,178.274402120016,169.16516258304497,167.75202239093665,180.4055630395799,183.41929315808338,176.2501802689405,176.0386283716345,184.00464012017295,191.8365500176414,186.98500017084936,184.06729078529642,175.91315695083594,173.8257947336016,164.98238467018,187.45539624041385,184.69485942541652,194.34252566381338,189.88290597382286,188.86021766453746,189.91628244058205,188.2897792764632,188.4151503429311,187.62475270716448,189.65496149872146,189.76442214751523,191.90035789291002,186.36707181972082,186.82183047476684,193.99115443909642,195.846457151859,195.9227967118495,196.70448529981365,194.65433605188463,195.11078274680165,204.91965644790648,206.9646617331083,213.81036441239948,214.65126445188056,217.985653813059,212.0768785831699,208.7241166280109,209.501564936215,204.02792941836532,209.62011595035244,212.81465480453468,218.08649314538008,226.2412901228675,225.13415532980753,221.42329848932104,220.1825143069322,225.01780432413761,220.95486382189557,222.5332744420095,224.54192900822449,237.85335534487197
5,1987-11-14 23:12:11+00:00,193.50674594859433,179.92758196586036,185.4284993043837,188.24795266947874,187.62564032777686,186.97832112437814,188.33781547427975,184.8464850232132,191.72505353371034,192.5119960102784,197.49095010508827,198.1980925075705,197.49120936708354,198.61911013023231,195.08460366132053,192.4190106022429,191.4017669054237,184.9112373873246,189.9870636319233,192.21753532683132,195.28731849378704,199.0656246712063,199.08864095097675,202.6041346072843,204.5094551056904,196.88297366106238,199.35019369927747,191.58946027540006,195.53316954697436,201.56201355753944,208.49621195518253,195.11727461142075,196.0475217385384,198.74212853828482,195.2829224702856,198.65824431474834,201.44434702364836,201.75230002005682,198.39759968611367,201.5327174278767,203.18767506250921,206.78420352094403,205.60740871037623,207.47451633781944,211.24188233506416,212.4803243318137,209.46302696939048,216.05732404105308,225.5430374182796,233.48438074100162,230.34241168815484,228.93437065746065,226.73569647778984,224.45969398923407,216.8041459161919,217.02187702244785,216.0948605851947,225.23071330028327,229.3024282346696,233.0226338251858,242.08740074469983,228.2754730726323,236.87928442269248,246.8264032749974,231.92368879673424,234.33724857757153,235.40750557464852,250.0931219818769
6,1987-11-21 23:18:29+00:00,189.86266136067027,180.75126269650403,180.36486531840296,176.05334016501004,182.21591544473313,179.46914919838608,184.04482543336104,185.25038002248152,189.4833001238191,180.1336882842627,182.32393051745328,189.46362738046014,186.85880780901965,186.9038472557914,189.29259977280842,181.83322702770784,187.0688991093144,182.81998369698454,185.88405546953777,187.61266324469497,188.84596922025034,192.56380253004937,194.84064995194868,192.7093022600444,194.09062530358983,192.62950972999764,189.4901972826012,196.58148261825497,198.3973675395105,206.48201017967864,203.32420531944476,195.43298481845073,202.48385348919535,199.36673551645262,200.06346057284563,192.48808677249386,192.00376208091936,196.5898399615835,191.8737534929734,196.7408393055511,199.14727345112013,200.16661333909028,199.15555458817255,197.57639414872176,202.26403061167866,207.14897212700166,205.07637958811486,217.3057535016063,222.09336685372986,226.53631975374057,227.70569544961856,224.23471536070784,223.23133970154248,210.2693565037871,206.20573655677126,208.33851098848848,210.3917631549701,214.20160614194154,214.58187410083048,221.30481408153534,232.31973328078138,220.59038468904976,230.26075732453464,238.66309488956838,234.09965652285206,234.20287873861722,232.7301506460552,240.5792837082881
7,1988-01-24 23:19:32+00:00,190.01232616186977,182.2411736815511,185.7245124890314,177.16362758058122,183.9082216973225,178.6770231542553,191.09205607906415,189.48326720996366,185.0564099582848,192.67314546160648,189.14890515936378,198.81533068326198,199.64943489977333,198.1123765818702,201.07855912444762,197.11981349218152,191.99994922065468,190.89866332133568,201.7838293632097,195.92454012114473,189.23912576035022,187.35396529672929,198.1556388752687,192.5574942774881,190.9163555316001,193.1398796550123,197.39731698937166,190.45294806788928,194.47095513517024,196.21319412575355,197.39398627155776,198.31516815630667,194.73461879607626,193.69133791692235,193.49253769888927,194.6910330106917,199.27064605283007,200.62121260937695,205.8812098860708,208.76808320647902,207.00396262930963,205.1780180414414,196.81554452466207,194.22911096530316,194.0233628082612,199.86918911777187,203.32362375317334,210.2310403438333,214.57205186754152,218.39543287814178,219.22612133118417,217.35853778757613,214.74073829240112,208.51025125709637,209.44414029859945,218.18080868158725,219.28935420997067,222.21980865004363,215.38570528662808,215.66065847620334,221.22838403017133,226.1064468173131,225.9218284853891,235.2723584318967,240.75946889902661,228.46200575349712,224.02108139203497,233.97756963519873
8,1988-02-25 23:20:02+00:00,184.40913460252474,181.75323011472972,182.50355557514501,173.64524753713553,169.90084363608167,172.93248442970474,179.23047830346727,175.4510614258456,183.81725331717197,191.15247316380697,192.13105927392965,187.233677585984,187.87316221560963,189.97424251555321,181.9201954427095,185.28657012691298,190.16704662464534,175.23059291116272,182.75321394198713,183.2997428944407,179.48511486445045,180.3887753635271,191.9045220322106,196.02422607785445,194.92115262099773,183.68759383808154,181.81987732684303,200.04989109786823,189.61792258692304,187.89950537892736,191.2131557011898,181.945381932275,191.02737725832083,191.2893360987876,200.07079667299223,181.22055357566094,185.07291609906576,196.91426121443467,205.43875702600684,203.8651985778554,192.39667511713824,191.0517201361809,193.11614926391917,189.1901277221533,193.0377608914433,196.78194705721998,205.37846541397158,206.43074386978233,215.1570973211667,217.40889817083357,218.92998389024098,220.60260107042257,202.91447085540656,207.03330031855666,207.21926454587367,204.87954039759276,209.77381032996806,210.49636909478943,209.22262456555322,213.8417435852385,218.56590891679798,219.97444254372124,219.13280665363823,228.92975968463233,229.5652515229326,229.46514622001206,226.5892059864939,223.19856573405855
9,1988-03-12 23:20:12+00:00,185.5833392792682,180.76785024085638,182.13339541474758,173.1141448358602,172.4352554841141,179.52540426658743,177.89760205498155,182.59020293374644,182.20686477490318,188.52735831933944,188.209154634355,179.86201030163681,184.74737963209316,181.31729083044735,176.34904359623488,187.05640671817306,184.15528946754227,183.1526096990162,180.86024440511022,186.47900867292486,188.97967893715207,189.69853009360028,199.00156216087763,193.68021259882158,191.56322273801345,183.53094230914704,190.48037815664176,186.3219503989014,191.51305380608332,194.82915472345925,190.66954749403263,179.6178484177284,182.2615914808316,190.16876394388814,191.9419783783906,192.05260105241481,190.77453839901702,195.68844620106074,197.96032358661634,192.7544674484337,190.32870455608966,194.94342315719777,202.18061972623715,200.43434088937337,198.9224666910347,210.28779925001206,208.61746277393485,208.03000539668844,211.1088650874249,220.17203932099017,218.00714266144388,211.15314740593894,209.85315378562132,207.50177342813888,199.00719639570454,198.92234703194018,205.4304827850405,215.70986551480974,214.2467861116926,218.43425699687953,231.92528938009886,227.94133713685426,227.4664213192289,244.00621542056487,224.8149319762823,229.00017742361726,224.4930274158126,223.12131348047865
